arch,seed,checkpoint,contrast,pair_id,n_tokens_a,n_tokens_b,gain_delta,true_delta,unrelated_delta,excess_true_cost
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_058990,2,2,0.026678383350372314,-1.3592315316200256,-1.3325531482696533,-0.026678383350372314
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059047,1,1,-0.7132072448730464,1.1527070999145508,0.4394998550415039,0.7132072448730469
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059209,2,2,-3.2726027965545654,2.5396480560302717,-0.732954740524292,3.2726027965545637
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059212,2,2,1.647984504699707,-2.067898988723755,-0.41991448402404785,-1.647984504699707
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059280,2,2,-0.6662881374359131,-1.2905514240264893,-1.9568395614624023,0.6662881374359131
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059293,2,2,3.4018139839172363,-4.287899017333984,-0.886085033416748,-3.4018139839172363
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059433,2,2,2.5082576274871826,-2.205495834350586,0.3027617931365967,-2.5082576274871826
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059616,2,2,1.7117711901664734,-1.9895665049552917,-0.27779531478881836,-1.7117711901664734
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059651,2,2,1.4489231109619138,-1.149073839187622,0.299849271774292,-1.448923110961914
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059758,2,2,-0.27851700782775884,-0.559493899345398,-0.8380109071731567,0.2785170078277588
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059798,1,1,4.697035759687424,-3.5352716147899628,1.1617641448974592,-4.697035759687422
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059821,2,2,-0.38461101055145275,-0.07120615243911743,-0.45581716299057007,0.38461101055145264
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_059875,2,2,0.4763242732733489,-0.5407088100910187,-0.06438453681766987,-0.4763242732733488
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060310,2,2,1.2099218368530273,-2.034480571746826,-0.8245587348937988,-1.2099218368530273
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060344,2,2,1.120513677597046,-1.9885637760162354,-0.8680500984191886,-1.1205136775970468
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060359,2,2,0.7717962265014648,-1.8043496608734122,-1.0325534343719482,-0.771796226501464
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060372,1,1,2.7372961044311523,-0.8083620071411133,1.9289340972900408,-2.737296104431154
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060393,2,2,0.2548264265060425,0.23583805561065674,0.4906644821166992,-0.2548264265060425
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060529,2,2,-0.5924055576324463,-2.9249885082244873,-3.517394065856933,0.5924055576324458
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060548,2,2,-1.6276378631591797,1.62941312789917,0.0017752647399902344,1.6276378631591797
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060636,2,2,1.9559574127197266,-2.3572335243225107,-0.4012761116027832,-1.9559574127197275
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060743,2,2,0.2889060974121094,-0.6069331169128418,-0.3180270195007324,-0.2889060974121094
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060755,2,2,3.3111064434051514,-1.9643769264221191,1.3467295169830322,-3.3111064434051514
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060846,1,1,1.4663949012756345,-0.017000198364256924,1.449394702911377,-1.4663949012756339
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060927,2,2,0.8034713268280028,-1.0641213655471802,-0.26065003871917725,-0.8034713268280029
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060935,2,2,2.3519166707992554,-2.07733952999115,0.27457714080810547,-2.3519166707992554
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_060963,2,2,3.245510309934616,-3.7188358008861537,-0.4733254909515381,-3.2455103099346156
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061022,2,2,0.6977419853210448,-1.8487228155136108,-1.150980830192566,-0.6977419853210449
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061024,2,2,4.292725086212158,-4.776381731033327,-0.483656644821167,-4.29272508621216
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061047,2,2,1.5665583610534668,-1.3965063095092773,0.17005205154418945,-1.5665583610534668
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061085,2,2,1.5160315036773682,-1.5831167697906494,-0.06708526611328125,-1.5160315036773682
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061177,2,2,2.2320323437452316,-1.0693086832761765,1.1627236604690552,-2.2320323437452316
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061187,2,2,1.5294656157493591,-1.4392167925834656,0.09024882316589355,-1.5294656157493591
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061268,2,2,3.951797768473625,-2.88595812022686,1.0658396482467651,-3.951797768473625
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061277,2,2,0.7768423557281494,-0.22228574752807617,0.5545566082000732,-0.7768423557281494
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061291,2,2,3.5684776306152344,-2.775205612182617,0.7932720184326172,-3.5684776306152344
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_expansion_061436,2,2,1.6533045768737793,-0.9055008888244629,0.7478036880493164,-1.6533045768737793
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000052,2,2,-0.4227411746978762,-0.07836484909057617,-0.5011060237884521,0.422741174697876
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000090,2,2,1.0134317874908447,-2.1440253257751465,-1.1305935382843018,-1.0134317874908447
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000103,2,2,2.0668024718761444,-0.7814383208751678,1.2853641510009766,-2.0668024718761444
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000130,2,2,6.488751530647278,-6.006432414054871,0.4823191165924072,-6.488751530647278
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000165,2,2,0.16931474208831787,-0.29075348377227783,-0.12143874168395996,-0.16931474208831787
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000269,2,2,1.7530343532562256,-1.7720699310302743,-0.01903557777404785,-1.7530343532562265
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000288,2,2,-0.039118051528930664,0.5637199878692627,0.524601936340332,0.039118051528930664
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000352,2,2,3.8798890113830566,-3.6247434616088867,0.2551455497741699,-3.8798890113830566
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000407,2,2,2.1719534397125244,0.04575848579406738,2.217711925506592,-2.1719534397125244
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000673,1,1,-1.7934231758117676,0.5050678253173819,-1.2883553504943848,1.7934231758117667
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000715,2,2,4.7885483503341675,-6.366430878639221,-1.5778825283050537,-4.7885483503341675
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000795,2,2,0.46134185791015625,-0.061540842056274414,0.39980101585388184,-0.46134185791015625
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_000796,2,2,-1.6941757202148438,1.5340580940246582,-0.16011762619018466,1.6941757202148429
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001007,2,2,0.4334590435028076,-0.20737266540527344,0.22608637809753418,-0.4334590435028076
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001225,1,1,-0.038893938064575195,-1.2064940929412837,-1.2453880310058594,0.03889393806457564
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001247,2,2,1.7981307506561277,-1.0605399608612052,0.7375907897949219,-1.798130750656127
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001253,2,2,4.899833381175995,-3.2608744502067566,1.6389589309692383,-4.899833381175995
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001259,2,2,1.5940232276916504,-1.186995506286622,0.4070277214050293,-1.5940232276916513
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001316,2,2,0.9962246417999268,-1.7622504234313965,-0.7660257816314697,-0.9962246417999268
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001325,2,2,-0.023822307586669922,-0.8801450729370117,-0.9039673805236816,0.023822307586669922
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001433,2,2,-0.18553829193115245,1.5185465812683105,1.3330082893371582,0.18553829193115234
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001462,2,2,3.886034667491913,-4.416726291179657,-0.5306916236877441,-3.886034667491913
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001577,2,2,5.236892223358153,-4.15465784072876,1.0822343826293945,-5.236892223358154
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001663,2,2,3.624975085258484,-4.36348295211792,-0.738507866859436,-3.624975085258484
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001695,2,2,1.6499804258346558,-1.5681732892990112,0.08180713653564453,-1.6499804258346558
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001721,2,2,0.9856909513473511,0.019012928009033203,1.0047038793563843,-0.9856909513473511
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001782,2,2,-2.3454697132110596,1.2036335468292236,-1.141836166381836,2.3454697132110596
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001819,2,2,5.200984477996826,-4.274987697601318,0.9259967803955078,-5.200984477996826
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001842,2,2,5.9336294531822205,-5.232533872127533,0.7010955810546875,-5.9336294531822205
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_001946,2,2,1.5830683708190918,1.1039562225341797,2.6870245933532715,-1.5830683708190918
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002010,2,2,1.3682957887649536,-1.5706735849380493,-0.2023777961730957,-1.3682957887649536
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002097,2,2,2.3320677280426025,-2.0459272861480713,0.28614044189453125,-2.3320677280426025
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002156,2,2,5.051193952560425,-4.028170824050903,1.0230231285095215,-5.051193952560425
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002269,2,2,2.1675078868865967,-1.290283441543579,0.8772244453430176,-2.1675078868865967
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002283,2,2,1.5821754932403564,-0.4151041507720947,1.1670713424682617,-1.5821754932403564
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002323,2,2,1.2840733528137207,-2.563150405883789,-1.2790770530700684,-1.2840733528137207
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002349,2,2,1.6559144258499146,-0.8872315883636475,0.7686828374862671,-1.6559144258499146
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002376,2,2,0.6761460304260254,-0.5920095443725586,0.0841364860534668,-0.6761460304260254
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002477,2,2,5.908183217048645,-6.550345540046692,-0.6421623229980469,-5.908183217048645
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002587,2,2,0.7632989883422852,-3.37195086479187,-2.608651876449585,-0.7632989883422852
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002630,2,2,1.7339096069335935,-0.8422660827636719,0.8916435241699219,-1.7339096069335938
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002715,2,2,0.3100154399871824,-2.872995138168334,-2.5629796981811523,-0.31001543998718173
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002742,2,2,0.4889976978302003,-0.6146694421768188,-0.12567174434661865,-0.4889976978302002
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002758,2,2,1.6096000671386719,-1.3386359214782715,0.2709641456604004,-1.6096000671386719
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002794,2,2,-2.177203416824341,1.029026746749878,-1.148176670074463,2.177203416824341
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002893,1,1,5.365020751953125,-5.371485710144043,-0.006464958190917969,-5.365020751953125
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_002925,2,2,2.598578691482544,-2.766845703125,-0.16826701164245605,-2.598578691482544
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003133,2,2,7.052067846059799,-6.017709344625473,1.0343585014343262,-7.052067846059799
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003148,2,2,1.1209385395050049,-2.432849645614625,-1.3119111061096191,-1.1209385395050058
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003166,2,2,1.4718987941741943,-1.9888277053833008,-0.5169289112091064,-1.4718987941741943
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003194,2,2,-0.8232107162475587,0.13317710161209106,-0.6900336146354675,0.8232107162475586
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003233,2,2,0.16420269012451172,-0.28072500228881836,-0.11652231216430664,-0.16420269012451172
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003262,2,2,2.9274301528930664,-0.6954331398010263,2.231997013092041,-2.9274301528930673
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003312,2,2,0.3708436489105227,-3.111112356185913,-2.7402687072753906,-0.37084364891052246
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003321,2,2,-0.09405940771102905,-1.8811716437339787,-1.9752310514450073,0.09405940771102861
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003535,2,2,-0.2595067024230957,-0.2660088539123535,-0.5255155563354492,0.2595067024230957
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003628,1,1,0.7980895042419434,-1.2504677772521968,-0.4523782730102539,-0.7980895042419429
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003770,2,2,3.268195390701294,-3.441831350326538,-0.17363595962524414,-3.268195390701294
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003856,2,2,1.1581189632415771,-1.08734130859375,0.07077765464782715,-1.1581189632415771
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003931,2,2,-1.376238465309143,1.6392732858657837,0.2630348205566406,1.376238465309143
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_003967,2,2,1.3430988788604736,-2.8216326236724854,-1.4785337448120117,-1.3430988788604736
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004037,2,2,3.134830117225647,-2.867639899253845,0.26719021797180176,-3.134830117225647
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004046,2,2,1.0065902173519135,-0.6074716150760651,0.3991186022758484,-1.0065902173519135
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004071,2,2,-0.6044676899909973,-0.3829995393753052,-0.9874672293663025,0.6044676899909973
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004177,2,2,-0.8421235084533691,0.17374753952026367,-0.6683759689331055,0.8421235084533691
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004204,2,2,2.118034601211548,-3.7657835483551025,-1.6477489471435547,-2.118034601211548
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004236,1,1,2.367197036743166,-4.093372344970703,-1.726175308227539,-2.367197036743164
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004309,2,2,3.7749601900577554,-2.1423833668231964,1.632576823234558,-3.7749601900577545
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004322,2,2,-0.7377510070800781,0.6771516799926758,-0.060599327087402344,0.7377510070800781
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004453,2,2,-1.3304349184036255,-0.1134713888168335,-1.443906307220459,1.3304349184036255
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004640,2,2,0.6603853702545168,-0.09504699707031161,0.5653383731842041,-0.6603853702545157
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_004889,2,2,1.0016762018203735,-2.9150869846343985,-1.9134107828140259,-1.0016762018203726
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005096,2,2,1.3944039344787598,-0.4086122512817383,0.9857916831970215,-1.3944039344787598
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005122,2,2,-0.06671535968780518,0.17544078826904297,0.10872542858123779,0.06671535968780518
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005132,2,2,0.6778268814086914,-0.7451462745666504,-0.06731939315795898,-0.6778268814086914
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005186,2,2,-1.0488852132111788,-1.115548921748995,-2.1644341349601737,1.0488852132111788
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005335,2,2,0.6878473758697511,-1.6689722537994385,-0.9811248779296875,-0.687847375869751
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005569,1,1,-0.4066309928894043,-1.9383444786071777,-2.344975471496584,0.4066309928894061
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005586,2,2,8.69726413488388,-7.307761132717133,1.389503002166748,-8.69726413488388
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005668,2,2,2.022932767868042,-2.065894842147827,-0.042962074279785156,-2.022932767868042
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005708,2,2,1.3304140567779539,-2.94893741607666,-1.618523359298706,-1.330414056777954
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005766,2,2,-0.7337188720703125,-0.3255128860473633,-1.0592317581176758,0.7337188720703125
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_005801,2,2,2.3566681146621704,-2.651230216026306,-0.29456210136413574,-2.3566681146621704
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006021,2,2,0.9963318109512329,-2.214248538017274,-1.21791672706604,-0.9963318109512338
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006265,2,2,-0.3378115892410277,-1.3595398664474487,-1.6973514556884766,0.33781158924102783
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006297,2,2,0.915048599243164,-0.6335691213607788,0.28147947788238525,-0.9150485992431641
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006355,2,2,3.785971522331238,-4.265158534049988,-0.47918701171875,-3.785971522331238
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006449,2,2,0.976057767868042,-0.5113558769226074,0.46470189094543457,-0.976057767868042
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006814,1,1,5.762346267700195,-6.185190200805664,-0.422843933105467,-5.762346267700197
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006817,2,2,1.5316427946090698,-2.0632867813110343,-0.5316439867019653,-1.531642794609069
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006820,2,2,1.8998050689697266,-2.0086636543273926,-0.10885858535766602,-1.8998050689697266
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_006884,2,2,2.1383283138275146,-3.4019546508789062,-1.2636263370513916,-2.1383283138275146
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_007061,2,2,5.624693989753723,-4.789291501045227,0.8354024887084961,-5.624693989753723
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_007070,2,2,4.322818100452423,-5.12087470293045,-0.7980566024780273,-4.322818100452423
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_007307,2,2,1.8206703662872314,-1.883878469467163,-0.06320810317993164,-1.8206703662872314
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_007350,2,2,-0.9544683694839478,-0.3987553119659424,-1.3532236814498901,0.9544683694839478
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_007357,1,1,-0.691734790802002,-0.6309261322021484,-1.3226609230041504,0.691734790802002
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_007379,2,2,2.4930535554885864,-2.2146960496902475,0.27835750579833984,-2.4930535554885873
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_007894,2,2,-0.2767672538757324,-1.816922664642334,-2.0936899185180664,0.2767672538757324
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008076,2,2,2.186741888523102,-1.5124111771583557,0.6743307113647461,-2.186741888523102
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008229,2,2,1.6550356149673462,0.47243833541870117,2.1274739503860474,-1.6550356149673462
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008231,2,2,1.1314365863800049,-0.06976151466369629,1.0616750717163086,-1.1314365863800049
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008406,2,2,1.9906529188156128,-2.28979754447937,-0.2991446256637573,-1.9906529188156128
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008442,2,2,1.1322743892669678,-1.2560665607452393,-0.12379217147827148,-1.1322743892669678
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008455,2,2,1.1516683101654053,-3.1043622493743896,-1.9526939392089844,-1.1516683101654053
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008507,2,2,3.5942628383636475,-5.213798761367798,-1.6195359230041504,-3.5942628383636475
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008723,2,2,0.26167249679565424,0.29857397079467773,0.560246467590332,-0.2616724967956543
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008749,2,2,3.326247811317444,-3.5407546758651733,-0.2145068645477295,-3.326247811317444
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008798,2,2,1.0714569091796875,-1.3037827014923096,-0.23232579231262207,-1.0714569091796875
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008843,2,2,-0.6787445545196533,-0.20354914665222168,-0.882293701171875,0.6787445545196533
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008856,2,2,-0.4226350784301758,0.18317890167236328,-0.2394561767578125,0.4226350784301758
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_008911,2,2,0.3037659525871277,0.5025344491004944,0.8063004016876221,-0.3037659525871277
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009002,2,2,1.3943775594234467,-0.7018114030361176,0.6925661563873291,-1.3943775594234467
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009159,2,2,2.5499327182769775,-3.501685619354248,-0.9517529010772705,-2.5499327182769775
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009370,2,2,-0.6890984773635863,0.5379881858825684,-0.15111029148101807,0.6890984773635864
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009575,2,2,1.1808321475982666,-1.0966284275054932,0.08420372009277344,-1.1808321475982666
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009644,2,2,5.289602279663086,-4.853116512298586,0.43648576736450195,-5.289602279663088
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009712,2,2,0.5137225389480591,0.5134375095367432,1.0271600484848022,-0.5137225389480591
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009729,2,2,0.22901582717895508,-2.5318758487701416,-2.3028600215911865,-0.22901582717895508
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009844,2,2,3.0429069995880127,-3.6339163780212402,-0.5910093784332275,-3.0429069995880127
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_009994,2,2,1.884658932685852,-1.204917311668396,0.679741621017456,-1.884658932685852
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010023,2,2,-0.5709234476089478,-0.6765060424804688,-1.2474294900894165,0.5709234476089478
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010119,2,2,2.9151620864868164,-2.860212564468384,0.05494952201843262,-2.9151620864868164
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010241,2,2,1.259690523147583,-3.2011938095092773,-1.9415032863616943,-1.259690523147583
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010242,2,2,3.1799363791942596,-2.6646089255809784,0.5153274536132812,-3.1799363791942596
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010263,2,2,1.6780081987380981,-1.2327207326889038,0.44528746604919434,-1.6780081987380981
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010389,2,2,0.34063100814819336,-2.0970239639282227,-1.7563929557800293,-0.34063100814819336
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010404,1,1,-0.25136685371398926,-1.8690156936645508,-2.12038254737854,0.25136685371398926
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010481,2,2,7.5766236782073975,-6.917691707611084,0.6589319705963135,-7.5766236782073975
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010592,2,2,0.5584079027175903,-0.9997575283050537,-0.4413496255874634,-0.5584079027175903
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010611,2,2,0.9958817958831787,-1.1476917266845703,-0.1518099308013916,-0.9958817958831787
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010615,2,2,0.11740946769714355,0.6595346927642822,0.7769441604614258,-0.11740946769714355
D,43022,chck_90M,VminusR,compact:frontier_consolidation_fwcompact_medium_010752,1,1,0.7484683990478516,-1.248830795288086,-0.5003623962402344,-0.7484683990478516
