arm,checkpoint,probe_set,slot_mode,packet_type,condition,grouping,n_packets,mean_full_m_orig_new_minus_source,se_full_m_orig_new_minus_source,mean_full_m_source_minus_orig_new,se_full_m_source_minus_orig_new,mean_content_m_orig_new_minus_source,se_content_m_orig_new_minus_source
view,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,-5.044303300731138,0.36458717422624154,5.044303300731138,0.36458717422624154,-4.894552887166884,0.3807458564230096
view,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,-5.344001435642226,0.3718245714253211,5.344001435642226,0.3718245714253211,-5.234617914098068,0.3835522265521653
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-0.16924937272981166,0.5737946323421862,0.16924937272981166,0.5737946323421862,-0.2216279571303093,0.704987798938807
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-4.283417273298486,0.5279845497425223,4.283417273298486,0.5279845497425223,-5.016523345699811,0.4571220127093035
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-4.3565999255598555,0.6133556569613892,4.3565999255598555,0.6133556569613892,-5.045860298856676,0.5271727659261055
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,0.6945924961343993,0.24006633651447906,-0.6945924961343993,0.24006633651447906,0.8282782407199025,0.27304771268753947
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.459607580756936,0.33856386840643293,4.459607580756936,0.33856386840643293,-5.073253838573471,0.33895432144079285
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.52552834087989,0.33400761398129997,4.52552834087989,0.33400761398129997,-5.180791628370169,0.3337154732603826
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,0.2650444676306668,0.2771825275019629,-0.2650444676306668,0.2771825275019629,0.36169325165012683,0.3413377393459473
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.602575090602511,0.3766782616734604,3.602575090602511,0.3766782616734604,-4.163819271249844,0.41865040170916845
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.849489995859098,0.35169464431790803,3.849489995859098,0.35169464431790803,-4.49996176439348,0.3801584415720611
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,1.1715933156872111,0.7352906558410964,-1.1715933156872111,0.7352906558410964,1.5798004442610505,0.8109294505407753
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.6884762351843845,1.1894920701437763,2.6884762351843845,1.1894920701437763,-2.931650826534404,1.2021562727649153
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.809478161856136,1.2009222255818846,2.809478161856136,1.2009222255818846,-3.163363855105047,1.2411030394447042
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,0.25917414402744426,0.6344739348267797,-0.25917414402744426,0.6344739348267797,0.5377352103949913,0.8807592593789796
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.9659434410363072,0.6871879518232731,2.9659434410363072,0.6871879518232731,-4.006987132087913,0.8931209280418256
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.999761383654515,0.7831677513726801,2.999761383654515,0.7831677513726801,-3.953891227597827,1.0541762829102972
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,0.8102888071288665,1.0631150884464733,-0.8102888071288665,1.0631150884464733,0.7092552163812798,1.2977629023481867
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-3.091455515221848,1.5315909757647757,3.091455515221848,1.5315909757647757,-4.365984963395426,1.877628525127404
view,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-3.6108577560361788,1.320628773386663,3.6108577560361788,1.320628773386663,-5.0006673771293,1.6971909215071492
view,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,0.2550968329933256,0.5141344315768038,-0.2550968329933256,0.5141344315768038,0.11328898206615817,0.5859911301979465
view,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,-3.2672091339716034,0.6284678680550247,3.2672091339716034,0.6284678680550247,-4.13469412995654,0.6739311467726702
view,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,-3.459319726792911,0.6148405496073862,3.459319726792911,0.6148405496073862,-4.340803441505323,0.6673527531993454
view,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,1.0001575207451743,0.3069262888805366,-1.0001575207451743,0.3069262888805366,1.2067193878326672,0.32419312105542797
view,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,-5.219501911841481,0.32782753262134523,5.219501911841481,0.32782753262134523,-5.389784169021736,0.3315023938662832
view,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,-5.55952796619098,0.3112663178063287,5.55952796619098,0.3112663178063287,-5.812999314221232,0.31732731778112566
view,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,0.6653537916814521,0.46528771652250345,-0.6653537916814521,0.46528771652250345,0.6588212001562799,0.525267896958905
view,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,-3.9852359001048736,0.6764841916064606,3.9852359001048736,0.6764841916064606,-5.161643292958765,0.690396596538962
view,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,-4.279953950458382,0.638471221113403,4.279953950458382,0.638471221113403,-5.45492504479883,0.6271984985978898
view,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,3.6488728737249634,1.0342422930604336,-3.6488728737249634,1.0342422930604336,3.724971202820976,1.0347019016600334
view,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,-4.386906393903157,0.974464428871165,4.386906393903157,0.974464428871165,-4.412756080032862,0.9675541227089489
view,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,-4.705660025025101,0.9227585709112177,4.705660025025101,0.9227585709112177,-4.767041078354522,0.9095280808325407
view,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,0.5064916237593577,0.9990010756908004,-0.5064916237593577,0.9990010756908004,0.6026177216539277,1.0562821713137487
view,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,-4.298769729079342,0.9719119709124778,4.298769729079342,0.9719119709124778,-4.899933241303054,0.8830921285576422
view,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,-4.452266478012534,1.066360725968383,4.452266478012534,1.066360725968383,-5.115012529279134,0.9941421212718989
view,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-0.0030195025853267943,1.225357324704722,0.0030195025853267943,1.225357324704722,-1.4354268731549382,0.774503749795258
view,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-1.3434367922115293,2.001689995047248,1.3434367922115293,2.001689995047248,-3.8288659821264446,2.3284513722173865
view,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-1.9895744207024109,1.6536061349033842,1.9895744207024109,1.6536061349033842,-4.848647341597825,2.0353858326561745
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-0.05088911665506968,0.6411727319184221,0.05088911665506968,0.6411727319184221,-0.02541186724759872,0.7750671055748899
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-3.8028335225423993,0.5396209763093766,3.8028335225423993,0.5396209763093766,-4.424886560282256,0.45900916035406675
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-3.8704743498759133,0.5701715305197697,3.8704743498759133,0.5701715305197697,-4.51107200232061,0.5139966286325669
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,0.49261825951256016,0.25528693192906055,-0.49261825951256016,0.25528693192906055,0.6751629346603,0.289110671031147
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.231464206963544,0.3241355835908188,4.231464206963544,0.3241355835908188,-4.729637134498126,0.327677382331784
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.309542567793614,0.3180829396990868,4.309542567793614,0.3180829396990868,-4.880816170554444,0.31503722315275595
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,0.30454934975532283,0.31371770682378347,-0.30454934975532283,0.31371770682378347,0.4428022328902314,0.38256009705323807
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.1227648360172213,0.35895391883347805,3.1227648360172213,0.35895391883347805,-3.5546765911553773,0.40713005028919186
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.3617326665815206,0.34194600268486214,3.3617326665815206,0.34194600268486214,-3.9051223415640823,0.38381468253250256
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,1.495228235494417,0.7065160395112421,-1.495228235494417,0.7065160395112421,1.9930798412113748,0.8552038845484248
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.257113504150984,1.1868785677992737,2.257113504150984,1.1868785677992737,-2.488516181665726,1.2952864101712476
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.0812762722084743,1.2878326493092906,2.0812762722084743,1.2878326493092906,-2.42561493720004,1.417934626443001
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,0.826259782263757,0.5875689427525476,-0.826259782263757,0.5875689427525476,1.1319887642903874,0.754916968230196
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.0934434220134097,0.6604236494804376,2.0934434220134097,0.6604236494804376,-3.0993103019854367,0.8228294489138058
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.2206821576559466,0.6485759549536404,2.2206821576559466,0.6485759549536404,-3.2605081846510684,0.8019100629954354
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,1.2288409894642731,0.7665781393213895,-1.2288409894642731,0.7665781393213895,1.3458654262293648,0.9527390368459167
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-2.6509282897925,1.457527987949794,2.6509282897925,1.457527987949794,-3.853615058818832,1.770610746028126
repeat_split,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-2.956609120375166,1.5237417290999138,2.956609120375166,1.5237417290999138,-4.183612825271363,1.8266679308002274
repeat_split,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,0.9240350510015964,0.30282101440468157,-0.9240350510015964,0.30282101440468157,1.0497055999198273,0.316886108358387
repeat_split,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,-4.134518192760444,0.33139271545905313,4.134518192760444,0.33139271545905313,-4.73815856890959,0.3324708454576992
repeat_split,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,-4.384887110503877,0.3375871884778073,4.384887110503877,0.3375871884778073,-4.9958668217919655,0.33659676583227766
repeat_split,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,1.2114962625304122,0.13418540682475666,-1.2114962625304122,0.13418540682475666,1.517796593013919,0.14267616143325268
repeat_split,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,-4.26830876157465,0.13673439380093055,4.26830876157465,0.13673439380093055,-4.226616399596074,0.1427949760563057
repeat_split,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,-4.5803620662686235,0.13453318747055934,4.5803620662686235,0.13453318747055934,-4.611078278985123,0.13799656556869092
repeat_split,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,0.3786804447981815,0.17265037021201896,-0.3786804447981815,0.17265037021201896,0.4203232309450222,0.21228812163697647
repeat_split,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,-3.320647427342135,0.20787006095956806,3.320647427342135,0.20787006095956806,-4.273039519507157,0.22845912260586873
repeat_split,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,-3.5753526487824856,0.20525591891696787,3.5753526487824856,0.20525591891696787,-4.586265777161339,0.22464071760547535
repeat_split,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,0.2362748259843219,0.7613882796597912,-0.2362748259843219,0.7613882796597912,0.39813102464429995,0.9874776731647769
repeat_split,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,-4.309171394601651,1.172414631952521,4.309171394601651,1.172414631952521,-4.3877759394790266,1.2377094456601534
repeat_split,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,-4.911776784077585,1.0833601991927628,4.911776784077585,1.0833601991927628,-5.123427871843645,1.099141036797352
repeat_split,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,1.4658283823322915,0.3568480733894412,-1.4658283823322915,0.3568480733894412,1.8057006089852707,0.42607983625811674
repeat_split,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,-2.6406728766906222,0.4588479227668173,2.6406728766906222,0.4588479227668173,-2.77919060887472,0.5192161050411772
repeat_split,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,-3.3265420225068003,0.41278875125883924,3.3265420225068003,0.41278875125883924,-3.5093584246945904,0.4638199428193517
repeat_split,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,1.8074837763189047,0.33216570458262007,-1.8074837763189047,0.33216570458262007,2.241163313411036,0.3553584712619896
repeat_split,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,-4.273759931729709,0.3807584864097181,4.273759931729709,0.3807584864097181,-4.010874644299202,0.395216565369398
repeat_split,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,-4.6978701227859,0.37722159458623183,4.6978701227859,0.37722159458623183,-4.487136055899379,0.3843506151578148
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-0.05088911665506968,0.6411727319184221,0.05088911665506968,0.6411727319184221,-0.02541186724759872,0.7750671055748899
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-3.8028335225423993,0.5396209763093766,3.8028335225423993,0.5396209763093766,-4.424886560282256,0.45900916035406675
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-3.8704743498759133,0.5701715305197697,3.8704743498759133,0.5701715305197697,-4.51107200232061,0.5139966286325669
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,0.49261825951256016,0.25528693192906055,-0.49261825951256016,0.25528693192906055,0.6751629346603,0.289110671031147
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.231464206963544,0.3241355835908188,4.231464206963544,0.3241355835908188,-4.729637134498126,0.327677382331784
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.309542567793614,0.3180829396990868,4.309542567793614,0.3180829396990868,-4.880816170554444,0.31503722315275595
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,0.30454934975532283,0.31371770682378347,-0.30454934975532283,0.31371770682378347,0.4428022328902314,0.38256009705323807
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.1227648360172213,0.35895391883347805,3.1227648360172213,0.35895391883347805,-3.5546765911553773,0.40713005028919186
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.3617326665815206,0.34194600268486214,3.3617326665815206,0.34194600268486214,-3.9051223415640823,0.38381468253250256
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,1.495228235494417,0.7065160395112421,-1.495228235494417,0.7065160395112421,1.9930798412113748,0.8552038845484248
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.257113504150984,1.1868785677992737,2.257113504150984,1.1868785677992737,-2.488516181665726,1.2952864101712476
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.0812762722084743,1.2878326493092906,2.0812762722084743,1.2878326493092906,-2.42561493720004,1.417934626443001
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,0.826259782263757,0.5875689427525476,-0.826259782263757,0.5875689427525476,1.1319887642903874,0.754916968230196
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.0934434220134097,0.6604236494804376,2.0934434220134097,0.6604236494804376,-3.0993103019854367,0.8228294489138058
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.2206821576559466,0.6485759549536404,2.2206821576559466,0.6485759549536404,-3.2605081846510684,0.8019100629954354
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,1.2288409894642731,0.7665781393213895,-1.2288409894642731,0.7665781393213895,1.3458654262293648,0.9527390368459167
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-2.6509282897925,1.457527987949794,2.6509282897925,1.457527987949794,-3.853615058818832,1.770610746028126
repeat_split,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-2.956609120375166,1.5237417290999138,2.956609120375166,1.5237417290999138,-4.183612825271363,1.8266679308002274
repeat_split,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,0.24172191314020822,0.4525311345403284,-0.24172191314020822,0.4525311345403284,0.23020293771626293,0.5282275199160584
repeat_split,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,-3.107411726470906,0.5758046072584813,3.107411726470906,0.5758046072584813,-3.896569830983081,0.6443751956780694
repeat_split,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,-3.242166066572336,0.5677883340960204,3.242166066572336,0.5677883340960204,-3.9852064420981077,0.6374881747505099
repeat_split,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,1.0099757355807748,0.3192982018869085,-1.0099757355807748,0.3192982018869085,1.2630467411804416,0.33445136650549745
repeat_split,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,-4.69200272229626,0.32187195263473306,4.69200272229626,0.32187195263473306,-4.784529643869156,0.3252333951336381
repeat_split,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,-4.959741130432524,0.32322497837037995,4.959741130432524,0.32322497837037995,-5.118986506643347,0.3265818162981439
repeat_split,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,0.7334469693105485,0.5141308162462822,-0.7334469693105485,0.5141308162462822,0.7043453150401967,0.5650804502203545
repeat_split,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,-3.4917038325630956,0.5988403103596894,3.4917038325630956,0.5988403103596894,-4.665302580637702,0.5865511612469112
repeat_split,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,-3.6779289391476193,0.5701939259954839,3.6779289391476193,0.5701939259954839,-4.876299021354554,0.5866428102837198
repeat_split,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,3.0281777750800214,1.0755872988127306,-3.0281777750800214,1.0755872988127306,3.0258402352031974,1.056867854212567
repeat_split,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,-3.5535647871322995,1.0932817623562976,3.5535647871322995,1.0932817623562976,-3.620062125980131,1.0616857682659617
repeat_split,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,-3.9217042561174713,1.0651658900388414,3.9217042561174713,1.0651658900388414,-4.009523983341693,1.0310411781817248
repeat_split,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,0.8306330311766249,0.9114352223847431,-0.8306330311766249,0.9114352223847431,0.9325142641571503,0.9155503556170244
repeat_split,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,-3.71803681770039,0.8398781750188369,3.71803681770039,0.8398781750188369,-4.402032954172877,0.7399830798946129
repeat_split,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,-3.8652883589378604,0.8703402136359578,3.8652883589378604,0.8703402136359578,-4.606351927041061,0.7798570269388342
repeat_split,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,0.42903468229148234,3.182156282486782,-0.42903468229148234,3.182156282486782,-1.4721823586151004,3.7586571825668216
repeat_split,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-0.2191576955762382,3.3870265357739604,0.2191576955762382,3.3870265357739604,-2.5742839945014566,4.175626672571524
