label,uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_430,margin_431,delta_431_minus_430,correct_430,correct_431,pattern
oldtok_50M,agent-properties_55,agent-properties,55,believe,doubt,indirect,antonym,concept swap,0000,0,-2.9296531677246094,-1.8023109436035156,1.1273422241210938,0,0,00
oldtok_50M,agent-properties_57,agent-properties,57,believe,doubt,indirect,antonym,concept swap,0000,0,-4.233066558837891,-3.0517311096191406,1.18133544921875,0,0,00
oldtok_50M,agent-properties_63,agent-properties,63,believe,doubt,indirect,antonym,concept swap,0000,0,-3.77593994140625,-2.108013153076172,1.6679267883300781,0,0,00
oldtok_50M,agent-properties_7,agent-properties,7,believe,doubt,direct,antonym,concept swap,1001,2,-1.6587276458740234,-0.4841766357421875,1.174551010131836,0,0,00
oldtok_50M,agent-properties_29,agent-properties,29,believe,doubt,indirect,antonym,concept swap,1001,2,-1.2474403381347656,3.473461151123047,4.7209014892578125,0,1,01
oldtok_50M,agent-properties_47,agent-properties,47,believe,doubt,indirect,antonym,concept swap,1001,2,-3.2613143920898438,2.6214981079101562,5.8828125,0,1,01
oldtok_50M,agent-properties_48,agent-properties,48,believe,doubt,indirect,antonym,concept swap,1001,2,-0.31394195556640625,1.2181739807128906,1.5321159362792969,0,1,01
oldtok_50M,agent-properties_100,agent-properties,100,believe,doubt,indirect,variable swap,concept swap,1001,2,1.1177520751953125,1.932607650756836,0.8148555755615234,1,1,11
oldtok_50M,agent-properties_112,agent-properties,112,believe,imagine,direct,negation,concept swap,1001,2,-0.07491683959960938,1.7252159118652344,1.8001327514648438,0,1,01
oldtok_50M,agent-properties_121,agent-properties,121,believe,imagine,direct,other,concept swap,1001,2,0.2528877258300781,2.972015380859375,2.719127655029297,1,1,11
oldtok_50M,agent-properties_129,agent-properties,129,believe,imagine,direct,other,concept swap,1001,2,-0.2637481689453125,1.59869384765625,1.8624420166015625,0,1,01
oldtok_50M,agent-properties_138,agent-properties,138,choose,-,indirect,antonym,variable swap,1001,2,0.5713577270507812,0.3072090148925781,-0.2641487121582031,1,1,11
oldtok_50M,agent-properties_142,agent-properties,142,choose,-,indirect,antonym,variable swap,1001,2,0.21348953247070312,-0.8358497619628906,-1.0493392944335938,1,0,10
oldtok_50M,agent-properties_147,agent-properties,147,choose,-,indirect,antonym,variable swap,1001,2,-0.3482208251953125,-0.3599433898925781,-0.011722564697265625,0,0,00
oldtok_50M,agent-properties_153,agent-properties,153,choose,-,indirect,antonym,variable swap,1001,2,-2.6951217651367188,2.328907012939453,5.024028778076172,0,1,01
oldtok_50M,agent-properties_207,agent-properties,207,choose,-,indirect,antonym,variable swap,1001,2,-0.3983192443847656,-0.9263839721679688,-0.5280647277832031,0,0,00
oldtok_50M,agent-properties_230,agent-properties,230,choose,-,indirect,antonym,variable swap,1001,2,0.04814910888671875,0.2722053527832031,0.22405624389648438,1,1,11
oldtok_50M,agent-properties_343,agent-properties,343,choose,-,indirect,variable swap,variable swap,1001,2,-1.8753547668457031,6.9082489013671875,8.78360366821289,0,1,01
oldtok_50M,material-properties_10,material-properties,10,bouncy,not bouncy,indirect,material,concept swap,1111,0,-0.2791252136230469,-0.626190185546875,-0.3470649719238281,0,0,00
oldtok_50M,material-properties_22,material-properties,22,bouncy,not bouncy,indirect,material,concept swap,1111,0,3.465855598449707,3.5707216262817383,0.10486602783203125,1,1,11
oldtok_50M,material-properties_25,material-properties,25,bouncy,not bouncy,indirect,material,concept swap,1111,0,1.3928451538085938,5.730401992797852,4.337556838989258,1,1,11
oldtok_50M,material-properties_27,material-properties,27,bouncy,not bouncy,indirect,material,concept swap,1111,0,1.7167682647705078,8.207771301269531,6.491003036499023,1,1,11
oldtok_50M,material-properties_48,material-properties,48,fragile,sturdy,direct,antonym,concept swap,1111,0,5.821409225463867,4.555580139160156,-1.265829086303711,1,1,11
oldtok_50M,material-properties_50,material-properties,50,fragile,sturdy,direct,antonym,concept swap,1111,0,4.685113906860352,7.627220153808594,2.942106246948242,1,1,11
oldtok_50M,material-properties_52,material-properties,52,fragile,sturdy,direct,antonym,concept swap,1111,0,6.180381774902344,8.183671951293945,2.0032901763916016,1,1,11
oldtok_50M,material-properties_54,material-properties,54,fragile,sturdy,direct,antonym,concept swap,1111,0,6.5602874755859375,6.968524932861328,0.4082374572753906,1,1,11
oldtok_50M,material-properties_56,material-properties,56,fragile,sturdy,direct,antonym,concept swap,1111,0,5.480693817138672,7.951559066772461,2.470865249633789,1,1,11
oldtok_50M,material-properties_59,material-properties,59,fragile,sturdy,direct,antonym,concept swap,1111,0,0.5172023773193359,0.8813648223876953,0.3641624450683594,1,1,11
oldtok_50M,material-properties_67,material-properties,67,fragile,sturdy,direct,antonym,concept swap,1111,0,0.4861335754394531,0.7364101409912109,0.2502765655517578,1,1,11
oldtok_50M,material-properties_72,material-properties,72,fragile,sturdy,indirect,material,concept swap,1111,0,-3.441720962524414,-4.249542236328125,-0.8078212738037109,0,0,00
oldtok_50M,material-properties_77,material-properties,77,fragile,sturdy,indirect,material,concept swap,1111,0,0.032833099365234375,2.02783203125,1.9949989318847656,1,1,11
oldtok_50M,material-properties_79,material-properties,79,heavy,light,direct,antonym,concept swap,1111,0,0.5683965682983398,1.7751874923706055,1.2067909240722656,1,1,11
oldtok_50M,material-properties_81,material-properties,81,heavy,light,direct,antonym,concept swap,1111,0,0.6547584533691406,1.6142768859863281,0.9595184326171875,1,1,11
oldtok_50M,material-properties_0,material-properties,0,bouncy,not bouncy,indirect,antonym,concept swap,0000,0,-0.21724510192871094,3.7406005859375,3.957845687866211,0,1,01
oldtok_50M,material-properties_20,material-properties,20,bouncy,not bouncy,indirect,material,concept swap,0000,0,-2.3837528228759766,-7.254775047302246,-4.8710222244262695,0,0,00
oldtok_50M,material-properties_24,material-properties,24,bouncy,not bouncy,indirect,material,concept swap,0000,0,-0.6539115905761719,-5.190035820007324,-4.536124229431152,0,0,00
oldtok_50M,material-properties_26,material-properties,26,bouncy,not bouncy,indirect,material,concept swap,0000,0,-1.4961509704589844,-4.5437211990356445,-3.04757022857666,0,0,00
oldtok_50M,material-properties_28,material-properties,28,cold,warm,direct,antonym,concept swap,0000,0,-0.9031496047973633,0.051067352294921875,0.9542169570922852,0,1,01
oldtok_50M,material-properties_30,material-properties,30,cold,warm,direct,antonym,concept swap,0000,0,-0.49451637268066406,0.1449899673461914,0.6395063400268555,0,1,01
oldtok_50M,material-properties_32,material-properties,32,cold,warm,direct,antonym,concept swap,0000,0,-0.7084388732910156,-1.747054100036621,-1.0386152267456055,0,0,00
oldtok_50M,material-properties_34,material-properties,34,cold,warm,direct,antonym,concept swap,0000,0,-0.7072658538818359,-1.3266181945800781,-0.6193523406982422,0,0,00
oldtok_50M,material-properties_36,material-properties,36,cold,warm,direct,antonym,concept swap,0000,0,-0.5295848846435547,0.12712764739990234,0.656712532043457,0,1,01
oldtok_50M,material-properties_38,material-properties,38,cold,warm,direct,antonym,concept swap,0000,0,0.21624374389648438,0.07323169708251953,-0.14301204681396484,1,1,11
oldtok_50M,material-properties_42,material-properties,42,cold,warm,direct,antonym,concept swap,0000,0,-0.9272422790527344,0.3016080856323242,1.2288503646850586,0,1,01
oldtok_50M,material-properties_44,material-properties,44,cold,warm,direct,antonym,concept swap,0000,0,-0.3756675720214844,-1.2866077423095703,-0.9109401702880859,0,0,00
oldtok_50M,material-properties_46,material-properties,46,cold,warm,direct,antonym,concept swap,0000,0,-1.1836776733398438,-1.978891372680664,-0.7952136993408203,0,0,00
oldtok_50M,material-properties_49,material-properties,49,fragile,sturdy,direct,antonym,concept swap,0000,0,-6.139591217041016,-2.0950088500976562,4.044582366943359,0,0,00
oldtok_50M,material-properties_51,material-properties,51,fragile,sturdy,direct,antonym,concept swap,0000,0,-5.386302947998047,-5.318094253540039,0.06820869445800781,0,0,00
oldtok_50M,material-properties_8,material-properties,8,bouncy,not bouncy,indirect,antonym,concept swap,1001,2,-1.0557289123535156,1.7550163269042969,2.8107452392578125,0,1,01
oldtok_50M,material-properties_152,material-properties,152,transparent,opaque,direct,negation,concept swap,1001,2,0.030302047729492188,1.6836910247802734,1.6533889770507812,1,1,11
oldtok_50M,material-properties_1,material-properties,1,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,2.6942710876464844,-1.8169174194335938,-4.511188507080078,1,0,10
oldtok_50M,material-properties_2,material-properties,2,bouncy,not bouncy,indirect,antonym,concept swap,1011,1,-0.04250335693359375,2.301921844482422,2.3444252014160156,0,1,01
oldtok_50M,material-properties_5,material-properties,5,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,2.943021774291992,-0.7744884490966797,-3.717510223388672,1,0,10
oldtok_50M,material-properties_6,material-properties,6,bouncy,not bouncy,indirect,antonym,concept swap,0001,1,0.05334663391113281,3.895191192626953,3.8418445587158203,1,1,11
oldtok_50M,material-properties_7,material-properties,7,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,2.291872024536133,-2.05792236328125,-4.349794387817383,1,0,10
oldtok_50M,material-properties_14,material-properties,14,bouncy,not bouncy,indirect,material,concept swap,0001,1,0.11259269714355469,-0.3092765808105469,-0.42186927795410156,1,0,10
oldtok_50M,material-properties_15,material-properties,15,bouncy,not bouncy,indirect,material,concept swap,1011,1,-0.3951759338378906,1.6138687133789062,2.009044647216797,0,1,01
oldtok_50M,material-properties_19,material-properties,19,bouncy,not bouncy,indirect,material,concept swap,1011,1,0.09253883361816406,1.7098312377929688,1.6172924041748047,1,1,11
oldtok_50M,material-properties_21,material-properties,21,bouncy,not bouncy,indirect,material,concept swap,1101,1,5.419574737548828,5.9634857177734375,0.5439109802246094,1,1,11
oldtok_50M,material-properties_40,material-properties,40,cold,warm,direct,antonym,concept swap,1000,1,-0.2518272399902344,0.4079761505126953,0.6598033905029297,0,1,01
oldtok_50M,material-properties_58,material-properties,58,fragile,sturdy,direct,antonym,concept swap,0001,1,0.3686676025390625,-0.033870697021484375,-0.4025382995605469,1,0,10
oldtok_50M,material-properties_60,material-properties,60,fragile,sturdy,direct,antonym,concept swap,0001,1,0.9783115386962891,0.05718040466308594,-0.9211311340332031,1,1,11
oldtok_50M,material-properties_61,material-properties,61,fragile,sturdy,direct,antonym,concept swap,1101,1,1.0574684143066406,0.9284553527832031,-0.1290130615234375,1,1,11
oldtok_50M,social-interactions_8,social-interactions,8,cooperate,compete,direct,antonym,concept swap,1111,0,2.676603317260742,9.266258239746094,6.589654922485352,1,1,11
oldtok_50M,social-interactions_18,social-interactions,18,cooperate,compete,direct,antonym,concept swap,1111,0,-0.5648746490478516,1.5977458953857422,2.1626205444335938,0,1,01
oldtok_50M,social-interactions_30,social-interactions,30,deceive,help,direct,antonym,concept swap,1111,0,-1.5098819732666016,-0.5168781280517578,0.9930038452148438,0,0,00
oldtok_50M,social-interactions_34,social-interactions,34,deceive,help,direct,antonym,concept swap,1111,0,2.367145538330078,4.309070587158203,1.941925048828125,1,1,11
oldtok_50M,social-interactions_38,social-interactions,38,deceive,help,direct,antonym,concept swap,1111,0,1.4661846160888672,2.8737525939941406,1.4075679779052734,1,1,11
oldtok_50M,social-interactions_40,social-interactions,40,deceive,help,direct,antonym,concept swap,1111,0,-0.09683609008789062,-5.064746856689453,-4.9679107666015625,0,0,00
oldtok_50M,social-interactions_42,social-interactions,42,deceive,help,direct,antonym,concept swap,1111,0,2.5805225372314453,2.4521312713623047,-0.12839126586914062,1,1,11
oldtok_50M,social-interactions_46,social-interactions,46,deceive,help,direct,antonym,concept swap,1111,0,0.6609153747558594,-0.06295394897460938,-0.7238693237304688,1,0,10
oldtok_50M,social-interactions_48,social-interactions,48,deceive,help,direct,antonym,concept swap,1111,0,1.3942699432373047,2.1703414916992188,0.7760715484619141,1,1,11
oldtok_50M,social-interactions_63,social-interactions,63,evade,chase,direct,antonym,concept swap,1111,0,-3.1633968353271484,1.823629379272461,4.987026214599609,0,1,01
oldtok_50M,social-interactions_81,social-interactions,81,evade,seek,direct,antonym,concept swap,1111,0,2.616598129272461,1.1248750686645508,-1.4917230606079102,1,1,11
oldtok_50M,social-interactions_83,social-interactions,83,evade,seek,direct,antonym,concept swap,1111,0,2.5856523513793945,1.75762939453125,-0.8280229568481445,1,1,11
oldtok_50M,social-interactions_85,social-interactions,85,evade,seek,direct,antonym,concept swap,1111,0,2.6252403259277344,2.9692535400390625,0.3440132141113281,1,1,11
oldtok_50M,social-interactions_87,social-interactions,87,evade,seek,direct,antonym,concept swap,1111,0,1.417776107788086,4.77059268951416,3.352816581726074,1,1,11
oldtok_50M,social-interactions_88,social-interactions,88,evade,seek,direct,antonym,concept swap,1111,0,0.30802154541015625,3.869762420654297,3.5617408752441406,1,1,11
oldtok_50M,social-interactions_3,social-interactions,3,cooperate,compete,direct,antonym,concept swap,0000,0,0.5823822021484375,-4.457921981811523,-5.040304183959961,1,0,10
oldtok_50M,social-interactions_14,social-interactions,14,cooperate,compete,direct,antonym,concept swap,0000,0,-1.1593151092529297,-0.7989692687988281,0.36034584045410156,0,0,00
oldtok_50M,social-interactions_19,social-interactions,19,cooperate,compete,direct,antonym,concept swap,0000,0,0.6946563720703125,-4.588926315307617,-5.28358268737793,1,0,10
oldtok_50M,social-interactions_35,social-interactions,35,deceive,help,direct,antonym,concept swap,0000,0,-1.5402488708496094,-3.4556045532226562,-1.9153556823730469,0,0,00
oldtok_50M,social-interactions_43,social-interactions,43,deceive,help,direct,antonym,concept swap,0000,0,-1.3237991333007812,-1.0056467056274414,0.31815242767333984,0,0,00
oldtok_50M,social-interactions_76,social-interactions,76,evade,chase,indirect,antonym,concept swap,0000,0,-3.0833969116210938,-1.7209281921386719,1.3624687194824219,0,0,00
oldtok_50M,social-interactions_98,social-interactions,98,evade,seek,indirect,antonym,concept swap,0000,0,-2.0276565551757812,-2.0181140899658203,0.009542465209960938,0,0,00
oldtok_50M,social-interactions_141,social-interactions,141,help,hinder,indirect,antonym,concept swap,0000,0,-3.5694217681884766,1.0057258605957031,4.57514762878418,0,1,01
oldtok_50M,social-interactions_149,social-interactions,149,help,hinder,indirect,antonym,concept swap,0000,0,-3.6662368774414062,-1.8715667724609375,1.7946701049804688,0,0,00
oldtok_50M,social-interactions_157,social-interactions,157,respect,insult,direct,antonym,concept swap,0000,0,1.2653388977050781,-4.842144012451172,-6.10748291015625,1,0,10
oldtok_50M,social-interactions_170,social-interactions,170,respect,insult,indirect,antonym,concept swap,0000,0,-0.61334228515625,5.35539436340332,5.96873664855957,0,1,01
oldtok_50M,social-interactions_178,social-interactions,178,respect,insult,indirect,antonym,concept swap,0000,0,-4.746574401855469,3.4627456665039062,8.209320068359375,0,1,01
oldtok_50M,social-interactions_181,social-interactions,181,teach,learn,direct,variable swap,concept swap,0000,0,-4.389822006225586,-5.2436065673828125,-0.8537845611572266,0,0,00
oldtok_50M,social-interactions_183,social-interactions,183,teach,learn,direct,variable swap,concept swap,0000,0,-4.389822006225586,-5.2436065673828125,-0.8537845611572266,0,0,00
oldtok_50M,social-interactions_189,social-interactions,189,teach,learn,direct,variable swap,concept swap,0000,0,-8.897838592529297,-12.310047149658203,-3.4122085571289062,0,0,00
