checkpoint,checkpoint_elapsed_sec,example_id,full_nll,full_nll_delta_chck100_minus_chck82,ig_r16,ig_r16_delta_chck100_minus_chck82,ig_r4,ig_r4_delta_chck100_minus_chck82,ig_r8,ig_r8_delta_chck100_minus_chck82,item_id,local_r16_nll,local_r4_nll,local_r8_nll,log_sample_freq,position,position_frac,row_index,row_words,sample_freq,seq_len,source,target_context_count,target_id,target_token
chck82,3.236175775527954,12615,2.590672492980957,-0.08876657485961914,-1.0182181596755981,0.09213495254516602,-1.4224799871444702,0.007765412330627441,-1.3102214336395264,0.1235506534576416,row49770:tok163:id247,1.5724543333053589,1.1681925058364868,1.2804510593414307,6.212606095751519,163,0.6442687747035574,49770,160,498,254,childes,4,247,Ġit
chck82,3.236175775527954,12615,2.38759708404541,0.0024721622467041016,-0.32788968086242676,-0.009179353713989258,-0.25189924240112305,-0.02880072593688965,-1.051956295967102,0.09993839263916016,row49770:tok169:id247,2.0597074031829834,2.135697841644287,1.335640788078308,6.212606095751519,169,0.6679841897233202,49770,160,498,254,childes,4,247,Ġit
chck82,3.236175775527954,12615,3.6903393268585205,0.10240936279296875,-2.7278584837913513,0.2743937373161316,0.8485610485076904,-0.09247636795043945,-0.11392641067504883,0.23531174659729004,row49770:tok242:id391,0.9624808430671692,4.538900375366211,3.5764129161834717,4.736198448394496,242,0.9565217391304348,49770,160,113,254,childes,1,391,Ġyour
chck82,3.236175775527954,48232,0.15589037537574768,0.07492412626743317,-0.11935838684439659,-0.0636008083820343,3.9116221368312836,0.4471777528524399,3.287867397069931,0.2564421743154526,row51481:tok28:id1474,0.03653198853135109,4.067512512207031,3.4437577724456787,2.302585092994046,28,0.12727272727272726,51481,160,9,221,open_subtitles,1,1474,Ġborn
chck82,3.236175775527954,48232,0.05201537162065506,0.015162698924541473,0.008393246680498123,-0.009047534316778183,0.07570017129182816,0.0014828667044639587,0.017240010201931,0.0043817609548568726,row51481:tok94:id216,0.06040861830115318,0.12771554291248322,0.06925538182258606,6.590301048196686,94,0.42727272727272725,51481,160,727,221,open_subtitles,9,216,ĠI
chck82,3.236175775527954,48232,0.9291746020317078,0.13025027513504028,-0.050926923751831055,-0.09949123859405518,0.7734789252281189,-0.18008822202682495,1.2977049946784973,-0.14509469270706177,row51481:tok168:id304,0.8782476782798767,1.7026535272598267,2.226879596710205,5.0369526024136295,168,0.7636363636363637,51481,160,153,221,open_subtitles,2,304,Ġme
chck82,3.236175775527954,48232,3.2815005779266357,0.3015575408935547,1.5136516094207764,0.1259775161743164,-0.04570364952087402,0.12308835983276367,1.3877217769622803,0.22523832321166992,row51481:tok190:id1784,4.795152187347412,3.2357969284057617,4.669222354888916,2.302585092994046,190,0.8636363636363636,51481,160,9,221,open_subtitles,0,1784,Ġguys
chck82,3.236175775527954,311091,0.018691709265112877,-0.0004935190081596375,0.01200619526207447,-0.0022143851965665817,6.508221933618188,0.11228608340024948,5.887678453698754,0.08500193804502487,row51843:tok56:id5902,0.030697904527187347,6.526913642883301,5.906370162963867,1.6094379124341003,56,0.3111111111111111,51843,154,4,181,qwen_pair_packed,1,5902,Ġphysical
chck82,3.236175775527954,311091,0.7571749687194824,-0.2049698829650879,-0.5696569532155991,0.16839538514614105,-0.6939203217625618,0.19595040380954742,-0.6974967271089554,0.19862691313028336,row51843:tok106:id345,0.18751801550388336,0.06325464695692062,0.05967824161052704,5.135798437050262,106,0.5888888888888889,51843,154,169,181,qwen_pair_packed,5,345,Ġone
chck82,3.236175775527954,311091,0.0073830848559737206,0.0010762456804513931,-0.00030037248507142067,-0.0010892665013670921,0.011649861000478268,0.0013070497661828995,0.0037335092201828957,0.0015245908871293068,row51843:tok133:id345,0.0070827123709023,0.019032945856451988,0.011116594076156616,5.135798437050262,133,0.7388888888888889,51843,154,169,181,qwen_pair_packed,5,345,Ġone
chck82,3.236175775527954,311091,0.04166137054562569,-3.304705023765564e-05,0.030808474868535995,0.00967276468873024,-0.0003769509494304657,-0.005858901888132095,0.2144361548125744,-0.031242910772562027,row51843:tok153:id213,0.07246984541416168,0.04128441959619522,0.2560975253582001,6.777646593635117,153,0.85,51843,154,877,181,qwen_pair_packed,3,213,Ġto
chck82,3.236175775527954,2775,0.000837571220472455,-0.0002990094944834709,0.0012799648102372885,-0.0002669107634574175,0.00878894398920238,-0.004846588242799044,0.003682864597067237,-0.0017081983387470245,row51936:tok2:id294,0.0021175360307097435,0.009626515209674835,0.004520435817539692,5.605802066295998,2,0.009615384615384616,51936,160,271,209,bnc_spoken,3,294,'t
chck82,3.236175775527954,2775,0.32679712772369385,-0.04470965266227722,-0.03386738896369934,-0.03718210756778717,-0.15731841325759888,-0.032126203179359436,-0.1907362937927246,0.005073763430118561,row51936:tok47:id216,0.2929297387599945,0.16947871446609497,0.13606083393096924,6.590301048196686,47,0.22596153846153846,51936,160,727,209,bnc_spoken,1,216,ĠI
chck82,3.236175775527954,2775,10.009736061096191,0.2507820129394531,0.11614704132080078,-0.18019771575927734,0.4994325637817383,-0.008014678955078125,0.7702398300170898,-0.16916942596435547,row51936:tok76:id1032,10.125883102416992,10.50916862487793,10.779975891113281,0.6931471805599453,76,0.36538461538461536,51936,160,1,209,bnc_spoken,0,1032,ms
chck82,3.236175775527954,2775,2.774526834487915,-0.5813376903533936,1.2385938167572021,0.36443591117858887,1.7232367992401123,0.5058109760284424,1.1377475261688232,0.489638090133667,row51936:tok124:id8093,4.013120651245117,4.497763633728027,3.9122743606567383,1.0986122886681096,124,0.5961538461538461,51936,160,2,209,bnc_spoken,1,8093,ĠWere
chck82,3.236175775527954,4345,10.39306354522705,-0.09632587432861328,1.3482656478881836,0.033331871032714844,1.3147258758544922,0.5887012481689453,0.8871927261352539,0.4406604766845703,row52011:tok25:id10201,11.741329193115234,11.707789421081543,11.280256271362305,0.6931471805599453,25,0.13736263736263737,52011,160,1,183,bnc_spoken,0,10201,Ġleadership
