case_id,family,train_group,event_pol,affected_query,mode,layer,alpha,margin_correct_foil,state0_minus_state1,head_correct
P196_01426,warm_cool,heldout_family,0,0,remove,5,1.0,10.538210824131966,-10.538210824131966,True
P196_01427,warm_cool,heldout_family,0,0,remove,5,1.0,10.18221728503704,-10.18221728503704,True
P196_01428,warm_cool,heldout_family,0,1,remove,5,1.0,-10.262910947203636,-10.262910947203636,False
P196_01429,warm_cool,heldout_family,1,1,remove,5,1.0,-8.589529018849134,8.589529018849134,False
P196_01430,warm_cool,heldout_family,1,0,remove,5,1.0,8.33916375413537,8.33916375413537,True
P196_01431,warm_cool,heldout_family,1,0,remove,5,1.0,9.216468315571547,9.216468315571547,True
P196_01432,warm_cool,heldout_family,1,1,remove,5,1.0,-8.65102581307292,8.65102581307292,False
P196_01433,warm_cool,heldout_family,0,1,remove,5,1.0,-9.976030431687832,-9.976030431687832,False
P196_01434,warm_cool,heldout_family,0,0,remove,5,1.0,10.501186080276966,-10.501186080276966,True
P196_01435,warm_cool,heldout_family,0,0,remove,5,1.0,10.15080102533102,-10.15080102533102,True
P196_01436,warm_cool,heldout_family,0,1,remove,5,1.0,-10.25732097029686,-10.25732097029686,False
P196_01437,warm_cool,heldout_family,1,1,remove,5,1.0,-8.978129979223013,8.978129979223013,False
P196_01438,warm_cool,heldout_family,1,0,remove,5,1.0,8.709164552390575,8.709164552390575,True
P196_01439,warm_cool,heldout_family,1,0,remove,5,1.0,9.559864616021514,9.559864616021514,True
P196_01440,warm_cool,heldout_family,1,1,remove,5,1.0,-9.091265060007572,9.091265060007572,False
P196_01441,warm_cool,heldout_family,0,1,remove,5,1.0,-9.943014286458492,-9.943014286458492,False
P196_01442,warm_cool,heldout_family,0,0,remove,5,1.0,10.452947869896889,-10.452947869896889,True
P196_01443,warm_cool,heldout_family,0,0,remove,5,1.0,10.141682110726833,-10.141682110726833,True
P196_01444,warm_cool,heldout_family,0,1,remove,5,1.0,-10.215006910264492,-10.215006910264492,False
P196_01445,warm_cool,heldout_family,1,1,remove,5,1.0,-8.97125892713666,8.97125892713666,False
P196_01446,warm_cool,heldout_family,1,0,remove,5,1.0,8.657980613410473,8.657980613410473,True
P196_01447,warm_cool,heldout_family,1,0,remove,5,1.0,9.587579751387239,9.587579751387239,True
P196_01448,warm_cool,heldout_family,1,1,remove,5,1.0,-9.009572502225637,9.009572502225637,False
P196_01449,warm_cool,heldout_family,0,1,remove,5,1.0,-10.08511234074831,-10.08511234074831,False
P196_01450,warm_cool,heldout_family,0,0,remove,5,1.0,10.672546721994877,-10.672546721994877,True
P196_01451,warm_cool,heldout_family,0,0,remove,5,1.0,10.288944736123085,-10.288944736123085,True
P196_01452,warm_cool,heldout_family,0,1,remove,5,1.0,-10.429784059524536,-10.429784059524536,False
P196_01453,warm_cool,heldout_family,1,1,remove,5,1.0,-8.85142557322979,8.85142557322979,False
P196_01454,warm_cool,heldout_family,1,0,remove,5,1.0,8.579200394451618,8.579200394451618,True
P196_01455,warm_cool,heldout_family,1,0,remove,5,1.0,9.446314290165901,9.446314290165901,True
P196_01456,warm_cool,heldout_family,1,1,remove,5,1.0,-8.906172040849924,8.906172040849924,False
P196_01457,warm_cool,heldout_family,0,1,remove,5,1.0,-9.993787162005901,-9.993787162005901,False
P196_01458,warm_cool,heldout_family,0,0,remove,5,1.0,10.596214152872562,-10.596214152872562,True
P196_01459,warm_cool,heldout_family,0,0,remove,5,1.0,10.234216369688511,-10.234216369688511,True
P196_01460,warm_cool,heldout_family,0,1,remove,5,1.0,-10.349403277039528,-10.349403277039528,False
P196_01461,warm_cool,heldout_family,1,1,remove,5,1.0,-8.80595563724637,8.80595563724637,False
P196_01462,warm_cool,heldout_family,1,0,remove,5,1.0,8.458736706525087,8.458736706525087,True
P196_01463,warm_cool,heldout_family,1,0,remove,5,1.0,9.380513554438949,9.380513554438949,True
P196_01464,warm_cool,heldout_family,1,1,remove,5,1.0,-8.800287075340748,8.800287075340748,False
P196_01465,warm_cool,heldout_family,0,1,remove,5,1.0,-10.02057633548975,-10.02057633548975,False
P196_01466,warm_cool,heldout_family,0,0,remove,5,1.0,10.558315068483353,-10.558315068483353,True
P196_01467,warm_cool,heldout_family,0,0,remove,5,1.0,10.229697465896606,-10.229697465896606,True
P196_01468,warm_cool,heldout_family,0,1,remove,5,1.0,-10.315136075019836,-10.315136075019836,False
P196_01469,warm_cool,heldout_family,1,1,remove,5,1.0,-9.010772243142128,9.010772243142128,False
P196_01470,warm_cool,heldout_family,1,0,remove,5,1.0,8.712107006460428,8.712107006460428,True
P196_01471,warm_cool,heldout_family,1,0,remove,5,1.0,9.567911805585027,9.567911805585027,True
P196_01472,warm_cool,heldout_family,1,1,remove,5,1.0,-9.03154769167304,9.03154769167304,False
P196_01473,warm_cool,heldout_family,0,1,remove,5,1.0,-10.364702355116606,-10.364702355116606,False
P196_01474,warm_cool,heldout_family,0,0,remove,5,1.0,10.756151426583529,-10.756151426583529,True
P196_01475,warm_cool,heldout_family,0,0,remove,5,1.0,10.577571887522936,-10.577571887522936,True
P196_01476,warm_cool,heldout_family,0,1,remove,5,1.0,-10.607412114739418,-10.607412114739418,False
P196_01477,warm_cool,heldout_family,1,1,remove,5,1.0,-8.403224591165781,8.403224591165781,False
P196_01478,warm_cool,heldout_family,1,0,remove,5,1.0,8.857595367357135,8.857595367357135,True
P196_01479,warm_cool,heldout_family,1,0,remove,5,1.0,9.040902620181441,9.040902620181441,True
P196_01480,warm_cool,heldout_family,1,1,remove,5,1.0,-8.984592283144593,8.984592283144593,False
P196_01481,warm_cool,heldout_family,0,1,remove,5,1.0,-10.469753544777632,-10.469753544777632,False
P196_01482,warm_cool,heldout_family,0,0,remove,5,1.0,10.852526716887951,-10.852526716887951,True
P196_01483,warm_cool,heldout_family,0,0,remove,5,1.0,10.698879148811102,-10.698879148811102,True
P196_01484,warm_cool,heldout_family,0,1,remove,5,1.0,-10.727407541126013,-10.727407541126013,False
P196_01485,warm_cool,heldout_family,1,1,remove,5,1.0,-8.369741581380367,8.369741581380367,False
P196_01486,warm_cool,heldout_family,1,0,remove,5,1.0,8.83033549785614,8.83033549785614,True
P196_01487,warm_cool,heldout_family,1,0,remove,5,1.0,8.972295332700014,8.972295332700014,True
P196_01488,warm_cool,heldout_family,1,1,remove,5,1.0,-8.938394194468856,8.938394194468856,False
P196_01489,warm_cool,heldout_family,0,1,remove,5,1.0,-10.440667770802975,-10.440667770802975,False
P196_01490,warm_cool,heldout_family,0,0,remove,5,1.0,10.830524817109108,-10.830524817109108,True
P196_01491,warm_cool,heldout_family,0,0,remove,5,1.0,10.671624779701233,-10.671624779701233,True
P196_01492,warm_cool,heldout_family,0,1,remove,5,1.0,-10.685131836682558,-10.685131836682558,False
P196_01493,warm_cool,heldout_family,1,1,remove,5,1.0,-8.006106920540333,8.006106920540333,False
P196_01494,warm_cool,heldout_family,1,0,remove,5,1.0,8.536641657352448,8.536641657352448,True
P196_01495,warm_cool,heldout_family,1,0,remove,5,1.0,8.627978045493364,8.627978045493364,True
P196_01496,warm_cool,heldout_family,1,1,remove,5,1.0,-8.622374050319195,8.622374050319195,False
P196_01497,warm_cool,heldout_family,0,1,remove,5,1.0,-10.408155534416437,-10.408155534416437,False
P196_01498,warm_cool,heldout_family,0,0,remove,5,1.0,10.761783644557,-10.761783644557,True
P196_01499,warm_cool,heldout_family,0,0,remove,5,1.0,10.590013101696968,-10.590013101696968,True
P196_01500,warm_cool,heldout_family,0,1,remove,5,1.0,-10.607974845916033,-10.607974845916033,False
P196_01501,warm_cool,heldout_family,1,1,remove,5,1.0,-8.597398288547993,8.597398288547993,False
P196_01502,warm_cool,heldout_family,1,0,remove,5,1.0,9.049604387953877,9.049604387953877,True
P196_01503,warm_cool,heldout_family,1,0,remove,5,1.0,9.220894414931536,9.220894414931536,True
P196_01504,warm_cool,heldout_family,1,1,remove,5,1.0,-9.225879887118936,9.225879887118936,False
P196_01505,warm_cool,heldout_family,0,1,remove,5,1.0,-10.354534443467855,-10.354534443467855,False
P196_01506,warm_cool,heldout_family,0,0,remove,5,1.0,10.747578036040068,-10.747578036040068,True
P196_01507,warm_cool,heldout_family,0,0,remove,5,1.0,10.576905559748411,-10.576905559748411,True
P196_01508,warm_cool,heldout_family,0,1,remove,5,1.0,-10.618949446827173,-10.618949446827173,False
P196_01509,warm_cool,heldout_family,1,1,remove,5,1.0,-8.54419133067131,8.54419133067131,False
P196_01510,warm_cool,heldout_family,1,0,remove,5,1.0,8.97364829108119,8.97364829108119,True
P196_01511,warm_cool,heldout_family,1,0,remove,5,1.0,9.15901712141931,9.15901712141931,True
P196_01512,warm_cool,heldout_family,1,1,remove,5,1.0,-9.127500442788005,9.127500442788005,False
P196_01513,warm_cool,heldout_family,0,1,remove,5,1.0,-10.5243882201612,-10.5243882201612,False
P196_01514,warm_cool,heldout_family,0,0,remove,5,1.0,10.887818988412619,-10.887818988412619,True
P196_01515,warm_cool,heldout_family,0,0,remove,5,1.0,10.713394273072481,-10.713394273072481,True
P196_01516,warm_cool,heldout_family,0,1,remove,5,1.0,-10.728434905409813,-10.728434905409813,False
P196_01517,warm_cool,heldout_family,1,1,remove,5,1.0,-8.431316394358873,8.431316394358873,False
P196_01518,warm_cool,heldout_family,1,0,remove,5,1.0,8.878894897177815,8.878894897177815,True
P196_01519,warm_cool,heldout_family,1,0,remove,5,1.0,9.038264973089099,9.038264973089099,True
P196_01520,warm_cool,heldout_family,1,1,remove,5,1.0,-8.988603685051203,8.988603685051203,False
P196_01521,warm_cool,heldout_family,0,1,remove,5,1.0,-10.44861365109682,-10.44861365109682,False
P196_01522,warm_cool,heldout_family,0,0,remove,5,1.0,10.8841841109097,-10.8841841109097,True
P196_01523,warm_cool,heldout_family,0,0,remove,5,1.0,10.693430799990892,-10.693430799990892,True
P196_01524,warm_cool,heldout_family,0,1,remove,5,1.0,-10.7479829788208,-10.7479829788208,False
P196_01525,warm_cool,heldout_family,1,1,remove,5,1.0,-8.356661044061184,8.356661044061184,False
P196_01526,warm_cool,heldout_family,1,0,remove,5,1.0,8.815941317006946,8.815941317006946,True
P196_01527,warm_cool,heldout_family,1,0,remove,5,1.0,9.015831356868148,9.015831356868148,True
P196_01528,warm_cool,heldout_family,1,1,remove,5,1.0,-9.018179232254624,9.018179232254624,False
P196_01529,warm_cool,heldout_family,0,1,remove,5,1.0,-10.504232477396727,-10.504232477396727,False
P196_01530,warm_cool,heldout_family,0,0,remove,5,1.0,10.881832897663116,-10.881832897663116,True
P196_01531,warm_cool,heldout_family,0,0,remove,5,1.0,10.722458381205797,-10.722458381205797,True
P196_01532,warm_cool,heldout_family,0,1,remove,5,1.0,-10.751158885657787,-10.751158885657787,False
P196_01533,warm_cool,heldout_family,1,1,remove,5,1.0,-8.576886735856533,8.576886735856533,False
P196_01534,warm_cool,heldout_family,1,0,remove,5,1.0,9.009633608162403,9.009633608162403,True
P196_01535,warm_cool,heldout_family,1,0,remove,5,1.0,9.22212802618742,9.22212802618742,True
P196_01536,warm_cool,heldout_family,1,1,remove,5,1.0,-9.205191880464554,9.205191880464554,False
P196_01537,warm_cool,heldout_family,0,1,remove,5,1.0,-10.085556387901306,-10.085556387901306,False
P196_01538,warm_cool,heldout_family,0,0,remove,5,1.0,10.327038206160069,-10.327038206160069,True
P196_01539,warm_cool,heldout_family,0,0,remove,5,1.0,10.246430467814207,-10.246430467814207,True
P196_01540,warm_cool,heldout_family,0,1,remove,5,1.0,-10.35044103115797,-10.35044103115797,False
P196_01541,warm_cool,heldout_family,1,1,remove,5,1.0,-7.7859465181827545,7.7859465181827545,False
P196_01542,warm_cool,heldout_family,1,0,remove,5,1.0,7.625091560184956,7.625091560184956,True
P196_01543,warm_cool,heldout_family,1,0,remove,5,1.0,7.881289914250374,7.881289914250374,True
P196_01544,warm_cool,heldout_family,1,1,remove,5,1.0,-7.317654736340046,7.317654736340046,False
P196_01545,warm_cool,heldout_family,0,1,remove,5,1.0,-10.180608995258808,-10.180608995258808,False
P196_01546,warm_cool,heldout_family,0,0,remove,5,1.0,10.434499215334654,-10.434499215334654,True
P196_01547,warm_cool,heldout_family,0,0,remove,5,1.0,10.351762305945158,-10.351762305945158,True
P196_01548,warm_cool,heldout_family,0,1,remove,5,1.0,-10.450566790997982,-10.450566790997982,False
P196_01549,warm_cool,heldout_family,1,1,remove,5,1.0,-7.673097059130669,7.673097059130669,False
P196_01550,warm_cool,heldout_family,1,0,remove,5,1.0,7.535370081663132,7.535370081663132,True
P196_01551,warm_cool,heldout_family,1,0,remove,5,1.0,7.781349077820778,7.781349077820778,True
P196_01552,warm_cool,heldout_family,1,1,remove,5,1.0,-7.25299958884716,7.25299958884716,False
P196_01553,warm_cool,heldout_family,0,1,remove,5,1.0,-10.14427924528718,-10.14427924528718,False
P196_01554,warm_cool,heldout_family,0,0,remove,5,1.0,10.430413965135813,-10.430413965135813,True
P196_01555,warm_cool,heldout_family,0,0,remove,5,1.0,10.340073142200708,-10.340073142200708,True
P196_01556,warm_cool,heldout_family,0,1,remove,5,1.0,-10.462665766477585,-10.462665766477585,False
P196_01557,warm_cool,heldout_family,1,1,remove,5,1.0,-7.549042917788029,7.549042917788029,False
P196_01558,warm_cool,heldout_family,1,0,remove,5,1.0,7.343283988535404,7.343283988535404,True
P196_01559,warm_cool,heldout_family,1,0,remove,5,1.0,7.65202110260725,7.65202110260725,True
P196_01560,warm_cool,heldout_family,1,1,remove,5,1.0,-7.023973383009434,7.023973383009434,False
P196_01561,warm_cool,heldout_family,0,1,remove,5,1.0,-10.112970277667046,-10.112970277667046,False
P196_01562,warm_cool,heldout_family,0,0,remove,5,1.0,10.344404354691505,-10.344404354691505,True
P196_01563,warm_cool,heldout_family,0,0,remove,5,1.0,10.266858953982592,-10.266858953982592,True
P196_01564,warm_cool,heldout_family,0,1,remove,5,1.0,-10.364393152296543,-10.364393152296543,False
P196_01565,warm_cool,heldout_family,1,1,remove,5,1.0,-8.103204526007175,8.103204526007175,False
P196_01566,warm_cool,heldout_family,1,0,remove,5,1.0,7.93365902453661,7.93365902453661,True
P196_01567,warm_cool,heldout_family,1,0,remove,5,1.0,8.18199510499835,8.18199510499835,True
P196_01568,warm_cool,heldout_family,1,1,remove,5,1.0,-7.635577514767647,7.635577514767647,False
P196_01569,warm_cool,heldout_family,0,1,remove,5,1.0,-10.10128765925765,-10.10128765925765,False
P196_01570,warm_cool,heldout_family,0,0,remove,5,1.0,10.379009447991848,-10.379009447991848,True
P196_01571,warm_cool,heldout_family,0,0,remove,5,1.0,10.26563473790884,-10.26563473790884,True
P196_01572,warm_cool,heldout_family,0,1,remove,5,1.0,-10.396175794303417,-10.396175794303417,False
P196_01573,warm_cool,heldout_family,1,1,remove,5,1.0,-7.978488750755787,7.978488750755787,False
P196_01574,warm_cool,heldout_family,1,0,remove,5,1.0,7.833828516304493,7.833828516304493,True
P196_01575,warm_cool,heldout_family,1,0,remove,5,1.0,8.086492605507374,8.086492605507374,True
P196_01576,warm_cool,heldout_family,1,1,remove,5,1.0,-7.5480064153671265,7.5480064153671265,False
P196_01577,warm_cool,heldout_family,0,1,remove,5,1.0,-10.321246672421694,-10.321246672421694,False
P196_01578,warm_cool,heldout_family,0,0,remove,5,1.0,10.533434145152569,-10.533434145152569,True
P196_01579,warm_cool,heldout_family,0,0,remove,5,1.0,10.46780352666974,-10.46780352666974,True
P196_01580,warm_cool,heldout_family,0,1,remove,5,1.0,-10.53469067811966,-10.53469067811966,False
P196_01581,warm_cool,heldout_family,1,1,remove,5,1.0,-7.868458390235901,7.868458390235901,False
P196_01582,warm_cool,heldout_family,1,0,remove,5,1.0,7.759805016219616,7.759805016219616,True
P196_01583,warm_cool,heldout_family,1,0,remove,5,1.0,7.978194814175367,7.978194814175367,True
P196_01584,warm_cool,heldout_family,1,1,remove,5,1.0,-7.481036111712456,7.481036111712456,False
P196_01585,warm_cool,heldout_family,0,1,remove,5,1.0,-10.24689295515418,-10.24689295515418,False
P196_01586,warm_cool,heldout_family,0,0,remove,5,1.0,10.50667840987444,-10.50667840987444,True
P196_01587,warm_cool,heldout_family,0,0,remove,5,1.0,10.412577092647552,-10.412577092647552,True
P196_01588,warm_cool,heldout_family,0,1,remove,5,1.0,-10.507395774126053,-10.507395774126053,False
P196_01589,warm_cool,heldout_family,1,1,remove,5,1.0,-7.795222789049149,7.795222789049149,False
P196_01590,warm_cool,heldout_family,1,0,remove,5,1.0,7.605253890156746,7.605253890156746,True
P196_01591,warm_cool,heldout_family,1,0,remove,5,1.0,7.8874578177928925,7.8874578177928925,True
P196_01592,warm_cool,heldout_family,1,1,remove,5,1.0,-7.317516840994358,7.317516840994358,False
P196_01593,warm_cool,heldout_family,0,1,remove,5,1.0,-10.226258758455515,-10.226258758455515,False
P196_01594,warm_cool,heldout_family,0,0,remove,5,1.0,10.460150100290775,-10.460150100290775,True
P196_01595,warm_cool,heldout_family,0,0,remove,5,1.0,10.369077697396278,-10.369077697396278,True
P196_01596,warm_cool,heldout_family,0,1,remove,5,1.0,-10.456121638417244,-10.456121638417244,False
P196_01597,warm_cool,heldout_family,1,1,remove,5,1.0,-8.002118561416864,8.002118561416864,False
P196_01598,warm_cool,heldout_family,1,0,remove,5,1.0,7.855435237288475,7.855435237288475,True
P196_01599,warm_cool,heldout_family,1,0,remove,5,1.0,8.11185621842742,8.11185621842742,True
P196_01600,warm_cool,heldout_family,1,1,remove,5,1.0,-7.578419581055641,7.578419581055641,False
P196_01601,loose_tight,heldout_family,0,1,remove,5,1.0,-7.072709888219833,-7.072709888219833,False
P196_01602,loose_tight,heldout_family,0,0,remove,5,1.0,7.122809886932373,-7.122809886932373,True
P196_01603,loose_tight,heldout_family,0,0,remove,5,1.0,7.1339912712574005,-7.1339912712574005,True
P196_01604,loose_tight,heldout_family,0,1,remove,5,1.0,-7.165850579738617,-7.165850579738617,False
P196_01605,loose_tight,heldout_family,1,1,remove,5,1.0,-5.232635498046875,5.232635498046875,False
P196_01606,loose_tight,heldout_family,1,0,remove,5,1.0,5.039692282676697,5.039692282676697,True
P196_01607,loose_tight,heldout_family,1,0,remove,5,1.0,5.2705240696668625,5.2705240696668625,True
P196_01608,loose_tight,heldout_family,1,1,remove,5,1.0,-4.886718034744263,4.886718034744263,False
P196_01609,loose_tight,heldout_family,0,1,remove,5,1.0,-6.955726936459541,-6.955726936459541,False
P196_01610,loose_tight,heldout_family,0,0,remove,5,1.0,6.965552598237991,-6.965552598237991,True
P196_01611,loose_tight,heldout_family,0,0,remove,5,1.0,7.033389061689377,-7.033389061689377,True
P196_01612,loose_tight,heldout_family,0,1,remove,5,1.0,-7.015395015478134,-7.015395015478134,False
P196_01613,loose_tight,heldout_family,1,1,remove,5,1.0,-5.383916676044464,5.383916676044464,False
P196_01614,loose_tight,heldout_family,1,0,remove,5,1.0,5.2761595249176025,5.2761595249176025,True
P196_01615,loose_tight,heldout_family,1,0,remove,5,1.0,5.40949983894825,5.40949983894825,True
P196_01616,loose_tight,heldout_family,1,1,remove,5,1.0,-5.125835865736008,5.125835865736008,False
P196_01617,loose_tight,heldout_family,0,1,remove,5,1.0,-7.133465364575386,-7.133465364575386,False
P196_01618,loose_tight,heldout_family,0,0,remove,5,1.0,7.151325523853302,-7.151325523853302,True
P196_01619,loose_tight,heldout_family,0,0,remove,5,1.0,7.202123537659645,-7.202123537659645,True
P196_01620,loose_tight,heldout_family,0,1,remove,5,1.0,-7.203205168247223,-7.203205168247223,False
P196_01621,loose_tight,heldout_family,1,1,remove,5,1.0,-5.254379361867905,5.254379361867905,False
P196_01622,loose_tight,heldout_family,1,0,remove,5,1.0,5.104589879512787,5.104589879512787,True
P196_01623,loose_tight,heldout_family,1,0,remove,5,1.0,5.267361372709274,5.267361372709274,True
P196_01624,loose_tight,heldout_family,1,1,remove,5,1.0,-4.969514340162277,4.969514340162277,False
P196_01625,loose_tight,heldout_family,0,1,remove,5,1.0,-7.217928186058998,-7.217928186058998,False
P196_01626,loose_tight,heldout_family,0,0,remove,5,1.0,7.2320089638233185,-7.2320089638233185,True
P196_01627,loose_tight,heldout_family,0,0,remove,5,1.0,7.276981875300407,-7.276981875300407,True
P196_01628,loose_tight,heldout_family,0,1,remove,5,1.0,-7.2892517149448395,-7.2892517149448395,False
P196_01629,loose_tight,heldout_family,1,1,remove,5,1.0,-5.207512721419334,5.207512721419334,False
P196_01630,loose_tight,heldout_family,1,0,remove,5,1.0,5.03224590420723,5.03224590420723,True
P196_01631,loose_tight,heldout_family,1,0,remove,5,1.0,5.253018006682396,5.253018006682396,True
P196_01632,loose_tight,heldout_family,1,1,remove,5,1.0,-4.928153395652771,4.928153395652771,False
P196_01633,loose_tight,heldout_family,0,1,remove,5,1.0,-7.14236156642437,-7.14236156642437,False
P196_01634,loose_tight,heldout_family,0,0,remove,5,1.0,7.148639529943466,-7.148639529943466,True
P196_01635,loose_tight,heldout_family,0,0,remove,5,1.0,7.208832859992981,-7.208832859992981,True
P196_01636,loose_tight,heldout_family,0,1,remove,5,1.0,-7.210289776325226,-7.210289776325226,False
P196_01637,loose_tight,heldout_family,1,1,remove,5,1.0,-5.371068462729454,5.371068462729454,False
P196_01638,loose_tight,heldout_family,1,0,remove,5,1.0,5.224937409162521,5.224937409162521,True
P196_01639,loose_tight,heldout_family,1,0,remove,5,1.0,5.4154380559921265,5.4154380559921265,True
P196_01640,loose_tight,heldout_family,1,1,remove,5,1.0,-5.10385000705719,5.10385000705719,False
P196_01641,loose_tight,heldout_family,0,1,remove,5,1.0,-6.985876515507698,-6.985876515507698,False
P196_01642,loose_tight,heldout_family,0,0,remove,5,1.0,7.028338074684143,-7.028338074684143,True
P196_01643,loose_tight,heldout_family,0,0,remove,5,1.0,7.031850084662437,-7.031850084662437,True
P196_01644,loose_tight,heldout_family,0,1,remove,5,1.0,-7.077451795339584,-7.077451795339584,False
P196_01645,loose_tight,heldout_family,1,1,remove,5,1.0,-5.230517283082008,5.230517283082008,False
P196_01646,loose_tight,heldout_family,1,0,remove,5,1.0,5.025849938392639,5.025849938392639,True
P196_01647,loose_tight,heldout_family,1,0,remove,5,1.0,5.25954857468605,5.25954857468605,True
P196_01648,loose_tight,heldout_family,1,1,remove,5,1.0,-4.907961130142212,4.907961130142212,False
P196_01649,loose_tight,heldout_family,0,1,remove,5,1.0,-7.149983808398247,-7.149983808398247,False
P196_01650,loose_tight,heldout_family,0,0,remove,5,1.0,7.18282151222229,-7.18282151222229,True
P196_01651,loose_tight,heldout_family,0,0,remove,5,1.0,7.213051542639732,-7.213051542639732,True
P196_01652,loose_tight,heldout_family,0,1,remove,5,1.0,-7.2383741438388824,-7.2383741438388824,False
P196_01653,loose_tight,heldout_family,1,1,remove,5,1.0,-5.228058904409409,5.228058904409409,False
P196_01654,loose_tight,heldout_family,1,0,remove,5,1.0,5.017861425876617,5.017861425876617,True
P196_01655,loose_tight,heldout_family,1,0,remove,5,1.0,5.271180644631386,5.271180644631386,True
P196_01656,loose_tight,heldout_family,1,1,remove,5,1.0,-4.891287714242935,4.891287714242935,False
P196_01657,loose_tight,heldout_family,0,1,remove,5,1.0,-7.046995759010315,-7.046995759010315,False
P196_01658,loose_tight,heldout_family,0,0,remove,5,1.0,7.06415319442749,-7.06415319442749,True
P196_01659,loose_tight,heldout_family,0,0,remove,5,1.0,7.114818945527077,-7.114818945527077,True
P196_01660,loose_tight,heldout_family,0,1,remove,5,1.0,-7.120402932167053,-7.120402932167053,False
P196_01661,loose_tight,heldout_family,1,1,remove,5,1.0,-5.494088903069496,5.494088903069496,False
P196_01662,loose_tight,heldout_family,1,0,remove,5,1.0,5.345297038555145,5.345297038555145,True
P196_01663,loose_tight,heldout_family,1,0,remove,5,1.0,5.539838463068008,5.539838463068008,True
P196_01664,loose_tight,heldout_family,1,1,remove,5,1.0,-5.202355325222015,5.202355325222015,False
P196_01665,loose_tight,heldout_family,0,1,remove,5,1.0,-6.673753410577774,-6.673753410577774,False
P196_01666,loose_tight,heldout_family,0,0,remove,5,1.0,6.481348514556885,-6.481348514556885,True
P196_01667,loose_tight,heldout_family,0,0,remove,5,1.0,6.620981335639954,-6.620981335639954,True
P196_01668,loose_tight,heldout_family,0,1,remove,5,1.0,-6.423573344945908,-6.423573344945908,False
P196_01669,loose_tight,heldout_family,1,1,remove,5,1.0,-5.069086015224457,5.069086015224457,False
P196_01670,loose_tight,heldout_family,1,0,remove,5,1.0,5.371753841638565,5.371753841638565,True
P196_01671,loose_tight,heldout_family,1,0,remove,5,1.0,5.260475695133209,5.260475695133209,True
P196_01672,loose_tight,heldout_family,1,1,remove,5,1.0,-5.2454014122486115,5.2454014122486115,False
P196_01673,loose_tight,heldout_family,0,1,remove,5,1.0,-6.553127318620682,-6.553127318620682,False
P196_01674,loose_tight,heldout_family,0,0,remove,5,1.0,6.317489206790924,-6.317489206790924,True
P196_01675,loose_tight,heldout_family,0,0,remove,5,1.0,6.520623654127121,-6.520623654127121,True
P196_01676,loose_tight,heldout_family,0,1,remove,5,1.0,-6.262957036495209,-6.262957036495209,False
P196_01677,loose_tight,heldout_family,1,1,remove,5,1.0,-5.27194008231163,5.27194008231163,False
P196_01678,loose_tight,heldout_family,1,0,remove,5,1.0,5.570753827691078,5.570753827691078,True
P196_01679,loose_tight,heldout_family,1,0,remove,5,1.0,5.435214027762413,5.435214027762413,True
P196_01680,loose_tight,heldout_family,1,1,remove,5,1.0,-5.428798079490662,5.428798079490662,False
P196_01681,loose_tight,heldout_family,0,1,remove,5,1.0,-6.766628414392471,-6.766628414392471,False
P196_01682,loose_tight,heldout_family,0,0,remove,5,1.0,6.527524024248123,-6.527524024248123,True
P196_01683,loose_tight,heldout_family,0,0,remove,5,1.0,6.721125394105911,-6.721125394105911,True
P196_01684,loose_tight,heldout_family,0,1,remove,5,1.0,-6.462046265602112,-6.462046265602112,False
P196_01685,loose_tight,heldout_family,1,1,remove,5,1.0,-5.161296457052231,5.161296457052231,False
P196_01686,loose_tight,heldout_family,1,0,remove,5,1.0,5.4307273626327515,5.4307273626327515,True
P196_01687,loose_tight,heldout_family,1,0,remove,5,1.0,5.34252855181694,5.34252855181694,True
P196_01688,loose_tight,heldout_family,1,1,remove,5,1.0,-5.320128083229065,5.320128083229065,False
P196_01689,loose_tight,heldout_family,0,1,remove,5,1.0,-6.818445414304733,-6.818445414304733,False
P196_01690,loose_tight,heldout_family,0,0,remove,5,1.0,6.604683846235275,-6.604683846235275,True
P196_01691,loose_tight,heldout_family,0,0,remove,5,1.0,6.740364968776703,-6.740364968776703,True
P196_01692,loose_tight,heldout_family,0,1,remove,5,1.0,-6.524593383073807,-6.524593383073807,False
P196_01693,loose_tight,heldout_family,1,1,remove,5,1.0,-5.088673889636993,5.088673889636993,False
P196_01694,loose_tight,heldout_family,1,0,remove,5,1.0,5.320935398340225,5.320935398340225,True
P196_01695,loose_tight,heldout_family,1,0,remove,5,1.0,5.276024729013443,5.276024729013443,True
P196_01696,loose_tight,heldout_family,1,1,remove,5,1.0,-5.227551758289337,5.227551758289337,False
P196_01697,loose_tight,heldout_family,0,1,remove,5,1.0,-6.762693107128143,-6.762693107128143,False
P196_01698,loose_tight,heldout_family,0,0,remove,5,1.0,6.550741076469421,-6.550741076469421,True
P196_01699,loose_tight,heldout_family,0,0,remove,5,1.0,6.704837381839752,-6.704837381839752,True
P196_01700,loose_tight,heldout_family,0,1,remove,5,1.0,-6.491373032331467,-6.491373032331467,False
P196_01701,loose_tight,heldout_family,1,1,remove,5,1.0,-5.214301019906998,5.214301019906998,False
P196_01702,loose_tight,heldout_family,1,0,remove,5,1.0,5.538874536752701,5.538874536752701,True
P196_01703,loose_tight,heldout_family,1,0,remove,5,1.0,5.403026193380356,5.403026193380356,True
