binary_delta,checkpoint,domain,dose_name,family,interaction_delta_view_minus_repeat,margin_delta_view_minus_repeat,numops,repeat_correct,repeat_interaction,repeat_margin,split,uid,view_correct,view_interaction,view_margin,words,source_csv
0.0,chck_10M,,dose1,Entity,,-0.1754205822944641,5,False,,-0.7363917529582977,regular,regular_5_ops_75,False,,-0.9118123352527618,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.2991066873073578,5,False,,-1.2568207681179047,regular,regular_5_ops_82,False,,-1.5559274554252625,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_10M,,dose1,Entity,,-0.9132250249385834,5,True,,0.17792078852653503,regular,regular_5_ops_86,False,,-0.7353042364120483,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_10M,,dose1,Entity,,-1.5055357217788696,5,True,,1.2154123783111572,regular,regular_5_ops_93,False,,-0.2901233434677124,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,-0.6155405044555664,0,False,,-6.948403239250183,ambiref,ambiref_0_ops_101,False,,-7.5639437437057495,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,1.162978708744049,0,False,,-3.575450509786606,ambiref,ambiref_0_ops_11,False,,-2.4124718010425568,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,-0.40277373790740967,0,True,,4.132520020008087,ambiref,ambiref_0_ops_175,True,,3.7297462821006775,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,2.221792548894882,0,False,,-7.759110778570175,ambiref,ambiref_0_ops_227,False,,-5.537318229675293,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,2.3580732345581055,0,False,,-6.068273067474365,ambiref,ambiref_0_ops_491,False,,-3.7101998329162598,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,4.237881064414978,1,False,,-8.909683406352997,ambiref,ambiref_1_ops_18,False,,-4.671802341938019,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,2.09067565202713,1,False,,-20.27733677625656,ambiref,ambiref_1_ops_240,False,,-18.18666112422943,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,-1.385080099105835,1,False,,-1.0791676044464111,ambiref,ambiref_1_ops_283,False,,-2.464247703552246,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,-4.823197901248932,1,False,,-3.4059988260269165,ambiref,ambiref_1_ops_5,False,,-8.229196727275848,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_20M,,dose1,Entity,,-2.6310330629348755,1,True,,1.3484767079353333,ambiref,ambiref_1_ops_52,False,,-1.2825563549995422,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_20M,,dose1,Entity,,-0.933519721031189,2,False,,-1.831879734992981,ambiref,ambiref_2_ops_0,False,,-2.76539945602417,20000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
