family,dose_name,rho,checkpoint,words,subgroup,n,margin_mean,margin_median,margin_stdev,frac_margin_positive,binary_delta_mean,frac_binary_positive
Entity,dose1p82,0.07712,chck_80M,80000000,split_move_contents,30,1.3769569627242162,1.1853866775054485,5.792614145324369,0.6666666666666666,0.0,0.1
Entity,dose1p82,0.07712,chck_80M,80000000,split_move_contents_nonzero_ops,25,1.2739161881897598,1.0573508590459824,6.243162435422047,0.64,0.0,0.12
Entity,dose1p82,0.07712,chck_80M,80000000,split_move_contents_zero_ops,5,1.8921608353964985,1.3134224959649146,2.4743410855917403,0.8,0.0,0.0
Entity,dose1p82,0.07712,chck_80M,80000000,split_regular,30,-0.4910195507807657,0.009644006378948689,5.970786355051656,0.5,0.03333333333333333,0.13333333333333333
Entity,dose1p82,0.07712,chck_80M,80000000,split_regular_nonzero_ops,25,0.6198464681580663,0.463651470374316,5.727123868160698,0.6,0.12,0.16
Entity,dose1p82,0.07712,chck_80M,80000000,split_regular_zero_ops,5,-6.045349645474926,-7.589270327240229,3.5890527745849865,0.0,-0.4,0.0
Entity,dose1p82,0.07712,chck_80M,80000000,zero_ops,15,-1.4722615837895623,-0.3564842708874494,4.632241056908201,0.4,-0.13333333333333333,0.0
Entity,dose2p64,0.111872,chck_10M,10000000,all,90,-0.14304910120036868,-0.12372738122940063,1.1859618976001756,0.45555555555555555,0.044444444444444446,0.1111111111111111
Entity,dose2p64,0.111872,chck_10M,10000000,nonzero_ops,75,-0.05131716191768646,-0.013560175895690918,1.1194175664507557,0.48,0.02666666666666667,0.10666666666666667
Entity,dose2p64,0.111872,chck_10M,10000000,numops_1,15,0.4874497393767039,0.51497483253479,1.1589094583267343,0.6,0.06666666666666667,0.13333333333333333
Entity,dose2p64,0.111872,chck_10M,10000000,numops_2,15,-0.09593613147735595,0.4387035071849823,1.1654751901251192,0.6,0.0,0.13333333333333333
Entity,dose2p64,0.111872,chck_10M,10000000,numops_3,15,-0.26598162651062013,-0.048805952072143555,0.9256401965692771,0.4,-0.06666666666666667,0.06666666666666667
Entity,dose2p64,0.111872,chck_10M,10000000,numops_4,15,-0.3890403320391973,-0.8616408109664917,0.9985938577815577,0.3333333333333333,0.06666666666666667,0.06666666666666667
Entity,dose2p64,0.111872,chck_10M,10000000,numops_5,15,0.00692254106203715,-0.2185010313987732,1.1199487315580408,0.4666666666666667,0.06666666666666667,0.13333333333333333
Entity,dose2p64,0.111872,chck_10M,10000000,split_ambiref,30,-0.04839865763982137,0.20064252614974976,1.0088013677132548,0.5666666666666667,0.1,0.16666666666666666
Entity,dose2p64,0.111872,chck_10M,10000000,split_ambiref_nonzero_ops,25,-0.020211961269378662,0.21105045080184937,1.0670630257954838,0.6,0.08,0.16
Entity,dose2p64,0.111872,chck_10M,10000000,split_ambiref_zero_ops,5,-0.18933213949203492,-0.17043423652648926,0.6238020489973938,0.4,0.2,0.2
Entity,dose2p64,0.111872,chck_10M,10000000,split_move_contents,30,-0.2179285446802775,-0.13365349173545837,1.4864576589573535,0.43333333333333335,0.06666666666666667,0.1
Entity,dose2p64,0.111872,chck_10M,10000000,split_move_contents_nonzero_ops,25,0.11977872967720032,0.14920571446418762,1.230694183112133,0.52,0.08,0.12
Entity,dose2p64,0.111872,chck_10M,10000000,split_move_contents_zero_ops,5,-1.9064649164676666,-1.4984418153762817,1.5042976018358036,0.0,0.0,0.0
Entity,dose2p64,0.111872,chck_10M,10000000,split_regular,30,-0.16282010128100713,-0.4170122891664505,0.9885968674534937,0.36666666666666664,-0.03333333333333333,0.06666666666666667
Entity,dose2p64,0.111872,chck_10M,10000000,split_regular_nonzero_ops,25,-0.25351825416088103,-0.43128716945648193,1.0173144899869369,0.32,-0.08,0.04
Entity,dose2p64,0.111872,chck_10M,10000000,split_regular_zero_ops,5,0.2906706631183624,0.2931044101715088,0.6652173270981653,0.6,0.2,0.2
Entity,dose2p64,0.111872,chck_10M,10000000,zero_ops,15,-0.6017087976137797,-0.48822373151779175,1.386042147420829,0.3333333333333333,0.13333333333333333,0.13333333333333333
Entity,dose2p64,0.111872,chck_20M,20000000,all,90,0.3635483096871111,0.6663948744535446,2.2208100853875448,0.5777777777777777,-0.044444444444444446,0.07777777777777778
Entity,dose2p64,0.111872,chck_20M,20000000,nonzero_ops,75,0.3311819753050804,0.6038898825645447,2.23791731045833,0.5866666666666667,-0.04,0.09333333333333334
Entity,dose2p64,0.111872,chck_20M,20000000,numops_1,15,0.8704990019400914,1.091037079691887,2.0298541126436476,0.6666666666666666,0.06666666666666667,0.13333333333333333
Entity,dose2p64,0.111872,chck_20M,20000000,numops_2,15,0.3979990005493164,-0.1955806463956833,2.4711945330443297,0.4666666666666667,-0.13333333333333333,0.0
Entity,dose2p64,0.111872,chck_20M,20000000,numops_3,15,0.5877429018417994,0.8538869023323059,2.320454916022541,0.6666666666666666,0.06666666666666667,0.2
Entity,dose2p64,0.111872,chck_20M,20000000,numops_4,15,0.2565354824066162,0.8919095098972321,1.8043826818481967,0.6666666666666666,0.06666666666666667,0.13333333333333333
Entity,dose2p64,0.111872,chck_20M,20000000,numops_5,15,-0.4568665102124214,-0.9703479409217834,2.2773247528841996,0.4666666666666667,-0.26666666666666666,0.0
Entity,dose2p64,0.111872,chck_20M,20000000,split_ambiref,30,0.48708954950173694,0.8117342293262482,1.9573531012352887,0.6,-0.03333333333333333,0.06666666666666667
Entity,dose2p64,0.111872,chck_20M,20000000,split_ambiref_nonzero_ops,25,0.4572539937496185,0.7795926928520203,2.0229816358877097,0.6,-0.04,0.08
Entity,dose2p64,0.111872,chck_20M,20000000,split_ambiref_zero_ops,5,0.6362673282623291,0.9255740642547607,1.5806355273075159,0.6,0.0,0.0
Entity,dose2p64,0.111872,chck_20M,20000000,split_move_contents,30,0.08316653519868851,0.07108540087938309,2.218891294078018,0.5333333333333333,-0.06666666666666667,0.06666666666666667
Entity,dose2p64,0.111872,chck_20M,20000000,split_move_contents_nonzero_ops,25,-0.13624133050441742,0.018080443143844604,2.0216544302317256,0.52,-0.04,0.08
Entity,dose2p64,0.111872,chck_20M,20000000,split_move_contents_zero_ops,5,1.180205863714218,0.7627108842134476,2.767895216091416,0.6,-0.2,0.0
Entity,dose2p64,0.111872,chck_20M,20000000,split_regular,30,0.5203888443609078,0.9380055963993073,2.4336818275011836,0.6,-0.03333333333333333,0.1
Entity,dose2p64,0.111872,chck_20M,20000000,split_regular_nonzero_ops,25,0.6725332626700401,0.9841016829013824,2.548407528025764,0.64,-0.04,0.12
Entity,dose2p64,0.111872,chck_20M,20000000,split_regular_zero_ops,5,-0.2403332471847534,-0.13444028794765472,1.5396431599193217,0.4,0.0,0.0
Entity,dose2p64,0.111872,chck_20M,20000000,zero_ops,15,0.5253799815972646,0.7627108842134476,2.125838136328607,0.5333333333333333,-0.06666666666666667,0.0
Entity,dose2p64,0.111872,chck_30M,30000000,all,90,0.1919370258330471,-0.04469451308250427,4.172475435411828,0.5,0.1,0.14444444444444443
Entity,dose2p64,0.111872,chck_30M,30000000,nonzero_ops,75,0.08253975830972195,-0.11269834637641907,4.107938573376695,0.49333333333333335,0.12,0.17333333333333334
Entity,dose2p64,0.111872,chck_30M,30000000,numops_1,15,-1.6201887135704358,-0.20603616163134575,3.874222320742881,0.4666666666666667,0.0,0.13333333333333333
Entity,dose2p64,0.111872,chck_30M,30000000,numops_2,15,0.23300311205287774,-1.2021733149886131,5.0693804477779585,0.4,0.13333333333333333,0.2
Entity,dose2p64,0.111872,chck_30M,30000000,numops_3,15,1.4124058187007904,0.9612777847796679,3.328899906648687,0.6,0.2,0.2
Entity,dose2p64,0.111872,chck_30M,30000000,numops_4,15,-0.27109503919879596,-0.811775803565979,4.655858586335085,0.4666666666666667,0.06666666666666667,0.13333333333333333
Entity,dose2p64,0.111872,chck_30M,30000000,numops_5,15,0.6585736135641734,0.5458975657820702,2.4003429657301,0.5333333333333333,0.2,0.2
Entity,dose2p64,0.111872,chck_30M,30000000,split_ambiref,30,1.3132614138225713,0.04188725724816322,5.702952378500773,0.5333333333333333,0.2,0.2
Entity,dose2p64,0.111872,chck_30M,30000000,split_ambiref_nonzero_ops,25,0.9101162169128656,0.023309320211410522,5.424767773080383,0.52,0.24,0.24
Entity,dose2p64,0.111872,chck_30M,30000000,split_ambiref_zero_ops,5,3.3289873983711002,1.578384980559349,6.567015040007695,0.6,0.0,0.0
Entity,dose2p64,0.111872,chck_30M,30000000,split_move_contents,30,-0.2159799133737882,-0.6364051252603531,3.1729797596543734,0.43333333333333335,0.03333333333333333,0.06666666666666667
Entity,dose2p64,0.111872,chck_30M,30000000,split_move_contents_nonzero_ops,25,-0.14865883387625217,-0.768567081540823,3.4094644803377836,0.44,0.04,0.08
Entity,dose2p64,0.111872,chck_30M,30000000,split_move_contents_zero_ops,5,-0.5525853108614683,-0.5042431689798832,1.4658101122899856,0.4,0.0,0.0
Entity,dose2p64,0.111872,chck_30M,30000000,split_regular,30,-0.521470422949642,0.33064586482942104,2.775693172948126,0.5333333333333333,0.06666666666666667,0.16666666666666666
Entity,dose2p64,0.111872,chck_30M,30000000,split_regular_nonzero_ops,25,-0.5138381081074477,0.23843391612172127,2.9118589234296346,0.52,0.08,0.2
Entity,dose2p64,0.111872,chck_30M,30000000,split_regular_zero_ops,5,-0.5596319971606135,0.4228578135371208,1.9571601941143049,0.6,0.0,0.0
Entity,dose2p64,0.111872,chck_30M,30000000,zero_ops,15,0.7389233634496729,0.4228578135371208,4.440999670937033,0.5333333333333333,0.0,0.0
Entity,dose2p64,0.111872,chck_40M,40000000,all,90,-0.32415979178622367,-0.6774690975435078,5.979327207139094,0.43333333333333335,0.044444444444444446,0.14444444444444443
Entity,dose2p64,0.111872,chck_40M,40000000,nonzero_ops,75,0.5210504687981059,-0.23743648640811443,5.787799168500583,0.49333333333333335,0.09333333333333334,0.17333333333333334
Entity,dose2p64,0.111872,chck_40M,40000000,numops_1,15,-0.4514824933682879,-0.7350757792592049,4.817023158052258,0.4,0.0,0.06666666666666667
Entity,dose2p64,0.111872,chck_40M,40000000,numops_2,15,0.4650670673387746,2.5356243699789047,6.9827516703333155,0.6666666666666666,0.2,0.26666666666666666
Entity,dose2p64,0.111872,chck_40M,40000000,numops_3,15,2.9986950104900947,2.468571389093995,4.682408558680861,0.6666666666666666,0.26666666666666666,0.26666666666666666
Entity,dose2p64,0.111872,chck_40M,40000000,numops_4,15,-2.2529268438927827,-0.8728127293288708,4.002162933958321,0.3333333333333333,-0.06666666666666667,0.06666666666666667
Entity,dose2p64,0.111872,chck_40M,40000000,numops_5,15,1.845899603422731,-0.5446121096611023,6.407062718579671,0.4,0.06666666666666667,0.2
Entity,dose2p64,0.111872,chck_40M,40000000,split_ambiref,30,0.24861955078473935,-0.08031706791371107,6.352346455379882,0.5,0.2,0.23333333333333334
Entity,dose2p64,0.111872,chck_40M,40000000,split_ambiref_nonzero_ops,25,0.8593965671956539,0.335413608700037,6.323991544136543,0.52,0.24,0.28
Entity,dose2p64,0.111872,chck_40M,40000000,split_ambiref_zero_ops,5,-2.8052655312698334,-4.562983890995383,5.563994138228132,0.4,0.0,0.0
Entity,dose2p64,0.111872,chck_40M,40000000,split_move_contents,30,-0.25337389976872754,-0.9416814018040895,6.1641003323313575,0.4666666666666667,0.0,0.1
Entity,dose2p64,0.111872,chck_40M,40000000,split_move_contents_nonzero_ops,25,0.9515214133821428,0.20033298060297966,5.496264076529586,0.56,0.08,0.12
Entity,dose2p64,0.111872,chck_40M,40000000,split_move_contents_zero_ops,5,-6.277850465523079,-4.018485110718757,5.777458089674832,0.0,-0.4,0.0
Entity,dose2p64,0.111872,chck_40M,40000000,split_regular,30,-0.9677250263746828,-0.703781551681459,5.306727817112996,0.3333333333333333,-0.06666666666666667,0.1
Entity,dose2p64,0.111872,chck_40M,40000000,split_regular_nonzero_ops,25,-0.24776657418347894,-0.6662521492689848,5.42247239120838,0.4,-0.04,0.12
Entity,dose2p64,0.111872,chck_40M,40000000,split_regular_zero_ops,5,-4.567517287330702,-4.951317492872477,2.530201848863625,0.0,-0.2,0.0
Entity,dose2p64,0.111872,chck_40M,40000000,zero_ops,15,-4.550211094707872,-4.562983890995383,5.058617942463305,0.13333333333333333,-0.2,0.0
Entity,dose2p64,0.111872,chck_50M,50000000,all,90,0.4795210657796512,0.3755916841328144,6.084040559331485,0.5333333333333333,0.03333333333333333,0.12222222222222222
Entity,dose2p64,0.111872,chck_50M,50000000,nonzero_ops,75,0.9399896576891964,0.532452819403261,5.767651301509474,0.56,0.04,0.12
Entity,dose2p64,0.111872,chck_50M,50000000,numops_1,15,0.4351243640645407,-0.2471644189208746,4.42509216102109,0.4666666666666667,0.0,0.06666666666666667
Entity,dose2p64,0.111872,chck_50M,50000000,numops_2,15,0.6149561810656451,-0.6053058460820466,4.822632919713203,0.4666666666666667,0.0,0.06666666666666667
Entity,dose2p64,0.111872,chck_50M,50000000,numops_3,15,1.9923329022635394,1.9891005642712116,6.167875249048703,0.7333333333333333,0.2,0.26666666666666666
Entity,dose2p64,0.111872,chck_50M,50000000,numops_4,15,-0.6979093125245224,0.1831694059073925,5.116244554661769,0.5333333333333333,0.06666666666666667,0.06666666666666667
Entity,dose2p64,0.111872,chck_50M,50000000,numops_5,15,2.3554441535767787,1.6624245261773467,7.288137542586895,0.6,-0.06666666666666667,0.13333333333333333
Entity,dose2p64,0.111872,chck_50M,50000000,split_ambiref,30,0.9611509945883882,2.745749462977983,6.753833509466344,0.6,0.06666666666666667,0.16666666666666666
Entity,dose2p64,0.111872,chck_50M,50000000,split_ambiref_nonzero_ops,25,2.06156664109556,3.2012586824712344,5.988488142227235,0.68,0.08,0.16
Entity,dose2p64,0.111872,chck_50M,50000000,split_ambiref_zero_ops,5,-4.540927237947471,-0.9334407635033131,7.618937815813165,0.2,0.0,0.2
Entity,dose2p64,0.111872,chck_50M,50000000,split_move_contents,30,0.041219704452669245,-0.7160942424088717,5.969380757294456,0.4666666666666667,0.0,0.06666666666666667
Entity,dose2p64,0.111872,chck_50M,50000000,split_move_contents_nonzero_ops,25,-0.046626017394009976,-0.2471644189208746,5.8374530022318165,0.48,0.0,0.08
Entity,dose2p64,0.111872,chck_50M,50000000,split_move_contents_zero_ops,5,0.4804483136860654,-1.1850240658968687,6.571928625724327,0.4,0.0,0.0
Entity,dose2p64,0.111872,chck_50M,50000000,split_regular,30,0.43619249829789625,0.27170809265226126,5.419679146148645,0.5333333333333333,0.03333333333333333,0.13333333333333333
Entity,dose2p64,0.111872,chck_50M,50000000,split_regular_nonzero_ops,25,0.8050283493660391,0.1831694059073925,5.254521562405014,0.52,0.04,0.12
Entity,dose2p64,0.111872,chck_50M,50000000,split_regular_zero_ops,5,-1.4079867570428177,1.7588502961443737,5.840064338969222,0.6,0.0,0.2
Entity,dose2p64,0.111872,chck_50M,50000000,zero_ops,15,-1.8228218937680747,-0.9334407635033131,7.028751650362176,0.4,0.0,0.13333333333333333
Entity,dose2p64,0.111872,chck_60M,60000000,all,90,1.3149501860562143,1.054881788091734,7.469486767788461,0.5888888888888889,0.08888888888888889,0.14444444444444443
Entity,dose2p64,0.111872,chck_60M,60000000,nonzero_ops,75,2.3237067600390096,2.040566223207861,7.366384098402858,0.64,0.13333333333333333,0.16
Entity,dose2p64,0.111872,chck_60M,60000000,numops_1,15,-0.15711746853776276,0.07193171454127878,5.240490083755485,0.5333333333333333,0.0,0.0
Entity,dose2p64,0.111872,chck_60M,60000000,numops_2,15,-0.7237923874636181,1.7898504748009145,5.880198372775455,0.6,0.06666666666666667,0.06666666666666667
Entity,dose2p64,0.111872,chck_60M,60000000,numops_3,15,4.560512052394915,6.151477499399334,8.145487403741887,0.7333333333333333,0.26666666666666666,0.3333333333333333
Entity,dose2p64,0.111872,chck_60M,60000000,numops_4,15,2.9977433422774387,1.71093475446105,6.78818128053131,0.6666666666666666,0.13333333333333333,0.2
Entity,dose2p64,0.111872,chck_60M,60000000,numops_5,15,4.941188261524076,4.577369699021801,8.312620616578263,0.6666666666666666,0.2,0.2
Entity,dose2p64,0.111872,chck_60M,60000000,split_ambiref,30,0.8068484816156949,0.6957951434887946,6.058128721002668,0.6,0.03333333333333333,0.06666666666666667
Entity,dose2p64,0.111872,chck_60M,60000000,split_ambiref_nonzero_ops,25,1.6283205862529575,2.5255923357326537,5.901659111154936,0.64,0.04,0.08
Entity,dose2p64,0.111872,chck_60M,60000000,split_ambiref_zero_ops,5,-3.300512041570619,-3.484873683017213,5.08066410217394,0.4,0.0,0.0
Entity,dose2p64,0.111872,chck_60M,60000000,split_move_contents,30,2.2153982879807397,2.324764725053683,6.622994440094723,0.6,0.16666666666666666,0.2
Entity,dose2p64,0.111872,chck_60M,60000000,split_move_contents_nonzero_ops,25,3.2479059573519042,3.3205528358230367,6.632857904147074,0.64,0.2,0.24
Entity,dose2p64,0.111872,chck_60M,60000000,split_move_contents_zero_ops,5,-2.947140058875084,-4.609871625551023,3.35084312059127,0.4,0.0,0.0
Entity,dose2p64,0.111872,chck_60M,60000000,split_regular,30,0.9226037885722084,0.6271926197223365,9.251584131747611,0.5666666666666667,0.06666666666666667,0.16666666666666666
Entity,dose2p64,0.111872,chck_60M,60000000,split_regular_nonzero_ops,25,2.0948937365121676,1.3093531397171319,9.087155678647802,0.64,0.16,0.16
Entity,dose2p64,0.111872,chck_60M,60000000,split_regular_zero_ops,5,-4.938845951127587,-6.033832800982054,7.709795741761786,0.2,-0.4,0.2
Entity,dose2p64,0.111872,chck_60M,60000000,zero_ops,15,-3.728832683857763,-4.609871625551023,5.737039938189715,0.3333333333333333,-0.13333333333333333,0.06666666666666667
Entity,dose2p64,0.111872,chck_70M,70000000,all,90,0.022077296544254447,0.1814916981384158,5.714492964423034,0.5111111111111111,0.13333333333333333,0.15555555555555556
Entity,dose2p64,0.111872,chck_70M,70000000,nonzero_ops,75,0.7176295557664707,0.31652672681957483,5.337922684499454,0.5333333333333333,0.14666666666666667,0.14666666666666667
Entity,dose2p64,0.111872,chck_70M,70000000,numops_1,15,-1.088483571059381,-1.820258230669424,3.760486569314477,0.26666666666666666,0.0,0.0
Entity,dose2p64,0.111872,chck_70M,70000000,numops_2,15,-0.11733922888524831,-0.9977818178012967,4.9749319545783095,0.4666666666666667,0.13333333333333333,0.13333333333333333
Entity,dose2p64,0.111872,chck_70M,70000000,numops_3,15,1.5798235016331696,0.9259626260027289,5.0351313859824804,0.7333333333333333,0.26666666666666666,0.26666666666666666
Entity,dose2p64,0.111872,chck_70M,70000000,numops_4,15,1.6987613562727346,1.749991051852703,5.908832787096703,0.6666666666666666,0.13333333333333333,0.13333333333333333
Entity,dose2p64,0.111872,chck_70M,70000000,numops_5,15,1.5153857208710784,1.0474082870059647,6.083370969319877,0.5333333333333333,0.2,0.2
Entity,dose2p64,0.111872,chck_70M,70000000,split_ambiref,30,-0.5098493947511694,-1.3115804210538045,6.1123951033557535,0.43333333333333335,0.16666666666666666,0.16666666666666666
Entity,dose2p64,0.111872,chck_70M,70000000,split_ambiref_nonzero_ops,25,0.08981882338644936,-1.0168599030002952,5.726549541636,0.44,0.16,0.16
Entity,dose2p64,0.111872,chck_70M,70000000,split_ambiref_zero_ops,5,-3.5081904854392634,-5.183593253663275,7.029461997747521,0.4,0.2,0.2
Entity,dose2p64,0.111872,chck_70M,70000000,split_move_contents,30,1.4428571281372569,1.3145722358312923,5.651652629845489,0.6333333333333333,0.2,0.2
Entity,dose2p64,0.111872,chck_70M,70000000,split_move_contents_nonzero_ops,25,1.8616547524859197,1.58173618465662,5.70468468700112,0.64,0.2,0.2
Entity,dose2p64,0.111872,chck_70M,70000000,split_move_contents_zero_ops,5,-0.651130993606057,0.2628022339195013,4.8649958165766884,0.6,0.2,0.2
Entity,dose2p64,0.111872,chck_70M,70000000,split_regular,30,-0.8667758437533242,-0.1808145698159933,5.056888068126823,0.4666666666666667,0.03333333333333333,0.1
Entity,dose2p64,0.111872,chck_70M,70000000,split_regular_nonzero_ops,25,0.20141509142704309,0.10018116235733032,4.263102319502932,0.52,0.08,0.08
Entity,dose2p64,0.111872,chck_70M,70000000,split_regular_zero_ops,5,-6.20773051965516,-6.459474245843012,5.322737871488599,0.2,-0.2,0.2
Entity,dose2p64,0.111872,chck_70M,70000000,zero_ops,15,-3.455683999566827,-5.183593253663275,6.24112952556658,0.4,0.06666666666666667,0.2
Entity,dose2p64,0.111872,chck_80M,80000000,all,90,0.9792498404043727,0.5343762714765035,6.1400427854696105,0.5555555555555556,0.08888888888888889,0.14444444444444443
Entity,dose2p64,0.111872,chck_80M,80000000,nonzero_ops,75,1.7099785602511839,2.0512859952868894,5.939004947985744,0.5866666666666667,0.09333333333333334,0.14666666666666667
Entity,dose2p64,0.111872,chck_80M,80000000,numops_1,15,1.1580752739294742,3.30046197026968,5.163249104723228,0.5333333333333333,0.0,0.06666666666666667
Entity,dose2p64,0.111872,chck_80M,80000000,numops_2,15,-0.5409264188531476,-1.5590183078311384,6.157826765324201,0.4,0.06666666666666667,0.13333333333333333
Entity,dose2p64,0.111872,chck_80M,80000000,numops_3,15,2.5356512594774054,3.3953820527531207,5.573798774619052,0.8,0.13333333333333333,0.2
Entity,dose2p64,0.111872,chck_80M,80000000,numops_4,15,0.7617079740564805,0.37668300583027303,4.9067851239424085,0.5333333333333333,0.0,0.06666666666666667
Entity,dose2p64,0.111872,chck_80M,80000000,numops_5,15,4.635384712645706,4.21644420363009,6.413035935465619,0.6666666666666666,0.26666666666666666,0.26666666666666666
Entity,dose2p64,0.111872,chck_80M,80000000,split_ambiref,30,-0.3239332008699421,-0.5590483660052996,5.4924327973746525,0.4666666666666667,0.1,0.1
Entity,dose2p64,0.111872,chck_80M,80000000,split_ambiref_nonzero_ops,25,0.7198387890588492,0.3244216574821621,4.732960453574826,0.52,0.12,0.12
Entity,dose2p64,0.111872,chck_80M,80000000,split_ambiref_zero_ops,5,-5.542793150513899,-5.071708424773533,6.025988376834716,0.2,0.0,0.0
Entity,dose2p64,0.111872,chck_80M,80000000,split_move_contents,30,2.871644803248152,2.9201834038249217,6.210485717614607,0.7,0.06666666666666667,0.2
Entity,dose2p64,0.111872,chck_80M,80000000,split_move_contents_nonzero_ops,25,3.180857395280618,3.6930776592344046,6.569815583458987,0.68,0.04,0.2
Entity,dose2p64,0.111872,chck_80M,80000000,split_move_contents_zero_ops,5,1.32558184308582,0.9972146428190172,3.5693193015929956,0.8,0.2,0.2
Entity,dose2p64,0.111872,chck_80M,80000000,split_regular,30,0.39003791883490824,-0.04592117585707456,6.223890255847978,0.5,0.1,0.13333333333333333
Entity,dose2p64,0.111872,chck_80M,80000000,split_regular_nonzero_ops,25,1.229239496414084,2.0512859952868894,6.0726416409582695,0.56,0.12,0.12
Entity,dose2p64,0.111872,chck_80M,80000000,split_regular_zero_ops,5,-3.8059699690609703,-4.267605384811759,5.187311285164352,0.2,0.0,0.2
Entity,dose2p64,0.111872,chck_80M,80000000,zero_ops,15,-2.674393758829683,-3.1577211059629917,5.815747563565665,0.4,0.06666666666666667,0.13333333333333333
