target,global_index,domain,local_index,ContextType,ContextDiff,TargetDiff,ConceptA,ConceptB,buckets,decoder_mode,band,band_start,band_end,s11_sum,s21_sum,s12_sum,s22_sum,official_margin_t1_sum,official_margin_t2_sum,within_context_margin_c1_sum,within_context_margin_c2_sum,interaction_sum,t1_correct,t2_correct,both_official_positive,both_swapped_positive,interaction_positive,both_within_context_positive,stable_conditional_failure,persistent_both_official,persistent_swapped
scale1p75_live_80M,4330,physical-relations,504,indirect,variable swap,variable swap,support,supported,shared_correct,raw,L1-L2,1,2,-40.15840041637421,-40.18300837278366,-40.55674397945404,-40.57195019721985,0.024607956409454346,-0.015206217765808105,0.398343563079834,-0.38894182443618774,0.00940173864364624,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4344,physical-relations,518,indirect,variable swap,variable swap,support,supported,scale_only_correct,raw,L1-L2,1,2,-52.193860828876495,-52.340272665023804,-51.92310428619385,-51.990398824214935,0.14641183614730835,-0.06729453802108765,-0.2707565426826477,0.3498738408088684,0.0791172981262207,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4345,physical-relations,519,indirect,variable swap,variable swap,support,supported,shared_correct,raw,L1-L2,1,2,-51.990398824214935,-51.92310428619385,-52.340272665023804,-52.193860828876495,-0.06729453802108765,0.14641183614730835,0.3498738408088684,-0.2707565426826477,0.0791172981262207,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4349,physical-relations,523,indirect,variable swap,variable swap,support,supported,shared_stable_failure,raw,L1-L2,1,2,-51.26293483376503,-51.32135683298111,-52.46009385585785,-52.57177460193634,0.05842199921607971,-0.11168074607849121,1.1971590220928192,-1.2504177689552307,-0.0532587468624115,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4351,physical-relations,525,indirect,variable swap,variable swap,support,supported,shared_correct,raw,L1-L2,1,2,-44.67180550098419,-44.643814876675606,-45.41552882641554,-45.41404765844345,-0.02799062430858612,0.00148116797208786,0.7437233254313469,-0.7702327817678452,-0.02650945633649826,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4361,physical-relations,535,indirect,variable swap,variable swap,support,supported,shared_correct,raw,L1-L2,1,2,-37.713361859321594,-37.684591829776764,-38.68752843141556,-38.668380081653595,-0.028770029544830322,0.01914834976196289,0.9741665720939636,-0.983788251876831,-0.009621679782867432,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4363,physical-relations,537,indirect,variable swap,variable swap,support,supported,removed_stable_failure,raw,L1-L2,1,2,-40.48687180876732,-40.561438739299774,-40.50513398647308,-40.55054220557213,0.07456693053245544,-0.0454082190990448,0.01826217770576477,0.010896533727645874,0.029158711433410645,True,False,False,False,True,True,False,False,False
scale1p75_live_80M,4373,physical-relations,547,direct,antonym,concept swap,supported,attached,removed_stable_failure,raw,L1-L2,1,2,-52.892022371292114,-53.185691118240356,-55.991844177246094,-56.22626543045044,0.2936687469482422,-0.2344212532043457,3.0998218059539795,-3.040574312210083,0.059247493743896484,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4402,physical-relations,576,indirect,antonym,variable swap,supported,attached,shared_stable_failure,raw,L1-L2,1,2,-44.67180550098419,-44.53960944712162,-45.41552882641554,-45.27101489901543,-0.13219605386257172,0.14451392740011215,0.7437233254313469,-0.7314054518938065,0.012317873537540436,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4403,physical-relations,577,indirect,antonym,variable swap,supported,attached,shared_correct,raw,L1-L2,1,2,-45.27101489901543,-45.41552882641554,-44.53960944712162,-44.67180550098419,0.14451392740011215,-0.13219605386257172,-0.7314054518938065,0.7437233254313469,0.012317873537540436,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4410,physical-relations,584,indirect,antonym,concept swap,touching,attached,shared_stable_failure,raw,L1-L2,1,2,-40.46301448345184,-41.033877193927765,-41.17242270708084,-40.92825108766556,0.5708627104759216,0.2441716194152832,0.7094082236289978,0.10562610626220703,0.8150343298912048,True,True,True,False,True,True,False,False,False
scale1p75_live_80M,4415,physical-relations,589,direct,antonym,concept swap,touching,connected,base_only_correct,raw,L1-L2,1,2,-39.31269487738609,-39.38941925764084,-39.16497731208801,-38.463434517383575,0.07672438025474548,0.7015427947044373,-0.14771756529808044,0.9259847402572632,0.7782671749591827,True,True,True,False,True,False,False,True,False
scale1p75_live_80M,4419,physical-relations,593,direct,antonym,concept swap,touching,connected,base_only_correct,raw,L1-L2,1,2,-38.045906484127045,-38.36733402311802,-37.91727074980736,-37.30939081311226,0.3214275389909744,0.6078799366950989,-0.1286357343196869,1.0579432100057602,0.9293074756860733,True,True,True,False,True,False,False,True,False
scale1p75_live_80M,4444,physical-relations,618,indirect,antonym,concept swap,touching,tied,removed_stable_failure,raw,L1-L2,1,2,-39.75741392374039,-38.701101422309875,-40.49796137213707,-39.759646236896515,-1.0563125014305115,0.7383151352405548,0.7405474483966827,-1.0585448145866394,-0.31799736618995667,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4452,physical-relations,626,indirect,antonym,concept swap,touching,tied,scale_only_correct,raw,L1-L2,1,2,-37.89652097225189,-37.28423997759819,-39.13038256764412,-38.326407462358475,-0.6122809946537018,0.8039751052856445,1.2338615953922272,-1.0421674847602844,0.19169411063194275,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4457,physical-relations,631,indirect,antonym,concept swap,touching,tied,added_stable_failure;base_only_correct,raw,L1-L2,1,2,-54.13406649231911,-54.10650101304054,-53.14417624473572,-53.19309374690056,-0.027565479278564453,-0.0489175021648407,-0.9898902475833893,0.9134072661399841,-0.07648298144340515,False,False,False,True,False,False,True,False,False
scale1p75_live_80M,4473,physical-relations,647,direct,antonym,concept swap,under,on,shared_correct,raw,L1-L2,1,2,-29.007740393280983,-28.8849326223135,-32.10239388048649,-31.96944235265255,-0.12280777096748352,0.1329515278339386,3.0946534872055054,-3.0845097303390503,0.010143756866455078,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4474,physical-relations,648,direct,antonym,concept swap,under,on,base_only_correct,raw,L1-L2,1,2,-32.3338987082243,-32.38273552060127,-28.90965537726879,-28.95252914726734,0.04883681237697601,-0.042873769998550415,-3.4242433309555054,3.430206373333931,0.005963042378425598,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4478,physical-relations,652,direct,antonym,concept swap,under,on,base_only_correct,raw,L1-L2,1,2,-47.45978932082653,-47.410827204585075,-43.609262734651566,-43.519451171159744,-0.04896211624145508,0.08981156349182129,-3.850526586174965,3.891376033425331,0.04084944725036621,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4487,physical-relations,661,direct,antonym,variable swap,under,on,removed_stable_failure,raw,L1-L2,1,2,-29.99322983622551,-30.042159855365753,-29.122773587703705,-29.149217903614044,0.04893001914024353,-0.026444315910339355,-0.8704562485218048,0.892941951751709,0.022485703229904175,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4496,physical-relations,670,direct,antonym,variable swap,under,on,scale_only_correct,raw,L1-L2,1,2,-30.837253659963608,-30.765824511647224,-29.6650011241436,-29.59536772966385,-0.07142914831638336,0.06963339447975159,-1.1722525358200073,1.1704567819833755,-0.001795753836631775,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4500,physical-relations,674,direct,antonym,variable swap,under,on,base_only_correct,raw,L1-L2,1,2,-28.135023176670074,-28.232965737581253,-28.8849326223135,-29.007740393280983,0.09794256091117859,-0.12280777096748352,0.749909445643425,-0.7747746556997299,-0.02486521005630493,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4503,physical-relations,677,direct,antonym,variable swap,under,on,scale_only_correct,raw,L1-L2,1,2,-30.787418097257614,-30.69747567176819,-32.10239388048649,-31.96944235265255,-0.08994242548942566,0.1329515278339386,1.3149757832288742,-1.2719666808843613,0.04300910234451294,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4506,physical-relations,680,direct,antonym,variable swap,under,on,added_stable_failure;base_only_correct,raw,L1-L2,1,2,-32.3338987082243,-32.38273552060127,-31.123284608125687,-31.14112013578415,0.04883681237697601,-0.017835527658462524,-1.21061410009861,1.2416153848171234,0.03100128471851349,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4511,physical-relations,685,direct,antonym,variable swap,under,on,shared_correct,raw,L1-L2,1,2,-46.90440136194229,-46.7951550334692,-47.93079802393913,-47.82976074516773,-0.10924632847309113,0.10103727877140045,1.0263966619968414,-1.034605711698532,-0.008209049701690674,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4523,physical-relations,697,direct,antonym,variable swap,under,on,scale_only_correct,raw,L1-L2,1,2,-31.853237718343735,-31.87929753959179,-30.93933168053627,-30.918728426098824,0.026059821248054504,0.020603254437446594,-0.9139060378074646,0.9605691134929657,0.0466630756855011,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,4538,physical-relations,712,direct,variable swap,concept swap,under,on,added_stable_failure,raw,L1-L2,1,2,-32.29205626249313,-32.38273552060127,-28.871473640203476,-28.95252914726734,0.09067925810813904,-0.08105550706386566,-3.4205826222896576,3.430206373333931,0.009623751044273376,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4547,physical-relations,721,direct,variable swap,concept swap,under,on,removed_stable_failure,raw,L1-L2,1,2,-29.79778578877449,-29.6650011241436,-34.12901282310486,-34.03644108772278,-0.1327846646308899,0.09257173538208008,4.331227034330368,-4.371439963579178,-0.040212929248809814,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4553,physical-relations,727,direct,variable swap,concept swap,under,on,removed_stable_failure,raw,L1-L2,1,2,-28.92450600862503,-28.8849326223135,-31.965183541178703,-31.96944235265255,-0.03957338631153107,-0.0042588114738464355,3.040677532553673,-3.0845097303390503,-0.0438321977853775,False,False,False,True,False,False,True,False,False
scale1p75_live_80M,4563,physical-relations,737,direct,variable swap,concept swap,under,on,shared_stable_failure,raw,L1-L2,1,2,-26.9362253844738,-27.06748139858246,-30.782865792512894,-30.918728426098824,0.13125601410865784,-0.13586263358592987,3.846640408039093,-3.851247027516365,-0.004606619477272034,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4570,physical-relations,744,direct,variable swap,variable swap,under,on,shared_stable_failure,raw,L1-L2,1,2,-29.21005979180336,-29.367736995220184,-29.53632879257202,-29.632990151643753,0.15767720341682434,-0.09666135907173157,0.3262690007686615,-0.2652531564235687,0.06101584434509277,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4575,physical-relations,749,direct,variable swap,variable swap,under,on,shared_stable_failure,raw,L1-L2,1,2,-31.384976252913475,-31.204581037163734,-30.386439442634583,-30.18197998404503,-0.1803952157497406,0.20445945858955383,-0.9985368102788925,1.0226010531187057,0.024064242839813232,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4583,physical-relations,757,direct,variable swap,variable swap,under,on,added_stable_failure,raw,L1-L2,1,2,-46.90440136194229,-46.8951021656394,-47.93079802393913,-47.87202778458595,-0.009299196302890778,0.05877023935317993,1.0263966619968414,-0.9769256189465523,0.049471043050289154,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4584,physical-relations,758,direct,variable swap,variable swap,under,on,base_only_correct,raw,L1-L2,1,2,-42.91240890324116,-43.084898218512535,-43.368163019418716,-43.519451171159744,0.17248931527137756,-0.15128815174102783,0.4557541161775589,-0.43455295264720917,0.02120116353034973,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4587,physical-relations,761,direct,variable swap,variable swap,under,on,shared_stable_failure,raw,L1-L2,1,2,-47.20990499854088,-47.09697934985161,-47.410827204585075,-47.335313364863396,-0.11292564868927002,0.07551383972167969,0.20092220604419708,-0.23833401501178741,-0.03741180896759033,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4589,physical-relations,763,direct,variable swap,variable swap,under,on,shared_correct,raw,L1-L2,1,2,-29.007740393280983,-29.03845790028572,-28.232965737581253,-28.2591954767704,0.030717507004737854,-0.02622973918914795,-0.7747746556997299,0.7792624235153198,0.004487767815589905,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4597,physical-relations,771,direct,variable swap,variable swap,under,on,shared_correct,raw,L1-L2,1,2,-29.950151324272156,-29.97076091170311,-30.488907009363174,-30.637620195746422,0.02060958743095398,-0.14871318638324738,0.5387556850910187,-0.6668592840433121,-0.1281035989522934,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4630,physical-relations,804,direct,variable swap,variable swap,under,on,shared_correct,raw,L1-L2,1,2,-47.82976074516773,-47.74548587203026,-46.7951550334692,-46.74706195294857,-0.08427487313747406,0.04809308052062988,-1.034605711698532,0.9984239190816879,-0.03618179261684418,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4645,quantitative-properties,1,direct,antonym,concept swap,a lot of,a little,shared_correct,raw,L1-L2,1,2,-28.66546455025673,-28.598050504922867,-30.293982692062855,-30.25844446569681,-0.0674140453338623,0.03553822636604309,1.6285181418061256,-1.6603939607739449,-0.031875818967819214,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4647,quantitative-properties,3,direct,antonym,concept swap,a lot of,a little,base_only_correct,raw,L1-L2,1,2,-28.42470869421959,-28.349995017051697,-30.32963841408491,-29.75890989601612,-0.07471367716789246,0.5707285180687904,1.9049297198653221,-1.4089148789644241,0.496014840900898,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4656,quantitative-properties,12,direct,antonym,concept swap,a lot of,a little,shared_correct,raw,L1-L2,1,2,-28.182335294783115,-28.20483200624585,-26.78188192844391,-26.83686138689518,0.02249671146273613,-0.05497945845127106,-1.4004533663392067,1.3679706193506718,-0.03248274698853493,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4658,quantitative-properties,14,direct,antonym,concept swap,a lot of,a little,removed_stable_failure,raw,L1-L2,1,2,-27.93725074082613,-28.25500249117613,-26.77314420044422,-26.684210747480392,0.3177517503499985,0.08893345296382904,-1.1641065403819084,1.570791743695736,0.4066852033138275,True,True,True,False,True,False,False,True,False
scale1p75_live_80M,4683,quantitative-properties,39,direct,antonym,concept swap,a lot of,no,removed_stable_failure,raw,L1-L2,1,2,-26.29309955239296,-26.940587788820267,-29.409980088472366,-29.407973274588585,0.6474882364273071,0.002006813883781433,3.1168805360794067,-2.467385485768318,0.6494950503110886,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,4690,quantitative-properties,46,direct,antonym,concept swap,a lot of,no,shared_correct,raw,L1-L2,1,2,-29.35940369218588,-29.16077769547701,-24.921922743320465,-24.422983437776566,-0.19862599670886993,0.49893930554389954,-4.437480948865414,4.737794257700443,0.3003133088350296,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4716,quantitative-properties,72,indirect,antonym,concept swap,enough,not enough,shared_correct,raw,L1-L2,1,2,-49.095447421073914,-48.694005370140076,-49.45383256673813,-49.93621864914894,-0.4014420509338379,-0.4823860824108124,0.3583851456642151,-1.2422132790088654,-0.8838281333446503,False,False,False,True,False,False,True,False,True
scale1p75_live_80M,4725,quantitative-properties,81,indirect,antonym,concept swap,enough,not enough,removed_stable_failure,raw,L1-L2,1,2,-31.11377426981926,-30.835895985364914,-29.60721880197525,-28.818118274211884,-0.2778782844543457,0.7891005277633667,-1.5065554678440094,2.0177777111530304,0.511222243309021,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4727,quantitative-properties,83,indirect,antonym,concept swap,enough,not enough,removed_stable_failure,raw,L1-L2,1,2,-31.13535913825035,-30.568197399377823,-29.825017273426056,-29.263363361358643,-0.5671617388725281,0.5616539120674133,-1.310341864824295,1.3048340380191803,-0.005507826805114746,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4730,quantitative-properties,86,direct,number,concept swap,many,few,shared_correct,raw,L1-L2,1,2,-40.36628097295761,-40.88682293891907,-45.22596859931946,-45.583582639694214,0.5205419659614563,-0.35761404037475586,4.859687626361847,-4.6967597007751465,0.16292792558670044,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4761,quantitative-properties,117,direct,number,concept swap,many,some,added_stable_failure,raw,L1-L2,1,2,-36.768569469451904,-37.1359680891037,-38.93796092271805,-39.31116259098053,0.36739861965179443,-0.3732016682624817,2.169391453266144,-2.175194501876831,-0.005803048610687256,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4775,quantitative-properties,131,direct,antonym,concept swap,more,fewer,removed_stable_failure,raw,L1-L2,1,2,-54.98881036043167,-55.04885017871857,-47.983646512031555,-48.05904644727707,0.06003981828689575,-0.07539993524551392,-7.005163848400116,6.989803731441498,-0.015360116958618164,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4802,quantitative-properties,158,indirect,antonym,concept swap,more,fewer,removed_stable_failure,raw,L1-L2,1,2,-48.36982423067093,-48.386052906513214,-55.24116951227188,-55.252840757369995,0.016228675842285156,-0.011671245098114014,6.871345281600952,-6.866787850856781,0.004557430744171143,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4821,quantitative-properties,177,direct,antonym,concept swap,more,less,shared_stable_failure,raw,L1-L2,1,2,-44.9820294380188,-45.07421559095383,-41.29797512292862,-41.40032833814621,0.09218615293502808,-0.10235321521759033,-3.6840543150901794,3.673887252807617,-0.010167062282562256,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4825,quantitative-properties,181,direct,antonym,concept swap,more,less,scale_only_correct,raw,L1-L2,1,2,-75.84682059288025,-76.04586809873581,-72.28138446807861,-72.48032647371292,0.1990475058555603,-0.19894200563430786,-3.5654361248016357,3.565541625022888,0.0001055002212524414,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4837,quantitative-properties,193,direct,antonym,concept swap,none,all,shared_correct,raw,L1-L2,1,2,-63.5041264295578,-63.52643692493439,-67.73617178201675,-67.73760734498501,0.022310495376586914,-0.0014355629682540894,4.232045352458954,-4.211170420050621,0.020874932408332825,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4853,quantitative-properties,209,indirect,number,concept swap,none,all,shared_correct,raw,L1-L2,1,2,-62.4533406496048,-62.48645722866058,-66.30516549944878,-66.33670809864998,0.03311657905578613,-0.03154259920120239,3.851824849843979,-3.850250869989395,0.0015739798545837402,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4854,quantitative-properties,210,indirect,number,concept swap,none,all,scale_only_correct,raw,L1-L2,1,2,-39.86883607506752,-39.838898941874504,-36.00295847654343,-35.9830621778965,-0.029937133193016052,0.01989629864692688,-3.8658775985240936,3.8558367639780045,-0.010040834546089172,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4859,quantitative-properties,215,indirect,number,concept swap,none,all,scale_only_correct,raw,L1-L2,1,2,-45.73786184191704,-45.849419713020325,-49.11425893008709,-49.22446346282959,0.11155787110328674,-0.1102045327425003,3.3763970881700516,-3.375043749809265,0.001353338360786438,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4863,quantitative-properties,219,direct,number,concept swap,none,some,scale_only_correct,raw,L1-L2,1,2,-36.694050669670105,-36.76459404826164,-40.06889057159424,-40.16602775454521,0.07054337859153748,-0.09713718295097351,3.3748399019241333,-3.4014337062835693,-0.026593804359436035,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4874,quantitative-properties,230,direct,other,concept swap,none,some,shared_correct,raw,L1-L2,1,2,-50.37590442597866,-50.2593670040369,-47.2232326567173,-47.06385600566864,-0.1165374219417572,0.15937665104866028,-3.15267176926136,3.1955109983682632,0.042839229106903076,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4884,quantitative-properties,240,direct,antonym,concept swap,the most,the fewest,base_only_correct,raw,L1-L2,1,2,-52.13289952278137,-52.16280007362366,-64.31040644645691,-64.31735563278198,0.029900550842285156,-0.006949186325073242,12.177506923675537,-12.154555559158325,0.022951364517211914,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4902,quantitative-properties,258,direct,antonym,concept swap,the most,the least,base_only_correct,raw,L1-L2,1,2,-64.05151033401489,-64.00212669372559,-65.4609277844429,-65.44868463277817,-0.04938364028930664,0.012243151664733887,1.409417450428009,-1.4465579390525818,-0.037140488624572754,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4906,quantitative-properties,262,direct,antonym,concept swap,the most,the least,added_stable_failure,raw,L1-L2,1,2,-40.554540514945984,-40.57168000936508,-41.61967194080353,-41.69244521856308,0.0171394944190979,-0.072773277759552,1.065131425857544,-1.120765209197998,-0.0556337833404541,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4911,quantitative-properties,267,indirect,antonym,concept swap,the most,the least,shared_stable_failure,raw,L1-L2,1,2,-40.96800684928894,-40.90931010246277,-38.37769961357117,-38.30641829967499,-0.058696746826171875,0.0712813138961792,-2.5903072357177734,2.6028918027877808,0.012584567070007324,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4913,quantitative-properties,269,indirect,antonym,concept swap,the most,the least,removed_stable_failure,raw,L1-L2,1,2,-43.05594676733017,-42.83711373806,-42.98664492368698,-42.7838716506958,-0.21883302927017212,0.20277327299118042,-0.06930184364318848,0.05324208736419678,-0.0160597562789917,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4915,quantitative-properties,271,indirect,antonym,concept swap,the most,the least,removed_stable_failure;scale_only_correct,raw,L1-L2,1,2,-41.529487907886505,-41.47712570428848,-40.421722769737244,-40.37001645565033,-0.05236220359802246,0.05170631408691406,-1.1077651381492615,1.107109248638153,-0.0006558895111083984,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,4917,quantitative-properties,273,indirect,antonym,concept swap,the most,the least,removed_stable_failure,raw,L1-L2,1,2,-41.240086019039154,-41.22156846523285,-39.90069645643234,-39.8782599568367,-0.01851755380630493,0.02243649959564209,-1.3393895626068115,1.3433085083961487,0.003918945789337158,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4922,quantitative-properties,278,direct,antonym,concept swap,the same,different,base_only_correct,raw,L1-L2,1,2,-49.08932340145111,-49.129260554909706,-50.774420857429504,-50.8188256919384,0.039937153458595276,-0.044404834508895874,1.6850974559783936,-1.6895651370286942,-0.004467681050300598,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4927,quantitative-properties,283,direct,antonym,concept swap,the same,different,added_stable_failure;base_only_correct,raw,L1-L2,1,2,-51.85914430767298,-50.78477695584297,-50.00714045763016,-48.85915919393301,-1.0743673518300056,1.1479812636971474,-1.85200385004282,1.9256177619099617,0.07361391186714172,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4936,quantitative-properties,292,direct,number,concept swap,the same,different,shared_stable_failure,raw,L1-L2,1,2,-50.387233048677444,-50.402152851223946,-52.332474913448095,-52.32291702181101,0.01491980254650116,0.009557891637086868,1.9452418647706509,-1.9207641705870628,0.024477694183588028,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,4941,quantitative-properties,297,direct,number,concept swap,the same,different,added_stable_failure,raw,L1-L2,1,2,-74.13836444541812,-74.14272992312908,-72.32918245717883,-72.31581204384565,0.0043654777109622955,0.013370413333177567,-1.8091819882392883,1.8269178792834282,0.017735891044139862,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,4942,quantitative-properties,298,direct,number,concept swap,the same,different,added_stable_failure,raw,L1-L2,1,2,-48.76778192818165,-48.78477382659912,-50.5499699562788,-50.537909269332886,0.01699189841747284,0.012060686945915222,1.7821880280971527,-1.7531354427337646,0.02905258536338806,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,4944,quantitative-properties,300,direct,number,concept swap,the same,different,scale_only_correct,raw,L1-L2,1,2,-48.421261329203844,-48.44665120728314,-50.577697364613414,-50.583718145266175,0.02538987807929516,-0.006020780652761459,2.1564360354095697,-2.137066937983036,0.0193690974265337,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4945,quantitative-properties,301,direct,number,concept swap,the same,different,added_stable_failure,raw,L1-L2,1,2,-50.583718145266175,-50.577697364613414,-48.44665120728314,-48.421261329203844,-0.006020780652761459,0.02538987807929516,-2.137066937983036,2.1564360354095697,0.0193690974265337,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4946,quantitative-properties,302,direct,number,concept swap,the same,different,base_only_correct,raw,L1-L2,1,2,-48.57115377485752,-48.591296315193176,-49.874407559633255,-49.84947833418846,0.020142540335655212,0.0249292254447937,1.303253784775734,-1.258182018995285,0.045071765780448914,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,4950,quantitative-properties,306,direct,number,concept swap,the same,different,shared_correct,raw,L1-L2,1,2,-58.78638482093811,-58.81813967227936,-60.75908564031124,-60.7753244638443,0.03175485134124756,-0.016238823533058167,1.9727008193731308,-1.9571847915649414,0.015516027808189392,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,4951,quantitative-properties,307,direct,number,concept swap,the same,different,removed_stable_failure,raw,L1-L2,1,2,-60.7753244638443,-60.75908564031124,-58.81813967227936,-58.78638482093811,-0.016238823533058167,0.03175485134124756,-1.9571847915649414,1.9727008193731308,0.015516027808189392,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,4970,social-interactions,12,direct,antonym,concept swap,cooperate,compete,shared_correct,raw,L1-L2,1,2,-52.39867806434631,-53.15989696979523,-50.52194690704346,-51.29994869232178,0.7612189054489136,-0.7780017852783203,-1.8767311573028564,1.8599482774734497,-0.01678287982940674,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,4975,social-interactions,17,direct,antonym,concept swap,cooperate,compete,base_only_correct,raw,L1-L2,1,2,-59.078115344047546,-59.047749042510986,-60.85795569419861,-61.17346477508545,-0.03036630153656006,-0.3155090808868408,1.779840350151062,-2.125715732574463,-0.3458753824234009,False,False,False,True,False,False,True,False,False
scale1p75_live_80M,4990,social-interactions,32,direct,antonym,concept swap,deceive,help,shared_correct,raw,L1-L2,1,2,-64.41313529014587,-65.29790782928467,-48.63107895851135,-48.099197030067444,0.884772539138794,0.5318819284439087,-15.782056331634521,17.198710799217224,1.4166544675827026,True,True,True,False,True,False,False,True,False
scale1p75_live_80M,4998,social-interactions,40,direct,antonym,concept swap,deceive,help,shared_correct,raw,L1-L2,1,2,-52.99927604198456,-53.15527021884918,-36.95833098888397,-36.23755657672882,0.15599417686462402,0.7207744121551514,-16.040945053100586,16.91771364212036,0.8767685890197754,True,True,True,False,True,False,False,True,False
scale1p75_live_80M,5001,social-interactions,43,direct,antonym,concept swap,deceive,help,scale_only_correct,raw,L1-L2,1,2,-38.91832780838013,-38.680970907211304,-54.47756886482239,-54.23272895812988,-0.23735690116882324,0.24483990669250488,15.55924105644226,-15.551758050918579,0.007483005523681641,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,5014,social-interactions,56,indirect,antonym,concept swap,deceive,help,shared_correct,raw,L1-L2,1,2,-54.74758017063141,-54.64790487289429,-39.78374719619751,-39.70163428783417,-0.09967529773712158,0.08211290836334229,-14.963832974433899,14.94627058506012,-0.017562389373779297,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,5024,social-interactions,66,direct,antonym,concept swap,evade,chase,shared_correct,raw,L1-L2,1,2,-51.20510196685791,-51.93818414211273,-41.46753227710724,-40.91056263446808,0.7330821752548218,0.5569696426391602,-9.737569689750671,11.027621507644653,1.290051817893982,True,True,True,False,True,False,False,True,False
scale1p75_live_80M,5026,social-interactions,68,direct,antonym,concept swap,evade,chase,shared_correct,raw,L1-L2,1,2,-61.35779404640198,-60.68513548374176,-48.95307803153992,-49.06904125213623,-0.6726585626602173,-0.11596322059631348,-12.40471601486206,11.61609423160553,-0.7886217832565308,False,False,False,True,False,False,True,False,False
scale1p75_live_80M,5028,social-interactions,70,indirect,antonym,concept swap,evade,chase,scale_only_correct,raw,L1-L2,1,2,-63.189924240112305,-63.80457425117493,-52.75285589694977,-52.778486013412476,0.6146500110626221,-0.02563011646270752,-10.437068343162537,11.026088237762451,0.5890198945999146,True,False,False,False,True,False,False,False,False
