role,seed,pair_id,overlap_bin,token_class,n_checkpoints,n_targets,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
V,43222,wikilarge_14e56e75d06383916863,medium,overlap,3,1.0,8.750329246123632,8.146709988514582,-0.6036192576090494
V,43222,wikilarge_14f1ec85a751b56778bf,high,nonoverlap,3,2.0,0.11759042739868164,0.47246062755584717,0.3548702001571655
V,43222,wikilarge_14f1ec85a751b56778bf,high,overlap,3,1.0,6.246615082025528,6.2662321627140045,0.019617080688476562
V,43222,wikilarge_150b39d790150b7697b4,medium,nonoverlap,3,2.0,-3.099630037943522,-3.2006123065948486,-0.10098226865132649
V,43222,wikilarge_150b39d790150b7697b4,medium,overlap,3,1.0,5.185849666595459,6.079363028208415,0.8935133616129557
V,43222,wikilarge_15143f5562b1d78a5eee,high,nonoverlap,3,2.0,-3.0852970282236734,-3.159174104531606,-0.07387707630793254
V,43222,wikilarge_15143f5562b1d78a5eee,high,overlap,3,1.0,7.105958718961726,6.931202350960423,-0.1747563680013021
V,43222,wikilarge_15f0353a8fb14e90d147,medium,nonoverlap,3,2.0,-1.1348963578542073,-0.5026149352391561,0.6322814226150513
V,43222,wikilarge_15f0353a8fb14e90d147,medium,overlap,3,1.0,4.46244326295952,4.793501765156786,0.3310585021972656
V,43222,wikilarge_1683206b538245226a04,medium,nonoverlap,3,2.0,-2.3342231909434,-2.026430514951547,0.30779267599185306
V,43222,wikilarge_1683206b538245226a04,medium,overlap,3,1.0,7.999003811894606,8.03300722859179,0.03400341669718424
V,43222,wikilarge_16935d29a09f0f34dbaa,high,nonoverlap,3,2.0,-1.1123134295145671,-0.4514651298522949,0.6608482996622721
V,43222,wikilarge_16935d29a09f0f34dbaa,high,overlap,3,1.0,4.718891402706504,4.378985504930218,-0.3399058977762858
V,43222,wikilarge_16a16e03eba234b9ddeb,high,nonoverlap,3,2.0,0.15416204929351807,-0.09901142120361328,-0.25317347049713135
V,43222,wikilarge_16a16e03eba234b9ddeb,high,overlap,3,1.0,5.1431683624784155,5.259924165904522,0.11675580342610677
V,43222,wikilarge_16ceb05710f3025cf880,low,nonoverlap,3,2.0,-2.3895643800497055,-1.9664082328478496,0.42315614720185596
V,43222,wikilarge_16ceb05710f3025cf880,low,overlap,3,1.0,4.490414101630449,7.210332193722327,2.7199180920918784
V,43222,wikilarge_172fb430627257b753fb,medium,nonoverlap,3,2.0,1.0421247879664104,-0.4162230094273885,-1.4583477973937988
V,43222,wikilarge_172fb430627257b753fb,medium,overlap,3,1.0,7.849991040925185,8.398554839193821,0.5485637982686361
V,43222,wikilarge_17cbe95b12a68104fab3,low,nonoverlap,3,2.0,1.999234954516093,1.1709765791893005,-0.8282583753267924
V,43222,wikilarge_17cbe95b12a68104fab3,low,overlap,3,1.0,3.103951010853052,3.187194778273503,0.08324376742045085
V,43222,wikilarge_17d8236f98a16bffac5c,high,nonoverlap,3,2.0,2.2425898710886636,2.54689892133077,0.30430905024210614
V,43222,wikilarge_17d8236f98a16bffac5c,high,overlap,3,1.0,3.4282520674169064,4.456860230614741,1.0286081631978352
V,43222,wikilarge_180a278b3e8cfdf1fb5e,high,nonoverlap,3,2.0,-0.3811497688293457,-0.08229637145996094,0.29885339736938477
V,43222,wikilarge_180a278b3e8cfdf1fb5e,high,overlap,3,1.0,2.6384075302630663,2.1860774575422206,-0.4523300727208455
V,43222,wikilarge_187a89cfbf5fce32a884,medium,nonoverlap,3,2.0,-1.4531129598617554,-1.3705063263575237,0.08260663350423177
V,43222,wikilarge_187a89cfbf5fce32a884,medium,overlap,3,1.0,4.261987437183659,4.074127504602075,-0.18785993258158365
V,43222,wikilarge_18b4eb2f54dff47f393e,low,nonoverlap,3,2.0,-1.408776839574178,-1.4632189671198528,-0.054442127545674644
V,43222,wikilarge_18b4eb2f54dff47f393e,low,overlap,3,1.0,3.7339562346848347,3.4926039149674275,-0.24135231971740723
V,43222,wikilarge_18e550ae7dfe0f0c6c15,low,nonoverlap,3,2.0,1.1532820860544841,0.9744354883829752,-0.1788465976715088
V,43222,wikilarge_18e550ae7dfe0f0c6c15,low,overlap,3,1.0,4.326014010856549,3.703258960197369,-0.6227550506591797
V,43222,wikilarge_19277260c90585955297,low,nonoverlap,3,2.0,0.145050048828125,0.8452920118967692,0.7002419630686442
V,43222,wikilarge_19277260c90585955297,low,overlap,3,1.0,4.455315907796224,4.502945423126221,0.04762951532999674
V,43222,wikilarge_194da2ce8195c93d43f8,low,nonoverlap,3,2.0,1.0207725365956624,0.7702109018961588,-0.2505616346995036
V,43222,wikilarge_194da2ce8195c93d43f8,low,overlap,3,1.0,-0.4086774190266927,-0.6864622433980306,-0.2777848243713379
V,43222,wikilarge_19617646cd30f6c00163,high,nonoverlap,3,2.0,-2.0165863831837973,-1.6868205070495605,0.32976587613423664
V,43222,wikilarge_19617646cd30f6c00163,high,overlap,3,1.0,12.06383657703797,11.795554640392462,-0.2682819366455078
V,43222,wikilarge_19ba822c9aabbcdfe918,high,nonoverlap,3,2.0,-0.047951062520345054,0.463470458984375,0.5114215215047201
V,43222,wikilarge_19ba822c9aabbcdfe918,high,overlap,3,1.0,1.8428601034296055,3.0226847735854485,1.179824670155843
V,43222,wikilarge_19c543e68eac6add8476,low,nonoverlap,3,2.0,0.2848133047421773,0.9954856435457865,0.7106723388036092
V,43222,wikilarge_19c543e68eac6add8476,low,overlap,3,1.0,7.240269025166829,7.023881912231445,-0.21638711293538412
V,43222,wikilarge_19f110088904de62aebc,low,nonoverlap,3,2.0,-1.7639951308568318,-2.1384339928627014,-0.37443886200586957
V,43222,wikilarge_19f110088904de62aebc,low,overlap,3,1.0,0.41373395919799805,0.23868354161580405,-0.175050417582194
V,43222,wikilarge_1a1f77542bfc86e5a9ea,high,nonoverlap,3,2.0,0.027512073516845703,0.4075017770131429,0.3799897034962972
V,43222,wikilarge_1a1f77542bfc86e5a9ea,high,overlap,3,1.0,10.307219101736942,10.177494599173466,-0.12972450256347656
V,43222,wikilarge_1a38764ec52b887bd3ec,high,nonoverlap,3,2.0,3.125541885693868,2.6465826431910195,-0.4789592425028483
V,43222,wikilarge_1a38764ec52b887bd3ec,high,overlap,3,1.0,-0.09427801767985027,0.5847162405649821,0.6789942582448324
V,43222,wikilarge_1a59275095fe1c37a24c,low,nonoverlap,3,2.0,-0.3455078875025113,-0.5102367773652077,-0.16472888986269632
V,43222,wikilarge_1a59275095fe1c37a24c,low,overlap,3,1.0,9.42067366434882,4.115635212200384,-5.3050384521484375
V,43222,wikilarge_1a5d6a271d1372e98474,medium,nonoverlap,3,2.0,0.9551420907179514,0.10578853885332744,-0.849353551864624
V,43222,wikilarge_1a5d6a271d1372e98474,medium,overlap,3,1.0,2.774746576944987,0.9624630610148112,-1.8122835159301758
V,43222,wikilarge_1a7f19e888d7fa305c60,low,nonoverlap,3,2.0,-0.7881873448689779,-1.1060343583424885,-0.31784701347351074
V,43222,wikilarge_1a7f19e888d7fa305c60,low,overlap,3,1.0,-0.21422823270161948,1.8513565858205159,2.0655848185221353
V,43222,wikilarge_1ae6b831a1257f2bbb17,high,nonoverlap,3,2.0,0.3216209411621094,0.4532488187154134,0.13162787755330405
V,43222,wikilarge_1ae6b831a1257f2bbb17,high,overlap,3,1.0,0.8035876719901959,1.2663495112210512,0.4627618392308553
V,43222,wikilarge_1af5a81ad62f4b596e8a,medium,nonoverlap,3,2.0,-0.04926520586013794,-0.02923550208409627,0.020029703776041668
V,43222,wikilarge_1af5a81ad62f4b596e8a,medium,overlap,3,1.0,4.048664342612028,4.887677124391,0.8390127817789713
V,43222,wikilarge_1b0e39f3d554dba9aded,high,nonoverlap,3,2.0,0.7370537519454956,0.5228004058202108,-0.21425334612528482
V,43222,wikilarge_1b0e39f3d554dba9aded,high,overlap,3,1.0,6.552401495010902,6.7129805406245096,0.16057904561360678
V,43222,wikilarge_1b1562002db7db79fcc0,medium,nonoverlap,3,2.0,0.5059704780578613,-0.06561676661173503,-0.5715872446695963
V,43222,wikilarge_1b1562002db7db79fcc0,medium,overlap,3,1.0,4.4082266092300415,5.273601333300273,0.8653747240702311
V,43222,wikilarge_1beeaf9ca8de7d9980f0,high,nonoverlap,3,2.0,-2.6392071644465127,-2.1357036431630454,0.5035035212834676
V,43222,wikilarge_1beeaf9ca8de7d9980f0,high,overlap,3,1.0,2.640964150428772,4.756860057512919,2.115895907084147
V,43222,wikilarge_1bf90095a2f32aaa550b,low,nonoverlap,3,2.0,-1.446931004524231,-2.3982855081558228,-0.9513545036315918
V,43222,wikilarge_1bf90095a2f32aaa550b,low,overlap,3,1.0,2.7382673068592944,2.668628259872397,-0.06963904698689778
V,43222,wikilarge_1c45e9dd3843d96009a7,medium,nonoverlap,3,2.0,3.8510184288024902,3.5480612913767495,-0.30295713742574054
V,43222,wikilarge_1c45e9dd3843d96009a7,medium,overlap,3,1.0,7.312963368992011,7.347653590142727,0.03469022115071615
V,43222,wikilarge_1c50d60b35255b838886,high,nonoverlap,3,2.0,0.811967134475708,0.4376401901245117,-0.3743269443511963
V,43222,wikilarge_1c50d60b35255b838886,high,overlap,3,1.0,4.123143846789996,4.474250808358192,0.3511069615681966
V,43222,wikilarge_1c60c468a354fc9c1cdd,low,nonoverlap,3,2.0,0.00980393091837565,0.142653226852417,0.13284929593404135
V,43222,wikilarge_1c60c468a354fc9c1cdd,low,overlap,3,1.0,5.471020969251792,6.57965862005949,1.1086376508076985
V,43222,wikilarge_1cc26f459d2ed0572294,low,nonoverlap,3,2.0,0.7113023002942404,0.7201119263966879,0.00880962610244751
V,43222,wikilarge_1cc26f459d2ed0572294,low,overlap,3,1.0,1.4811487197875977,1.7148850758870442,0.23373635609944662
V,43222,wikilarge_1d00e6f4b536410105ba,low,nonoverlap,3,2.0,-0.34333213170369464,-0.3364301025867462,0.006902029116948445
V,43222,wikilarge_1d00e6f4b536410105ba,low,overlap,3,1.0,10.169101466735205,11.154879321654638,0.9857778549194336
V,43222,wikilarge_1d1caa5563cb01ae06b5,high,nonoverlap,3,2.0,1.8150450388590496,2.6882686614990234,0.873223622639974
V,43222,wikilarge_1d1caa5563cb01ae06b5,high,overlap,3,1.0,4.5029685085949795,3.4006765272157886,-1.1022919813791912
V,43222,wikilarge_1d2f1c24794bab6c8a84,medium,nonoverlap,3,2.0,0.8438045978546143,0.7067830959955851,-0.13702150185902914
V,43222,wikilarge_1d2f1c24794bab6c8a84,medium,overlap,3,1.0,5.193379392226537,6.0990018745263415,0.9056224822998047
V,43222,wikilarge_1d6aeaafd983a8f65dcc,medium,nonoverlap,3,2.0,-0.42127354939778644,0.025706926981608074,0.44698047637939453
V,43222,wikilarge_1d6aeaafd983a8f65dcc,medium,overlap,3,1.0,3.486207604408264,2.694409171740214,-0.7917984326680502
V,43222,wikilarge_1e68ed1261a7e124376d,medium,nonoverlap,3,2.0,-1.9947826862335205,-1.0366019010543823,0.9581807851791382
V,43222,wikilarge_1e68ed1261a7e124376d,medium,overlap,3,1.0,0.2965272297151387,0.16293045179918408,-0.1335967779159546
V,43222,wikilarge_1e8724204d3dcd06bfde,low,nonoverlap,3,2.0,-1.4333295822143555,-0.9232951005299886,0.5100344816843668
V,43222,wikilarge_1e8724204d3dcd06bfde,low,overlap,3,1.0,6.401796879246831,6.680997751032312,0.27920087178548175
V,43222,wikilarge_1e95880e2f616e369270,high,nonoverlap,3,2.0,4.721529563268025,4.654701550801595,-0.06682801246643066
V,43222,wikilarge_1e95880e2f616e369270,high,overlap,3,1.0,0.17544110507393876,0.22309268405660987,0.047651578982671104
V,43222,wikilarge_1f218c887acbc9fa8e8d,low,nonoverlap,3,2.0,0.7232009768486023,0.23610921700795492,-0.4870917598406474
V,43222,wikilarge_1f218c887acbc9fa8e8d,low,overlap,3,1.0,3.2496028443177543,1.9155775407950084,-1.3340253035227458
V,43222,wikilarge_1f660b8fa73ea6f1e742,low,nonoverlap,3,2.0,-1.4206246137619019,-2.0514566898345947,-0.6308320760726929
V,43222,wikilarge_1f660b8fa73ea6f1e742,low,overlap,3,1.0,2.3935821056365967,3.545304218928019,1.1517221132914226
V,43222,wikilarge_1f7a0a2d088e6bec5cde,high,nonoverlap,3,2.0,0.12110964457194011,-1.5919935703277588,-1.713103214899699
V,43222,wikilarge_1f7a0a2d088e6bec5cde,high,overlap,3,1.0,6.655747003853321,6.17658955603838,-0.4791574478149414
V,43222,wikilarge_1f7cd57ea34b1586925b,medium,nonoverlap,3,2.0,0.07096727689107259,-0.17692303657531738,-0.24789031346638998
V,43222,wikilarge_1f7cd57ea34b1586925b,medium,overlap,3,1.0,8.341306537389755,8.030707210302353,-0.31059932708740234
V,43222,wikilarge_1fbee3e06522221ad0d8,medium,nonoverlap,3,2.0,-0.19012651840845743,-1.322040061155955,-1.1319135427474976
V,43222,wikilarge_1fbee3e06522221ad0d8,medium,overlap,3,1.0,11.894902845223745,11.33424280087153,-0.5606600443522135
V,43222,wikilarge_1fd3d47910bf834a4c92,medium,nonoverlap,3,2.0,-0.6189060012499491,-0.8998284737269083,-0.28092247247695923
V,43222,wikilarge_1fd3d47910bf834a4c92,medium,overlap,3,1.0,2.657452659060558,2.731072581062714,0.07361992200215657
V,43222,wikilarge_1fda9bdca22fd7563376,low,nonoverlap,3,2.0,-0.8036064306894938,-0.13197223345438638,0.6716341972351074
V,43222,wikilarge_1fda9bdca22fd7563376,low,overlap,3,1.0,3.191094160079956,3.1840716203053794,-0.007022539774576823
V,43222,wikilarge_1fdb4693592aec3af02e,medium,nonoverlap,3,2.0,-1.0655828317006428,-1.015121618906657,0.050461212793986
V,43222,wikilarge_1fdb4693592aec3af02e,medium,overlap,3,1.0,2.7726539205759764,1.029316945001483,-1.7433369755744934
V,43222,wikilarge_1ffb9d6a0007ec49ed22,high,nonoverlap,3,2.0,-1.3643153707186382,-1.9192004601160686,-0.5548850893974304
V,43222,wikilarge_1ffb9d6a0007ec49ed22,high,overlap,3,1.0,6.457324236631393,5.9840773443380995,-0.47324689229329425
V,43222,wikilarge_200184b7779591442c9a,low,nonoverlap,3,2.0,0.788971891005834,1.0648412605126698,0.27586936950683594
V,43222,wikilarge_200184b7779591442c9a,low,overlap,3,1.0,12.64260576168696,12.30074816942215,-0.3418575922648112
V,43222,wikilarge_201b0de291a910b7928c,medium,nonoverlap,3,2.0,-2.803827444712321,-2.2236180305480957,0.5802094141642252
V,43222,wikilarge_201b0de291a910b7928c,medium,overlap,3,1.0,4.490812840561072,4.339696469406287,-0.15111637115478516
V,43222,wikilarge_206052ceb76cc9d62cf1,high,nonoverlap,3,2.0,-0.5179033676783243,-1.0775034030278523,-0.559600035349528
V,43222,wikilarge_206052ceb76cc9d62cf1,high,overlap,3,1.0,4.930427386114995,4.527017269283533,-0.4034101168314616
V,43222,wikilarge_20910ad57df568a075d8,low,nonoverlap,3,2.0,0.035678863525390625,0.005799770355224609,-0.029879093170166016
V,43222,wikilarge_20910ad57df568a075d8,low,overlap,3,1.0,11.366995520889759,11.597595877945423,0.23060035705566406
V,43222,wikilarge_20941eefffe023caa211,low,nonoverlap,3,2.0,0.49263803164164227,2.2482792139053345,1.7556411822636921
V,43222,wikilarge_20941eefffe023caa211,low,overlap,3,1.0,4.267319565018018,3.1869781464338303,-1.0803414185841878
V,43222,wikilarge_2147eea0e83f5916c782,medium,nonoverlap,3,2.0,-2.369623859723409,-2.1395876010258994,0.23003625869750977
V,43222,wikilarge_2147eea0e83f5916c782,medium,overlap,3,1.0,2.6170278067390123,2.162211743493875,-0.4548160632451375
V,43222,wikilarge_2159fd24df28cba23ee3,low,nonoverlap,3,2.0,0.49989449977874756,0.5654988686243693,0.06560436884562175
V,43222,wikilarge_2159fd24df28cba23ee3,low,overlap,3,1.0,2.752209424972534,2.937067747116089,0.1848583221435547
V,43222,wikilarge_2179fcc464b8751d096c,high,nonoverlap,3,2.0,-2.620974123477936,-2.358255624771118,0.2627184987068176
V,43222,wikilarge_2179fcc464b8751d096c,high,overlap,3,1.0,8.190457344055176,4.66353193918864,-3.5269254048665366
V,43222,wikilarge_22634527b3fc297811de,high,nonoverlap,3,2.0,-1.1345016956329346,-1.2287369569142659,-0.09423526128133138
V,43222,wikilarge_22634527b3fc297811de,high,overlap,3,1.0,8.082468890585005,8.19911343200753,0.11664454142252605
V,43222,wikilarge_2276300fac616c0bfcfa,high,nonoverlap,3,2.0,1.4862712224324544,1.861526648203532,0.37525542577107746
V,43222,wikilarge_2276300fac616c0bfcfa,high,overlap,3,1.0,3.967591516673565,3.3461688285072646,-0.6214226881663004
V,43222,wikilarge_227c159bff6a7525717c,high,nonoverlap,3,2.0,1.1822608311971028,1.434123118718465,0.2518622875213623
V,43222,wikilarge_227c159bff6a7525717c,high,overlap,3,1.0,2.0513369001370543,2.7160449979128316,0.6647080977757772
V,43222,wikilarge_227cc5ae279842339ba0,low,nonoverlap,3,2.0,0.4063388506571452,-0.6542382637659708,-1.060577114423116
V,43222,wikilarge_227cc5ae279842339ba0,low,overlap,3,1.0,8.852941905458769,9.16244005660216,0.3094981511433919
V,43222,wikilarge_22c17422963d9ceaad07,low,nonoverlap,3,2.0,0.49033405383427936,0.20862367749214172,-0.28171037634213764
V,43222,wikilarge_22c17422963d9ceaad07,low,overlap,3,1.0,6.116750198105971,5.36625698953867,-0.7504932085673014
V,43222,wikilarge_239e2eeecc5a60291da5,high,nonoverlap,3,2.0,2.7756532033284507,2.7087316513061523,-0.06692155202229817
V,43222,wikilarge_239e2eeecc5a60291da5,high,overlap,3,1.0,7.665788098859291,8.100718423413733,0.43493032455444336
V,43222,wikilarge_23bea610c35468680526,low,nonoverlap,3,2.0,1.442480166753133,0.8033173084259033,-0.6391628583272299
V,43222,wikilarge_23bea610c35468680526,low,overlap,3,1.0,7.9641721447308855,7.049072682857513,-0.9150994618733724
V,43222,wikilarge_23d35450b97e7cb57e9a,low,nonoverlap,3,2.0,-0.713498592376709,-0.5572923819224039,0.15620621045430502
V,43222,wikilarge_23d35450b97e7cb57e9a,low,overlap,3,1.0,-0.07392207781473796,0.9911062717437744,1.0650283495585124
V,43222,wikilarge_242215190cc0a7f758ed,medium,nonoverlap,3,2.0,-0.41750844319661456,-1.3314965963363647,-0.9139881531397501
V,43222,wikilarge_242215190cc0a7f758ed,medium,overlap,3,1.0,3.646518907199303,3.6299684457480907,-0.016550461451212566
V,43222,wikilarge_247259b113f9b56f7915,medium,nonoverlap,3,2.0,-2.1522738138834634,-1.860185146331787,0.29208866755167645
V,43222,wikilarge_247259b113f9b56f7915,medium,overlap,3,1.0,5.94586297372977,5.5403215537468595,-0.40554141998291016
V,43222,wikilarge_24b02077682fcc3cc128,high,nonoverlap,3,2.0,0.9271081785360972,1.7008123099803925,0.7737041314442953
V,43222,wikilarge_24b02077682fcc3cc128,high,overlap,3,1.0,1.5289398009578388,0.9813353195786476,-0.547604481379191
V,43222,wikilarge_24bb2b88b72703ec3954,low,nonoverlap,3,2.0,-0.008940617243448893,-0.4203392267227173,-0.4113986094792684
V,43222,wikilarge_24bb2b88b72703ec3954,low,overlap,3,1.0,1.7351712385813396,2.3675199349721274,0.6323486963907877
V,43222,wikilarge_24d1f5ef28ba51ab0914,medium,nonoverlap,3,2.0,-1.2661237517992656,-1.4412499864896138,-0.1751262346903483
V,43222,wikilarge_24d1f5ef28ba51ab0914,medium,overlap,3,1.0,4.8271103737254935,4.976362470537424,0.14925209681193033
V,43222,wikilarge_25386d77a7c33ea47777,low,nonoverlap,3,2.0,1.1042624115943909,1.745149036248525,0.6408866246541342
V,43222,wikilarge_25386d77a7c33ea47777,low,overlap,3,1.0,1.106571930150191,1.3007540081938107,0.19418207804361978
V,43222,wikilarge_25516cae44143a64bfc3,high,nonoverlap,3,2.0,1.169043759504954,1.121321976184845,-0.04772178332010905
V,43222,wikilarge_25516cae44143a64bfc3,high,overlap,3,1.0,5.580735559264819,5.863561982909839,0.28282642364501953
V,43222,wikilarge_2588296da22e7cdd294e,medium,nonoverlap,3,2.0,-0.5797280867894491,-0.5093539158503214,0.07037417093912761
V,43222,wikilarge_2588296da22e7cdd294e,medium,overlap,3,1.0,10.554328012590608,9.484064785763621,-1.0702632268269856
V,43222,wikilarge_25a4755e1ef697a28cc7,medium,nonoverlap,3,2.0,1.8900298674901326,0.42842469612757367,-1.461605171362559
V,43222,wikilarge_25a4755e1ef697a28cc7,medium,overlap,3,1.0,1.7792795598506927,1.916636476914088,0.13735691706339517
V,43222,wikilarge_25b20176a3d389e8637d,low,nonoverlap,3,2.0,1.6884026527404785,0.7240378061930338,-0.9643648465474447
V,43222,wikilarge_25b20176a3d389e8637d,low,overlap,3,1.0,3.917092442512512,4.053163647651672,0.13607120513916016
V,43222,wikilarge_25d7c94af0da53c3e651,high,nonoverlap,3,2.0,1.4225837389628093,1.3460456530253093,-0.0765380859375
V,43222,wikilarge_25d7c94af0da53c3e651,high,overlap,3,1.0,0.7939038800541312,0.5647170670175304,-0.22918681303660074
V,43222,wikilarge_261250065d5cd65c9087,low,nonoverlap,3,2.0,-0.4231698016325633,-0.41822244723637897,0.004947354396184285
V,43222,wikilarge_261250065d5cd65c9087,low,overlap,3,1.0,3.0294717041154704,2.640237638105949,-0.3892340660095215
V,43222,wikilarge_2616d65c7c84bed82cfc,medium,nonoverlap,3,2.0,-1.134481430053711,-1.5101311206817627,-0.37564969062805176
V,43222,wikilarge_2616d65c7c84bed82cfc,medium,overlap,3,1.0,9.32419891282916,7.367915661384662,-1.9562832514444988
V,43222,wikilarge_26409091d063bc05fe40,high,nonoverlap,3,2.0,-1.6703754266103108,-1.386443058649699,0.283932367960612
V,43222,wikilarge_26409091d063bc05fe40,high,overlap,3,1.0,5.953626704402268,5.702478957362473,-0.2511477470397949
V,43222,wikilarge_2747cbd6810cd3ecbcd2,medium,nonoverlap,3,2.0,0.031871954600016274,0.40758681297302246,0.37571485837300617
V,43222,wikilarge_2747cbd6810cd3ecbcd2,medium,overlap,3,1.0,2.7582282225290933,4.206970612208049,1.448742389678955
V,43222,wikilarge_27b7442f7d1386062871,medium,nonoverlap,3,2.0,0.8987498084704081,1.1114542881647747,0.21270447969436646
V,43222,wikilarge_27b7442f7d1386062871,medium,overlap,3,1.0,3.580645819505056,4.62031215429306,1.0396663347880046
V,43222,wikilarge_27c9bb30b419ead70bf9,high,nonoverlap,3,2.0,4.417568286259969,3.8568460941314697,-0.5607221921284994
V,43222,wikilarge_27c9bb30b419ead70bf9,high,overlap,3,1.0,6.438764189680417,5.567470962802569,-0.8712932268778483
V,43222,wikilarge_28859234a80050531d1f,medium,nonoverlap,3,2.0,-1.5282860745986302,-1.2791122558216255,0.24917381877700487
V,43222,wikilarge_28859234a80050531d1f,medium,overlap,3,1.0,7.178437863787015,6.962405040860176,-0.2160328229268392
V,43222,wikilarge_28dd13f64bb5b70246e5,high,nonoverlap,3,2.0,0.04697775840759277,0.20274293422698975,0.15576517581939697
V,43222,wikilarge_28dd13f64bb5b70246e5,high,overlap,3,1.0,1.5969878534475963,1.7168383697668712,0.1198505163192749
V,43222,wikilarge_28e1c22de2df03318674,low,nonoverlap,3,2.0,-0.4223187367121379,-0.4633605480194092,-0.041041811307271324
V,43222,wikilarge_28e1c22de2df03318674,low,overlap,3,1.0,5.930177383124828,6.259287369747956,0.32910998662312824
V,43222,wikilarge_2906489088723febe364,low,nonoverlap,3,2.0,-0.14296098550160727,0.3348674972852071,0.4778284827868144
V,43222,wikilarge_2906489088723febe364,low,overlap,3,1.0,-3.191342830657959,-3.562171141306559,-0.3708283106486003
V,43222,wikilarge_2979ba5c8a5d68745e39,low,nonoverlap,3,2.0,0.0460442074884971,0.002967794115344683,-0.04307641337315241
V,43222,wikilarge_2979ba5c8a5d68745e39,low,overlap,3,1.0,14.942203094561895,15.123547126849493,0.18134403228759766
V,43222,wikilarge_2989fe1a29001c2e9f5c,high,nonoverlap,3,2.0,0.8652608791987101,0.4263416926066081,-0.43891918659210205
V,43222,wikilarge_2989fe1a29001c2e9f5c,high,overlap,3,1.0,6.781784414003293,6.718514957775672,-0.06326945622762044
V,43222,wikilarge_298b930f041b3ee0560a,medium,nonoverlap,3,2.0,-2.2367001374562583,-1.2822222709655762,0.954477866490682
V,43222,wikilarge_298b930f041b3ee0560a,medium,overlap,3,1.0,6.7029268989960356,5.3595539182424545,-1.3433729807535808
V,43222,wikilarge_29a149f216d477d94d7a,medium,nonoverlap,3,2.0,0.05950621763865153,0.026494920253753662,-0.033011297384897866
V,43222,wikilarge_29a149f216d477d94d7a,medium,overlap,3,1.0,4.485335736302659,2.978671142288173,-1.5066645940144856
V,43222,wikilarge_2a0e454512b137df0c5a,high,nonoverlap,3,2.0,-0.9405644734700521,-1.3073463439941406,-0.36678187052408856
V,43222,wikilarge_2a0e454512b137df0c5a,high,overlap,3,1.0,1.3553718241552513,1.577340554445982,0.2219687302907308
V,43222,wikilarge_2a189ca6f3012f3b65bc,high,nonoverlap,3,2.0,-0.7772535483042399,-1.0233674049377441,-0.24611385663350424
V,43222,wikilarge_2a189ca6f3012f3b65bc,high,overlap,3,1.0,4.726203252871831,4.912667880455653,0.18646462758382162
V,43222,wikilarge_2ab07cdf9361d56608dc,medium,nonoverlap,3,2.0,0.5305876533190409,0.5005443692207336,-0.030043284098307293
V,43222,wikilarge_2ab07cdf9361d56608dc,medium,overlap,3,1.0,2.059833949431777,2.00952957632641,-0.05030437310536703
V,43222,wikilarge_2ab0f713cd3db63eadbf,medium,nonoverlap,3,2.0,0.730215867360433,1.1433401107788086,0.41312424341837567
V,43222,wikilarge_2ab0f713cd3db63eadbf,medium,overlap,3,1.0,0.18378763211270174,0.28804479849835235,0.10425716638565063
V,43222,wikilarge_2acb607d7e2b21091c4c,medium,nonoverlap,3,2.0,-0.7242045203844706,-0.39044998089472455,0.3337545394897461
V,43222,wikilarge_2acb607d7e2b21091c4c,medium,overlap,3,1.0,0.35250177296499413,0.1827612053602934,-0.16974056760470072
V,43222,wikilarge_2ae4d1b9924bade06dea,medium,nonoverlap,3,2.0,1.2161232233047485,1.3458333412806194,0.12971011797587076
V,43222,wikilarge_2ae4d1b9924bade06dea,medium,overlap,3,1.0,3.09074927183489,4.164803671961029,1.0740544001261394
V,43222,wikilarge_2b169ea4c024a2038ec9,medium,nonoverlap,3,2.0,0.7546514272689819,1.9135918617248535,1.1589404344558716
V,43222,wikilarge_2b169ea4c024a2038ec9,medium,overlap,3,1.0,3.2408630301555,4.229932650923729,0.9890696207682291
V,43222,wikilarge_2b4c5408fc935ecf3c49,high,nonoverlap,3,2.0,1.706003983815511,1.2532234986623128,-0.45278048515319824
V,43222,wikilarge_2b4c5408fc935ecf3c49,high,overlap,3,1.0,2.3003823483983674,2.2956577663620314,-0.004724582036336263
V,43222,wikilarge_2b523b0eaf75a9e78051,medium,nonoverlap,3,2.0,-2.8722960154215493,-2.8538835843404136,0.018412431081136067
V,43222,wikilarge_2b523b0eaf75a9e78051,medium,overlap,3,1.0,9.990566611289978,9.1356920003891,-0.8548746109008789
V,43222,wikilarge_2b621b8353c5f4af0f46,high,nonoverlap,3,2.0,0.24860020478566489,0.6345396836598715,0.38593947887420654
V,43222,wikilarge_2b621b8353c5f4af0f46,high,overlap,3,1.0,-1.7835386594136555,-1.4274564584096272,0.3560822010040283
V,43222,wikilarge_2b6eabaa338ec6f45241,low,nonoverlap,3,2.0,0.06696450710296631,0.42829938729604083,0.3613348801930745
V,43222,wikilarge_2b6eabaa338ec6f45241,low,overlap,3,1.0,7.0104351388290524,6.61247590649873,-0.39795923233032227
V,43222,wikilarge_2bade8b99180c54edc30,low,nonoverlap,3,2.0,3.0871375799179077,2.360813101132711,-0.7263244787851969
V,43222,wikilarge_2bade8b99180c54edc30,low,overlap,3,1.0,5.298963867127895,4.614504975577195,-0.6844588915506998
