model,global_index,domain,local_index,ContextType,ContextDiff,TargetDiff,ConceptA,ConceptB,legal40_depth_both_wrong_flag,all_legal_wrong_flag,legal40_correct_flag,depth_correct_flag,s11_sum,s21_sum,s12_sum,s22_sum,s11_mean,s21_mean,s12_mean,s22_mean,p1_sum,p2_sum,p1_mean,p2_mean,t1_tokens,t2_tokens,official_margin_t1_sum,official_margin_t2_sum,within_context_margin_c1_sum,within_context_margin_c2_sum,interaction_sum,official_margin_t1_mean,official_margin_t2_mean,within_context_margin_c1_mean,within_context_margin_c2_mean,interaction_mean,pmi_official_margin_t1_sum,pmi_official_margin_t2_sum,pmi_within_context_margin_c1_sum,pmi_within_context_margin_c2_sum,pmi_interaction_sum,saved_depth_correct_flag,official_t1_sign_matches_saved,saved_legal40_correct_flag
legal40_8x480_43022,4959,social-interactions,1,direct,antonym,concept swap,cooperate,compete,True,False,False,False,-31.84501749277115,-27.951216131448746,-27.220124691724777,-24.49370589852333,-5.307502915461858,-4.658536021908124,-4.536687448620796,-4.082284316420555,-77.35121202468872,-67.08777332305908,-9.66890150308609,-8.385971665382385,6,6,-3.893801361322403,2.7264187932014465,-4.6248928010463715,3.457510232925415,-1.1673825681209564,-0.6489668935537338,0.4544031322002411,-0.7708154668410616,0.5762517054875689,-0.19456376135349274,-3.893801361322403,2.7264187932014465,5.638545900583267,-6.805928468704224,-1.1673825681209564,,True,False
legal40_8x480_43022,4963,social-interactions,5,direct,antonym,concept swap,cooperate,compete,True,False,False,False,-27.49093742109835,-22.357268187217414,-23.487240297719836,-18.620469861663878,-3.9272767744426216,-3.1938954553167735,-3.3553200425314054,-2.66006712309484,-77.55768930912018,-69.17997992038727,-8.617521034346687,-7.686664435598585,7,7,-5.133669233880937,4.866770436055958,-4.003697123378515,3.7367983255535364,-0.26689879782497883,-0.733381319125848,0.6952529194365655,-0.5719567319112162,0.5338283322219337,-0.038128399689282944,-5.133669233880937,4.866770436055958,4.374012265354395,-4.640911063179374,-0.26689879782497883,,True,False
legal40_8x480_43022,4964,social-interactions,6,direct,antonym,concept swap,cooperate,compete,True,True,False,False,-23.67660579830408,-20.949192088097334,-25.686505627818406,-25.098980389535427,-3.382372256900583,-2.992741726871048,-3.6695008039740578,-3.5855686270764897,-69.17997992038727,-77.55768930912018,-7.686664435598585,-8.617521034346687,7,7,-2.727413710206747,0.5875252382829785,2.0098998295143247,-4.149788301438093,-2.1398884719237685,-0.3896305300295353,0.08393217689756804,0.28712854707347457,-0.5928269002054418,-0.3056983531319677,-2.727413710206747,0.5875252382829785,-6.3678095592185855,4.227921087294817,-2.1398884719237685,,True,False
legal40_8x480_43022,4967,social-interactions,9,direct,antonym,concept swap,cooperate,compete,True,False,False,False,-24.952861711382866,-24.21008574962616,-23.521305553615093,-22.534260842949152,-4.158810285230477,-4.03501429160436,-3.920217592269182,-3.755710140491525,-70.7263548374176,-63.37804273888469,-8.8407943546772,-7.922255342360586,6,6,-0.7427759617567062,0.9870447106659412,-1.4315561577677727,1.6758249066770077,0.244268748909235,-0.1237959936261177,0.16450745177765702,-0.23859269296129515,0.27930415111283446,0.04071145815153887,-0.7427759617567062,0.9870447106659412,5.916755940765142,-5.672487191855907,0.244268748909235,,True,False
legal40_8x480_43022,4968,social-interactions,10,direct,antonym,concept swap,cooperate,compete,True,True,False,False,-24.34655186533928,-23.280676420778036,-23.657213926315308,-26.037537574768066,-4.057758644223213,-3.8801127367963395,-3.942868987719218,-4.339589595794678,-63.37804273888469,-70.7263548374176,-7.922255342360586,-8.8407943546772,6,6,-1.065875444561243,-2.380323648452759,-0.6893379390239716,-2.7568611539900303,-3.446199093014002,-0.1776459074268737,-0.39672060807545995,-0.11488965650399541,-0.45947685899833823,-0.5743665155023336,-1.065875444561243,-2.380323648452759,-8.037650037556887,4.591450944542885,-3.446199093014002,,True,False
legal40_8x480_43022,4969,social-interactions,11,direct,antonym,concept swap,cooperate,compete,True,True,False,False,-26.037537574768066,-23.657213926315308,-23.280676420778036,-24.34655186533928,-4.339589595794678,-3.942868987719218,-3.8801127367963395,-4.057758644223213,-70.7263548374176,-63.37804273888469,-8.8407943546772,-7.922255342360586,6,6,-2.380323648452759,-1.065875444561243,-2.7568611539900303,-0.6893379390239716,-3.446199093014002,-0.39672060807545995,-0.1776459074268737,-0.45947685899833823,-0.11488965650399541,-0.5743665155023336,-2.380323648452759,-1.065875444561243,4.591450944542885,-8.037650037556887,-3.446199093014002,,True,False
legal40_8x480_43022,4958,social-interactions,0,direct,antonym,concept swap,cooperate,compete,False,False,True,True,-24.49370589852333,-27.220124691724777,-27.951216131448746,-31.84501749277115,-4.082284316420555,-4.536687448620796,-4.658536021908124,-5.307502915461858,-67.08777332305908,-77.35121202468872,-8.385971665382385,-9.66890150308609,6,6,2.7264187932014465,-3.893801361322403,3.457510232925415,-4.6248928010463715,-1.1673825681209564,0.4544031322002411,-0.6489668935537338,0.5762517054875689,-0.7708154668410616,-0.19456376135349274,2.7264187932014465,-3.893801361322403,-6.805928468704224,5.638545900583267,-1.1673825681209564,,True,True
legal40_8x480_43022,4962,social-interactions,4,direct,antonym,concept swap,cooperate,compete,False,False,True,True,-18.620469861663878,-23.487240297719836,-22.357268187217414,-27.49093742109835,-2.66006712309484,-3.3553200425314054,-3.1938954553167735,-3.9272767744426216,-69.17997992038727,-77.55768930912018,-7.686664435598585,-8.617521034346687,7,7,4.866770436055958,-5.133669233880937,3.7367983255535364,-4.003697123378515,-0.26689879782497883,0.6952529194365655,-0.733381319125848,0.5338283322219337,-0.5719567319112162,-0.038128399689282944,4.866770436055958,-5.133669233880937,-4.640911063179374,4.374012265354395,-0.26689879782497883,,True,True
legal40_8x480_43022,4961,social-interactions,3,direct,antonym,concept swap,cooperate,compete,False,False,True,False,-27.683329433202744,-29.383926510810852,-25.758023649454117,-28.07668574154377,-4.613888238867124,-4.897321085135142,-4.293003941575686,-4.679447623590629,-77.35121202468872,-67.08777332305908,-9.66890150308609,-8.385971665382385,6,6,1.7005970776081085,-2.318662092089653,-1.9253057837486267,1.3072407692670822,-0.6180650144815445,0.2834328462680187,-0.38644368201494217,-0.3208842972914372,0.2178734615445137,-0.10301083574692349,1.7005970776081085,-2.318662092089653,8.338132917881012,-8.956197932362556,-0.6180650144815445,,True,True
legal40_8x480_43022,4966,social-interactions,8,direct,antonym,concept swap,cooperate,compete,False,False,True,False,-22.534260842949152,-23.521305553615093,-24.21008574962616,-24.952861711382866,-3.755710140491525,-3.920217592269182,-4.03501429160436,-4.158810285230477,-63.37804273888469,-70.7263548374176,-7.922255342360586,-8.8407943546772,6,6,0.9870447106659412,-0.7427759617567062,1.6758249066770077,-1.4315561577677727,0.244268748909235,0.16450745177765702,-0.1237959936261177,0.27930415111283446,-0.23859269296129515,0.04071145815153887,0.9870447106659412,-0.7427759617567062,-5.672487191855907,5.916755940765142,0.244268748909235,,True,True
legal40_8x480_43022,4960,social-interactions,2,direct,antonym,concept swap,cooperate,compete,False,False,False,True,-28.07668574154377,-25.758023649454117,-29.383926510810852,-27.683329433202744,-4.679447623590629,-4.293003941575686,-4.897321085135142,-4.613888238867124,-67.08777332305908,-77.35121202468872,-8.385971665382385,-9.66890150308609,6,6,-2.318662092089653,1.7005970776081085,1.3072407692670822,-1.9253057837486267,-0.6180650144815445,-0.38644368201494217,0.2834328462680187,0.2178734615445137,-0.3208842972914372,-0.10301083574692349,-2.318662092089653,1.7005970776081085,-8.956197932362556,8.338132917881012,-0.6180650144815445,,True,False
legal40_8x480_43022,4973,social-interactions,15,direct,antonym,concept swap,cooperate,compete,False,False,False,True,-19.82286111265421,-17.30419048666954,-16.868532977998257,-18.65979566425085,-3.303810185442368,-2.884031747778257,-2.8114221629997096,-3.1099659440418086,-76.5815544128418,-70.53482608497143,-9.572694301605225,-8.816853260621428,6,6,-2.5186706259846687,-1.791262686252594,-2.9543281346559525,-1.3556051775813103,-4.309933312237263,-0.41977843766411116,-0.298543781042099,-0.49238802244265845,-0.2259341962635517,-0.7183222187062102,-2.5186706259846687,-1.791262686252594,3.0924001932144165,-7.402333505451679,-4.309933312237263,,True,False
legal40_8x480_43022,5252,social-properties,0,direct,antonym,concept swap,boastful,humble,True,False,False,False,-29.88033092021942,-28.289296865463257,-21.275370568037033,-18.261776834726334,-5.9760661840438845,-5.657859373092651,-5.318842642009258,-4.565444208681583,-71.55641269683838,-63.60284185409546,-10.222344670976911,-10.600473642349243,5,4,-1.5910340547561646,3.0135937333106995,-8.604960352182388,10.027520030736923,1.422559678554535,-0.31820681095123327,0.7533984333276749,-0.6572235420346262,1.0924151644110678,0.4351916223764434,-1.5910340547561646,3.0135937333106995,-0.6513895094394684,2.0739491879940033,1.422559678554535,,True,False
legal40_8x480_43022,5255,social-properties,3,direct,antonym,concept swap,boastful,humble,True,False,False,False,-13.669902021065354,-12.390742156654596,-24.7227154225111,-25.06947635859251,-2.733980404213071,-2.4781484313309194,-4.120452570418517,-4.178246059765418,-68.67025136947632,-77.60551834106445,-9.810035909925189,-9.700689792633057,5,6,-1.279159864410758,-0.34676093608140945,11.052813401445746,-12.678734201937914,-1.6259208004921675,-0.2558319728821514,-0.057793489346900984,1.3864721662054462,-1.7000976284344986,-0.3136254622290524,-1.279159864410758,-0.34676093608140945,2.1175464298576117,-3.743467230349779,-1.6259208004921675,,True,False
legal40_8x480_43022,5257,social-properties,5,direct,antonym,concept swap,boastful,humble,True,False,False,False,-16.298834800720215,-15.824578404426575,-26.2755668759346,-27.132198691368103,-4.074708700180054,-3.9561446011066437,-5.25511337518692,-5.42643973827362,-62.07749009132385,-74.46976208686829,-10.346248348553976,-10.638537440981183,4,5,-0.47425639629364014,-0.8566318154335022,9.976732075214386,-11.307620286941528,-1.3308882117271423,-0.11856409907341003,-0.1713263630866999,1.1804046750068666,-1.4702951371669766,-0.28989046216011083,-0.47425639629364014,-0.8566318154335022,-2.4155399203300476,1.0846517086029053,-1.3308882117271423,,True,False
legal40_8x480_43022,5260,social-properties,8,direct,antonym,concept swap,boastful,humble,True,False,False,False,-28.69919991493225,-26.785097002983093,-18.91350869834423,-16.53436529636383,-5.73983998298645,-5.357019400596618,-4.728377174586058,-4.133591324090958,-73.91010332107544,-62.80566453933716,-10.558586188725062,-10.467610756556192,5,4,-1.9141029119491577,2.3791434019804,-9.78569121658802,10.250731706619263,0.46504049003124237,-0.3828205823898321,0.5947858504951,-1.0114628084003927,1.2234280765056607,0.21196526810526883,-1.9141029119491577,2.3791434019804,1.318747565150261,-0.8537070751190186,0.46504049003124237,,True,False
legal40_8x480_43022,5262,social-properties,10,direct,negation,concept swap,boastful,humble,True,True,False,False,-29.878653645515442,-27.19495552778244,-20.401579439640045,-17.893836110830307,-5.975730729103089,-5.438991105556488,-5.100394859910011,-4.473459027707577,-71.55641269683838,-63.60284185409546,-10.222344670976911,-10.600473642349243,5,4,-2.6836981177330017,2.507743328809738,-9.477074205875397,9.301119416952133,-0.17595478892326355,-0.5367396235466009,0.6269358322024345,-0.8753358691930773,0.9655320778489109,0.09019620865583455,-2.6836981177330017,2.507743328809738,-1.5235033631324768,1.3475485742092133,-0.17595478892326355,,True,False
legal40_8x480_43022,5266,social-properties,14,direct,negation,concept swap,boastful,humble,True,True,False,False,-27.28182053565979,-26.501719534397125,-15.676600694656372,-15.999474421143532,-5.456364107131958,-5.300343906879425,-3.919150173664093,-3.999868605285883,-74.46976208686829,-62.07749009132385,-10.638537440981183,-10.346248348553976,5,4,-0.7801010012626648,-0.32287372648715973,-11.605219841003418,10.502245113253593,-1.1029747277498245,-0.1560202002525335,-0.08071843162178993,-1.5372139334678652,1.3004753015935417,-0.23673863187432254,-0.7801010012626648,-0.32287372648715973,0.7870521545410156,-1.8900268822908401,-1.1029747277498245,,True,False
legal40_8x480_43022,5263,social-properties,11,direct,negation,concept swap,boastful,humble,False,False,True,True,-17.893836110830307,-20.401579439640045,-27.19495552778244,-29.878653645515442,-4.473459027707577,-5.100394859910011,-5.438991105556488,-5.975730729103089,-63.60284185409546,-71.55641269683838,-10.600473642349243,-10.222344670976911,4,5,2.507743328809738,-2.6836981177330017,9.301119416952133,-9.477074205875397,-0.17595478892326355,0.6269358322024345,-0.5367396235466009,0.9655320778489109,-0.8753358691930773,0.09019620865583455,2.507743328809738,-2.6836981177330017,1.3475485742092133,-1.5235033631324768,-0.17595478892326355,,True,True
legal40_8x480_43022,5264,social-properties,12,direct,negation,concept swap,boastful,humble,False,False,True,True,-25.578096363693476,-26.100307665765285,-13.555706936866045,-13.51659506559372,-4.26301606061558,-4.350051277627547,-2.711141387373209,-2.703319013118744,-77.60551834106445,-68.67025136947632,-9.700689792633057,-9.810035909925189,6,5,0.5222113020718098,0.039111871272325516,-12.02238942682743,12.583712600171566,0.5613231733441353,0.0870352170119677,0.007822374254465192,-1.5518746732423705,1.6467322645088034,0.09485759126643334,0.5222113020718098,0.039111871272325516,-3.087122455239296,3.6484456285834312,0.5613231733441353,,True,True
legal40_8x480_43022,5253,social-properties,1,direct,antonym,concept swap,boastful,humble,False,False,True,False,-18.261776834726334,-21.275370568037033,-28.289296865463257,-29.88033092021942,-4.565444208681583,-5.318842642009258,-5.657859373092651,-5.9760661840438845,-63.60284185409546,-71.55641269683838,-10.600473642349243,-10.222344670976911,4,5,3.0135937333106995,-1.5910340547561646,10.027520030736923,-8.604960352182388,1.422559678554535,0.7533984333276749,-0.31820681095123327,1.0924151644110678,-0.6572235420346262,0.4351916223764434,3.0135937333106995,-1.5910340547561646,2.0739491879940033,-0.6513895094394684,1.422559678554535,,True,True
legal40_8x480_43022,5259,social-properties,7,direct,antonym,concept swap,boastful,humble,False,False,True,False,-16.697332248091698,-19.28098664432764,-28.822411060333252,-29.3580584526062,-4.174333062022924,-4.82024666108191,-5.764482212066651,-5.87161169052124,-63.06709671020508,-80.09524536132812,-10.51118278503418,-11.442177908761161,4,5,2.583654396235943,-0.5356473922729492,12.125078812241554,-10.07707180827856,2.0480070039629936,0.6459135990589857,-0.10712947845458931,1.5901491500437261,-1.0513650294393297,0.5387841206043955,2.583654396235943,-0.5356473922729492,-4.903069838881493,6.951076842844486,2.0480070039629936,,True,True
legal40_8x480_43022,5254,social-properties,2,direct,antonym,concept swap,boastful,humble,False,False,False,True,-25.06947635859251,-24.7227154225111,-12.390742156654596,-13.669902021065354,-4.178246059765418,-4.120452570418517,-2.4781484313309194,-2.733980404213071,-77.60551834106445,-68.67025136947632,-9.700689792633057,-9.810035909925189,6,5,-0.34676093608140945,-1.279159864410758,-12.678734201937914,11.052813401445746,-1.6259208004921675,-0.057793489346900984,-0.2558319728821514,-1.7000976284344986,1.3864721662054462,-0.3136254622290524,-0.34676093608140945,-1.279159864410758,-3.743467230349779,2.1175464298576117,-1.6259208004921675,,True,False
legal40_8x480_43022,5256,social-properties,4,direct,antonym,concept swap,boastful,humble,False,False,False,True,-27.132198691368103,-26.2755668759346,-15.824578404426575,-16.298834800720215,-5.42643973827362,-5.25511337518692,-3.9561446011066437,-4.074708700180054,-74.46976208686829,-62.07749009132385,-10.638537440981183,-10.346248348553976,5,4,-0.8566318154335022,-0.47425639629364014,-11.307620286941528,9.976732075214386,-1.3308882117271423,-0.1713263630866999,-0.11856409907341003,-1.4702951371669766,1.1804046750068666,-0.28989046216011083,-0.8566318154335022,-0.47425639629364014,1.0846517086029053,-2.4155399203300476,-1.3308882117271423,,True,False
legal40_8x480_43022,5580,social-relations,0,direct,antonym,concept swap,boss,subordinate,True,True,False,False,-30.278204560279846,-27.29564082622528,-52.341968059539795,-47.79813873767853,-5.046367426713307,-4.549273471037547,-6.542746007442474,-5.974767342209816,-82.73685455322266,-97.91009330749512,-10.342106819152832,-9.791009330749512,6,8,-2.9825637340545654,4.543829321861267,22.06376349925995,-20.502497911453247,1.5612655878067017,-0.4970939556757603,0.5679786652326584,1.496378580729167,-1.425493871172269,0.07088470955689985,-2.9825637340545654,4.543829321861267,6.890524744987488,-5.329259157180786,1.5612655878067017,,True,False
legal40_8x480_43022,5584,social-relations,4,direct,antonym,concept swap,boss,subordinate,True,True,False,False,-23.233159197494388,-21.43678273074329,-45.10570980235934,-42.19415904209018,-3.319022742499198,-3.062397532963327,-5.011745533595483,-4.688239893565576,-77.48163437843323,-105.14592838287354,-8.60907048649258,-9.558720762079412,7,9,-1.7963764667510986,2.911550760269165,21.872550604864955,-20.75737631134689,1.1151742935180664,-0.256625209535871,0.3235056400299072,1.6927227910962848,-1.6258423606022485,0.06688043049403625,-1.7963764667510986,2.911550760269165,-5.791743399575353,6.906917693093419,1.1151742935180664,,True,False
legal40_8x480_43022,5588,social-relations,8,direct,antonym,concept swap,boss,subordinate,True,True,False,False,-11.247172497212887,-10.497085869312286,-46.24909055233002,-43.06228804588318,-1.8745287495354812,-1.7495143115520477,-5.781136319041252,-5.382786005735397,-68.09138062596321,-94.16726541519165,-8.511422578245401,-9.416726541519164,6,8,-0.7500866279006004,3.1868025064468384,35.00191805511713,-32.56520217657089,2.436715878546238,-0.12501443798343348,0.3983503133058548,3.9066075695057707,-3.6332716941833496,0.2733358753224211,-0.7500866279006004,3.1868025064468384,8.926033265888691,-6.489317387342453,2.436715878546238,,True,False
legal40_8x480_43022,5592,social-relations,12,direct,antonym,concept swap,boss,subordinate,True,True,False,False,-16.1777126789093,-11.88168779015541,-55.65979790687561,-46.281306982040405,-2.6962854464848838,-1.980281298359235,-6.957474738359451,-5.785163372755051,-73.90571856498718,-107.58492851257324,-9.238214820623398,-10.758492851257325,6,8,-4.296024888753891,9.378490924835205,39.48208522796631,-34.399619191884995,5.082466036081314,-0.7160041481256487,1.1723113656044006,4.261189291874567,-3.804882074395816,0.45630721747875214,-4.296024888753891,9.378490924835205,5.802875280380249,-0.7204092442989349,5.082466036081314,,True,False
legal40_8x480_43022,5596,social-relations,16,direct,antonym,concept swap,boss,subordinate,True,True,False,False,-17.221152544021606,-14.671011567115784,-51.73337912559509,-46.64610552787781,-2.8701920906702676,-2.445168594519297,-6.466672390699387,-5.830763190984726,-69.34948134422302,-96.66408205032349,-8.668685168027878,-9.666408205032349,6,8,-2.5501409769058228,5.087273597717285,34.512226581573486,-31.975093960762024,2.5371326208114624,-0.42502349615097046,0.6359091997146606,3.596480300029119,-3.385594596465429,0.21088570356369019,-2.5501409769058228,5.087273597717285,7.1976258754730225,-4.66049325466156,2.5371326208114624,,True,False
legal40_8x480_43022,5600,social-relations,20,direct,antonym,variable swap,boss,subordinate,True,True,False,False,-30.278204560279846,-27.29564082622528,-27.761101961135864,-26.31478202342987,-5.046367426713307,-4.549273471037547,-4.626850326855977,-4.385797003904979,-82.73685455322266,-75.98803496360779,-10.342106819152832,-9.498504370450974,6,6,-2.9825637340545654,1.4463199377059937,-2.517102599143982,0.9808588027954102,-1.5362437963485718,-0.4970939556757603,0.24105332295099835,-0.4195170998573303,0.16347646713256836,-0.25604063272476196,-2.9825637340545654,1.4463199377059937,4.231716990470886,-5.767960786819458,-1.5362437963485718,,True,False
legal40_8x480_43022,5581,social-relations,1,direct,antonym,concept swap,boss,subordinate,False,False,True,True,-47.79813873767853,-52.341968059539795,-27.29564082622528,-30.278204560279846,-5.974767342209816,-6.542746007442474,-4.549273471037547,-5.046367426713307,-97.91009330749512,-82.73685455322266,-9.791009330749512,-10.342106819152832,8,6,4.543829321861267,-2.9825637340545654,-20.502497911453247,22.06376349925995,1.5612655878067017,0.5679786652326584,-0.4970939556757603,-1.425493871172269,1.496378580729167,0.07088470955689985,4.543829321861267,-2.9825637340545654,-5.329259157180786,6.890524744987488,1.5612655878067017,,True,True
legal40_8x480_43022,5583,social-relations,3,direct,antonym,concept swap,boss,subordinate,False,False,True,True,-38.852926418185234,-43.05593790486455,-10.907868035137653,-11.682020265609026,-4.856615802273154,-5.381992238108069,-1.8179780058562756,-1.9470033776015043,-97.91009330749512,-82.73685455322266,-9.791009330749512,-10.342106819152832,8,6,4.203011486679316,-0.7741522304713726,-27.94505838304758,31.373917639255524,3.428859256207943,0.5253764358349144,-0.12902537174522877,-3.0386377964168787,3.4349888605065644,0.3963510640896857,4.203011486679316,-0.7741522304713726,-12.77181962877512,16.200678884983063,3.428859256207943,,True,True
legal40_8x480_43022,5605,social-relations,25,direct,antonym,variable swap,boss,subordinate,False,False,True,False,-28.845021907240152,-29.132470291107893,-10.907868035137653,-11.682020265609026,-4.807503651206692,-4.8554117151846485,-1.8179780058562756,-1.9470033776015043,-75.98803496360779,-82.73685455322266,-9.498504370450974,-10.342106819152832,6,6,0.28744838386774063,-0.7741522304713726,-17.9371538721025,17.450450025498867,-0.486703846603632,0.04790806397795677,-0.12902537174522877,-2.989525645350416,2.908408337583144,-0.081117307767272,0.28744838386774063,-0.7741522304713726,-24.685973461717367,24.199269615113735,-0.486703846603632,,True,True
legal40_8x480_43022,5623,social-relations,43,direct,antonym,variable swap,boss,subordinate,False,False,True,False,-24.329905821941793,-25.51588182710111,-9.200906377285719,-10.335825599730015,-4.0549843036569655,-4.252646971183519,-1.5334843962142866,-1.7226375999550025,-68.35584485530853,-68.09138062596321,-8.544480606913567,-8.511422578245401,6,6,1.1859760051593184,-1.1349192224442959,-15.128999444656074,15.180056227371097,0.051056782715022564,0.19766266752655337,-0.18915320374071598,-2.5214999074426787,2.530009371228516,0.00850946378583739,1.1859760051593184,-1.1349192224442959,-14.864535215310752,14.915591998025775,0.051056782715022564,,True,True
legal40_8x480_43022,5582,social-relations,2,direct,antonym,concept swap,boss,subordinate,False,False,False,True,-11.682020265609026,-10.907868035137653,-43.05593790486455,-38.852926418185234,-1.9470033776015043,-1.8179780058562756,-5.381992238108069,-4.856615802273154,-82.73685455322266,-97.91009330749512,-10.342106819152832,-9.791009330749512,6,8,-0.7741522304713726,4.203011486679316,31.373917639255524,-27.94505838304758,3.428859256207943,-0.12902537174522877,0.5253764358349144,3.4349888605065644,-3.0386377964168787,0.3963510640896857,-0.7741522304713726,4.203011486679316,16.200678884983063,-12.77181962877512,3.428859256207943,,True,False
legal40_8x480_43022,5586,social-relations,6,direct,antonym,concept swap,boss,subordinate,False,False,False,True,-11.096801524981856,-10.93588445149362,-41.689297964796424,-36.97284456528723,-1.5852573607116938,-1.5622692073562316,-4.632144218310714,-4.10809384058747,-77.48163437843323,-105.14592838287354,-8.60907048649258,-9.558720762079412,7,9,-0.16091707348823547,4.7164533995091915,30.592496439814568,-26.03696011379361,4.555536326020956,-0.022988153355462115,0.5240503777232437,3.04688685759902,-2.5458246332312386,0.5010622243677814,-0.16091707348823547,4.7164533995091915,2.92820243537426,1.627333890646696,4.555536326020956,,True,False
legal40_8x480_43022,7128,spatial-relations,0,direct,antonym,concept swap,above,below,True,True,False,False,-35.84524929895997,-34.712831389158964,-31.44642922282219,-34.649823039770126,-5.1207498998514245,-4.958975912736995,-4.492347031831741,-4.949974719967161,-89.49368703365326,-89.3055591583252,-9.94374300373925,-9.922839906480577,7,7,-1.1324179098010063,-3.203393816947937,-4.398820076137781,0.06300834938883781,-4.335811726748943,-0.16177398711442947,-0.4576276881354193,-0.6284028680196831,0.009001192769834354,-0.619401675249847,-1.1324179098010063,-3.203393816947937,-4.210692200809717,-0.12511952593922615,-4.335811726748943,,True,False
legal40_8x480_43022,7129,spatial-relations,1,direct,antonym,concept swap,above,below,True,True,False,False,-34.649823039770126,-31.44642922282219,-34.712831389158964,-35.84524929895997,-4.949974719967161,-4.492347031831741,-4.958975912736995,-5.1207498998514245,-89.3055591583252,-89.49368703365326,-9.922839906480577,-9.94374300373925,7,7,-3.203393816947937,-1.1324179098010063,0.06300834938883781,-4.398820076137781,-4.335811726748943,-0.4576276881354193,-0.16177398711442947,0.009001192769834354,-0.6284028680196831,-0.619401675249847,-3.203393816947937,-1.1324179098010063,-0.12511952593922615,-4.210692200809717,-4.335811726748943,,True,False
legal40_8x480_43022,7130,spatial-relations,2,direct,antonym,concept swap,above,below,True,True,False,False,-31.446300820447505,-28.048443923704326,-29.07082462310791,-30.192583850584924,-4.492328688635358,-4.006920560529189,-4.152974946158273,-4.313226264369275,-92.05036455392838,-91.3026869893074,-10.22781828376982,-10.144742998811934,7,7,-3.3978568967431784,-1.121759227477014,-2.3754761973395944,-2.144139926880598,-4.519616124220192,-0.48540812810616885,-0.16025131821100214,-0.33935374247708516,-0.3063057038400858,-0.6456594463171719,-3.3978568967431784,-1.121759227477014,-1.6277986327186227,-2.8918174915015697,-4.519616124220192,,True,False
legal40_8x480_43022,7131,spatial-relations,3,direct,antonym,concept swap,above,below,True,True,False,False,-30.192583850584924,-29.07082462310791,-28.048443923704326,-31.446300820447505,-4.313226264369275,-4.152974946158273,-4.006920560529189,-4.492328688635358,-91.3026869893074,-92.05036455392838,-10.144742998811934,-10.22781828376982,7,7,-1.121759227477014,-3.3978568967431784,-2.144139926880598,-2.3754761973395944,-4.519616124220192,-0.16025131821100214,-0.48540812810616885,-0.3063057038400858,-0.33935374247708516,-0.6456594463171719,-1.121759227477014,-3.3978568967431784,-2.8918174915015697,-1.6277986327186227,-4.519616124220192,,True,False
legal40_8x480_43022,7132,spatial-relations,4,direct,antonym,concept swap,above,below,True,True,False,False,-26.270725283771753,-24.473415937274694,-22.87312689423561,-25.912268832325935,-3.752960754824536,-3.496202276753528,-3.267589556319373,-3.7017526903322766,-82.14834934473038,-79.59068655967712,-9.12759437163671,-8.843409617741903,7,7,-1.7973093464970589,-3.0391419380903244,-3.3975983895361423,-1.438852895051241,-4.836451284587383,-0.25675847807100816,-0.43416313401290374,-0.4853711985051632,-0.2055504135787487,-0.6909216120839119,-1.7973093464970589,-3.0391419380903244,-0.8399356044828892,-3.996515680104494,-4.836451284587383,,True,False
legal40_8x480_43022,7133,spatial-relations,5,direct,antonym,concept swap,above,below,True,True,False,False,-25.912268832325935,-22.87312689423561,-24.473415937274694,-26.270725283771753,-3.7017526903322766,-3.267589556319373,-3.496202276753528,-3.752960754824536,-79.59068655967712,-82.14834934473038,-8.843409617741903,-9.12759437163671,7,7,-3.0391419380903244,-1.7973093464970589,-1.438852895051241,-3.3975983895361423,-4.836451284587383,-0.43416313401290374,-0.25675847807100816,-0.2055504135787487,-0.4853711985051632,-0.6909216120839119,-3.0391419380903244,-1.7973093464970589,-3.996515680104494,-0.8399356044828892,-4.836451284587383,,True,False
legal40_8x480_43022,7145,spatial-relations,17,indirect,antonym,concept swap,above,below,False,False,True,True,-19.302718114107847,-19.612508192658424,-21.514733953401446,-21.89091923646629,-2.757531159158264,-2.801786884665489,-3.0735334219144925,-3.1272741766380414,-82.1355448961258,-87.43308687210083,-9.126171655125088,-9.714787430233425,7,7,0.30979007855057716,-0.3761852830648422,2.212015839293599,-2.278411043807864,-0.06639520451426506,0.04425572550722512,-0.05374075472354889,0.31600226275622845,-0.3254872919725522,-0.009485029216324214,0.30979007855057716,-0.3761852830648422,-3.0855261366814375,3.0191309321671724,-0.06639520451426506,,True,True
legal40_8x480_43022,7146,spatial-relations,18,indirect,antonym,concept swap,above,below,False,False,True,True,-30.834694519639015,-31.101142704486847,-27.02247926592827,-27.250921845436096,-6.166938903927803,-6.220228540897369,-5.4044958531856535,-5.45018436908722,-79.04353713989258,-81.4894208908081,-11.29193387712751,-11.641345841544014,5,5,0.2664481848478317,-0.22844257950782776,-3.8122152537107468,3.8502208590507507,0.03800560534000397,0.053289636969566345,-0.045688515901566085,-0.7624430507421494,0.7700441718101496,0.007601121068001149,0.2664481848478317,-0.22844257950782776,-6.258099004626274,6.296104609966278,0.03800560534000397,,True,True
