sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,endpoint,endpoint_path,description
r2992_s02,switchboard,920002992,2992,9,160,259,314,isolation,14,2,False,6.959334373474121,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2992_s04,switchboard,920002992,2992,23,160,452,572,isolation,29,4,False,4.035431861877441,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2994_s01,switchboard,920002994,2994,10,160,88,132,isolation,15,3,False,9.4121675491333,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2994_s02,switchboard,920002994,2994,17,160,146,230,isolation,24,2,False,0.15593309700489044,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2994_s06,switchboard,920002994,2994,32,160,560,741,isolation,44,5,False,4.099299430847168,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2996_s00,switchboard,920002996,2996,11,160,0,56,isolation,13,2,False,2.059410810470581,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2997_s00,switchboard,920002997,2997,31,160,18,181,isolation,45,7,False,3.242487668991089,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2997_s03,switchboard,920002997,2997,12,160,442,499,isolation,16,2,False,2.315026044845581,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2997_s04,switchboard,920002997,2997,16,160,500,568,isolation,22,3,False,1.612269401550293,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2997_s06,switchboard,920002997,2997,10,160,731,776,isolation,12,3,False,6.8174052238464355,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2998_s01,switchboard,920002998,2998,9,160,88,128,isolation,11,1,False,1.7144349813461304,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2999_s01,switchboard,920002999,2999,45,160,139,344,isolation,58,8,False,4.302320957183838,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r2999_s05,switchboard,920002999,2999,20,160,677,767,isolation,25,6,False,3.050583600997925,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0001_s04,bnc_spoken,920000001,1,23,160,714,837,row_context,26,4,False,3.4978182315826416,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0006_s03,bnc_spoken,920000006,6,29,160,475,613,row_context,33,7,False,1.9553041458129883,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0008_s06,bnc_spoken,920000008,8,15,160,754,827,row_context,20,5,False,4.024738311767578,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0029_s01,bnc_spoken,920000029,29,10,160,196,240,row_context,11,1,False,2.250176429748535,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0045_s07,bnc_spoken,920000045,45,10,160,592,645,row_context,14,3,False,0.7833344340324402,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0117_s03,bnc_spoken,920000117,117,41,160,408,621,row_context,55,6,False,6.06614351272583,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0141_s01,bnc_spoken,920000141,141,24,160,114,261,row_context,32,8,False,3.4721641540527344,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0155_s04,bnc_spoken,920000155,155,26,160,802,952,row_context,31,8,False,2.792191505432129,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0165_s03,bnc_spoken,920000165,165,32,160,567,740,row_context,37,4,False,2.017162799835205,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0172_s02,bnc_spoken,920000172,172,45,160,144,389,row_context,65,11,False,3.7352278232574463,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0179_s06,bnc_spoken,920000179,179,13,160,658,732,row_context,20,4,False,3.7152700424194336,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0181_s02,bnc_spoken,920000181,181,17,160,259,349,row_context,20,1,False,6.602362155914307,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0213_s04,bnc_spoken,920000213,213,25,160,544,666,row_context,32,3,False,5.840152263641357,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0215_s04,bnc_spoken,920000215,215,14,160,789,869,row_context,18,2,False,3.9689109325408936,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0367_s02,childes,920000367,367,18,160,266,369,row_context,24,1,False,0.0002759314374998212,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0451_s00,childes,920000451,451,16,160,15,103,row_context,23,4,False,4.083344459533691,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0489_s05,childes,920000489,489,9,160,789,834,row_context,5,2,True,0.33122625946998596,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0563_s03,childes,920000563,563,8,160,233,269,row_context,16,1,False,0.020072663202881813,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0617_s02,childes,920000617,617,12,160,461,532,row_context,22,2,False,1.682662010192871,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0702_s00,childes,920000702,702,10,160,304,357,row_context,24,3,False,1.0524495840072632,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0790_s02,childes,920000790,790,12,160,502,567,row_context,16,3,False,1.2359223365783691,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0823_s08,childes,920000823,823,20,160,714,810,row_context,24,3,False,0.00971734058111906,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0893_s01,childes,920000893,893,9,160,290,336,row_context,14,2,False,2.5257534980773926,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0898_s06,childes,920000898,898,8,160,690,725,row_context,11,1,False,9.452849917579442e-05,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0928_s04,childes,920000928,928,8,160,838,882,row_context,0,0,True,nan,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1104_s06,childes,920001104,1104,9,160,732,776,row_context,6,1,True,0.0003895000845659524,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1149_s01,childes,920001149,1149,13,160,232,302,row_context,21,4,False,2.733013153076172,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1244_s01,gutenberg,920001244,1244,10,160,92,142,row_context,15,2,False,2.4366793632507324,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1254_s05,gutenberg,920001254,1254,9,160,356,405,row_context,15,2,False,5.797022819519043,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1317_s04,gutenberg,920001317,1317,37,160,352,541,row_context,39,8,False,4.614747047424316,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1341_s05,gutenberg,920001341,1341,9,160,537,579,row_context,10,1,False,0.05315747857093811,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1385_s02,gutenberg,920001385,1385,10,160,158,200,row_context,14,1,False,0.024754228070378304,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1408_s05,gutenberg,920001408,1408,8,160,590,641,row_context,16,2,False,3.204453945159912,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1437_s02,gutenberg,920001437,1437,16,160,365,447,row_context,22,4,False,2.3163928985595703,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1448_s03,gutenberg,920001448,1448,15,160,231,321,row_context,19,1,False,8.938848495483398,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1500_s03,gutenberg,920001500,1500,45,160,271,501,row_context,57,12,False,4.417872905731201,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1555_s05,gutenberg,920001555,1555,10,160,635,685,row_context,12,1,False,7.5702805519104,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1667_s00,gutenberg,920001667,1667,10,160,0,53,row_context,21,1,False,6.04216194152832,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1682_s03,gutenberg,920001682,1682,10,160,253,309,row_context,18,3,False,5.862096309661865,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1783_s00,gutenberg,920001783,1783,22,160,0,132,row_context,31,4,False,7.383646011352539,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1802_s07,gutenberg,920001802,1802,11,160,796,842,row_context,14,5,False,4.932956218719482,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1959_s02,open_subtitles,920001959,1959,10,160,196,248,row_context,13,2,False,4.596877574920654,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r1988_s00,open_subtitles,920001988,1988,9,160,0,44,row_context,13,3,False,2.7961902618408203,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2010_s01,open_subtitles,920002010,2010,40,160,180,373,row_context,48,12,False,2.7683565616607666,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2023_s04,open_subtitles,920002023,2023,8,160,289,331,row_context,10,1,False,3.8031115531921387,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2124_s00,open_subtitles,920002124,2124,8,160,133,184,row_context,20,3,False,6.867434978485107,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2127_s02,open_subtitles,920002127,2127,11,160,200,259,row_context,16,4,False,3.510762929916382,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2165_s04,open_subtitles,920002165,2165,8,160,722,764,row_context,11,1,False,0.01693115569651127,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2171_s04,open_subtitles,920002171,2171,9,160,399,446,row_context,14,5,False,4.611988544464111,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2225_s04,open_subtitles,920002225,2225,9,160,682,724,row_context,10,1,False,0.29077669978141785,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2345_s06,open_subtitles,920002345,2345,12,160,548,597,row_context,22,2,False,3.017319679260254,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2438_s03,open_subtitles,920002438,2438,10,160,308,361,row_context,13,1,False,3.3600549697875977,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2500_s08,open_subtitles,920002500,2500,10,160,724,770,row_context,11,1,False,2.8389129638671875,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2505_s06,open_subtitles,920002505,2505,8,160,614,667,row_context,11,1,False,0.09010010212659836,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2522_s02,open_subtitles,920002522,2522,10,160,232,276,row_context,11,1,False,0.4195989668369293,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2624_s04,simple_wiki,920002624,2624,8,160,444,483,row_context,17,4,False,0.9057865738868713,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2661_s04,simple_wiki,920002661,2661,10,160,501,550,row_context,22,4,False,1.4427402019500732,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2665_s08,simple_wiki,920002665,2665,15,160,687,793,row_context,28,6,False,5.164304733276367,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2699_s01,simple_wiki,920002699,2699,21,160,127,243,row_context,34,7,False,6.596923828125,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2704_s02,simple_wiki,920002704,2704,12,160,274,344,row_context,17,2,False,0.19713780283927917,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2815_s05,simple_wiki,920002815,2815,22,160,681,795,row_context,41,5,False,3.066821336746216,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2826_s05,simple_wiki,920002826,2826,22,160,543,657,row_context,49,8,False,1.102051854133606,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2856_s04,simple_wiki,920002856,2856,17,160,518,601,row_context,33,4,False,0.9589553475379944,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2866_s01,simple_wiki,920002866,2866,14,160,76,165,row_context,35,8,False,4.083478927612305,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2907_s03,simple_wiki,920002907,2907,45,160,279,516,row_context,68,12,False,2.3869168758392334,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2941_s04,simple_wiki,920002941,2941,17,160,435,517,row_context,21,3,False,6.795743465423584,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2945_s00,simple_wiki,920002945,2945,11,160,0,66,row_context,21,2,False,4.199742317199707,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2992_s02,switchboard,920002992,2992,9,160,259,314,row_context,14,2,False,6.583883762359619,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2992_s04,switchboard,920002992,2992,23,160,452,572,row_context,29,4,False,2.723524570465088,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2994_s01,switchboard,920002994,2994,10,160,88,132,row_context,15,3,False,8.68247127532959,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2994_s02,switchboard,920002994,2994,17,160,146,230,row_context,24,2,False,0.5405665636062622,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2994_s06,switchboard,920002994,2994,32,160,560,741,row_context,44,5,False,3.3423874378204346,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2996_s00,switchboard,920002996,2996,11,160,0,56,row_context,13,2,False,1.9597711563110352,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2997_s00,switchboard,920002997,2997,31,160,18,181,row_context,45,7,False,3.322256088256836,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2997_s03,switchboard,920002997,2997,12,160,442,499,row_context,16,2,False,3.023829936981201,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2997_s04,switchboard,920002997,2997,16,160,500,568,row_context,22,3,False,1.7291932106018066,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2997_s06,switchboard,920002997,2997,10,160,731,776,row_context,12,3,False,5.687905788421631,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2998_s01,switchboard,920002998,2998,9,160,88,128,row_context,11,1,False,2.3284592628479004,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2999_s01,switchboard,920002999,2999,45,160,139,344,row_context,58,8,False,3.185720682144165,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r2999_s05,switchboard,920002999,2999,20,160,677,767,row_context,25,6,False,2.6065356731414795,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0001_s04,bnc_spoken,920000001,1,23,160,714,837,isolation,26,4,False,3.8120040893554688,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0006_s03,bnc_spoken,920000006,6,29,160,475,613,isolation,33,7,False,3.2879421710968018,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0008_s06,bnc_spoken,920000008,8,15,160,754,827,isolation,20,5,False,3.965122938156128,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0029_s01,bnc_spoken,920000029,29,10,160,196,240,isolation,11,1,False,0.7110239863395691,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0045_s07,bnc_spoken,920000045,45,10,160,592,645,isolation,14,3,False,1.977681279182434,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0117_s03,bnc_spoken,920000117,117,41,160,408,621,isolation,55,6,False,6.162080764770508,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0141_s01,bnc_spoken,920000141,141,24,160,114,261,isolation,32,8,False,4.277828693389893,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0155_s04,bnc_spoken,920000155,155,26,160,802,952,isolation,31,8,False,3.456083297729492,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
r0165_s03,bnc_spoken,920000165,165,32,160,567,740,isolation,37,4,False,2.2150206565856934,dense_focus_seed62065_u0080,experiments/archive/functional_learning/data/dense_focus_rep_seed62065_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62065 update80
