endpoint,word,child_aoa,model_aoa_word_count,model_aoa_log10_word_count,n_subword_tokens,n_model_points,n_child_points,first_word_count,last_word_count,threshold,best_perf,ceiling
dense_seed62065,corn,0.29083169934524405,10539495.412947025,7.022819819167002,1,18,16,1000000.0,89168037.0,-8.812873937268044,-7.921687346696854,-9.704060527839234
dense_seed62065,couch,0.35856149369908935,10700134.186810737,7.029389224061474,1,18,16,1000000.0,89168037.0,-8.382938240546967,-7.061815953254699,-9.704060527839234
dense_seed62065,country,0.30367611140671963,4378697.461815141,6.641344939436646,1,18,16,1000000.0,89168037.0,-7.7910285220334785,-5.877996516227722,-9.704060527839234
dense_seed62065,cry,0.8691739382144146,11069064.30754299,7.04411091055841,1,18,16,1000000.0,89168037.0,-8.558760534305359,-7.413460540771484,-9.704060527839234
dense_seed62065,cup,0.639611138373217,10267089.45105847,7.011447345788692,1,18,16,1000000.0,89168037.0,-7.7624399171064145,-5.820819306373596,-9.704060527839234
dense_seed62065,cut,0.8355931556372999,10108668.632141668,7.004693960359642,1,18,16,1000000.0,89168037.0,-8.682265840549256,-7.6604711532592775,-9.704060527839234
dense_seed62065,daddy,0.24058867744152654,32669934.36570158,7.514148261973379,1,18,16,1000000.0,89168037.0,-8.515676961917663,-7.327293395996094,-9.704060527839234
dense_seed62065,dance,0.8841212355103386,9813851.244811911,6.991839470799272,1,18,16,1000000.0,89168037.0,-9.203490349728849,-8.702920171618462,-9.704060527839234
dense_seed62065,day,1.6905023229677298,5740308.69452498,6.758935247924796,1,18,16,1000000.0,89168037.0,-7.289583150003339,-4.875105772167444,-9.704060527839234
dense_seed62065,diaper,2.1602564708076346,81544584.39285512,7.911395123605628,1,18,16,1000000.0,89168037.0,-9.64660872079828,-9.589156913757325,-9.704060527839234
dense_seed62065,dish,4.5798223084920755,47123773.89554642,7.673240063535849,1,18,16,1000000.0,89168037.0,-8.965295184016462,-8.226529840193688,-9.704060527839234
dense_seed62065,doctor,5.1227049227443215,5671752.912182569,6.753717302708674,1,18,16,1000000.0,89168037.0,-8.353161476630952,-7.002262425422669,-9.704060527839234
dense_seed62065,doll,0.44414717045312235,33166248.51520706,7.520696350588386,1,18,16,1000000.0,89168037.0,-8.89603169648516,-8.088002865131084,-9.704060527839234
dense_seed62065,door,0.24424158049055486,4868133.069719725,6.687362441097698,1,18,16,1000000.0,89168037.0,-8.153658674735809,-6.603256821632385,-9.704060527839234
dense_seed62065,drawer,0.3528260357141504,18091491.681047104,7.2574743768177665,1,18,16,1000000.0,89168037.0,-8.656682367930566,-7.609304208021897,-9.704060527839234
dense_seed62065,drive,0.377412279285146,53860723.811793014,7.731272185417033,1,18,16,1000000.0,89168037.0,-9.17558750965097,-8.647114491462707,-9.704060527839234
dense_seed62065,dryer,0.9073866453101971,37122503.50495664,7.569637256925204,2,18,16,1000000.0,89168037.0,-17.132234209094662,-14.85634736251086,-19.408121055678468
dense_seed62065,ear,0.7245971764145684,10597621.250410251,7.025208394155839,1,18,16,1000000.0,89168037.0,-9.047155444402481,-8.390250360965728,-9.704060527839234
dense_seed62065,eat,0.4197617643442412,8707837.633223528,6.9399103225679,1,18,16,1000000.0,89168037.0,-7.782125075239922,-5.860189622640609,-9.704060527839234
dense_seed62065,egg,0.9621359727547616,11697641.213312125,7.068098296676105,1,18,16,1000000.0,89168037.0,-9.235989080447936,-8.76791763305664,-9.704060527839234
