arm_key,basin,data_arm,seed,checkpoint,words,predictions,group,numops_group,split_group,official_style_entity_score,micro_accuracy,micro_n,subtask_count,n_rows,macro_score_pp,n_scored,pred_option0_frac_micro,pred_not_in_options_frac_micro
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,0.17896389324960754,,,3,17.905635554159318,1274,0.17896389324960754,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,0.20706655710764174,,,3,20.689178480832755,1217,0.20706655710764174,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,0.2564516129032258,,,3,25.632303878469017,1240,0.2564516129032258,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,0.28936170212765955,,,3,28.62301803010028,1175,0.28936170212765955,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,0.3183183183183183,,,3,31.60511942610255,333,0.3183183183183183,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,0.2446463335496431,,,3,24.441509973639153,1541,0.2446463335496431,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,0.23744989501813324,,,15,24.891051073932783,5239,0.23744989501813324,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,0.24967602591792656,,,6,26.112411318527904,2315,0.24967602591792656,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,0.19881889763779528,,,1,19.88188976377953,508,0.19881889763779528,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,0.26397343663530715,,,5,27.358515629477573,1807,0.26397343663530715,0.0
