dataset,model,task_id,pair_id,split,axis,semantic_label,condition,expected_margin,parent_expected_margin,delta_vs_parent,expected_correct,parent_expected_correct,changed_correctness_vs_parent,frame
models,parent,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,source_original,-2.1192550659179688,-2.1192550659179688,0.0,False,False,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
models,parent,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,source_altered,4.752000331878662,4.752000331878662,0.0,True,True,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
models,parent,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,no_source,-3.132451057434082,-3.132451057434082,0.0,False,False,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
models,parent,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,source_original,4.173375070095062,4.173375070095062,0.0,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
models,parent,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,source_altered,3.23770809173584,3.23770809173584,0.0,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
models,parent,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,no_source,0.6060686111450195,0.6060686111450195,0.0,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
models,parent,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,source_original,1.6191092729568481,1.6191092729568481,0.0,True,True,False,The horsemen lowered their [ANS].
models,parent,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,source_altered,2.012148857116699,2.012148857116699,0.0,True,True,False,The horsemen lowered their [ANS].
models,parent,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,no_source,-2.5396151542663574,-2.5396151542663574,0.0,False,False,False,The horsemen lowered their [ANS].
models,parent,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,source_original,0.030935945964994715,0.030935945964994715,0.0,True,True,False,The unseen scandal involved about [ANS] young people.
models,parent,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,source_altered,-0.05867788905189153,-0.05867788905189153,0.0,False,False,False,The unseen scandal involved about [ANS] young people.
models,parent,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,no_source,-0.016871228104546,-0.016871228104546,0.0,False,False,False,The unseen scandal involved about [ANS] young people.
models,parent,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,source_original,1.0090490147094464,1.0090490147094464,0.0,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,parent,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,source_altered,0.8027347049431963,0.8027347049431963,0.0,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,parent,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,no_source,0.09605595611390627,0.09605595611390627,0.0,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,parent,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,source_original,6.652771096676588,6.652771096676588,0.0,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,parent,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,source_altered,5.908722737804055,5.908722737804055,0.0,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,parent,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,no_source,1.3670988082885742,1.3670988082885742,0.0,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,parent,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,source_original,14.015640518783282,14.015640518783282,0.0,True,True,False,Von Brunn briefly worked for [ANS] Press.
models,parent,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,source_altered,13.538357891142368,13.538357891142368,0.0,True,True,False,Von Brunn briefly worked for [ANS] Press.
models,parent,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,no_source,-0.6775708198547372,-0.6775708198547372,0.0,False,False,False,Von Brunn briefly worked for [ANS] Press.
models,parent,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,source_original,11.188800428062677,11.188800428062677,0.0,True,True,False,Temporary traffic lights were at Taylor's [ANS].
models,parent,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,source_altered,8.277270153164864,8.277270153164864,0.0,True,True,False,Temporary traffic lights were at Taylor's [ANS].
models,parent,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,no_source,-0.5369291305541992,-0.5369291305541992,0.0,False,False,False,Temporary traffic lights were at Taylor's [ANS].
models,parent,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,source_original,8.135996174067259,8.135996174067259,0.0,True,True,False,Abraham married his beautiful [ANS] Sarai.
models,parent,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,source_altered,5.7448054030537605,5.7448054030537605,0.0,True,True,False,Abraham married his beautiful [ANS] Sarai.
models,parent,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,no_source,2.7136733531951904,2.7136733531951904,0.0,True,True,False,Abraham married his beautiful [ANS] Sarai.
exact_continuation,compact_equal_epoch,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,source_original,3.4248524173162878,3.288774363230914,0.13607805408537388,True,True,False,Gas prices were rising by [ANS] in March.
exact_continuation,compact_equal_epoch,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,source_altered,3.5141533333808184,3.213369940407574,0.3007833929732442,True,True,False,Gas prices were rising by [ANS] in March.
exact_continuation,compact_equal_epoch,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,no_source,0.10883533954620361,-0.0010848045349121094,0.10992014408111572,True,False,True,Gas prices were rising by [ANS] in March.
exact_continuation,compact_equal_epoch,h02_rating,rw_000248,held_source,quantity,correspondence_repair,source_original,4.890054516494274,4.601138934493065,0.28891558200120926,True,True,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
exact_continuation,compact_equal_epoch,h02_rating,rw_000248,held_source,quantity,correspondence_repair,source_altered,3.4344712048768997,3.4125957414507866,0.02187546342611313,True,True,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
exact_continuation,compact_equal_epoch,h02_rating,rw_000248,held_source,quantity,correspondence_repair,no_source,-0.38974666595458984,-0.4940546751022339,0.10430800914764404,False,False,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
exact_continuation,compact_equal_epoch,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,source_original,-1.9119703769683838,-2.1133084297180176,0.2013380527496338,False,False,False,The protest period was [ANS].
exact_continuation,compact_equal_epoch,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,source_altered,2.1081457932790126,2.28946034113566,-0.18131454785664758,True,True,False,The protest period was [ANS].
exact_continuation,compact_equal_epoch,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,no_source,-2.1123336156209316,-2.4035154183705654,0.2911818027496338,False,False,False,The protest period was [ANS].
exact_continuation,compact_equal_epoch,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,source_original,7.531831508735195,7.242366889491677,0.2894646192435175,True,True,False,On Saturday he ate a piece of cherry [ANS].
exact_continuation,compact_equal_epoch,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,source_altered,1.2437553405761719,1.5287733376026154,-0.2850179970264435,True,True,False,On Saturday he ate a piece of cherry [ANS].
exact_continuation,compact_equal_epoch,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,no_source,3.4889220744371414,3.2421073019504547,0.2468147724866867,True,True,False,On Saturday he ate a piece of cherry [ANS].
exact_continuation,compact_equal_epoch,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,source_original,2.133476197719574,2.1174460276961327,0.016030170023441315,True,True,False,The seizure involved [ANS] eagle feathers.
exact_continuation,compact_equal_epoch,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,source_altered,2.054804440587759,2.0267648175358772,0.02803962305188179,True,True,False,The seizure involved [ANS] eagle feathers.
exact_continuation,compact_equal_epoch,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,no_source,-0.045731544494628906,0.027637958526611328,-0.07336950302124023,False,True,True,The seizure involved [ANS] eagle feathers.
exact_continuation,compact_equal_epoch,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,source_original,12.164375256747007,12.131645694375038,0.03272956237196922,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
exact_continuation,compact_equal_epoch,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,source_altered,10.2733916323632,10.24143810197711,0.03195353038609028,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
exact_continuation,compact_equal_epoch,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,no_source,0.6734733581542969,0.4502220153808594,0.2232513427734375,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
exact_continuation,compact_equal_epoch,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,source_original,5.289751383475959,4.469224983593449,0.8205263998825103,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
exact_continuation,compact_equal_epoch,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,source_altered,5.805018275976181,5.688013991340995,0.1170042846351862,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
exact_continuation,compact_equal_epoch,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,no_source,1.3795912265777588,1.3942824602127075,-0.01469123363494873,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
exact_continuation,compact_equal_epoch,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,source_original,1.326003051828593,1.271384664811194,0.05461838701739907,True,True,False,The Navarino event occurred on October 20 [ANS].
exact_continuation,compact_equal_epoch,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,source_altered,0.9906401205807924,0.9328751619905233,0.05776495859026909,True,True,False,The Navarino event occurred on October 20 [ANS].
exact_continuation,compact_equal_epoch,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,no_source,0.08327150344848633,0.07926082611083984,0.004010677337646484,True,True,False,The Navarino event occurred on October 20 [ANS].
exact_continuation,compact_equal_epoch,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,source_original,11.215449765324593,10.820921704173088,0.3945280611515045,True,True,False,Skelton Village's north part had extreme environmental [ANS].
exact_continuation,compact_equal_epoch,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,source_altered,5.6566625237464905,5.394478917121887,0.26218360662460327,True,True,False,Skelton Village's north part had extreme environmental [ANS].
exact_continuation,compact_equal_epoch,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,no_source,1.3935775756835938,1.2364788055419922,0.15709877014160156,True,True,False,Skelton Village's north part had extreme environmental [ANS].
exact_continuation,compact_equal_epoch,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,source_original,6.288675109390169,6.098731787875295,0.1899433215148747,True,True,False,The theology dean worked at Baku State [ANS].
exact_continuation,compact_equal_epoch,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,source_altered,5.172866666689515,4.938154328614473,0.23471233807504177,True,True,False,The theology dean worked at Baku State [ANS].
exact_continuation,compact_equal_epoch,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,no_source,2.0519704818725586,2.05633544921875,-0.004364967346191406,True,True,False,The theology dean worked at Baku State [ANS].
exact_continuation,compact_equal_epoch,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,source_original,12.60890793427825,12.583666376769543,0.025241557508707047,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
exact_continuation,compact_equal_epoch,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,source_altered,8.816108733415604,8.103562377393246,0.7125463560223579,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
exact_continuation,compact_equal_epoch,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,no_source,4.836557388305664,4.911312103271484,-0.07475471496582031,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
exact_continuation,compact_equal_epoch,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,source_original,0.36826324462890625,-0.4724264144897461,0.8406896591186523,True,False,True,The number of Protestants murdered in the outbreak was [ANS].
exact_continuation,compact_equal_epoch,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,source_altered,4.693896174430847,4.279818534851074,0.41407763957977295,True,True,False,The number of Protestants murdered in the outbreak was [ANS].
exact_continuation,compact_equal_epoch,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,no_source,-1.004836082458496,-0.8904247283935547,-0.1144113540649414,False,False,False,The number of Protestants murdered in the outbreak was [ANS].
exact_continuation,compact_equal_epoch,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,source_original,13.297654747962952,12.623037829995155,0.6746169179677963,True,True,False,Ed Manning was a professional and college [ANS].
exact_continuation,compact_equal_epoch,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,source_altered,3.5514996824786067,3.451741457916796,0.0997582245618105,True,True,False,Ed Manning was a professional and college [ANS].
exact_continuation,compact_equal_epoch,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,no_source,2.896857976913452,3.0325355529785156,-0.13567757606506348,True,True,False,Ed Manning was a professional and college [ANS].
exact_continuation,compact_equal_epoch,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,source_original,4.604527570307255,4.340049609541893,0.2644779607653618,True,True,False,The speaker went to Mass that [ANS].
exact_continuation,compact_equal_epoch,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,source_altered,4.332546949386597,4.284880697727203,0.04766625165939331,True,True,False,The speaker went to Mass that [ANS].
exact_continuation,compact_equal_epoch,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,no_source,0.4534130096435547,0.26169681549072266,0.19171619415283203,True,True,False,The speaker went to Mass that [ANS].
exact_continuation,compact_equal_epoch,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,source_original,5.828368782997131,4.336553573608398,1.491815209388733,True,True,False,The tune could change from fast to [ANS].
exact_continuation,compact_equal_epoch,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,source_altered,0.4729647636413574,-0.07012701034545898,0.5430917739868164,True,False,True,The tune could change from fast to [ANS].
exact_continuation,compact_equal_epoch,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,no_source,3.7568438053131104,3.8194937705993652,-0.06264996528625488,True,True,False,The tune could change from fast to [ANS].
exact_continuation,compact_equal_epoch,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,source_original,3.339903771877289,2.6001569032669067,0.7397468686103821,True,True,False,The Abingdon workers [ANS] to return.
exact_continuation,compact_equal_epoch,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,source_altered,6.50342370569706,6.587615802884102,-0.08419209718704224,True,True,False,The Abingdon workers [ANS] to return.
exact_continuation,compact_equal_epoch,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,no_source,-0.5028219223022461,-0.6829843521118164,0.1801624298095703,False,False,False,The Abingdon workers [ANS] to return.
exact_continuation,compact_equal_epoch,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,source_original,-1.8405475616455078,-2.1192550659179688,0.27870750427246094,False,False,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
exact_continuation,compact_equal_epoch,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,source_altered,4.7538981437683105,4.752000331878662,0.0018978118896484375,True,True,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
exact_continuation,compact_equal_epoch,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,no_source,-3.0636301040649414,-3.132451057434082,0.06882095336914062,False,False,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
exact_continuation,compact_equal_epoch,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,source_original,4.147170782089233,4.173375070095062,-0.026204288005828857,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
exact_continuation,compact_equal_epoch,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,source_altered,3.8162946105003357,3.23770809173584,0.5785865187644958,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
exact_continuation,compact_equal_epoch,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,no_source,0.45164012908935547,0.6060686111450195,-0.15442848205566406,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
exact_continuation,compact_equal_epoch,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,source_original,1.751975178718567,1.6191092729568481,0.13286590576171875,True,True,False,The horsemen lowered their [ANS].
exact_continuation,compact_equal_epoch,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,source_altered,1.8279621601104736,2.012148857116699,-0.18418669700622559,True,True,False,The horsemen lowered their [ANS].
exact_continuation,compact_equal_epoch,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,no_source,-2.7229394912719727,-2.5396151542663574,-0.18332433700561523,False,False,False,The horsemen lowered their [ANS].
exact_continuation,compact_equal_epoch,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,source_original,0.042269008500235516,0.030935945964994715,0.011333062535240801,True,True,False,The unseen scandal involved about [ANS] young people.
exact_continuation,compact_equal_epoch,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,source_altered,-0.07048763689540682,-0.05867788905189153,-0.011809747843515295,False,False,False,The unseen scandal involved about [ANS] young people.
exact_continuation,compact_equal_epoch,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,no_source,-0.00764983608609171,-0.016871228104546,0.009221392018454289,False,False,False,The unseen scandal involved about [ANS] young people.
exact_continuation,compact_equal_epoch,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,source_original,1.073256139460552,1.0090490147094464,0.06420712475110557,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
exact_continuation,compact_equal_epoch,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,source_altered,0.7795309656233128,0.8027347049431963,-0.02320373931988351,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
exact_continuation,compact_equal_epoch,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,no_source,0.09501845496041428,0.09605595611390627,-0.0010375011534919931,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
exact_continuation,compact_equal_epoch,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,source_original,6.727674521505833,6.652771096676588,0.07490342482924461,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
exact_continuation,compact_equal_epoch,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,source_altered,5.911925084888935,5.908722737804055,0.003202347084879875,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
exact_continuation,compact_equal_epoch,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,no_source,1.2411994934082031,1.3670988082885742,-0.1258993148803711,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
exact_continuation,compact_equal_epoch,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,source_original,14.504269335574161,14.015640518783282,0.4886288167908788,True,True,False,Von Brunn briefly worked for [ANS] Press.
exact_continuation,compact_equal_epoch,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,source_altered,13.762581426805506,13.538357891142368,0.22422353566313724,True,True,False,Von Brunn briefly worked for [ANS] Press.
exact_continuation,compact_equal_epoch,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,no_source,-0.5475523471832275,-0.6775708198547372,0.13001847267150968,False,False,False,Von Brunn briefly worked for [ANS] Press.
exact_continuation,compact_equal_epoch,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,source_original,11.278974298387766,11.188800428062677,0.0901738703250885,True,True,False,Temporary traffic lights were at Taylor's [ANS].
exact_continuation,compact_equal_epoch,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,source_altered,8.77212181687355,8.277270153164864,0.49485166370868683,True,True,False,Temporary traffic lights were at Taylor's [ANS].
exact_continuation,compact_equal_epoch,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,no_source,-0.6276988983154297,-0.5369291305541992,-0.09076976776123047,False,False,False,Temporary traffic lights were at Taylor's [ANS].
exact_continuation,compact_equal_epoch,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,source_original,8.481639370322227,8.135996174067259,0.34564319625496864,True,True,False,Abraham married his beautiful [ANS] Sarai.
exact_continuation,compact_equal_epoch,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,source_altered,5.656768716871738,5.7448054030537605,-0.0880366861820221,True,True,False,Abraham married his beautiful [ANS] Sarai.
exact_continuation,compact_equal_epoch,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,no_source,2.763090968132019,2.7136733531951904,0.04941761493682861,True,True,False,Abraham married his beautiful [ANS] Sarai.
exact_continuation,compact_exact_epoch80,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,source_original,3.4203430945053697,3.288774363230914,0.13156873127445579,True,True,False,Gas prices were rising by [ANS] in March.
exact_continuation,compact_exact_epoch80,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,source_altered,3.488441427703947,3.213369940407574,0.27507148729637265,True,True,False,Gas prices were rising by [ANS] in March.
exact_continuation,compact_exact_epoch80,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,no_source,0.10839974880218506,-0.0010848045349121094,0.10948455333709717,True,False,True,Gas prices were rising by [ANS] in March.
exact_continuation,compact_exact_epoch80,h02_rating,rw_000248,held_source,quantity,correspondence_repair,source_original,4.90481361374259,4.601138934493065,0.30367467924952507,True,True,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
exact_continuation,compact_exact_epoch80,h02_rating,rw_000248,held_source,quantity,correspondence_repair,source_altered,3.408719167113304,3.4125957414507866,-0.0038765743374824524,True,True,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
exact_continuation,compact_exact_epoch80,h02_rating,rw_000248,held_source,quantity,correspondence_repair,no_source,-0.38286685943603516,-0.4940546751022339,0.11118781566619873,False,False,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
exact_continuation,compact_exact_epoch80,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,source_original,-1.8612946669260655,-2.1133084297180176,0.2520137627919521,False,False,False,The protest period was [ANS].
exact_continuation,compact_exact_epoch80,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,source_altered,2.0602353413899746,2.28946034113566,-0.22922499974568566,True,True,False,The protest period was [ANS].
exact_continuation,compact_exact_epoch80,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,no_source,-2.104311307271322,-2.4035154183705654,0.29920411109924316,False,False,False,The protest period was [ANS].
exact_continuation,compact_exact_epoch80,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,source_original,7.549594953889027,7.242366889491677,0.30722806439734995,True,True,False,On Saturday he ate a piece of cherry [ANS].
exact_continuation,compact_exact_epoch80,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,source_altered,1.208604872226715,1.5287733376026154,-0.32016846537590027,True,True,False,On Saturday he ate a piece of cherry [ANS].
exact_continuation,compact_exact_epoch80,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,no_source,3.4810429215431213,3.2421073019504547,0.23893561959266663,True,True,False,On Saturday he ate a piece of cherry [ANS].
exact_continuation,compact_exact_epoch80,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,source_original,2.1137890368700027,2.1174460276961327,-0.0036569908261299133,True,True,False,The seizure involved [ANS] eagle feathers.
exact_continuation,compact_exact_epoch80,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,source_altered,2.0503402650356293,2.0267648175358772,0.023575447499752045,True,True,False,The seizure involved [ANS] eagle feathers.
exact_continuation,compact_exact_epoch80,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,no_source,-0.04846382141113281,0.027637958526611328,-0.07610177993774414,False,True,True,The seizure involved [ANS] eagle feathers.
exact_continuation,compact_exact_epoch80,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,source_original,12.192294120788574,12.131645694375038,0.06064842641353607,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
exact_continuation,compact_exact_epoch80,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,source_altered,10.258410789072514,10.24143810197711,0.01697268709540367,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
exact_continuation,compact_exact_epoch80,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,no_source,0.6215791702270508,0.4502220153808594,0.1713571548461914,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
exact_continuation,compact_exact_epoch80,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,source_original,5.351215782575309,4.469224983593449,0.8819907989818603,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
exact_continuation,compact_exact_epoch80,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,source_altered,5.790997952222824,5.688013991340995,0.10298396088182926,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
exact_continuation,compact_exact_epoch80,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,no_source,1.4407445192337036,1.3942824602127075,0.046462059020996094,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
exact_continuation,compact_exact_epoch80,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,source_original,1.3307917402125895,1.271384664811194,0.05940707540139556,True,True,False,The Navarino event occurred on October 20 [ANS].
exact_continuation,compact_exact_epoch80,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,source_altered,0.9807281699031591,0.9328751619905233,0.0478530079126358,True,True,False,The Navarino event occurred on October 20 [ANS].
exact_continuation,compact_exact_epoch80,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,no_source,0.08535075187683105,0.07926082611083984,0.006089925765991211,True,True,False,The Navarino event occurred on October 20 [ANS].
exact_continuation,compact_exact_epoch80,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,source_original,11.30391749739647,10.820921704173088,0.48299579322338104,True,True,False,Skelton Village's north part had extreme environmental [ANS].
exact_continuation,compact_exact_epoch80,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,source_altered,5.724499523639679,5.394478917121887,0.33002060651779175,True,True,False,Skelton Village's north part had extreme environmental [ANS].
exact_continuation,compact_exact_epoch80,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,no_source,1.429044246673584,1.2364788055419922,0.1925654411315918,True,True,False,Skelton Village's north part had extreme environmental [ANS].
exact_continuation,compact_exact_epoch80,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,source_original,6.2951737330295146,6.098731787875295,0.19644194515421987,True,True,False,The theology dean worked at Baku State [ANS].
exact_continuation,compact_exact_epoch80,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,source_altered,5.115419518202543,4.938154328614473,0.17726518958806992,True,True,False,The theology dean worked at Baku State [ANS].
