i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start
3045,edit:frontier_consolidation_fwcompact_medium_042714:0:3-6,row:1873,compact_edit,content,hma,12251,11.020700454711914,0,3734,9.917296409606934,0,1878,11.51364517211914,0,4143,0p4_0p6,0.5,0.5555555555555556,frontier_consolidation_fwcompact_medium_017664,729,7353,751873,0p4_0p6,frontier_consolidation_fwcompact_medium_042714,6,1873,12,6,3
3046,edit:frontier_consolidation_fwcompact_medium_008448:0:45-47,row:360,compact_edit,content,'s,249,0.8667583465576172,1,1,0.2558763921260834,1,1,0.6441240906715393,1,1,0p2_0p4,0.35,0.4583333333333333,frontier_consolidation_fwcompact_medium_056448,1548,1976,750360,0p4_0p6,frontier_consolidation_fwcompact_medium_008448,20,360,36,47,45
3047,edit:frontier_consolidation_fwcompact_medium_001494:0:33-36,row:1628,compact_edit,content,ers,394,9.367059707641602,0,275,0.3081969916820526,1,1,8.629493713378906,0,191,0p2_0p4,0.25,0.75,frontier_consolidation_fwcompact_medium_019479,472,16480,751628,0p6_0p8,frontier_consolidation_fwcompact_medium_001494,12,1628,17,36,33
3048,edit:frontier_consolidation_fwcompact_medium_014190:0:103-105,row:1653,compact_edit,content,us,254,8.990110397338867,0,814,4.522107124328613,0,12,10.781030654907227,0,2402,0p2_0p4,0.21052631578947367,0.5294117647058824,frontier_consolidation_fwcompact_medium_049420,2728,6924,751653,0p4_0p6,frontier_consolidation_fwcompact_medium_014190,19,1653,37,105,103
3049,edit:frontier_consolidation_fwcompact_medium_051988:0:60-64,row:1402,compact_edit,content,kins,5575,4.543520927429199,0,11,0.004414575174450874,1,1,3.9100117683410645,0,3,ge0p6,0.7692307692307693,0.8181818181818182,frontier_consolidation_fwcompact_medium_004691,1173,12706,751402,ge0p8,frontier_consolidation_fwcompact_medium_051988,13,1402,16,64,60
3050,edit:frontier_consolidation_fwcompact_medium_002161:0:36-38,row:1994,compact_edit,content,ly,278,9.471549987792969,0,1326,10.729439735412598,0,2393,10.828601837158203,0,2395,0p2_0p4,0.3333333333333333,0.35714285714285715,frontier_consolidation_fwcompact_medium_051022,2372,10640,751994,lt0p4,frontier_consolidation_fwcompact_medium_002161,9,1994,18,38,36
3051,edit:frontier_consolidation_fwcompact_medium_039869:0:21-24,row:2428,compact_edit,content,set,3750,11.689176559448242,0,3396,7.245635032653809,0,35,10.460700988769531,0,2004,0p2_0p4,0.375,0.5909090909090909,frontier_consolidation_fwcompact_medium_053073,2238,15636,752428,0p4_0p6,frontier_consolidation_fwcompact_medium_039869,23,2428,42,24,21
3052,edit:frontier_consolidation_fwcompact_medium_040937:0:18-23,row:1691,compact_edit,content,ishes,4658,4.350952625274658,0,16,4.438201904296875,0,20,4.950430393218994,0,24,0p2_0p4,0.25,0.6363636363636364,frontier_consolidation_fwcompact_medium_060141,790,10934,751691,0p6_0p8,frontier_consolidation_fwcompact_medium_040937,24,1691,36,23,18
3053,edit:frontier_consolidation_fwcompact_medium_013579:0:0-4,row:2925,compact_edit,content,Many,3483,4.574958324432373,0,15,3.7739908695220947,0,4,6.287108421325684,0,64,ge0p6,0.68,0.45,frontier_consolidation_fwcompact_medium_033369,931,9975,752925,0p4_0p6,frontier_consolidation_fwcompact_medium_013579,25,2925,34,4,0
3054,edit:frontier_consolidation_fwcompact_medium_027843:0:10-13,row:630,compact_edit,content,ers,394,3.150594472885132,0,3,0.03116530366241932,1,1,3.271394729614258,0,4,0p2_0p4,0.35714285714285715,0.5294117647058824,frontier_consolidation_fwcompact_medium_044470,2762,6856,750630,0p4_0p6,frontier_consolidation_fwcompact_medium_027843,14,630,22,13,10
3055,edit:frontier_consolidation_fwcompact_medium_017302:0:26-27,row:1952,compact_edit,content,s,87,3.8361406326293945,0,2,4.701889514923096,0,15,3.130890130996704,1,1,ge0p6,0.6666666666666666,0.5,frontier_consolidation_fwcompact_medium_048658,807,14168,751952,0p4_0p6,frontier_consolidation_fwcompact_medium_017302,12,1952,25,27,26
3056,edit:frontier_consolidation_fwcompact_medium_029445:0:68-73,row:170,compact_edit,content,ating,1127,4.41934871673584,0,13,2.5421524047851562,0,2,4.29414701461792,0,14,lt0p2,0.17647058823529413,0.6,frontier_consolidation_fwcompact_medium_012467,2015,9538,750170,0p6_0p8,frontier_consolidation_fwcompact_medium_029445,17,170,25,73,68
3057,edit:frontier_consolidation_fwcompact_medium_005566:0:5-8,row:551,compact_edit,content,ing,212,2.4589450359344482,1,1,3.052196502685547,0,2,1.3447037935256958,1,1,0p4_0p6,0.5,0.38461538461538464,frontier_consolidation_fwcompact_medium_047544,2561,14858,750551,lt0p4,frontier_consolidation_fwcompact_medium_005566,12,551,23,8,5
3058,edit:frontier_consolidation_fwcompact_medium_012941:0:96-98,row:199,compact_edit,content,'s,249,2.887366771697998,0,5,3.7536587715148926,0,5,2.7069602012634277,0,5,0p2_0p4,0.2222222222222222,0.5,frontier_consolidation_fwcompact_medium_010580,1155,9620,750199,0p4_0p6,frontier_consolidation_fwcompact_medium_012941,18,199,31,98,96
3059,edit:frontier_consolidation_fwcompact_medium_012001:0:23-25,row:1976,compact_edit,content,ir,279,7.420701026916504,0,114,0.020606480538845062,1,1,5.448263168334961,0,27,ge0p6,0.6666666666666666,0.6666666666666666,frontier_consolidation_fwcompact_medium_004382,895,15449,751976,0p6_0p8,frontier_consolidation_fwcompact_medium_012001,9,1976,13,25,23
3060,edit:frontier_consolidation_fwcompact_medium_021993:0:0-4,row:691,compact_edit,content,Shan,7284,11.157206535339355,0,3838,2.9981837272644043,0,3,11.005691528320312,0,4626,0p2_0p4,0.21739130434782608,0.8823529411764706,frontier_consolidation_fwcompact_medium_003421,2656,9464,750691,ge0p8,frontier_consolidation_fwcompact_medium_021993,23,691,29,4,0
3061,edit:frontier_consolidation_fwcompact_medium_052635:0:64-67,row:1171,compact_edit,content,ing,212,8.915843963623047,0,546,6.494206428527832,0,103,8.8274507522583,0,577,0p4_0p6,0.5833333333333334,0.4666666666666667,frontier_consolidation_fwcompact_medium_000044,205,9761,751171,0p4_0p6,frontier_consolidation_fwcompact_medium_052635,12,1171,20,67,64
3062,edit:frontier_consolidation_fwcompact_medium_021963:0:0-2,row:1640,compact_edit,pronoun,We,627,7.393414497375488,0,113,3.7312471866607666,0,4,7.405470371246338,0,166,0p2_0p4,0.21052631578947367,0.8571428571428571,frontier_consolidation_fwcompact_medium_044636,2651,10783,751640,ge0p8,frontier_consolidation_fwcompact_medium_021963,19,1640,24,2,0
3063,edit:frontier_consolidation_fwcompact_medium_012132:0:88-89,row:1403,compact_edit,content,o,83,4.967034816741943,0,16,0.009177877567708492,1,1,5.036099433898926,0,16,0p2_0p4,0.3076923076923077,0.8333333333333334,frontier_consolidation_fwcompact_medium_050180,1194,5282,751403,ge0p8,frontier_consolidation_fwcompact_medium_012132,13,1403,21,89,88
3064,edit:frontier_consolidation_fwcompact_medium_047682:0:53-55,row:2395,compact_edit,content,RE,2271,13.158452987670898,0,8643,0.033598512411117554,1,1,13.103845596313477,0,9091,0p2_0p4,0.36363636363636365,0.38461538461538464,frontier_consolidation_fwcompact_medium_004946,1870,3663,752395,lt0p4,frontier_consolidation_fwcompact_medium_047682,11,2395,18,55,53
3065,edit:frontier_consolidation_fwcompact_medium_035790:0:34-39,row:1319,compact_edit,content,rible,3003,11.14396858215332,0,3299,0.3010714054107666,1,1,11.171173095703125,0,3344,0p2_0p4,0.2608695652173913,0.7368421052631579,frontier_consolidation_fwcompact_medium_031200,1320,15962,751319,0p6_0p8,frontier_consolidation_fwcompact_medium_035790,23,1319,32,39,34
3066,edit:frontier_consolidation_fwcompact_medium_014451:0:25-26,row:130,compact_edit,content,s,87,7.562603950500488,0,314,0.21532276272773743,1,1,6.611323356628418,0,117,0p4_0p6,0.5,0.45454545454545453,frontier_consolidation_fwcompact_medium_006359,2424,15521,750130,0p4_0p6,frontier_consolidation_fwcompact_medium_014451,12,130,21,26,25
3067,edit:frontier_consolidation_fwcompact_medium_043284:0:0-3,row:229,compact_edit,content,Che,2616,10.175780296325684,0,2295,10.963943481445312,0,392,9.426824569702148,0,1467,0p4_0p6,0.4166666666666667,0.4375,frontier_consolidation_fwcompact_medium_042638,2495,3074,750229,0p4_0p6,frontier_consolidation_fwcompact_medium_043284,12,229,22,3,0
3068,edit:frontier_consolidation_fwcompact_medium_040975:0:26-28,row:2232,compact_edit,content,om,236,8.759744644165039,0,776,8.914478302001953,0,551,7.906256198883057,0,409,0p2_0p4,0.375,0.4090909090909091,frontier_consolidation_fwcompact_medium_006389,1722,11154,752232,0p4_0p6,frontier_consolidation_fwcompact_medium_040975,16,2232,36,28,26
3069,edit:frontier_consolidation_fwcompact_medium_029199:0:71-73,row:859,compact_edit,content,'s,249,4.157402992248535,0,7,4.686056613922119,0,11,4.157280921936035,0,5,0p2_0p4,0.375,0.4,frontier_consolidation_fwcompact_medium_027856,424,2068,750859,0p4_0p6,frontier_consolidation_fwcompact_medium_029199,16,859,27,73,71
3070,edit:frontier_consolidation_fwcompact_medium_032763:0:0-4,row:1894,compact_edit,pronoun,They,739,5.771107196807861,0,38,5.7953972816467285,0,36,8.902688026428223,0,661,0p2_0p4,0.34782608695652173,0.5,frontier_consolidation_fwcompact_medium_010059,600,10109,751894,0p4_0p6,frontier_consolidation_fwcompact_medium_032763,23,1894,34,4,0
3071,edit:frontier_consolidation_fwcompact_medium_061221:0:27-30,row:665,compact_edit,content,ate,441,4.493538856506348,0,14,5.951197624206543,0,9,4.532770156860352,0,11,0p2_0p4,0.3333333333333333,0.6,frontier_consolidation_fwcompact_medium_015004,2535,4534,750665,0p6_0p8,frontier_consolidation_fwcompact_medium_061221,15,665,28,30,27
3072,edit:frontier_consolidation_fwcompact_medium_003621:0:44-47,row:1459,compact_edit,content,row,1041,11.056729316711426,0,849,6.994762420654297,0,45,11.85389518737793,0,1110,0p2_0p4,0.3,0.5,frontier_consolidation_fwcompact_medium_022957,424,7936,751459,0p4_0p6,frontier_consolidation_fwcompact_medium_003621,10,1459,17,47,44
3073,edit:frontier_consolidation_fwcompact_medium_018051:0:19-22,row:663,compact_edit,content,als,857,5.596065521240234,0,31,5.191806793212891,0,21,5.362972259521484,0,19,0p2_0p4,0.3333333333333333,0.42105263157894735,frontier_consolidation_fwcompact_medium_017721,2797,3845,750663,0p4_0p6,frontier_consolidation_fwcompact_medium_018051,15,663,26,22,19
3074,edit:frontier_consolidation_fwcompact_medium_046599:0:162-164,row:1797,compact_edit,content,ki,3898,0.00890793651342392,1,1,1.1098849773406982,1,1,0.010269302874803543,1,1,0p2_0p4,0.24242424242424243,0.39285714285714285,frontier_consolidation_fwcompact_medium_059475,278,7203,751797,lt0p4,frontier_consolidation_fwcompact_medium_046599,33,1797,48,164,162
3075,edit:frontier_consolidation_fwcompact_medium_031938:0:38-40,row:1930,compact_edit,content,'s,249,6.4070329666137695,0,39,6.07045841217041,0,25,6.26967716217041,0,31,0p4_0p6,0.4,0.42857142857142855,frontier_consolidation_fwcompact_medium_036103,802,5312,751930,0p4_0p6,frontier_consolidation_fwcompact_medium_031938,20,1930,42,40,38
3076,edit:frontier_consolidation_fwcompact_medium_013748:0:29-35,row:1577,compact_edit,content,erving,8225,6.128973007202148,0,80,7.013777732849121,0,177,6.25862979888916,0,87,0p2_0p4,0.3,0.5714285714285714,frontier_consolidation_fwcompact_medium_047517,726,4608,751577,0p4_0p6,frontier_consolidation_fwcompact_medium_013748,20,1577,25,35,29
3077,edit:frontier_consolidation_fwcompact_medium_034122:0:25-28,row:1141,compact_edit,content,act,654,6.642440319061279,0,162,0.022080766037106514,1,1,6.375796794891357,0,134,0p4_0p6,0.5454545454545454,0.7272727272727273,frontier_consolidation_fwcompact_medium_042483,2950,9230,751141,0p6_0p8,frontier_consolidation_fwcompact_medium_034122,11,1141,17,28,25
3078,edit:frontier_consolidation_fwcompact_medium_003564:0:0-4,row:916,compact_edit,content,Most,3558,8.099225044250488,0,512,10.722579956054688,0,2839,10.135221481323242,0,2715,0p2_0p4,0.3125,0.5625,frontier_consolidation_fwcompact_medium_000097,652,1783,750916,0p4_0p6,frontier_consolidation_fwcompact_medium_003564,16,916,22,4,0
3079,edit:frontier_consolidation_fwcompact_medium_010101:0:17-18,row:893,compact_edit,content,g,75,4.669887065887451,0,13,0.006815638393163681,1,1,4.213711261749268,1,1,ge0p6,0.7692307692307693,0.6666666666666666,frontier_consolidation_fwcompact_medium_006567,2767,1270,750893,0p6_0p8,frontier_consolidation_fwcompact_medium_010101,13,893,18,18,17
3080,edit:frontier_consolidation_fwcompact_medium_037837:0:0-7,row:122,compact_edit,content,Besides,7650,8.588993072509766,0,250,10.51209545135498,0,970,10.20090103149414,0,702,0p2_0p4,0.3125,0.5714285714285714,frontier_consolidation_fwcompact_medium_023930,5,9681,750122,0p4_0p6,frontier_consolidation_fwcompact_medium_037837,16,122,27,7,0
3081,edit:frontier_consolidation_fwcompact_medium_060369:0:14-17,row:2229,compact_edit,content,ors,773,10.538476943969727,0,785,0.8767282366752625,1,1,10.343666076660156,0,709,0p4_0p6,0.4,0.625,frontier_consolidation_fwcompact_medium_040160,1200,2253,752229,0p6_0p8,frontier_consolidation_fwcompact_medium_060369,15,2229,23,17,14
3082,edit:frontier_consolidation_fwcompact_medium_003450:0:55-57,row:1023,compact_edit,content,et,246,7.027151107788086,0,178,0.015683872625231743,1,1,6.295906066894531,0,77,0p2_0p4,0.3333333333333333,0.6153846153846154,frontier_consolidation_fwcompact_medium_056119,2875,8525,751023,0p6_0p8,frontier_consolidation_fwcompact_medium_003450,12,1023,19,57,55
3083,edit:frontier_consolidation_fwcompact_medium_023580:0:59-62,row:1975,compact_edit,content,ing,212,2.1262576580047607,1,1,2.525223970413208,1,1,2.1475703716278076,1,1,0p2_0p4,0.29411764705882354,0.4666666666666667,frontier_consolidation_fwcompact_medium_030289,2957,11128,751975,0p4_0p6,frontier_consolidation_fwcompact_medium_023580,17,1975,21,62,59
3084,edit:frontier_consolidation_fwcompact_medium_012821:0:102-105,row:2775,compact_edit,content,ers,394,6.711947917938232,0,143,10.39594841003418,0,769,7.044118881225586,0,197,0p4_0p6,0.5333333333333333,0.46153846153846156,frontier_consolidation_fwcompact_medium_007768,1453,2229,752775,0p4_0p6,frontier_consolidation_fwcompact_medium_012821,15,2775,26,105,102
3085,edit:frontier_consolidation_fwcompact_medium_004171:0:45-48,row:1807,compact_edit,content,oli,7419,12.217194557189941,0,2846,15.690622329711914,0,7984,12.58927059173584,0,3014,0p2_0p4,0.3684210526315789,0.5,frontier_consolidation_fwcompact_medium_060844,399,13397,751807,0p4_0p6,frontier_consolidation_fwcompact_medium_004171,19,1807,34,48,45
3086,edit:frontier_consolidation_fwcompact_medium_006696:0:74-77,row:467,compact_edit,content,ses,3655,5.655014991760254,0,43,5.533876895904541,0,40,5.451799392700195,0,39,lt0p2,0.16666666666666666,0.42105263157894735,frontier_consolidation_fwcompact_medium_038675,2060,7116,750467,0p4_0p6,frontier_consolidation_fwcompact_medium_006696,18,467,32,77,74
3087,edit:frontier_consolidation_fwcompact_medium_044276:0:1-4,row:1993,compact_edit,content,ero,5483,9.431928634643555,0,1414,13.864625930786133,0,6756,9.878910064697266,0,1906,0p4_0p6,0.42857142857142855,0.7272727272727273,frontier_consolidation_fwcompact_medium_020868,961,12086,751993,0p6_0p8,frontier_consolidation_fwcompact_medium_044276,14,1993,19,4,1
3088,edit:frontier_consolidation_fwcompact_medium_033567:0:41-45,row:2062,compact_edit,content,able,665,12.231457710266113,0,2472,13.065838813781738,0,2176,11.962124824523926,0,1395,0p2_0p4,0.2631578947368421,0.5,frontier_consolidation_fwcompact_medium_015110,1248,6554,752062,0p4_0p6,frontier_consolidation_fwcompact_medium_033567,19,2062,32,45,41
3089,edit:frontier_consolidation_fwcompact_medium_013858:0:0-3,row:937,compact_edit,pronoun,You,466,4.321794033050537,0,7,4.802187442779541,0,4,5.937844753265381,0,46,0p2_0p4,0.2857142857142857,0.5384615384615384,frontier_consolidation_fwcompact_medium_025322,28,14571,750937,0p4_0p6,frontier_consolidation_fwcompact_medium_013858,14,937,25,3,0
3090,edit:frontier_consolidation_fwcompact_medium_015510:0:6-8,row:1899,compact_edit,content,ar,224,8.881294250488281,0,1172,0.027900854125618935,1,1,8.234395027160645,0,667,0p2_0p4,0.36363636363636365,0.7777777777777778,frontier_consolidation_fwcompact_medium_054926,849,5209,751899,0p6_0p8,frontier_consolidation_fwcompact_medium_015510,11,1899,14,8,6
3091,edit:frontier_consolidation_fwcompact_medium_017226:0:40-43,row:2048,compact_edit,content,ats,1667,0.031679607927799225,1,1,0.18532255291938782,1,1,0.03188227489590645,1,1,0p2_0p4,0.25,0.6666666666666666,frontier_consolidation_fwcompact_medium_007165,1044,10754,752048,0p6_0p8,frontier_consolidation_fwcompact_medium_017226,12,2048,26,43,40
3092,edit:frontier_consolidation_fwcompact_medium_050034:0:60-61,row:216,compact_edit,content,a,69,10.233543395996094,0,1896,0.01641296222805977,1,1,7.697249889373779,0,283,0p2_0p4,0.2857142857142857,0.5714285714285714,frontier_consolidation_fwcompact_medium_023561,2507,7373,750216,0p4_0p6,frontier_consolidation_fwcompact_medium_050034,14,216,24,61,60
3093,edit:frontier_consolidation_fwcompact_medium_011455:0:170-173,row:1801,compact_edit,content,int,531,6.05520486831665,0,86,0.009349728003144264,1,1,6.483134746551514,0,141,0p2_0p4,0.28,0.6521739130434783,frontier_consolidation_fwcompact_medium_013716,1749,1827,751801,0p6_0p8,frontier_consolidation_fwcompact_medium_011455,25,1801,44,173,170
3094,edit:frontier_consolidation_fwcompact_medium_046353:0:0-3,row:2069,compact_edit,function,The,308,5.360591888427734,0,22,3.451763153076172,0,4,7.580966949462891,0,352,0p4_0p6,0.5263157894736842,0.5909090909090909,frontier_consolidation_fwcompact_medium_025061,1352,5670,752069,0p4_0p6,frontier_consolidation_fwcompact_medium_046353,19,2069,38,3,0
3095,edit:frontier_consolidation_fwcompact_medium_000656:0:10-14,row:1114,compact_edit,content,ised,1504,6.737875461578369,0,117,7.953544616699219,0,163,6.990391731262207,0,138,0p2_0p4,0.3,0.46153846153846156,frontier_consolidation_fwcompact_medium_024206,180,14268,751114,0p4_0p6,frontier_consolidation_fwcompact_medium_000656,10,1114,20,14,10
3096,edit:frontier_consolidation_fwcompact_medium_017885:0:76-81,row:2783,compact_edit,content,using,3249,15.562423706054688,0,13182,12.534528732299805,0,4589,14.398452758789062,0,11412,0p2_0p4,0.3333333333333333,0.5384615384615384,frontier_consolidation_fwcompact_medium_061501,1472,4072,752783,0p4_0p6,frontier_consolidation_fwcompact_medium_017885,12,2783,22,81,76
3097,edit:frontier_consolidation_fwcompact_medium_059661:0:0-7,row:2500,compact_edit,content,However,2301,11.850707054138184,0,5666,8.262298583984375,0,502,9.385157585144043,0,287,0p4_0p6,0.4666666666666667,0.4375,frontier_consolidation_fwcompact_medium_050762,1253,14141,752500,0p4_0p6,frontier_consolidation_fwcompact_medium_059661,15,2500,26,7,0
3098,edit:frontier_consolidation_fwcompact_medium_058950:0:44-46,row:962,compact_edit,content,SA,14223,9.073444366455078,0,1183,1.859763264656067,1,1,9.288217544555664,0,1368,0p4_0p6,0.4166666666666667,0.9090909090909091,frontier_consolidation_fwcompact_medium_013449,2779,9330,750962,ge0p8,frontier_consolidation_fwcompact_medium_058950,12,962,18,46,44
3099,edit:frontier_consolidation_fwcompact_medium_058322:0:25-29,row:266,compact_edit,content,ning,967,8.546027183532715,0,653,10.00147819519043,0,396,7.279030799865723,0,243,0p2_0p4,0.3333333333333333,0.35714285714285715,frontier_consolidation_fwcompact_medium_018223,1087,13679,750266,lt0p4,frontier_consolidation_fwcompact_medium_058322,12,266,24,29,25
3100,edit:frontier_consolidation_fwcompact_medium_042792:0:23-25,row:338,compact_edit,content,ck,440,15.198596000671387,0,11926,0.0314309224486351,1,1,13.834507942199707,0,7834,0p2_0p4,0.2857142857142857,0.7142857142857143,frontier_consolidation_fwcompact_medium_050612,2278,10303,750338,0p6_0p8,frontier_consolidation_fwcompact_medium_042792,13,338,23,25,23
3101,edit:frontier_consolidation_fwcompact_medium_023844:0:16-18,row:815,compact_edit,content,ap,477,7.71401309967041,0,386,0.008699257858097553,1,1,6.6429667472839355,0,148,0p2_0p4,0.2692307692307692,0.47058823529411764,frontier_consolidation_fwcompact_medium_055105,1880,12057,750815,0p4_0p6,frontier_consolidation_fwcompact_medium_023844,26,815,35,18,16
3102,edit:frontier_consolidation_fwcompact_medium_045051:0:2-4,row:2857,compact_edit,content,zi,14025,8.987441062927246,0,818,0.026171086356043816,1,1,9.620211601257324,0,1256,lt0p2,0.17647058823529413,0.9166666666666666,frontier_consolidation_fwcompact_medium_048612,354,14188,752857,ge0p8,frontier_consolidation_fwcompact_medium_045051,17,2857,21,4,2
3103,edit:frontier_consolidation_fwcompact_medium_045319:0:12-15,row:83,compact_edit,content,ore,347,9.95866584777832,0,2084,0.021600818261504173,1,1,7.87510871887207,0,419,0p2_0p4,0.21428571428571427,0.6666666666666666,frontier_consolidation_fwcompact_medium_038036,2037,9790,750083,0p6_0p8,frontier_consolidation_fwcompact_medium_045319,14,83,23,15,12
3104,edit:frontier_consolidation_fwcompact_medium_055546:0:98-102,row:2817,compact_edit,content,ises,1799,4.382699012756348,0,15,3.95808744430542,0,11,4.281829833984375,0,14,0p4_0p6,0.47058823529411764,0.391304347826087,frontier_consolidation_fwcompact_medium_021160,160,2905,752817,lt0p4,frontier_consolidation_fwcompact_medium_055546,17,2817,36,102,98
3105,edit:frontier_consolidation_fwcompact_medium_021298:0:29-30,row:694,compact_edit,content,s,87,6.677350044250488,0,38,6.64779806137085,0,44,8.439489364624023,0,160,ge0p6,0.6153846153846154,0.5333333333333333,frontier_consolidation_fwcompact_medium_042321,2849,7443,750694,0p4_0p6,frontier_consolidation_fwcompact_medium_021298,13,694,25,30,29
3106,edit:frontier_consolidation_fwcompact_medium_058282:0:75-77,row:2091,compact_edit,content,'s,249,3.125986099243164,0,4,2.9923572540283203,0,3,1.8961482048034668,0,2,0p4_0p6,0.5,0.4375,frontier_consolidation_fwcompact_medium_061405,1367,11564,752091,0p4_0p6,frontier_consolidation_fwcompact_medium_058282,16,2091,31,77,75
3107,edit:frontier_consolidation_fwcompact_medium_058731:0:15-17,row:2086,compact_edit,content,'s,249,4.204044818878174,0,14,1.1962804794311523,1,1,3.7783706188201904,0,11,0p2_0p4,0.23809523809523808,0.6111111111111112,frontier_consolidation_fwcompact_medium_049984,866,5522,752086,0p6_0p8,frontier_consolidation_fwcompact_medium_058731,20,2086,30,17,15
3108,edit:frontier_consolidation_fwcompact_medium_013193:0:8-9,row:1197,compact_edit,content,y,93,6.816995620727539,0,162,0.08435972034931183,1,1,7.059198379516602,0,191,0p2_0p4,0.3333333333333333,0.7,frontier_consolidation_fwcompact_medium_035657,30,2472,751197,0p6_0p8,frontier_consolidation_fwcompact_medium_013193,9,1197,14,9,8
3109,edit:frontier_consolidation_fwcompact_medium_035258:0:5-9,row:1386,compact_edit,content,ican,1009,12.930770874023438,0,6151,0.0462275855243206,1,1,13.06424331665039,0,6740,ge0p6,0.6,0.7272727272727273,frontier_consolidation_fwcompact_medium_023737,225,2795,751386,0p6_0p8,frontier_consolidation_fwcompact_medium_035258,15,1386,21,9,5
3110,edit:frontier_consolidation_fwcompact_medium_024675:0:0-2,row:1179,compact_edit,pronoun,He,423,9.927268981933594,0,1719,5.391381740570068,0,16,9.649617195129395,0,1134,0p2_0p4,0.35714285714285715,0.5833333333333334,frontier_consolidation_fwcompact_medium_044075,244,7904,751179,0p4_0p6,frontier_consolidation_fwcompact_medium_024675,14,1179,21,2,0
3111,edit:frontier_consolidation_fwcompact_medium_028566:0:54-55,row:2457,compact_edit,content,o,83,5.959722518920898,0,61,7.7465972900390625,0,339,7.450466156005859,0,251,0p4_0p6,0.46153846153846156,0.4,frontier_consolidation_fwcompact_medium_037925,1225,3458,752457,0p4_0p6,frontier_consolidation_fwcompact_medium_028566,13,2457,27,55,54
3112,edit:frontier_consolidation_fwcompact_medium_019138:0:0-4,row:1273,compact_edit,content,Most,3558,9.07384967803955,0,1407,5.059379577636719,0,5,9.320596694946289,0,1405,0p4_0p6,0.5294117647058824,0.375,frontier_consolidation_fwcompact_medium_051064,64,14953,751273,lt0p4,frontier_consolidation_fwcompact_medium_019138,17,1273,25,4,0
3113,edit:frontier_consolidation_fwcompact_medium_008407:0:93-95,row:2842,compact_edit,content,ph,1008,10.447010040283203,0,1948,14.092642784118652,0,5144,9.996574401855469,0,1666,0p2_0p4,0.22727272727272727,0.47058823529411764,frontier_consolidation_fwcompact_medium_037798,854,3466,752842,0p4_0p6,frontier_consolidation_fwcompact_medium_008407,20,2842,36,95,93
3114,edit:frontier_consolidation_fwcompact_medium_007587:0:50-55,row:666,compact_edit,content,itted,2711,5.324301242828369,0,29,7.818713665008545,0,155,5.118852615356445,0,21,0p2_0p4,0.3333333333333333,0.5714285714285714,frontier_consolidation_fwcompact_medium_040524,2834,145,750666,0p4_0p6,frontier_consolidation_fwcompact_medium_007587,12,666,15,55,50
3115,edit:frontier_consolidation_fwcompact_medium_039952:0:16-20,row:2665,compact_edit,content,ated,641,5.514897346496582,0,31,0.08886463195085526,1,1,5.573132514953613,0,25,0p4_0p6,0.45,0.5416666666666666,frontier_consolidation_fwcompact_medium_060266,329,4964,752665,0p4_0p6,frontier_consolidation_fwcompact_medium_039952,20,2665,32,20,16
3116,edit:frontier_consolidation_fwcompact_medium_059359:0:0-1,row:1606,compact_edit,content,K,499,5.236206531524658,0,14,0.058545246720314026,1,1,5.832283020019531,0,52,0p4_0p6,0.4827586206896552,0.6190476190476191,frontier_consolidation_fwcompact_medium_039258,2195,6254,751606,0p6_0p8,frontier_consolidation_fwcompact_medium_059359,29,1606,38,1,0
3117,edit:frontier_consolidation_fwcompact_medium_011282:0:84-86,row:1805,compact_edit,content,pa,5650,12.530208587646484,0,8442,16.56180191040039,0,12683,12.336816787719727,0,7834,0p4_0p6,0.4230769230769231,0.7407407407407407,frontier_consolidation_fwcompact_medium_012118,1554,16923,751805,0p6_0p8,frontier_consolidation_fwcompact_medium_011282,26,1805,35,86,84
3118,edit:frontier_consolidation_fwcompact_medium_027830:0:39-43,row:2096,compact_edit,content,ails,3884,6.09237813949585,0,68,0.010119796730577946,1,1,7.571749687194824,0,339,0p2_0p4,0.25,0.6153846153846154,frontier_consolidation_fwcompact_medium_058004,1123,6856,752096,0p6_0p8,frontier_consolidation_fwcompact_medium_027830,12,2096,17,43,39
3119,edit:frontier_consolidation_fwcompact_medium_012085:0:33-37,row:650,compact_edit,content,ated,641,1.0982401371002197,1,1,0.14445242285728455,1,1,1.3730825185775757,1,1,0p2_0p4,0.21428571428571427,0.7142857142857143,frontier_consolidation_fwcompact_medium_040705,2571,104,750650,0p6_0p8,frontier_consolidation_fwcompact_medium_012085,14,650,27,37,33
3120,edit:frontier_consolidation_fwcompact_medium_053188:0:0-3,row:83,compact_edit,pronoun,She,603,8.509501457214355,0,623,6.595463752746582,0,62,9.743128776550293,0,1374,0p2_0p4,0.3125,0.5384615384615384,frontier_consolidation_fwcompact_medium_060487,2428,3768,750083,0p4_0p6,frontier_consolidation_fwcompact_medium_053188,15,83,24,3,0
