seed,checkpoint,words,uid,domain,compact_margin,repeat_margin,margin_delta,compact_correct,repeat_correct,binary_delta,interaction_delta
43022,chck_100M,100000000,social-interactions_266,social-interactions,-0.68603515625,-3.010986328125,2.324951171875,False,False,0,3.6844482421875
43022,chck_100M,100000000,social-interactions_53,social-interactions,-0.2110595703125,0.067047119140625,-0.278106689453125,False,True,-1,0.717498779296875
43022,chck_100M,100000000,social-properties_107,social-properties,0.46875,-5.09375,5.5625,True,False,1,1.3828125
43022,chck_100M,100000000,social-properties_137,social-properties,-2.1875,-8.4375,6.25,False,False,0,5.375
43022,chck_100M,100000000,social-properties_239,social-properties,-2.2646484375,-10.299072265625,8.034423828125,False,False,0,5.212158203125
43022,chck_100M,100000000,social-properties_25,social-properties,-0.180419921875,-1.30999755859375,1.12957763671875,False,False,0,0.119873046875
43022,chck_100M,100000000,social-properties_254,social-properties,-0.322265625,-0.2763671875,-0.0458984375,False,False,0,0.2294921875
43022,chck_100M,100000000,social-properties_292,social-properties,1.125,2.06640625,-0.94140625,True,True,0,0.0
43022,chck_100M,100000000,social-properties_300,social-properties,5.1083984375,2.81640625,2.2919921875,True,True,0,2.43212890625
43022,chck_100M,100000000,social-properties_303,social-properties,-0.734375,-3.328125,2.59375,False,False,0,-0.716796875
43022,chck_100M,100000000,social-properties_304,social-properties,0.88671875,1.203125,-0.31640625,True,True,0,0.3515625
43022,chck_100M,100000000,social-properties_86,social-properties,0.1357421875,0.8671875,-0.7314453125,True,True,0,-0.076171875
43022,chck_100M,100000000,social-relations_1192,social-relations,1.763671875,-9.513671875,11.27734375,True,False,1,1.36328125
43022,chck_100M,100000000,social-relations_154,social-relations,23.304443359375,18.29052734375,5.013916015625,True,True,0,8.24346923828125
43022,chck_100M,100000000,social-relations_165,social-relations,-5.55224609375,3.77001953125,-9.322265625,False,True,-1,-7.430419921875
43022,chck_100M,100000000,social-relations_239,social-relations,-1.63916015625,-0.3349609375,-1.30419921875,False,False,0,-0.563232421875
43022,chck_100M,100000000,social-relations_333,social-relations,-9.23779296875,-1.239990234375,-7.997802734375,False,False,0,-4.44580078125
