arm_key,contrast_group,model_family,seed,data_role,checkpoint,predictions,split,numops,n_gold_filtered,n_pred,n_scored,correct,score_pp,pred_option0_frac,pred_not_in_options_frac
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,3,425,425,425,75,17.647058823529413,0.17647058823529413,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,4,388,388,388,70,18.04123711340206,0.18041237113402062,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,5,94,94,94,29,30.851063829787233,0.30851063829787234,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,0,516,516,516,297,57.55813953488372,0.5755813953488372,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,1,437,437,437,59,13.501144164759726,0.13501144164759726,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,2,399,399,399,68,17.04260651629073,0.17042606516290726,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,3,406,406,406,69,16.995073891625616,0.16995073891625614,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,4,353,353,353,81,22.946175637393768,0.22946175637393768,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,5,116,116,116,36,31.03448275862069,0.3103448275862069,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,0,508,508,508,80,15.748031496062993,0.15748031496062992,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,1,428,428,428,72,16.822429906542055,0.16822429906542055,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,2,413,413,413,85,20.581113801452783,0.20581113801452786,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,3,409,409,409,85,20.78239608801956,0.2078239608801956,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,4,434,434,434,84,19.35483870967742,0.1935483870967742,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,5,123,123,123,22,17.88617886178862,0.17886178861788618,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,0,517,517,517,81,15.667311411992262,0.15667311411992263,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,1,409,409,409,63,15.403422982885086,0.15403422982885084,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,2,405,405,405,90,22.22222222222222,0.2222222222222222,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,3,425,425,425,84,19.764705882352942,0.1976470588235294,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,4,388,388,388,91,23.45360824742268,0.2345360824742268,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,5,94,94,94,24,25.53191489361702,0.2553191489361702,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,0,516,516,516,76,14.728682170542635,0.14728682170542637,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,1,437,437,437,66,15.102974828375286,0.15102974828375287,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,2,399,399,399,75,18.796992481203006,0.18796992481203006,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,3,406,406,406,89,21.92118226600985,0.21921182266009853,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,4,353,353,353,77,21.813031161473088,0.21813031161473087,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_80M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_80M/Entity/chck_80M/full_roberta_viewclean_total_view_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,5,116,116,116,27,23.275862068965516,0.23275862068965517,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,0,508,508,508,74,14.566929133858268,0.14566929133858267,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,1,428,428,428,73,17.05607476635514,0.1705607476635514,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,2,413,413,413,85,20.581113801452783,0.20581113801452786,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,3,409,409,409,84,20.537897310513447,0.20537897310513448,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,4,434,434,434,76,17.51152073732719,0.17511520737327188,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,5,123,123,123,22,17.88617886178862,0.17886178861788618,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,0,517,517,517,84,16.247582205029012,0.16247582205029013,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,1,409,409,409,57,13.93643031784841,0.1393643031784841,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,2,405,405,405,84,20.74074074074074,0.2074074074074074,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,3,425,425,425,80,18.823529411764707,0.18823529411764706,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,4,388,388,388,94,24.22680412371134,0.2422680412371134,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,5,94,94,94,28,29.78723404255319,0.2978723404255319,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,0,516,516,516,73,14.147286821705427,0.14147286821705427,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,1,437,437,437,68,15.560640732265446,0.15560640732265446,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,2,399,399,399,69,17.293233082706767,0.17293233082706766,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,3,406,406,406,88,21.67487684729064,0.21674876847290642,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,4,353,353,353,71,20.113314447592067,0.20113314447592068,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_90M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_90M/Entity/chck_90M/full_roberta_viewclean_total_view_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,5,116,116,116,30,25.862068965517242,0.25862068965517243,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,0,508,508,508,79,15.551181102362206,0.15551181102362205,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,1,428,428,428,75,17.523364485981308,0.17523364485981308,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,2,413,413,413,85,20.581113801452783,0.20581113801452786,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,3,409,409,409,88,21.5158924205379,0.21515892420537897,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,4,434,434,434,80,18.433179723502302,0.18433179723502305,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,5,123,123,123,22,17.88617886178862,0.17886178861788618,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,0,517,517,517,85,16.44100580270793,0.1644100580270793,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,1,409,409,409,59,14.425427872860636,0.14425427872860636,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,2,405,405,405,81,20.0,0.2,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,3,425,425,425,86,20.235294117647058,0.2023529411764706,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,4,388,388,388,92,23.711340206185568,0.23711340206185566,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,5,94,94,94,27,28.72340425531915,0.2872340425531915,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,0,516,516,516,72,13.953488372093023,0.13953488372093023,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,1,437,437,437,68,15.560640732265446,0.15560640732265446,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,2,399,399,399,70,17.54385964912281,0.17543859649122806,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,3,406,406,406,89,21.92118226600985,0.21921182266009853,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,4,353,353,353,72,20.39660056657224,0.20396600566572237,0.0
roberta_max_view,roberta_max,RoBERTa,43022,view,chck_100M,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/official_outputs/roberta_viewclean_total_view_chck_100M/Entity/chck_100M/full_roberta_viewclean_total_view_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,5,116,116,116,28,24.137931034482758,0.2413793103448276,0.0
roberta_max_repeat,roberta_max,RoBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/official_outputs/roberta_max_repeat_seed43022_chck_80M/Entity/chck_80M/full_roberta_max_repeat_seed43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,0,508,508,508,76,14.960629921259843,0.14960629921259844,0.0
roberta_max_repeat,roberta_max,RoBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/official_outputs/roberta_max_repeat_seed43022_chck_80M/Entity/chck_80M/full_roberta_max_repeat_seed43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,1,428,428,428,71,16.588785046728972,0.1658878504672897,0.0
roberta_max_repeat,roberta_max,RoBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/official_outputs/roberta_max_repeat_seed43022_chck_80M/Entity/chck_80M/full_roberta_max_repeat_seed43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,2,413,413,413,74,17.91767554479419,0.1791767554479419,0.0
roberta_max_repeat,roberta_max,RoBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/official_outputs/roberta_max_repeat_seed43022_chck_80M/Entity/chck_80M/full_roberta_max_repeat_seed43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,3,409,409,409,74,18.09290953545232,0.18092909535452323,0.0
roberta_max_repeat,roberta_max,RoBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/official_outputs/roberta_max_repeat_seed43022_chck_80M/Entity/chck_80M/full_roberta_max_repeat_seed43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,4,434,434,434,72,16.589861751152075,0.16589861751152074,0.0
roberta_max_repeat,roberta_max,RoBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/official_outputs/roberta_max_repeat_seed43022_chck_80M/Entity/chck_80M/full_roberta_max_repeat_seed43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,5,123,123,123,34,27.642276422764226,0.2764227642276423,0.0
roberta_max_repeat,roberta_max,RoBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/official_outputs/roberta_max_repeat_seed43022_chck_80M/Entity/chck_80M/full_roberta_max_repeat_seed43022_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,0,517,517,517,76,14.700193423597678,0.1470019342359768,0.0
