contrast_name,contrast,checkpoint,words,model_family,seed_A,seed_B,arm_A,arm_B,group,numops_group,split_group,A_macro_pp,B_macro_pp,delta_macro_pp,A_micro_pp,B_micro_pp,delta_micro_pp,A_pred_option0_frac,B_pred_option0_frac,delta_pred_option0_frac,A_n_scored,B_n_scored
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,split_move_contents,all,move_contents,28.863505131486736,26.010229764677717,2.8532753668090187,28.378985181859004,26.313426133812303,2.065559048046701,0.28378985181859,0.263134261338123,0.020655590480467,2227,2227
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,split_regular,all,regular,27.603324890718167,23.994676476164745,3.6086484145534214,27.74798927613941,24.709562109025917,3.0384271671134933,0.2774798927613941,0.24709562109025915,0.03038427167113497,2238,2238
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,zero_ops,zero,all,38.55987318080224,35.38250520965479,3.1773679711474543,38.61129136924075,35.4315379623621,3.1797534068786533,0.3861129136924075,0.35431537962362103,0.03179753406878649,1541,1541
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,all_18_subtasks,all,all,28.190451620328744,25.10955885547081,3.0808927648579356,27.876106194690266,25.13274336283186,2.7433628318584056,,,,6780,6780
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,ambiref_nonzero_ops,nonzero,ambiref,26.557284658956455,23.65393141030669,2.903353248649765,26.009961261759823,22.855561704482568,3.154399557277255,0.26009961261759823,0.2285556170448257,0.03154399557277254,1807,1807
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,ambiref_zero_ops,zero,ambiref,29.921259842519685,25.787401574803148,4.133858267716537,29.921259842519685,25.787401574803148,4.133858267716537,0.2992125984251969,0.2578740157480315,0.04133858267716539,508,508
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,move_contents_nonzero_ops,nonzero,move_contents,25.86574159511226,23.000443589574996,2.865298005537266,23.728813559322035,21.157218001168907,2.5715955581531276,0.23728813559322035,0.21157218001168906,0.02571595558153128,1711,1711
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,move_contents_zero_ops,zero,move_contents,44.96124031007752,42.44186046511628,2.519379844961243,44.96124031007752,42.44186046511628,2.519379844961243,0.4496124031007752,0.42441860465116277,0.025193798449612448,516,516
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,nonzero_ops,nonzero,all,26.154234713073702,23.10703110694687,3.047203606126832,24.775720557358273,22.179805306356176,2.595915251002097,0.24775720557358274,0.22179805306356176,0.025959152510020983,5239,5239
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_0,0,all,38.37153615660397,35.12219759809049,3.249338558513486,38.416612589227775,35.17196625567813,3.244646333549646,0.3841661258922777,0.35171966255678133,0.03244646333549639,1541,1541
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_1,1,all,15.602048935904724,14.205365552226539,1.3966833836781856,15.620094191522764,14.207221350078493,1.4128728414442708,0.15620094191522763,0.14207221350078492,0.01412872841444271,1274,1274
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_2,2,all,22.496689516215735,21.095226033277374,1.401463482938361,22.514379622021362,21.117502054231718,1.3968775677896446,0.22514379622021363,0.21117502054231718,0.01396877567789645,1217,1217
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_3,3,all,26.693490919679565,24.830125895733897,1.8633650239456685,26.693548387096776,24.838709677419356,1.85483870967742,0.2669354838709677,0.24838709677419354,0.01854838709677417,1240,1240
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_4,4,all,32.24800435298885,27.198384532946665,5.049619820042185,32.51063829787234,27.319148936170212,5.1914893617021285,0.3251063829787234,0.2731914893617021,0.051914893617021285,1175,1175
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_5,5,all,33.73093984057962,28.206053520549883,5.52488632002974,33.633633633633636,28.52852852852853,5.105105105105107,0.33633633633633636,0.2852852852852853,0.051051051051051066,333,333
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,regular_nonzero_ops,nonzero,regular,26.039677885152383,22.666718320958925,3.372959564193458,24.52062754212667,22.486926205694363,2.0337013364323084,0.24520627542126672,0.22486926205694363,0.020337013364323087,1721,1721
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,regular_zero_ops,zero,regular,40.2321083172147,37.13733075435203,3.0947775628626744,40.2321083172147,37.13733075435203,3.0947775628626744,0.402321083172147,0.3713733075435203,0.03094777562862666,517,517
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,split_ambiref,all,ambiref,27.117947189550325,24.009509771056102,3.1084374184942227,26.868250539956804,23.49892008639309,3.369330453563716,0.26868250539956806,0.23498920086393088,0.03369330453563718,2315,2315
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,split_move_contents,all,move_contents,29.048324714273136,26.240679735498546,2.80764497877459,28.6484059272564,26.08890884598114,2.559497081275257,0.286484059272564,0.2608890884598114,0.025594970812752582,2227,2227
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,split_regular,all,regular,28.405082957162772,25.078487059857775,3.3265958973049976,28.15013404825737,25.871313672922252,2.278820375335119,0.28150134048257375,0.2587131367292225,0.02278820375335122,2238,2238
deberta_view_minus_breadth,view_minus_breadth,chck_90M,90000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,zero_ops,zero,all,38.37153615660397,35.12219759809049,3.249338558513486,38.416612589227775,35.17196625567813,3.244646333549646,0.3841661258922777,0.35171966255678133,0.03244646333549639,1541,1541
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,all_18_subtasks,all,all,24.882645113749504,23.48280568802265,1.399839425726853,24.926253687315633,24.70501474926254,0.22123893805309436,,,,6780,6780
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,ambiref_nonzero_ops,nonzero,ambiref,24.335414448046315,21.234619965631495,3.1007944824148197,23.132263420033205,20.75262866629773,2.3796347537354734,0.23132263420033206,0.20752628666297732,0.02379634753735474,1807,1807
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,ambiref_zero_ops,zero,ambiref,26.181102362204726,34.44881889763779,-8.267716535433067,26.181102362204726,34.44881889763779,-8.267716535433067,0.2618110236220472,0.34448818897637795,-0.08267716535433073,508,508
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,move_contents_nonzero_ops,nonzero,move_contents,22.685143934667526,18.21233550299761,4.472808431669915,21.390999415546464,17.299824663939216,4.091174751607248,0.21390999415546463,0.17299824663939217,0.04091174751607246,1711,1711
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,move_contents_zero_ops,zero,move_contents,42.63565891472868,54.651162790697676,-12.015503875968996,42.63565891472868,54.651162790697676,-12.015503875968996,0.4263565891472868,0.5465116279069767,-0.12015503875968991,516,516
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,nonzero_ops,nonzero,all,22.782673094568448,18.667478942600816,4.115194151967632,21.83622828784119,17.961443023477763,3.874785264363428,0.21836228287841192,0.17961443023477763,0.038747852643634284,5239,5239
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_0,0,all,35.38250520965479,47.559439415131806,-12.176934205477018,35.4315379623621,47.631408176508764,-12.199870214146664,0.35431537962362103,0.4763140817650876,-0.12199870214146658,1541,1541
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_1,1,all,14.647365630555667,12.744378730361527,1.90298690019414,14.678178963893249,12.794348508634222,1.8838304552590266,0.14678178963893249,0.12794348508634223,0.01883830455259025,1274,1274
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_2,2,all,20.86087786950112,18.389644334733045,2.471233534768075,20.87099424815119,18.405916187345934,2.465078060805258,0.20870994248151192,0.18405916187345933,0.02465078060805259,1217,1217
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_3,3,all,23.4649630866595,17.66844945549251,5.796513631166988,23.467741935483872,17.661290322580644,5.806451612903228,0.2346774193548387,0.17661290322580644,0.05806451612903227,1240,1240
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_4,4,all,26.79951981282399,21.841377942227613,4.9581418705963785,26.97872340425532,22.04255319148936,4.936170212765958,0.26978723404255317,0.2204255319148936,0.04936170212765956,1175,1175
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_5,5,all,28.14063907330196,22.693544250189387,5.447094823112572,28.52852852852853,22.822822822822822,5.705705705705707,0.2852852852852853,0.22822822822822822,0.057057057057057076,333,333
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,regular_nonzero_ops,nonzero,regular,21.327460900991504,16.555481359173342,4.771979541818162,20.91807088901801,15.68855316676351,5.229517722254501,0.20918070889018012,0.1568855316676351,0.05229517722254501,1721,1721
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,regular_zero_ops,zero,regular,37.33075435203095,53.57833655705996,-16.247582205029012,37.33075435203095,53.57833655705996,-16.247582205029012,0.3733075435203095,0.5357833655705996,-0.1624758220502901,517,517
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,split_ambiref,all,ambiref,24.64302910040605,23.436986454299213,1.2060426461068374,23.801295896328295,23.758099352051836,0.04319654427645858,0.23801295896328295,0.23758099352051837,0.0004319654427645814,2315,2315
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,split_move_contents,all,move_contents,26.010229764677717,24.28547338428096,1.7247563803967587,26.313426133812303,25.954198473282442,0.35922766052986077,0.263134261338123,0.2595419847328244,0.0035922766052985944,2227,2227
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,split_regular,all,regular,23.994676476164745,22.72595722548778,1.2687192506769662,24.709562109025917,24.441465594280608,0.2680965147453094,0.24709562109025915,0.24441465594280606,0.002680965147453085,2238,2238
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_80M,80000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,zero_ops,zero,all,35.38250520965479,47.559439415131806,-12.176934205477018,35.4315379623621,47.631408176508764,-12.199870214146664,0.35431537962362103,0.4763140817650876,-0.12199870214146658,1541,1541
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,all_18_subtasks,all,all,25.10955885547081,24.5295757743401,0.5799830811307096,25.13274336283186,25.825958702064895,-0.6932153392330349,,,,6780,6780
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,ambiref_nonzero_ops,nonzero,ambiref,23.65393141030669,21.663510838675947,1.990420571630743,22.855561704482568,21.250691754288876,1.6048699501936916,0.2285556170448257,0.21250691754288878,0.01604869950193691,1807,1807
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,ambiref_zero_ops,zero,ambiref,25.787401574803148,34.44881889763779,-8.661417322834644,25.787401574803148,34.44881889763779,-8.661417322834644,0.2578740157480315,0.34448818897637795,-0.08661417322834647,508,508
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,move_contents_nonzero_ops,nonzero,move_contents,23.000443589574996,19.25914936629536,3.7412942232796347,21.157218001168907,18.70251315020456,2.4547048509643474,0.21157218001168906,0.18702513150204558,0.024547048509643482,1711,1711
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,move_contents_zero_ops,zero,move_contents,42.44186046511628,56.007751937984494,-13.565891472868216,42.44186046511628,56.007751937984494,-13.565891472868216,0.42441860465116277,0.560077519379845,-0.1356589147286822,516,516
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,nonzero_ops,nonzero,all,23.10703110694687,19.678424891552833,3.428606215394037,22.179805306356176,19.049436915441877,3.130368390914299,0.22179805306356176,0.19049436915441878,0.03130368390914298,5239,5239
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_0,0,all,35.12219759809049,48.78533018827642,-13.663132590185931,35.17196625567813,48.864373783257626,-13.692407527579498,0.35171966255678133,0.48864373783257625,-0.13692407527579492,1541,1541
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_1,1,all,14.205365552226539,13.535688983374198,0.6696765688523403,14.207221350078493,13.57927786499215,0.6279434850863428,0.14207221350078492,0.1357927786499215,0.006279434850863408,1274,1274
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_2,2,all,21.095226033277374,18.803998907081475,2.291227126195899,21.117502054231718,18.816762530813477,2.3007395234182404,0.21117502054231718,0.18816762530813474,0.023007395234182437,1217,1217
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_3,3,all,24.830125895733897,18.917783655068977,5.91234224066492,24.838709677419356,18.870967741935484,5.967741935483872,0.24838709677419354,0.18870967741935485,0.059677419354838696,1240,1240
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_4,4,all,27.198384532946665,24.019245125733196,3.1791394072134693,27.319148936170212,24.25531914893617,3.0638297872340416,0.2731914893617021,0.2425531914893617,0.03063829787234043,1175,1175
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,numops_5,5,all,28.206053520549883,23.115407786506335,5.090645734043548,28.52852852852853,23.123123123123122,5.405405405405407,0.2852852852852853,0.23123123123123124,0.05405405405405406,333,333
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,regular_nonzero_ops,nonzero,regular,22.666718320958925,18.112614469687195,4.55410385127173,22.486926205694363,17.083091226031378,5.403834979662985,0.22486926205694363,0.17083091226031377,0.05403834979662986,1721,1721
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,regular_zero_ops,zero,regular,37.13733075435203,55.89941972920696,-18.762088974854933,37.13733075435203,55.89941972920696,-18.762088974854933,0.3713733075435203,0.5589941972920697,-0.18762088974854935,517,517
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,split_ambiref,all,ambiref,24.009509771056102,23.794395515169587,0.21511425588651534,23.49892008639309,24.146868250539956,-0.6479481641468681,0.23498920086393088,0.24146868250539957,-0.006479481641468693,2315,2315
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,split_move_contents,all,move_contents,26.240679735498546,25.383916461576884,0.8567632739216613,26.08890884598114,27.346205657835654,-1.2572968118545127,0.2608890884598114,0.27346205657835654,-0.012572968118545136,2227,2227
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,split_regular,all,regular,25.078487059857775,24.410415346273822,0.6680717135839522,25.871313672922252,26.050044682752457,-0.17873100983020507,0.2587131367292225,0.2605004468275246,-0.001787310098302075,2238,2238
deberta_breadth_minus_repeat,breadth_minus_repeat,chck_90M,90000000,DeBERTa,43022,43022,deberta_breadth,deberta_basin1_repeat,zero_ops,zero,all,35.12219759809049,48.78533018827642,-13.663132590185931,35.17196625567813,48.864373783257626,-13.692407527579498,0.35171966255678133,0.48864373783257625,-0.13692407527579492,1541,1541
