contrast,quantity,window,n,mean,median,min,max,checkpoints
D1_VminusR,cheap6_no_GlobalPIQA,late80_100,3,0.9619444444444435,0.975833333333334,0.8874999999999957,1.0225000000000009,chck_80M;chck_90M;chck_100M
D1_VminusR,exEntity4_noReading,common10_80,8,0.09624999999999861,0.10749999999999815,-0.9375,1.0949999999999989,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,exEntity4_noReading,endpoint100,1,0.5625000000000071,0.5625000000000071,0.5625000000000071,0.5625000000000071,chck_100M
D1_VminusR,exEntity4_noReading,endpoint80,1,0.5024999999999977,0.5024999999999977,0.5024999999999977,0.5024999999999977,chck_80M
D1_VminusR,exEntity4_noReading,late80_100,3,0.5250000000000009,0.509999999999998,0.5024999999999977,0.5625000000000071,chck_80M;chck_90M;chck_100M
D1_VminusR,exEntity5,common10_80,8,0.06362500000000093,0.012999999999998124,-0.7079999999999984,0.8880000000000052,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,exEntity5,endpoint100,1,0.3930000000000007,0.3930000000000007,0.3930000000000007,0.3930000000000007,chck_100M
D1_VminusR,exEntity5,endpoint80,1,0.3269999999999982,0.3269999999999982,0.3269999999999982,0.3269999999999982,chck_80M
D1_VminusR,exEntity5,late80_100,3,0.3510000000000015,0.3330000000000055,0.3269999999999982,0.3930000000000007,chck_80M;chck_90M;chck_100M
D2_VminusR,Entity,common10_80,1,2.6900000000000013,2.6900000000000013,2.6900000000000013,2.6900000000000013,chck_80M
D2_VminusR,Entity,endpoint100,1,2.200000000000003,2.200000000000003,2.200000000000003,2.200000000000003,chck_100M
D2_VminusR,Entity,endpoint80,1,2.6900000000000013,2.6900000000000013,2.6900000000000013,2.6900000000000013,chck_80M
D2_VminusR,Entity,late80_100,3,2.5400000000000014,2.6900000000000013,2.200000000000003,2.7300000000000004,chck_80M;chck_90M;chck_100M
Rbt_RminusC,EWoK,common10_80,1,-0.8400000000000034,-0.8400000000000034,-0.8400000000000034,-0.8400000000000034,chck_10M
Rbt_RminusC,Entity,common10_80,1,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993,chck_80M
Rbt_RminusC,Entity,endpoint100,1,-0.16000000000000014,-0.16000000000000014,-0.16000000000000014,-0.16000000000000014,chck_100M
Rbt_RminusC,Entity,endpoint80,1,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993,chck_80M
Rbt_RminusC,Entity,late80_100,3,0.01333333333333305,0.0,-0.16000000000000014,0.1999999999999993,chck_80M;chck_90M;chck_100M
Rbt_VminusC,BLiMP,common10_80,8,0.4350000000000005,0.4099999999999966,-1.2299999999999969,1.8800000000000026,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,BLiMP,endpoint100,1,-1.4000000000000057,-1.4000000000000057,-1.4000000000000057,-1.4000000000000057,chck_100M
Rbt_VminusC,BLiMP,endpoint80,1,-1.2299999999999969,-1.2299999999999969,-1.2299999999999969,-1.2299999999999969,chck_80M
Rbt_VminusC,BLiMP,late80_100,3,-1.3033333333333346,-1.2800000000000011,-1.4000000000000057,-1.2299999999999969,chck_80M;chck_90M;chck_100M
Rbt_VminusC,COMPS,common10_80,8,0.536249999999999,0.4349999999999987,-0.509999999999998,1.75,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,COMPS,endpoint100,1,0.730000000000004,0.730000000000004,0.730000000000004,0.730000000000004,chck_100M
Rbt_VminusC,COMPS,endpoint80,1,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,chck_80M
Rbt_VminusC,COMPS,late80_100,3,0.5366666666666688,0.5800000000000054,0.29999999999999716,0.730000000000004,chck_80M;chck_90M;chck_100M
Rbt_VminusC,EWoK,common10_80,8,0.7262499999999976,0.4399999999999977,-1.1500000000000057,2.6699999999999946,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,EWoK,endpoint100,1,0.7000000000000028,0.7000000000000028,0.7000000000000028,0.7000000000000028,chck_100M
Rbt_VminusC,EWoK,endpoint80,1,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,chck_80M
Rbt_VminusC,EWoK,late80_100,3,0.5066666666666654,0.519999999999996,0.29999999999999716,0.7000000000000028,chck_80M;chck_90M;chck_100M
Rbt_VminusC,EWoK_plus_Entity_sum,common10_80,8,0.3506249999999973,0.337499999999995,-0.8300000000000054,2.759999999999998,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,EWoK_plus_Entity_sum,endpoint100,1,0.40500000000000114,0.40500000000000114,0.40500000000000114,0.40500000000000114,chck_100M
Rbt_VminusC,EWoK_plus_Entity_sum,endpoint80,1,0.5049999999999955,0.5049999999999955,0.5049999999999955,0.5049999999999955,chck_80M
Rbt_VminusC,EWoK_plus_Entity_sum,late80_100,3,0.38666666666666316,0.40500000000000114,0.2499999999999929,0.5049999999999955,chck_80M;chck_90M;chck_100M
Rbt_VminusC,Entity,common10_80,8,-0.025000000000000355,-0.3000000000000007,-1.6999999999999993,2.849999999999998,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,Entity,endpoint100,1,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,chck_100M
Rbt_VminusC,Entity,endpoint80,1,0.7099999999999973,0.7099999999999973,0.7099999999999973,0.7099999999999973,chck_80M
Rbt_VminusC,Entity,late80_100,3,0.2666666666666657,0.10999999999999943,-0.019999999999999574,0.7099999999999973,chck_80M;chck_90M;chck_100M
Rbt_VminusC,Reading,common10_80,8,0.07562499999999972,0.33499999999999996,-1.2850000000000001,0.5999999999999996,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,Reading,endpoint100,1,-0.5549999999999997,-0.5549999999999997,-0.5549999999999997,-0.5549999999999997,chck_100M
Rbt_VminusC,Reading,endpoint80,1,-0.41000000000000014,-0.41000000000000014,-0.41000000000000014,-0.41000000000000014,chck_80M
Rbt_VminusC,Reading,late80_100,3,-0.47666666666666657,-0.46499999999999986,-0.5549999999999997,-0.41000000000000014,chck_80M;chck_90M;chck_100M
Rbt_VminusC,Supplement,common10_80,8,-0.8512499999999994,-0.8099999999999987,-3.9399999999999977,1.6700000000000017,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,Supplement,endpoint100,1,-3.1899999999999977,-3.1899999999999977,-3.1899999999999977,-3.1899999999999977,chck_100M
Rbt_VminusC,Supplement,endpoint80,1,-2.0600000000000023,-2.0600000000000023,-2.0600000000000023,-2.0600000000000023,chck_80M
Rbt_VminusC,Supplement,late80_100,3,-2.699999999999998,-2.8499999999999943,-3.1899999999999977,-2.0600000000000023,chck_80M;chck_90M;chck_100M
Rbt_VminusC,cheap5_no_GlobalPIQA_Reading,common10_80,8,0.16425,0.06899999999999906,-0.46999999999999886,1.283999999999999,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,cheap5_no_GlobalPIQA_Reading,endpoint100,1,-0.6099999999999994,-0.6099999999999994,-0.6099999999999994,-0.6099999999999994,chck_100M
Rbt_VminusC,cheap5_no_GlobalPIQA_Reading,endpoint80,1,-0.3960000000000008,-0.3960000000000008,-0.3960000000000008,-0.3960000000000008,chck_80M
Rbt_VminusC,cheap5_no_GlobalPIQA_Reading,late80_100,3,-0.5386666666666665,-0.6099999999999994,-0.6099999999999994,-0.3960000000000008,chck_80M;chck_90M;chck_100M
Rbt_VminusC,cheap6_no_GlobalPIQA,common10_80,8,0.1494791666666666,0.10166666666667012,-0.4158333333333317,1.1374999999999957,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,cheap6_no_GlobalPIQA,endpoint100,1,-0.600833333333334,-0.600833333333334,-0.600833333333334,-0.600833333333334,chck_100M
Rbt_VminusC,cheap6_no_GlobalPIQA,endpoint80,1,-0.39833333333334053,-0.39833333333334053,-0.39833333333334053,-0.39833333333334053,chck_80M
Rbt_VminusC,cheap6_no_GlobalPIQA,late80_100,3,-0.528333333333336,-0.5858333333333334,-0.600833333333334,-0.39833333333334053,chck_80M;chck_90M;chck_100M
Rbt_VminusC,exEntity4_noReading,common10_80,8,0.21156249999999854,0.2850000000000037,-0.6724999999999994,1.1099999999999994,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,exEntity4_noReading,endpoint100,1,-0.7900000000000063,-0.7900000000000063,-0.7900000000000063,-0.7900000000000063,chck_100M
Rbt_VminusC,exEntity4_noReading,endpoint80,1,-0.6724999999999994,-0.6724999999999994,-0.6724999999999994,-0.6724999999999994,chck_80M
Rbt_VminusC,exEntity4_noReading,late80_100,3,-0.740000000000002,-0.7575000000000003,-0.7900000000000063,-0.6724999999999994,chck_80M;chck_90M;chck_100M
Rbt_VminusC,exEntity5,common10_80,8,0.18437500000000018,0.29650000000000176,-0.6200000000000045,0.9410000000000025,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
Rbt_VminusC,exEntity5,endpoint100,1,-0.7430000000000021,-0.7430000000000021,-0.7430000000000021,-0.7430000000000021,chck_100M
Rbt_VminusC,exEntity5,endpoint80,1,-0.6200000000000045,-0.6200000000000045,-0.6200000000000045,-0.6200000000000045,chck_80M
Rbt_VminusC,exEntity5,late80_100,3,-0.6873333333333349,-0.6989999999999981,-0.7430000000000021,-0.6200000000000045,chck_80M;chck_90M;chck_100M
Rbt_VminusR,EWoK,common10_80,1,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,chck_10M
Rbt_VminusR,Entity,common10_80,1,0.509999999999998,0.509999999999998,0.509999999999998,0.509999999999998,chck_80M
Rbt_VminusR,Entity,endpoint100,1,0.2699999999999996,0.2699999999999996,0.2699999999999996,0.2699999999999996,chck_100M
Rbt_VminusR,Entity,endpoint80,1,0.509999999999998,0.509999999999998,0.509999999999998,0.509999999999998,chck_80M
Rbt_VminusR,Entity,late80_100,3,0.2533333333333327,0.2699999999999996,-0.019999999999999574,0.509999999999998,chck_80M;chck_90M;chck_100M
