arm,role,reference,seed,checkpoint,words,family,payload,description,score,is_aggregate
D1_B,B,deberta_basin1,43022,chck_10M,10000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_10M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.95,
D1_B,B,deberta_basin1,43022,chck_10M,10000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_10M.json,DeBERTa basin1 MAX same-population unrelated breadth,8.49,
D1_B,B,deberta_basin1,43022,chck_20M,20000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_20M.json,DeBERTa basin1 MAX same-population unrelated breadth,61.9,
D1_B,B,deberta_basin1,43022,chck_20M,20000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_20M.json,DeBERTa basin1 MAX same-population unrelated breadth,56.6,
D1_B,B,deberta_basin1,43022,chck_20M,20000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_20M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.0,
D1_B,B,deberta_basin1,43022,chck_20M,20000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_20M.json,DeBERTa basin1 MAX same-population unrelated breadth,50.01,
D1_B,B,deberta_basin1,43022,chck_20M,20000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_20M.json,DeBERTa basin1 MAX same-population unrelated breadth,8.79,
D1_B,B,deberta_basin1,43022,chck_30M,30000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_30M.json,DeBERTa basin1 MAX same-population unrelated breadth,62.77,
D1_B,B,deberta_basin1,43022,chck_30M,30000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_30M.json,DeBERTa basin1 MAX same-population unrelated breadth,55.82,
D1_B,B,deberta_basin1,43022,chck_30M,30000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_30M.json,DeBERTa basin1 MAX same-population unrelated breadth,52.28,
D1_B,B,deberta_basin1,43022,chck_30M,30000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_30M.json,DeBERTa basin1 MAX same-population unrelated breadth,50.65,
D1_B,B,deberta_basin1,43022,chck_30M,30000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_30M.json,DeBERTa basin1 MAX same-population unrelated breadth,8.75,
D1_B,B,deberta_basin1,43022,chck_40M,40000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_40M.json,DeBERTa basin1 MAX same-population unrelated breadth,64.36,
D1_B,B,deberta_basin1,43022,chck_40M,40000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_40M.json,DeBERTa basin1 MAX same-population unrelated breadth,57.63,
D1_B,B,deberta_basin1,43022,chck_40M,40000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_40M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.4,
D1_B,B,deberta_basin1,43022,chck_40M,40000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_40M.json,DeBERTa basin1 MAX same-population unrelated breadth,50.56,
D1_B,B,deberta_basin1,43022,chck_40M,40000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_40M.json,DeBERTa basin1 MAX same-population unrelated breadth,7.199999999999999,
D1_B,B,deberta_basin1,43022,chck_50M,50000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_50M.json,DeBERTa basin1 MAX same-population unrelated breadth,65.18,
D1_B,B,deberta_basin1,43022,chck_50M,50000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_50M.json,DeBERTa basin1 MAX same-population unrelated breadth,58.87,
D1_B,B,deberta_basin1,43022,chck_50M,50000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_50M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.16,
D1_B,B,deberta_basin1,43022,chck_50M,50000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_50M.json,DeBERTa basin1 MAX same-population unrelated breadth,51.16,
D1_B,B,deberta_basin1,43022,chck_50M,50000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_50M.json,DeBERTa basin1 MAX same-population unrelated breadth,7.91,
D1_B,B,deberta_basin1,43022,chck_60M,60000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_60M.json,DeBERTa basin1 MAX same-population unrelated breadth,66.11,
D1_B,B,deberta_basin1,43022,chck_60M,60000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_60M.json,DeBERTa basin1 MAX same-population unrelated breadth,58.53,
D1_B,B,deberta_basin1,43022,chck_60M,60000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_60M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.77,
D1_B,B,deberta_basin1,43022,chck_60M,60000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_60M.json,DeBERTa basin1 MAX same-population unrelated breadth,51.56,
D1_B,B,deberta_basin1,43022,chck_60M,60000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_60M.json,DeBERTa basin1 MAX same-population unrelated breadth,7.744999999999999,
D1_B,B,deberta_basin1,43022,chck_70M,70000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_70M.json,DeBERTa basin1 MAX same-population unrelated breadth,67.11,
D1_B,B,deberta_basin1,43022,chck_70M,70000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_70M.json,DeBERTa basin1 MAX same-population unrelated breadth,59.94,
D1_B,B,deberta_basin1,43022,chck_70M,70000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_70M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.65,
D1_B,B,deberta_basin1,43022,chck_70M,70000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_70M.json,DeBERTa basin1 MAX same-population unrelated breadth,51.92,
D1_B,B,deberta_basin1,43022,chck_70M,70000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_70M.json,DeBERTa basin1 MAX same-population unrelated breadth,7.59,
D1_B,B,deberta_basin1,43022,chck_80M,80000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,67.17,
D1_B,B,deberta_basin1,43022,chck_80M,80000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,58.55,
D1_B,B,deberta_basin1,43022,chck_80M,80000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.95,
D1_B,B,deberta_basin1,43022,chck_80M,80000000,Entity,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,24.88,
D1_B,B,deberta_basin1,43022,chck_80M,80000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,52.11,
D1_B,B,deberta_basin1,43022,chck_80M,80000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,7.58,
D1_B,B,deberta_basin1,43022,chck_90M,90000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,67.47,
D1_B,B,deberta_basin1,43022,chck_90M,90000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,58.35,
D1_B,B,deberta_basin1,43022,chck_90M,90000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.19,
D1_B,B,deberta_basin1,43022,chck_90M,90000000,Entity,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,25.11,
D1_B,B,deberta_basin1,43022,chck_90M,90000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,52.3,
D1_B,B,deberta_basin1,43022,chck_90M,90000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,7.73,
D1_B,B,deberta_basin1,43022,chck_100M,100000000,BLiMP,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,67.39,
D1_B,B,deberta_basin1,43022,chck_100M,100000000,Supplement,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,57.85,
D1_B,B,deberta_basin1,43022,chck_100M,100000000,EWoK,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,49.25,
D1_B,B,deberta_basin1,43022,chck_100M,100000000,Entity,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,25.29,
D1_B,B,deberta_basin1,43022,chck_100M,100000000,COMPS,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,52.23,
D1_B,B,deberta_basin1,43022,chck_100M,100000000,Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,7.735,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,BLiMP,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,56.0,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,Supplement,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,51.55,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,EWoK,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,49.76,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,Entity,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,17.47,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,COMPS,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,49.93,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,7.945,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,BLiMP,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,58.91,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,Supplement,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,56.74,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,EWoK,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,48.97,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,Entity,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,18.72,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,COMPS,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,50.14,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,8.07,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,BLiMP,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,60.98,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,Supplement,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,57.73,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,EWoK,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,48.6,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,Entity,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,22.02,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,COMPS,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,50.73,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,8.125,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,BLiMP,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,60.56,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,Supplement,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,57.29,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,EWoK,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,48.33,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,Entity,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,25.49,
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,COMPS,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,50.91,
