seed,arm,checkpoint,probe_set,packet_type,slot_mode,n_packets,mean_full_new_minus_source_T,se_full_new_minus_source_T,frac_pos_full_new_minus_source_T,mean_full_new_minus_source_U,se_full_new_minus_source_U,frac_pos_full_new_minus_source_U,mean_full_new_minus_source_N,se_full_new_minus_source_N,frac_pos_full_new_minus_source_N,mean_full_new_minus_source_T_minus_U,se_full_new_minus_source_T_minus_U,frac_pos_full_new_minus_source_T_minus_U,mean_full_new_minus_source_T_minus_N,se_full_new_minus_source_T_minus_N,frac_pos_full_new_minus_source_T_minus_N,mean_content_new_minus_source_T,se_content_new_minus_source_T,frac_pos_content_new_minus_source_T,mean_content_new_minus_source_U,se_content_new_minus_source_U,frac_pos_content_new_minus_source_U,mean_content_new_minus_source_N,se_content_new_minus_source_N,frac_pos_content_new_minus_source_N,mean_content_new_minus_source_T_minus_U,se_content_new_minus_source_T_minus_U,frac_pos_content_new_minus_source_T_minus_U,mean_content_new_minus_source_T_minus_N,se_content_new_minus_source_T_minus_N,frac_pos_content_new_minus_source_T_minus_N,mean_full_source_minus_new_T,se_full_source_minus_new_T,frac_pos_full_source_minus_new_T,mean_full_source_minus_new_U,se_full_source_minus_new_U,frac_pos_full_source_minus_new_U,mean_full_source_minus_new_N,se_full_source_minus_new_N,frac_pos_full_source_minus_new_N,mean_full_source_minus_new_T_minus_U,se_full_source_minus_new_T_minus_U,frac_pos_full_source_minus_new_T_minus_U,mean_full_source_minus_new_T_minus_N,se_full_source_minus_new_T_minus_N,frac_pos_full_source_minus_new_T_minus_N,mean_content_source_minus_new_T,se_content_source_minus_new_T,frac_pos_content_source_minus_new_T,mean_content_source_minus_new_U,se_content_source_minus_new_U,frac_pos_content_source_minus_new_U,mean_content_source_minus_new_N,se_content_source_minus_new_N,frac_pos_content_source_minus_new_N,mean_content_source_minus_new_T_minus_U,se_content_source_minus_new_T_minus_U,frac_pos_content_source_minus_new_T_minus_U,mean_content_source_minus_new_T_minus_N,se_content_source_minus_new_T_minus_N,frac_pos_content_source_minus_new_T_minus_N
43122,repeat,final,balanced_heldout,UNCHANGED_DISTRACTOR_USE,template,200,0.5135139711664762,0.161250222927556,0.58,-3.8960582124903964,0.21596443968728402,0.09,-4.013790541292857,0.21008029583910112,0.08,4.409572183656873,0.19063071775029156,0.935,4.527304512459334,0.19230831329367343,0.94,0.6773283731313943,0.19443076353797079,0.55,-4.503821333902714,0.22706431562739496,0.08,-4.640300865622315,0.2184509187933822,0.075,5.181149707034108,0.1990898730017554,0.935,5.317629238753709,0.20194846746001352,0.945,-0.5135139711664762,0.161250222927556,0.42,3.8960582124903964,0.21596443968728402,0.91,4.013790541292857,0.21008029583910112,0.92,-4.409572183656873,0.19063071775029156,0.065,-4.527304512459334,0.19230831329367343,0.06,-0.6773283731313943,0.19443076353797079,0.45,4.503821333902714,0.22706431562739496,0.92,4.640300865622315,0.2184509187933822,0.925,-5.181149707034108,0.1990898730017554,0.065,-5.317629238753709,0.20194846746001352,0.055
43122,repeat,final,balanced_heldout,UPDATED_USE,template,200,0.9488679640760587,0.21643480007449145,0.64,-4.612212107631782,0.24086790576634745,0.095,-4.830319122231125,0.23638095722909377,0.095,5.561080071707841,0.1921089089300131,0.97,5.779187086307184,0.1953000523153301,0.97,1.06682805003408,0.2327842118235148,0.61,-5.121801309696868,0.2423237129368507,0.09,-5.334754979660999,0.23850648077074427,0.085,6.188629359730948,0.1914156583457113,0.97,6.401583029695079,0.19478971498374184,0.97,-0.9488679640760587,0.21643480007449145,0.36,4.612212107631782,0.24086790576634745,0.905,4.830319122231125,0.23638095722909377,0.905,-5.561080071707841,0.1921089089300131,0.03,-5.779187086307184,0.1953000523153301,0.03,-1.06682805003408,0.2327842118235148,0.39,5.121801309696868,0.2423237129368507,0.91,5.334754979660999,0.23850648077074427,0.915,-6.188629359730948,0.1914156583457113,0.03,-6.401583029695079,0.19478971498374184,0.03
43122,repeat,final,extended_nontrain,UNCHANGED_DISTRACTOR_USE,template,200,0.5135139711664762,0.161250222927556,0.58,-3.8960582124903964,0.21596443968728402,0.09,-4.013790541292857,0.21008029583910112,0.08,4.409572183656873,0.19063071775029156,0.935,4.527304512459334,0.19230831329367343,0.94,0.6773283731313943,0.19443076353797079,0.55,-4.503821333902714,0.22706431562739496,0.08,-4.640300865622315,0.2184509187933822,0.075,5.181149707034108,0.1990898730017554,0.935,5.317629238753709,0.20194846746001352,0.945,-0.5135139711664762,0.161250222927556,0.42,3.8960582124903964,0.21596443968728402,0.91,4.013790541292857,0.21008029583910112,0.92,-4.409572183656873,0.19063071775029156,0.065,-4.527304512459334,0.19230831329367343,0.06,-0.6773283731313943,0.19443076353797079,0.45,4.503821333902714,0.22706431562739496,0.92,4.640300865622315,0.2184509187933822,0.925,-5.181149707034108,0.1990898730017554,0.065,-5.317629238753709,0.20194846746001352,0.055
43122,repeat,final,extended_nontrain,UPDATED_USE,template,1125,1.1169820760146454,0.09528720125488284,0.648,-4.430541965178428,0.10594892291480199,0.10933333333333334,-4.770883150715757,0.10332714041893867,0.09688888888888889,5.547524041193073,0.08705895358052732,0.9617777777777777,5.887865226730402,0.08836865119631027,0.9733333333333334,1.323978836622769,0.10324380736203526,0.648,-4.685669564544166,0.11041001750748312,0.11733333333333333,-5.087804803504694,0.10604452632940996,0.10044444444444445,6.0096484011669355,0.08761869302802679,0.96,6.411783640127463,0.0876810188913332,0.9733333333333334,-1.1169820760146454,0.09528720125488284,0.352,4.430541965178428,0.10594892291480199,0.8906666666666667,4.770883150715757,0.10332714041893867,0.9031111111111111,-5.547524041193073,0.08705895358052732,0.03822222222222222,-5.887865226730402,0.08836865119631027,0.02666666666666667,-1.323978836622769,0.10324380736203526,0.352,4.685669564544166,0.11041001750748312,0.8826666666666667,5.087804803504694,0.10604452632940996,0.8995555555555556,-6.0096484011669355,0.08761869302802679,0.04,-6.411783640127463,0.0876810188913332,0.02666666666666667
43122,repeat_split,final,balanced_heldout,UNCHANGED_DISTRACTOR_USE,template,200,0.42383965018384867,0.1651600189238904,0.565,-3.609026866402807,0.21173696592128,0.1,-3.69004442985732,0.2100380072949875,0.105,4.0328665165866555,0.1766212063062232,0.945,4.113884080041168,0.179080421279683,0.935,0.6018951993849739,0.19822746701864352,0.575,-4.116385410481126,0.22722201132016936,0.1,-4.243406584103937,0.2219143939003918,0.09,4.7182806098661,0.19129698611546483,0.945,4.845301783488911,0.19190855086978087,0.935,-0.42383965018384867,0.1651600189238904,0.435,3.609026866402807,0.21173696592128,0.9,3.69004442985732,0.2100380072949875,0.895,-4.0328665165866555,0.1766212063062232,0.055,-4.113884080041168,0.179080421279683,0.065,-0.6018951993849739,0.19822746701864352,0.425,4.116385410481126,0.22722201132016936,0.9,4.243406584103937,0.2219143939003918,0.91,-4.7182806098661,0.19129698611546483,0.055,-4.845301783488911,0.19190855086978087,0.065
43122,repeat_split,final,balanced_heldout,UPDATED_USE,template,200,0.8836250129060563,0.21542405703594,0.61,-4.132048007367539,0.24431899540622,0.1,-4.38573728469224,0.23699842398609972,0.105,5.015673020273595,0.17295711442858952,0.98,5.269362297598297,0.1762175845382374,0.98,1.0471492149439663,0.22977198663897913,0.615,-4.5148305216642175,0.2485442808881025,0.1,-4.798230400056996,0.24316115915966494,0.1,5.561979736608183,0.17619379729875695,0.98,5.845379615000962,0.1791093075373701,0.985,-0.8836250129060563,0.21542405703594,0.39,4.132048007367539,0.24431899540622,0.9,4.38573728469224,0.23699842398609972,0.895,-5.015673020273595,0.17295711442858952,0.02,-5.269362297598297,0.1762175845382374,0.02,-1.0471492149439663,0.22977198663897913,0.385,4.5148305216642175,0.2485442808881025,0.9,4.798230400056996,0.24316115915966494,0.9,-5.561979736608183,0.17619379729875695,0.02,-5.845379615000962,0.1791093075373701,0.015
43122,repeat_split,final,extended_nontrain,UNCHANGED_DISTRACTOR_USE,template,200,0.42383965018384867,0.1651600189238904,0.565,-3.609026866402807,0.21173696592128,0.1,-3.69004442985732,0.2100380072949875,0.105,4.0328665165866555,0.1766212063062232,0.945,4.113884080041168,0.179080421279683,0.935,0.6018951993849739,0.19822746701864352,0.575,-4.116385410481126,0.22722201132016936,0.1,-4.243406584103937,0.2219143939003918,0.09,4.7182806098661,0.19129698611546483,0.945,4.845301783488911,0.19190855086978087,0.935,-0.42383965018384867,0.1651600189238904,0.435,3.609026866402807,0.21173696592128,0.9,3.69004442985732,0.2100380072949875,0.895,-4.0328665165866555,0.1766212063062232,0.055,-4.113884080041168,0.179080421279683,0.065,-0.6018951993849739,0.19822746701864352,0.425,4.116385410481126,0.22722201132016936,0.9,4.243406584103937,0.2219143939003918,0.91,-4.7182806098661,0.19129698611546483,0.055,-4.845301783488911,0.19190855086978087,0.065
43122,repeat_split,final,extended_nontrain,UPDATED_USE,template,1125,0.9220872193212729,0.0956019344066872,0.6017777777777777,-4.048166995036165,0.10421858566441165,0.1288888888888889,-4.379616471585264,0.10243183777947534,0.10933333333333334,4.970254214357437,0.07748706110366256,0.9573333333333334,5.301703690906536,0.07913108914973185,0.968,1.151395546882613,0.10360878713933765,0.6088888888888889,-4.234580501245464,0.1090008276855186,0.14044444444444446,-4.632013103769708,0.1057024023111512,0.11822222222222223,5.385976048128077,0.07910048048571695,0.9528888888888889,5.783408650652321,0.0801767220049967,0.9671111111111111,-0.9220872193212729,0.0956019344066872,0.3982222222222222,4.048166995036165,0.10421858566441165,0.8711111111111111,4.379616471585264,0.10243183777947534,0.8906666666666667,-4.970254214357437,0.07748706110366256,0.042666666666666665,-5.301703690906536,0.07913108914973185,0.032,-1.151395546882613,0.10360878713933765,0.39111111111111113,4.234580501245464,0.1090008276855186,0.8595555555555555,4.632013103769708,0.1057024023111512,0.8817777777777778,-5.385976048128077,0.07910048048571695,0.04711111111111111,-5.783408650652321,0.0801767220049967,0.03288888888888889
43122,view,final,balanced_heldout,UNCHANGED_DISTRACTOR_USE,template,200,0.5416304078253645,0.17211400948272626,0.595,-3.9150774658004277,0.22142798937483138,0.085,-4.038876707642652,0.21378751818029032,0.07,4.456707873625792,0.19349073518528925,0.95,4.580507115468016,0.19683856046303838,0.93,0.7317096366184317,0.20735034182582032,0.59,-4.504324636160432,0.23456934368471963,0.09,-4.694673745327448,0.2246582894975509,0.075,5.2360342727788645,0.20579435580147543,0.955,5.42638338194588,0.21040792525944121,0.94,-0.5416304078253645,0.17211400948272626,0.405,3.9150774658004277,0.22142798937483138,0.915,4.038876707642652,0.21378751818029032,0.93,-4.456707873625792,0.19349073518528925,0.05,-4.580507115468016,0.19683856046303838,0.07,-0.7317096366184317,0.20735034182582032,0.41,4.504324636160432,0.23456934368471963,0.91,4.694673745327448,0.2246582894975509,0.925,-5.2360342727788645,0.20579435580147543,0.045,-5.42638338194588,0.21040792525944121,0.06
43122,view,final,balanced_heldout,UPDATED_USE,template,200,1.0642132492281393,0.21881308165626828,0.645,-4.542853114189639,0.24508263016187748,0.1,-4.794975222888417,0.24131925569757698,0.1,5.607066363417778,0.19473115409780498,0.98,5.859188472116556,0.199531117653724,0.98,1.208720885539259,0.23659793272904867,0.63,-5.018198469298172,0.24772785818187343,0.08,-5.289968204774583,0.24673259941981077,0.085,6.226919354837431,0.19238538441824923,0.98,6.4986890903138415,0.20041290692563526,0.975,-1.0642132492281393,0.21881308165626828,0.355,4.542853114189639,0.24508263016187748,0.9,4.794975222888417,0.24131925569757698,0.9,-5.607066363417778,0.19473115409780498,0.02,-5.859188472116556,0.199531117653724,0.02,-1.208720885539259,0.23659793272904867,0.37,5.018198469298172,0.24772785818187343,0.92,5.289968204774583,0.24673259941981077,0.915,-6.226919354837431,0.19238538441824923,0.02,-6.4986890903138415,0.20041290692563526,0.025
43122,view,final,extended_nontrain,UNCHANGED_DISTRACTOR_USE,template,200,0.5416304078253645,0.17211400948272626,0.595,-3.9150774658004277,0.22142798937483138,0.085,-4.038876707642652,0.21378751818029032,0.07,4.456707873625792,0.19349073518528925,0.95,4.580507115468016,0.19683856046303838,0.93,0.7317096366184317,0.20735034182582032,0.59,-4.504324636160432,0.23456934368471963,0.09,-4.694673745327448,0.2246582894975509,0.075,5.2360342727788645,0.20579435580147543,0.955,5.42638338194588,0.21040792525944121,0.94,-0.5416304078253645,0.17211400948272626,0.405,3.9150774658004277,0.22142798937483138,0.915,4.038876707642652,0.21378751818029032,0.93,-4.456707873625792,0.19349073518528925,0.05,-4.580507115468016,0.19683856046303838,0.07,-0.7317096366184317,0.20735034182582032,0.41,4.504324636160432,0.23456934368471963,0.91,4.694673745327448,0.2246582894975509,0.925,-5.2360342727788645,0.20579435580147543,0.045,-5.42638338194588,0.21040792525944121,0.06
43122,view,final,extended_nontrain,UPDATED_USE,template,1125,1.2985542406934087,0.0974725982728931,0.6622222222222223,-4.320827857289449,0.10690070889687237,0.12266666666666666,-4.709917079709018,0.10428709481719461,0.09777777777777778,5.619382097982857,0.08485927918466397,0.9662222222222222,6.0084713204024265,0.08747455302882311,0.9706666666666667,1.5451436760659114,0.10578885914062942,0.6648888888888889,-4.563806959805714,0.11117534677920547,0.13244444444444445,-5.0420983024828825,0.10673444208748327,0.10666666666666667,6.108950635871625,0.08555637246075558,0.9644444444444444,6.587241978548794,0.0877882230263936,0.9697777777777777,-1.2985542406934087,0.0974725982728931,0.3377777777777778,4.320827857289449,0.10690070889687237,0.8773333333333333,4.709917079709018,0.10428709481719461,0.9022222222222223,-5.619382097982857,0.08485927918466397,0.033777777777777775,-6.0084713204024265,0.08747455302882311,0.029333333333333333,-1.5451436760659114,0.10578885914062942,0.33511111111111114,4.563806959805714,0.11117534677920547,0.8675555555555555,5.0420983024828825,0.10673444208748327,0.8933333333333333,-6.108950635871625,0.08555637246075558,0.035555555555555556,-6.587241978548794,0.0877882230263936,0.030222222222222223
43122,view_split,final,balanced_heldout,UNCHANGED_DISTRACTOR_USE,template,200,0.45050162454832726,0.1702270131033449,0.565,-3.678044081283692,0.21567294759563893,0.105,-3.8375189922349953,0.21209678314181585,0.085,4.128545705832019,0.1716931881110819,0.955,4.288020616783323,0.17497318218275693,0.955,0.6555280027862164,0.20311989187897228,0.535,-4.186450127775224,0.22922192847709164,0.105,-4.413479750845251,0.2238333836343377,0.095,4.84197813056144,0.18248265231360758,0.96,5.0690077536314675,0.18768693304603343,0.955,-0.45050162454832726,0.1702270131033449,0.435,3.678044081283692,0.21567294759563893,0.895,3.8375189922349953,0.21209678314181585,0.915,-4.128545705832019,0.1716931881110819,0.045,-4.288020616783323,0.17497318218275693,0.045,-0.6555280027862164,0.20311989187897228,0.465,4.186450127775224,0.22922192847709164,0.895,4.413479750845251,0.2238333836343377,0.905,-4.84197813056144,0.18248265231360758,0.04,-5.0690077536314675,0.18768693304603343,0.045
43122,view_split,final,balanced_heldout,UPDATED_USE,template,200,0.8361420902118017,0.22461780233447415,0.59,-4.169733005820387,0.2538274065949187,0.135,-4.558832322430395,0.2507168235922229,0.105,5.005875096032188,0.18188389104194566,0.97,5.394974412642196,0.19161628973296316,0.98,0.9950033042484279,0.24061697636038606,0.62,-4.5741171631796025,0.2554621068419809,0.11,-5.017921276297519,0.25296559323953666,0.085,5.56912046742803,0.18474030127437704,0.97,6.012924580545947,0.1954512371686611,0.975,-0.8361420902118017,0.22461780233447415,0.41,4.169733005820387,0.2538274065949187,0.865,4.558832322430395,0.2507168235922229,0.895,-5.005875096032188,0.18188389104194566,0.03,-5.394974412642196,0.19161628973296316,0.02,-0.9950033042484279,0.24061697636038606,0.38,4.5741171631796025,0.2554621068419809,0.89,5.017921276297519,0.25296559323953666,0.915,-5.56912046742803,0.18474030127437704,0.03,-6.012924580545947,0.1954512371686611,0.025
43122,view_split,final,extended_nontrain,UNCHANGED_DISTRACTOR_USE,template,200,0.45050162454832726,0.1702270131033449,0.565,-3.678044081283692,0.21567294759563893,0.105,-3.8375189922349953,0.21209678314181585,0.085,4.128545705832019,0.1716931881110819,0.955,4.288020616783323,0.17497318218275693,0.955,0.6555280027862164,0.20311989187897228,0.535,-4.186450127775224,0.22922192847709164,0.105,-4.413479750845251,0.2238333836343377,0.095,4.84197813056144,0.18248265231360758,0.96,5.0690077536314675,0.18768693304603343,0.955,-0.45050162454832726,0.1702270131033449,0.435,3.678044081283692,0.21567294759563893,0.895,3.8375189922349953,0.21209678314181585,0.915,-4.128545705832019,0.1716931881110819,0.045,-4.288020616783323,0.17497318218275693,0.045,-0.6555280027862164,0.20311989187897228,0.465,4.186450127775224,0.22922192847709164,0.895,4.413479750845251,0.2238333836343377,0.905,-4.84197813056144,0.18248265231360758,0.04,-5.0690077536314675,0.18768693304603343,0.045
43122,view_split,final,extended_nontrain,UPDATED_USE,template,1125,1.0323761386532297,0.09565642970525558,0.6231111111111111,-4.0522442332156885,0.10613377569523363,0.13244444444444445,-4.496349475279487,0.1033260770241351,0.10133333333333333,5.084620371868918,0.07880316368931081,0.9653333333333334,5.528725613932717,0.08092036362693161,0.9768888888888889,1.3052459356224428,0.10395738223360329,0.6346666666666667,-4.2122386294012015,0.11085587946643753,0.14044444444444446,-4.7495558544364584,0.10643381633126706,0.10577777777777778,5.517484565023644,0.08071259436769267,0.9635555555555556,6.054801790058901,0.08233473910561297,0.9742222222222222,-1.0323761386532297,0.09565642970525558,0.3768888888888889,4.0522442332156885,0.10613377569523363,0.8675555555555555,4.496349475279487,0.1033260770241351,0.8986666666666666,-5.084620371868918,0.07880316368931081,0.034666666666666665,-5.528725613932717,0.08092036362693161,0.02311111111111111,-1.3052459356224428,0.10395738223360329,0.36533333333333334,4.2122386294012015,0.11085587946643753,0.8595555555555555,4.7495558544364584,0.10643381633126706,0.8942222222222223,-5.517484565023644,0.08071259436769267,0.036444444444444446,-6.054801790058901,0.08233473910561297,0.025777777777777778
