word,n_rows,n_finite_rows,n_unique_steps,in_cdi_human,mean_context_words,min_context_words,max_context_words,child_status,child_aoa,model_random_chance,model_min_surprisal,model_threshold,model_neg_threshold,model_first_step,model_last_step,model_first_surprisal,model_last_surprisal,model_mean_improvement_first_minus_last,model_best_step,model_best_surprisal,model_range_neg,model_status,subword_len,curve_first_1M,curve_last_100M,curve_best,curve_first_minus_last,model_log_aoa_step,model_aoa_step,model_aoa,model_exception
lion,95,95,19,1,15.4,13,21,ok,22.93884161407195,9.704060527839234,9.290451622009277,9.497256074924255,,,,,,,,,3.093047332763673,model_fit_exception,1,9.297891998291016,9.88651065826416,9.290451622009277,-0.5886186599731449,,,,RuntimeError('Optimal parameters not found: The maximum number of function evaluations is exceeded.')
lips,380,380,19,1,13.7,5,29,ok,25.482076843958392,9.704060527839234,7.6626639604568485,8.683362244148041,-8.683362244148041,1000000.0,100000000.0,9.701366567611695,7.837680757045746,1.8636858105659488,80000000.0,7.6626639604568485,3.7592408895492557,ok,1,9.701366567611695,7.837680757045746,7.6626639604568485,1.8636858105659488,6.918610198029957,8291061.672917425,6.918610198029957,
listen,380,380,19,1,15.3,5,60,ok,28.048745584501315,9.704060527839234,6.737303376197815,8.220681952018523,-8.220681952018523,1000000.0,100000000.0,9.395657110214234,7.588615036010742,1.8070420742034923,40000000.0,6.737303376197815,3.364282250404358,ok,1,9.395657110214234,7.588615036010742,6.737303376197815,1.8070420742034923,6.8930996963837945,7818071.552002634,6.8930996963837945,
lollipop,38,38,19,1,14.5,12,17,ok,27.842830450401625,9.704060527839234,8.54570484161377,9.1248826847265,-9.1248826847265,1000000.0,100000000.0,10.515366077423096,12.596553325653076,-2.0811872482299805,10000000.0,8.54570484161377,4.408232688903809,flat_or_zero_amplitude,1,10.515366077423096,12.596553325653076,8.54570484161377,-2.0811872482299805,,,,
long,380,380,19,1,11.95,5,33,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
look,380,380,19,1,12.65,5,28,ok,24.098423511314476,9.704060527839234,6.932013916969299,8.318037222404266,-8.318037222404266,1000000.0,100000000.0,8.645576286315919,7.230607748031616,1.4149685382843025,50000000.0,6.932013916969299,1.9911730527877802,threshold_below_lower_asymptote,1,8.645576286315919,7.230607748031616,6.932013916969299,1.4149685382843025,,,,
loud,380,380,19,1,15.75,5,48,ok,26.12765077192083,9.704060527839234,8.450496506690978,9.077278517265107,-9.077278517265107,1000000.0,100000000.0,9.093348693847656,8.976693964004516,0.1166547298431393,70000000.0,8.450496506690978,2.387100863456727,threshold_above_upper_asymptote,1,9.093348693847656,8.976693964004516,8.450496506690978,0.1166547298431393,,,,
love,380,380,19,1,13.35,5,28,ok,23.249110931637965,9.704060527839234,7.131252807378769,8.417656667609002,-8.417656667609002,1000000.0,100000000.0,8.848506259918214,7.503741902112961,1.3447643578052526,50000000.0,7.131252807378769,1.7647680819034575,threshold_below_lower_asymptote,1,8.848506259918214,7.503741902112961,7.131252807378769,1.3447643578052526,,,,
lunch,380,380,19,1,12.5,5,24,ok,24.37307490241634,9.704060527839234,6.509190428256988,8.10662547804811,-8.10662547804811,1000000.0,100000000.0,9.520455884933472,7.061766177415848,2.4586897075176246,70000000.0,6.509190428256988,3.6678851008415227,ok,1,9.520455884933472,7.061766177415848,6.509190428256988,2.4586897075176246,7.167632149891429,14710658.726332353,7.167632149891429,
mad,304,304,19,1,16.875,5,42,ok,28.357752575026606,9.704060527839234,8.690360441803932,9.197210484821582,-9.197210484821582,1000000.0,100000000.0,9.438665568828583,9.88948878645897,-0.45082321763038635,70000000.0,8.690360441803932,1.7952856570482254,threshold_above_upper_asymptote,1,9.438665568828583,9.88948878645897,8.690360441803932,-0.45082321763038635,,,,
mailman,19,19,19,1,7.0,7,7,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
make,380,380,19,1,11.85,5,27,ok,26.76673663101711,9.704060527839234,5.432296299934388,7.568178413886811,-7.568178413886811,1000000.0,100000000.0,8.683624315261842,5.577493345737457,3.1061309695243846,70000000.0,5.432296299934388,3.251328015327454,ok,1,8.683624315261842,5.577493345737457,5.432296299934388,3.1061309695243846,6.403938853337971,2534770.7211935865,6.403938853337971,
man,380,380,19,1,10.0,5,18,ok,26.239323453067815,9.704060527839234,4.910098034143448,7.30707928099134,-7.30707928099134,1000000.0,100000000.0,8.73091254234314,5.648784503340721,3.082128039002418,20000000.0,4.910098034143448,3.8208145081996916,ok,1,8.73091254234314,5.648784503340721,4.910098034143448,3.082128039002418,6.465362138587407,2919859.7393959207,6.465362138587407,
meat,380,380,19,1,20.0,5,50,ok,26.824160865348063,9.704060527839234,7.475479213893413,8.589769870866323,-8.589769870866323,1000000.0,100000000.0,9.084835863113403,7.673269153386355,1.4115667097270483,70000000.0,7.475479213893413,3.1075635507702835,ok,1,9.084835863113403,7.673269153386355,7.475479213893413,1.4115667097270483,7.015557777180096,10364723.84318174,7.015557777180096,
medicine,380,380,19,1,12.75,5,41,ok,24.709281294511936,9.704060527839234,8.112010884284974,8.908035706062105,-8.908035706062105,1000000.0,100000000.0,9.372893142700196,9.8206130027771,-0.44771986007690323,30000000.0,8.112010884284974,2.958783507347107,threshold_above_upper_asymptote,1,9.372893142700196,9.8206130027771,8.112010884284974,-0.44771986007690323,,,,
melon,95,95,19,1,13.8,5,30,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
milk,380,380,19,1,14.2,6,52,ok,18.255048075517685,9.704060527839234,7.603612434864044,8.65383648135164,-8.65383648135164,1000000.0,100000000.0,8.52357792854309,8.255202162265778,0.2683757662773125,20000000.0,7.603612434864044,2.705879104137421,ok,1,8.52357792854309,8.255202162265778,7.603612434864044,0.2683757662773125,7.01555211682633,10364588.755978437,7.01555211682633,
mommy,38,38,19,1,17.5,10,25,child_above_50pct_from_first_age,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
money,380,380,19,1,12.55,5,35,ok,24.59030107938586,9.704060527839234,5.799369764328003,7.751715146083619,-7.751715146083619,1000000.0,100000000.0,8.91702299118042,6.329898166656494,2.5871248245239267,20000000.0,5.799369764328003,3.1663840293884276,ok,1,8.91702299118042,6.329898166656494,5.799369764328003,2.5871248245239267,6.853425664564013,7135519.604822965,6.853425664564013,
monkey,38,38,19,1,23.0,14,32,ok,21.420862525347772,9.704060527839234,8.358366966247559,9.031213747043395,-9.031213747043395,1000000.0,100000000.0,9.398193359375,11.877539157867432,-2.4793457984924316,20000000.0,8.358366966247559,3.703547954559326,threshold_above_upper_asymptote,1,9.398193359375,11.877539157867432,8.358366966247559,-2.4793457984924316,,,,
moon,380,380,19,1,16.9,9,28,ok,21.266352929569763,9.704060527839234,7.308756113052368,8.5064083204458,-8.5064083204458,1000000.0,100000000.0,9.055884456634521,8.491606390476226,0.5642780661582947,9000000.0,7.308756113052368,2.718565416336059,ok,1,9.055884456634521,8.491606390476226,7.308756113052368,0.5642780661582947,6.738854432443212,5480931.233183312,6.738854432443212,
moose,133,133,19,1,13.285714285714286,7,34,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
mop,19,19,19,1,7.0,7,7,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
morning,380,380,19,1,13.55,5,31,ok,26.726898941775957,9.704060527839234,5.371578621864319,7.537819574851776,-7.537819574851776,1000000.0,100000000.0,8.738232898712159,6.184299927949906,2.5539329707622533,20000000.0,5.371578621864319,3.6682203054428095,ok,1,8.738232898712159,6.184299927949906,5.371578621864319,2.5539329707622533,6.87618761822901,7519475.704704383,6.87618761822901,
motorcycle,380,380,19,1,13.85,5,32,ok,25.351378212033644,9.704060527839234,10.243266677856445,9.97366360284784,-9.97366360284784,1000000.0,100000000.0,10.25134015083313,10.727487444877625,-0.47614729404449463,10000000.0,10.243266677856445,1.9293943405151364,threshold_above_upper_asymptote,1,10.25134015083313,10.727487444877625,10.243266677856445,-0.47614729404449463,,,,
mouse,380,380,19,1,17.25,5,78,ok,23.380858578636253,9.704060527839234,9.170937275886535,9.437498901862885,-9.437498901862885,1000000.0,100000000.0,9.76719126701355,11.277894008159638,-1.5107027411460887,7000000.0,9.170937275886535,2.5694369137287136,flat_or_zero_amplitude,1,9.76719126701355,11.277894008159638,9.170937275886535,-1.5107027411460887,,,,
mouth,380,380,19,1,18.6,5,68,ok,20.209807579108084,9.704060527839234,7.28650289773941,8.495281712789321,-8.495281712789321,1000000.0,100000000.0,10.115821409225465,7.777780270576477,2.338041138648988,70000000.0,7.28650289773941,2.829318511486054,ok,1,10.115821409225465,7.777780270576477,7.28650289773941,2.338041138648988,6.934749786714387,8604977.443679435,6.934749786714387,
movie,380,380,19,1,20.4,5,77,ok,27.917043742420812,9.704060527839234,6.969390881061554,8.336725704450394,-8.336725704450394,1000000.0,100000000.0,9.399740648269653,8.186031675338745,1.2137089729309078,40000000.0,6.969390881061554,2.780799853801727,ok,1,9.399740648269653,8.186031675338745,6.969390881061554,1.2137089729309078,6.82037385986426,6612623.469720406,6.82037385986426,
muffin,171,171,19,1,16.77777777777778,9,40,ok,26.196634213174725,19.408121055678468,13.996762911478678,16.702441983578574,-16.702441983578574,1000000.0,100000000.0,18.662573284573025,14.535442564222548,4.127130720350477,70000000.0,13.996762911478678,4.893474896748861,ok,2,18.662573284573025,14.535442564222548,13.996762911478678,4.127130720350477,7.116312424969118,13071107.660387164,7.116312424969118,
nail,361,361,19,1,14.526315789473685,5,45,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
nap,171,171,19,1,17.0,5,41,ok,22.674625384618004,9.704060527839234,9.614439328511557,9.659249928175395,-9.659249928175395,1000000.0,100000000.0,9.78673701816135,9.978820164998373,-0.19208314683702277,80000000.0,9.614439328511557,1.6891072591145821,threshold_above_upper_asymptote,1,9.78673701816135,9.978820164998373,9.614439328511557,-0.19208314683702277,,,,
napkin,114,114,19,1,8.333333333333334,5,13,ok,25.073543767799908,9.704060527839234,9.1851274172465,9.444593972542867,-9.444593972542867,1000000.0,100000000.0,9.624367713928223,11.657202164332071,-2.0328344504038487,30000000.0,9.1851274172465,3.356626033782959,flat_or_zero_amplitude,1,9.624367713928223,11.657202164332071,9.1851274172465,-2.0328344504038487,,,,
naughty,76,76,19,1,13.75,6,25,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
necklace,304,304,19,1,10.8125,5,30,ok,26.69518885859007,9.704060527839234,9.762017965316772,9.733039246578002,-9.733039246578002,1000000.0,100000000.0,9.762017965316772,10.899818450212479,-1.1378004848957062,1000000.0,9.762017965316772,2.4308226704597473,threshold_above_upper_asymptote,1,9.762017965316772,10.899818450212479,9.762017965316772,-1.1378004848957062,,,,
new,380,380,19,1,14.2,5,32,ok,28.840785987993776,9.704060527839234,6.806479740142822,8.255270133991027,-8.255270133991027,1000000.0,100000000.0,8.552194023132325,7.689391946792602,0.8628020763397224,8000000.0,6.806479740142822,2.895650553703308,flat_or_zero_amplitude,1,8.552194023132325,7.689391946792602,6.806479740142822,0.8628020763397224,,,,
nice,380,380,19,1,12.35,5,30,ok,25.83342302182803,9.704060527839234,7.012174153327942,8.358117340583588,-8.358117340583588,1000000.0,100000000.0,8.890814733505248,7.591685485839844,1.2991292476654044,8000000.0,7.012174153327942,1.878640580177306,ok,1,8.890814733505248,7.591685485839844,7.012174153327942,1.2991292476654044,6.775518309868604,5963733.624274824,6.775518309868604,
night,380,380,19,1,16.0,5,38,ok,24.482917590787725,9.704060527839234,4.7326995730400085,7.218380050439621,-7.218380050439621,1000000.0,100000000.0,9.358399915695191,5.477972739934922,3.8804271757602695,20000000.0,4.7326995730400085,4.625700342655183,ok,1,9.358399915695191,5.477972739934922,4.7326995730400085,3.8804271757602695,6.827511424036405,6722198.9150214,6.827511424036405,
noisy,209,209,19,1,15.454545454545455,6,34,ok,28.973349302766035,9.704060527839234,9.562931407581676,9.633495967710456,-9.633495967710456,1000000.0,100000000.0,9.562931407581676,11.239849350669168,-1.676917943087492,1000000.0,9.562931407581676,2.743339798667215,flat_or_zero_amplitude,1,9.562931407581676,11.239849350669168,9.562931407581676,-1.676917943087492,,,,
noodles,171,171,19,1,14.777777777777779,7,31,ok,24.271362933789078,9.704060527839234,9.98055542839898,9.842307978119106,-9.842307978119106,1000000.0,100000000.0,9.98055542839898,10.496752315097385,-0.5161968866984061,1000000.0,9.98055542839898,2.8801043828328456,threshold_above_upper_asymptote,1,9.98055542839898,10.496752315097385,9.98055542839898,-0.5161968866984061,,,,
nose,380,380,19,1,14.25,6,39,ok,17.566643472145085,9.704060527839234,7.572404146194458,8.638232337016845,-8.638232337016845,1000000.0,100000000.0,8.871184730529786,7.770400881767273,1.1007838487625126,20000000.0,7.572404146194458,3.1497686386108406,ok,1,8.871184730529786,7.770400881767273,7.572404146194458,1.1007838487625126,7.0278514736201645,10662313.134540223,7.0278514736201645,
nurse,380,380,19,1,12.5,5,30,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
nuts,285,285,19,1,13.933333333333334,6,33,ok,28.18287000352459,9.704060527839234,8.758953793843586,9.23150716084141,,,,,,,,,2.788064956665039,model_fit_exception,1,9.794808260599773,10.310679117838541,8.758953793843586,-0.5158708572387685,,,,RuntimeError('Optimal parameters not found: The maximum number of function evaluations is exceeded.')
old,380,380,19,1,14.0,5,33,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
open,380,380,19,1,13.95,5,39,ok,22.114445562602707,9.704060527839234,7.010089099407196,8.357074813623214,-8.357074813623214,1000000.0,100000000.0,9.286597490310669,7.41454062461853,1.872056865692139,50000000.0,7.010089099407196,2.276508390903473,ok,1,9.286597490310669,7.41454062461853,7.010089099407196,1.872056865692139,6.920970558511345,8336245.700098134,6.920970558511345,
outside,380,380,19,1,15.3,6,34,ok,20.586834888836407,9.704060527839234,7.737425363063812,8.720742945451523,-8.720742945451523,1000000.0,100000000.0,8.947982501983642,7.750963878631592,1.19701862335205,80000000.0,7.737425363063812,1.8713382363319404,ok,1,8.947982501983642,7.750963878631592,7.737425363063812,1.19701862335205,7.23621999228753,17227409.101165995,7.23621999228753,
oven,380,380,19,1,13.45,6,38,ok,27.085939648491006,9.704060527839234,6.721364712715149,8.212712620277191,-8.212712620277191,1000000.0,100000000.0,10.41822452545166,7.050423884391785,3.3678006410598744,70000000.0,6.721364712715149,5.117788481712342,ok,1,10.41822452545166,7.050423884391785,6.721364712715149,3.3678006410598744,7.464501723988421,29140816.02574104,7.464501723988421,
owl,57,57,19,1,12.333333333333334,10,17,ok,23.33001152771118,9.704060527839234,8.172685782114664,8.938373154976949,-8.938373154976949,1000000.0,100000000.0,10.132240931193033,8.764232953389486,1.368007977803547,30000000.0,8.172685782114664,3.0113323529561367,ok,1,10.132240931193033,8.764232953389486,8.172685782114664,1.368007977803547,7.497369176259697,31431793.48908375,7.497369176259697,
paint,380,380,19,1,13.95,5,43,ok,26.332309328783996,9.704060527839234,8.959019041061401,9.331539784450317,-9.331539784450317,1000000.0,100000000.0,9.885683488845824,9.59924042224884,0.28644306659698415,50000000.0,8.959019041061401,1.8509592056274418,threshold_above_upper_asymptote,1,9.885683488845824,9.59924042224884,8.959019041061401,0.28644306659698415,,,,
pancake,190,190,19,1,18.0,5,41,ok,24.068571454323198,19.408121055678468,13.747203695774079,16.577662375726273,-16.577662375726273,1000000.0,100000000.0,19.879948997497557,14.19891290217638,5.681036095321177,40000000.0,13.747203695774079,8.220840775966643,ok,2,19.879948997497557,14.19891290217638,13.747203695774079,5.681036095321177,7.340379299371006,21896730.8192707,7.340379299371006,
pants,380,380,19,1,15.4,5,68,ok,21.936410314208324,9.704060527839234,8.878325843811036,9.291193185825135,-9.291193185825135,1000000.0,100000000.0,9.605866384506225,9.26011390686035,0.345752477645874,30000000.0,8.878325843811036,2.757519483566284,threshold_above_upper_asymptote,1,9.605866384506225,9.26011390686035,8.878325843811036,0.345752477645874,,,,
paper,380,380,19,1,13.95,5,66,ok,22.99233148218998,9.704060527839234,7.820390820503235,8.762225674171233,-8.762225674171233,1000000.0,100000000.0,8.398016881942748,8.368909537792206,0.029107344150542502,30000000.0,7.820390820503235,2.0423570394515984,ok,1,8.398016881942748,8.368909537792206,7.820390820503235,0.029107344150542502,6.992769717321313,9834893.766446019,6.992769717321313,
park,380,380,19,1,16.2,5,40,ok,22.878206476855862,9.704060527839234,7.69802371263504,8.701042120237137,-8.701042120237137,1000000.0,100000000.0,8.964725112915039,7.69802371263504,1.2667014002799988,100000000.0,7.69802371263504,2.8614333987236034,ok,1,8.964725112915039,7.69802371263504,7.69802371263504,1.2667014002799988,7.011278533482302,10263098.360665062,7.011278533482302,
party,380,380,19,1,20.2,5,138,ok,25.998215555193525,9.704060527839234,6.758747063577175,8.231403795708204,-8.231403795708204,1000000.0,100000000.0,8.775581455230713,7.469000601768494,1.3065808534622185,40000000.0,6.758747063577175,2.284264506399632,ok,1,8.775581455230713,7.469000601768494,6.758747063577175,1.3065808534622185,6.774502719629837,5949803.826216694,6.774502719629837,
peas,209,209,19,1,9.636363636363637,5,23,ok,24.90319915475007,9.704060527839234,7.584605997258967,8.6443332625491,-8.6443332625491,1000000.0,100000000.0,9.48222455111417,8.22114879434759,1.26107575676658,70000000.0,7.584605997258967,4.480667981234463,ok,1,9.48222455111417,8.22114879434759,7.584605997258967,1.26107575676658,7.693100493413458,49328792.49318131,7.693100493413458,
peekaboo,38,38,19,1,13.0,6,20,ok,19.940203977737045,9.704060527839234,9.348331451416016,9.526195989627624,-9.526195989627624,1000000.0,100000000.0,9.348331451416016,14.446250438690186,-5.09791898727417,1000000.0,9.348331451416016,6.09486198425293,threshold_above_upper_asymptote,1,9.348331451416016,14.446250438690186,9.348331451416016,-5.09791898727417,,,,
pen,380,380,19,1,14.6,5,42,ok,24.683860647952418,9.704060527839234,8.698244619369508,9.201152573604372,-9.201152573604372,1000000.0,100000000.0,9.759328651428223,9.6537761926651,0.10555245876312291,20000000.0,8.698244619369508,2.1351494789123535,threshold_above_upper_asymptote,1,9.759328651428223,9.6537761926651,8.698244619369508,0.10555245876312291,,,,
pencil,304,304,19,1,17.0625,5,36,ok,26.157410646038286,9.704060527839234,8.719376742839813,9.211718635339523,-9.211718635339523,1000000.0,100000000.0,9.080040514469147,9.56338545680046,-0.4833449423313141,30000000.0,8.719376742839813,3.409156560897827,threshold_above_upper_asymptote,1,9.080040514469147,9.56338545680046,8.719376742839813,-0.4833449423313141,,,,
penguin,57,57,19,1,14.333333333333334,6,25,ok,26.410930852292893,19.408121055678468,13.780426979064941,16.594274017371703,-16.594274017371703,1000000.0,100000000.0,19.122156778971355,16.866406122843426,2.2557506561279297,20000000.0,13.780426979064941,6.6753950119018555,threshold_above_upper_asymptote,2,19.122156778971355,16.866406122843426,13.780426979064941,2.2557506561279297,,,,
penny,285,285,19,1,14.0,5,39,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
people,380,380,19,1,11.4,5,24,ok,27.729170763166103,9.704060527839234,4.321779423952103,7.012919975895668,-7.012919975895668,1000000.0,100000000.0,8.478412342071532,5.669052165746689,2.8093601763248435,20000000.0,4.321779423952103,4.1566329181194295,ok,1,8.478412342071532,5.669052165746689,4.321779423952103,2.8093601763248435,6.489754730413168,3088549.668242915,6.489754730413168,
person,380,380,19,1,11.4,5,28,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
pick,380,380,19,1,10.7,5,30,ok,28.31028812070495,9.704060527839234,8.83727719783783,9.270668862838532,,,,,,,,,1.2434747457504276,model_fit_exception,1,9.113001537322997,9.127835273742676,8.83727719783783,-0.014833736419678445,,,,RuntimeError('Optimal parameters not found: The maximum number of function evaluations is exceeded.')
pickle,38,38,19,1,25.0,18,32,ok,27.302972502756642,9.704060527839234,10.316154479980469,10.01010750390985,-10.01010750390985,1000000.0,100000000.0,10.316154479980469,12.728006839752197,-2.4118523597717285,1000000.0,10.316154479980469,3.332550048828125,flat_or_zero_amplitude,1,10.316154479980469,12.728006839752197,10.316154479980469,-2.4118523597717285,,,,
picnic,380,380,19,1,14.25,5,33,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
picture,380,380,19,1,15.3,5,46,ok,24.12466878869911,9.704060527839234,8.126983666419983,8.915522097129609,-8.915522097129609,1000000.0,100000000.0,9.736900806427002,8.660886311531067,1.0760144948959347,40000000.0,8.126983666419983,1.7466981649398807,ok,1,9.736900806427002,8.660886311531067,8.126983666419983,1.0760144948959347,6.996694425710756,9924174.27012841,6.996694425710756,
pig,228,228,19,1,22.0,11,47,ok,21.20230905137065,9.704060527839234,9.627709945042929,9.665885236441081,-9.665885236441081,1000000.0,100000000.0,10.228968302408854,10.75246262550354,-0.5234943230946865,10000000.0,9.627709945042929,2.2995883623758946,threshold_above_upper_asymptote,1,10.228968302408854,10.75246262550354,9.627709945042929,-0.5234943230946865,,,,
pillow,285,285,19,1,12.466666666666667,5,26,ok,22.865174886366972,9.704060527839234,9.527832857767741,9.615946692803487,-9.615946692803487,1000000.0,100000000.0,9.527832857767741,11.695373566945394,-2.1675407091776524,1000000.0,9.527832857767741,2.649454879760741,threshold_above_upper_asymptote,1,9.527832857767741,11.695373566945394,9.527832857767741,-2.1675407091776524,,,,
pizza,380,380,19,1,12.95,5,37,ok,21.47922641023574,9.704060527839234,9.874106121063232,9.789083324451234,-9.789083324451234,1000000.0,100000000.0,9.881788969039917,11.580887031555175,-1.699098062515258,30000000.0,9.874106121063232,2.568026685714722,flat_or_zero_amplitude,1,9.881788969039917,11.580887031555175,9.874106121063232,-1.699098062515258,,,,
plant,380,380,19,1,15.0,5,39,ok,27.17845363579105,9.704060527839234,8.071998316049577,8.888029421944406,-8.888029421944406,1000000.0,100000000.0,9.426372814178468,8.327512522786856,1.0988602913916115,80000000.0,8.071998316049577,2.068391507863998,ok,1,9.426372814178468,8.327512522786856,8.071998316049577,1.0988602913916115,7.056240705853564,11382578.856316056,7.056240705853564,
plate,380,380,19,1,14.6,5,34,ok,23.881971479516967,9.704060527839234,7.084273660182953,8.394167094011094,-8.394167094011094,1000000.0,100000000.0,9.403981256484986,8.298403239250183,1.1055780172348033,30000000.0,7.084273660182953,3.183695757389069,ok,1,9.403981256484986,8.298403239250183,7.084273660182953,1.1055780172348033,7.064608734029831,11604026.09060464,7.064608734029831,
play,380,380,19,1,12.25,5,35,ok,22.7220598630656,9.704060527839234,6.462277495861054,8.083169011850144,-8.083169011850144,1000000.0,100000000.0,8.694002819061279,6.743861532211303,1.9501412868499752,80000000.0,6.462277495861054,2.7519375443458554,ok,1,8.694002819061279,6.743861532211303,6.462277495861054,1.9501412868499752,6.919007946701774,8298658.522270438,6.919007946701774,
playground,380,380,19,1,10.8,6,21,ok,27.30454893601479,19.408121055678468,15.04236393123865,17.22524249345856,-17.22524249345856,1000000.0,100000000.0,18.409639644622803,15.454851931333542,2.954787713289262,80000000.0,15.04236393123865,7.042688463628291,ok,2,18.409639644622803,15.454851931333542,15.04236393123865,2.954787713289262,7.590312073033341,38932479.346399024,7.590312073033341,
police,380,380,19,1,13.2,5,30,ok,28.97367753515442,9.704060527839234,8.014568400382995,8.859314464111115,-8.859314464111115,1000000.0,100000000.0,9.756330490112305,8.920173811912537,0.8361566781997674,30000000.0,8.014568400382995,2.1716196298599257,ok,1,9.756330490112305,8.920173811912537,8.014568400382995,0.8361566781997674,6.7920832092694035,6195596.691415442,6.7920832092694035,
pony,190,190,19,1,14.1,6,39,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
pool,380,380,19,1,15.85,5,33,ok,23.89664497593775,9.704060527839234,7.36345534324646,8.533757935542846,-8.533757935542846,1000000.0,100000000.0,9.491586542129516,7.36345534324646,2.1281311988830565,100000000.0,7.36345534324646,3.2915868282318117,ok,1,9.491586542129516,7.36345534324646,7.36345534324646,2.1281311988830565,7.007857843782048,10182579.303678691,7.007857843782048,
poor,380,380,19,1,19.45,5,38,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
pop,380,380,19,1,14.8,6,30,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
popcorn,190,190,19,1,21.6,5,51,ok,24.633992570816577,9.704060527839234,8.417604637145995,9.060832582492615,-9.060832582492615,1000000.0,100000000.0,9.95956039428711,8.520777606964112,1.4387827873229977,70000000.0,8.417604637145995,4.891000080108643,ok,1,9.95956039428711,8.520777606964112,8.417604637145995,1.4387827873229977,7.449459670105915,28148785.048875555,7.449459670105915,
porch,228,228,19,1,14.583333333333334,5,26,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
potato,228,228,19,1,13.5,6,24,ok,25.588497667339652,9.704060527839234,9.68304451306661,9.693552520452922,-9.693552520452922,1000000.0,100000000.0,9.68304451306661,10.66936175028483,-0.9863172372182198,1000000.0,9.68304451306661,2.550997893015543,threshold_above_upper_asymptote,1,9.68304451306661,10.66936175028483,9.68304451306661,-0.9863172372182198,,,,
potty,114,114,19,1,12.666666666666666,5,33,ok,21.289637906455926,19.408121055678468,14.256359418233236,16.83224023695585,-16.83224023695585,1000000.0,100000000.0,19.179132143656414,15.588057200113932,3.5910749435424822,40000000.0,14.256359418233236,6.206251462300619,ok,2,19.179132143656414,15.588057200113932,14.256359418233236,3.5910749435424822,7.356714549600795,22736024.600845385,7.356714549600795,
pour,380,380,19,1,12.2,5,43,ok,29.221134877679074,9.704060527839234,9.551773691177369,9.627917109508301,-9.627917109508301,1000000.0,100000000.0,9.551773691177369,11.007796359062194,-1.4560226678848256,1000000.0,9.551773691177369,2.725265073776244,flat_or_zero_amplitude,1,9.551773691177369,11.007796359062194,9.551773691177369,-1.4560226678848256,,,,
present,380,380,19,1,16.0,5,43,ok,25.256832955307473,9.704060527839234,7.857069754600525,8.78056514121988,-8.78056514121988,1000000.0,100000000.0,9.00779914855957,8.578125238418579,0.4296739101409912,10000000.0,7.857069754600525,1.5495482206344597,ok,1,9.00779914855957,8.578125238418579,7.857069754600525,0.4296739101409912,6.764039963125825,5808177.610494432,6.764039963125825,
pretend,209,209,19,1,15.0,6,27,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
pretty,380,380,19,1,15.55,5,75,ok,25.930457910420653,9.704060527839234,7.0869487762451175,8.395504652042176,-8.395504652042176,1000000.0,100000000.0,8.3961576461792,7.623489570617676,0.7726680755615236,40000000.0,7.0869487762451175,2.1769147396087636,ok,1,8.3961576461792,7.623489570617676,7.0869487762451175,0.7726680755615236,6.757649407248499,5723337.1672907155,6.757649407248499,
pretzel,38,38,19,1,18.5,10,27,ok,27.360483906307053,29.112181583517703,23.39907455444336,26.25562806898053,-26.25562806898053,1000000.0,100000000.0,27.190340042114258,25.2753963470459,1.9149436950683594,30000000.0,23.39907455444336,5.819562911987305,ok,3,27.190340042114258,25.2753963470459,23.39907455444336,1.9149436950683594,6.80538974212662,6388364.301314726,6.80538974212662,
pudding,285,285,19,1,13.866666666666667,5,55,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
