i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
2378,edit:frontier_consolidation_fwcompact_medium_005352:0:5-8,row:109,compact_edit,content,oms,3566,8.758966445922852,0,683,12.609317779541016,0,932,7.434205055236816,0,73,0p2_0p4,0.23076923076923078,0.4444444444444444,frontier_consolidation_fwcompact_medium_032985,1921,3394,750109,0p4_0p6,frontier_consolidation_fwcompact_medium_005352,13,109,18,8,5,False,False
2379,edit:frontier_consolidation_fwcompact_medium_024310:0:82-86,row:2521,compact_edit,content,ades,3069,7.7617692947387695,0,419,7.797424793243408,0,289,7.6038336753845215,0,346,ge0p6,0.6842105263157895,0.391304347826087,frontier_consolidation_fwcompact_medium_056385,1035,4034,752521,lt0p4,frontier_consolidation_fwcompact_medium_024310,19,2521,38,86,82,False,False
2380,edit:frontier_consolidation_fwcompact_medium_025977:0:123-125,row:63,compact_edit,content,ag,485,4.94993257522583,0,9,12.61235523223877,0,967,5.3396124839782715,0,13,lt0p2,0.15,0.625,frontier_consolidation_fwcompact_medium_049956,82,2410,750063,0p6_0p8,frontier_consolidation_fwcompact_medium_025977,20,63,36,125,123,False,False
2381,edit:frontier_consolidation_fwcompact_medium_023699:0:56-63,row:127,compact_edit,content,ization,2788,6.601800918579102,0,104,8.587690353393555,0,81,7.228560447692871,0,205,0p4_0p6,0.46153846153846156,0.375,frontier_consolidation_fwcompact_medium_017870,1872,9234,750127,lt0p4,frontier_consolidation_fwcompact_medium_023699,13,127,21,63,56,False,False
2382,edit:frontier_consolidation_fwcompact_medium_007138:0:108-110,row:2586,compact_edit,content,'s,249,3.6329338550567627,0,5,1.2832133769989014,1,1,4.357396125793457,0,6,0p4_0p6,0.45454545454545453,0.6666666666666666,frontier_consolidation_fwcompact_medium_049520,2251,6695,752586,0p6_0p8,frontier_consolidation_fwcompact_medium_007138,22,2586,32,110,108,False,False
2383,edit:frontier_consolidation_fwcompact_medium_058594:0:24-26,row:2552,compact_edit,content,-e,4713,8.54432487487793,0,552,10.62106704711914,0,1885,7.7139410972595215,0,309,0p2_0p4,0.3,0.5454545454545454,frontier_consolidation_fwcompact_medium_002099,737,7273,752552,0p4_0p6,frontier_consolidation_fwcompact_medium_058594,10,2552,15,26,24,False,False
2384,edit:frontier_consolidation_fwcompact_medium_008227:0:75-77,row:2959,compact_edit,content,af,3456,11.37528133392334,0,5222,16.95317840576172,0,7216,12.009346961975098,0,6226,0p2_0p4,0.2,0.5,frontier_consolidation_fwcompact_medium_015527,1070,8105,752959,0p4_0p6,frontier_consolidation_fwcompact_medium_008227,15,2959,20,77,75,False,False
2385,edit:frontier_consolidation_fwcompact_medium_045174:0:91-96,row:2079,compact_edit,content,aging,6189,7.011528015136719,0,115,8.844730377197266,0,189,7.443399906158447,0,138,0p2_0p4,0.3,0.45454545454545453,frontier_consolidation_fwcompact_medium_006562,1997,15930,752079,0p4_0p6,frontier_consolidation_fwcompact_medium_045174,20,2079,37,96,91,False,False
2386,edit:frontier_consolidation_fwcompact_medium_015608:0:26-31,row:2440,compact_edit,content,aches,4259,4.111261367797852,0,8,2.476195812225342,0,2,4.93459939956665,0,21,0p2_0p4,0.3333333333333333,0.625,frontier_consolidation_fwcompact_medium_055361,645,3250,752440,0p6_0p8,frontier_consolidation_fwcompact_medium_015608,9,2440,16,31,26,False,False
2387,edit:frontier_consolidation_fwcompact_medium_061319:0:68-71,row:727,compact_edit,content,way,536,8.549612998962402,0,336,4.880159378051758,0,16,7.753620147705078,0,165,0p2_0p4,0.21428571428571427,0.5,frontier_consolidation_fwcompact_medium_018838,2371,15717,750727,0p4_0p6,frontier_consolidation_fwcompact_medium_061319,14,727,23,71,68,False,False
2388,edit:frontier_consolidation_fwcompact_medium_021576:0:2-7,row:2133,compact_edit,content,aling,5462,18.08449935913086,0,12295,13.844969749450684,0,5487,16.815994262695312,0,10776,0p2_0p4,0.3,0.6666666666666666,frontier_consolidation_fwcompact_medium_055329,271,5912,752133,0p6_0p8,frontier_consolidation_fwcompact_medium_021576,10,2133,17,7,2,False,False
2389,edit:frontier_consolidation_fwcompact_medium_025247:0:0-9,row:164,compact_edit,content,Professor,6754,12.545459747314453,0,5975,5.038840293884277,0,6,12.50861930847168,0,4528,0p4_0p6,0.42105263157894735,0.5454545454545454,frontier_consolidation_fwcompact_medium_035080,1823,7607,750164,0p4_0p6,frontier_consolidation_fwcompact_medium_025247,19,164,39,9,0,False,False
2390,edit:frontier_consolidation_fwcompact_medium_041795:0:80-82,row:69,compact_edit,content,'s,249,1.7394853830337524,0,2,0.8323731422424316,1,1,2.2324490547180176,0,2,ge0p6,0.7083333333333334,0.5454545454545454,frontier_consolidation_fwcompact_medium_047232,1475,4713,750069,0p4_0p6,frontier_consolidation_fwcompact_medium_041795,24,69,31,82,80,False,False
2391,edit:frontier_consolidation_fwcompact_medium_040361:0:31-34,row:250,compact_edit,content,ake,420,7.794219493865967,0,236,7.732617378234863,0,4,7.251214027404785,0,223,0p2_0p4,0.3125,0.5,frontier_consolidation_fwcompact_medium_021860,394,6520,750250,0p4_0p6,frontier_consolidation_fwcompact_medium_040361,16,250,29,34,31,False,False
2392,edit:frontier_consolidation_fwcompact_medium_032989:0:0-5,row:1513,compact_edit,content,Using,14275,11.817130088806152,0,3748,8.424592018127441,0,225,12.317726135253906,0,4172,ge0p6,0.7368421052631579,0.5384615384615384,frontier_consolidation_fwcompact_medium_025247,164,16718,751513,0p4_0p6,frontier_consolidation_fwcompact_medium_032989,19,1513,30,5,0,False,False
2393,edit:frontier_consolidation_fwcompact_medium_049610:0:0-1,row:235,compact_edit,function,A,263,5.749317646026611,0,22,9.972830772399902,0,122,6.438575267791748,0,69,lt0p2,0.125,0.6190476190476191,frontier_consolidation_fwcompact_medium_046544,1342,9639,750235,0p6_0p8,frontier_consolidation_fwcompact_medium_049610,23,235,40,1,0,False,False
2394,edit:frontier_consolidation_fwcompact_medium_043001:0:2-7,row:1186,compact_edit,content,aring,5336,12.996089935302734,0,1193,6.040719985961914,0,34,9.844603538513184,0,398,0p2_0p4,0.3333333333333333,0.38461538461538464,frontier_consolidation_fwcompact_medium_057351,2427,11900,751186,lt0p4,frontier_consolidation_fwcompact_medium_043001,12,1186,20,7,2,False,False
2395,edit:frontier_consolidation_fwcompact_medium_060250:0:0-1,row:2517,compact_edit,function,A,263,6.93022346496582,0,78,7.7790985107421875,0,102,7.580008029937744,0,200,0p2_0p4,0.25,0.5789473684210527,frontier_consolidation_fwcompact_medium_050003,1975,966,752517,0p4_0p6,frontier_consolidation_fwcompact_medium_060250,16,2517,27,1,0,False,False
2396,edit:frontier_consolidation_fwcompact_medium_008848:0:0-4,row:574,compact_edit,content,Stay,8561,11.30381965637207,0,3377,7.116079330444336,0,97,9.280021667480469,0,1081,ge0p6,0.6666666666666666,0.8333333333333334,frontier_consolidation_fwcompact_medium_018389,2599,16562,750574,ge0p8,frontier_consolidation_fwcompact_medium_008848,9,574,13,4,0,False,False
2397,edit:frontier_consolidation_fwcompact_medium_022869:0:58-60,row:794,compact_edit,content,'s,249,5.030414581298828,0,7,5.720020771026611,0,20,4.58593225479126,0,7,0p2_0p4,0.2727272727272727,0.45454545454545453,frontier_consolidation_fwcompact_medium_002853,2423,13331,750794,0p4_0p6,frontier_consolidation_fwcompact_medium_022869,11,794,18,60,58,False,False
2398,edit:frontier_consolidation_fwcompact_medium_032062:0:14-15,row:740,compact_edit,content,s,87,2.2357118129730225,1,1,4.468272686004639,0,11,2.618490695953369,0,2,0p2_0p4,0.2857142857142857,0.4666666666666667,frontier_consolidation_fwcompact_medium_038681,674,10087,750740,0p4_0p6,frontier_consolidation_fwcompact_medium_032062,21,740,30,15,14,False,False
2399,edit:frontier_consolidation_fwcompact_medium_054158:0:24-26,row:2090,compact_edit,content,'s,249,2.0273056030273438,0,2,3.2535669803619385,0,6,2.769160270690918,0,3,0p4_0p6,0.5263157894736842,0.5,frontier_consolidation_fwcompact_medium_038675,2060,8876,752090,0p4_0p6,frontier_consolidation_fwcompact_medium_054158,19,2090,38,26,24,False,False
2400,edit:frontier_consolidation_fwcompact_medium_019324:0:97-99,row:914,compact_edit,content,'s,249,7.301494598388672,0,14,4.312351703643799,0,12,4.726765155792236,0,8,0p4_0p6,0.5,0.2727272727272727,frontier_consolidation_fwcompact_medium_032739,978,10292,750914,lt0p4,frontier_consolidation_fwcompact_medium_019324,20,914,28,99,97,False,False
2401,edit:frontier_consolidation_fwcompact_medium_032178:0:26-31,row:1314,compact_edit,content,ating,1127,4.865814208984375,0,16,3.393540859222412,0,4,3.9897940158843994,0,3,0p2_0p4,0.23529411764705882,0.6666666666666666,frontier_consolidation_fwcompact_medium_004087,1080,1933,751314,0p6_0p8,frontier_consolidation_fwcompact_medium_032178,16,1314,19,31,26,False,False
2402,edit:frontier_consolidation_fwcompact_medium_029373:0:6-8,row:2097,compact_edit,content,'s,249,4.373709678649902,0,9,2.62509822845459,0,4,4.134987831115723,0,9,ge0p6,0.7272727272727273,0.42857142857142855,frontier_consolidation_fwcompact_medium_034695,406,3591,752097,0p4_0p6,frontier_consolidation_fwcompact_medium_029373,11,2097,20,8,6,False,False
2403,edit:frontier_consolidation_fwcompact_medium_047932:0:0-2,row:1907,compact_edit,content,Ar,1123,8.17135238647461,0,554,9.71528148651123,0,647,8.3634033203125,0,644,0p2_0p4,0.35294117647058826,0.47619047619047616,frontier_consolidation_fwcompact_medium_016216,1490,13913,751907,0p4_0p6,frontier_consolidation_fwcompact_medium_047932,16,1907,31,2,0,False,False
2404,edit:frontier_consolidation_fwcompact_medium_024502:0:0-5,row:2743,compact_edit,content,Young,6100,9.899566650390625,0,2281,11.334580421447754,0,3123,7.127477645874023,0,169,0p4_0p6,0.5,0.5555555555555556,frontier_consolidation_fwcompact_medium_053059,919,14422,752743,0p4_0p6,frontier_consolidation_fwcompact_medium_024502,10,2743,17,5,0,False,False
2405,edit:frontier_consolidation_fwcompact_medium_049682:0:97-99,row:1415,compact_edit,content,'s,249,8.36884593963623,0,61,9.32553768157959,0,20,7.651576042175293,0,33,0p4_0p6,0.42105263157894735,0.7857142857142857,frontier_consolidation_fwcompact_medium_037296,1561,10818,751415,0p6_0p8,frontier_consolidation_fwcompact_medium_049682,19,1415,28,99,97,False,False
2406,edit:frontier_consolidation_fwcompact_medium_004684:0:14-16,row:2610,compact_edit,content,'s,249,6.717586517333984,0,24,7.861420154571533,0,38,6.657936096191406,0,23,0p4_0p6,0.5833333333333334,0.5714285714285714,frontier_consolidation_fwcompact_medium_061131,813,7426,752610,0p4_0p6,frontier_consolidation_fwcompact_medium_004684,12,2610,22,16,14,False,False
2407,edit:frontier_consolidation_fwcompact_medium_046028:0:44-46,row:0,compact_edit,content,ze,1759,7.1252946853637695,0,135,7.368574619293213,0,206,6.725456714630127,0,94,0p2_0p4,0.3333333333333333,0.6428571428571429,frontier_consolidation_fwcompact_medium_048799,1387,4526,750000,0p6_0p8,frontier_consolidation_fwcompact_medium_046028,15,0,24,46,44,False,False
2408,edit:frontier_consolidation_fwcompact_medium_017513:0:0-2,row:2816,compact_edit,content,Sh,1859,10.539424896240234,0,3082,13.20610237121582,0,7245,11.55887222290039,0,5448,0p4_0p6,0.5789473684210527,0.5882352941176471,frontier_consolidation_fwcompact_medium_000216,630,11820,752816,0p4_0p6,frontier_consolidation_fwcompact_medium_017513,19,2816,29,2,0,False,False
2409,edit:frontier_consolidation_fwcompact_medium_060779:0:0-2,row:1619,compact_edit,content,We,627,10.467849731445312,0,3734,12.87174129486084,0,8432,10.499317169189453,0,3239,ge0p6,0.8,0.6,frontier_consolidation_fwcompact_medium_004045,2806,8758,751619,0p6_0p8,frontier_consolidation_fwcompact_medium_060779,15,1619,23,2,0,False,False
2410,edit:frontier_consolidation_fwcompact_medium_009656:0:31-33,row:289,compact_edit,content,'s,249,5.162765026092529,0,9,4.320552349090576,0,7,5.527343273162842,0,9,0p2_0p4,0.375,0.5625,frontier_consolidation_fwcompact_medium_057206,529,7525,750289,0p4_0p6,frontier_consolidation_fwcompact_medium_009656,16,289,27,33,31,True,False
2411,edit:frontier_consolidation_fwcompact_medium_001714:0:0-2,row:2528,compact_edit,function,An,1027,8.062326431274414,0,153,9.537440299987793,0,696,10.912528991699219,0,2870,0p4_0p6,0.5,0.42857142857142855,frontier_consolidation_fwcompact_medium_002099,737,4981,752528,0p4_0p6,frontier_consolidation_fwcompact_medium_001714,8,2528,15,2,0,False,False
2412,edit:frontier_consolidation_fwcompact_medium_027525:0:0-4,row:397,compact_edit,content,Like,3033,9.417624473571777,0,444,10.931259155273438,0,1486,11.07583236694336,0,1687,0p2_0p4,0.3333333333333333,0.5263157894736842,frontier_consolidation_fwcompact_medium_034388,2145,225,750397,0p4_0p6,frontier_consolidation_fwcompact_medium_027525,15,397,24,4,0,False,False
2413,edit:frontier_consolidation_fwcompact_medium_043814:0:4-7,row:1168,compact_edit,content,ors,773,9.810966491699219,0,814,7.718884468078613,0,188,7.405121803283691,0,151,ge0p6,0.631578947368421,0.6111111111111112,frontier_consolidation_fwcompact_medium_009420,1795,5614,751168,0p6_0p8,frontier_consolidation_fwcompact_medium_043814,19,1168,32,7,4,False,False
2414,edit:frontier_consolidation_fwcompact_medium_027213:0:19-23,row:318,compact_edit,content,olve,9107,5.019195556640625,0,19,4.077442169189453,0,11,4.85410737991333,0,17,0p2_0p4,0.25,0.3888888888888889,frontier_consolidation_fwcompact_medium_042111,182,7387,750318,lt0p4,frontier_consolidation_fwcompact_medium_027213,12,318,26,23,19,False,False
2415,edit:frontier_consolidation_fwcompact_medium_032189:0:45-48,row:1808,compact_edit,content,ves,639,5.332371711730957,0,38,9.174129486083984,0,263,5.823081970214844,0,59,0p2_0p4,0.25925925925925924,0.5555555555555556,frontier_consolidation_fwcompact_medium_033429,1633,2961,751808,0p4_0p6,frontier_consolidation_fwcompact_medium_032189,27,1808,34,48,45,False,False
2416,edit:frontier_consolidation_fwcompact_medium_041262:0:51-53,row:440,compact_edit,content,'s,249,4.23565149307251,0,4,4.889570236206055,0,18,3.5958518981933594,0,3,0p2_0p4,0.2631578947368421,0.55,frontier_consolidation_fwcompact_medium_007902,2724,11528,750440,0p4_0p6,frontier_consolidation_fwcompact_medium_041262,18,440,32,53,51,False,False
2417,edit:frontier_consolidation_fwcompact_medium_009773:0:62-66,row:1047,compact_edit,content,ings,587,4.9714274406433105,0,26,5.00178337097168,0,14,4.7207841873168945,0,19,0p2_0p4,0.3333333333333333,0.4090909090909091,frontier_consolidation_fwcompact_medium_042509,913,13871,751047,0p4_0p6,frontier_consolidation_fwcompact_medium_009773,18,1047,28,66,62,False,False
2418,edit:frontier_consolidation_fwcompact_medium_021791:0:99-101,row:1720,compact_edit,content,ts,1028,11.847908973693848,0,1096,11.781514167785645,0,760,11.763163566589355,0,897,0p4_0p6,0.5,0.6470588235294118,frontier_consolidation_fwcompact_medium_050017,2755,14726,751720,0p6_0p8,frontier_consolidation_fwcompact_medium_021791,20,1720,34,101,99,False,False
2419,edit:frontier_consolidation_fwcompact_medium_011798:0:66-68,row:2218,compact_edit,content,on,209,6.692378044128418,0,45,6.354391098022461,0,5,6.83504581451416,0,54,0p2_0p4,0.3333333333333333,0.4090909090909091,frontier_consolidation_fwcompact_medium_011133,2484,573,752218,0p4_0p6,frontier_consolidation_fwcompact_medium_011798,18,2218,33,68,66,False,False
2420,edit:frontier_consolidation_fwcompact_medium_018774:0:9-11,row:200,compact_edit,content,'s,249,6.842952728271484,0,34,3.2276394367218018,0,3,7.346911907196045,0,40,ge0p6,0.625,0.7142857142857143,frontier_consolidation_fwcompact_medium_031529,1550,13559,750200,0p6_0p8,frontier_consolidation_fwcompact_medium_018774,8,200,10,11,9,False,False
2421,edit:frontier_consolidation_fwcompact_medium_040481:0:6-9,row:1189,compact_edit,content,ans,650,6.800725936889648,0,166,7.454766750335693,0,233,6.153704643249512,0,80,0p2_0p4,0.3333333333333333,0.625,frontier_consolidation_fwcompact_medium_011979,2438,3390,751189,0p6_0p8,frontier_consolidation_fwcompact_medium_040481,9,1189,16,9,6,False,False
2422,edit:frontier_consolidation_fwcompact_medium_038386:0:41-43,row:783,compact_edit,content,'s,249,1.4298938512802124,1,1,5.400112628936768,0,4,0.9654319286346436,1,1,lt0p2,0.1875,0.5333333333333333,frontier_consolidation_fwcompact_medium_060093,64,2929,750783,0p4_0p6,frontier_consolidation_fwcompact_medium_038386,16,783,24,43,41,False,False
2423,edit:frontier_consolidation_fwcompact_medium_046760:0:11-20,row:1945,compact_edit,content,ification,4759,4.888872146606445,0,18,3.788455009460449,0,6,4.845469951629639,0,22,0p4_0p6,0.42857142857142855,0.45454545454545453,frontier_consolidation_fwcompact_medium_019664,1684,5711,751945,0p4_0p6,frontier_consolidation_fwcompact_medium_046760,21,1945,39,20,11,False,False
2424,edit:frontier_consolidation_fwcompact_medium_043207:0:0-2,row:2651,compact_edit,pronoun,He,423,8.074251174926758,0,456,6.447789192199707,0,35,10.354122161865234,0,2433,0p4_0p6,0.5,0.4,frontier_consolidation_fwcompact_medium_051274,857,6524,752651,0p4_0p6,frontier_consolidation_fwcompact_medium_043207,10,2651,17,2,0,False,False
2425,edit:frontier_consolidation_fwcompact_medium_022336:0:37-43,row:816,compact_edit,content,ounded,10701,4.280876159667969,0,11,5.8132853507995605,0,45,4.328819751739502,0,12,0p2_0p4,0.2222222222222222,0.6666666666666666,frontier_consolidation_fwcompact_medium_010703,2010,9453,750816,0p6_0p8,frontier_consolidation_fwcompact_medium_022336,18,816,24,43,37,False,False
2426,edit:frontier_consolidation_fwcompact_medium_009798:0:28-29,row:308,compact_edit,content,o,83,6.1216607093811035,0,66,7.980022430419922,0,317,6.764007568359375,0,145,0p2_0p4,0.2727272727272727,0.6,frontier_consolidation_fwcompact_medium_059624,1660,8686,750308,0p6_0p8,frontier_consolidation_fwcompact_medium_009798,11,308,16,29,28,False,False
2427,edit:frontier_consolidation_fwcompact_medium_027970:0:24-30,row:2833,compact_edit,content,-third,15665,9.358686447143555,0,1547,5.334118366241455,0,6,9.76007080078125,0,2240,0p2_0p4,0.25,0.6428571428571429,frontier_consolidation_fwcompact_medium_037606,2661,9505,752833,0p6_0p8,frontier_consolidation_fwcompact_medium_027970,16,2833,23,30,24,False,False
2428,edit:frontier_consolidation_fwcompact_medium_000301:0:74-76,row:1446,compact_edit,content,'t,294,0.23319900035858154,1,1,0.24885481595993042,1,1,0.45887282490730286,1,1,0p4_0p6,0.5,0.375,frontier_consolidation_fwcompact_medium_032594,1410,6272,751446,lt0p4,frontier_consolidation_fwcompact_medium_000301,20,1446,32,76,74,False,False
2429,edit:frontier_consolidation_fwcompact_medium_050779:0:0-2,row:596,compact_edit,function,In,565,6.452508926391602,0,17,6.1349406242370605,0,25,7.613770961761475,0,41,0p4_0p6,0.4,0.5,frontier_consolidation_fwcompact_medium_058205,2320,15051,750596,0p4_0p6,frontier_consolidation_fwcompact_medium_050779,10,596,16,2,0,False,False
2430,edit:frontier_consolidation_fwcompact_medium_005604:0:0-3,row:911,compact_edit,content,Ult,14379,13.15459156036377,0,10004,12.120354652404785,0,2004,13.80259895324707,0,10553,0p4_0p6,0.4375,0.55,frontier_consolidation_fwcompact_medium_054835,552,15360,750911,0p4_0p6,frontier_consolidation_fwcompact_medium_005604,16,911,25,3,0,False,False
2431,edit:frontier_consolidation_fwcompact_medium_038731:0:0-2,row:1261,compact_edit,function,On,1029,3.2972493171691895,0,6,5.194883346557617,0,22,4.621488571166992,0,13,0p4_0p6,0.5,0.6666666666666666,frontier_consolidation_fwcompact_medium_040491,2512,212,751261,0p6_0p8,frontier_consolidation_fwcompact_medium_038731,12,1261,16,2,0,False,False
2432,edit:frontier_consolidation_fwcompact_medium_046923:0:0-4,row:1641,compact_edit,content,Week,14064,13.6834135055542,0,11892,11.366507530212402,0,4746,12.993928909301758,0,7901,0p4_0p6,0.5833333333333334,0.8,frontier_consolidation_fwcompact_medium_000050,2797,7567,751641,ge0p8,frontier_consolidation_fwcompact_medium_046923,12,1641,15,4,0,False,False
2433,edit:frontier_consolidation_fwcompact_medium_048788:0:2-5,row:2838,compact_edit,content,ilt,1961,7.622806549072266,0,327,6.652688503265381,0,42,6.392088413238525,0,98,0p2_0p4,0.2222222222222222,0.9,frontier_consolidation_fwcompact_medium_014581,619,15227,752838,ge0p8,frontier_consolidation_fwcompact_medium_048788,18,2838,27,5,2,False,False
2434,edit:frontier_consolidation_fwcompact_medium_004826:0:0-5,row:108,compact_edit,connective,Since,2856,9.304034233093262,0,626,9.200284957885742,0,668,10.411322593688965,0,1763,0p2_0p4,0.2222222222222222,0.6153846153846154,frontier_consolidation_fwcompact_medium_028728,1584,15765,750108,0p6_0p8,frontier_consolidation_fwcompact_medium_004826,18,108,28,5,0,False,False
2435,edit:frontier_consolidation_fwcompact_medium_005059:0:0-3,row:246,compact_edit,function,The,308,6.293973922729492,0,38,7.355698108673096,0,113,6.262892246246338,0,63,0p2_0p4,0.35714285714285715,0.5,frontier_consolidation_fwcompact_medium_054500,2051,9438,750246,0p4_0p6,frontier_consolidation_fwcompact_medium_005059,14,246,29,3,0,False,False
2436,edit:frontier_consolidation_fwcompact_medium_032415:0:16-18,row:532,compact_edit,content,'s,249,6.249398231506348,0,97,6.282754421234131,0,27,5.980759620666504,0,69,0p4_0p6,0.5,0.6923076923076923,frontier_consolidation_fwcompact_medium_005257,1854,372,750532,0p6_0p8,frontier_consolidation_fwcompact_medium_032415,14,532,21,18,16,False,False
2437,edit:frontier_consolidation_fwcompact_medium_030980:0:86-91,row:1878,compact_edit,content,ology,2467,5.913825035095215,0,56,7.42429256439209,0,16,6.168298244476318,0,43,0p2_0p4,0.37037037037037035,0.4444444444444444,frontier_consolidation_fwcompact_medium_048871,1591,32,751878,0p4_0p6,frontier_consolidation_fwcompact_medium_030980,27,1878,48,91,86,False,False
2438,edit:frontier_consolidation_fwcompact_medium_004922:0:9-13,row:332,compact_edit,content,ases,2478,6.07567024230957,0,51,6.336927890777588,0,54,6.572451591491699,0,100,0p4_0p6,0.5483870967741935,0.6,frontier_consolidation_fwcompact_medium_011448,360,1488,750332,0p6_0p8,frontier_consolidation_fwcompact_medium_004922,31,332,47,13,9,False,False
2439,edit:frontier_consolidation_fwcompact_medium_029286:0:67-71,row:2980,compact_edit,content,vers,900,9.332706451416016,0,1739,11.449995040893555,0,4233,8.963497161865234,0,1351,0p4_0p6,0.4,0.6363636363636364,frontier_consolidation_fwcompact_medium_017217,1310,7933,752980,0p6_0p8,frontier_consolidation_fwcompact_medium_029286,15,2980,21,71,67,False,False
2440,edit:frontier_consolidation_fwcompact_medium_033842:0:53-57,row:871,compact_edit,content,ages,1540,11.138983726501465,0,1888,12.834270477294922,0,4084,9.928603172302246,0,1140,0p2_0p4,0.21052631578947367,0.625,frontier_consolidation_fwcompact_medium_027023,205,3869,750871,0p6_0p8,frontier_consolidation_fwcompact_medium_033842,19,871,30,57,53,False,False
2441,edit:frontier_consolidation_fwcompact_medium_027308:0:4-6,row:2341,compact_edit,content,et,246,7.040152072906494,0,119,9.348451614379883,0,946,6.609565734863281,0,108,0p4_0p6,0.4,0.46153846153846156,frontier_consolidation_fwcompact_medium_032498,617,11586,752341,0p4_0p6,frontier_consolidation_fwcompact_medium_027308,10,2341,24,6,4,False,False
2442,edit:frontier_consolidation_fwcompact_medium_036308:0:28-30,row:228,compact_edit,content,'t,294,2.7992429733276367,1,1,1.5784282684326172,1,1,5.0317277908325195,0,26,0p2_0p4,0.36,0.5238095238095238,frontier_consolidation_fwcompact_medium_038295,2110,11194,750228,0p4_0p6,frontier_consolidation_fwcompact_medium_036308,25,228,38,30,28,False,False
2443,edit:frontier_consolidation_fwcompact_medium_019561:0:0-6,row:1299,compact_edit,connective,Though,6867,13.843175888061523,0,12025,14.710886001586914,0,10556,13.719995498657227,0,10499,0p2_0p4,0.391304347826087,0.38461538461538464,frontier_consolidation_fwcompact_medium_000234,1096,6077,751299,lt0p4,frontier_consolidation_fwcompact_medium_019561,23,1299,36,6,0,False,False
2444,edit:frontier_consolidation_fwcompact_medium_047906:0:0-4,row:1542,compact_edit,content,Road,7231,12.738969802856445,0,9718,10.698365211486816,0,640,14.364715576171875,0,12247,0p4_0p6,0.46153846153846156,0.6666666666666666,frontier_consolidation_fwcompact_medium_007742,2770,14522,751542,0p6_0p8,frontier_consolidation_fwcompact_medium_047906,13,1542,22,4,0,False,False
2445,edit:frontier_consolidation_fwcompact_medium_011013:0:3-7,row:412,compact_edit,content,ious,833,5.672680377960205,0,36,5.816205024719238,0,44,5.5656046867370605,0,31,0p2_0p4,0.2727272727272727,0.6,frontier_consolidation_fwcompact_medium_010257,1782,5226,750412,0p6_0p8,frontier_consolidation_fwcompact_medium_011013,11,412,21,7,3,False,False
2446,edit:frontier_consolidation_fwcompact_medium_052370:0:39-42,row:2038,compact_edit,content,ost,507,6.277831554412842,0,99,6.546428203582764,0,125,6.213386058807373,0,89,lt0p2,0.16,0.4090909090909091,frontier_consolidation_fwcompact_medium_061316,2050,5218,752038,0p4_0p6,frontier_consolidation_fwcompact_medium_052370,25,2038,42,42,39,False,False
2447,edit:frontier_consolidation_fwcompact_medium_052118:0:30-32,row:1961,compact_edit,content,-l,2648,7.641491889953613,0,156,11.66851806640625,0,1004,7.635814666748047,0,144,0p2_0p4,0.3333333333333333,1.0,frontier_consolidation_fwcompact_medium_017695,992,1350,751961,ge0p8,frontier_consolidation_fwcompact_medium_052118,9,1961,18,32,30,False,False
2448,edit:frontier_consolidation_fwcompact_medium_051863:0:0-7,row:2558,compact_edit,content,Besides,7650,11.808308601379395,0,3547,10.476634979248047,0,1065,10.913789749145508,0,2199,0p2_0p4,0.3684210526315789,0.5263157894736842,frontier_consolidation_fwcompact_medium_001148,753,3325,752558,0p4_0p6,frontier_consolidation_fwcompact_medium_051863,19,2558,36,7,0,False,False
2449,edit:frontier_consolidation_fwcompact_medium_026221:0:8-10,row:1976,compact_edit,content,'s,249,7.693423271179199,0,48,6.027942180633545,0,24,7.321227550506592,0,53,0p2_0p4,0.21428571428571427,0.42857142857142855,frontier_consolidation_fwcompact_medium_011867,333,8279,751976,0p4_0p6,frontier_consolidation_fwcompact_medium_026221,13,1976,21,10,8,False,False
2450,edit:frontier_consolidation_fwcompact_medium_054498:0:61-65,row:792,compact_edit,content,ines,1327,7.440929889678955,0,334,5.685235023498535,0,31,7.355128765106201,0,292,0p2_0p4,0.36363636363636365,0.6363636363636364,frontier_consolidation_fwcompact_medium_055654,2091,1283,750792,0p6_0p8,frontier_consolidation_fwcompact_medium_054498,11,792,22,65,61,False,False
2451,edit:frontier_consolidation_fwcompact_medium_027845:0:99-102,row:815,compact_edit,content,ver,274,10.010316848754883,0,2455,13.179930686950684,0,7972,10.219051361083984,0,2811,0p2_0p4,0.2,0.4117647058823529,frontier_consolidation_fwcompact_medium_060062,2473,9115,750815,0p4_0p6,frontier_consolidation_fwcompact_medium_027845,15,815,25,102,99,False,False
2452,edit:frontier_consolidation_fwcompact_medium_040428:0:67-73,row:1329,compact_edit,content,rolled,12620,9.056190490722656,0,853,9.204859733581543,0,658,10.022475242614746,0,1386,0p4_0p6,0.4,0.65,frontier_consolidation_fwcompact_medium_049610,235,1867,751329,0p6_0p8,frontier_consolidation_fwcompact_medium_040428,20,1329,35,73,67,False,False
