contrast,checkpoint,pair_key,from_arm,to_arm,from_state,to_state,family,template_id,actor_entity,from_affected_correct,from_unaffected_correct,to_affected_correct,to_unaffected_correct,from_affected_margin,from_unaffected_margin,to_affected_margin,to_unaffected_margin
VminusB,chck_80M,Q_lamp_balloon_cold_hot_hot_held0_lamp,breadth,view,unaffected_only,unaffected_only,cold_hot,held0,lamp,False,True,False,True,-0.5585476756095886,0.27340608835220337,-1.750088095664978,2.2742652893066406
VminusB,chck_80M,Q_lamp_balloon_empty_full_empty_held0_balloon,breadth,view,affected_only,affected_only,empty_full,held0,balloon,True,False,True,False,1.7826682925224304,-2.31556698679924,3.5853636264801025,-3.531212568283081
VminusB,chck_80M,Q_lamp_balloon_empty_full_empty_held0_lamp,breadth,view,affected_only,affected_only,empty_full,held0,lamp,True,False,True,False,2.1336669623851776,-1.9476993381977081,3.555448293685913,-3.517212986946106
VminusB,chck_80M,Q_lamp_balloon_empty_full_full_held0_balloon,breadth,view,unaffected_only,unaffected_only,empty_full,held0,balloon,False,True,False,True,-6.0245314836502075,5.732231497764587,-5.934919357299805,5.536682367324829
VminusB,chck_80M,Q_lamp_balloon_empty_full_full_held0_lamp,breadth,view,unaffected_only,unaffected_only,empty_full,held0,lamp,False,True,False,True,-5.791245460510254,5.780353665351868,-4.661848783493042,5.740814685821533
VminusB,chck_80M,Q_lamp_drawer_cold_hot_cold_held1_drawer,breadth,view,both_correct,affected_only,cold_hot,held1,drawer,True,True,True,False,0.09077495336532593,0.07043981552124023,0.8485738039016724,-0.8494076132774353
VminusB,chck_80M,Q_lamp_drawer_cold_hot_cold_held1_lamp,breadth,view,affected_only,affected_only,cold_hot,held1,lamp,True,False,True,False,0.10160097479820251,-0.013513118028640747,0.8416664600372314,-0.8227328062057495
VminusB,chck_80M,Q_lamp_drawer_cold_hot_hot_held1_drawer,breadth,view,unaffected_only,unaffected_only,cold_hot,held1,drawer,False,True,False,True,-0.6108099520206451,0.40939122438430786,-1.1156976819038391,0.9667349457740784
VminusB,chck_80M,Q_lamp_drawer_cold_hot_hot_held1_lamp,breadth,view,unaffected_only,unaffected_only,cold_hot,held1,lamp,False,True,False,True,-0.5362405925989151,0.6669149994850159,-0.9162473529577255,1.1463670134544373
VminusB,chck_80M,Q_lamp_drawer_empty_full_empty_held1_drawer,breadth,view,affected_only,affected_only,empty_full,held1,drawer,True,False,True,False,1.9107813835144043,-1.9042322635650635,3.354569673538208,-3.5050737857818604
VminusB,chck_80M,Q_lamp_drawer_empty_full_empty_held1_lamp,breadth,view,affected_only,affected_only,empty_full,held1,lamp,True,False,True,False,2.4336016178131104,-2.0017590522766113,3.522313117980957,-3.2443854808807373
VminusB,chck_80M,Q_lamp_drawer_empty_full_full_held1_drawer,breadth,view,unaffected_only,unaffected_only,empty_full,held1,drawer,False,True,False,True,-2.8695924282073975,2.8438936471939087,-4.110596537590027,3.9569339752197266
VminusB,chck_80M,Q_lamp_drawer_empty_full_full_held1_lamp,breadth,view,unaffected_only,unaffected_only,empty_full,held1,lamp,False,True,False,True,-3.2623162865638733,3.0703741312026978,-3.927908182144165,3.9211182594299316
VminusB,chck_80M,Q_rope_balloon_dry_wet_dry_held1_balloon,breadth,view,affected_only,unaffected_only,dry_wet,held1,balloon,True,False,False,True,1.0233874320983887,-0.9816476702690125,-1.3508544713258743,1.4297137260437012
VminusB,chck_80M,Q_rope_balloon_dry_wet_dry_held1_rope,breadth,view,affected_only,unaffected_only,dry_wet,held1,rope,True,False,False,True,0.9830440878868103,-1.1384690403938293,-1.2329143583774567,1.3577640056610107
VminusB,chck_80M,Q_rope_balloon_dry_wet_wet_held1_balloon,breadth,view,unaffected_only,affected_only,dry_wet,held1,balloon,False,True,True,False,-0.7083684206008911,0.7355737090110779,1.0260879695415497,-1.0346169471740723
VminusB,chck_80M,Q_rope_balloon_dry_wet_wet_held1_rope,breadth,view,unaffected_only,affected_only,dry_wet,held1,rope,False,True,True,False,-0.6993505954742432,0.842280924320221,0.9632628858089447,-0.9256812036037445
VminusB,chck_80M,Q_rope_balloon_unlocked_locked_locked_held1_balloon,breadth,view,affected_only,affected_only,unlocked_locked,held1,balloon,True,False,True,False,2.620143175125122,-2.482253074645996,1.5646992921829224,-1.2758536338806152
VminusB,chck_80M,Q_rope_balloon_unlocked_locked_locked_held1_rope,breadth,view,affected_only,affected_only,unlocked_locked,held1,rope,True,False,True,False,2.5573161840438843,-2.628430128097534,1.2486878633499146,-1.4396672248840332
VminusB,chck_80M,Q_rope_balloon_unlocked_locked_unlocked_held1_balloon,breadth,view,unaffected_only,unaffected_only,unlocked_locked,held1,balloon,False,True,False,True,-2.2540339827537537,2.184256434440613,-1.858369529247284,1.657392680644989
VminusB,chck_80M,Q_rope_balloon_unlocked_locked_unlocked_held1_rope,breadth,view,unaffected_only,unaffected_only,unlocked_locked,held1,rope,False,True,False,True,-2.2972912788391113,2.3052902221679688,-1.442451298236847,1.8675828576087952
VminusB,chck_80M,Q_rope_lamp_dry_wet_dry_held0_lamp,breadth,view,affected_only,unaffected_only,dry_wet,held0,lamp,True,False,False,True,0.4430375099182129,-0.1692291498184204,-1.7147937417030334,1.9331555366516113
VminusB,chck_80M,Q_rope_lamp_dry_wet_dry_held0_rope,breadth,view,neither,unaffected_only,dry_wet,held0,rope,False,False,False,True,-0.3421602249145508,-0.5378217697143555,-1.74611496925354,1.9913381338119507
VminusB,chck_80M,Q_rope_lamp_dry_wet_wet_held0_lamp,breadth,view,unaffected_only,affected_only,dry_wet,held0,lamp,False,True,True,False,-0.41279155015945435,0.20324426889419556,1.2727719694375992,-1.2160691022872925
VminusB,chck_80M,Q_rope_lamp_dry_wet_wet_held0_rope,breadth,view,unaffected_only,affected_only,dry_wet,held0,rope,False,True,True,False,-0.7228813171386719,0.6669535040855408,1.2130270302295685,-1.176027774810791
VminusB,chck_80M,Q_rope_lamp_unlocked_locked_locked_held0_lamp,breadth,view,affected_only,affected_only,unlocked_locked,held0,lamp,True,False,True,False,0.8650417327880859,-0.5977762937545776,0.9865577220916748,-0.6921031475067139
VminusB,chck_80M,Q_rope_lamp_unlocked_locked_locked_held0_rope,breadth,view,affected_only,affected_only,unlocked_locked,held0,rope,True,False,True,False,0.33173349872231483,-0.5058622360229492,0.7561768293380737,-0.739814281463623
VminusB,chck_80M,Q_rope_lamp_unlocked_locked_unlocked_held0_lamp,breadth,view,neither,unaffected_only,unlocked_locked,held0,lamp,False,False,False,True,-0.5249879360198975,-0.1407763957977295,-1.2864166498184204,1.0933209657669067
VminusB,chck_80M,Q_rope_lamp_unlocked_locked_unlocked_held0_rope,breadth,view,neither,unaffected_only,unlocked_locked,held0,rope,False,False,False,True,-0.21534991264343262,-0.2359919548034668,-1.0588960647583008,1.3491098880767822
VminusB,chck_80M,Q_window_cloth_dark_lit_dark_held0_cloth,breadth,view,unaffected_only,affected_only,dark_lit,held0,cloth,False,True,True,False,-2.480235755443573,3.078595757484436,0.22616100311279297,-0.050173282623291016
VminusB,chck_80M,Q_window_cloth_dark_lit_dark_held0_window,breadth,view,unaffected_only,both_correct,dark_lit,held0,window,False,True,True,True,-3.242536783218384,2.8055933713912964,0.1232689619064331,0.06954646110534668
VminusB,chck_80M,Q_window_cloth_dark_lit_lit_held0_cloth,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,cloth,False,True,False,True,-1.6460829973220825,1.7819199562072754,-0.9058214575052261,0.5826554000377655
VminusB,chck_80M,Q_window_cloth_dark_lit_lit_held0_window,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,window,False,True,False,True,-2.0352667570114136,1.3549243211746216,-0.590425968170166,0.9748522639274597
VminusB,chck_80M,Q_window_cloth_open_closed_closed_held0_cloth,breadth,view,unaffected_only,affected_only,open_closed,held0,cloth,False,True,True,False,-2.210864543914795,2.5787930488586426,0.8676008582115173,-0.8326507806777954
VminusB,chck_80M,Q_window_cloth_open_closed_closed_held0_window,breadth,view,unaffected_only,affected_only,open_closed,held0,window,False,True,True,False,-2.7217557430267334,2.3546605110168457,0.650443971157074,-0.5774709582328796
VminusB,chck_80M,Q_window_cloth_open_closed_open_held0_cloth,breadth,view,neither,unaffected_only,open_closed,held0,cloth,False,False,False,True,-0.3852353096008301,-0.1242823600769043,-1.0961086750030518,1.0597253441810608
VminusB,chck_80M,Q_window_cloth_open_closed_open_held0_window,breadth,view,unaffected_only,unaffected_only,open_closed,held0,window,False,True,False,True,-0.03391885757446289,0.17367243766784668,-0.7939531803131104,0.9313799142837524
VminusB,chck_80M,Q_window_rope_dark_lit_dark_held1_rope,breadth,view,unaffected_only,affected_only,dark_lit,held1,rope,False,True,True,False,-1.297475814819336,1.4302165508270264,0.7294979095458984,-0.4602375030517578
VminusB,chck_80M,Q_window_rope_dark_lit_dark_held1_window,breadth,view,unaffected_only,affected_only,dark_lit,held1,window,False,True,True,False,-1.1858758926391602,1.5629291534423828,0.38511979579925537,-0.5132339000701904
VminusB,chck_80M,Q_window_rope_dark_lit_lit_held1_rope,breadth,view,affected_only,unaffected_only,dark_lit,held1,rope,True,False,False,True,0.8645281791687012,-0.7457535266876221,-1.0382131934165955,0.7636909484863281
VminusB,chck_80M,Q_window_rope_dark_lit_lit_held1_window,breadth,view,affected_only,unaffected_only,dark_lit,held1,window,True,False,False,True,0.795893669128418,-1.1021604537963867,-0.6887916326522827,0.7935013771057129
VminusB,chck_80M,Q_window_rope_open_closed_closed_held1_rope,breadth,view,unaffected_only,affected_only,open_closed,held1,rope,False,True,True,False,-0.18282556533813477,0.7199749946594238,0.9695468246936798,-1.0054171681404114
VminusB,chck_80M,Q_window_rope_open_closed_closed_held1_window,breadth,view,unaffected_only,affected_only,open_closed,held1,window,False,True,True,False,-0.8390228748321533,0.07671737670898438,0.8551920652389526,-0.8168482780456543
VminusB,chck_80M,Q_window_rope_open_closed_open_held1_rope,breadth,view,affected_only,unaffected_only,open_closed,held1,rope,True,False,False,True,0.33940625190734863,-0.8968770503997803,-1.0311009287834167,1.086568295955658
VminusB,chck_80M,Q_window_rope_open_closed_open_held1_window,breadth,view,affected_only,unaffected_only,open_closed,held1,window,True,False,False,True,1.0280181169509888,-0.17859697341918945,-0.9125040173530579,0.9261037111282349
VminusB,chck_90M,Q_balloon_drawer_dark_lit_dark_held0_balloon,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,balloon,False,True,False,True,-3.8933514654636383,3.380167603492737,-0.1531670093536377,0.933173656463623
VminusB,chck_90M,Q_balloon_drawer_dark_lit_dark_held0_drawer,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,drawer,False,True,False,True,-2.9300324767827988,3.263952225446701,-0.8333778381347656,0.6119179725646973
VminusB,chck_90M,Q_balloon_drawer_dark_lit_lit_held0_balloon,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,balloon,False,True,False,True,-3.5894065499305725,0.6089903116226196,-1.660695493221283,2.5012459754943848
VminusB,chck_90M,Q_balloon_drawer_dark_lit_lit_held0_drawer,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,drawer,False,True,False,True,-0.6789698004722595,1.7013677954673767,-2.2758588790893555,2.411637246608734
VminusB,chck_90M,Q_balloon_drawer_open_closed_closed_held0_balloon,breadth,view,unaffected_only,affected_only,open_closed,held0,balloon,False,True,True,False,-1.8068046569824219,1.5447769165039062,1.191504955291748,-0.6845754384994507
VminusB,chck_90M,Q_balloon_drawer_open_closed_closed_held0_drawer,breadth,view,unaffected_only,affected_only,open_closed,held0,drawer,False,True,True,False,-1.6006197929382324,1.4219579696655273,0.6262470483779907,-0.8957525789737701
VminusB,chck_90M,Q_balloon_drawer_open_closed_open_held0_balloon,breadth,view,unaffected_only,unaffected_only,open_closed,held0,balloon,False,True,False,True,-0.9435257911682129,0.19852018356323242,-1.5407422184944153,1.5416072309017181
VminusB,chck_90M,Q_balloon_drawer_open_closed_open_held0_drawer,breadth,view,both_correct,unaffected_only,open_closed,held0,drawer,True,True,False,True,0.08530592918395996,0.28243494033813477,-1.5313546061515808,1.5961136519908905
VminusB,chck_90M,Q_balloon_gate_dark_lit_dark_held1_balloon,breadth,view,unaffected_only,affected_only,dark_lit,held1,balloon,False,True,True,False,-1.2909215688705444,1.4078632593154907,0.6729699373245239,-0.530836820602417
VminusB,chck_90M,Q_balloon_gate_dark_lit_dark_held1_gate,breadth,view,unaffected_only,affected_only,dark_lit,held1,gate,False,True,True,False,-0.9708027839660645,1.2290153503417969,0.6102817058563232,-0.5627219676971436
VminusB,chck_90M,Q_balloon_gate_dark_lit_lit_held1_balloon,breadth,view,affected_only,unaffected_only,dark_lit,held1,balloon,True,False,False,True,0.7797725200653076,-0.3105344772338867,-0.9780910611152649,0.7626107335090637
VminusB,chck_90M,Q_balloon_gate_dark_lit_lit_held1_gate,breadth,view,affected_only,unaffected_only,dark_lit,held1,gate,True,False,False,True,0.18056201934814453,-0.6763880252838135,-0.7954113483428955,0.8837214708328247
VminusB,chck_90M,Q_balloon_gate_open_closed_closed_held1_balloon,breadth,view,both_correct,affected_only,open_closed,held1,balloon,True,True,True,False,0.13272356986999512,0.3991689682006836,1.117848515510559,-1.308372974395752
VminusB,chck_90M,Q_balloon_gate_open_closed_closed_held1_gate,breadth,view,neither,affected_only,open_closed,held1,gate,False,False,True,False,-0.7322640419006348,-0.019548892974853516,1.4018303751945496,-1.1897712349891663
VminusB,chck_90M,Q_balloon_gate_open_closed_open_held1_balloon,breadth,view,affected_only,unaffected_only,open_closed,held1,balloon,True,False,False,True,0.002351522445678711,-0.46076011657714844,-1.1628180146217346,1.3543193340301514
VminusB,chck_90M,Q_balloon_gate_open_closed_open_held1_gate,breadth,view,affected_only,unaffected_only,open_closed,held1,gate,True,False,False,True,0.9469032287597656,-0.22168922424316406,-1.4235283136367798,1.2548046708106995
VminusB,chck_90M,Q_bowl_box_dark_lit_dark_held0_bowl,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,bowl,False,True,False,True,-3.468049705028534,2.6898735761642456,-0.682044506072998,0.3770618438720703
VminusB,chck_90M,Q_bowl_box_dark_lit_dark_held0_box,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,box,False,True,False,True,-2.696688801050186,3.821306824684143,-0.38735389709472656,1.0185878276824951
VminusB,chck_90M,Q_bowl_box_dark_lit_lit_held0_bowl,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,bowl,False,True,False,True,-1.0384173393249512,0.6878159642219543,-2.167396664619446,2.0152586698532104
VminusB,chck_90M,Q_bowl_box_dark_lit_lit_held0_box,breadth,view,unaffected_only,unaffected_only,dark_lit,held0,box,False,True,False,True,-0.386748731136322,1.3633729219436646,-1.8963849544525146,2.6775574684143066
VminusB,chck_90M,Q_bowl_box_open_closed_closed_held0_bowl,breadth,view,unaffected_only,affected_only,open_closed,held0,bowl,False,True,True,False,-2.0937113761901855,1.7511632442474365,0.7790026664733887,-0.86236572265625
VminusB,chck_90M,Q_bowl_box_open_closed_closed_held0_box,breadth,view,unaffected_only,affected_only,open_closed,held0,box,False,True,True,False,-1.5108153820037842,2.0664401054382324,0.9561359286308289,-0.6481984853744507
VminusB,chck_90M,Q_bowl_box_open_closed_open_held0_bowl,breadth,view,unaffected_only,unaffected_only,open_closed,held0,bowl,False,True,False,True,-0.1956937313079834,0.127366304397583,-1.4887504577636719,1.433571845293045
VminusB,chck_90M,Q_bowl_box_open_closed_open_held0_box,breadth,view,unaffected_only,unaffected_only,open_closed,held0,box,False,True,False,True,-0.2134532928466797,0.4928858280181885,-1.5252773761749268,1.6632846593856812
VminusB,chck_90M,Q_bowl_jar_dark_lit_dark_held1_bowl,breadth,view,unaffected_only,affected_only,dark_lit,held1,bowl,False,True,True,False,-1.5966904163360596,2.0126172304153442,0.37352752685546875,-0.4478609561920166
VminusB,chck_90M,Q_bowl_jar_dark_lit_dark_held1_jar,breadth,view,unaffected_only,affected_only,dark_lit,held1,jar,False,True,True,False,-1.9059691429138184,1.5661194324493408,0.5178987979888916,-0.38195180892944336
VminusB,chck_90M,Q_bowl_jar_dark_lit_lit_held1_bowl,breadth,view,affected_only,unaffected_only,dark_lit,held1,bowl,True,False,False,True,0.7627272605895996,-1.015241265296936,-0.7993009090423584,0.7296310067176819
VminusB,chck_90M,Q_bowl_jar_dark_lit_lit_held1_jar,breadth,view,affected_only,unaffected_only,dark_lit,held1,jar,True,False,False,True,0.9881092309951782,-0.7250051498413086,-0.771043598651886,0.7854442596435547
VminusB,chck_90M,Q_bowl_jar_open_closed_closed_held1_bowl,breadth,view,unaffected_only,affected_only,open_closed,held1,bowl,False,True,True,False,-0.33155107498168945,0.13163328170776367,0.9773706793785095,-1.088423877954483
VminusB,chck_90M,Q_bowl_jar_open_closed_closed_held1_jar,breadth,view,unaffected_only,affected_only,open_closed,held1,jar,False,True,True,False,-0.15473437309265137,0.2504098415374756,1.195190191268921,-1.0115087628364563
VminusB,chck_90M,Q_bowl_jar_open_closed_open_held1_bowl,breadth,view,affected_only,unaffected_only,open_closed,held1,bowl,True,False,False,True,0.35505008697509766,-0.06431174278259277,-1.0535232424736023,1.1309698522090912
VminusB,chck_90M,Q_bowl_jar_open_closed_open_held1_jar,breadth,view,affected_only,unaffected_only,open_closed,held1,jar,True,False,False,True,0.1423954963684082,-0.2965106964111328,-1.21834796667099,1.098137617111206
VminusB,chck_90M,Q_box_door_clean_dirty_clean_held1_box,breadth,view,unaffected_only,unaffected_only,clean_dirty,held1,box,False,True,False,True,-0.5028854608535767,0.5317087173461914,-1.6475363969802856,1.496188998222351
VminusB,chck_90M,Q_box_door_clean_dirty_clean_held1_door,breadth,view,unaffected_only,unaffected_only,clean_dirty,held1,door,False,True,False,True,-0.42245936393737793,0.4143331050872803,-1.455409288406372,1.6002203226089478
VminusB,chck_90M,Q_box_door_clean_dirty_dirty_held1_box,breadth,view,affected_only,affected_only,clean_dirty,held1,box,True,False,True,False,0.14157116413116455,-0.21757280826568604,0.8867709636688232,-0.8872143030166626
VminusB,chck_90M,Q_box_door_clean_dirty_dirty_held1_door,breadth,view,affected_only,affected_only,clean_dirty,held1,door,True,False,True,False,0.18995225429534912,-0.09627306461334229,1.0106413960456848,-0.7483890652656555
VminusB,chck_90M,Q_box_door_flat_inflated_flat_held1_box,breadth,view,unaffected_only,unaffected_only,flat_inflated,held1,box,False,True,False,True,-5.1989686489105225,4.610711574554443,-1.270198941230774,1.1394310891628265
VminusB,chck_90M,Q_box_door_flat_inflated_flat_held1_door,breadth,view,unaffected_only,unaffected_only,flat_inflated,held1,door,False,True,False,True,-4.0021326541900635,5.033030986785889,-0.8955446779727936,1.28489089012146
VminusB,chck_90M,Q_box_door_flat_inflated_inflated_held1_box,breadth,view,affected_only,affected_only,flat_inflated,held1,box,True,False,True,False,3.9004287719726562,-3.4107497930526733,0.20791113376617432,-0.32692062854766846
VminusB,chck_90M,Q_box_door_flat_inflated_inflated_held1_door,breadth,view,affected_only,both_correct,flat_inflated,held1,door,True,False,True,True,3.1355422735214233,-3.9070451259613037,0.47179436683654785,0.20297932624816895
VminusB,chck_90M,Q_box_jar_clean_dirty_clean_held0_box,breadth,view,unaffected_only,unaffected_only,clean_dirty,held0,box,False,True,False,True,-1.616493783891201,1.4744789004325867,-2.859986901283264,2.8841781616210938
VminusB,chck_90M,Q_box_jar_clean_dirty_clean_held0_jar,breadth,view,unaffected_only,unaffected_only,clean_dirty,held0,jar,False,True,False,True,-1.3519052267074585,0.900869607925415,-2.7466813921928406,2.714985489845276
VminusB,chck_90M,Q_box_jar_clean_dirty_dirty_held0_box,breadth,view,unaffected_only,affected_only,clean_dirty,held0,box,False,True,True,False,-0.8463258743286133,1.219066321849823,1.128147006034851,-0.9329929351806641
VminusB,chck_90M,Q_box_jar_clean_dirty_dirty_held0_jar,breadth,view,unaffected_only,affected_only,clean_dirty,held0,jar,False,True,True,False,-0.8843546807765961,0.9104113876819611,1.1399884223937988,-1.0167843997478485
VminusB,chck_90M,Q_box_jar_flat_inflated_flat_held0_box,breadth,view,unaffected_only,unaffected_only,flat_inflated,held0,box,False,True,False,True,-4.219068646430969,3.505121350288391,-2.7860699892044067,2.8853925466537476
VminusB,chck_90M,Q_box_jar_flat_inflated_flat_held0_jar,breadth,view,unaffected_only,unaffected_only,flat_inflated,held0,jar,False,True,False,True,-2.9556814432144165,3.395612955093384,-2.1132976412773132,2.4237040877342224
VminusB,chck_90M,Q_box_jar_flat_inflated_inflated_held0_box,breadth,view,affected_only,unaffected_only,flat_inflated,held0,box,True,False,False,True,0.7050327286124229,-0.3541226387023926,-1.306045413017273,1.7807960510253906
VminusB,chck_90M,Q_box_jar_flat_inflated_inflated_held0_jar,breadth,view,affected_only,unaffected_only,flat_inflated,held0,jar,True,False,False,True,0.19961591064929962,-0.9445222616195679,-1.5151011943817139,1.517048954963684
VminusB,chck_90M,Q_cloth_lamp_clean_dirty_clean_held1_cloth,breadth,view,unaffected_only,unaffected_only,clean_dirty,held1,cloth,False,True,False,True,-0.6131771802902222,0.8211303949356079,-1.8293061256408691,1.6005945205688477
VminusB,chck_90M,Q_cloth_lamp_clean_dirty_clean_held1_lamp,breadth,view,unaffected_only,unaffected_only,clean_dirty,held1,lamp,False,True,False,True,-0.4945690631866455,0.5349350571632385,-1.5788522958755493,1.6588877439498901
VminusB,chck_90M,Q_cloth_lamp_clean_dirty_dirty_held1_cloth,breadth,view,affected_only,affected_only,clean_dirty,held1,cloth,True,False,True,False,0.4211258888244629,-0.5836260318756104,1.4701747298240662,-1.3222295045852661
VminusB,chck_90M,Q_cloth_lamp_clean_dirty_dirty_held1_lamp,breadth,view,affected_only,affected_only,clean_dirty,held1,lamp,True,False,True,False,0.45833253860473633,-0.3947192430496216,1.3687642812728882,-1.3095553517341614
VminusB,chck_90M,Q_cloth_lamp_flat_inflated_flat_held1_cloth,breadth,view,unaffected_only,unaffected_only,flat_inflated,held1,cloth,False,True,False,True,-4.725377798080444,4.859967231750488,-0.8790103793144226,0.85893714427948
VminusB,chck_90M,Q_cloth_lamp_flat_inflated_flat_held1_lamp,breadth,view,unaffected_only,unaffected_only,flat_inflated,held1,lamp,False,True,False,True,-3.545283079147339,4.848997712135315,-0.8525661528110504,0.9305680692195892
VminusB,chck_90M,Q_cloth_lamp_flat_inflated_inflated_held1_cloth,breadth,view,affected_only,affected_only,flat_inflated,held1,cloth,True,False,True,False,3.729005813598633,-4.079325199127197,0.48961707949638367,-0.42721712589263916
VminusB,chck_90M,Q_cloth_lamp_flat_inflated_inflated_held1_lamp,breadth,view,affected_only,affected_only,flat_inflated,held1,lamp,True,False,True,False,3.3547648191452026,-4.186663508415222,0.5801894068717957,-0.3611599802970886
VminusB,chck_90M,Q_cloth_rope_clean_dirty_clean_held0_cloth,breadth,view,unaffected_only,unaffected_only,clean_dirty,held0,cloth,False,True,False,True,-1.2246770858764648,0.6748863458633423,-3.0674502849578857,3.0260173082351685
VminusB,chck_90M,Q_cloth_rope_clean_dirty_clean_held0_rope,breadth,view,unaffected_only,unaffected_only,clean_dirty,held0,rope,False,True,False,True,-0.7075909376144409,0.870180606842041,-2.8768796920776367,3.031010150909424
VminusB,chck_90M,Q_cloth_rope_clean_dirty_dirty_held0_cloth,breadth,view,unaffected_only,affected_only,clean_dirty,held0,cloth,False,True,True,False,-0.3274049758911133,0.15286165475845337,1.3746692538261414,-1.0287205278873444
VminusB,chck_90M,Q_cloth_rope_clean_dirty_dirty_held0_rope,breadth,view,unaffected_only,affected_only,clean_dirty,held0,rope,False,True,True,False,-0.102852463722229,0.23989737033843994,1.3468807935714722,-1.1983096599578857
VminusB,chck_90M,Q_cloth_rope_flat_inflated_flat_held0_cloth,breadth,view,unaffected_only,unaffected_only,flat_inflated,held0,cloth,False,True,False,True,-2.1512181162834167,2.0265443325042725,-2.9520639181137085,3.875598669052124
VminusB,chck_90M,Q_cloth_rope_flat_inflated_flat_held0_rope,breadth,view,unaffected_only,unaffected_only,flat_inflated,held0,rope,False,True,False,True,-1.8747867941856384,1.7318695783615112,-3.053238868713379,3.5040350556373596
VminusB,chck_90M,Q_cloth_rope_flat_inflated_inflated_held0_cloth,breadth,view,affected_only,unaffected_only,flat_inflated,held0,cloth,True,False,False,True,0.4012264013290405,-0.7072030007839203,-1.3843854665756226,1.6987192630767822
VminusB,chck_90M,Q_cloth_rope_flat_inflated_inflated_held0_rope,breadth,view,affected_only,unaffected_only,flat_inflated,held0,rope,True,False,False,True,0.7387210428714752,-0.5066854953765869,-1.6172816753387451,1.6561424732208252
VminusB,chck_90M,Q_cup_bowl_cold_hot_cold_held0_bowl,breadth,view,both_correct,affected_only,cold_hot,held0,bowl,True,True,True,False,0.06972622871398926,0.010471940040588379,0.1820383071899414,-0.17479264736175537
VminusB,chck_90M,Q_cup_bowl_cold_hot_cold_held0_cup,breadth,view,both_correct,both_correct,cold_hot,held0,cup,True,True,True,True,0.009976863861083984,0.015908479690551758,0.25560981035232544,0.015427708625793457
VminusB,chck_90M,Q_cup_bowl_cold_hot_hot_held0_bowl,breadth,view,unaffected_only,unaffected_only,cold_hot,held0,bowl,False,True,False,True,-2.197481632232666,1.5813910961151123,-2.3729150891304016,2.11061292886734
VminusB,chck_90M,Q_cup_bowl_cold_hot_hot_held0_cup,breadth,view,unaffected_only,unaffected_only,cold_hot,held0,cup,False,True,False,True,-1.574278712272644,2.181933879852295,-2.0602031350135803,2.4893404245376587
VminusB,chck_90M,Q_cup_bowl_empty_full_empty_held0_bowl,breadth,view,affected_only,affected_only,empty_full,held0,bowl,True,False,True,False,2.821470618247986,-3.2964421212673187,2.9618951864540577,-3.1834105253219604
VminusB,chck_90M,Q_cup_bowl_empty_full_empty_held0_cup,breadth,view,affected_only,affected_only,empty_full,held0,cup,True,False,True,False,3.26814004778862,-2.60954213142395,3.3631911277770996,-2.944293938577175
VminusB,chck_90M,Q_cup_bowl_empty_full_full_held0_bowl,breadth,view,unaffected_only,unaffected_only,empty_full,held0,bowl,False,True,False,True,-6.521324038505554,6.150437116622925,-6.201787948608398,6.2465057373046875
VminusB,chck_90M,Q_cup_bowl_empty_full_full_held0_cup,breadth,view,unaffected_only,unaffected_only,empty_full,held0,cup,False,True,False,True,-5.926525831222534,6.540008187294006,-6.054235935211182,6.415979862213135
VminusB,chck_90M,Q_cup_box_cold_hot_cold_held1_box,breadth,view,affected_only,affected_only,cold_hot,held1,box,True,False,True,False,0.5347262024879456,-0.4099065065383911,0.952199250459671,-0.8004841208457947
VminusB,chck_90M,Q_cup_box_cold_hot_cold_held1_cup,breadth,view,affected_only,affected_only,cold_hot,held1,cup,True,False,True,False,0.46639901399612427,-0.5544958114624023,0.8120844960212708,-0.9141790568828583
VminusB,chck_90M,Q_cup_box_cold_hot_hot_held1_box,breadth,view,unaffected_only,unaffected_only,cold_hot,held1,box,False,True,False,True,-1.3567294478416443,1.1900326013565063,-1.189982146024704,1.1286000907421112
VminusB,chck_90M,Q_cup_box_cold_hot_hot_held1_cup,breadth,view,unaffected_only,unaffected_only,cold_hot,held1,cup,False,True,False,True,-1.0728524327278137,1.3100320100784302,-1.046330749988556,1.2223696112632751
VminusB,chck_90M,Q_cup_box_empty_full_empty_held1_box,breadth,view,affected_only,affected_only,empty_full,held1,box,True,False,True,False,2.7891371846199036,-2.3307708501815796,3.871119499206543,-3.8164135217666626
VminusB,chck_90M,Q_cup_box_empty_full_empty_held1_cup,breadth,view,affected_only,affected_only,empty_full,held1,cup,True,False,True,False,2.4882586002349854,-2.60058057308197,3.9463729858398438,-3.8273568153381348
VminusB,chck_90M,Q_cup_box_empty_full_full_held1_box,breadth,view,unaffected_only,unaffected_only,empty_full,held1,box,False,True,False,True,-3.561713457107544,2.8798837661743164,-4.800669431686401,4.837570428848267
