sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,input_form,add_special_tokens,n_target_tokens,n_masked,target_truncated_right,input_content_len,min_masked_input_edge_distance,mean_masked_input_edge_distance,min_masked_target_edge_distance,mean_masked_target_edge_distance,masked_target_edge_bins,loss,endpoint,endpoint_path,description
r2741_s09,simple_wiki,920002741,2741,8,160,909,962,isolation,no_special,False,24,6,False,24,1,7.0,1,7.0,1;2-3;4-7;8-15;8-15;8-15,3.075810670852661,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2745_s00,simple_wiki,920002745,2745,9,160,0,65,isolation,no_special,False,16,1,False,16,3,3.0,3,3.0,2-3,10.819141387939453,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2746_s05,simple_wiki,920002746,2746,12,160,606,666,isolation,no_special,False,16,5,False,16,1,3.4,1,3.4,1;2-3;4-7;4-7;2-3,9.576603889465332,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2750_s00,simple_wiki,920002750,2750,20,160,41,154,isolation,no_special,False,39,6,False,39,4,9.0,4,9.0,4-7;4-7;8-15;8-15;8-15;8-15,4.816080093383789,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2751_s00,simple_wiki,920002751,2751,12,160,73,153,isolation,no_special,False,20,5,False,20,1,3.8,1,3.8,4-7;4-7;4-7;2-3;1,3.447383403778076,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2754_s01,simple_wiki,920002754,2754,10,160,70,128,isolation,no_special,False,17,2,False,17,1,3.5,1,3.5,4-7;1,4.8736042976379395,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2754_s07,simple_wiki,920002754,2754,15,160,633,731,isolation,no_special,False,25,3,False,25,3,4.0,3,4.0,2-3;4-7;4-7,6.360586166381836,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2754_s08,simple_wiki,920002754,2754,15,160,732,825,isolation,no_special,False,22,2,False,22,8,8.5,8,8.5,8-15;8-15,6.591217994689941,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2755_s03,simple_wiki,920002755,2755,11,160,476,545,isolation,no_special,False,16,4,False,16,1,3.0,1,3.0,1;4-7;4-7;2-3,6.337347030639648,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2755_s06,simple_wiki,920002755,2755,17,160,725,824,isolation,no_special,False,22,3,False,22,1,6.666666666666667,1,6.666666666666667,1;8-15;8-15,9.4323091506958,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2756_s07,simple_wiki,920002756,2756,15,160,805,889,isolation,no_special,False,17,1,False,17,2,2.0,2,2.0,2-3,10.89126205444336,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2759_s05,simple_wiki,920002759,2759,12,160,455,539,isolation,no_special,False,27,5,False,27,0,7.2,0,7.2,4-7;8-15;8-15;4-7;0_edge_token,6.8661789894104,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2761_s06,simple_wiki,920002761,2761,18,160,633,754,isolation,no_special,False,38,1,False,38,4,4.0,4,4.0,4-7,15.332108497619629,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2764_s00,simple_wiki,920002764,2764,23,160,0,113,isolation,no_special,False,32,2,False,32,3,3.5,3,3.5,4-7;2-3,0.08552135527133942,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2765_s06,simple_wiki,920002765,2765,9,160,899,945,isolation,no_special,False,13,2,False,13,0,2.0,0,2.0,0_edge_token;4-7,4.632871627807617,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2770_s01,simple_wiki,920002770,2770,12,160,208,291,isolation,no_special,False,15,2,False,15,4,4.5,4,4.5,4-7;4-7,5.364672660827637,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2772_s05,simple_wiki,920002772,2772,26,160,755,920,isolation,no_special,False,47,10,False,47,5,12.2,5,12.2,8-15;8-15;8-15;16+;16+;16+;8-15;4-7;4-7;4-7,4.33916711807251,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2778_s07,simple_wiki,920002778,2778,17,160,820,890,isolation,no_special,False,25,2,False,25,7,8.0,7,8.0,8-15;4-7,4.787330627441406,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2780_s04,simple_wiki,920002780,2780,19,160,507,616,isolation,no_special,False,29,6,False,29,2,7.833333333333333,2,7.833333333333333,2-3;8-15;8-15;8-15;4-7;2-3,4.085817813873291,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2788_s03,simple_wiki,920002788,2788,30,160,384,573,isolation,no_special,False,56,5,False,56,10,19.0,10,19.0,8-15;8-15;16+;16+;16+,1.561462163925171,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2798_s02,simple_wiki,920002798,2798,25,160,185,313,isolation,no_special,False,32,5,False,32,1,6.2,1,6.2,4-7;4-7;8-15;8-15;1,4.286421775817871,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2808_s08,simple_wiki,920002808,2808,27,160,668,831,isolation,no_special,False,61,10,False,61,2,12.8,2,12.8,2-3;4-7;4-7;16+;16+;16+;16+;8-15;8-15;2-3,4.612336158752441,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2810_s05,simple_wiki,920002810,2810,10,160,385,424,isolation,no_special,False,18,4,False,18,4,5.75,4,5.75,4-7;8-15;4-7;4-7,1.2850055694580078,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2812_s08,simple_wiki,920002812,2812,12,160,408,459,isolation,no_special,False,13,1,False,13,6,6.0,6,6.0,4-7,1.7384262084960938,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2812_s11,simple_wiki,920002812,2812,12,160,573,634,isolation,no_special,False,14,2,False,14,4,5.0,4,5.0,4-7;4-7,3.1566359996795654,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2815_s05,simple_wiki,920002815,2815,22,160,681,795,isolation,no_special,False,41,5,False,41,0,9.6,0,9.6,0_edge_token;16+;16+;4-7;4-7,3.3805713653564453,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2818_s01,simple_wiki,920002818,2818,18,160,60,152,isolation,no_special,False,23,6,False,23,0,3.5,0,3.5,0_edge_token;1;2-3;4-7;8-15;2-3,4.363989353179932,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2819_s07,simple_wiki,920002819,2819,12,160,755,833,isolation,no_special,False,16,1,False,16,2,2.0,2,2.0,2-3,1.6445916891098022,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2826_s05,simple_wiki,920002826,2826,22,160,543,657,isolation,no_special,False,49,8,False,49,1,11.0,1,11.0,1;4-7;4-7;16+;16+;16+;8-15;8-15,1.3454229831695557,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2827_s07,simple_wiki,920002827,2827,28,160,660,808,isolation,no_special,False,57,14,False,57,6,12.428571428571429,6,12.428571428571429,4-7;4-7;8-15;8-15;8-15;8-15;16+;16+;16+;16+;8-15;8-15;8-15;4-7,1.902062177658081,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2836_s03,simple_wiki,920002836,2836,12,160,349,424,isolation,no_special,False,16,4,False,16,1,3.75,1,3.75,1;2-3;4-7;4-7,5.076181411743164,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2837_s10,simple_wiki,920002837,2837,9,160,971,1010,isolation,no_special,False,14,1,False,14,3,3.0,3,3.0,2-3,0.08089584857225418,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2841_s05,simple_wiki,920002841,2841,8,160,374,412,isolation,no_special,False,11,1,False,11,0,0.0,0,0.0,0_edge_token,1.657632827758789,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2847_s05,simple_wiki,920002847,2847,21,160,743,861,isolation,no_special,False,29,9,False,29,1,5.222222222222222,1,5.222222222222222,1;2-3;4-7;4-7;8-15;8-15;4-7;4-7;2-3,4.178133010864258,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2848_s01,simple_wiki,920002848,2848,8,160,167,210,isolation,no_special,False,10,2,False,10,2,2.5,2,2.5,2-3;2-3,11.435894966125488,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2851_s03,simple_wiki,920002851,2851,16,160,227,327,isolation,no_special,False,37,8,False,37,2,10.125,2,10.125,4-7;8-15;8-15;8-15;8-15;8-15;8-15;2-3,5.134571552276611,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2851_s07,simple_wiki,920002851,2851,21,160,617,739,isolation,no_special,False,29,5,False,29,0,4.4,0,4.4,1;8-15;8-15;4-7;0_edge_token,3.656386613845825,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2854_s04,simple_wiki,920002854,2854,13,160,500,585,isolation,no_special,False,17,3,False,17,2,3.6666666666666665,2,3.6666666666666665,2-3;4-7;4-7,3.2837696075439453,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2856_s04,simple_wiki,920002856,2856,17,160,518,601,isolation,no_special,False,33,4,False,33,2,9.0,2,9.0,4-7;8-15;8-15;2-3,1.4328588247299194,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2857_s04,simple_wiki,920002857,2857,13,160,407,491,isolation,no_special,False,28,4,False,28,1,5.5,1,5.5,1;4-7;8-15;4-7,3.0693321228027344,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2861_s05,simple_wiki,920002861,2861,16,160,651,733,isolation,no_special,False,26,4,False,26,3,5.0,3,5.0,2-3;4-7;4-7;4-7,0.5134445428848267,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2866_s01,simple_wiki,920002866,2866,14,160,76,165,isolation,no_special,False,35,8,False,35,1,8.875,1,8.875,1;4-7;16+;8-15;8-15;8-15;4-7;4-7,4.26314640045166,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2876_s03,simple_wiki,920002876,2876,10,160,369,443,isolation,no_special,False,12,1,False,12,0,0.0,0,0.0,0_edge_token,0.2839776575565338,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2879_s07,simple_wiki,920002879,2879,15,160,766,844,isolation,no_special,False,20,4,False,20,4,6.0,4,6.0,4-7;4-7;8-15;4-7,3.7677111625671387,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2889_s01,simple_wiki,920002889,2889,23,160,122,241,isolation,no_special,False,35,5,False,35,3,7.2,3,7.2,4-7;8-15;8-15;4-7;2-3,1.931770920753479,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2890_s08,simple_wiki,920002890,2890,9,160,671,734,isolation,no_special,False,16,4,False,16,0,4.0,0,4.0,0_edge_token;4-7;4-7;4-7,3.6791439056396484,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2892_s02,simple_wiki,920002892,2892,23,160,241,358,isolation,no_special,False,28,3,False,28,5,8.333333333333334,5,8.333333333333334,8-15;8-15;4-7,6.429589748382568,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2896_s03,simple_wiki,920002896,2896,11,160,289,349,isolation,no_special,False,12,1,False,12,0,0.0,0,0.0,0_edge_token,1.6752527952194214,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2897_s03,simple_wiki,920002897,2897,19,160,313,392,isolation,no_special,False,28,4,False,28,1,4.25,1,4.25,1;4-7;4-7;4-7,0.037083666771650314,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2901_s04,simple_wiki,920002901,2901,9,160,372,416,isolation,no_special,False,11,1,False,11,0,0.0,0,0.0,0_edge_token,0.0716085210442543,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2905_s02,simple_wiki,920002905,2905,11,160,234,288,isolation,no_special,False,17,2,False,17,2,5.0,2,5.0,8-15;2-3,1.7274564504623413,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2907_s03,simple_wiki,920002907,2907,45,160,279,516,isolation,no_special,False,68,12,False,68,1,14.833333333333334,1,14.833333333333334,1;2-3;4-7;8-15;8-15;16+;16+;16+;16+;16+;8-15;2-3,2.728017807006836,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2910_s03,simple_wiki,920002910,2910,15,160,414,501,isolation,no_special,False,19,4,False,19,1,4.25,1,4.25,4-7;8-15;2-3;1,4.540984630584717,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2910_s05,simple_wiki,920002910,2910,14,160,563,646,isolation,no_special,False,18,3,False,18,1,4.0,1,4.0,1;4-7;4-7,0.33979305624961853,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2911_s04,simple_wiki,920002911,2911,33,160,416,615,isolation,no_special,False,40,6,False,40,7,13.166666666666666,7,13.166666666666666,4-7;8-15;16+;16+;8-15;8-15,0.27704572677612305,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2911_s07,simple_wiki,920002911,2911,10,160,900,943,isolation,no_special,False,18,4,False,18,2,4.0,2,4.0,2-3;4-7;4-7;2-3,3.8804333209991455,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2912_s07,simple_wiki,920002912,2912,26,160,633,773,isolation,no_special,False,67,4,False,67,0,12.25,0,12.25,8-15;16+;16+;0_edge_token,1.7280559539794922,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2913_s03,simple_wiki,920002913,2913,19,160,273,368,isolation,no_special,False,35,6,False,35,1,6.666666666666667,1,6.666666666666667,1;2-3;4-7;8-15;8-15;8-15,3.5029404163360596,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2922_s06,simple_wiki,920002922,2922,8,160,826,861,isolation,no_special,False,12,3,False,12,3,3.3333333333333335,3,3.3333333333333335,2-3;4-7;2-3,3.924494743347168,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2924_s02,simple_wiki,920002924,2924,12,160,159,228,isolation,no_special,False,13,2,False,13,1,2.0,1,2.0,2-3;1,4.7959442138671875,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2928_s02,simple_wiki,920002928,2928,14,160,299,363,isolation,no_special,False,20,5,False,20,1,5.0,1,5.0,1;4-7;8-15;8-15;2-3,2.430079698562622,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2931_s00,simple_wiki,920002931,2931,9,160,0,60,isolation,no_special,False,23,5,False,23,2,6.8,2,6.8,2-3;8-15;8-15;8-15;4-7,3.4979958534240723,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2938_s00,simple_wiki,920002938,2938,20,160,33,146,isolation,no_special,False,34,3,False,34,2,6.0,2,6.0,2-3;4-7;8-15,3.458434820175171,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2939_s06,simple_wiki,920002939,2939,16,160,628,707,isolation,no_special,False,20,3,False,20,1,5.666666666666667,1,5.666666666666667,8-15;4-7;1,8.413826942443848,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2941_s04,simple_wiki,920002941,2941,17,160,435,517,isolation,no_special,False,21,3,False,21,2,6.0,2,6.0,2-3;8-15;4-7,8.313365936279297,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2944_s05,simple_wiki,920002944,2944,10,160,745,791,isolation,no_special,False,18,2,False,18,4,6.0,4,6.0,8-15;4-7,4.308094501495361,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2945_s00,simple_wiki,920002945,2945,11,160,0,66,isolation,no_special,False,21,2,False,21,0,1.0,0,1.0,2-3;0_edge_token,4.118899345397949,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2946_s03,simple_wiki,920002946,2946,13,160,537,618,isolation,no_special,False,17,1,False,17,7,7.0,7,7.0,4-7,3.593705892562866,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2960_s01,simple_wiki,920002960,2960,11,160,119,184,isolation,no_special,False,32,6,False,32,0,6.333333333333333,0,6.333333333333333,0_edge_token;8-15;8-15;8-15;8-15;0_edge_token,7.392158031463623,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2965_s05,simple_wiki,920002965,2965,14,160,473,550,isolation,no_special,False,17,1,False,17,4,4.0,4,4.0,4-7,3.447171449661255,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2965_s06,simple_wiki,920002965,2965,16,160,551,635,isolation,no_special,False,21,1,False,21,1,1.0,1,1.0,1,10.008578300476074,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2968_s00,simple_wiki,920002968,2968,10,160,42,94,isolation,no_special,False,14,1,False,14,2,2.0,2,2.0,2-3,8.059820175170898,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2968_s07,simple_wiki,920002968,2968,15,160,732,813,isolation,no_special,False,19,2,False,19,1,2.5,1,2.5,4-7;1,3.9867959022521973,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2973_s02,simple_wiki,920002973,2973,20,160,527,666,isolation,no_special,False,70,15,False,70,0,14.533333333333333,0,14.533333333333333,0_edge_token;4-7;4-7;8-15;8-15;16+;16+;16+;16+;16+;16+;8-15;4-7;2-3;2-3,2.4127700328826904,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2977_s05,simple_wiki,920002977,2977,19,160,635,723,isolation,no_special,False,30,3,False,30,3,8.333333333333334,3,8.333333333333334,2-3;8-15;8-15,0.7873132228851318,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2977_s06,simple_wiki,920002977,2977,10,160,754,805,isolation,no_special,False,14,4,False,14,0,2.5,0,2.5,4-7;2-3;2-3;0_edge_token,7.945483207702637,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2979_s09,simple_wiki,920002979,2979,18,160,824,911,isolation,no_special,False,20,2,False,20,6,7.0,6,7.0,4-7;8-15,2.572521924972534,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
