pair_index,pair_id,probe_id,rewrite_pos,token_class,target_token_id,target_piece,source_token_len,unrelated_source_token_len,neutral_source_token_len,true_source_target_count,unrelated_source_target_count,neutral_source_target_count,true_source_contains_target,unrelated_source_contains_target,neutral_source_contains_target
924,compact:frontier_consolidation_fwcompact_expansion_015887,rewritecond:924:16:compact:frontier_consolidation_fwcompact_expansion_015887,16,overlap,3700, brain,21,21,21,1,0,0,1,0,0
925,compact:frontier_consolidation_fwcompact_expansion_015895,rewritecond:925:1:compact:frontier_consolidation_fwcompact_expansion_015895,1,overlap,4524, condition,17,17,17,1,0,0,1,0,0
925,compact:frontier_consolidation_fwcompact_expansion_015895,rewritecond:925:14:compact:frontier_consolidation_fwcompact_expansion_015895,14,overlap,403,ig,17,17,17,1,0,0,1,0,0
926,compact:frontier_consolidation_fwcompact_expansion_015917,rewritecond:926:1:compact:frontier_consolidation_fwcompact_expansion_015917,1,overlap,5215, finding,20,20,20,1,0,0,1,0,0
926,compact:frontier_consolidation_fwcompact_expansion_015917,rewritecond:926:17:compact:frontier_consolidation_fwcompact_expansion_015917,17,overlap,3979, groups,20,20,20,1,0,0,1,0,0
927,compact:frontier_consolidation_fwcompact_expansion_015957,rewritecond:927:1:compact:frontier_consolidation_fwcompact_expansion_015957,1,nonoverlap,744,ign,19,19,19,0,0,0,0,0,0
927,compact:frontier_consolidation_fwcompact_expansion_015957,rewritecond:927:12:compact:frontier_consolidation_fwcompact_expansion_015957,12,nonoverlap,391, your,19,19,19,0,0,0,0,0,0
927,compact:frontier_consolidation_fwcompact_expansion_015957,rewritecond:927:2:compact:frontier_consolidation_fwcompact_expansion_015957,2,overlap,212,ing,19,19,19,1,0,0,1,0,0
927,compact:frontier_consolidation_fwcompact_expansion_015957,rewritecond:927:13:compact:frontier_consolidation_fwcompact_expansion_015957,13,overlap,999, word,19,19,19,1,0,0,1,0,0
928,compact:frontier_consolidation_fwcompact_expansion_015999,rewritecond:928:1:compact:frontier_consolidation_fwcompact_expansion_015999,1,nonoverlap,414,ist,46,46,46,0,0,0,0,0,0
928,compact:frontier_consolidation_fwcompact_expansion_015999,rewritecond:928:10:compact:frontier_consolidation_fwcompact_expansion_015999,10,nonoverlap,1327,ines,46,46,46,0,0,0,0,0,0
928,compact:frontier_consolidation_fwcompact_expansion_015999,rewritecond:928:2:compact:frontier_consolidation_fwcompact_expansion_015999,2,overlap,376,ul,46,46,46,1,0,0,1,0,0
928,compact:frontier_consolidation_fwcompact_expansion_015999,rewritecond:928:18:compact:frontier_consolidation_fwcompact_expansion_015999,18,overlap,3631, skin,46,46,46,1,0,0,1,0,0
929,compact:frontier_consolidation_fwcompact_expansion_016103,rewritecond:929:3:compact:frontier_consolidation_fwcompact_expansion_016103,3,nonoverlap,278,ly,14,14,14,0,0,0,0,0,0
929,compact:frontier_consolidation_fwcompact_expansion_016103,rewritecond:929:5:compact:frontier_consolidation_fwcompact_expansion_016103,5,nonoverlap,2950,ences,14,14,14,0,0,0,0,0,0
929,compact:frontier_consolidation_fwcompact_expansion_016103,rewritecond:929:1:compact:frontier_consolidation_fwcompact_expansion_016103,1,overlap,7370, violence,14,14,14,1,0,0,1,0,0
929,compact:frontier_consolidation_fwcompact_expansion_016103,rewritecond:929:7:compact:frontier_consolidation_fwcompact_expansion_016103,7,overlap,752, child,14,14,14,1,0,0,1,0,0
930,compact:frontier_consolidation_fwcompact_expansion_016111,rewritecond:930:3:compact:frontier_consolidation_fwcompact_expansion_016111,3,nonoverlap,3112, happens,16,16,16,0,0,0,0,0,0
930,compact:frontier_consolidation_fwcompact_expansion_016111,rewritecond:930:5:compact:frontier_consolidation_fwcompact_expansion_016111,5,nonoverlap,1410, during,16,16,16,0,0,0,0,0,0
930,compact:frontier_consolidation_fwcompact_expansion_016111,rewritecond:930:0:compact:frontier_consolidation_fwcompact_expansion_016111,0,overlap,5348,Sol,16,16,16,1,0,0,1,0,0
930,compact:frontier_consolidation_fwcompact_expansion_016111,rewritecond:930:7:compact:frontier_consolidation_fwcompact_expansion_016111,7,overlap,633, day,16,16,16,1,0,0,1,0,0
931,compact:frontier_consolidation_fwcompact_expansion_016207,rewritecond:931:2:compact:frontier_consolidation_fwcompact_expansion_016207,2,nonoverlap,8424, ath,18,18,18,0,0,0,0,0,0
931,compact:frontier_consolidation_fwcompact_expansion_016207,rewritecond:931:6:compact:frontier_consolidation_fwcompact_expansion_016207,6,nonoverlap,977, care,18,18,18,0,0,0,0,0,0
931,compact:frontier_consolidation_fwcompact_expansion_016207,rewritecond:931:1:compact:frontier_consolidation_fwcompact_expansion_016207,1,overlap,706, need,18,18,18,1,0,0,1,0,0
931,compact:frontier_consolidation_fwcompact_expansion_016207,rewritecond:931:11:compact:frontier_consolidation_fwcompact_expansion_016207,11,overlap,1190, best,18,18,18,1,0,0,1,0,0
932,compact:frontier_consolidation_fwcompact_expansion_016231,rewritecond:932:0:compact:frontier_consolidation_fwcompact_expansion_016231,0,nonoverlap,8809,Research,21,21,21,0,0,0,0,0,0
932,compact:frontier_consolidation_fwcompact_expansion_016231,rewritecond:932:3:compact:frontier_consolidation_fwcompact_expansion_016231,3,nonoverlap,747, much,21,21,21,0,0,0,0,0,0
932,compact:frontier_consolidation_fwcompact_expansion_016231,rewritecond:932:4:compact:frontier_consolidation_fwcompact_expansion_016231,4,overlap,10765, calcium,21,21,21,1,0,0,1,0,0
932,compact:frontier_consolidation_fwcompact_expansion_016231,rewritecond:932:8:compact:frontier_consolidation_fwcompact_expansion_016231,8,overlap,3152, problems,21,21,21,1,0,0,1,0,0
933,compact:frontier_consolidation_fwcompact_expansion_016411,rewritecond:933:0:compact:frontier_consolidation_fwcompact_expansion_016411,0,nonoverlap,5453,Scr,16,16,16,0,0,0,0,0,0
933,compact:frontier_consolidation_fwcompact_expansion_016411,rewritecond:933:10:compact:frontier_consolidation_fwcompact_expansion_016411,10,nonoverlap,1510,aces,16,16,16,0,0,0,0,0,0
933,compact:frontier_consolidation_fwcompact_expansion_016411,rewritecond:933:2:compact:frontier_consolidation_fwcompact_expansion_016411,2,overlap,212,ing,16,16,16,1,0,0,1,0,0
933,compact:frontier_consolidation_fwcompact_expansion_016411,rewritecond:933:8:compact:frontier_consolidation_fwcompact_expansion_016411,8,overlap,692,ile,16,16,16,1,0,0,1,0,0
934,compact:frontier_consolidation_fwcompact_expansion_016427,rewritecond:934:1:compact:frontier_consolidation_fwcompact_expansion_016427,1,nonoverlap,8096,ulture,17,17,17,0,0,0,0,0,0
934,compact:frontier_consolidation_fwcompact_expansion_016427,rewritecond:934:11:compact:frontier_consolidation_fwcompact_expansion_016427,11,nonoverlap,2705,itions,17,17,17,0,0,0,0,0,0
934,compact:frontier_consolidation_fwcompact_expansion_016427,rewritecond:934:6:compact:frontier_consolidation_fwcompact_expansion_016427,6,overlap,2241, def,17,17,17,1,0,0,1,0,0
934,compact:frontier_consolidation_fwcompact_expansion_016427,rewritecond:934:9:compact:frontier_consolidation_fwcompact_expansion_016427,9,overlap,2472,atic,17,17,17,1,0,0,1,0,0
935,compact:frontier_consolidation_fwcompact_expansion_016459,rewritecond:935:3:compact:frontier_consolidation_fwcompact_expansion_016459,3,nonoverlap,1569, began,21,21,21,0,0,0,0,0,0
935,compact:frontier_consolidation_fwcompact_expansion_016459,rewritecond:935:2:compact:frontier_consolidation_fwcompact_expansion_016459,2,overlap,430,hi,21,21,21,1,0,0,1,0,0
935,compact:frontier_consolidation_fwcompact_expansion_016459,rewritecond:935:18:compact:frontier_consolidation_fwcompact_expansion_016459,18,overlap,4463, lawyer,21,21,21,1,0,0,1,0,0
936,compact:frontier_consolidation_fwcompact_expansion_016501,rewritecond:936:5:compact:frontier_consolidation_fwcompact_expansion_016501,5,nonoverlap,6621, definitely,21,21,21,0,0,0,0,0,0
936,compact:frontier_consolidation_fwcompact_expansion_016501,rewritecond:936:6:compact:frontier_consolidation_fwcompact_expansion_016501,6,nonoverlap,5201, shape,21,21,21,0,0,0,0,0,0
936,compact:frontier_consolidation_fwcompact_expansion_016501,rewritecond:936:8:compact:frontier_consolidation_fwcompact_expansion_016501,8,overlap,4967,ental,21,21,21,1,0,0,1,0,0
936,compact:frontier_consolidation_fwcompact_expansion_016501,rewritecond:936:13:compact:frontier_consolidation_fwcompact_expansion_016501,13,overlap,3012, future,21,21,21,1,0,0,1,0,0
937,compact:frontier_consolidation_fwcompact_expansion_016646,rewritecond:937:2:compact:frontier_consolidation_fwcompact_expansion_016646,2,nonoverlap,4842, mentioned,16,16,16,0,0,0,0,0,0
937,compact:frontier_consolidation_fwcompact_expansion_016646,rewritecond:937:9:compact:frontier_consolidation_fwcompact_expansion_016646,9,nonoverlap,6790, closely,16,16,16,0,0,0,0,0,0
937,compact:frontier_consolidation_fwcompact_expansion_016646,rewritecond:937:0:compact:frontier_consolidation_fwcompact_expansion_016646,0,overlap,2856,Since,16,16,16,1,0,0,1,0,0
937,compact:frontier_consolidation_fwcompact_expansion_016646,rewritecond:937:8:compact:frontier_consolidation_fwcompact_expansion_016646,8,overlap,4599, History,16,16,16,1,0,0,1,0,0
938,compact:frontier_consolidation_fwcompact_expansion_016674,rewritecond:938:1:compact:frontier_consolidation_fwcompact_expansion_016674,1,nonoverlap,7841, stops,12,12,12,0,0,0,0,0,0
938,compact:frontier_consolidation_fwcompact_expansion_016674,rewritecond:938:8:compact:frontier_consolidation_fwcompact_expansion_016674,8,nonoverlap,13808, tightly,12,12,12,0,0,0,0,0,0
938,compact:frontier_consolidation_fwcompact_expansion_016674,rewritecond:938:3:compact:frontier_consolidation_fwcompact_expansion_016674,3,overlap,2374, val,12,12,12,1,0,0,1,0,0
938,compact:frontier_consolidation_fwcompact_expansion_016674,rewritecond:938:4:compact:frontier_consolidation_fwcompact_expansion_016674,4,overlap,248,ve,12,12,12,1,0,0,1,0,0
939,compact:frontier_consolidation_fwcompact_expansion_016677,rewritecond:939:0:compact:frontier_consolidation_fwcompact_expansion_016677,0,nonoverlap,3558,Most,25,25,25,0,0,0,0,0,0
939,compact:frontier_consolidation_fwcompact_expansion_016677,rewritecond:939:4:compact:frontier_consolidation_fwcompact_expansion_016677,4,nonoverlap,5862, patients,25,25,25,0,0,0,0,0,0
939,compact:frontier_consolidation_fwcompact_expansion_016677,rewritecond:939:5:compact:frontier_consolidation_fwcompact_expansion_016677,5,overlap,328, have,25,25,25,3,0,0,1,0,0
939,compact:frontier_consolidation_fwcompact_expansion_016677,rewritecond:939:11:compact:frontier_consolidation_fwcompact_expansion_016677,11,overlap,6160, symptoms,25,25,25,1,0,0,1,0,0
940,compact:frontier_consolidation_fwcompact_expansion_016710,rewritecond:940:6:compact:frontier_consolidation_fwcompact_expansion_016710,6,nonoverlap,13071, creates,17,17,17,0,0,0,0,0,0
940,compact:frontier_consolidation_fwcompact_expansion_016710,rewritecond:940:10:compact:frontier_consolidation_fwcompact_expansion_016710,10,nonoverlap,212,ing,17,17,17,0,0,0,0,0,0
940,compact:frontier_consolidation_fwcompact_expansion_016710,rewritecond:940:0:compact:frontier_consolidation_fwcompact_expansion_016710,0,overlap,5904,Hy,17,17,17,1,0,0,1,0,0
940,compact:frontier_consolidation_fwcompact_expansion_016710,rewritecond:940:11:compact:frontier_consolidation_fwcompact_expansion_016710,11,overlap,4319, colors,17,17,17,1,0,0,1,0,0
941,compact:frontier_consolidation_fwcompact_expansion_016720,rewritecond:941:0:compact:frontier_consolidation_fwcompact_expansion_016720,0,nonoverlap,3362,Med,13,13,13,0,0,0,0,0,0
941,compact:frontier_consolidation_fwcompact_expansion_016720,rewritecond:941:7:compact:frontier_consolidation_fwcompact_expansion_016720,7,nonoverlap,541, too,13,13,13,0,0,0,0,0,0
941,compact:frontier_consolidation_fwcompact_expansion_016720,rewritecond:941:2:compact:frontier_consolidation_fwcompact_expansion_016720,2,overlap,6110, complex,13,13,13,1,0,0,1,0,0
941,compact:frontier_consolidation_fwcompact_expansion_016720,rewritecond:941:6:compact:frontier_consolidation_fwcompact_expansion_016720,6,overlap,12074, tones,13,13,13,1,0,0,1,0,0
942,compact:frontier_consolidation_fwcompact_expansion_016746,rewritecond:942:4:compact:frontier_consolidation_fwcompact_expansion_016746,4,nonoverlap,3688, threat,16,16,16,0,0,0,0,0,0
942,compact:frontier_consolidation_fwcompact_expansion_016746,rewritecond:942:8:compact:frontier_consolidation_fwcompact_expansion_016746,8,nonoverlap,6683, seriously,16,16,16,0,0,0,0,0,0
942,compact:frontier_consolidation_fwcompact_expansion_016746,rewritecond:942:0:compact:frontier_consolidation_fwcompact_expansion_016746,0,overlap,1943,Ex,16,16,16,1,0,0,1,0,0
942,compact:frontier_consolidation_fwcompact_expansion_016746,rewritecond:942:7:compact:frontier_consolidation_fwcompact_expansion_016746,7,overlap,3665, environment,16,16,16,1,0,0,1,0,0
943,compact:frontier_consolidation_fwcompact_expansion_016795,rewritecond:943:1:compact:frontier_consolidation_fwcompact_expansion_016795,1,nonoverlap,642,ff,16,16,16,0,0,0,0,0,0
943,compact:frontier_consolidation_fwcompact_expansion_016795,rewritecond:943:9:compact:frontier_consolidation_fwcompact_expansion_016795,9,nonoverlap,6315, growth,16,16,16,0,0,0,0,0,0
943,compact:frontier_consolidation_fwcompact_expansion_016795,rewritecond:943:4:compact:frontier_consolidation_fwcompact_expansion_016795,4,overlap,4455, rapid,16,16,16,1,0,0,1,0,0
943,compact:frontier_consolidation_fwcompact_expansion_016795,rewritecond:943:7:compact:frontier_consolidation_fwcompact_expansion_016795,7,overlap,665,able,16,16,16,1,0,0,1,0,0
944,compact:frontier_consolidation_fwcompact_expansion_016832,rewritecond:944:0:compact:frontier_consolidation_fwcompact_expansion_016832,0,nonoverlap,1072,All,16,16,16,0,0,0,0,0,0
944,compact:frontier_consolidation_fwcompact_expansion_016832,rewritecond:944:8:compact:frontier_consolidation_fwcompact_expansion_016832,8,nonoverlap,1503, started,16,16,16,0,0,0,0,0,0
944,compact:frontier_consolidation_fwcompact_expansion_016832,rewritecond:944:5:compact:frontier_consolidation_fwcompact_expansion_016832,5,overlap,1921, birth,16,16,16,1,0,0,1,0,0
944,compact:frontier_consolidation_fwcompact_expansion_016832,rewritecond:944:11:compact:frontier_consolidation_fwcompact_expansion_016832,11,overlap,843, thought,16,16,16,1,0,0,1,0,0
945,compact:frontier_consolidation_fwcompact_expansion_016833,rewritecond:945:0:compact:frontier_consolidation_fwcompact_expansion_016833,0,nonoverlap,7422,Inter,14,14,14,0,0,0,0,0,0
945,compact:frontier_consolidation_fwcompact_expansion_016833,rewritecond:945:5:compact:frontier_consolidation_fwcompact_expansion_016833,5,nonoverlap,13071, creates,14,14,14,0,0,0,0,0,0
945,compact:frontier_consolidation_fwcompact_expansion_016833,rewritecond:945:6:compact:frontier_consolidation_fwcompact_expansion_016833,6,overlap,5648, thoughts,14,14,14,1,0,0,1,0,0
946,compact:frontier_consolidation_fwcompact_expansion_016961,rewritecond:946:0:compact:frontier_consolidation_fwcompact_expansion_016961,0,nonoverlap,5580,Tim,20,20,20,0,0,0,0,0,0
946,compact:frontier_consolidation_fwcompact_expansion_016961,rewritecond:946:9:compact:frontier_consolidation_fwcompact_expansion_016961,9,nonoverlap,5611, faster,20,20,20,0,0,0,0,0,0
946,compact:frontier_consolidation_fwcompact_expansion_016961,rewritecond:946:3:compact:frontier_consolidation_fwcompact_expansion_016961,3,overlap,1495, build,20,20,20,1,0,0,1,0,0
946,compact:frontier_consolidation_fwcompact_expansion_016961,rewritecond:946:8:compact:frontier_consolidation_fwcompact_expansion_016961,8,overlap,5608, buildings,20,20,20,1,0,0,1,0,0
947,compact:frontier_consolidation_fwcompact_expansion_017040,rewritecond:947:0:compact:frontier_consolidation_fwcompact_expansion_017040,0,nonoverlap,10743,Lear,14,14,14,0,0,0,0,0,0
947,compact:frontier_consolidation_fwcompact_expansion_017040,rewritecond:947:3:compact:frontier_consolidation_fwcompact_expansion_017040,3,nonoverlap,5027, choose,14,14,14,0,0,0,0,0,0
947,compact:frontier_consolidation_fwcompact_expansion_017040,rewritecond:947:5:compact:frontier_consolidation_fwcompact_expansion_017040,5,overlap,10125, essay,14,14,14,1,0,0,1,0,0
947,compact:frontier_consolidation_fwcompact_expansion_017040,rewritecond:947:6:compact:frontier_consolidation_fwcompact_expansion_017040,6,overlap,13403, topics,14,14,14,1,0,0,1,0,0
948,compact:frontier_consolidation_fwcompact_expansion_017341,rewritecond:948:0:compact:frontier_consolidation_fwcompact_expansion_017341,0,nonoverlap,8486,Def,20,20,20,0,0,0,0,0,0
948,compact:frontier_consolidation_fwcompact_expansion_017341,rewritecond:948:5:compact:frontier_consolidation_fwcompact_expansion_017341,5,nonoverlap,3219, lose,20,20,20,0,0,0,0,0,0
948,compact:frontier_consolidation_fwcompact_expansion_017341,rewritecond:948:7:compact:frontier_consolidation_fwcompact_expansion_017341,7,overlap,4433, tax,20,20,20,1,0,0,1,0,0
948,compact:frontier_consolidation_fwcompact_expansion_017341,rewritecond:948:9:compact:frontier_consolidation_fwcompact_expansion_017341,9,overlap,1366,und,20,20,20,1,0,0,1,0,0
949,compact:frontier_consolidation_fwcompact_expansion_017393,rewritecond:949:0:compact:frontier_consolidation_fwcompact_expansion_017393,0,nonoverlap,9196,Treat,17,17,17,0,0,0,0,0,0
949,compact:frontier_consolidation_fwcompact_expansion_017393,rewritecond:949:8:compact:frontier_consolidation_fwcompact_expansion_017393,8,nonoverlap,1317, later,17,17,17,0,0,0,0,0,0
949,compact:frontier_consolidation_fwcompact_expansion_017393,rewritecond:949:3:compact:frontier_consolidation_fwcompact_expansion_017393,3,overlap,764, may,17,17,17,1,0,0,1,0,0
949,compact:frontier_consolidation_fwcompact_expansion_017393,rewritecond:949:6:compact:frontier_consolidation_fwcompact_expansion_017393,6,overlap,5131, crown,17,17,17,1,0,0,1,0,0
950,compact:frontier_consolidation_fwcompact_expansion_017501,rewritecond:950:0:compact:frontier_consolidation_fwcompact_expansion_017501,0,nonoverlap,1339,Cl,12,12,12,0,0,0,0,0,0
950,compact:frontier_consolidation_fwcompact_expansion_017501,rewritecond:950:7:compact:frontier_consolidation_fwcompact_expansion_017501,7,nonoverlap,882, help,12,12,12,0,0,0,0,0,0
950,compact:frontier_consolidation_fwcompact_expansion_017501,rewritecond:950:3:compact:frontier_consolidation_fwcompact_expansion_017501,3,overlap,6778, provides,12,12,12,1,0,0,1,0,0
