sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,arm,family,relation,seed,checkpoint,description
r0608_s01,childes,920000608,608,14,160,301,363,isolation,21,3,False,6.710811614990234,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0609_s02,childes,920000609,609,11,160,353,405,isolation,19,5,False,5.914791584014893,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0617_s02,childes,920000617,617,12,160,461,532,isolation,22,2,False,3.0114877223968506,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0629_s00,childes,920000629,629,13,160,758,826,isolation,21,5,False,4.785408973693848,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0639_s06,childes,920000639,639,10,160,703,745,isolation,14,2,False,3.576761245727539,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0646_s05,childes,920000646,646,8,160,570,609,isolation,17,2,False,6.524135112762451,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0646_s07,childes,920000646,646,16,160,767,840,isolation,28,2,False,2.3451662063598633,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0656_s04,childes,920000656,656,10,160,343,395,isolation,17,4,False,4.689601898193359,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0671_s01,childes,920000671,671,11,160,66,122,isolation,19,3,False,3.6433277130126953,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0686_s02,childes,920000686,686,12,160,345,398,isolation,16,2,False,0.6682870388031006,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0688_s02,childes,920000688,688,10,160,325,382,isolation,19,2,False,1.3611928224563599,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0702_s00,childes,920000702,702,10,160,304,357,isolation,24,3,False,4.559728145599365,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0706_s00,childes,920000706,706,8,160,683,728,isolation,16,2,False,6.776613712310791,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0711_s02,childes,920000711,711,10,160,395,454,isolation,18,1,False,0.08702943474054337,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0714_s01,childes,920000714,714,11,160,245,292,isolation,16,3,False,5.382228851318359,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0728_s06,childes,920000728,728,16,160,687,769,isolation,27,8,False,4.5767621994018555,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0731_s00,childes,920000731,731,10,160,98,155,isolation,22,5,False,9.003671646118164,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0748_s02,childes,920000748,748,8,160,274,310,isolation,11,1,False,10.560148239135742,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0749_s03,childes,920000749,749,8,160,597,638,isolation,11,1,False,0.08900674432516098,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0759_s00,childes,920000759,759,9,160,50,86,isolation,12,4,False,1.7613898515701294,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0764_s02,childes,920000764,764,8,160,388,424,isolation,11,1,False,9.192553520202637,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0773_s04,childes,920000773,773,11,160,724,778,isolation,14,2,False,3.341134548187256,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0789_s06,childes,920000789,789,10,160,451,493,isolation,13,2,False,4.36156702041626,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0790_s02,childes,920000790,790,12,160,502,567,isolation,16,3,False,6.9259867668151855,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0797_s03,childes,920000797,797,13,160,330,386,isolation,18,5,False,1.5524262189865112,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0797_s04,childes,920000797,797,10,160,399,450,isolation,13,1,False,8.97831916809082,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0802_s04,childes,920000802,802,13,160,259,318,isolation,17,1,False,3.168156623840332,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0802_s09,childes,920000802,802,9,160,743,786,isolation,12,3,False,3.7066028118133545,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0818_s02,childes,920000818,818,8,160,476,516,isolation,12,3,False,4.509061813354492,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0823_s08,childes,920000823,823,20,160,714,810,isolation,24,3,False,1.0658267736434937,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0826_s03,childes,920000826,826,10,160,732,775,isolation,13,4,False,3.404572010040283,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0833_s04,childes,920000833,833,8,160,639,679,isolation,12,1,False,1.5940688848495483,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0857_s01,childes,920000857,857,9,160,206,245,isolation,12,3,False,4.553672790527344,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0891_s03,childes,920000891,891,8,160,226,268,isolation,12,4,False,4.5019145011901855,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0893_s01,childes,920000893,893,9,160,290,336,isolation,14,2,False,3.982940435409546,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0898_s06,childes,920000898,898,8,160,690,725,isolation,11,1,False,0.025691820308566093,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0906_s05,childes,920000906,906,20,160,380,478,isolation,29,5,False,5.2633209228515625,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0912_s01,childes,920000912,912,9,160,556,588,isolation,12,1,False,5.355751037597656,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0915_s00,childes,920000915,915,12,160,30,86,isolation,16,1,False,3.439357042312622,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0928_s04,childes,920000928,928,8,160,838,882,isolation,13,3,False,8.568041801452637,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0939_s00,childes,920000939,939,9,160,116,157,isolation,12,1,False,5.18028450012207,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0942_s01,childes,920000942,942,8,160,601,643,isolation,14,2,False,4.114342212677002,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0948_s00,childes,920000948,948,8,160,485,530,isolation,12,1,False,1.5210872888565063,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0954_s02,childes,920000954,954,10,160,204,256,isolation,15,3,False,9.301657676696777,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0983_s01,childes,920000983,983,9,160,106,149,isolation,12,2,False,0.13681919872760773,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r0983_s04,childes,920000983,983,12,160,375,434,isolation,15,1,False,8.341240882873535,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1003_s06,childes,920001003,1003,8,160,607,640,isolation,11,1,False,9.905801562126726e-05,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1015_s04,childes,920001015,1015,12,160,749,804,isolation,17,1,False,0.04553256183862686,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1024_s05,childes,920001024,1024,10,160,578,631,isolation,14,2,False,1.587623953819275,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1029_s02,childes,920001029,1029,9,160,696,745,isolation,15,1,False,7.6152238845825195,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1031_s03,childes,920001031,1031,13,160,228,282,isolation,17,1,False,0.05298643931746483,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1078_s06,childes,920001078,1078,9,160,407,451,isolation,12,1,False,0.39377325773239136,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1081_s08,childes,920001081,1081,10,160,724,781,isolation,14,1,False,7.606101989746094,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1084_s03,childes,920001084,1084,18,160,275,348,isolation,21,3,False,4.358418941497803,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1104_s06,childes,920001104,1104,9,160,732,776,isolation,15,4,False,5.257211685180664,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1109_s02,childes,920001109,1109,10,160,270,312,isolation,15,2,False,3.408668041229248,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1112_s05,childes,920001112,1112,11,160,529,574,isolation,14,2,False,0.5625048875808716,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1114_s00,childes,920001114,1114,9,160,151,194,isolation,14,1,False,0.010029870085418224,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1119_s03,childes,920001119,1119,10,160,325,364,isolation,14,1,False,7.0902557373046875,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1129_s05,childes,920001129,1129,14,160,478,543,isolation,18,1,False,0.47898200154304504,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1131_s04,childes,920001131,1131,9,160,423,469,isolation,12,2,False,1.6971068382263184,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1143_s03,childes,920001143,1143,8,160,563,604,isolation,12,1,False,1.0537742376327515,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1149_s01,childes,920001149,1149,13,160,232,302,isolation,21,4,False,2.924548864364624,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1153_s00,childes,920001153,1153,15,160,166,229,isolation,18,1,False,1.5847808122634888,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1178_s01,childes,920001178,1178,8,160,153,200,isolation,12,1,False,1.983451008796692,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1204_s03,gutenberg,920001204,1204,17,160,468,577,isolation,29,1,False,0.026189550757408142,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1213_s06,gutenberg,920001213,1213,11,160,465,515,isolation,19,4,False,4.548347473144531,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1217_s05,gutenberg,920001217,1217,27,160,453,626,isolation,35,3,False,6.55475378036499,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1219_s03,gutenberg,920001219,1219,31,160,384,557,isolation,41,10,False,6.0361328125,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1223_s06,gutenberg,920001223,1223,28,160,710,874,isolation,49,7,False,2.5485377311706543,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1226_s05,gutenberg,920001226,1226,33,160,534,715,isolation,41,6,False,3.1803677082061768,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1240_s06,gutenberg,920001240,1240,13,160,574,647,isolation,21,6,False,4.738377094268799,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1241_s02,gutenberg,920001241,1241,9,160,255,309,isolation,17,4,False,9.083518981933594,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1243_s03,gutenberg,920001243,1243,40,160,194,393,isolation,47,11,False,4.250672817230225,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1244_s01,gutenberg,920001244,1244,10,160,92,142,isolation,15,2,False,4.2232747077941895,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1244_s02,gutenberg,920001244,1244,27,160,143,295,isolation,46,9,False,6.318541526794434,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1248_s05,gutenberg,920001248,1248,19,160,364,469,isolation,31,4,False,4.649683952331543,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1250_s05,gutenberg,920001250,1250,11,160,679,726,isolation,14,2,False,0.7067368030548096,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1254_s05,gutenberg,920001254,1254,9,160,356,405,isolation,15,2,False,8.77579116821289,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1256_s05,gutenberg,920001256,1256,20,160,591,689,isolation,29,4,False,0.451465904712677,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1261_s03,gutenberg,920001261,1261,12,160,194,255,isolation,20,3,False,0.31742963194847107,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1263_s05,gutenberg,920001263,1263,11,160,618,682,isolation,17,1,False,10.007159233093262,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1263_s07,gutenberg,920001263,1263,11,160,808,867,isolation,14,2,False,8.127601623535156,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1267_s03,gutenberg,920001267,1267,24,160,374,498,isolation,32,2,False,2.49529767036438,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1272_s06,gutenberg,920001272,1272,24,160,707,834,isolation,33,7,False,6.3363847732543945,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1288_s00,gutenberg,920001288,1288,17,160,0,95,isolation,20,3,False,4.7601847648620605,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1294_s07,gutenberg,920001294,1294,9,160,822,879,isolation,19,3,False,4.429687976837158,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1295_s02,gutenberg,920001295,1295,34,160,140,305,isolation,43,8,False,4.965275764465332,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1296_s00,gutenberg,920001296,1296,27,160,0,149,isolation,35,5,False,7.343465328216553,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1315_s03,gutenberg,920001315,1315,13,160,405,476,isolation,19,2,False,2.109544277191162,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1315_s06,gutenberg,920001315,1315,12,160,676,737,isolation,15,2,False,1.7979815006256104,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1317_s04,gutenberg,920001317,1317,37,160,352,541,isolation,39,8,False,4.20518159866333,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1321_s02,gutenberg,920001321,1321,14,160,241,328,isolation,20,1,False,10.529911994934082,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1323_s06,gutenberg,920001323,1323,15,160,653,722,isolation,17,1,False,2.511019229888916,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1331_s04,gutenberg,920001331,1331,17,160,617,723,isolation,24,5,False,7.267077445983887,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1337_s04,gutenberg,920001337,1337,11,160,596,650,isolation,13,1,False,2.7495579719543457,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1341_s05,gutenberg,920001341,1341,9,160,537,579,isolation,10,1,False,0.005096776410937309,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1349_s05,gutenberg,920001349,1349,16,160,563,651,isolation,19,3,False,5.253668308258057,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1351_s00,gutenberg,920001351,1351,11,160,0,51,isolation,12,3,False,3.7273447513580322,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1359_s06,gutenberg,920001359,1359,20,160,734,861,isolation,34,6,False,4.437168598175049,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1367_s04,gutenberg,920001367,1367,39,160,300,500,isolation,52,4,False,4.697906017303467,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1369_s03,gutenberg,920001369,1369,42,160,306,527,isolation,50,8,False,5.343686580657959,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1385_s02,gutenberg,920001385,1385,10,160,158,200,isolation,14,1,False,0.012755238451063633,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1388_s00,gutenberg,920001388,1388,12,160,0,61,isolation,17,1,False,1.4449108839035034,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1401_s01,gutenberg,920001401,1401,27,160,47,188,isolation,34,5,False,5.429392337799072,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1401_s05,gutenberg,920001401,1401,39,160,636,868,isolation,51,10,False,4.988968849182129,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1403_s03,gutenberg,920001403,1403,40,160,374,586,isolation,56,8,False,3.5899500846862793,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1408_s02,gutenberg,920001408,1408,45,160,114,344,isolation,59,9,False,2.212940216064453,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1408_s05,gutenberg,920001408,1408,8,160,590,641,isolation,16,2,False,6.177791595458984,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1415_s05,gutenberg,920001415,1415,10,160,727,783,isolation,12,2,False,3.410663366317749,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1419_s01,gutenberg,920001419,1419,43,160,121,346,isolation,64,13,False,2.754133701324463,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1432_s05,gutenberg,920001432,1432,17,160,509,601,isolation,25,4,False,5.0282158851623535,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1437_s00,gutenberg,920001437,1437,18,160,26,121,isolation,25,3,False,4.1354079246521,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1437_s02,gutenberg,920001437,1437,16,160,365,447,isolation,22,4,False,2.507014751434326,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1448_s03,gutenberg,920001448,1448,15,160,231,321,isolation,19,1,False,9.847652435302734,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1460_s03,gutenberg,920001460,1460,16,160,218,296,isolation,20,3,False,6.107266902923584,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1472_s04,gutenberg,920001472,1472,19,160,418,523,isolation,33,7,False,9.635880470275879,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1479_s03,gutenberg,920001479,1479,24,160,335,468,isolation,36,7,False,2.5718934535980225,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1486_s03,gutenberg,920001486,1486,8,160,474,519,isolation,11,1,False,4.397898197174072,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1500_s03,gutenberg,920001500,1500,45,160,271,501,isolation,57,12,False,4.757619857788086,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1505_s03,gutenberg,920001505,1505,25,160,375,515,isolation,31,3,False,1.4678725004196167,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1520_s04,gutenberg,920001520,1520,26,160,535,659,isolation,29,3,False,2.0562546253204346,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1525_s05,gutenberg,920001525,1525,15,160,456,553,isolation,26,4,False,6.086839199066162,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1531_s03,gutenberg,920001531,1531,14,160,297,365,isolation,21,3,False,6.715728759765625,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1531_s09,gutenberg,920001531,1531,14,160,719,791,isolation,18,4,False,5.496435165405273,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1534_s00,gutenberg,920001534,1534,15,160,0,84,isolation,20,3,False,3.579627275466919,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1549_s03,gutenberg,920001549,1549,35,160,369,558,isolation,42,8,False,4.0539870262146,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1555_s05,gutenberg,920001555,1555,10,160,635,685,isolation,12,1,False,10.9287109375,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1558_s03,gutenberg,920001558,1558,25,160,405,539,isolation,33,6,False,6.761390686035156,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1564_s07,gutenberg,920001564,1564,8,160,847,890,isolation,11,1,False,2.858254909515381,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1569_s03,gutenberg,920001569,1569,17,160,428,516,isolation,23,4,False,8.444683074951172,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1571_s02,gutenberg,920001571,1571,17,160,213,299,isolation,19,4,False,1.4568486213684082,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1576_s01,gutenberg,920001576,1576,10,160,213,269,isolation,13,2,False,0.16194483637809753,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1589_s06,gutenberg,920001589,1589,11,160,669,731,isolation,18,3,False,6.595512866973877,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1596_s09,gutenberg,920001596,1596,14,160,825,914,isolation,23,3,False,3.556690216064453,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1601_s02,gutenberg,920001601,1601,27,160,319,474,isolation,39,8,False,3.7053914070129395,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1612_s01,gutenberg,920001612,1612,21,160,202,312,isolation,33,10,False,5.206031799316406,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1622_s04,gutenberg,920001622,1622,32,160,666,819,isolation,38,8,False,2.1613197326660156,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1625_s01,gutenberg,920001625,1625,17,160,49,157,isolation,25,2,False,0.8311996459960938,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1632_s08,gutenberg,920001632,1632,17,160,769,855,isolation,21,1,False,0.5160000324249268,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1638_s06,gutenberg,920001638,1638,10,160,834,876,isolation,13,2,False,8.06727409362793,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1646_s06,gutenberg,920001646,1646,35,160,540,729,isolation,47,5,False,0.8902871012687683,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1659_s03,gutenberg,920001659,1659,9,160,294,340,isolation,13,1,False,6.629368782043457,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1663_s06,gutenberg,920001663,1663,11,160,631,696,isolation,16,3,False,2.7106597423553467,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1664_s00,gutenberg,920001664,1664,9,160,0,45,isolation,11,2,False,1.1643604040145874,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1667_s00,gutenberg,920001667,1667,10,160,0,53,isolation,21,1,False,5.914871692657471,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1670_s00,gutenberg,920001670,1670,13,160,0,70,isolation,16,3,False,3.440352201461792,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1673_s03,gutenberg,920001673,1673,17,160,464,555,isolation,27,3,False,7.023854732513428,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1682_s03,gutenberg,920001682,1682,10,160,253,309,isolation,18,3,False,5.847605228424072,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1682_s08,gutenberg,920001682,1682,23,160,780,904,isolation,32,1,False,2.708801507949829,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1683_s03,gutenberg,920001683,1683,14,160,452,523,isolation,21,6,False,7.693379878997803,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1688_s07,gutenberg,920001688,1688,22,160,840,976,isolation,27,6,False,5.072962284088135,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1694_s01,gutenberg,920001694,1694,38,160,100,321,isolation,54,3,False,0.18713416159152985,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1699_s03,gutenberg,920001699,1699,44,160,302,548,isolation,59,8,False,2.217418909072876,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1709_s04,gutenberg,920001709,1709,8,160,614,652,isolation,11,1,False,8.545812606811523,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1716_s02,gutenberg,920001716,1716,12,160,291,344,isolation,16,3,False,3.208456039428711,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1722_s04,gutenberg,920001722,1722,22,160,554,670,isolation,30,4,False,1.6099398136138916,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1738_s02,gutenberg,920001738,1738,21,160,297,404,isolation,30,7,False,5.0064826011657715,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1750_s03,gutenberg,920001750,1750,24,160,609,757,isolation,38,2,False,5.11994743347168,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1756_s06,gutenberg,920001756,1756,14,160,658,741,isolation,22,1,False,4.5431671142578125,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1757_s05,gutenberg,920001757,1757,14,160,463,545,isolation,21,2,False,4.4471635818481445,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1760_s05,gutenberg,920001760,1760,16,160,630,719,isolation,25,3,False,9.068829536437988,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1764_s01,gutenberg,920001764,1764,45,160,145,394,isolation,65,6,False,3.3875844478607178,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1771_s06,gutenberg,920001771,1771,9,160,766,813,isolation,14,1,False,10.565876007080078,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1778_s01,gutenberg,920001778,1778,11,160,97,147,isolation,15,2,False,3.617299795150757,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1779_s02,gutenberg,920001779,1779,21,160,107,228,isolation,32,6,False,4.915492534637451,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1781_s01,gutenberg,920001781,1781,11,160,176,240,isolation,18,2,False,5.181079864501953,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1783_s00,gutenberg,920001783,1783,22,160,0,132,isolation,31,4,False,7.717309951782227,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
r1797_s06,gutenberg,920001797,1797,8,160,646,694,isolation,10,1,False,0.03689086064696312,VS43122,crv,VIEW_SPLIT,43122,chck_100M,restatement split seed43122
