family,seed,relation,arm,checkpoint,sentence_uid,source,sentence_words,isolation,row_context,context_gain
dose,43022,base0,base43022,chck_100M,r2396_s04,open_subtitles,30,3.893352746963501,3.00913405418396,0.884218692779541
dose,43022,base0,base43022,chck_100M,r2400_s06,open_subtitles,10,0.1408333033323288,0.1395467072725296,0.0012865960597991943
dose,43022,base0,base43022,chck_100M,r2404_s04,open_subtitles,10,5.140404224395752,1.0253862142562866,4.115018010139465
dose,43022,base0,base43022,chck_100M,r2407_s08,open_subtitles,10,1.3723496198654175,0.4063977003097534,0.9659519195556641
dose,43022,base0,base43022,chck_100M,r2410_s03,open_subtitles,13,4.741001129150391,3.949995756149292,0.7910053730010986
dose,43022,base0,base43022,chck_100M,r2413_s05,open_subtitles,13,3.3165390491485596,2.87034010887146,0.4461989402770996
dose,43022,base0,base43022,chck_100M,r2429_s07,open_subtitles,12,10.948792457580566,9.643903732299805,1.3048887252807617
dose,43022,base0,base43022,chck_100M,r2438_s03,open_subtitles,10,2.565965175628662,2.8184542655944824,-0.2524890899658203
dose,43022,base0,base43022,chck_100M,r2450_s02,open_subtitles,9,4.436169624328613,1.7867389917373657,2.6494306325912476
dose,43022,base0,base43022,chck_100M,r2451_s00,open_subtitles,10,3.548783779144287,3.699028968811035,-0.15024518966674805
dose,43022,base0,base43022,chck_100M,r2452_s01,open_subtitles,8,0.20129725337028503,0.27614280581474304,-0.07484555244445801
dose,43022,base0,base43022,chck_100M,r2463_s09,open_subtitles,8,2.8783204555511475,3.4092891216278076,-0.5309686660766602
dose,43022,base0,base43022,chck_100M,r2469_s10,open_subtitles,13,4.110875606536865,1.4012784957885742,2.709597110748291
dose,43022,base0,base43022,chck_100M,r2483_s03,open_subtitles,8,2.0970916748046875,3.7738301753997803,-1.6767385005950928
dose,43022,base0,base43022,chck_100M,r2484_s03,open_subtitles,9,0.05428123474121094,0.11424586176872253,-0.0599646270275116
dose,43022,base0,base43022,chck_100M,r2490_s06,open_subtitles,9,8.718722343444824,6.927165985107422,1.7915563583374023
dose,43022,base0,base43022,chck_100M,r2500_s07,open_subtitles,10,0.006043019704520702,0.001280084135942161,0.004762935568578541
dose,43022,base0,base43022,chck_100M,r2500_s08,open_subtitles,10,3.8227951526641846,1.814380407333374,2.0084147453308105
dose,43022,base0,base43022,chck_100M,r2505_s06,open_subtitles,8,0.13839298486709595,0.06913591176271439,0.06925707310438156
dose,43022,base0,base43022,chck_100M,r2506_s01,open_subtitles,10,5.115451335906982,5.968986988067627,-0.8535356521606445
dose,43022,base0,base43022,chck_100M,r2513_s03,open_subtitles,14,1.5253311395645142,1.4336673021316528,0.09166383743286133
dose,43022,base0,base43022,chck_100M,r2520_s06,open_subtitles,8,1.2572208642959595,0.6522753238677979,0.6049455404281616
dose,43022,base0,base43022,chck_100M,r2522_s02,open_subtitles,10,0.6141422986984253,0.41588547825813293,0.19825682044029236
dose,43022,base0,base43022,chck_100M,r2525_s08,open_subtitles,11,7.542984485626221,8.271952629089355,-0.7289681434631348
dose,43022,base0,base43022,chck_100M,r2526_s02,open_subtitles,11,2.648233413696289,2.525010347366333,0.12322306632995605
dose,43022,base0,base43022,chck_100M,r2534_s06,open_subtitles,8,8.020919799804688,7.260189533233643,0.7607302665710449
dose,43022,base0,base43022,chck_100M,r2562_s07,open_subtitles,11,3.071415424346924,2.4045486450195312,0.6668667793273926
dose,43022,base0,base43022,chck_100M,r2564_s05,open_subtitles,9,3.285313367843628,4.350979328155518,-1.0656659603118896
dose,43022,base0,base43022,chck_100M,r2566_s04,open_subtitles,8,1.2689847946166992,1.985862374305725,-0.7168775796890259
dose,43022,base0,base43022,chck_100M,r2568_s06,open_subtitles,10,1.7195359468460083,1.2276134490966797,0.4919224977493286
dose,43022,base0,base43022,chck_100M,r2575_s05,open_subtitles,13,4.725374221801758,4.268051624298096,0.4573225975036621
dose,43022,base0,base43022,chck_100M,r2581_s04,open_subtitles,17,6.833596706390381,5.313562870025635,1.520033836364746
dose,43022,base0,base43022,chck_100M,r2582_s05,open_subtitles,8,5.348494529724121,5.464245796203613,-0.11575126647949219
dose,43022,base0,base43022,chck_100M,r2585_s07,open_subtitles,15,0.5011717081069946,0.5991643667221069,-0.0979926586151123
dose,43022,base0,base43022,chck_100M,r2587_s05,open_subtitles,11,0.16092319786548615,1.9049232006072998,-1.7440000027418137
dose,43022,base0,base43022,chck_100M,r2594_s08,simple_wiki,10,1.8842569589614868,,
dose,43022,base0,base43022,chck_100M,r2597_s01,simple_wiki,23,6.842113494873047,5.408850193023682,1.4332633018493652
dose,43022,base0,base43022,chck_100M,r2603_s09,simple_wiki,11,4.990207672119141,3.1959543228149414,1.7942533493041992
dose,43022,base0,base43022,chck_100M,r2605_s06,simple_wiki,16,3.6751739978790283,5.19660758972168,-1.5214335918426514
dose,43022,base0,base43022,chck_100M,r2612_s04,simple_wiki,16,4.090122699737549,4.211514949798584,-0.12139225006103516
dose,43022,base0,base43022,chck_100M,r2612_s06,simple_wiki,15,5.3706207275390625,5.3402605056762695,0.03036022186279297
dose,43022,base0,base43022,chck_100M,r2622_s04,simple_wiki,20,0.19956915080547333,0.21616046130657196,-0.016591310501098633
dose,43022,base0,base43022,chck_100M,r2624_s04,simple_wiki,8,3.731827974319458,1.3532286882400513,2.3785992860794067
dose,43022,base0,base43022,chck_100M,r2626_s02,simple_wiki,23,7.99431848526001,6.434378147125244,1.5599403381347656
dose,43022,base0,base43022,chck_100M,r2632_s08,simple_wiki,12,4.2883782386779785,0.051266148686409,4.2371120899915695
dose,43022,base0,base43022,chck_100M,r2633_s02,simple_wiki,20,5.555375576019287,6.351657867431641,-0.7962822914123535
dose,43022,base0,base43022,chck_100M,r2637_s00,simple_wiki,10,4.703141689300537,2.2503061294555664,2.4528355598449707
dose,43022,base0,base43022,chck_100M,r2637_s01,simple_wiki,13,8.729177474975586,6.342639923095703,2.386537551879883
dose,43022,base0,base43022,chck_100M,r2639_s03,simple_wiki,26,5.25115442276001,5.2838263511657715,-0.03267192840576172
dose,43022,base0,base43022,chck_100M,r2640_s00,simple_wiki,11,10.612964630126953,9.38382625579834,1.2291383743286133
dose,43022,base0,base43022,chck_100M,r2641_s01,simple_wiki,8,1.076148509979248,2.0427896976470947,-0.9666411876678467
dose,43022,base0,base43022,chck_100M,r2642_s01,simple_wiki,34,0.5095586180686951,0.5719805359840393,-0.06242191791534424
dose,43022,base0,base43022,chck_100M,r2643_s03,simple_wiki,14,3.1252238750457764,1.839040756225586,1.2861831188201904
dose,43022,base0,base43022,chck_100M,r2653_s07,simple_wiki,11,10.384513854980469,4.555665493011475,5.828848361968994
dose,43022,base0,base43022,chck_100M,r2655_s07,simple_wiki,10,8.507895469665527,7.064904689788818,1.442990779876709
dose,43022,base0,base43022,chck_100M,r2656_s03,simple_wiki,18,1.5338245630264282,2.5450377464294434,-1.0112131834030151
dose,43022,base0,base43022,chck_100M,r2657_s06,simple_wiki,26,4.362411975860596,3.973412275314331,0.38899970054626465
dose,43022,base0,base43022,chck_100M,r2661_s04,simple_wiki,10,1.561713695526123,1.3463923931121826,0.21532130241394043
dose,43022,base0,base43022,chck_100M,r2664_s03,simple_wiki,13,8.750418663024902,7.187961101531982,1.56245756149292
dose,43022,base0,base43022,chck_100M,r2665_s08,simple_wiki,15,5.518758296966553,5.0792975425720215,0.43946075439453125
dose,43022,base0,base43022,chck_100M,r2666_s03,simple_wiki,10,6.884049892425537,7.025754451751709,-0.14170455932617188
dose,43022,base0,base43022,chck_100M,r2667_s02,simple_wiki,19,3.675396203994751,1.2126142978668213,2.4627819061279297
dose,43022,base0,base43022,chck_100M,r2668_s05,simple_wiki,10,9.449664115905762,10.316740036010742,-0.8670759201049805
dose,43022,base0,base43022,chck_100M,r2679_s05,simple_wiki,30,5.850051403045654,5.828589916229248,0.02146148681640625
dose,43022,base0,base43022,chck_100M,r2686_s06,simple_wiki,8,4.565770149230957,4.1248884201049805,0.44088172912597656
dose,43022,base0,base43022,chck_100M,r2690_s04,simple_wiki,16,1.1396366357803345,3.2712063789367676,-2.131569743156433
dose,43022,base0,base43022,chck_100M,r2699_s01,simple_wiki,21,5.938663005828857,6.259214878082275,-0.32055187225341797
dose,43022,base0,base43022,chck_100M,r2703_s05,simple_wiki,13,6.608437538146973,5.063335418701172,1.5451021194458008
dose,43022,base0,base43022,chck_100M,r2704_s02,simple_wiki,12,1.0970171689987183,0.1258537471294403,0.971163421869278
dose,43022,base0,base43022,chck_100M,r2710_s07,simple_wiki,9,9.86857795715332,,
dose,43022,base0,base43022,chck_100M,r2723_s00,simple_wiki,12,7.41145133972168,6.7379913330078125,0.6734600067138672
dose,43022,base0,base43022,chck_100M,r2723_s05,simple_wiki,22,3.113203287124634,2.8158023357391357,0.29740095138549805
dose,43022,base0,base43022,chck_100M,r2727_s09,simple_wiki,10,17.416433334350586,,
dose,43022,base0,base43022,chck_100M,r2729_s06,simple_wiki,10,6.294053554534912,4.275639533996582,2.01841402053833
dose,43022,base0,base43022,chck_100M,r2729_s09,simple_wiki,22,2.8616881370544434,3.300536632537842,-0.43884849548339844
dose,43022,base0,base43022,chck_100M,r2731_s02,simple_wiki,22,2.9570577144622803,2.0151216983795166,0.9419360160827637
dose,43022,base0,base43022,chck_100M,r2733_s04,simple_wiki,14,6.02930212020874,4.941407680511475,1.0878944396972656
dose,43022,base0,base43022,chck_100M,r2734_s01,simple_wiki,14,6.055189609527588,4.247232913970947,1.8079566955566406
dose,43022,base0,base43022,chck_100M,r2741_s09,simple_wiki,8,2.8421881198883057,,
dose,43022,base0,base43022,chck_100M,r2745_s00,simple_wiki,9,11.050765037536621,9.069310188293457,1.981454849243164
dose,43022,base0,base43022,chck_100M,r2746_s05,simple_wiki,12,9.389814376831055,7.01419734954834,2.375617027282715
dose,43022,base0,base43022,chck_100M,r2750_s00,simple_wiki,20,4.741345405578613,4.837714195251465,-0.09636878967285156
dose,43022,base0,base43022,chck_100M,r2751_s00,simple_wiki,12,2.6129465103149414,2.5120110511779785,0.10093545913696289
dose,43022,base0,base43022,chck_100M,r2754_s01,simple_wiki,10,5.465005874633789,3.755858898162842,1.7091469764709473
dose,43022,base0,base43022,chck_100M,r2754_s07,simple_wiki,15,5.980937957763672,3.188408613204956,2.792529344558716
dose,43022,base0,base43022,chck_100M,r2754_s08,simple_wiki,15,6.448535442352295,6.194849967956543,0.25368547439575195
dose,43022,base0,base43022,chck_100M,r2755_s03,simple_wiki,11,6.337301254272461,3.374356508255005,2.962944746017456
dose,43022,base0,base43022,chck_100M,r2755_s06,simple_wiki,17,9.119937896728516,6.09758186340332,3.0223560333251953
dose,43022,base0,base43022,chck_100M,r2756_s07,simple_wiki,15,10.96780014038086,10.054737091064453,0.9130630493164062
dose,43022,base0,base43022,chck_100M,r2759_s05,simple_wiki,12,7.197709083557129,3.400820255279541,3.796888828277588
dose,43022,base0,base43022,chck_100M,r2761_s06,simple_wiki,18,15.515838623046875,15.770402908325195,-0.2545642852783203
dose,43022,base0,base43022,chck_100M,r2764_s00,simple_wiki,23,0.0699695497751236,0.06581605970859528,0.00415349006652832
dose,43022,base0,base43022,chck_100M,r2765_s06,simple_wiki,9,5.4211506843566895,,
dose,43022,base0,base43022,chck_100M,r2770_s01,simple_wiki,12,4.669333457946777,5.657840728759766,-0.9885072708129883
dose,43022,base0,base43022,chck_100M,r2772_s05,simple_wiki,26,4.207577705383301,2.9324724674224854,1.2751052379608154
dose,43022,base0,base43022,chck_100M,r2778_s07,simple_wiki,17,4.1505231857299805,5.822664260864258,-1.6721410751342773
dose,43022,base0,base43022,chck_100M,r2780_s04,simple_wiki,19,4.238063335418701,2.3145737648010254,1.9234895706176758
dose,43022,base0,base43022,chck_100M,r2788_s03,simple_wiki,30,1.654184341430664,0.13764610886573792,1.5165382325649261
dose,43022,base0,base43022,chck_100M,r2798_s02,simple_wiki,25,4.318155288696289,4.505312442779541,-0.18715715408325195
dose,43022,base0,base43022,chck_100M,r2808_s08,simple_wiki,27,4.781044960021973,1.9686189889907837,2.812425971031189
dose,43022,base0,base43022,chck_100M,r2810_s05,simple_wiki,10,1.0783671140670776,0.201685830950737,0.8766812831163406
dose,43022,base0,base43022,chck_100M,r2812_s08,simple_wiki,12,1.2368723154067993,1.4846365451812744,-0.2477642297744751
dose,43022,base0,base43022,chck_100M,r2812_s11,simple_wiki,12,2.886737823486328,2.522282600402832,0.3644552230834961
dose,43022,base0,base43022,chck_100M,r2815_s05,simple_wiki,22,2.6066529750823975,3.008805513381958,-0.40215253829956055
dose,43022,base0,base43022,chck_100M,r2818_s01,simple_wiki,18,4.631767749786377,4.578799724578857,0.05296802520751953
dose,43022,base0,base43022,chck_100M,r2819_s07,simple_wiki,12,2.0099081993103027,1.2049311399459839,0.8049770593643188
dose,43022,base0,base43022,chck_100M,r2826_s05,simple_wiki,22,1.3443171977996826,1.1001472473144531,0.2441699504852295
dose,43022,base0,base43022,chck_100M,r2827_s07,simple_wiki,28,1.9698899984359741,0.9409111738204956,1.0289788246154785
dose,43022,base0,base43022,chck_100M,r2836_s03,simple_wiki,12,5.439911842346191,2.8689088821411133,2.571002960205078
dose,43022,base0,base43022,chck_100M,r2837_s10,simple_wiki,9,0.02510339953005314,0.06084394454956055,-0.03574054501950741
dose,43022,base0,base43022,chck_100M,r2841_s05,simple_wiki,8,0.5824580788612366,5.247500896453857,-4.665042817592621
dose,43022,base0,base43022,chck_100M,r2847_s05,simple_wiki,21,4.120275974273682,4.840851306915283,-0.7205753326416016
dose,43022,base0,base43022,chck_100M,r2848_s01,simple_wiki,8,11.700211524963379,11.64478588104248,0.05542564392089844
dose,43022,base0,base43022,chck_100M,r2851_s03,simple_wiki,16,5.04623556137085,3.6421658992767334,1.4040696620941162
dose,43022,base0,base43022,chck_100M,r2851_s07,simple_wiki,21,4.906716346740723,7.099703311920166,-2.1929869651794434
dose,43022,base0,base43022,chck_100M,r2854_s04,simple_wiki,13,3.402808427810669,0.9454903602600098,2.457318067550659
dose,43022,base0,base43022,chck_100M,r2856_s04,simple_wiki,17,1.2857823371887207,0.8573476672172546,0.42843466997146606
dose,43022,base0,base43022,chck_100M,r2857_s04,simple_wiki,13,3.0343804359436035,1.1994619369506836,1.83491849899292
dose,43022,base0,base43022,chck_100M,r2861_s05,simple_wiki,16,0.3979637026786804,0.6204870939254761,-0.22252339124679565
dose,43022,base0,base43022,chck_100M,r2866_s01,simple_wiki,14,4.559771537780762,4.077608108520508,0.4821634292602539
dose,43022,base0,base43022,chck_100M,r2876_s03,simple_wiki,10,0.07288499176502228,1.8415559530258179,-1.7686709612607956
dose,43022,base0,base43022,chck_100M,r2879_s07,simple_wiki,15,3.7826833724975586,3.396824359893799,0.38585901260375977
dose,43022,base0,base43022,chck_100M,r2889_s01,simple_wiki,23,2.0737500190734863,0.04416878893971443,2.029581230133772
dose,43022,base0,base43022,chck_100M,r2890_s08,simple_wiki,9,3.9132158756256104,3.8378818035125732,0.07533407211303711
dose,43022,base0,base43022,chck_100M,r2892_s02,simple_wiki,23,6.471431732177734,5.721889495849609,0.749542236328125
dose,43022,base0,base43022,chck_100M,r2896_s03,simple_wiki,11,0.127679243683815,5.008097171783447,-4.880417928099632
dose,43022,base0,base43022,chck_100M,r2897_s03,simple_wiki,19,0.03435464948415756,0.01444919966161251,0.01990544982254505
dose,43022,base0,base43022,chck_100M,r2901_s04,simple_wiki,9,0.06567708402872086,0.3912995159626007,-0.32562243193387985
dose,43022,base0,base43022,chck_100M,r2905_s02,simple_wiki,11,1.7097564935684204,2.0348148345947266,-0.32505834102630615
dose,43022,base0,base43022,chck_100M,r2907_s03,simple_wiki,45,2.969212293624878,2.434807062149048,0.5344052314758301
dose,43022,base0,base43022,chck_100M,r2910_s03,simple_wiki,15,4.423858642578125,3.1557364463806152,1.2681221961975098
dose,43022,base0,base43022,chck_100M,r2910_s05,simple_wiki,14,0.4458198547363281,0.1315353512763977,0.3142845034599304
dose,43022,base0,base43022,chck_100M,r2911_s04,simple_wiki,33,0.491583913564682,0.08108559995889664,0.41049831360578537
dose,43022,base0,base43022,chck_100M,r2911_s07,simple_wiki,10,3.175515651702881,2.6707472801208496,0.5047683715820312
dose,43022,base0,base43022,chck_100M,r2912_s07,simple_wiki,26,1.6747701168060303,4.027223587036133,-2.3524534702301025
dose,43022,base0,base43022,chck_100M,r2913_s03,simple_wiki,19,3.6719014644622803,2.7107093334198,0.9611921310424805
dose,43022,base0,base43022,chck_100M,r2922_s06,simple_wiki,8,3.2798919677734375,4.169651985168457,-0.8897600173950195
dose,43022,base0,base43022,chck_100M,r2924_s02,simple_wiki,12,4.588188648223877,2.686061143875122,1.9021275043487549
dose,43022,base0,base43022,chck_100M,r2928_s02,simple_wiki,14,2.282893657684326,2.2417025566101074,0.04119110107421875
dose,43022,base0,base43022,chck_100M,r2931_s00,simple_wiki,9,3.692927598953247,3.6344528198242188,0.05847477912902832
dose,43022,base0,base43022,chck_100M,r2938_s00,simple_wiki,20,3.555185556411743,3.165499448776245,0.38968610763549805
dose,43022,base0,base43022,chck_100M,r2939_s06,simple_wiki,16,8.294713020324707,8.4302396774292,-0.1355266571044922
dose,43022,base0,base43022,chck_100M,r2941_s04,simple_wiki,17,8.233731269836426,6.799779415130615,1.4339518547058105
dose,43022,base0,base43022,chck_100M,r2944_s05,simple_wiki,10,4.632388591766357,4.8234076499938965,-0.19101905822753906
dose,43022,base0,base43022,chck_100M,r2945_s00,simple_wiki,11,4.688199043273926,4.310471057891846,0.3777279853820801
dose,43022,base0,base43022,chck_100M,r2946_s03,simple_wiki,13,3.986544609069824,2.891667366027832,1.0948772430419922
dose,43022,base0,base43022,chck_100M,r2960_s01,simple_wiki,11,7.656190395355225,5.966449737548828,1.6897406578063965
dose,43022,base0,base43022,chck_100M,r2965_s05,simple_wiki,14,2.7890591621398926,2.6402623653411865,0.14879679679870605
dose,43022,base0,base43022,chck_100M,r2965_s06,simple_wiki,16,9.535624504089355,0.016724614426493645,9.518899889662862
dose,43022,base0,base43022,chck_100M,r2968_s00,simple_wiki,10,7.924920082092285,9.39516544342041,-1.470245361328125
dose,43022,base0,base43022,chck_100M,r2968_s07,simple_wiki,15,4.146596431732178,4.158573627471924,-0.011977195739746094
dose,43022,base0,base43022,chck_100M,r2973_s02,simple_wiki,20,2.4331905841827393,0.9438043832778931,1.4893862009048462
dose,43022,base0,base43022,chck_100M,r2977_s05,simple_wiki,19,0.6300427317619324,1.161852240562439,-0.5318095088005066
dose,43022,base0,base43022,chck_100M,r2977_s06,simple_wiki,10,9.698770523071289,6.9769392013549805,2.7218313217163086
dose,43022,base0,base43022,chck_100M,r2979_s09,simple_wiki,18,1.8812015056610107,1.1774439811706543,0.7037575244903564
dose,43022,base0,base43022,chck_100M,r2992_s00,switchboard,22,6.403613090515137,4.433261871337891,1.970351219177246
dose,43022,base0,base43022,chck_100M,r2992_s01,switchboard,27,0.4571997821331024,0.4034176766872406,0.053782105445861816
dose,43022,base0,base43022,chck_100M,r2992_s02,switchboard,9,6.318652153015137,6.255568981170654,0.06308317184448242
dose,43022,base0,base43022,chck_100M,r2992_s03,switchboard,18,2.966218948364258,2.8126585483551025,0.15356040000915527
dose,43022,base0,base43022,chck_100M,r2992_s04,switchboard,23,4.174145698547363,2.6668643951416016,1.5072813034057617
dose,43022,base0,base43022,chck_100M,r2992_s05,switchboard,17,0.45060405135154724,2.381434917449951,-1.930830866098404
dose,43022,base0,base43022,chck_100M,r2992_s06,switchboard,23,3.3416452407836914,2.180094003677368,1.1615512371063232
dose,43022,base0,base43022,chck_100M,r2993_s00,switchboard,29,4.75372838973999,3.912393569946289,0.8413348197937012
dose,43022,base0,base43022,chck_100M,r2993_s01,switchboard,28,1.2060279846191406,0.5670003890991211,0.6390275955200195
dose,43022,base0,base43022,chck_100M,r2993_s02,switchboard,9,9.987645149230957,5.205519199371338,4.782125949859619
dose,43022,base0,base43022,chck_100M,r2993_s03,switchboard,19,4.168803691864014,3.416213274002075,0.7525904178619385
dose,43022,base0,base43022,chck_100M,r2993_s04,switchboard,9,5.015549182891846,2.5783495903015137,2.437199592590332
dose,43022,base0,base43022,chck_100M,r2993_s05,switchboard,40,3.4058611392974854,3.363076686859131,0.04278445243835449
dose,43022,base0,base43022,chck_100M,r2994_s00,switchboard,10,6.406169891357422,5.538727760314941,0.8674421310424805
dose,43022,base0,base43022,chck_100M,r2994_s01,switchboard,10,9.593729972839355,8.784650802612305,0.8090791702270508
dose,43022,base0,base43022,chck_100M,r2994_s02,switchboard,17,0.13017265498638153,0.3091375529766083,-0.17896489799022675
dose,43022,base0,base43022,chck_100M,r2994_s03,switchboard,16,0.7686948776245117,0.6194906234741211,0.14920425415039062
dose,43022,base0,base43022,chck_100M,r2994_s04,switchboard,20,3.2555642127990723,2.0391252040863037,1.2164390087127686
dose,43022,base0,base43022,chck_100M,r2994_s05,switchboard,22,2.0330755710601807,2.193570375442505,-0.16049480438232422
dose,43022,base0,base43022,chck_100M,r2994_s06,switchboard,32,4.0152106285095215,3.3200416564941406,0.6951689720153809
dose,43022,base0,base43022,chck_100M,r2995_s00,switchboard,33,2.0304551124572754,2.416879653930664,-0.38642454147338867
dose,43022,base0,base43022,chck_100M,r2995_s01,switchboard,25,3.683326482772827,0.7298629879951477,2.9534634947776794
dose,43022,base0,base43022,chck_100M,r2995_s02,switchboard,27,1.8402034044265747,0.9481235146522522,0.8920798897743225
dose,43022,base0,base43022,chck_100M,r2995_s03,switchboard,27,3.466775417327881,2.7083613872528076,0.7584140300750732
dose,43022,base0,base43022,chck_100M,r2995_s04,switchboard,16,0.13893748819828033,0.0978817343711853,0.04105575382709503
dose,43022,base0,base43022,chck_100M,r2995_s05,switchboard,13,2.547624111175537,2.935209035873413,-0.387584924697876
dose,43022,base0,base43022,chck_100M,r2996_s00,switchboard,11,1.9597383737564087,1.939429521560669,0.020308852195739746
dose,43022,base0,base43022,chck_100M,r2996_s01,switchboard,45,2.3465514183044434,2.3182425498962402,0.028308868408203125
dose,43022,base0,base43022,chck_100M,r2996_s02,switchboard,35,2.560267925262451,2.626185178756714,-0.0659172534942627
dose,43022,base0,base43022,chck_100M,r2996_s03,switchboard,10,0.5081645846366882,0.26027023792266846,0.24789434671401978
dose,43022,base0,base43022,chck_100M,r2996_s04,switchboard,22,3.1928911209106445,3.460102081298828,-0.2672109603881836
dose,43022,base0,base43022,chck_100M,r2996_s05,switchboard,10,1.9805148839950562,0.9106664657592773,1.0698484182357788
dose,43022,base0,base43022,chck_100M,r2997_s00,switchboard,31,3.174027681350708,3.2369048595428467,-0.06287717819213867
dose,43022,base0,base43022,chck_100M,r2997_s01,switchboard,21,4.349315643310547,3.41560959815979,0.9337060451507568
dose,43022,base0,base43022,chck_100M,r2997_s02,switchboard,28,3.506344795227051,3.237391710281372,0.2689530849456787
dose,43022,base0,base43022,chck_100M,r2997_s03,switchboard,12,1.8218873739242554,2.651075839996338,-0.8291884660720825
dose,43022,base0,base43022,chck_100M,r2997_s04,switchboard,16,1.4696937799453735,1.5008519887924194,-0.0311582088470459
dose,43022,base0,base43022,chck_100M,r2997_s05,switchboard,29,4.1093549728393555,1.5970172882080078,2.5123376846313477
dose,43022,base0,base43022,chck_100M,r2997_s06,switchboard,10,6.859153747558594,5.808934688568115,1.0502190589904785
dose,43022,base0,base43022,chck_100M,r2998_s00,switchboard,13,3.0048184394836426,1.893895149230957,1.1109232902526855
dose,43022,base0,base43022,chck_100M,r2998_s01,switchboard,9,1.442032814025879,1.512198567390442,-0.07016575336456299
dose,43022,base0,base43022,chck_100M,r2998_s02,switchboard,10,0.006545650772750378,0.01900417171418667,-0.01245852094143629
dose,43022,base0,base43022,chck_100M,r2998_s03,switchboard,38,1.6954418420791626,1.6987674236297607,-0.0033255815505981445
dose,43022,base0,base43022,chck_100M,r2998_s04,switchboard,35,4.950671672821045,3.4558849334716797,1.4947867393493652
dose,43022,base0,base43022,chck_100M,r2998_s05,switchboard,27,2.939131259918213,2.433363199234009,0.5057680606842041
dose,43022,base0,base43022,chck_100M,r2999_s00,switchboard,24,2.358583450317383,2.258626937866211,0.09995651245117188
dose,43022,base0,base43022,chck_100M,r2999_s01,switchboard,45,4.4799723625183105,3.1711528301239014,1.3088195323944092
dose,43022,base0,base43022,chck_100M,r2999_s02,switchboard,20,4.420449256896973,4.281843185424805,0.13860607147216797
dose,43022,base0,base43022,chck_100M,r2999_s03,switchboard,31,1.4694201946258545,1.9813889265060425,-0.511968731880188
dose,43022,base0,base43022,chck_100M,r2999_s04,switchboard,11,5.475405693054199,5.322212219238281,0.15319347381591797
dose,43022,base0,base43022,chck_100M,r2999_s05,switchboard,20,3.1484668254852295,2.5060160160064697,0.6424508094787598
dose,43022,dose21,dose21_43022,chck_100M,r0001_s04,bnc_spoken,23,4.446638107299805,3.4506137371063232,0.9960243701934814
dose,43022,dose21,dose21_43022,chck_100M,r0006_s03,bnc_spoken,29,3.0497710704803467,2.355625629425049,0.6941454410552979
dose,43022,dose21,dose21_43022,chck_100M,r0006_s05,bnc_spoken,8,7.713833808898926,7.3037919998168945,0.41004180908203125
dose,43022,dose21,dose21_43022,chck_100M,r0008_s00,bnc_spoken,37,3.5738089084625244,1.2135095596313477,2.3602993488311768
dose,43022,dose21,dose21_43022,chck_100M,r0008_s06,bnc_spoken,15,3.555485486984253,3.6988093852996826,-0.1433238983154297
dose,43022,dose21,dose21_43022,chck_100M,r0009_s01,bnc_spoken,28,3.9029946327209473,3.863842487335205,0.03915214538574219
dose,43022,dose21,dose21_43022,chck_100M,r0009_s04,bnc_spoken,38,5.752967834472656,5.717909336090088,0.03505849838256836
dose,43022,dose21,dose21_43022,chck_100M,r0010_s01,bnc_spoken,19,2.514591932296753,1.8722244501113892,0.6423674821853638
dose,43022,dose21,dose21_43022,chck_100M,r0011_s06,bnc_spoken,10,1.3425769805908203,1.5259227752685547,-0.18334579467773438
dose,43022,dose21,dose21_43022,chck_100M,r0013_s00,bnc_spoken,14,3.6257097721099854,3.0450353622436523,0.580674409866333
dose,43022,dose21,dose21_43022,chck_100M,r0013_s02,bnc_spoken,16,3.5717685222625732,2.975226879119873,0.5965416431427002
dose,43022,dose21,dose21_43022,chck_100M,r0015_s04,bnc_spoken,11,3.982020616531372,3.056943416595459,0.9250771999359131
dose,43022,dose21,dose21_43022,chck_100M,r0017_s02,bnc_spoken,21,8.549684524536133,6.460713863372803,2.08897066116333
dose,43022,dose21,dose21_43022,chck_100M,r0021_s02,bnc_spoken,13,2.9866325855255127,1.7440356016159058,1.242596983909607
dose,43022,dose21,dose21_43022,chck_100M,r0022_s00,bnc_spoken,14,0.0016726563917472959,0.0024039437994360924,-0.0007312874076887965
dose,43022,dose21,dose21_43022,chck_100M,r0023_s02,bnc_spoken,11,2.867602586746216,0.4521465599536896,2.4154560267925262
dose,43022,dose21,dose21_43022,chck_100M,r0027_s01,bnc_spoken,11,4.048534393310547,3.564934492111206,0.4835999011993408
dose,43022,dose21,dose21_43022,chck_100M,r0027_s03,bnc_spoken,9,1.0774681568145752,0.15236517786979675,0.9251029789447784
dose,43022,dose21,dose21_43022,chck_100M,r0027_s04,bnc_spoken,13,0.04198333993554115,0.09784377366304398,-0.05586043372750282
dose,43022,dose21,dose21_43022,chck_100M,r0027_s06,bnc_spoken,12,2.7483630180358887,4.992326736450195,-2.2439637184143066
dose,43022,dose21,dose21_43022,chck_100M,r0029_s01,bnc_spoken,10,5.713540554046631,3.328625202178955,2.384915351867676
dose,43022,dose21,dose21_43022,chck_100M,r0029_s02,bnc_spoken,8,0.9002960920333862,0.9593214988708496,-0.05902540683746338
dose,43022,dose21,dose21_43022,chck_100M,r0031_s03,bnc_spoken,8,9.334127426147461,7.997188091278076,1.3369393348693848
