case_id,family,train_group,actor_group,event_pol,affected_query,final_pol,affected_slot,query_slot,mode,alpha,layer,margin_correct_foil,head_correct,state0_minus_state1
F196_01182,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,3.1572741270065308,True,3.1572741270065308
F196_01183,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,2.973478227853775,True,2.973478227853775
F196_01184,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-2.936674952507019,False,2.936674952507019
F196_01185,clean_dirty,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-2.5832320153713226,False,-2.5832320153713226
F196_01186,clean_dirty,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,2.521807551383972,True,-2.521807551383972
F196_01187,clean_dirty,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,2.77338407933712,True,-2.77338407933712
F196_01188,clean_dirty,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-2.5515890568494797,False,-2.5515890568494797
F196_01189,clean_dirty,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-3.2352791726589203,False,3.2352791726589203
F196_01190,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,3.3104801028966904,True,3.3104801028966904
F196_01191,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,3.1091423630714417,True,3.1091423630714417
F196_01192,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-3.082461416721344,False,3.082461416721344
F196_01193,clean_dirty,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-2.654028058052063,False,-2.654028058052063
F196_01194,clean_dirty,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,2.6280308663845062,True,-2.6280308663845062
F196_01195,clean_dirty,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,2.849238470196724,True,-2.849238470196724
F196_01196,clean_dirty,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-2.6625785678625107,False,-2.6625785678625107
F196_01197,clean_dirty,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-3.1910696923732758,False,3.1910696923732758
F196_01198,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,3.232933983206749,True,3.232933983206749
F196_01199,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,3.0689888298511505,True,3.0689888298511505
F196_01200,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-3.0202760100364685,False,3.0202760100364685
F196_01201,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,none,1.0,4,-2.7726278603076935,False,-2.7726278603076935
F196_01202,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,none,1.0,4,2.746970161795616,True,-2.746970161795616
F196_01203,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,none,1.0,4,2.9690934270620346,True,-2.9690934270620346
F196_01204,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,none,1.0,4,-2.7909059077501297,False,-2.7909059077501297
F196_01205,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,none,1.0,4,-3.0026272535324097,False,3.0026272535324097
F196_01206,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,none,1.0,4,3.070841684937477,True,3.070841684937477
F196_01207,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,none,1.0,4,2.8995495438575745,True,2.8995495438575745
F196_01208,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,none,1.0,4,-2.857979714870453,False,2.857979714870453
F196_01209,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,none,1.0,4,-2.60824117064476,False,-2.60824117064476
F196_01210,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,none,1.0,4,2.5809497982263565,True,-2.5809497982263565
F196_01211,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,none,1.0,4,2.8113251328468323,True,-2.8113251328468323
F196_01212,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,none,1.0,4,-2.639146849513054,False,-2.639146849513054
F196_01213,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,none,1.0,4,-3.321519747376442,False,3.321519747376442
F196_01214,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,none,1.0,4,3.3706331700086594,True,3.3706331700086594
F196_01215,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,none,1.0,4,3.184255689382553,True,3.184255689382553
F196_01216,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,none,1.0,4,-3.142393037676811,False,3.142393037676811
F196_01217,clean_dirty,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-2.4844217896461487,False,-2.4844217896461487
F196_01218,clean_dirty,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,2.482122376561165,True,-2.482122376561165
F196_01219,clean_dirty,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,2.446535184979439,True,-2.446535184979439
F196_01220,clean_dirty,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-2.3867120146751404,False,-2.3867120146751404
F196_01221,clean_dirty,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-2.787265807390213,False,2.787265807390213
F196_01222,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,2.855320930480957,True,2.855320930480957
F196_01223,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,2.7885951101779938,True,2.7885951101779938
F196_01224,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-2.7400712072849274,False,2.7400712072849274
F196_01225,clean_dirty,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-2.347422644495964,False,-2.347422644495964
F196_01226,clean_dirty,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,2.349438637495041,True,-2.349438637495041
F196_01227,clean_dirty,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,2.3140915781259537,True,-2.3140915781259537
F196_01228,clean_dirty,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-2.2429686188697815,False,-2.2429686188697815
F196_01229,clean_dirty,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-2.983589291572571,False,2.983589291572571
F196_01230,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,3.065529942512512,True,3.065529942512512
F196_01231,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,2.983602464199066,True,2.983602464199066
F196_01232,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-2.9598788917064667,False,2.9598788917064667
F196_01233,clean_dirty,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-2.316505342721939,False,-2.316505342721939
F196_01234,clean_dirty,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,2.3233328461647034,True,-2.3233328461647034
F196_01235,clean_dirty,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,2.299940973520279,True,-2.299940973520279
F196_01236,clean_dirty,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-2.2328100204467773,False,-2.2328100204467773
F196_01237,clean_dirty,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-2.8747099936008453,False,2.8747099936008453
F196_01238,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,2.95738023519516,True,2.95738023519516
F196_01239,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,2.8747033774852753,True,2.8747033774852753
F196_01240,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-2.844444304704666,False,2.844444304704666
F196_01241,clean_dirty,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-2.505082204937935,False,-2.505082204937935
F196_01242,clean_dirty,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,2.5006455183029175,True,-2.5006455183029175
F196_01243,clean_dirty,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,2.4681472927331924,True,-2.4681472927331924
F196_01244,clean_dirty,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-2.411498188972473,False,-2.411498188972473
F196_01245,clean_dirty,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-2.7928981333971024,False,2.7928981333971024
F196_01246,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,2.8460387885570526,True,2.8460387885570526
F196_01247,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,2.7873907685279846,True,2.7873907685279846
F196_01248,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-2.729174494743347,False,2.729174494743347
F196_01249,clean_dirty,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-2.3369999676942825,False,-2.3369999676942825
F196_01250,clean_dirty,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,2.3251961767673492,True,-2.3251961767673492
F196_01251,clean_dirty,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,2.2941017746925354,True,-2.2941017746925354
F196_01252,clean_dirty,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-2.2222118973731995,False,-2.2222118973731995
F196_01253,clean_dirty,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-2.9210625886917114,False,2.9210625886917114
F196_01254,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,3.0051251500844955,True,3.0051251500844955
F196_01255,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,2.9263459146022797,True,2.9263459146022797
F196_01256,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-2.9043379426002502,False,2.9043379426002502
F196_01257,clean_dirty,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-2.408467173576355,False,-2.408467173576355
F196_01258,clean_dirty,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,2.4016571938991547,True,-2.4016571938991547
F196_01259,clean_dirty,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,2.3737077564001083,True,-2.3737077564001083
F196_01260,clean_dirty,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-2.2987471222877502,False,-2.2987471222877502
F196_01261,clean_dirty,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-2.932418793439865,False,2.932418793439865
F196_01262,clean_dirty,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,2.9945659041404724,True,2.9945659041404724
F196_01263,clean_dirty,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,2.924731284379959,True,2.924731284379959
F196_01264,clean_dirty,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-2.8881292641162872,False,2.8881292641162872
F196_01265,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,none,1.0,4,-2.540812447667122,False,-2.540812447667122
F196_01266,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,none,1.0,4,2.528009310364723,True,-2.528009310364723
F196_01267,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,none,1.0,4,2.5041828751564026,True,-2.5041828751564026
F196_01268,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,none,1.0,4,-2.4327830374240875,False,-2.4327830374240875
F196_01269,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,none,1.0,4,-2.761072188615799,False,2.761072188615799
F196_01270,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,none,1.0,4,2.8361845314502716,True,2.8361845314502716
F196_01271,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,none,1.0,4,2.7597665786743164,True,2.7597665786743164
F196_01272,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,none,1.0,4,-2.723305642604828,False,2.723305642604828
F196_01273,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,none,1.0,4,-2.4274339377880096,False,-2.4274339377880096
F196_01274,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,none,1.0,4,2.3994932174682617,True,-2.3994932174682617
F196_01275,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,none,1.0,4,2.388253226876259,True,-2.388253226876259
F196_01276,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,none,1.0,4,-2.3010005056858063,False,-2.3010005056858063
F196_01277,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,none,1.0,4,-2.9454803615808487,False,2.9454803615808487
F196_01278,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,none,1.0,4,3.0253772735595703,True,3.0253772735595703
F196_01279,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,none,1.0,4,2.9407529532909393,True,2.9407529532909393
F196_01280,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,none,1.0,4,-2.9102945029735565,False,2.9102945029735565
F196_01281,warm_cool,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-10.105991009622812,False,-10.105991009622812
F196_01282,warm_cool,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,9.386325940489769,True,-9.386325940489769
F196_01283,warm_cool,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,9.999553762376308,True,-9.999553762376308
F196_01284,warm_cool,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-8.883140377700329,False,-8.883140377700329
F196_01285,warm_cool,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-7.9968347772955894,False,7.9968347772955894
F196_01286,warm_cool,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,8.342497270554304,True,8.342497270554304
F196_01287,warm_cool,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,8.431112848222256,True,8.431112848222256
F196_01288,warm_cool,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-8.062532186508179,False,8.062532186508179
F196_01289,warm_cool,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-10.169383954256773,False,-10.169383954256773
F196_01290,warm_cool,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,9.4967655017972,True,-9.4967655017972
F196_01291,warm_cool,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,10.109698787331581,True,-10.109698787331581
F196_01292,warm_cool,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-9.012125432491302,False,-9.012125432491302
F196_01293,warm_cool,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-7.921677261590958,False,7.921677261590958
F196_01294,warm_cool,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,8.335004847496748,True,8.335004847496748
F196_01295,warm_cool,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,8.37731297314167,True,8.37731297314167
F196_01296,warm_cool,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-8.07487079501152,False,8.07487079501152
F196_01297,warm_cool,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-10.172248870134354,False,-10.172248870134354
F196_01298,warm_cool,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,9.468018271028996,True,-9.468018271028996
F196_01299,warm_cool,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,10.092391826212406,True,-10.092391826212406
F196_01300,warm_cool,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-8.963607259094715,False,-8.963607259094715
F196_01301,warm_cool,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-7.720026262104511,False,7.720026262104511
F196_01302,warm_cool,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,8.111434694379568,True,8.111434694379568
F196_01303,warm_cool,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,8.138969250023365,True,8.138969250023365
F196_01304,warm_cool,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-7.853842042386532,False,7.853842042386532
F196_01305,warm_cool,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-10.094795744866133,False,-10.094795744866133
F196_01306,warm_cool,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,9.402838420122862,True,-9.402838420122862
F196_01307,warm_cool,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,10.015817746520042,True,-10.015817746520042
F196_01308,warm_cool,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-8.936426632106304,False,-8.936426632106304
F196_01309,warm_cool,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-8.248047228902578,False,8.248047228902578
F196_01310,warm_cool,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,8.567456007003784,True,8.567456007003784
F196_01311,warm_cool,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,8.67914853990078,True,8.67914853990078
F196_01312,warm_cool,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-8.344787389039993,False,8.344787389039993
F196_01313,warm_cool,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-10.100734263658524,False,-10.100734263658524
F196_01314,warm_cool,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,9.384864445775747,True,-9.384864445775747
F196_01315,warm_cool,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,10.013688672333956,True,-10.013688672333956
F196_01316,warm_cool,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-8.883585311472416,False,-8.883585311472416
F196_01317,warm_cool,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-8.173179779201746,False,8.173179779201746
F196_01318,warm_cool,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,8.529261585325003,True,8.529261585325003
F196_01319,warm_cool,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,8.608587451279163,True,8.608587451279163
F196_01320,warm_cool,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-8.274917513132095,False,8.274917513132095
F196_01321,warm_cool,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-10.308843180537224,False,-10.308843180537224
F196_01322,warm_cool,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,9.613942988216877,True,-9.613942988216877
F196_01323,warm_cool,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,10.20649678260088,True,-10.20649678260088
F196_01324,warm_cool,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-9.129430666565895,False,-9.129430666565895
F196_01325,warm_cool,heldout_family,train_actor,1,1,1,A,A,none,1.0,4,-8.138279847800732,False,8.138279847800732
F196_01326,warm_cool,heldout_family,train_actor,1,0,0,A,B,none,1.0,4,8.416747149080038,True,8.416747149080038
F196_01327,warm_cool,heldout_family,train_actor,1,0,0,B,A,none,1.0,4,8.540069296956062,True,8.540069296956062
F196_01328,warm_cool,heldout_family,train_actor,1,1,1,B,B,none,1.0,4,-8.14883478730917,False,8.14883478730917
F196_01329,warm_cool,heldout_family,heldout_actor,0,1,0,A,A,none,1.0,4,-10.232696529477835,False,-10.232696529477835
F196_01330,warm_cool,heldout_family,heldout_actor,0,0,1,A,B,none,1.0,4,9.50564543902874,True,-9.50564543902874
F196_01331,warm_cool,heldout_family,heldout_actor,0,0,1,B,A,none,1.0,4,10.166510663926601,True,-10.166510663926601
F196_01332,warm_cool,heldout_family,heldout_actor,0,1,0,B,B,none,1.0,4,-9.00256109982729,False,-9.00256109982729
F196_01333,warm_cool,heldout_family,heldout_actor,1,1,1,A,A,none,1.0,4,-7.956035651266575,False,7.956035651266575
F196_01334,warm_cool,heldout_family,heldout_actor,1,0,0,A,B,none,1.0,4,8.298030748963356,True,8.298030748963356
F196_01335,warm_cool,heldout_family,heldout_actor,1,0,0,B,A,none,1.0,4,8.395081862807274,True,8.395081862807274
F196_01336,warm_cool,heldout_family,heldout_actor,1,1,1,B,B,none,1.0,4,-8.066295221447945,False,8.066295221447945
F196_01337,warm_cool,heldout_family,heldout_actor,0,1,0,A,A,none,1.0,4,-10.20491261035204,False,-10.20491261035204
F196_01338,warm_cool,heldout_family,heldout_actor,0,0,1,A,B,none,1.0,4,9.510504309087992,True,-9.510504309087992
F196_01339,warm_cool,heldout_family,heldout_actor,0,0,1,B,A,none,1.0,4,10.141246616840363,True,-10.141246616840363
F196_01340,warm_cool,heldout_family,heldout_actor,0,1,0,B,B,none,1.0,4,-9.032879799604416,False,-9.032879799604416
F196_01341,warm_cool,heldout_family,heldout_actor,1,1,1,A,A,none,1.0,4,-8.19785089418292,False,8.19785089418292
F196_01342,warm_cool,heldout_family,heldout_actor,1,0,0,A,B,none,1.0,4,8.55998882651329,True,8.55998882651329
F196_01343,warm_cool,heldout_family,heldout_actor,1,0,0,B,A,none,1.0,4,8.625950243324041,True,8.625950243324041
F196_01344,warm_cool,heldout_family,heldout_actor,1,1,1,B,B,none,1.0,4,-8.282891880720854,False,8.282891880720854
F196_01345,warm_cool,heldout_family,train_actor,0,1,0,A,A,none,1.0,4,-9.642465554177761,False,-9.642465554177761
F196_01346,warm_cool,heldout_family,train_actor,0,0,1,A,B,none,1.0,4,9.616797357797623,True,-9.616797357797623
F196_01347,warm_cool,heldout_family,train_actor,0,0,1,B,A,none,1.0,4,9.701822519302368,True,-9.701822519302368
F196_01348,warm_cool,heldout_family,train_actor,0,1,0,B,B,none,1.0,4,-9.278576120734215,False,-9.278576120734215
