i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
2327,edit:frontier_consolidation_fwcompact_medium_059661:0:0-7,row:2500,compact_edit,content,However,2301,11.850707054138184,0,5666,8.262298583984375,0,502,8.102567672729492,0,530,0p4_0p6,0.4666666666666667,0.4375,frontier_consolidation_fwcompact_medium_021666,659,14141,752500,0p4_0p6,frontier_consolidation_fwcompact_medium_059661,15,2500,26,7,0,False,False
2328,edit:frontier_consolidation_fwcompact_medium_058322:0:25-29,row:266,compact_edit,content,ning,967,8.546027183532715,0,653,10.00147819519043,0,396,8.829659461975098,0,834,0p2_0p4,0.3333333333333333,0.35714285714285715,frontier_consolidation_fwcompact_medium_028271,2420,13679,750266,lt0p4,frontier_consolidation_fwcompact_medium_058322,12,266,24,29,25,False,False
2329,edit:frontier_consolidation_fwcompact_medium_023844:0:0-4,row:815,compact_edit,function,This,750,8.401402473449707,0,553,9.386163711547852,0,985,8.098451614379883,0,411,0p2_0p4,0.2692307692307692,0.47058823529411764,frontier_consolidation_fwcompact_medium_055232,1225,12057,750815,0p4_0p6,frontier_consolidation_fwcompact_medium_023844,26,815,35,4,0,False,False
2330,edit:frontier_consolidation_fwcompact_medium_045319:0:3-8,row:83,compact_edit,content,-made,14407,10.13586139678955,0,1021,10.58614730834961,0,2190,11.183525085449219,0,2285,0p2_0p4,0.21428571428571427,0.6666666666666666,frontier_consolidation_fwcompact_medium_042148,1386,9790,750083,0p6_0p8,frontier_consolidation_fwcompact_medium_045319,14,83,23,8,3,False,False
2331,edit:frontier_consolidation_fwcompact_medium_055546:0:98-102,row:2817,compact_edit,content,ises,1799,4.382699012756348,0,15,3.95808744430542,0,11,4.227736949920654,0,14,0p4_0p6,0.47058823529411764,0.391304347826087,frontier_consolidation_fwcompact_medium_055785,1364,2905,752817,lt0p4,frontier_consolidation_fwcompact_medium_055546,17,2817,36,102,98,False,False
2332,edit:frontier_consolidation_fwcompact_medium_021298:0:29-30,row:694,compact_edit,content,s,87,6.677350044250488,0,38,6.64779806137085,0,44,8.972179412841797,0,247,ge0p6,0.6153846153846154,0.5333333333333333,frontier_consolidation_fwcompact_medium_058347,2312,7443,750694,0p4_0p6,frontier_consolidation_fwcompact_medium_021298,13,694,25,30,29,False,False
2333,edit:frontier_consolidation_fwcompact_medium_058282:0:75-77,row:2091,compact_edit,content,'s,249,3.125986099243164,0,4,2.9923572540283203,0,3,2.4882636070251465,0,2,0p4_0p6,0.5,0.4375,frontier_consolidation_fwcompact_medium_050071,1863,11564,752091,0p4_0p6,frontier_consolidation_fwcompact_medium_058282,16,2091,31,77,75,False,False
2334,edit:frontier_consolidation_fwcompact_medium_035258:0:0-1,row:1386,compact_edit,function,A,263,5.198367118835449,0,21,4.207088470458984,0,5,6.270150661468506,0,79,ge0p6,0.6,0.7272727272727273,frontier_consolidation_fwcompact_medium_061083,2527,2795,751386,0p6_0p8,frontier_consolidation_fwcompact_medium_035258,15,1386,21,1,0,False,False
2335,edit:frontier_consolidation_fwcompact_medium_024675:0:0-2,row:1179,compact_edit,pronoun,He,423,9.927268981933594,0,1719,5.391381740570068,0,16,10.345136642456055,0,269,0p2_0p4,0.35714285714285715,0.5833333333333334,frontier_consolidation_fwcompact_medium_016560,2651,7904,751179,0p4_0p6,frontier_consolidation_fwcompact_medium_024675,14,1179,21,2,0,False,False
2336,edit:frontier_consolidation_fwcompact_medium_028566:0:54-55,row:2457,compact_edit,content,o,83,5.959722518920898,0,61,7.7465972900390625,0,339,6.168127059936523,0,86,0p4_0p6,0.46153846153846156,0.4,frontier_consolidation_fwcompact_medium_038915,620,3458,752457,0p4_0p6,frontier_consolidation_fwcompact_medium_028566,13,2457,27,55,54,False,False
2337,edit:frontier_consolidation_fwcompact_medium_019138:0:0-4,row:1273,compact_edit,content,Most,3558,9.07384967803955,0,1407,5.059379577636719,0,5,10.02336311340332,0,3037,0p4_0p6,0.5294117647058824,0.375,frontier_consolidation_fwcompact_medium_036751,573,14953,751273,lt0p4,frontier_consolidation_fwcompact_medium_019138,17,1273,25,4,0,False,False
2338,edit:frontier_consolidation_fwcompact_medium_008407:0:93-95,row:2842,compact_edit,content,ph,1008,10.447010040283203,0,1948,14.092642784118652,0,5144,9.742668151855469,0,1369,0p2_0p4,0.22727272727272727,0.47058823529411764,frontier_consolidation_fwcompact_medium_012458,1317,3466,752842,0p4_0p6,frontier_consolidation_fwcompact_medium_008407,20,2842,36,95,93,False,False
2339,edit:frontier_consolidation_fwcompact_medium_007587:0:50-55,row:666,compact_edit,content,itted,2711,5.324301242828369,0,29,7.818713665008545,0,155,5.692776679992676,0,44,0p2_0p4,0.3333333333333333,0.5714285714285714,frontier_consolidation_fwcompact_medium_027169,2295,145,750666,0p4_0p6,frontier_consolidation_fwcompact_medium_007587,12,666,15,55,50,False,False
2340,edit:frontier_consolidation_fwcompact_medium_011282:0:84-86,row:1805,compact_edit,content,pa,5650,12.530208587646484,0,8442,16.56180191040039,0,12683,12.659587860107422,0,9089,0p4_0p6,0.4230769230769231,0.7407407407407407,frontier_consolidation_fwcompact_medium_028862,2445,16923,751805,0p6_0p8,frontier_consolidation_fwcompact_medium_011282,26,1805,35,86,84,False,False
2341,edit:frontier_consolidation_fwcompact_medium_053188:0:0-3,row:83,compact_edit,pronoun,She,603,8.509501457214355,0,623,6.595463752746582,0,62,9.2843017578125,0,1035,0p2_0p4,0.3125,0.5384615384615384,frontier_consolidation_fwcompact_medium_028974,1875,3768,750083,0p4_0p6,frontier_consolidation_fwcompact_medium_053188,15,83,24,3,0,False,False
2342,edit:frontier_consolidation_fwcompact_medium_040126:0:128-132,row:2255,compact_edit,content,ains,1708,4.9635009765625,0,21,4.700904846191406,0,19,4.806369304656982,0,18,0p2_0p4,0.3333333333333333,0.34782608695652173,frontier_consolidation_fwcompact_medium_017958,1951,13241,752255,lt0p4,frontier_consolidation_fwcompact_medium_040126,21,2255,35,132,128,False,False
2343,edit:frontier_consolidation_fwcompact_medium_051640:0:76-79,row:925,compact_edit,content,arm,3988,7.673154354095459,0,398,10.651169776916504,0,215,8.00493335723877,0,546,0p4_0p6,0.4375,0.42105263157894735,frontier_consolidation_fwcompact_medium_056332,2476,5986,750925,0p4_0p6,frontier_consolidation_fwcompact_medium_051640,15,925,23,79,76,False,False
2344,edit:frontier_consolidation_fwcompact_medium_051898:0:0-9,row:1768,compact_edit,content,Sometimes,5600,9.000457763671875,0,530,10.617311477661133,0,958,10.452652931213379,0,1436,0p2_0p4,0.3076923076923077,0.4117647058823529,frontier_consolidation_fwcompact_medium_027129,103,6377,751768,0p4_0p6,frontier_consolidation_fwcompact_medium_051898,13,1768,29,9,0,False,False
2345,edit:frontier_consolidation_fwcompact_medium_004526:0:75-77,row:620,compact_edit,content,ts,1028,9.138461112976074,0,61,11.273088455200195,0,2248,8.267562866210938,0,25,0p2_0p4,0.23809523809523808,0.6666666666666666,frontier_consolidation_fwcompact_medium_056000,687,16305,750620,0p6_0p8,frontier_consolidation_fwcompact_medium_004526,21,620,36,77,75,False,False
2346,edit:frontier_consolidation_fwcompact_medium_032445:0:0-1,row:506,compact_edit,content,B,298,6.784794807434082,0,131,8.248143196105957,0,67,6.570018768310547,0,142,0p2_0p4,0.2,0.7142857142857143,frontier_consolidation_fwcompact_medium_035768,1768,16139,750506,0p6_0p8,frontier_consolidation_fwcompact_medium_032445,15,506,25,1,0,False,False
2347,edit:frontier_consolidation_fwcompact_medium_003475:0:0-3,row:280,compact_edit,content,Pre,6322,8.868786811828613,0,871,7.571209907531738,0,298,9.045928955078125,0,1160,0p4_0p6,0.5625,0.5555555555555556,frontier_consolidation_fwcompact_medium_012212,2019,624,750280,0p4_0p6,frontier_consolidation_fwcompact_medium_003475,16,280,36,3,0,False,False
2348,edit:frontier_consolidation_fwcompact_medium_021680:0:21-23,row:2950,compact_edit,content,'s,249,3.573169469833374,0,6,3.426893711090088,0,4,2.3966846466064453,0,2,0p4_0p6,0.46153846153846156,0.4,frontier_consolidation_fwcompact_medium_022463,1032,16915,752950,0p4_0p6,frontier_consolidation_fwcompact_medium_021680,13,2950,28,23,21,False,False
2349,edit:frontier_consolidation_fwcompact_medium_011466:0:120-123,row:1126,compact_edit,content,ils,3286,5.984564781188965,0,54,3.4634969234466553,0,2,5.618348121643066,0,48,0p4_0p6,0.47619047619047616,0.4,frontier_consolidation_fwcompact_medium_033698,1863,1827,751126,0p4_0p6,frontier_consolidation_fwcompact_medium_011466,21,1126,31,123,120,False,False
2350,edit:frontier_consolidation_fwcompact_medium_022979:0:37-40,row:1713,compact_edit,content,ung,879,6.821164131164551,0,216,9.931700706481934,0,508,7.040766716003418,0,251,0p2_0p4,0.3333333333333333,0.5555555555555556,frontier_consolidation_fwcompact_medium_044503,59,8269,751713,0p4_0p6,frontier_consolidation_fwcompact_medium_022979,15,1713,25,40,37,False,False
2351,edit:frontier_consolidation_fwcompact_medium_047931:0:75-80,row:640,compact_edit,content,ences,2950,7.294586181640625,0,284,5.066594123840332,0,16,7.71116828918457,0,362,0p4_0p6,0.5,0.375,frontier_consolidation_fwcompact_medium_000941,1840,4671,750640,lt0p4,frontier_consolidation_fwcompact_medium_047931,12,640,23,80,75,False,False
2352,edit:frontier_consolidation_fwcompact_medium_059275:0:85-87,row:665,compact_edit,content,'s,249,1.4089252948760986,0,2,1.16614830493927,1,1,1.9175585508346558,1,1,0p2_0p4,0.2631578947368421,0.5454545454545454,frontier_consolidation_fwcompact_medium_052576,279,6663,750665,0p4_0p6,frontier_consolidation_fwcompact_medium_059275,19,665,30,87,85,False,False
2353,edit:frontier_consolidation_fwcompact_medium_005102:0:0-9,row:50,compact_edit,content,Sometimes,5600,9.13686466217041,0,282,11.481195449829102,0,814,9.815540313720703,0,433,0p2_0p4,0.21428571428571427,0.5,frontier_consolidation_fwcompact_medium_010797,1869,16272,750050,0p4_0p6,frontier_consolidation_fwcompact_medium_005102,14,50,28,9,0,False,False
2354,edit:frontier_consolidation_fwcompact_medium_043423:0:1-6,row:1008,compact_edit,content,ouses,9263,7.626629829406738,0,384,6.845545768737793,0,44,7.789092063903809,0,341,0p4_0p6,0.5384615384615384,0.42105263157894735,frontier_consolidation_fwcompact_medium_051586,2542,7277,751008,0p4_0p6,frontier_consolidation_fwcompact_medium_043423,13,1008,24,6,1,False,False
2355,edit:frontier_consolidation_fwcompact_medium_021915:0:165-167,row:2269,compact_edit,content,et,246,7.021965980529785,0,218,12.32433795928955,0,255,7.313109397888184,0,329,0p2_0p4,0.3333333333333333,0.6190476190476191,frontier_consolidation_fwcompact_medium_040973,2910,16954,752269,0p6_0p8,frontier_consolidation_fwcompact_medium_021915,21,2269,36,167,165,False,False
2356,edit:frontier_consolidation_fwcompact_medium_001810:0:0-4,row:2125,compact_edit,content,Call,6081,10.453619956970215,0,1794,5.200205326080322,0,17,9.53882884979248,0,954,0p4_0p6,0.4,0.875,frontier_consolidation_fwcompact_medium_036405,1358,1070,752125,ge0p8,frontier_consolidation_fwcompact_medium_001810,10,2125,15,4,0,False,False
2357,edit:frontier_consolidation_fwcompact_medium_034431:0:130-133,row:2127,compact_edit,content,own,467,11.334935188293457,0,5526,11.86846923828125,0,5648,9.387245178222656,0,2067,0p2_0p4,0.36363636363636365,0.5652173913043478,frontier_consolidation_fwcompact_medium_011687,2049,14412,752127,0p4_0p6,frontier_consolidation_fwcompact_medium_034431,22,2127,38,133,130,False,False
2358,edit:frontier_consolidation_fwcompact_medium_018912:0:147-151,row:176,compact_edit,content,ists,1441,8.994993209838867,0,1045,9.563998222351074,0,1303,7.738974571228027,0,451,0p2_0p4,0.2631578947368421,0.3888888888888889,frontier_consolidation_fwcompact_medium_006692,2305,4408,750176,lt0p4,frontier_consolidation_fwcompact_medium_018912,19,176,26,151,147,False,False
2359,edit:frontier_consolidation_fwcompact_medium_040802:0:21-26,row:946,compact_edit,content,icide,5841,6.703862190246582,0,115,8.504865646362305,0,592,7.172977447509766,0,166,0p2_0p4,0.29411764705882354,0.47619047619047616,frontier_consolidation_fwcompact_medium_020450,448,6133,750946,0p4_0p6,frontier_consolidation_fwcompact_medium_040802,17,946,27,26,21,False,False
2360,edit:frontier_consolidation_fwcompact_medium_049923:0:89-91,row:1690,compact_edit,content,ic,243,11.717267036437988,0,3096,13.840631484985352,0,3078,9.408020973205566,0,1359,0p4_0p6,0.46153846153846156,0.47058823529411764,frontier_consolidation_fwcompact_medium_002529,47,984,751690,0p4_0p6,frontier_consolidation_fwcompact_medium_049923,13,1690,22,91,89,False,False
2361,edit:frontier_consolidation_fwcompact_medium_013929:0:0-1,row:39,compact_edit,content,T,255,8.607664108276367,0,869,9.815299987792969,0,1831,9.130372047424316,0,1223,0p2_0p4,0.21428571428571427,0.6666666666666666,frontier_consolidation_fwcompact_medium_021707,1380,9066,750039,0p6_0p8,frontier_consolidation_fwcompact_medium_013929,14,39,27,1,0,False,False
2362,edit:frontier_consolidation_fwcompact_medium_054972:0:0-3,row:2419,compact_edit,function,The,308,5.5738396644592285,0,11,7.68563175201416,0,17,5.7424116134643555,0,9,lt0p2,0.13043478260869565,0.5833333333333334,frontier_consolidation_fwcompact_medium_029015,95,4087,752419,0p4_0p6,frontier_consolidation_fwcompact_medium_054972,23,2419,31,3,0,False,False
2363,edit:frontier_consolidation_fwcompact_medium_016106:0:28-30,row:1002,compact_edit,content,'s,249,9.09558391571045,0,217,8.171714782714844,0,117,7.844457626342773,0,73,0p4_0p6,0.4,0.7777777777777778,frontier_consolidation_fwcompact_medium_026852,2217,1130,751002,0p6_0p8,frontier_consolidation_fwcompact_medium_016106,10,1002,12,30,28,False,False
2364,edit:frontier_consolidation_fwcompact_medium_037616:0:0-3,row:2421,compact_edit,function,The,308,4.306819915771484,0,8,8.686076164245605,0,103,7.547706604003906,0,289,0p4_0p6,0.45454545454545453,0.5,frontier_consolidation_fwcompact_medium_032498,617,3673,752421,0p4_0p6,frontier_consolidation_fwcompact_medium_037616,11,2421,19,3,0,True,False
2365,edit:frontier_consolidation_fwcompact_medium_043141:0:72-76,row:2509,compact_edit,content,ions,661,5.679836273193359,0,43,6.9364776611328125,0,167,4.382500648498535,0,7,0p4_0p6,0.5625,0.5333333333333333,frontier_consolidation_fwcompact_medium_040765,1868,550,752509,0p4_0p6,frontier_consolidation_fwcompact_medium_043141,16,2509,26,76,72,False,False
2366,edit:frontier_consolidation_fwcompact_medium_059966:0:0-2,row:300,compact_edit,function,In,565,1.5043643712997437,1,1,4.909988880157471,0,14,3.7263004779815674,0,9,ge0p6,0.6666666666666666,0.5384615384615384,frontier_consolidation_fwcompact_medium_002120,2051,5103,750300,0p4_0p6,frontier_consolidation_fwcompact_medium_059966,15,300,20,2,0,False,False
2367,edit:frontier_consolidation_fwcompact_medium_006041:0:15-16,row:2462,compact_edit,content,o,83,8.96524715423584,0,326,8.051558494567871,0,361,8.82535171508789,0,318,0p2_0p4,0.21428571428571427,0.5625,frontier_consolidation_fwcompact_medium_022156,649,10794,752462,0p4_0p6,frontier_consolidation_fwcompact_medium_006041,14,2462,23,16,15,False,False
2368,edit:frontier_consolidation_fwcompact_medium_005200:0:57-60,row:1401,compact_edit,content,ine,504,7.160558700561523,0,127,3.343740940093994,0,3,6.933501243591309,0,101,0p2_0p4,0.3333333333333333,0.5833333333333334,frontier_consolidation_fwcompact_medium_058403,2822,10593,751401,0p4_0p6,frontier_consolidation_fwcompact_medium_005200,12,1401,16,60,57,False,False
2369,edit:frontier_consolidation_fwcompact_medium_007201:0:16-17,row:196,compact_edit,content,S,55,8.375008583068848,0,780,6.446374893188477,0,116,7.984582901000977,0,553,0p2_0p4,0.3888888888888889,0.5714285714285714,frontier_consolidation_fwcompact_medium_004675,29,10455,750196,0p4_0p6,frontier_consolidation_fwcompact_medium_007201,18,196,26,17,16,False,False
2370,edit:frontier_consolidation_fwcompact_medium_052418:0:0-1,row:1977,compact_edit,function,A,263,6.224342346191406,0,37,8.556853294372559,0,398,5.870356559753418,0,20,0p4_0p6,0.4166666666666667,0.5,frontier_consolidation_fwcompact_medium_018865,289,1438,751977,0p4_0p6,frontier_consolidation_fwcompact_medium_052418,11,1977,17,1,0,False,False
2371,edit:frontier_consolidation_fwcompact_medium_007870:0:36-39,row:2377,compact_edit,content,ens,820,7.659481048583984,0,113,7.009904861450195,0,51,6.808403015136719,0,56,0p4_0p6,0.42857142857142855,0.4444444444444444,frontier_consolidation_fwcompact_medium_026183,593,10448,752377,0p4_0p6,frontier_consolidation_fwcompact_medium_007870,7,2377,10,39,36,False,False
2372,edit:frontier_consolidation_fwcompact_medium_022329:0:70-73,row:548,compact_edit,content,ing,212,4.504988670349121,0,12,5.5900678634643555,0,22,3.7427449226379395,0,7,0p2_0p4,0.3157894736842105,0.5,frontier_consolidation_fwcompact_medium_045172,1254,11265,750548,0p4_0p6,frontier_consolidation_fwcompact_medium_022329,19,548,28,73,70,False,False
2373,edit:frontier_consolidation_fwcompact_medium_043783:0:80-81,row:929,compact_edit,content,k,79,12.425649642944336,0,5903,9.7358980178833,0,1485,11.358205795288086,0,4364,0p2_0p4,0.21739130434782608,0.7272727272727273,frontier_consolidation_fwcompact_medium_047829,2896,7747,750929,0p6_0p8,frontier_consolidation_fwcompact_medium_043783,23,929,43,81,80,False,False
2374,edit:frontier_consolidation_fwcompact_medium_015512:0:0-4,row:2372,compact_edit,pronoun,They,739,4.634629249572754,0,14,3.790809154510498,0,5,6.879217147827148,0,131,0p4_0p6,0.5555555555555556,0.7142857142857143,frontier_consolidation_fwcompact_medium_013506,556,5209,752372,0p6_0p8,frontier_consolidation_fwcompact_medium_015512,9,2372,13,4,0,False,False
2375,edit:frontier_consolidation_fwcompact_medium_012212:0:23-28,row:2019,compact_edit,content,ining,1494,3.5966076850891113,0,4,3.5098836421966553,0,5,3.6677918434143066,0,5,0p2_0p4,0.3125,0.47058823529411764,frontier_consolidation_fwcompact_medium_044135,1763,9312,752019,0p4_0p6,frontier_consolidation_fwcompact_medium_012212,16,2019,38,28,23,False,False
2376,edit:frontier_consolidation_fwcompact_medium_017713:0:71-75,row:1329,compact_edit,content,ests,3078,7.8708295822143555,0,312,8.803295135498047,0,612,7.369426727294922,0,157,0p2_0p4,0.26666666666666666,0.6153846153846154,frontier_consolidation_fwcompact_medium_016771,2518,16925,751329,0p6_0p8,frontier_consolidation_fwcompact_medium_017713,15,1329,22,75,71,False,False
2377,edit:frontier_consolidation_fwcompact_medium_009465:0:48-51,row:2630,compact_edit,content,les,698,5.163745880126953,0,29,4.115513324737549,0,12,4.4926557540893555,0,18,0p4_0p6,0.4444444444444444,0.4,frontier_consolidation_fwcompact_medium_027845,815,7500,752630,0p4_0p6,frontier_consolidation_fwcompact_medium_009465,9,2630,19,51,48,False,False
2378,edit:frontier_consolidation_fwcompact_medium_005352:0:5-8,row:109,compact_edit,content,oms,3566,6.935803413391113,0,168,7.65445613861084,0,230,10.31291389465332,0,601,0p2_0p4,0.23076923076923078,0.4444444444444444,frontier_consolidation_fwcompact_medium_032985,1921,3394,750109,0p4_0p6,frontier_consolidation_fwcompact_medium_005352,13,109,18,8,5,False,False
2379,edit:frontier_consolidation_fwcompact_medium_024310:0:82-86,row:2521,compact_edit,content,ades,3069,8.297151565551758,0,574,9.469653129577637,0,1039,8.549287796020508,0,623,ge0p6,0.6842105263157895,0.391304347826087,frontier_consolidation_fwcompact_medium_056385,1035,4034,752521,lt0p4,frontier_consolidation_fwcompact_medium_024310,19,2521,38,86,82,False,False
2380,edit:frontier_consolidation_fwcompact_medium_025977:0:123-125,row:63,compact_edit,content,ag,485,5.3609700202941895,0,26,10.352794647216797,0,182,5.4079060554504395,0,24,lt0p2,0.15,0.625,frontier_consolidation_fwcompact_medium_049956,82,2410,750063,0p6_0p8,frontier_consolidation_fwcompact_medium_025977,20,63,36,125,123,False,False
2381,edit:frontier_consolidation_fwcompact_medium_023699:0:56-63,row:127,compact_edit,content,ization,2788,6.85816764831543,0,113,8.016291618347168,0,27,6.50861930847168,0,84,0p4_0p6,0.46153846153846156,0.375,frontier_consolidation_fwcompact_medium_017870,1872,9234,750127,lt0p4,frontier_consolidation_fwcompact_medium_023699,13,127,21,63,56,False,False
2382,edit:frontier_consolidation_fwcompact_medium_007138:0:108-110,row:2586,compact_edit,content,'s,249,1.5636627674102783,0,2,1.5923455953598022,0,2,1.9022504091262817,0,2,0p4_0p6,0.45454545454545453,0.6666666666666666,frontier_consolidation_fwcompact_medium_049520,2251,6695,752586,0p6_0p8,frontier_consolidation_fwcompact_medium_007138,22,2586,32,110,108,False,False
2383,edit:frontier_consolidation_fwcompact_medium_058594:0:24-26,row:2552,compact_edit,content,-e,4713,6.787654399871826,0,124,10.464615821838379,0,2274,7.230894565582275,0,258,0p2_0p4,0.3,0.5454545454545454,frontier_consolidation_fwcompact_medium_002099,737,7273,752552,0p4_0p6,frontier_consolidation_fwcompact_medium_058594,10,2552,15,26,24,False,False
2384,edit:frontier_consolidation_fwcompact_medium_008227:0:75-77,row:2959,compact_edit,content,af,3456,12.644059181213379,0,8324,12.001200675964355,0,4986,13.580265045166016,0,9955,0p2_0p4,0.2,0.5,frontier_consolidation_fwcompact_medium_015527,1070,8105,752959,0p4_0p6,frontier_consolidation_fwcompact_medium_008227,15,2959,20,77,75,False,False
2385,edit:frontier_consolidation_fwcompact_medium_045174:0:91-96,row:2079,compact_edit,content,aging,6189,7.161869049072266,0,127,6.342586040496826,0,71,7.494825839996338,0,140,0p2_0p4,0.3,0.45454545454545453,frontier_consolidation_fwcompact_medium_006562,1997,15930,752079,0p4_0p6,frontier_consolidation_fwcompact_medium_045174,20,2079,37,96,91,False,False
2386,edit:frontier_consolidation_fwcompact_medium_015608:0:26-31,row:2440,compact_edit,content,aches,4259,3.0279252529144287,0,2,1.5777134895324707,0,2,3.1073684692382812,0,2,0p2_0p4,0.3333333333333333,0.625,frontier_consolidation_fwcompact_medium_055361,645,3250,752440,0p6_0p8,frontier_consolidation_fwcompact_medium_015608,9,2440,16,31,26,False,False
2387,edit:frontier_consolidation_fwcompact_medium_061319:0:68-71,row:727,compact_edit,content,way,536,8.279882431030273,0,256,6.076137065887451,0,15,8.488027572631836,0,275,0p2_0p4,0.21428571428571427,0.5,frontier_consolidation_fwcompact_medium_018838,2371,15717,750727,0p4_0p6,frontier_consolidation_fwcompact_medium_061319,14,727,23,71,68,False,False
2388,edit:frontier_consolidation_fwcompact_medium_021576:0:2-7,row:2133,compact_edit,content,aling,5462,13.965886116027832,0,4657,11.826213836669922,0,2567,14.91844654083252,0,6294,0p2_0p4,0.3,0.6666666666666666,frontier_consolidation_fwcompact_medium_055329,271,5912,752133,0p6_0p8,frontier_consolidation_fwcompact_medium_021576,10,2133,17,7,2,False,False
2389,edit:frontier_consolidation_fwcompact_medium_025247:0:0-9,row:164,compact_edit,content,Professor,6754,11.25179386138916,0,1590,4.388556480407715,0,2,9.638927459716797,0,1028,0p4_0p6,0.42105263157894735,0.5454545454545454,frontier_consolidation_fwcompact_medium_035080,1823,7607,750164,0p4_0p6,frontier_consolidation_fwcompact_medium_025247,19,164,39,9,0,False,False
2390,edit:frontier_consolidation_fwcompact_medium_041795:0:80-82,row:69,compact_edit,content,'s,249,2.4634501934051514,0,2,2.3778669834136963,0,4,2.7825722694396973,0,2,ge0p6,0.7083333333333334,0.5454545454545454,frontier_consolidation_fwcompact_medium_047232,1475,4713,750069,0p4_0p6,frontier_consolidation_fwcompact_medium_041795,24,69,31,82,80,False,False
2391,edit:frontier_consolidation_fwcompact_medium_040361:0:31-34,row:250,compact_edit,content,ake,420,7.704748153686523,0,238,7.240219593048096,0,2,7.165590763092041,0,210,0p2_0p4,0.3125,0.5,frontier_consolidation_fwcompact_medium_021860,394,6520,750250,0p4_0p6,frontier_consolidation_fwcompact_medium_040361,16,250,29,34,31,False,False
2392,edit:frontier_consolidation_fwcompact_medium_032989:0:0-5,row:1513,compact_edit,content,Using,14275,10.855376243591309,0,2352,7.364940643310547,0,86,11.66816520690918,0,3121,ge0p6,0.7368421052631579,0.5384615384615384,frontier_consolidation_fwcompact_medium_025247,164,16718,751513,0p4_0p6,frontier_consolidation_fwcompact_medium_032989,19,1513,30,5,0,False,False
2393,edit:frontier_consolidation_fwcompact_medium_049610:0:0-1,row:235,compact_edit,function,A,263,3.7331666946411133,0,4,9.744438171386719,0,104,4.866842269897461,0,7,lt0p2,0.125,0.6190476190476191,frontier_consolidation_fwcompact_medium_046544,1342,9639,750235,0p6_0p8,frontier_consolidation_fwcompact_medium_049610,23,235,40,1,0,False,False
2394,edit:frontier_consolidation_fwcompact_medium_043001:0:2-7,row:1186,compact_edit,content,aring,5336,10.639507293701172,0,908,7.717228412628174,0,114,9.004314422607422,0,418,0p2_0p4,0.3333333333333333,0.38461538461538464,frontier_consolidation_fwcompact_medium_057351,2427,11900,751186,lt0p4,frontier_consolidation_fwcompact_medium_043001,12,1186,20,7,2,False,False
2395,edit:frontier_consolidation_fwcompact_medium_060250:0:0-1,row:2517,compact_edit,function,A,263,8.869948387145996,0,365,8.489174842834473,0,350,8.770730018615723,0,707,0p2_0p4,0.25,0.5789473684210527,frontier_consolidation_fwcompact_medium_050003,1975,966,752517,0p4_0p6,frontier_consolidation_fwcompact_medium_060250,16,2517,27,1,0,False,False
2396,edit:frontier_consolidation_fwcompact_medium_008848:0:0-4,row:574,compact_edit,content,Stay,8561,8.817916870117188,0,760,5.520472526550293,0,16,7.870425224304199,0,394,ge0p6,0.6666666666666666,0.8333333333333334,frontier_consolidation_fwcompact_medium_018389,2599,16562,750574,ge0p8,frontier_consolidation_fwcompact_medium_008848,9,574,13,4,0,False,False
2397,edit:frontier_consolidation_fwcompact_medium_022869:0:58-60,row:794,compact_edit,content,'s,249,5.134443283081055,0,7,4.86675500869751,0,9,5.070005416870117,0,8,0p2_0p4,0.2727272727272727,0.45454545454545453,frontier_consolidation_fwcompact_medium_002853,2423,13331,750794,0p4_0p6,frontier_consolidation_fwcompact_medium_022869,11,794,18,60,58,False,False
2398,edit:frontier_consolidation_fwcompact_medium_032062:0:14-15,row:740,compact_edit,content,s,87,2.990811586380005,0,3,3.902439832687378,0,9,2.8375778198242188,0,3,0p2_0p4,0.2857142857142857,0.4666666666666667,frontier_consolidation_fwcompact_medium_038681,674,10087,750740,0p4_0p6,frontier_consolidation_fwcompact_medium_032062,21,740,30,15,14,False,False
2399,edit:frontier_consolidation_fwcompact_medium_054158:0:24-26,row:2090,compact_edit,content,'s,249,3.4098191261291504,0,6,3.630980968475342,0,5,2.6328775882720947,0,3,0p4_0p6,0.5263157894736842,0.5,frontier_consolidation_fwcompact_medium_038675,2060,8876,752090,0p4_0p6,frontier_consolidation_fwcompact_medium_054158,19,2090,38,26,24,False,False
2400,edit:frontier_consolidation_fwcompact_medium_019324:0:97-99,row:914,compact_edit,content,'s,249,4.270390510559082,0,13,3.3121144771575928,0,7,4.263822555541992,0,16,0p4_0p6,0.5,0.2727272727272727,frontier_consolidation_fwcompact_medium_032739,978,10292,750914,lt0p4,frontier_consolidation_fwcompact_medium_019324,20,914,28,99,97,False,False
2401,edit:frontier_consolidation_fwcompact_medium_032178:0:26-31,row:1314,compact_edit,content,ating,1127,5.275279998779297,0,25,5.209191799163818,0,10,5.855053424835205,0,46,0p2_0p4,0.23529411764705882,0.6666666666666666,frontier_consolidation_fwcompact_medium_004087,1080,1933,751314,0p6_0p8,frontier_consolidation_fwcompact_medium_032178,16,1314,19,31,26,False,False
