arm,role,seed,checkpoint,pair_id,target_occurrence_index,target_token_id,overlap_bin,overlap_class,target_word,transcript_id,intact_nll,replaced_nll,delta
D_V_43022,V,43022,chck_100M,childes_vs_1e305de70b9e193c,1,409,low,overlap,like,childes/CHILDES_NA/HSLLD/HV1/TP/rostp1.cha,0.01503551471978426,0.09655115753412247,0.08151564281433821
D_V_43022,V,43022,chck_100M,childes_vs_1e305de70b9e193c,2,786,low,nonoverlap,big,childes/CHILDES_NA/HSLLD/HV1/TP/rostp1.cha,3.3900609016418457,3.6474671363830566,0.25740623474121094
D_V_43022,V,43022,chck_100M,childes_vs_1e85347273376e29,0,1045,low,nonoverlap,use,childes/CHILDES_NA/Suppes/020525.cha,1.3229225873947144,2.3251538276672363,1.002231240272522
D_V_43022,V,43022,chck_100M,childes_vs_1e85347273376e29,1,1723,low,overlap,box,childes/CHILDES_NA/Suppes/020525.cha,0.09314833581447601,5.512346267700195,5.419197931885719
D_V_43022,V,43022,chck_100M,childes_vs_1e85347273376e29,2,1260,low,nonoverlap,bed,childes/CHILDES_NA/Suppes/020525.cha,7.465991020202637,6.915957450866699,-0.5500335693359375
D_V_43022,V,43022,chck_100M,childes_vs_1e99299cf6d7a3c0,0,851,low,nonoverlap,ask,childes/CHILDES_NA/HSLLD/HV7/LW/ctrlw7.cha,4.803230285644531,4.99399995803833,0.19076967239379883
D_V_43022,V,43022,chck_100M,childes_vs_1e99299cf6d7a3c0,1,415,low,overlap,him,childes/CHILDES_NA/HSLLD/HV7/LW/ctrlw7.cha,0.07406473904848099,2.6873891353607178,2.613324396312237
D_V_43022,V,43022,chck_100M,childes_vs_1e99299cf6d7a3c0,2,1904,low,nonoverlap,question,childes/CHILDES_NA/HSLLD/HV7/LW/ctrlw7.cha,2.1061878204345703,2.771498918533325,0.6653110980987549
D_V_43022,V,43022,chck_100M,childes_vs_1e9a15f3f3fd3e67,0,4883,low,nonoverlap,whoa,childes/CHILDES_NA/HSLLD/HV1/BR/jasbr1.cha,10.951923370361328,11.402660369873047,0.45073699951171875
D_V_43022,V,43022,chck_100M,childes_vs_1e9a15f3f3fd3e67,2,1446,low,overlap,ate,childes/CHILDES_NA/HSLLD/HV1/BR/jasbr1.cha,0.013264154084026814,0.08481420576572418,0.07155005168169737
D_V_43022,V,43022,chck_100M,childes_vs_1e9a15f3f3fd3e67,5,5802,low,nonoverlap,oranges,childes/CHILDES_NA/HSLLD/HV1/BR/jasbr1.cha,0.11064330488443375,0.06118152290582657,-0.04946178197860718
D_V_43022,V,43022,chck_100M,childes_vs_1ec2fc9da384556c,1,932,low,nonoverlap,called,childes/CHILDES_NA/HSLLD/HV7/LW/suslw7.cha,4.032057762145996,4.4178619384765625,0.3858041763305664
D_V_43022,V,43022,chck_100M,childes_vs_1ec2fc9da384556c,3,4675,low,nonoverlap,log,childes/CHILDES_NA/HSLLD/HV7/LW/suslw7.cha,9.457944869995117,8.918298721313477,-0.5396461486816406
D_V_43022,V,43022,chck_100M,childes_vs_1f182da4fef6f71a,0,2805,partial,nonoverlap,couple,childes/CHILDES_NA/Brown/Sarah/030409.cha,1.301566481590271,1.4078848361968994,0.10631835460662842
D_V_43022,V,43022,chck_100M,childes_vs_1f182da4fef6f71a,2,1911,partial,nonoverlap,ago,childes/CHILDES_NA/Brown/Sarah/030409.cha,6.861433982849121,2.912067413330078,-3.949366569519043
D_V_43022,V,43022,chck_100M,childes_vs_1f182da4fef6f71a,3,848,partial,overlap,last,childes/CHILDES_NA/Brown/Sarah/030409.cha,2.297804832458496,5.489715099334717,3.1919102668762207
D_V_43022,V,43022,chck_100M,childes_vs_1f1c34164747e0ca,1,13000,low,overlap,ernie,childes/CHILDES_NA/HSLLD/HV1/BR/bribr1.cha,0.712574303150177,3.041443109512329,2.328868806362152
D_V_43022,V,43022,chck_100M,childes_vs_1f1c34164747e0ca,2,457,low,nonoverlap,said,childes/CHILDES_NA/HSLLD/HV1/BR/bribr1.cha,3.4779281616210938,4.491274356842041,1.0133461952209473
D_V_43022,V,43022,chck_100M,childes_vs_1f1c34164747e0ca,3,4328,low,nonoverlap,bert,childes/CHILDES_NA/HSLLD/HV1/BR/bribr1.cha,4.029998779296875,6.716538906097412,2.686540126800537
D_V_43022,V,43022,chck_100M,childes_vs_209bb6a21ead471c,3,1559,low,nonoverlap,piece,childes/CHILDES_NA/HSLLD/HV3/MT/devmt3.cha,3.4998579025268555,3.5535264015197754,0.05366849899291992
D_V_43022,V,43022,chck_100M,childes_vs_209bb6a21ead471c,5,4026,low,overlap,lying,childes/CHILDES_NA/HSLLD/HV3/MT/devmt3.cha,2.6067607402801514,4.136875152587891,1.5301144123077393
D_V_43022,V,43022,chck_100M,childes_vs_209bb6a21ead471c,6,6850,low,nonoverlap,nearby,childes/CHILDES_NA/HSLLD/HV3/MT/devmt3.cha,5.411717891693115,6.636043548583984,1.2243256568908691
D_V_43022,V,43022,chck_100M,childes_vs_20f426ddcb8e37da,1,15470,low,nonoverlap,fireworks,childes/CHILDES_NA/HSLLD/HV2/MT/conmt2.cha,5.430606365203857,6.28591251373291,0.8553061485290527
D_V_43022,V,43022,chck_100M,childes_vs_20f426ddcb8e37da,4,858,low,overlap,um,childes/CHILDES_NA/HSLLD/HV2/MT/conmt2.cha,3.3606343269348145,4.044700622558594,0.6840662956237793
D_V_43022,V,43022,chck_100M,childes_vs_20f426ddcb8e37da,9,552,low,nonoverlap,over,childes/CHILDES_NA/HSLLD/HV2/MT/conmt2.cha,3.0626885890960693,2.182842254638672,-0.8798463344573975
D_V_43022,V,43022,chck_100M,childes_vs_214080c914f26199,1,464,partial,overlap,here,childes/CHILDES_NA/MacWhinney/030328.cha,3.5021653175354004,3.537152051925659,0.03498673439025879
D_V_43022,V,43022,chck_100M,childes_vs_214080c914f26199,2,2011,partial,nonoverlap,working,childes/CHILDES_NA/MacWhinney/030328.cha,10.03767204284668,9.83390998840332,-0.20376205444335938
D_V_43022,V,43022,chck_100M,childes_vs_21e7100be0f6b01b,0,369,low,nonoverlap,know,childes/CHILDES_NA/HSLLD/HV3/RE/jeare3.cha,0.07225017249584198,0.09852303564548492,0.026272863149642944
D_V_43022,V,43022,chck_100M,childes_vs_21e7100be0f6b01b,1,309,low,overlap,what,childes/CHILDES_NA/HSLLD/HV3/RE/jeare3.cha,2.483672857284546,1.2931920289993286,-1.1904808282852173
D_V_43022,V,43022,chck_100M,childes_vs_21e7100be0f6b01b,4,559,low,nonoverlap,down,childes/CHILDES_NA/HSLLD/HV3/RE/jeare3.cha,4.739175319671631,4.979536533355713,0.24036121368408203
D_V_43022,V,43022,chck_100M,childes_vs_220f3f79bee67261,1,3542,low,nonoverlap,drop,childes/CHILDES_NA/HSLLD/HV2/MT/bramt2.cha,10.5754976272583,12.735434532165527,2.1599369049072266
D_V_43022,V,43022,chck_100M,childes_vs_220f3f79bee67261,3,742,low,nonoverlap,something,childes/CHILDES_NA/HSLLD/HV2/MT/bramt2.cha,3.3397505283355713,0.7639188766479492,-2.575831651687622
D_V_43022,V,43022,chck_100M,childes_vs_220f3f79bee67261,4,1263,low,overlap,morning,childes/CHILDES_NA/HSLLD/HV2/MT/bramt2.cha,0.04218036308884621,0.36006489396095276,0.31788453087210655
D_V_43022,V,43022,chck_100M,childes_vs_2211433fa569c0ff,0,469,partial,nonoverlap,see,childes/CHILDES_NA/HSLLD/HV3/BR/jebbr3.cha,9.195598602294922,7.7344207763671875,-1.4611778259277344
D_V_43022,V,43022,chck_100M,childes_vs_2211433fa569c0ff,2,13535,partial,overlap,tusks,childes/CHILDES_NA/HSLLD/HV3/BR/jebbr3.cha,1.352042555809021,8.118636131286621,6.7665935754776
D_V_43022,V,43022,chck_100M,childes_vs_22c0ef1bf9940a5a,1,436,partial,overlap,get,childes/CHILDES_NA/MacWhinney/020617f.cha,5.68065071105957,6.81829833984375,1.1376476287841797
D_V_43022,V,43022,chck_100M,childes_vs_22c0ef1bf9940a5a,2,2591,partial,nonoverlap,usually,childes/CHILDES_NA/MacWhinney/020617f.cha,14.54619026184082,15.088254928588867,0.5420646667480469
D_V_43022,V,43022,chck_100M,childes_vs_22c0ef1bf9940a5a,4,841,partial,nonoverlap,wanna,childes/CHILDES_NA/MacWhinney/020617f.cha,5.127640247344971,5.215135097503662,0.0874948501586914
D_V_43022,V,43022,chck_100M,childes_vs_2333832959cb1997,0,980,low,nonoverlap,huh,childes/CHILDES_NA/Brown/Sarah/020914.cha,12.310541152954102,13.106215476989746,0.7956743240356445
D_V_43022,V,43022,chck_100M,childes_vs_2333832959cb1997,3,9270,low,nonoverlap,sleepy,childes/CHILDES_NA/Brown/Sarah/020914.cha,4.944610118865967,4.888204574584961,-0.05640554428100586
D_V_43022,V,43022,chck_100M,childes_vs_2333832959cb1997,5,610,low,overlap,come,childes/CHILDES_NA/Brown/Sarah/020914.cha,4.161644458770752,4.320382595062256,0.1587381362915039
D_V_43022,V,43022,chck_100M,childes_vs_2343a5fd050cf438,1,564,low,nonoverlap,off,childes/CHILDES_NA/HSLLD/HV1/BR/brabr1.cha,4.021148681640625,3.4618754386901855,-0.5592732429504395
D_V_43022,V,43022,chck_100M,childes_vs_2343a5fd050cf438,3,575,low,overlap,going,childes/CHILDES_NA/HSLLD/HV1/BR/brabr1.cha,0.08998974412679672,0.262925922870636,0.17293617874383926
D_V_43022,V,43022,chck_100M,childes_vs_2343a5fd050cf438,4,876,low,nonoverlap,show,childes/CHILDES_NA/HSLLD/HV1/BR/brabr1.cha,1.820396065711975,1.6686371564865112,-0.15175890922546387
D_V_43022,V,43022,chck_100M,childes_vs_234c71149c3c312f,0,569,partial,nonoverlap,okay,childes/CHILDES_NA/HSLLD/HV1/BR/allbr1.cha,3.0753931999206543,3.00697660446167,-0.06841659545898438
D_V_43022,V,43022,chck_100M,childes_vs_234c71149c3c312f,3,10186,partial,nonoverlap,reads,childes/CHILDES_NA/HSLLD/HV1/BR/allbr1.cha,3.943984270095825,6.257009029388428,2.3130247592926025
D_V_43022,V,43022,chck_100M,childes_vs_234c71149c3c312f,4,345,partial,overlap,one,childes/CHILDES_NA/HSLLD/HV1/BR/allbr1.cha,2.2427213191986084,3.488647937774658,1.2459266185760498
D_V_43022,V,43022,chck_100M,childes_vs_2389e3ce79cad6e6,0,826,partial,overlap,chi,childes/CHILDES_NA/HSLLD/HV5/MT/petmt5.cha,3.1708970069885254,6.3600616455078125,3.189164638519287
D_V_43022,V,43022,chck_100M,childes_vs_2389e3ce79cad6e6,1,309,partial,nonoverlap,what,childes/CHILDES_NA/HSLLD/HV5/MT/petmt5.cha,0.7602795362472534,0.28309351205825806,-0.47718602418899536
D_V_43022,V,43022,chck_100M,childes_vs_2389e3ce79cad6e6,2,909,partial,nonoverlap,doing,childes/CHILDES_NA/HSLLD/HV5/MT/petmt5.cha,2.232089042663574,0.7850431203842163,-1.447045922279358
D_V_43022,V,43022,chck_100M,childes_vs_24295d41900742a5,1,563,low,nonoverlap,put,childes/CHILDES_NA/HSLLD/HV2/MT/termt2.cha,1.9277782440185547,1.2096810340881348,-0.7180972099304199
D_V_43022,V,43022,chck_100M,childes_vs_24295d41900742a5,2,415,low,nonoverlap,him,childes/CHILDES_NA/HSLLD/HV2/MT/termt2.cha,5.987037181854248,0.4491475224494934,-5.537889659404755
D_V_43022,V,43022,chck_100M,childes_vs_243f8748d5510ef6,0,1542,low,overlap,live,childes/CHILDES_NA/Brown/Adam/041002.cha,4.734493255615234,5.340878009796143,0.6063847541809082
D_V_43022,V,43022,chck_100M,childes_vs_243f8748d5510ef6,1,1229,low,nonoverlap,near,childes/CHILDES_NA/Brown/Adam/041002.cha,9.028291702270508,9.400113105773926,0.37182140350341797
D_V_43022,V,43022,chck_100M,childes_vs_243f8748d5510ef6,2,381,low,nonoverlap,there,childes/CHILDES_NA/Brown/Adam/041002.cha,5.496176719665527,6.438791751861572,0.9426150321960449
D_V_43022,V,43022,chck_100M,childes_vs_2462fc5d23714ac1,0,569,low,overlap,okay,childes/CHILDES_NA/HSLLD/HV3/BR/jebbr3.cha,8.181768417358398,10.217874526977539,2.0361061096191406
D_V_43022,V,43022,chck_100M,childes_vs_2462fc5d23714ac1,1,2121,low,nonoverlap,sea,childes/CHILDES_NA/HSLLD/HV3/BR/jebbr3.cha,7.0991010665893555,7.26207160949707,0.16297054290771484
D_V_43022,V,43022,chck_100M,childes_vs_2462fc5d23714ac1,2,3203,low,nonoverlap,cow,childes/CHILDES_NA/HSLLD/HV3/BR/jebbr3.cha,10.72906494140625,10.884177207946777,0.15511226654052734
D_V_43022,V,43022,chck_100M,childes_vs_246abb1651b5bdca,0,571,partial,nonoverlap,cause,childes/CHILDES_NA/HSLLD/HV3/ER/inaer3.cha,0.4437970519065857,0.6038655638694763,0.16006851196289062
D_V_43022,V,43022,chck_100M,childes_vs_246abb1651b5bdca,1,1717,partial,nonoverlap,taken,childes/CHILDES_NA/HSLLD/HV3/ER/inaer3.cha,6.03230094909668,6.100216865539551,0.0679159164428711
D_V_43022,V,43022,chck_100M,childes_vs_246abb1651b5bdca,5,719,partial,overlap,car,childes/CHILDES_NA/HSLLD/HV3/ER/inaer3.cha,0.18281212449073792,0.34934207797050476,0.16652995347976685
D_V_43022,V,43022,chck_100M,childes_vs_2677e597fa673744,0,1674,low,nonoverlap,looks,childes/CHILDES_NA/HSLLD/HV7/ET/briet7.cha,3.196150064468384,4.495269298553467,1.299119234085083
D_V_43022,V,43022,chck_100M,childes_vs_2677e597fa673744,1,409,low,overlap,like,childes/CHILDES_NA/HSLLD/HV7/ET/briet7.cha,0.17970989644527435,0.15404273569583893,-0.025667160749435425
D_V_43022,V,43022,chck_100M,childes_vs_2677e597fa673744,2,8881,low,nonoverlap,tool,childes/CHILDES_NA/HSLLD/HV7/ET/briet7.cha,7.910075664520264,10.022610664367676,2.112534999847412
D_V_43022,V,43022,chck_100M,childes_vs_26f3bd030e897d38,0,5402,partial,nonoverlap,eleven,childes/CHILDES_NA/Brown/Sarah/041104.cha,5.298896312713623,7.025590896606445,1.7266945838928223
D_V_43022,V,43022,chck_100M,childes_vs_26f3bd030e897d38,1,2723,partial,nonoverlap,thirty,childes/CHILDES_NA/Brown/Sarah/041104.cha,8.943404197692871,10.246040344238281,1.3026361465454102
D_V_43022,V,43022,chck_100M,childes_vs_26f3bd030e897d38,2,519,partial,overlap,got,childes/CHILDES_NA/Brown/Sarah/041104.cha,0.12740294635295868,3.8711628913879395,3.7437599450349808
D_V_43022,V,43022,chck_100M,childes_vs_26fac94bcd1770d9,1,660,high,nonoverlap,tell,childes/CHILDES_NA/HSLLD/HV3/ER/tamer3.cha,0.07472085952758789,0.046968646347522736,-0.027752213180065155
D_V_43022,V,43022,chck_100M,childes_vs_26fac94bcd1770d9,2,415,high,nonoverlap,him,childes/CHILDES_NA/HSLLD/HV3/ER/tamer3.cha,2.4327750205993652,2.5723371505737305,0.13956212997436523
D_V_43022,V,43022,chck_100M,childes_vs_26fac94bcd1770d9,4,409,high,overlap,like,childes/CHILDES_NA/HSLLD/HV3/ER/tamer3.cha,0.016882864758372307,0.7284350395202637,0.7115521747618914
D_V_43022,V,43022,chck_100M,childes_vs_275f6b05ba06d4c6,2,3516,low,nonoverlap,walked,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,3.084643840789795,3.567324161529541,0.4826803207397461
D_V_43022,V,43022,chck_100M,childes_vs_275f6b05ba06d4c6,4,2645,low,nonoverlap,park,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,7.177535057067871,7.152842998504639,-0.024692058563232422
D_V_43022,V,43022,chck_100M,childes_vs_275f6b05ba06d4c6,9,2669,low,overlap,snow,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,2.5366368293762207,6.137592315673828,3.6009554862976074
D_V_43022,V,43022,chck_100M,childes_vs_276508a4ed2875ff,0,326,low,nonoverlap,go,childes/CHILDES_NA/HSLLD/HV7/ET/suset7.cha,2.8882598876953125,3.688704490661621,0.8004446029663086
D_V_43022,V,43022,chck_100M,childes_vs_276508a4ed2875ff,1,563,low,overlap,put,childes/CHILDES_NA/HSLLD/HV7/ET/suset7.cha,0.46515655517578125,1.5367379188537598,1.0715813636779785
D_V_43022,V,43022,chck_100M,childes_vs_276508a4ed2875ff,2,559,low,nonoverlap,down,childes/CHILDES_NA/HSLLD/HV7/ET/suset7.cha,6.050682067871094,2.569715976715088,-3.480966091156006
D_V_43022,V,43022,chck_100M,childes_vs_277f89df7c635c42,0,2772,partial,nonoverlap,eve,childes/CHILDES_NA/Brown/Eve/010900a.cha,5.054628849029541,9.362343788146973,4.307714939117432
D_V_43022,V,43022,chck_100M,childes_vs_277f89df7c635c42,2,559,partial,overlap,down,childes/CHILDES_NA/Brown/Eve/010900a.cha,0.06697852909564972,3.2792253494262695,3.21224682033062
D_V_43022,V,43022,chck_100M,childes_vs_277f89df7c635c42,4,1214,partial,nonoverlap,please,childes/CHILDES_NA/Brown/Eve/010900a.cha,6.342028617858887,5.255583763122559,-1.0864448547363281
D_V_43022,V,43022,chck_100M,childes_vs_27e3d99fbc287cdc,1,803,partial,overlap,really,childes/CHILDES_NA/HSLLD/HV1/BR/geobr1.cha,0.11993348598480225,1.4711576700210571,1.3512241840362549
D_V_43022,V,43022,chck_100M,childes_vs_27e3d99fbc287cdc,3,1189,partial,nonoverlap,once,childes/CHILDES_NA/HSLLD/HV1/BR/geobr1.cha,8.554841995239258,8.941695213317871,0.3868532180786133
D_V_43022,V,43022,chck_100M,childes_vs_27e3d99fbc287cdc,5,1768,partial,nonoverlap,rather,childes/CHILDES_NA/HSLLD/HV1/BR/geobr1.cha,10.542872428894043,13.052180290222168,2.509307861328125
D_V_43022,V,43022,chck_100M,childes_vs_27ebf2a5e6ae0b48,0,523,low,nonoverlap,where,childes/CHILDES_NA/HSLLD/HV1/TP/chatp1.cha,1.8934447765350342,2.6129937171936035,0.7195489406585693
D_V_43022,V,43022,chck_100M,childes_vs_27ebf2a5e6ae0b48,1,2265,low,nonoverlap,eye,childes/CHILDES_NA/HSLLD/HV1/TP/chatp1.cha,7.120006561279297,11.197833061218262,4.077826499938965
D_V_43022,V,43022,chck_100M,childes_vs_27ebf2a5e6ae0b48,2,326,low,overlap,go,childes/CHILDES_NA/HSLLD/HV1/TP/chatp1.cha,0.09097938984632492,0.7477827668190002,0.6568033769726753
D_V_43022,V,43022,chck_100M,childes_vs_2826058e54c9e15f,1,659,low,overlap,gonna,childes/CHILDES_NA/MacWhinney/061017a.cha,0.00758316507562995,0.0319320410490036,0.02434887597337365
D_V_43022,V,43022,chck_100M,childes_vs_2826058e54c9e15f,2,1298,low,nonoverlap,hafta,childes/CHILDES_NA/MacWhinney/061017a.cha,1.0711613893508911,2.202498435974121,1.13133704662323
D_V_43022,V,43022,chck_100M,childes_vs_2826058e54c9e15f,3,629,low,nonoverlap,make,childes/CHILDES_NA/MacWhinney/061017a.cha,1.9003607034683228,1.1785043478012085,-0.7218563556671143
D_V_43022,V,43022,chck_100M,childes_vs_2851e5d6509ceb92,1,1274,low,overlap,happened,childes/CHILDES_NA/HSLLD/HV2/ER/inaer2.cha,0.06483055651187897,0.994545578956604,0.929715022444725
D_V_43022,V,43022,chck_100M,childes_vs_2851e5d6509ceb92,2,481,low,nonoverlap,when,childes/CHILDES_NA/HSLLD/HV2/ER/inaer2.cha,0.6501262784004211,0.5045836567878723,-0.14554262161254883
D_V_43022,V,43022,chck_100M,childes_vs_2851e5d6509ceb92,6,749,low,nonoverlap,hand,childes/CHILDES_NA/HSLLD/HV2/ER/inaer2.cha,2.8233144283294678,3.6396422386169434,0.8163278102874756
D_V_43022,V,43022,chck_100M,childes_vs_28f77d1c2bdeaaac,1,799,partial,nonoverlap,never,childes/CHILDES_NA/MacWhinney/031001.cha,2.335019111633301,2.5661871433258057,0.23116803169250488
D_V_43022,V,43022,chck_100M,childes_vs_28f77d1c2bdeaaac,2,1572,partial,overlap,hungry,childes/CHILDES_NA/MacWhinney/031001.cha,0.011059178970754147,3.2530646324157715,3.2420054534450173
D_V_43022,V,43022,chck_100M,childes_vs_28f77d1c2bdeaaac,3,9785,partial,overlap,thirsty,childes/CHILDES_NA/MacWhinney/031001.cha,0.11654036492109299,5.975986480712891,5.859446115791798
D_V_43022,V,43022,chck_100M,childes_vs_296a76cd3f86f286,1,409,low,overlap,like,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,4.2040205001831055,3.986713409423828,-0.21730709075927734
D_V_43022,V,43022,chck_100M,childes_vs_29b528bed75073f6,1,10969,low,overlap,squeeze,childes/CHILDES_NA/Suppes/020314.cha,0.6079928874969482,6.006059646606445,5.398066759109497
D_V_43022,V,43022,chck_100M,childes_vs_29b528bed75073f6,2,497,low,nonoverlap,right,childes/CHILDES_NA/Suppes/020314.cha,2.051647901535034,2.4830236434936523,0.43137574195861816
D_V_43022,V,43022,chck_100M,childes_vs_29b528bed75073f6,3,464,low,nonoverlap,here,childes/CHILDES_NA/Suppes/020314.cha,2.9130897521972656,3.6667046546936035,0.7536149024963379
D_V_43022,V,43022,chck_100M,childes_vs_2aca7a9f709f2baa,1,14403,low,overlap,messy,childes/CHILDES_NA/Brown/Eve/010900c.cha,1.591581106185913,11.87990665435791,10.288325548171997
D_V_43022,V,43022,chck_100M,childes_vs_2aca7a9f709f2baa,2,345,low,nonoverlap,one,childes/CHILDES_NA/Brown/Eve/010900c.cha,4.827542304992676,2.3880300521850586,-2.439512252807617
D_V_43022,V,43022,chck_100M,childes_vs_2b32d143c77c5406,2,1659,low,nonoverlap,ten,childes/CHILDES_NA/HSLLD/HV7/LW/ctrlw7.cha,1.6257710456848145,1.5219647884368896,-0.1038062572479248
D_V_43022,V,43022,chck_100M,childes_vs_2b32d143c77c5406,5,1298,low,overlap,hafta,childes/CHILDES_NA/HSLLD/HV7/LW/ctrlw7.cha,0.20778942108154297,1.9964300394058228,1.7886406183242798
D_V_43022,V,43022,chck_100M,childes_vs_2b32d143c77c5406,6,1470,low,nonoverlap,write,childes/CHILDES_NA/HSLLD/HV7/LW/ctrlw7.cha,3.0315895080566406,4.042649269104004,1.0110597610473633
D_V_43022,V,43022,chck_100M,childes_vs_2b79f439356603cf,0,486,low,nonoverlap,want,childes/CHILDES_NA/Suppes/020024.cha,0.059963226318359375,0.2776047885417938,0.21764156222343445
D_V_43022,V,43022,chck_100M,childes_vs_2b79f439356603cf,2,672,low,nonoverlap,take,childes/CHILDES_NA/Suppes/020024.cha,3.491194486618042,3.8320703506469727,0.34087586402893066
D_V_43022,V,43022,chck_100M,childes_vs_2b79f439356603cf,3,1414,low,overlap,hat,childes/CHILDES_NA/Suppes/020024.cha,3.3973441123962402,9.283805847167969,5.8864617347717285
D_V_43022,V,43022,chck_100M,childes_vs_2d6afb5602856938,0,13482,low,nonoverlap,heather,childes/CHILDES_NA/HSLLD/HV1/MT/sarmt1.cha,11.301146507263184,9.605362892150879,-1.6957836151123047
D_V_43022,V,43022,chck_100M,childes_vs_2d6afb5602856938,2,559,low,nonoverlap,down,childes/CHILDES_NA/HSLLD/HV1/MT/sarmt1.cha,2.9515769481658936,2.6129226684570312,-0.3386542797088623
D_V_43022,V,43022,chck_100M,childes_vs_2d6afb5602856938,4,13482,low,nonoverlap,heather,childes/CHILDES_NA/HSLLD/HV1/MT/sarmt1.cha,5.829255104064941,6.177803993225098,0.34854888916015625
D_V_43022,V,43022,chck_100M,childes_vs_2dec5c4adf6d6d2e,0,513,partial,nonoverlap,oh,childes/CHILDES_NA/Brown/Adam/030826.cha,6.585339069366455,5.597020626068115,-0.9883184432983398
D_V_43022,V,43022,chck_100M,childes_vs_2dec5c4adf6d6d2e,1,2371,partial,nonoverlap,special,childes/CHILDES_NA/Brown/Adam/030826.cha,5.135964393615723,5.661872863769531,0.5259084701538086
D_V_43022,V,43022,chck_100M,childes_vs_2dec5c4adf6d6d2e,2,345,partial,overlap,one,childes/CHILDES_NA/Brown/Adam/030826.cha,0.11311972886323929,2.279423713684082,2.1663039848208427
D_V_43022,V,43022,chck_100M,childes_vs_2dec67017258b05c,2,993,low,nonoverlap,done,childes/CHILDES_NA/HSLLD/HV1/BR/ethbr1b.cha,3.912214994430542,3.3785400390625,-0.533674955368042
D_V_43022,V,43022,chck_100M,childes_vs_2dec67017258b05c,6,672,low,nonoverlap,take,childes/CHILDES_NA/HSLLD/HV1/BR/ethbr1b.cha,0.8482701778411865,0.9381853938102722,0.0899152159690857
D_V_43022,V,43022,chck_100M,childes_vs_2dec67017258b05c,7,4668,low,nonoverlap,nap,childes/CHILDES_NA/HSLLD/HV1/BR/ethbr1b.cha,5.812463760375977,4.304810047149658,-1.5076537132263184
D_V_43022,V,43022,chck_100M,childes_vs_2e6114137e85c165,0,510,low,nonoverlap,kay,childes/CHILDES_NA/HSLLD/HV1/MT/todmt1.cha,4.819490909576416,5.411691665649414,0.592200756072998
D_V_43022,V,43022,chck_100M,childes_vs_2e6114137e85c165,5,2097,low,nonoverlap,butter,childes/CHILDES_NA/HSLLD/HV1/MT/todmt1.cha,8.391644477844238,8.860330581665039,0.4686861038208008
D_V_43022,V,43022,chck_100M,childes_vs_2e6114137e85c165,7,304,low,nonoverlap,me,childes/CHILDES_NA/HSLLD/HV1/MT/todmt1.cha,1.1036365032196045,0.595430850982666,-0.5082056522369385
D_V_43022,V,43022,chck_100M,childes_vs_2e737501a58b2a29,0,497,low,nonoverlap,right,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,10.054032325744629,6.605792999267578,-3.448239326477051
D_V_43022,V,43022,chck_100M,childes_vs_2e737501a58b2a29,1,501,low,nonoverlap,now,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,3.9856038093566895,2.8259339332580566,-1.1596698760986328
D_V_43022,V,43022,chck_100M,childes_vs_2e737501a58b2a29,2,309,low,overlap,what,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,4.299674987792969,3.4573311805725098,-0.842343807220459
D_V_43022,V,43022,chck_100M,childes_vs_2ee345669cf1706b,0,2308,partial,nonoverlap,hi,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,11.273109436035156,10.958200454711914,-0.3149089813232422
D_V_43022,V,43022,chck_100M,childes_vs_2ee345669cf1706b,4,13000,partial,overlap,ernie,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,7.265702724456787,11.396276473999023,4.130573749542236
D_V_43022,V,43022,chck_100M,childes_vs_2ee345669cf1706b,5,490,partial,nonoverlap,look,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,4.343850135803223,3.809736967086792,-0.5341131687164307
D_V_43022,V,43022,chck_100M,childes_vs_2f3659033519bcf1,0,469,low,nonoverlap,see,childes/CHILDES_NA/MacWhinney/050309c.cha,10.585935592651367,8.234711647033691,-2.351223945617676
D_V_43022,V,43022,chck_100M,childes_vs_2f3659033519bcf1,2,961,low,nonoverlap,love,childes/CHILDES_NA/MacWhinney/050309c.cha,7.575995445251465,6.547935962677002,-1.028059482574463
D_V_43022,V,43022,chck_100M,childes_vs_2f3659033519bcf1,3,4823,low,overlap,brothers,childes/CHILDES_NA/MacWhinney/050309c.cha,0.8067908883094788,9.754871368408203,8.948080480098724
D_V_43022,V,43022,chck_100M,childes_vs_2f6276538efc7616,1,1258,low,nonoverlap,bad,childes/CHILDES_NA/MacWhinney/051117d.cha,2.6734519004821777,0.46800094842910767,-2.20545095205307
D_V_43022,V,43022,chck_100M,childes_vs_2f6276538efc7616,2,2260,low,overlap,gold,childes/CHILDES_NA/MacWhinney/051117d.cha,1.6491565704345703,0.07069414854049683,-1.5784624218940735
