role,seed,pair_id,overlap_bin,overlap_class,transcript_id,n_checkpoints,n_targets,delta,intact_nll,replaced_nll
V,43022,childes_vs_3aa5cd4ca5e62850,partial,nonoverlap,childes/CHILDES_NA/Suppes/020122.cha,3,1.0,-3.4889821807543435,4.3821743329366045,0.8931921521822611
V,43022,childes_vs_3aa5cd4ca5e62850,partial,overlap,childes/CHILDES_NA/Suppes/020122.cha,3,2.0,4.484632859627406,0.12978668014208475,4.61441953976949
V,43022,childes_vs_3ae114698e054678,low,nonoverlap,childes/CHILDES_NA/MacWhinney/030704.cha,3,2.0,-1.6177544196446736,10.036638418833414,8.418883999188742
V,43022,childes_vs_3ae114698e054678,low,overlap,childes/CHILDES_NA/MacWhinney/030704.cha,3,1.0,7.600610750416915,0.10586132854223251,7.706472078959147
V,43022,childes_vs_3bf71d437dfc71db,low,nonoverlap,childes/CHILDES_NA/MacWhinney/050420b.cha,3,2.0,-0.6379078229268392,9.572289625803629,8.934381802876791
V,43022,childes_vs_3bf71d437dfc71db,low,overlap,childes/CHILDES_NA/MacWhinney/050420b.cha,3,1.0,0.6959274013837179,0.5346025029818217,1.2305299043655396
V,43022,childes_vs_3d132e4ea8a33c94,low,nonoverlap,childes/CHILDES_NA/Suppes/020024.cha,3,2.0,0.4170804663250844,0.1875634826719761,0.6046439489970604
V,43022,childes_vs_3d132e4ea8a33c94,low,overlap,childes/CHILDES_NA/Suppes/020024.cha,3,1.0,8.668477468192577,0.1214500144124031,8.78992748260498
V,43022,childes_vs_3d703361804ef5a3,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/060922d.cha,3,2.0,-1.5220905939737956,11.755067984263102,10.232977390289307
V,43022,childes_vs_3d703361804ef5a3,partial,overlap,childes/CHILDES_NA/MacWhinney/060922d.cha,3,1.0,5.678891748189926,0.2069486677646637,5.88584041595459
V,43022,childes_vs_3f13d9a7e091ff17,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/ER/jeser1.cha,3,2.0,0.460671861966451,2.245042403539022,2.7057142655054727
V,43022,childes_vs_3f507e15f17f1675,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/ER/inaer2.cha,3,2.0,0.5835676391919454,2.387233396371206,2.970801035563151
V,43022,childes_vs_3f507e15f17f1675,low,overlap,childes/CHILDES_NA/HSLLD/HV2/ER/inaer2.cha,3,1.0,0.25680116812388104,0.3514711856842041,0.6082723538080851
V,43022,childes_vs_3ffb28fb04296b97,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/kevmt1.cha,3,2.0,-0.4883984724680583,7.406425317128499,6.918026844660441
V,43022,childes_vs_3ffb28fb04296b97,low,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/kevmt1.cha,3,1.0,2.457733233148853,0.05261699420710405,2.510350227355957
V,43022,childes_vs_40a530f9700b8319,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/TP/aprtp2.cha,3,2.0,0.5827582677205404,9.817690372467041,10.400448640187582
V,43022,childes_vs_40a530f9700b8319,partial,overlap,childes/CHILDES_NA/HSLLD/HV2/TP/aprtp2.cha,3,1.0,0.5423096815745035,3.745630661646525,4.287940343221028
V,43022,childes_vs_40f114f5752a1a66,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/051117c.cha,3,2.0,-0.8380811285848419,2.318111252039671,1.480030123454829
V,43022,childes_vs_40f114f5752a1a66,partial,overlap,childes/CHILDES_NA/MacWhinney/051117c.cha,3,1.0,10.79289416472117,1.967880129814148,12.760774294535318
V,43022,childes_vs_414569e1f0489fde,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/LW/jeslw7.cha,3,2.0,-0.4447502891222636,4.584353466828664,4.139603177706401
V,43022,childes_vs_414569e1f0489fde,partial,overlap,childes/CHILDES_NA/HSLLD/HV7/LW/jeslw7.cha,3,1.0,4.135349325835705,0.273898867269357,4.4092481931050616
V,43022,childes_vs_41793018108c6a47,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/040800d.cha,3,2.0,-0.23045992851257324,5.336828072865804,5.1063681443532305
V,43022,childes_vs_41793018108c6a47,partial,overlap,childes/CHILDES_NA/MacWhinney/040800d.cha,3,1.0,6.545017043749492,0.8166648944218954,7.361681938171387
V,43022,childes_vs_4187f137de6b3c19,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/joybr2.cha,3,2.0,-0.5565309723218282,2.582287520170212,2.0257565478483834
V,43022,childes_vs_4187f137de6b3c19,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/joybr2.cha,3,1.0,6.4806986177961035,0.06771211574474971,6.548410733540853
V,43022,childes_vs_42093938cb5bc990,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/ET/braet7.cha,3,2.0,-0.0875340203444163,5.551317324241002,5.463783303896586
V,43022,childes_vs_42093938cb5bc990,low,overlap,childes/CHILDES_NA/HSLLD/HV7/ET/braet7.cha,3,1.0,0.9369275122880936,0.17574378351370493,1.1126712958017986
V,43022,childes_vs_42dc3609cae0fe77,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/LW/nedlw7.cha,3,2.0,-0.3167488972345988,7.0191192626953125,6.702370365460713
V,43022,childes_vs_42dc3609cae0fe77,low,overlap,childes/CHILDES_NA/HSLLD/HV7/LW/nedlw7.cha,3,1.0,0.19495769341786703,1.3630670309066772,1.5580247243245442
V,43022,childes_vs_433e5c46dd0f28d2,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/inabr2.cha,3,2.0,0.07495507597923279,2.4108740389347076,2.4858291149139404
V,43022,childes_vs_433e5c46dd0f28d2,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/inabr2.cha,3,1.0,6.924671411514282,3.4246038595835366,10.349275271097818
V,43022,childes_vs_43f472a7d4871800,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/MT/zanmt7.cha,3,2.0,-0.44688622156778973,9.395982583363852,8.94909636179606
V,43022,childes_vs_43f472a7d4871800,low,overlap,childes/CHILDES_NA/HSLLD/HV7/MT/zanmt7.cha,3,1.0,2.286038875579834,7.020242532094319,9.306281407674154
V,43022,childes_vs_45fa081cba862b29,low,nonoverlap,childes/CHILDES_NA/Brown/Sarah/030409.cha,3,2.0,0.2238928476969401,3.530499736467997,3.7543925841649375
V,43022,childes_vs_45fa081cba862b29,low,overlap,childes/CHILDES_NA/Brown/Sarah/030409.cha,3,1.0,0.5755629539489746,1.5747405687967937,2.150303522745768
V,43022,childes_vs_467ad53b50f27b5e,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV5/MT/mrkmt5.cha,3,1.0,-0.2178951104482015,0.8204086820284525,0.6025135715802511
V,43022,childes_vs_46dd47b574215e89,high,nonoverlap,childes/CHILDES_NA/HSLLD/HV5/BR/paubr5.cha,3,2.0,-0.7490582466125488,7.714986324310303,6.965928077697754
V,43022,childes_vs_46dd47b574215e89,high,overlap,childes/CHILDES_NA/HSLLD/HV5/BR/paubr5.cha,3,1.0,8.759745555619398,0.06364921977122624,8.823394775390625
V,43022,childes_vs_4735e6d7fbf2daee,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/aprmt1.cha,3,2.0,-0.9187559286753336,9.15700920422872,8.238253275553385
V,43022,childes_vs_4735e6d7fbf2daee,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/aprmt1.cha,3,1.0,0.853007952372233,3.8487194379170737,4.701727390289307
V,43022,childes_vs_47a1f847248c2373,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/ET/geoet7.cha,3,2.0,-0.6340719858805338,8.943656762441,8.309584776560465
V,43022,childes_vs_47a1f847248c2373,low,overlap,childes/CHILDES_NA/HSLLD/HV7/ET/geoet7.cha,3,1.0,1.7657506465911865,1.9952571392059326,3.761007785797119
V,43022,childes_vs_47ca2e9e9c5f7878,low,nonoverlap,childes/CHILDES_NA/Brown/Sarah/030507.cha,3,2.0,-0.4890562693277995,6.82102370262146,6.33196743329366
V,43022,childes_vs_47ca2e9e9c5f7878,low,overlap,childes/CHILDES_NA/Brown/Sarah/030507.cha,3,1.0,5.3225142161051435,2.7836230595906577,8.1061372756958
V,43022,childes_vs_47dcc638dd8b0364,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/bribr2.cha,3,2.0,-0.264334758122762,6.041538159052531,5.777203400929769
V,43022,childes_vs_47dcc638dd8b0364,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/bribr2.cha,3,1.0,7.931506792704265,5.724042892456055,13.655549685160318
V,43022,childes_vs_47e95f7be6e4f93d,low,nonoverlap,childes/CHILDES_NA/MacWhinney/060123c.cha,3,2.0,0.13587598005930582,5.713805357615153,5.8496813376744585
V,43022,childes_vs_47e95f7be6e4f93d,low,overlap,childes/CHILDES_NA/MacWhinney/060123c.cha,3,1.0,-0.24551128347714743,0.5909194946289062,0.34540821115175885
V,43022,childes_vs_48195d55b7a9a5fd,low,nonoverlap,childes/CHILDES_NA/Suppes/020525.cha,3,2.0,2.497778336207072,6.726099729537964,9.223878065745035
V,43022,childes_vs_48195d55b7a9a5fd,low,overlap,childes/CHILDES_NA/Suppes/020525.cha,3,1.0,5.183066666126251,0.737925390402476,5.9209920565287275
V,43022,childes_vs_4865f2a4caa77735,low,nonoverlap,childes/CHILDES_NA/Suppes/020305.cha,3,2.0,0.8606023987134298,2.151359796524048,3.0119621952374778
V,43022,childes_vs_4865f2a4caa77735,low,overlap,childes/CHILDES_NA/Suppes/020305.cha,3,1.0,2.7025118321180344,0.19012470543384552,2.89263653755188
V,43022,childes_vs_488e20bae1d75bd8,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/ER/jeser1.cha,3,2.0,0.6944374342759451,0.9414082070191702,1.6358456412951152
V,43022,childes_vs_488e20bae1d75bd8,low,overlap,childes/CHILDES_NA/HSLLD/HV1/ER/jeser1.cha,3,1.0,3.913789456089338,0.02486202617486318,3.9386514822642007
V,43022,childes_vs_49f29514105fbc09,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/TP/aprtp1.cha,3,2.0,-0.18978164965907732,1.05698287114501,0.8672012214859327
V,43022,childes_vs_49f29514105fbc09,low,overlap,childes/CHILDES_NA/HSLLD/HV1/TP/aprtp1.cha,3,1.0,1.8840963530043762,0.06397834544380505,1.9480746984481812
V,43022,childes_vs_4a4cfb1d9fdf538c,low,nonoverlap,childes/CHILDES_NA/Brown/Sarah/030507.cha,3,2.0,1.040017008781433,2.680161952972412,3.720178961753845
V,43022,childes_vs_4a4cfb1d9fdf538c,low,overlap,childes/CHILDES_NA/Brown/Sarah/030507.cha,3,1.0,1.2612044016520183,5.069409052530925,6.330613454182942
V,43022,childes_vs_4a4e5682744b89c6,low,nonoverlap,childes/CHILDES_NA/MacWhinney/050713d.cha,3,2.0,0.5065251986185709,7.455798705418904,7.962323904037476
V,43022,childes_vs_4a4e5682744b89c6,low,overlap,childes/CHILDES_NA/MacWhinney/050713d.cha,3,1.0,-0.8067073822021484,5.5194770495096845,4.712769667307536
V,43022,childes_vs_4a9f49f46144c188,low,nonoverlap,childes/CHILDES_NA/MacWhinney/070518c.cha,3,2.0,-1.0420282979806264,2.077703277269999,1.0356749792893727
V,43022,childes_vs_4a9f49f46144c188,low,overlap,childes/CHILDES_NA/MacWhinney/070518c.cha,3,1.0,1.9547334512074788,1.4630624453226726,3.4177958965301514
V,43022,childes_vs_4b42f6b39980d53c,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/MT/zenmt2.cha,3,2.0,-0.3902897636095683,2.8591869274775186,2.4688971638679504
V,43022,childes_vs_4b42f6b39980d53c,low,overlap,childes/CHILDES_NA/HSLLD/HV2/MT/zenmt2.cha,3,1.0,2.887639363606771,3.7404473622639975,6.6280867258707685
V,43022,childes_vs_4b466afba9ff2dde,partial,nonoverlap,childes/CHILDES_NA/Brown/Adam/020603.cha,3,1.0,1.4553946654001872,3.9944215615590415,5.4498162269592285
V,43022,childes_vs_4b466afba9ff2dde,partial,overlap,childes/CHILDES_NA/Brown/Adam/020603.cha,3,1.0,3.432870785395304,1.7874797979990642,5.220350583394368
V,43022,childes_vs_4bdf2acf621f6493,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/diabr2.cha,3,2.0,-0.3062276045481364,10.91975990931193,10.613532304763794
V,43022,childes_vs_4bdf2acf621f6493,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/diabr2.cha,3,1.0,2.9712297121683755,4.975217183430989,7.946446895599365
V,43022,childes_vs_4c132770a5d6d851,low,nonoverlap,childes/CHILDES_NA/MacWhinney/051001a.cha,3,2.0,0.26651914914449054,3.48937980333964,3.755898952484131
V,43022,childes_vs_4c132770a5d6d851,low,overlap,childes/CHILDES_NA/MacWhinney/051001a.cha,3,1.0,4.712335427602132,4.305506865183513,9.017842292785645
V,43022,childes_vs_4c610df47701725c,partial,nonoverlap,childes/CHILDES_NA/Suppes/020122.cha,3,2.0,-1.7494465708732605,3.749912897745768,2.0004663268725076
V,43022,childes_vs_4c610df47701725c,partial,overlap,childes/CHILDES_NA/Suppes/020122.cha,3,1.0,2.4290151794751487,0.8805723786354065,3.309587558110555
V,43022,childes_vs_4cb130afdc2df587,low,nonoverlap,childes/CHILDES_NA/Suppes/020526.cha,3,2.0,-0.3488891174395879,4.75712073345979,4.408231616020203
V,43022,childes_vs_4cb130afdc2df587,low,overlap,childes/CHILDES_NA/Suppes/020526.cha,3,1.0,2.140793092548847,0.10245409856239955,2.2432471911112466
V,43022,childes_vs_4ce1c995e807974f,high,nonoverlap,childes/CHILDES_NA/Brown/Sarah/040610.cha,3,2.0,0.6194172948598862,1.7852764477332432,2.4046937425931296
V,43022,childes_vs_4ce1c995e807974f,high,overlap,childes/CHILDES_NA/Brown/Sarah/040610.cha,3,1.0,6.897168715794881,1.5917508602142334,8.488919576009115
V,43022,childes_vs_4dcc253f3c01efe6,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/joebr2.cha,3,2.0,0.9319161077340444,3.3716676930586496,4.303583800792694
V,43022,childes_vs_4dcc253f3c01efe6,partial,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/joebr2.cha,3,1.0,2.9081245635946593,0.11948120842377345,3.0276057720184326
V,43022,childes_vs_4e33179badccb757,low,nonoverlap,childes/CHILDES_NA/Brown/Sarah/030820.cha,3,2.0,2.7551489720741906,2.1624196767807007,4.917568648854892
V,43022,childes_vs_4e33179badccb757,low,overlap,childes/CHILDES_NA/Brown/Sarah/030820.cha,3,1.0,1.9423107927044232,0.05462942272424698,1.9969402154286702
V,43022,childes_vs_4e6cae07e341f4d7,partial,nonoverlap,childes/CHILDES_NA/Brown/Sarah/030409.cha,3,2.0,-2.481114705403646,6.880502541859944,4.399387836456299
V,43022,childes_vs_4e6cae07e341f4d7,partial,overlap,childes/CHILDES_NA/Brown/Sarah/030409.cha,3,1.0,3.5399514014522233,0.1115927721063296,3.651544173558553
V,43022,childes_vs_4fa84516c5d65ced,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/MT/zenmt2.cha,3,3.0,-0.2921881874402364,5.750564018885295,5.458375831445058
V,43022,childes_vs_4ff685445e8fcd36,high,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/emimt1.cha,3,1.0,-0.06557591756184895,4.42867644627889,4.363100528717041
V,43022,childes_vs_4ff685445e8fcd36,high,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/emimt1.cha,3,2.0,7.481425462911527,0.15578673407435417,7.637212196985881
V,43022,childes_vs_50330e4aa9823cc8,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV5/MT/petmt5.cha,3,2.0,-0.14623848597208658,6.941862106323242,6.795623620351155
V,43022,childes_vs_50330e4aa9823cc8,low,overlap,childes/CHILDES_NA/HSLLD/HV5/MT/petmt5.cha,3,1.0,8.32487440109253,2.3094334602355957,10.634307861328125
V,43022,childes_vs_5050340c8f8596cc,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV5/LW/jealw5.cha,3,2.0,-1.2597558498382568,9.054878155390421,7.795122305552165
V,43022,childes_vs_5050340c8f8596cc,partial,overlap,childes/CHILDES_NA/HSLLD/HV5/LW/jealw5.cha,3,1.0,1.783180872599284,8.0319611231486,9.815141995747885
V,43022,childes_vs_507201ff8e3c1c59,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/emibr1.cha,3,2.0,-0.3544028600056966,9.54965845743815,9.195255597432455
V,43022,childes_vs_507201ff8e3c1c59,low,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/emibr1.cha,3,1.0,1.5243836243947346,2.681332985560099,4.205716609954834
V,43022,childes_vs_50edf8626d016718,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/chabr2.cha,3,2.0,0.8674100637435913,2.213898698488871,3.0813087622324624
V,43022,childes_vs_50edf8626d016718,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/chabr2.cha,3,1.0,0.9995037512853742,0.0060975753391782446,1.0056013266245525
V,43022,childes_vs_51a0b24c7eeaa7cb,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/ET/stnet3.cha,3,2.0,-0.3202635447184245,4.128059138854344,3.80779559413592
V,43022,childes_vs_51a0b24c7eeaa7cb,low,overlap,childes/CHILDES_NA/HSLLD/HV3/ET/stnet3.cha,3,1.0,0.8855169614156088,4.624943097432454,5.5104600588480634
V,43022,childes_vs_51da2775b2b5fd2d,low,nonoverlap,childes/CHILDES_NA/MacWhinney/050309c.cha,3,2.0,0.4184938073158264,5.619284093379974,6.037777900695801
V,43022,childes_vs_51e8d95b902d4668,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV5/MT/brnmt5.cha,3,2.0,-0.9440213839213053,8.395609776178995,7.45158839225769
V,43022,childes_vs_51e8d95b902d4668,low,overlap,childes/CHILDES_NA/HSLLD/HV5/MT/brnmt5.cha,3,1.0,4.38247146209081,1.0744660099347432,5.456937472025554
V,43022,childes_vs_520f9a6ee83158c7,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/LW/roclw7.cha,3,2.0,-0.09835397576292355,4.816829087833564,4.71847511207064
V,43022,childes_vs_520f9a6ee83158c7,low,overlap,childes/CHILDES_NA/HSLLD/HV7/LW/roclw7.cha,3,1.0,6.630233605702718,1.027535120646159,7.657768726348877
V,43022,childes_vs_527f6089549a227a,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/emibr1.cha,3,1.0,0.5671757857004801,2.790220022201538,3.357395807902018
V,43022,childes_vs_527f6089549a227a,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/emibr1.cha,3,1.0,0.9517909288406372,1.9332236051559448,2.885014533996582
V,43022,childes_vs_543b97f65e89afff,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/TP/alltp1.cha,3,2.0,-0.26452388893812895,1.0208986637492974,0.7563747748111685
V,43022,childes_vs_543b97f65e89afff,low,overlap,childes/CHILDES_NA/HSLLD/HV1/TP/alltp1.cha,3,1.0,0.5921216467395425,0.009203169805308184,0.6013248165448507
V,43022,childes_vs_5492ef37779401a8,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/TP/jestp2.cha,3,2.0,0.4245048364003499,5.255388180414836,5.6798930168151855
V,43022,childes_vs_5492ef37779401a8,partial,overlap,childes/CHILDES_NA/HSLLD/HV2/TP/jestp2.cha,3,1.0,3.5551342169443765,2.0679843425750732,5.62311855951945
V,43022,childes_vs_54b1ff55e258e951,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/MT/bobmt3.cha,3,2.0,-1.0724829236666362,4.173183977603912,3.1007010539372764
V,43022,childes_vs_54b1ff55e258e951,low,overlap,childes/CHILDES_NA/HSLLD/HV3/MT/bobmt3.cha,3,1.0,0.9617147644360861,0.4320692817370097,1.3937840461730957
V,43022,childes_vs_54ddf511155db1ca,low,nonoverlap,childes/CHILDES_NA/MacWhinney/040117b.cha,3,2.0,-0.49326151112715405,3.1534950186808905,2.660233507553736
V,43022,childes_vs_54ddf511155db1ca,low,overlap,childes/CHILDES_NA/MacWhinney/040117b.cha,3,1.0,0.4001409262418747,0.06813593208789825,0.46827685832977295
V,43022,childes_vs_54e8a4ce4f208d54,low,nonoverlap,childes/CHILDES_NA/Brown/Eve/010900b.cha,3,2.0,-1.8995253443717957,7.257736603418986,5.358211259047191
V,43022,childes_vs_54e8a4ce4f208d54,low,overlap,childes/CHILDES_NA/Brown/Eve/010900b.cha,3,1.0,3.424446185429891,1.2759740352630615,4.700420220692952
V,43022,childes_vs_551e3ef8a60a08d7,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/MT/tommt1.cha,3,2.0,-0.4335991144180298,7.064330498377482,6.630731383959453
V,43022,childes_vs_551e3ef8a60a08d7,low,overlap,childes/CHILDES_NA/HSLLD/HV1/MT/tommt1.cha,3,1.0,5.203324791664879,0.0486019483457009,5.251926740010579
V,43022,childes_vs_551f4abe63fb5867,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/tambr1.cha,3,2.0,-8.367364431420961,11.156747976938883,2.7893835455179214
V,43022,childes_vs_551f4abe63fb5867,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/tambr1.cha,3,1.0,4.842218816280365,0.6965764959653219,5.5387953122456866
V,43022,childes_vs_55fdafdbd873fd2c,low,nonoverlap,childes/CHILDES_NA/MacWhinney/020409.cha,3,2.0,-0.14580276608467102,0.9174863696098328,0.7716836035251617
V,43022,childes_vs_55fdafdbd873fd2c,low,overlap,childes/CHILDES_NA/MacWhinney/020409.cha,3,1.0,6.15519102414449,2.4538727601369223,8.609063784281412
V,43022,childes_vs_5638f884f7c425ce,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/grebr2.cha,3,1.0,0.2752861777941386,0.8830026586850485,1.158288836479187
V,43022,childes_vs_5638f884f7c425ce,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/grebr2.cha,3,1.0,8.945065975189209,2.989690621693929,11.934756596883139
V,43022,childes_vs_563953de5ff8258b,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/060714c.cha,3,1.0,-1.1341347694396973,7.728687763214111,6.594552993774414
V,43022,childes_vs_563953de5ff8258b,partial,overlap,childes/CHILDES_NA/MacWhinney/060714c.cha,3,1.0,4.06931749979655,4.374535242716472,8.443852742513021
V,43022,childes_vs_56f144382c72e6df,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/030105b.cha,3,1.0,-0.7041478455066681,1.0683392683664958,0.3641914228598277
V,43022,childes_vs_56f144382c72e6df,partial,overlap,childes/CHILDES_NA/MacWhinney/030105b.cha,3,2.0,5.620875740423799,0.10532054863870144,5.7261962890625
V,43022,childes_vs_578948acf0851e1f,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/kevbr2.cha,3,2.0,-0.5304155349731445,9.632042169570923,9.101626634597778
V,43022,childes_vs_578948acf0851e1f,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/kevbr2.cha,3,1.0,4.353629278639953,0.1447593296567599,4.498388608296712
V,43022,childes_vs_57ce80c1cc7ee452,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV3/MT/ethmt3.cha,3,3.0,-1.72553284962972,7.136081298192342,5.410548448562622
V,43022,childes_vs_58110519d1fb2dca,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/tribr2.cha,3,3.0,-0.36907447708977587,6.126220517688328,5.757146040598552
V,43022,childes_vs_58f3c984b7f851e3,partial,nonoverlap,childes/CHILDES_NA/Brown/Sarah/020712.cha,3,2.0,-1.3743366797765095,7.177033106486003,5.802696426709493
V,43022,childes_vs_58f3c984b7f851e3,partial,overlap,childes/CHILDES_NA/Brown/Sarah/020712.cha,3,1.0,3.2287975723544755,0.0498213991522789,3.2786189715067544
V,43022,childes_vs_59096a891ee9d718,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/ET/stnet7.cha,3,1.0,-3.841095288594564,8.002646605173746,4.161551316579183
V,43022,childes_vs_59096a891ee9d718,partial,overlap,childes/CHILDES_NA/HSLLD/HV7/ET/stnet7.cha,3,2.0,2.2401900347322226,0.4907090210666259,2.7308990557988486
V,43022,childes_vs_59a3787272ff9614,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/060807c.cha,3,2.0,0.4903113047281901,6.7659116586049395,7.25622296333313
V,43022,childes_vs_59a3787272ff9614,partial,overlap,childes/CHILDES_NA/MacWhinney/060807c.cha,3,1.0,3.2982385953267417,6.9565965334574384,10.25483512878418
V,43022,childes_vs_59bec498faa92a5f,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/MD/petmd7.cha,3,2.0,0.07692313194274902,3.3317769368489585,3.4087000687917075
V,43022,childes_vs_59bec498faa92a5f,partial,overlap,childes/CHILDES_NA/HSLLD/HV7/MD/petmd7.cha,3,1.0,-0.5113903681437174,9.735499064127604,9.224108695983887
V,43022,childes_vs_5a063bc5f47423af,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/rasbr1.cha,3,2.0,-0.027448733647664387,5.520253539085388,5.492804805437724
V,43022,childes_vs_5a063bc5f47423af,low,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/rasbr1.cha,3,1.0,-1.4115010102589924,3.1722046534220376,1.7607036431630452
V,43022,childes_vs_5a59271e612382da,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/050420b.cha,3,2.0,-0.7065284748872122,2.7586392362912497,2.0521107614040375
V,43022,childes_vs_5a59271e612382da,partial,overlap,childes/CHILDES_NA/MacWhinney/050420b.cha,3,1.0,3.2724379698435464,0.7823120752970377,4.054750045140584
V,43022,childes_vs_5a9bd8d19cdd8afc,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/brtbr1.cha,3,3.0,-0.4445003668467204,5.949032147725423,5.504531780878703
V,43022,childes_vs_5b1624f4f12a84b4,partial,nonoverlap,childes/CHILDES_NA/HSLLD/HV1/BR/sarbr1.cha,3,2.0,0.2576670249303182,1.0849991540114086,1.3426661789417267
V,43022,childes_vs_5b1624f4f12a84b4,partial,overlap,childes/CHILDES_NA/HSLLD/HV1/BR/sarbr1.cha,3,1.0,0.17543794284574687,0.001362303194279472,0.17680024604002634
V,43022,childes_vs_5b9c3a71fc7c429d,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV2/BR/inabr2.cha,3,2.0,-0.47649701436360675,3.555920402208964,3.0794233878453574
V,43022,childes_vs_5b9c3a71fc7c429d,low,overlap,childes/CHILDES_NA/HSLLD/HV2/BR/inabr2.cha,3,1.0,8.12696442504724,0.1015154371658961,8.228479862213135
V,43022,childes_vs_5bd6a9bc8f4500aa,low,nonoverlap,childes/CHILDES_NA/Brown/Sarah/041021.cha,3,1.0,-0.9434645970662435,5.192089398701985,4.248624801635742
V,43022,childes_vs_5bd6a9bc8f4500aa,low,overlap,childes/CHILDES_NA/Brown/Sarah/041021.cha,3,1.0,3.198932488759359,4.436874548594157,7.635807037353516
V,43022,childes_vs_5bfb6076e21e6021,low,nonoverlap,childes/CHILDES_NA/Brown/Adam/040511.cha,3,3.0,-0.13429178049166998,1.9882811928788822,1.853989412387212
V,43022,childes_vs_5c0c04ae0511d587,partial,nonoverlap,childes/CHILDES_NA/MacWhinney/060922d.cha,3,2.0,-1.08212677637736,4.166079143683116,3.0839523673057556
V,43022,childes_vs_5c0c04ae0511d587,partial,overlap,childes/CHILDES_NA/MacWhinney/060922d.cha,3,1.0,2.4784977634747825,0.9432093103726705,3.4217070738474527
V,43022,childes_vs_5c6c91a13d307023,low,nonoverlap,childes/CHILDES_NA/HSLLD/HV7/ET/briet7.cha,3,2.0,-0.12380282084147136,3.9726446072260537,3.8488417863845825
