arm,step,stage_length,rows_or_chunks,charged_words,active_tokens,visible_words,hidden_words,hidden_tokens_total,boundary_hidden_tokens,pad_slots,masked_tokens,masked_per_active,active_per_word,log_loss,log_lr,cumulative_word_exposure
row256_baseline_log_order,1606,256,256,39748,54169,39413,335,574,18,11367,8051,0.14862744374088502,1.362810707456979,2.727491848425249,0.00032788690359902584,63505684
row256_baseline_log_order,1607,256,256,39692,55090,38904,788,1449,38,10446,8272,0.1501542929751316,1.3879371157915952,2.531910260595252,0.00032726686900656435,63545376
row256_baseline_log_order,1608,256,256,39692,54008,39238,454,865,37,11528,8076,0.149533402458895,1.3606772145520507,2.7259660259870797,0.0003266471358893273,63585068
row256_baseline_log_order,1609,256,256,39544,54432,38998,546,1177,32,11104,8038,0.14767048794826573,1.376492008901477,2.6892941051171353,0.0003260277053289493,63624612
row256_baseline_log_order,1610,256,256,39909,55059,39371,538,1105,24,10477,8268,0.1501661853647905,1.3796136209877472,2.7050758569091777,0.0003254085784065373,63664521
row256_baseline_log_order,1611,256,256,39420,53433,39123,297,548,19,12103,8135,0.15224673890666818,1.3554794520547946,2.728002361673919,0.00032478975620266805,63703941
row256_baseline_log_order,1612,256,256,39623,53804,39271,352,603,20,11732,8063,0.14985874656159393,1.3578981904449436,2.6342321235548396,0.0003241712397973868,63743564
row256_baseline_log_order,1613,256,256,39724,54241,39195,529,1179,33,11295,8181,0.15082686528640696,1.365446581411741,2.57752315500607,0.00032355303027020466,63783288
row256_baseline_log_order,1614,256,256,39580,54546,39040,540,946,34,10990,8336,0.1528251384152825,1.3781202627589693,2.6818794996518776,0.0003229351287000975,63822868
row256_baseline_log_order,1615,256,256,39345,54525,38786,559,1050,41,11011,8247,0.15125171939477303,1.385817765916889,2.3347717160324017,0.0003223175361655034,63862213
row256_baseline_log_order,1616,256,256,39342,53651,38810,532,920,29,11885,8155,0.15200089467111516,1.3637079965431345,2.5423936463220946,0.0003217002537443215,63901555
row256_baseline_log_order,1617,256,256,39875,54062,39382,493,989,25,11474,8111,0.1500314453775295,1.3557868338557995,2.781390838596004,0.0003210832825139092,63941430
row256_baseline_log_order,1618,256,256,39967,54870,39488,479,885,36,10666,8390,0.15290687078549298,1.3728826281682387,2.632911294634777,0.00032046662355108115,63981397
row256_baseline_log_order,1619,256,256,39346,53550,38850,496,868,18,11986,8130,0.15182072829131651,1.3610023890611498,2.5340339022222333,0.0003198502779321067,64020743
row256_baseline_log_order,1620,256,256,39742,54235,39298,444,860,24,11301,8228,0.1517101502719646,1.3646771677318705,2.6551516107928714,0.00031923424673270865,64060485
row256_baseline_log_order,1621,256,256,39672,54627,39152,520,945,18,10909,8364,0.15311109890713384,1.3769661222020568,2.625390991361902,0.0003186185310280605,64100157
row256_baseline_log_order,1622,256,256,39479,53442,39094,385,689,25,12094,8224,0.15388645634519665,1.353681704197168,2.674210135690897,0.00031800313189278583,64139636
row256_baseline_log_order,1623,256,256,39761,54852,39221,540,1137,29,10684,8344,0.15211842776927004,1.3795427680390333,2.500261710051265,0.0003173880504009549,64179397
row256_baseline_log_order,1624,256,256,39433,54466,38762,671,1279,31,11070,8064,0.1480556677560313,1.3812289199401517,2.464119485889872,0.00031677328762608453,64218830
row256_baseline_log_order,1625,256,256,39380,54044,38842,538,992,27,11492,7937,0.1468618162978314,1.3723717623158964,2.7010976625386993,0.0003161588446411344,64258210
row256_baseline_log_order,1626,256,256,39704,54459,39184,520,969,22,11077,8170,0.15002111680346683,1.3716250251863793,2.632376707169242,0.0003155447225185066,64297914
row256_baseline_log_order,1627,256,256,39262,54104,38645,617,1083,31,11432,7926,0.14649563803045987,1.3780245530029036,2.5227023542995197,0.0003149309223300428,64337176
row256_baseline_log_order,1628,256,256,39928,55471,39285,643,1091,30,10065,8298,0.14959167853472985,1.3892756962532558,2.4752762184053423,0.0003143174451470232,64377104
row256_baseline_log_order,1629,256,256,39628,54976,39073,555,1164,30,10560,8238,0.14984720605355065,1.3873019077420006,2.6409057451122213,0.00031370429204016385,64416732
row256_baseline_log_order,1630,256,256,39577,54474,38922,655,1198,47,11062,8250,0.1514483974005948,1.3764054880359804,2.507751632170244,0.00031309146407961565,64456309
row256_baseline_log_order,1631,256,256,39688,54594,39167,521,1002,24,10942,8183,0.14988826610982892,1.3755795202580126,2.5433061567798565,0.0003124789623349615,64495997
row256_baseline_log_order,1632,256,256,39430,54355,38833,597,1069,32,11181,8339,0.15341734890994388,1.3785188942429623,2.5265183190044875,0.00031186678787521537,64535427
row256_baseline_log_order,1633,256,256,39801,55411,39099,702,1407,50,10125,8277,0.1493746728988829,1.39220120097485,2.5386444550429306,0.00031125494176881973,64575228
row256_baseline_log_order,1634,256,256,39640,54246,39145,495,1114,18,11290,8050,0.14839803856505548,1.3684661957618567,2.516365691889887,0.00031064342508364416,64614868
row256_baseline_log_order,1635,256,256,39579,54570,38977,602,1088,46,10966,8143,0.14922118380062305,1.3787614644129462,2.612669564488039,0.0003100322388869832,64654447
row256_baseline_log_order,1636,256,256,39758,55002,39204,554,959,39,10534,8113,0.147503727137195,1.383419689119171,2.564789871156811,0.00030942138424555453,64694205
row256_baseline_log_order,1637,256,256,39113,53610,38553,560,963,30,11926,8160,0.15221040850587578,1.370644031396211,2.7698611730454017,0.00030881086222549724,64733318
row256_baseline_log_order,1638,256,256,39423,53967,38956,467,937,32,11569,8023,0.14866492486148944,1.3689216954569667,2.7328351637854413,0.0003082006738923698,64772741
row256_baseline_log_order,1639,256,256,39328,53729,38810,518,1067,20,11807,8364,0.15567012228033278,1.366176769731489,2.625807051821681,0.0003075908203111487,64812069
row256_baseline_log_order,1640,256,256,39410,53479,38937,473,895,37,12057,8082,0.15112474055236635,1.3569906115199188,2.674034035137991,0.0003069813025462255,64851479
row256_baseline_log_order,1641,256,256,39774,55158,39394,380,676,31,10378,8198,0.148627578955002,1.3867853371549252,2.5390847177149523,0.0003063721216614061,64891253
row256_baseline_log_order,1642,256,256,39966,55337,39454,512,887,29,10199,8232,0.14876122666570288,1.384601911624881,2.6969806012073922,0.0003057632787199083,64931219
row256_baseline_log_order,1643,256,256,39439,54345,38701,738,1453,35,11191,7990,0.14702364522955194,1.3779507594005933,2.6238186723448904,0.0003051547747843602,64970658
row256_baseline_log_order,1644,256,256,39719,55129,39168,551,928,44,10407,8063,0.1462569609461445,1.3879755280847956,2.6567255790662667,0.00030454661091679783,65010377
row256_baseline_log_order,1645,256,256,39497,53659,38966,531,1030,20,11877,8068,0.15035688328146257,1.35855887788946,2.583689566880804,0.0003039387881786644,65049874
row256_baseline_log_order,1646,256,256,39764,54411,39334,430,749,23,11125,8212,0.15092536435647202,1.3683482547027461,2.566755834580397,0.00030333130763080695,65089638
row256_baseline_log_order,1647,256,256,39629,54794,39067,562,1044,29,10742,8259,0.15072818191772822,1.3826743041711878,2.5922301534100063,0.00030272417033347604,65129267
row256_baseline_log_order,1648,256,256,39711,54710,39245,466,814,23,10826,8178,0.14947907146773898,1.3777039107552063,2.5805227479540536,0.0003021173773463225,65168978
row256_baseline_log_order,1649,256,256,39635,54594,39103,532,913,22,10942,8248,0.15107887313624208,1.3774189478995837,2.5845740476820103,0.0003015109297283966,65208613
row256_baseline_log_order,1650,256,256,39601,53757,39188,413,798,26,11779,8031,0.1493944974607958,1.3574657205626122,2.568359464299351,0.00030090482853814565,65248214
row256_baseline_log_order,1651,256,256,39829,54999,39092,737,1301,31,10537,8055,0.14645720831287842,1.3808782545381506,2.5897194844902414,0.00030029907483341254,65288043
row256_baseline_log_order,1652,256,256,39497,53958,39094,403,716,21,11578,8176,0.15152526038770897,1.366129073094159,2.5643933317432666,0.0002996936696714335,65327540
row256_baseline_log_order,1653,256,256,39605,54212,39098,507,950,28,11324,8185,0.15098133254629972,1.3688170685519505,2.5880225585886234,0.0002990886141088363,65367145
row256_baseline_log_order,1654,256,256,39689,54696,39243,446,802,34,10840,7962,0.14556823168056165,1.3781148429035752,2.4345310164947245,0.00029848390920163916,65406834
row256_baseline_log_order,1655,256,256,39528,53831,39186,342,605,17,11705,7955,0.14777730304099868,1.3618447682655332,2.59644999393197,0.0002978795560052475,65446362
row256_baseline_log_order,1656,256,256,39217,52899,38568,649,1255,24,12637,7884,0.14903873419157262,1.3488793125430298,2.649824869959321,0.00029727555557445363,65485579
row256_baseline_log_order,1657,256,256,39542,54112,39087,455,824,28,11424,8152,0.15065050266114724,1.3684689697031005,2.488626648504671,0.00029667190896343336,65525121
row256_baseline_log_order,1658,256,256,39751,55073,39175,576,1026,23,10463,8420,0.1528879850380404,1.3854494226560339,2.4675147730211178,0.00029606861722574585,65564872
row256_baseline_log_order,1659,256,256,39532,54177,38913,619,1151,21,11359,8086,0.1492515274009266,1.3704593746838005,2.527645886136021,0.00029546568141433004,65604404
row256_baseline_log_order,1660,256,256,39142,53439,38801,341,594,24,12097,7997,0.1496472613634237,1.3652598232078075,2.5407278506147932,0.0002948631025815045,65643546
row256_baseline_log_order,1661,256,256,39335,54017,38743,592,1042,23,11519,7899,0.14623174185904436,1.373255370535147,2.5652228494673865,0.00029426088177896394,65682881
row256_baseline_log_order,1662,256,256,39701,54707,39191,510,880,27,10829,8207,0.1500173652366242,1.377975365859802,2.7060375177019242,0.0002936590200577789,65722582
row256_baseline_log_order,1663,256,256,39439,54545,38976,463,808,36,10991,8269,0.15159959666330552,1.3830218818935571,2.6585809277686607,0.00029305751846839267,65762021
row256_baseline_log_order,1664,256,256,39222,53315,38686,536,1026,42,12221,7825,0.14676920191315765,1.3593136505022692,2.5568327272128757,0.00029245637806062054,65801243
row256_baseline_log_order,1665,256,256,39359,53781,38858,501,886,25,11755,8168,0.15187519756047674,1.3664219111257907,2.598442452165219,0.00029185559988364676,65840602
row256_baseline_log_order,1666,256,256,39737,54864,39024,713,1215,36,10672,8306,0.15139253426655003,1.3806779575710295,2.3647859272771994,0.00029125518498602365,65880339
row256_baseline_log_order,1667,256,256,39759,54228,39187,572,1097,20,11308,8179,0.15082614147672788,1.3639176035614577,2.6466540416655033,0.0002906551344156699,65920098
row256_baseline_log_order,1668,256,256,39433,54392,38922,511,910,37,11144,8102,0.14895572878364466,1.3793523191235768,2.4894145749227934,0.0002900554492198677,65959531
row256_baseline_log_order,1669,256,256,39745,55109,39218,527,964,36,10427,8437,0.15309659039358361,1.386564347716694,2.525424815897158,0.00028945613044526207,65999276
row256_baseline_log_order,1670,256,256,39609,54685,38774,835,1569,33,10851,8262,0.15108347810185607,1.3806205660329722,2.591799682694756,0.00028885717913785814,66038885
row256_baseline_log_order,1671,256,256,38695,52558,38254,441,782,46,12978,7954,0.15133756992275202,1.3582633415169918,2.5634153382035394,0.0002882585963430196,66077580
row256_baseline_log_order,1672,256,256,39256,53609,38751,505,913,21,11927,8195,0.1528661232255778,1.365625636845323,2.6815339846026247,0.0002876603831054676,66116836
row256_baseline_log_order,1673,256,256,39640,54796,39162,478,856,30,10740,8492,0.15497481567997665,1.3823410696266398,2.5621272190191027,0.0002870625404692776,66156476
row256_baseline_log_order,1674,256,256,39090,53008,38719,371,633,27,12528,8058,0.1520147902203441,1.3560501407009464,2.6301728981722965,0.0002864650694778786,66195566
row256_baseline_log_order,1675,256,256,39713,54559,39130,583,1007,27,10977,8188,0.1500760644439964,1.3738322463676882,2.633312371485281,0.0002858679711740506,66235279
row256_baseline_log_order,1676,256,256,39762,54312,39309,453,792,21,11224,7992,0.14714980114891738,1.3659272672400784,2.635392339618595,0.0002852712465999239,66275041
row256_baseline_log_order,1677,256,256,39468,53969,38956,512,1127,27,11567,8097,0.15003057310678353,1.367411573933313,2.645043063461155,0.0002846748967969757,66314509
row256_baseline_log_order,1678,256,256,39122,53597,38593,529,954,35,11939,8057,0.15032557792413753,1.369996421450846,2.6818144961209516,0.00028407892280602956,66353631
row256_baseline_log_order,1679,256,256,39748,54100,39316,432,729,14,11436,8286,0.1531608133086876,1.3610747710576632,2.567959912554699,0.0002834833256672527,66393379
row256_baseline_log_order,1680,256,256,39437,53598,38987,450,778,27,11938,7881,0.1470390686219635,1.3590790374521389,2.6352345015914618,0.00028288810642015537,66432816
row256_baseline_log_order,1681,256,256,39773,54512,39240,533,1160,25,11024,8273,0.1517647490460816,1.3705780303220778,2.594839696136017,0.00028229326610358765,66472589
row256_baseline_log_order,1682,256,256,39560,53808,39014,546,984,32,11728,8086,0.15027505203687183,1.3601617795753287,2.4539384323271554,0.0002816988057557383,66512149
row256_baseline_log_order,1683,256,256,39372,53653,38949,423,784,23,11883,8049,0.15001957020110712,1.3627196992786752,2.5577712000667834,0.00028110472641413274,66551521
row256_baseline_log_order,1684,256,256,39322,53133,38983,339,687,29,12403,8084,0.15214650029172078,1.3512283200244137,2.6378818102133033,0.0002805110291156326,66590843
row256_baseline_log_order,1685,256,256,39379,53940,38846,533,1011,26,11596,8271,0.15333704115684094,1.3697656111125218,2.6946169102354793,0.00027991771489643125,66630222
row256_baseline_log_order,1686,256,256,39839,55007,39232,607,1103,38,10529,8172,0.14856291017506862,1.380732448103617,2.510028520753089,0.0002793247847920542,66670061
row256_baseline_log_order,1687,256,256,39191,53574,38662,529,932,22,11962,8028,0.14984880725725166,1.366997524941951,2.561013435598743,0.0002787322398373561,66709252
row256_baseline_log_order,1688,256,256,39505,54983,38872,633,1111,34,10553,8223,0.14955531709801212,1.3917985065181622,2.618286293758813,0.0002781400810665201,66748757
row256_baseline_log_order,1689,256,256,39274,53887,38747,527,951,31,11649,7986,0.1481990090374302,1.372078219687325,2.5843038315346685,0.0002775483095130548,66788031
row256_baseline_log_order,1690,256,256,39775,53849,39267,508,899,22,11687,8014,0.14882356218314174,1.353840351979887,2.611378109630635,0.0002769569262097931,66827806
row256_baseline_log_order,1691,256,256,39497,53602,39066,431,772,19,11934,8108,0.15126301257415767,1.357115730308631,2.5887902481660623,0.00027636593218889,66867303
row256_baseline_log_order,1692,256,256,39400,53826,38826,574,1040,26,11710,8004,0.14870137108460596,1.3661421319796954,2.587263569898572,0.00027577532848182184,66906703
row256_baseline_log_order,1693,256,256,39308,53965,38741,567,1004,21,11571,8040,0.14898545353469841,1.3728757504833622,2.603865941543484,0.000275185116119383,66946011
row256_baseline_log_order,1694,256,256,39484,53891,39004,480,875,27,11645,8278,0.15360635356553043,1.3648819775098775,2.6352186247357197,0.00027459529613168513,66985495
row256_baseline_log_order,1695,256,256,39302,54072,38854,448,724,35,11464,8002,0.14798786802781477,1.3758078469289095,2.5109148396458876,0.00027400586954815474,67024797
row256_baseline_log_order,1696,256,256,39640,54598,39181,459,793,11,10938,8166,0.14956591816550058,1.377346115035318,2.643406775953604,0.00027341683739753257,67064437
row256_baseline_log_order,1697,256,256,39348,53362,38837,511,920,22,12174,8005,0.15001311794910235,1.3561553319101352,2.4806014847561837,0.00027282820070787005,67103785
row256_baseline_log_order,1698,256,256,39725,54065,39238,487,971,31,11471,8002,0.14800702857671322,1.360981749528005,2.7499466669973627,0.0002722399605065289,67143510
