base_id,family,object,label,none_c1,none_c2,prior_c1,prior_c2,action_c1,action_c2,combined_c1,combined_c2,pred_c1,pred_c2,residual_c1,residual_c2,residual_mean,action_effect_mean,prior_effect_mean,combined_effect_mean,combined_crossed,action_crossed
BASE_0057,open_closed,window,targetfree_adjacent,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8239760398864746,0.8828072547912598,-0.8547649383544922,0.9743776321411133,-0.8658738136291504,1.0168557167053223,0.011108875274658203,-0.042478084564208984,-0.01568460464477539,0.029415607452392578,0.04607534408569336,0.05980634689331055,False,False
BASE_0057,open_closed,window,targetfree_distance,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8239760398864746,0.8828072547912598,-1.1558361053466797,0.8906936645507812,-0.8658738136291504,1.0168557167053223,-0.2899622917175293,-0.12616205215454102,-0.20806217193603516,0.029415607452392578,0.04607534408569336,-0.13257122039794922,False,False
BASE_0058,open_closed,window,direct_adjacent,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.0347342491149902,0.9717040061950684,-1.2692079544067383,1.1303348541259766,-1.2331271171569824,1.0315613746643066,-0.03608083724975586,0.09877347946166992,0.03134632110595703,-0.03151512145996094,-0.06926774978637695,-0.06943655014038086,False,False
BASE_0058,open_closed,window,direct_then,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.0347342491149902,0.9717040061950684,-1.7309989929199219,1.6102828979492188,-1.2331271171569824,1.0315613746643066,-0.49787187576293945,0.5787215232849121,0.04042482376098633,-0.03151512145996094,-0.06926774978637695,-0.06035804748535156,False,False
BASE_0058,open_closed,window,direct_distance,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.2555646896362305,1.2137508392333984,-1.1329855918884277,1.0966005325317383,-1.4539575576782227,1.2736082077026367,0.3209719657897949,-0.17700767517089844,0.07198214530944824,-0.020906925201416016,-0.06926774978637695,-0.018192529678344727,False,False
BASE_0058,open_closed,window,targetfree_adjacent,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.9767570495605469,1.0350713729858398,-1.0320005416870117,1.2172183990478516,-1.0186548233032227,1.1691198348999023,-0.013345718383789062,0.04809856414794922,0.017376422882080078,0.029157161712646484,0.04607534408569336,0.09260892868041992,False,False
BASE_0058,open_closed,window,targetfree_distance,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.9767570495605469,1.0350713729858398,-1.4558944702148438,1.115318775177002,-1.0186548233032227,1.1691198348999023,-0.4372396469116211,-0.05380105972290039,-0.24552035331726074,0.029157161712646484,0.04607534408569336,-0.1702878475189209,False,False
BASE_0059,open_closed,window,direct_adjacent,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9661855697631836,0.9488239288330078,-1.2034268379211426,1.0832056999206543,-1.1645784378051758,1.008681297302246,-0.0388484001159668,0.0745244026184082,0.017838001251220703,-0.00868082046508789,-0.06926774978637695,-0.06011056900024414,False,False
BASE_0059,open_closed,window,direct_then,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9661855697631836,0.9488239288330078,-1.4649653434753418,1.3344430923461914,-1.1645784378051758,1.008681297302246,-0.300386905670166,0.3257617950439453,0.012687444686889648,-0.00868082046508789,-0.06926774978637695,-0.0652611255645752,False,False
BASE_0059,open_closed,window,direct_distance,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.1545000076293945,1.1277732849121094,-0.979576587677002,0.9622941017150879,-1.3528928756713867,1.1876306533813477,0.37331628799438477,-0.22533655166625977,0.0739898681640625,-0.013363361358642578,-0.06926774978637695,-0.008641242980957031,False,False
