seed,checkpoint,probe_set,slot_mode,packet_type,grouping,n_packets,mean_content_binding_pair_sum_Tretention_Uretention,se_content_binding_pair_sum_Tretention_Uretention,fraction_positive_content_binding_pair_sum_Tretention_Uretention,mean_content_binding_pair_sum_Tupdate_Uretention,se_content_binding_pair_sum_Tupdate_Uretention,fraction_positive_content_binding_pair_sum_Tupdate_Uretention,mean_content_delta_N_retention_prior,se_content_delta_N_retention_prior,fraction_positive_content_delta_N_retention_prior,mean_content_delta_N_update_prior,se_content_delta_N_update_prior,fraction_positive_content_delta_N_update_prior,mean_content_delta_T_retention,se_content_delta_T_retention,fraction_positive_content_delta_T_retention,mean_content_delta_T_update_use,se_content_delta_T_update_use,fraction_positive_content_delta_T_update_use,mean_content_delta_U_retention,se_content_delta_U_retention,fraction_positive_content_delta_U_retention,mean_content_net_T_minus_N_retention,se_content_net_T_minus_N_retention,fraction_positive_content_net_T_minus_N_retention,mean_content_net_T_minus_N_update_use,se_content_net_T_minus_N_update_use,fraction_positive_content_net_T_minus_N_update_use,mean_content_net_T_minus_U_retention,se_content_net_T_minus_U_retention,fraction_positive_content_net_T_minus_U_retention,mean_content_net_T_minus_U_update_use,se_content_net_T_minus_U_update_use,fraction_positive_content_net_T_minus_U_update_use,mean_full_binding_pair_sum_Tretention_Uretention,se_full_binding_pair_sum_Tretention_Uretention,fraction_positive_full_binding_pair_sum_Tretention_Uretention,mean_full_binding_pair_sum_Tupdate_Uretention,se_full_binding_pair_sum_Tupdate_Uretention,fraction_positive_full_binding_pair_sum_Tupdate_Uretention,mean_full_delta_N_retention_prior,se_full_delta_N_retention_prior,fraction_positive_full_delta_N_retention_prior,mean_full_delta_N_update_prior,se_full_delta_N_update_prior,fraction_positive_full_delta_N_update_prior,mean_full_delta_T_retention,se_full_delta_T_retention,fraction_positive_full_delta_T_retention,mean_full_delta_T_update_use,se_full_delta_T_update_use,fraction_positive_full_delta_T_update_use,mean_full_delta_U_retention,se_full_delta_U_retention,fraction_positive_full_delta_U_retention,mean_full_net_T_minus_N_retention,se_full_net_T_minus_N_retention,fraction_positive_full_net_T_minus_N_retention,mean_full_net_T_minus_N_update_use,se_full_net_T_minus_N_update_use,fraction_positive_full_net_T_minus_N_update_use,mean_full_net_T_minus_U_retention,se_full_net_T_minus_U_retention,fraction_positive_full_net_T_minus_U_retention,mean_full_net_T_minus_U_update_use,se_full_net_T_minus_U_update_use,fraction_positive_full_net_T_minus_U_update_use,updated_conflict_heuristic,gold_state_type
43122,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,171,nan,nan,nan,-0.041233177014862656,0.03805722843856564,0.4853801169590643,nan,nan,nan,0.30372673698689645,0.0764372275365918,0.6140350877192983,nan,nan,nan,-0.07621927980842078,0.07034356273420243,0.49122807017543857,-0.0062470742213045355,0.06718468771887254,0.49707602339181284,nan,nan,nan,-0.3799460167953172,0.08572445806298709,0.3216374269005848,nan,nan,nan,-0.31599328779195646,0.08089081534919815,0.3508771929824561,nan,nan,nan,-0.024220566167473978,0.030013025195209247,0.47368421052631576,nan,nan,nan,0.22266346641687898,0.05975081810656146,0.6198830409356725,nan,nan,nan,-0.06438565662329362,0.05527653137675631,0.49707602339181284,0.015944524288345672,0.05118489647975133,0.5029239766081871,nan,nan,nan,-0.2870491230401726,0.06548184556200454,0.34502923976608185,nan,nan,nan,-0.22191892347151793,0.060683463110026634,0.3391812865497076,,location_containment
43122,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,16,nan,nan,nan,0.03018871879522475,0.19951963888030366,0.5,nan,nan,nan,0.1585682443055182,0.20477235153026158,0.625,nan,nan,nan,-0.02988727623998704,0.3275992120618774,0.5,0.09026471383043652,0.2190360346904656,0.5625,nan,nan,nan,-0.18845552054550524,0.31828485045933136,0.4375,nan,nan,nan,0.3484650071236371,0.32031207784773885,0.625,nan,nan,nan,0.032441392206802665,0.18702621018974938,0.5,nan,nan,nan,0.2670124863652424,0.16597226466304557,0.75,nan,nan,nan,0.05866970606205271,0.29883842400534766,0.5,0.006213078351552603,0.21805575017693135,0.5625,nan,nan,nan,-0.20834278030318967,0.3128055868888265,0.375,nan,nan,nan,0.3025445965207616,0.30709961037909683,0.5,,status_condition_event
43122,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,45,nan,nan,nan,-0.055504149948009646,0.058197563307620874,0.5111111111111111,nan,nan,nan,0.13060602482131103,0.14925502623080256,0.4888888888888889,nan,nan,nan,-0.046658339810048854,0.12192643226570138,0.4,-0.06434996008597044,0.12751800840949862,0.4888888888888889,nan,nan,nan,-0.1772643646313599,0.12777485847858486,0.4444444444444444,nan,nan,nan,-0.17356845578993674,0.1467051573931102,0.5111111111111111,nan,nan,nan,-0.029061238028681265,0.05212553415181211,0.5333333333333333,nan,nan,nan,0.14861565146746353,0.14031520604169162,0.5333333333333333,nan,nan,nan,-0.026969528752163498,0.11222251903599968,0.4,-0.031152947305199036,0.11389674094567931,0.4444444444444444,nan,nan,nan,-0.17558518021962702,0.1263889434094682,0.4666666666666667,nan,nan,nan,-0.1758201167296895,0.13658085294888742,0.4888888888888889,,possession_artifact
43122,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,89,nan,nan,nan,0.04691339916274435,0.06318118467998235,0.5168539325842697,nan,nan,nan,0.3788540717988237,0.1395713673405737,0.6853932584269663,nan,nan,nan,-0.4670068232139918,0.15378806371741902,0.3707865168539326,0.5608336215394805,0.16097473470262705,0.6629213483146067,nan,nan,nan,-0.8458608950128155,0.1307291270528281,0.2247191011235955,nan,nan,nan,-0.7233776598253526,0.1231911152454553,0.24719101123595505,nan,nan,nan,0.050720901744553404,0.06110537233048529,0.5393258426966292,nan,nan,nan,0.36894906255640325,0.13407411002171885,0.7191011235955056,nan,nan,nan,-0.4382788532859689,0.14444108541808257,0.3707865168539326,0.5397206567750757,0.15180138090580014,0.6741573033707865,nan,nan,nan,-0.8072279158423722,0.1256368800321027,0.2247191011235955,nan,nan,nan,-0.7058010536266941,0.11693277116664261,0.23595505617977527,,property_attribute
43122,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,12,-0.28004750884673923,0.1977560661254599,0.4166666666666667,nan,nan,nan,-0.6374744698544776,0.31714782239503286,0.25,nan,nan,nan,-0.22608913494031949,0.20103314677469356,0.4166666666666667,nan,nan,nan,-0.33400588275315896,0.3704849141794582,0.4166666666666667,0.4113853349141582,0.3077137906682333,0.6666666666666666,nan,nan,nan,0.347276913817595,0.19984105961229504,0.5833333333333334,nan,nan,nan,-0.27014733248853146,0.18041364875864468,0.3333333333333333,nan,nan,nan,-0.5833081058287045,0.26861384273915156,0.16666666666666666,nan,nan,nan,-0.2012639947633798,0.16244031299176304,0.4166666666666667,nan,nan,nan,-0.33903067021368316,0.3588720391740673,0.3333333333333333,0.38204411106532465,0.2957308463421105,0.6666666666666666,nan,nan,nan,0.313055425999032,0.17012008078524216,0.6666666666666666,nan,nan,nan,,possession_artifact
43122,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,100,0.15680611603565991,0.11143549103878829,0.54,nan,nan,nan,-0.08399536259718328,0.11733197856913538,0.52,nan,nan,nan,0.19178207070360676,0.12129226403050888,0.58,nan,nan,nan,0.12183016136771305,0.14128514442867496,0.51,0.27577743330079,0.11553816698924183,0.6,nan,nan,nan,0.2514990927991882,0.10892066725459881,0.61,nan,nan,nan,0.11268805485182226,0.0890587726603545,0.59,nan,nan,nan,0.0091302933243452,0.09771498930237595,0.53,nan,nan,nan,0.158228573694078,0.1000159918316715,0.6,nan,nan,nan,0.06714753600956651,0.11731667906363645,0.55,0.1490982803697328,0.09851192725173094,0.55,nan,nan,nan,0.16942895085264212,0.09450343449494854,0.56,nan,nan,nan,,other_relation_state
43122,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,69,0.1554196995442106,0.07875407440129793,0.5797101449275363,nan,nan,nan,-0.3263001192851964,0.12084039443484347,0.4057971014492754,nan,nan,nan,0.18433071929120756,0.10893991054712669,0.5507246376811594,nan,nan,nan,0.12650867979721364,0.0844495766515986,0.5362318840579711,0.510630838576404,0.12170728621254584,0.7101449275362319,nan,nan,nan,0.3590071798178985,0.09866892784697849,0.6231884057971014,nan,nan,nan,0.15813309392252556,0.06227287520992477,0.5797101449275363,nan,nan,nan,-0.20004082534781054,0.08839062739064815,0.42028985507246375,nan,nan,nan,0.19634158861753803,0.09075236523422472,0.5797101449275363,nan,nan,nan,0.11992459922751308,0.0605098898400301,0.5652173913043478,0.39638241396534857,0.09642228167943873,0.7101449275362319,nan,nan,nan,0.299430555651803,0.08090437951354283,0.6376811594202898,nan,nan,nan,,location_containment
43122,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,7,0.06627655934794263,0.46610257098201485,0.5714285714285714,nan,nan,nan,0.07466852816635886,0.37788220528625316,0.5714285714285714,nan,nan,nan,0.23017854599985402,0.2819942348708024,0.7142857142857143,nan,nan,nan,-0.09762542730396875,0.7066219362523266,0.5714285714285714,0.15551001783349516,0.3530931965192753,0.5714285714285714,nan,nan,nan,0.5007846684884093,0.3503662826134943,0.7142857142857143,nan,nan,nan,-0.05652609501886691,0.40995955100841147,0.7142857142857143,nan,nan,nan,0.06692077511736245,0.29377170118692997,0.5714285714285714,nan,nan,nan,0.057429485317043207,0.21475477015808944,0.5714285714285714,nan,nan,nan,-0.17048167535477693,0.6501385923728324,0.5714285714285714,-0.009491289800319245,0.2702572267134827,0.42857142857142855,nan,nan,nan,0.3531794353465862,0.28104202101904313,0.7142857142857143,nan,nan,nan,,status_condition_event
43122,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,8,-0.23830536182164602,0.24548874547515903,0.25,nan,nan,nan,-0.6377027873609525,0.20342012055328249,0.125,nan,nan,nan,-0.16152428493757418,0.28418858723228807,0.375,nan,nan,nan,-0.31508643870571784,0.2661365356114723,0.125,0.47617850242337834,0.3244841064358002,0.75,nan,nan,nan,0.43011843428442553,0.3718637486926457,0.625,nan,nan,nan,-0.0611716369714746,0.16449163745269726,0.25,nan,nan,nan,-0.3466123447864794,0.25251047695937395,0.375,nan,nan,nan,0.049750250881576585,0.1626830639721946,0.5,nan,nan,nan,-0.17209352482452578,0.19429717912651467,0.25,0.396362595668056,0.25907993206949753,0.75,nan,nan,nan,0.2832932800973399,0.23406730879937424,0.625,nan,nan,nan,,role_identity_affiliation
43122,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,-0.5444428875178953,0.24189190556262602,0.0,nan,nan,nan,-1.0886128771946664,0.6176597459342681,0.25,nan,nan,nan,-0.4972946661582681,0.2961203290678278,0.0,nan,nan,nan,-0.5915911088775223,0.39087277917044605,0.0,0.5913182110363983,0.6221639322929323,0.75,nan,nan,nan,0.5288858599281715,0.7220331362255422,0.75,nan,nan,nan,-0.49685670410731936,0.270687065016154,0.25,nan,nan,nan,-0.9319365577733455,0.5317430260003907,0.25,nan,nan,nan,-0.405976549303159,0.34430971020056583,0.25,nan,nan,nan,-0.5877368589114796,0.3130932642181042,0.0,0.5259600084701865,0.4815146786688121,0.75,nan,nan,nan,0.4896820723583612,0.5663595060145269,0.75,nan,nan,nan,,property_attribute
43122,final,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,32,nan,nan,nan,-0.1819002832845143,0.09593209536076688,0.4375,nan,nan,nan,0.07970877416706312,0.19870147221869622,0.5,nan,nan,nan,-0.380137567297255,0.1848358684413124,0.40625,0.01633700072822637,0.13322737722916783,0.53125,nan,nan,nan,-0.45984634146431813,0.19590675438978752,0.28125,nan,nan,nan,-0.4974107814079712,0.2145227876704092,0.28125,nan,nan,nan,-0.10893288648755246,0.062441323051968575,0.4375,nan,nan,nan,0.08827569491254943,0.16042875971718712,0.5625,nan,nan,nan,-0.26680575416758373,0.13652990515093363,0.4375,0.04893998119247881,0.09873029384943886,0.5,nan,nan,nan,-0.35508144908013317,0.1425798548131636,0.34375,nan,nan,nan,-0.32372536924996875,0.1408159632894819,0.3125,,location_containment
43122,final,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,118,nan,nan,nan,0.04145833442938804,0.06264385943031141,0.5508474576271186,nan,nan,nan,0.1744805757334826,0.1173606014252102,0.5677966101694916,nan,nan,nan,-0.023815820725485024,0.1267212358927602,0.5423728813559322,0.1067324895842611,0.11671026776675002,0.5508474576271186,nan,nan,nan,-0.19829639645896766,0.11241989353395047,0.3898305084745763,nan,nan,nan,-0.11670826091013166,0.10177737941664487,0.3728813559322034,nan,nan,nan,0.040010395682421845,0.05440250110315661,0.5677966101694916,nan,nan,nan,0.15158333889965367,0.10566070264073454,0.5508474576271186,nan,nan,nan,0.0202911213501921,0.10676498990654425,0.5423728813559322,0.0597296700146516,0.10425424389152459,0.4915254237288136,nan,nan,nan,-0.13129221754946158,0.09382475281922249,0.4322033898305085,nan,nan,nan,-0.07548616833151409,0.08335534542382372,0.4152542372881356,,other_relation_state
43122,final,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,26,nan,nan,nan,-0.04971955675954146,0.1006031270592059,0.4230769230769231,nan,nan,nan,0.02323674864452099,0.1734709287392259,0.5384615384615384,nan,nan,nan,-0.5154151170938395,0.24283827851956621,0.2692307692307692,0.4159760035747566,0.2049990835376873,0.6153846153846154,nan,nan,nan,-0.5386518657383605,0.22714888128849747,0.23076923076923078,nan,nan,nan,-0.43404811386269737,0.22556156117501544,0.3076923076923077,nan,nan,nan,-0.06874936657317783,0.08834734764954183,0.38461538461538464,nan,nan,nan,-0.01045087399916576,0.13444801788942995,0.6153846153846154,nan,nan,nan,-0.5080213596128785,0.2137264549010732,0.19230769230769232,0.37052262646652284,0.18648061091134097,0.6538461538461539,nan,nan,nan,-0.49757048561371275,0.1952819537841914,0.19230769230769232,nan,nan,nan,-0.4083251048898392,0.1869848476631778,0.3076923076923077,,role_identity_affiliation
43122,final,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,13,nan,nan,nan,-0.12222077100181232,0.25335036717184745,0.46153846153846156,nan,nan,nan,0.649139166170912,0.40691988770162424,0.6923076923076923,nan,nan,nan,-0.3598192260489756,0.5358168619163286,0.5384615384615384,0.11537768404535097,0.5926702226734109,0.6923076923076923,nan,nan,nan,-1.0089583922198877,0.3894823404046688,0.3076923076923077,nan,nan,nan,-1.0952213068223207,0.4508084667616053,0.15384615384615385,nan,nan,nan,-0.11165613286748433,0.24930356056158767,0.46153846153846156,nan,nan,nan,0.6941184652917501,0.3848148546151791,0.6923076923076923,nan,nan,nan,-0.3020810431896304,0.5076001139840487,0.5384615384615384,0.0787687774546618,0.5887198592374625,0.6153846153846154,nan,nan,nan,-0.9961995084813806,0.3869389617812789,0.3076923076923077,nan,nan,nan,-1.0934799909876247,0.44843018380654814,0.15384615384615385,,property_attribute
43122,final,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,9,nan,nan,nan,-0.018054091863373596,0.08834950040275474,0.3333333333333333,nan,nan,nan,-0.25881824753291555,0.28811278113207034,0.3333333333333333,nan,nan,nan,0.09004506487350064,0.2008422519820914,0.3333333333333333,-0.12615324860024782,0.22782494336232006,0.5555555555555556,nan,nan,nan,0.3488633124064162,0.204472828087356,0.7777777777777778,nan,nan,nan,0.34656627404074836,0.16421512451811565,0.8888888888888888,nan,nan,nan,-0.008449618133442869,0.0821891449114119,0.4444444444444444,nan,nan,nan,-0.2877832186729869,0.2640779554909141,0.3333333333333333,nan,nan,nan,0.03787324442669857,0.17228441776459794,0.3333333333333333,-0.05477248069358431,0.20002325960100428,0.5555555555555556,nan,nan,nan,0.32565646309968543,0.20128878038969078,0.6666666666666666,nan,nan,nan,0.3042314923305568,0.1554495250125835,0.8888888888888888,,possession_artifact
43122,final,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,2,nan,nan,nan,-0.996471478138119,0.011026165913790464,0.0,nan,nan,nan,-0.44463148224167526,0.2992965232115239,0.0,nan,nan,nan,-1.854461266193539,0.23034234205260873,0.0,-0.13848169008269906,0.2523946738801896,0.5,nan,nan,nan,-1.4098297839518636,0.06895418115891516,0.0,nan,nan,nan,-1.9148297822102904,1.0269339764490724,0.0,nan,nan,nan,-0.756946060563981,0.24707902216080888,0.0,nan,nan,nan,0.30578109150519595,0.5756330835283734,0.5,nan,nan,nan,-1.2274848520561743,0.18632789454810947,0.0,-0.2864072690717876,0.3078301497735083,0.5,nan,nan,nan,-1.5332659435613702,0.7619609780764829,0.0,nan,nan,nan,-1.7274964685978678,1.1459815516330611,0.0,,status_condition_event
