event_index,pair_id,category,word,n_pieces,checkpoint,ordered_loss_mean,scrambled_loss_mean,delta_ordered_minus_scrambled
72,compact:frontier_consolidation_fwcompact_medium_016567,source_absent_content,predict,1,chck_40M,14.000181198120117,9.512986183166504,4.487195014953613
73,compact:frontier_consolidation_fwcompact_medium_044603,source_absent_content,provides,1,chck_20M,6.213286399841309,8.010685920715332,-1.7973995208740234
73,compact:frontier_consolidation_fwcompact_medium_044603,source_absent_content,provides,1,chck_40M,8.551445007324219,8.442534446716309,0.10891056060791016
74,compact:frontier_consolidation_fwcompact_medium_020874,function_other,in,1,chck_20M,1.4736571311950684,1.9471137523651123,-0.47345662117004395
74,compact:frontier_consolidation_fwcompact_medium_020874,function_other,in,1,chck_40M,0.0540693923830986,0.01886626146733761,0.035203130915760994
75,compact:frontier_consolidation_fwcompact_medium_043543,retained_content,Oak,1,chck_20M,10.724161148071289,10.863869667053223,-0.1397085189819336
75,compact:frontier_consolidation_fwcompact_medium_043543,retained_content,Oak,1,chck_40M,1.3720207214355469,0.8646337985992432,0.5073869228363037
76,compact:frontier_consolidation_fwcompact_medium_029028,source_absent_content,entered,1,chck_20M,7.031098365783691,5.513679504394531,1.5174188613891602
76,compact:frontier_consolidation_fwcompact_medium_029028,source_absent_content,entered,1,chck_40M,5.626195430755615,6.4721784591674805,-0.8459830284118652
77,compact:frontier_consolidation_fwcompact_medium_015339,function_other,by,1,chck_20M,1.0718425512313843,0.8643625974655151,0.20747995376586914
77,compact:frontier_consolidation_fwcompact_medium_015339,function_other,by,1,chck_40M,0.02518244832754135,0.03566133975982666,-0.010478891432285309
78,compact:frontier_consolidation_fwcompact_medium_051051,source_absent_content,came,1,chck_20M,9.65848159790039,9.217679977416992,0.44080162048339844
78,compact:frontier_consolidation_fwcompact_medium_051051,source_absent_content,came,1,chck_40M,2.9210822582244873,3.548030138015747,-0.6269478797912598
79,compact:frontier_consolidation_fwcompact_medium_028275,source_absent_content,density.,2,chck_20M,4.528510093688965,4.920816898345947,-0.3923068046569824
79,compact:frontier_consolidation_fwcompact_medium_028275,source_absent_content,density.,2,chck_40M,4.695433616638184,4.857497692108154,-0.1620640754699707
80,compact:frontier_consolidation_fwcompact_medium_047752,function_other,a,1,chck_20M,0.19566047191619873,0.3488883674144745,-0.15322789549827576
80,compact:frontier_consolidation_fwcompact_medium_047752,function_other,a,1,chck_40M,0.02903538942337036,0.006652470678091049,0.022382918745279312
81,compact:frontier_consolidation_fwcompact_medium_029030,retained_content,"species,",2,chck_20M,4.212581634521484,4.209868431091309,0.0027132034301757812
81,compact:frontier_consolidation_fwcompact_medium_029030,retained_content,"species,",2,chck_40M,0.44364142417907715,0.25029993057250977,0.19334149360656738
82,compact:frontier_consolidation_fwcompact_medium_054705,function_other,they,1,chck_20M,4.253095626831055,3.861218214035034,0.3918774127960205
82,compact:frontier_consolidation_fwcompact_medium_054705,function_other,they,1,chck_40M,5.601683616638184,7.640706539154053,-2.039022922515869
83,compact:frontier_consolidation_fwcompact_medium_059258,function_other,still,1,chck_20M,7.572332859039307,8.081573486328125,-0.5092406272888184
83,compact:frontier_consolidation_fwcompact_medium_059258,function_other,still,1,chck_40M,2.5988588333129883,10.040145874023438,-7.441287040710449
84,compact:frontier_consolidation_fwcompact_medium_006903,retained_content,first,1,chck_20M,2.661815643310547,2.739712953567505,-0.07789731025695801
84,compact:frontier_consolidation_fwcompact_medium_006903,retained_content,first,1,chck_40M,0.05054798722267151,0.11236997693777084,-0.061821989715099335
85,compact:frontier_consolidation_fwcompact_medium_044782,function_other,as,1,chck_20M,0.4777968227863312,0.3827160596847534,0.09508076310157776
85,compact:frontier_consolidation_fwcompact_medium_044782,function_other,as,1,chck_40M,0.013325088657438755,0.005039133597165346,0.008285955060273409
86,compact:frontier_consolidation_fwcompact_medium_042485,source_absent_content,lets,1,chck_20M,6.168962478637695,7.528012275695801,-1.3590497970581055
86,compact:frontier_consolidation_fwcompact_medium_042485,source_absent_content,lets,1,chck_40M,7.29974365234375,5.863441467285156,1.4363021850585938
87,compact:frontier_consolidation_fwcompact_medium_026128,function_other,not,1,chck_20M,7.530731678009033,6.934270858764648,0.5964608192443848
87,compact:frontier_consolidation_fwcompact_medium_026128,function_other,not,1,chck_40M,0.09755975008010864,0.5054588913917542,-0.4078991413116455
88,compact:frontier_consolidation_fwcompact_medium_051766,retained_content,First,1,chck_20M,7.176467418670654,7.15900182723999,0.017465591430664062
88,compact:frontier_consolidation_fwcompact_medium_051766,retained_content,First,1,chck_40M,8.260082244873047,5.219708442687988,3.0403738021850586
89,compact:frontier_consolidation_fwcompact_medium_002054,retained_content,building,1,chck_20M,6.697216987609863,8.398702621459961,-1.7014856338500977
89,compact:frontier_consolidation_fwcompact_medium_002054,retained_content,building,1,chck_40M,0.4993685483932495,0.4572853446006775,0.04208320379257202
90,compact:frontier_consolidation_fwcompact_medium_059569,retained_content,baccata),4,chck_20M,5.519090175628662,5.51145076751709,0.007639408111572266
90,compact:frontier_consolidation_fwcompact_medium_059569,retained_content,baccata),4,chck_40M,0.6637253165245056,0.40503960847854614,0.2586857080459595
91,compact:frontier_consolidation_fwcompact_medium_056095,retained_content,open,1,chck_20M,7.862800598144531,8.193429946899414,-0.3306293487548828
91,compact:frontier_consolidation_fwcompact_medium_056095,retained_content,open,1,chck_40M,0.43838679790496826,0.3208131194114685,0.11757367849349976
92,compact:frontier_consolidation_fwcompact_medium_016368,function_other,must,1,chck_20M,3.4546594619750977,3.2109434604644775,0.24371600151062012
92,compact:frontier_consolidation_fwcompact_medium_016368,function_other,must,1,chck_40M,2.1971120834350586,3.1540374755859375,-0.9569253921508789
93,compact:frontier_consolidation_fwcompact_medium_053923,function_other,by,1,chck_20M,2.9205968379974365,3.5064563751220703,-0.5858595371246338
93,compact:frontier_consolidation_fwcompact_medium_053923,function_other,by,1,chck_40M,6.53944730758667,5.76184606552124,0.7776012420654297
94,compact:frontier_consolidation_fwcompact_medium_024775,function_other,"1,",3,chck_20M,2.3590221405029297,2.7008960247039795,-0.3418738842010498
94,compact:frontier_consolidation_fwcompact_medium_024775,function_other,"1,",3,chck_40M,0.5199178457260132,0.4305238425731659,0.08939400315284729
95,compact:frontier_consolidation_fwcompact_medium_060282,retained_content,1601,5,chck_20M,3.1534831523895264,3.598391056060791,-0.44490790367126465
95,compact:frontier_consolidation_fwcompact_medium_060282,retained_content,1601,5,chck_40M,1.9857968091964722,3.332761764526367,-1.346964955329895
96,compact:frontier_consolidation_fwcompact_medium_057583,retained_content,improving,2,chck_20M,8.273629188537598,7.846806526184082,0.4268226623535156
96,compact:frontier_consolidation_fwcompact_medium_057583,retained_content,improving,2,chck_40M,6.501413822174072,6.700793266296387,-0.19937944412231445
97,compact:frontier_consolidation_fwcompact_medium_028505,function_other,and,1,chck_20M,3.1545498371124268,2.459224224090576,0.6953256130218506
97,compact:frontier_consolidation_fwcompact_medium_028505,function_other,and,1,chck_40M,0.2874116897583008,0.023285744711756706,0.2641259450465441
98,compact:frontier_consolidation_fwcompact_medium_054191,retained_content,go,1,chck_20M,7.4117431640625,8.178155899047852,-0.7664127349853516
98,compact:frontier_consolidation_fwcompact_medium_054191,retained_content,go,1,chck_40M,6.309689998626709,3.222890853881836,3.086799144744873
99,compact:frontier_consolidation_fwcompact_medium_017994,function_other,each,1,chck_20M,6.929705619812012,7.781482219696045,-0.8517765998840332
