pair_id,delta_active_tokens,delta_wwm_mass,delta_whole_word_copy_frac,delta_complete_bpe_copy_frac,delta_contentlike_frac,delta_counterpart_any_visible_frac,delta_active_absent,delta_targets_absent,delta_active_prefix_only,delta_targets_prefix_only,delta_active_tail_only,delta_targets_tail_only,delta_active_both_prefix_tail,delta_targets_both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_041869,4.0,4.0,-0.07692307692307687,-0.3076923076923077,0.0,-0.07692307692307687,1.0,1.0,-7.0,-6.0,9.0,4.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_041873,-1.0,-1.0,-0.16666666666666663,-0.25,0.0,-0.16666666666666663,3.0,2.0,-4.0,-2.0,1.0,1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_041874,1.0,1.0,-0.1333333333333333,-0.2666666666666667,0.0,-0.1333333333333333,2.0,2.0,-9.0,-9.0,7.0,6.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_041880,-1.0,-1.0,-0.16666666666666663,-0.2777777777777778,0.05555555555555558,-0.16666666666666663,7.0,3.0,-14.0,-8.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041882,1.0,1.0,-0.36363636363636365,-0.4545454545454546,0.18181818181818188,-0.36363636363636365,6.0,4.0,-7.0,-5.0,6.0,4.0,-4.0,-3.0
compact:frontier_consolidation_fwcompact_medium_041885,4.0,4.0,0.0,-0.25,0.16666666666666669,0.0,0.0,0.0,-5.0,-6.0,8.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_041886,0.0,0.0,-0.30000000000000004,-0.5,0.20000000000000007,-0.30000000000000004,4.0,3.0,-9.0,-7.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041890,7.0,7.0,0.0,-0.5714285714285714,0.28571428571428575,0.0,0.0,0.0,-5.0,-6.0,12.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041891,4.0,4.0,-0.2727272727272727,-0.5454545454545454,0.18181818181818177,-0.2727272727272727,4.0,3.0,-4.0,-6.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041901,3.0,3.0,-0.11764705882352944,-0.23529411764705888,0.11764705882352944,-0.11764705882352944,3.0,2.0,-5.0,-5.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041902,6.0,7.0,-0.23529411764705888,-0.3529411764705882,0.05882352941176472,-0.23529411764705888,7.0,4.0,-11.0,-8.0,11.0,5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_041906,1.0,1.0,-0.125,-0.375,0.125,-0.125,1.0,1.0,-3.0,-3.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041913,2.0,2.0,-0.17647058823529416,-0.4117647058823529,0.23529411764705876,-0.17647058823529416,3.0,3.0,-10.0,-9.0,9.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041917,2.0,2.0,-0.1428571428571429,-0.3571428571428571,0.07142857142857145,-0.1428571428571429,4.0,2.0,-5.0,-4.0,5.0,4.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_041923,1.0,1.0,-0.09090909090909094,-0.18181818181818177,0.18181818181818177,-0.09090909090909094,1.0,1.0,-6.0,-5.0,5.0,3.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_041932,-1.0,-1.0,-0.30000000000000004,-0.30000000000000004,0.09999999999999998,-0.30000000000000004,3.0,3.0,-8.0,-6.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041937,-1.0,-1.0,-0.19999999999999996,-0.4,-0.09999999999999998,-0.19999999999999996,2.0,2.0,-9.0,-6.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041938,2.0,2.0,-0.1428571428571429,-0.2857142857142857,0.0,-0.1428571428571429,1.0,1.0,-4.0,-5.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041948,4.0,4.0,0.0,-0.19999999999999996,0.4,0.0,0.0,0.0,-5.0,-5.0,9.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041952,6.0,6.0,-0.07692307692307687,-0.3846153846153846,0.30769230769230765,-0.07692307692307687,1.0,1.0,-9.0,-10.0,14.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041954,2.0,2.0,-0.30000000000000004,-0.30000000000000004,0.09999999999999998,-0.30000000000000004,5.0,3.0,-3.0,-3.0,1.0,1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_041955,0.0,0.0,-0.0714285714285714,-0.0714285714285714,0.0,-0.0714285714285714,1.0,1.0,-5.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041961,1.0,1.0,-0.09999999999999998,-0.09999999999999998,0.10000000000000009,-0.09999999999999998,1.0,1.0,-4.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041962,1.0,1.0,-0.19999999999999996,-0.19999999999999996,0.0,-0.19999999999999996,3.0,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041969,2.0,2.0,-0.375,-0.625,0.25,-0.375,3.0,3.0,-5.0,-5.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041971,-1.0,-1.0,-0.09090909090909094,-0.18181818181818177,0.09090909090909094,-0.09090909090909094,1.0,1.0,-5.0,-3.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041978,5.0,5.0,-0.33333333333333337,-0.5,0.16666666666666663,-0.33333333333333337,5.0,4.0,-3.0,-3.0,2.0,1.0,1.0,-2.0
compact:frontier_consolidation_fwcompact_medium_041983,3.0,5.0,-0.15384615384615385,-0.3076923076923077,0.15384615384615385,-0.15384615384615385,16.0,2.0,-21.0,-7.0,8.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_041990,3.0,3.0,-0.1333333333333333,-0.1333333333333333,0.1333333333333333,-0.1333333333333333,6.0,2.0,-3.0,-2.0,1.0,1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042008,2.0,2.0,-0.2857142857142857,-0.5714285714285714,0.28571428571428575,-0.2857142857142857,3.0,2.0,-4.0,-4.0,4.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042009,1.0,1.0,-0.23809523809523814,-0.33333333333333337,0.04761904761904767,-0.23809523809523814,7.0,5.0,-10.0,-8.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042010,-1.0,-1.0,0.0,-0.5,-0.16666666666666674,0.0,0.0,0.0,-5.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042011,1.0,1.0,-0.19999999999999996,-0.19999999999999996,0.0,-0.19999999999999996,5.0,2.0,-8.0,-5.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042013,1.0,1.0,-0.052631578947368474,-0.1578947368421053,0.052631578947368474,-0.052631578947368474,1.0,1.0,-6.0,-6.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042015,4.0,4.0,-0.2222222222222222,-0.33333333333333337,0.11111111111111105,-0.2222222222222222,3.0,2.0,-5.0,-5.0,6.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042019,1.0,1.0,-0.25,-0.375,0.125,-0.25,5.0,2.0,-8.0,-5.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042023,2.0,2.0,-0.1428571428571429,-0.1428571428571429,0.4285714285714286,-0.1428571428571429,1.0,1.0,-4.0,-4.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042027,2.0,2.0,-0.1875,-0.375,0.1875,-0.1875,4.0,3.0,-6.0,-5.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042030,1.0,1.0,-0.11111111111111116,-0.11111111111111116,0.0,-0.11111111111111116,2.0,1.0,-3.0,-3.0,3.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042048,4.0,4.0,-0.23529411764705888,-0.2941176470588235,0.11764705882352944,-0.23529411764705888,6.0,4.0,-7.0,-6.0,6.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042049,3.0,3.0,0.0,-0.09999999999999998,0.20000000000000007,0.0,0.0,0.0,-2.0,-3.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042050,1.0,1.0,-0.18181818181818177,-0.2727272727272727,0.0,-0.18181818181818177,6.0,2.0,-6.0,-3.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042054,3.0,3.0,-0.06666666666666665,-0.06666666666666665,0.1333333333333333,-0.06666666666666665,2.0,1.0,-5.0,-5.0,5.0,3.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_042056,3.0,3.0,0.0,-0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,-2.0,-3.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042059,2.0,2.0,-0.11111111111111116,-0.4444444444444444,0.33333333333333326,-0.11111111111111116,1.0,1.0,-9.0,-6.0,11.0,6.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042067,2.0,2.0,0.0,0.0,0.19999999999999996,0.0,1.0,0.0,-5.0,-4.0,6.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042068,4.0,5.0,-0.18518518518518523,-0.2962962962962963,0.07407407407407407,-0.18518518518518523,6.0,5.0,-11.0,-7.0,11.0,5.0,-2.0,-3.0
compact:frontier_consolidation_fwcompact_medium_042071,4.0,4.0,-0.0625,-0.125,0.1875,-0.0625,1.0,1.0,-3.0,-3.0,7.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042075,4.0,4.0,-0.11764705882352944,-0.23529411764705888,0.3529411764705882,-0.11764705882352944,5.0,2.0,-7.0,-6.0,7.0,5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042076,1.0,1.0,-0.2222222222222222,-0.33333333333333337,0.3333333333333333,-0.2222222222222222,2.0,2.0,-5.0,-5.0,5.0,4.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042084,4.0,4.0,-0.33333333333333337,-0.4444444444444444,0.2222222222222222,-0.33333333333333337,8.0,3.0,-5.0,-3.0,2.0,1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042087,2.0,2.0,-0.15384615384615385,-0.46153846153846156,0.07692307692307687,-0.15384615384615385,2.0,2.0,-9.0,-8.0,9.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042106,0.0,0.0,-0.125,-0.5,0.0,-0.125,1.0,1.0,-4.0,-3.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042110,0.0,0.0,-0.07692307692307687,-0.23076923076923073,0.15384615384615385,-0.07692307692307687,1.0,1.0,-13.0,-9.0,12.0,8.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042111,6.0,6.0,-0.30000000000000004,-0.7,0.5,-0.30000000000000004,4.0,3.0,-5.0,-5.0,9.0,4.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_042113,14.0,14.0,-0.052631578947368474,-0.1578947368421053,0.3157894736842105,-0.052631578947368474,1.0,1.0,-29.0,-14.0,42.0,13.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042118,1.0,1.0,-0.0714285714285714,-0.1428571428571429,-0.14285714285714285,-0.0714285714285714,1.0,1.0,-7.0,-7.0,6.0,6.0,1.0,0.0
compact:frontier_consolidation_fwcompact_medium_042122,0.0,0.0,-0.19999999999999996,-0.4,0.1333333333333333,-0.19999999999999996,3.0,3.0,-10.0,-9.0,7.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042144,0.0,0.0,-0.23529411764705888,-0.2941176470588235,0.05882352941176472,-0.23529411764705888,5.0,4.0,-9.0,-7.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042147,-1.0,-1.0,-0.11111111111111116,-0.11111111111111116,0.11111111111111105,-0.11111111111111116,2.0,1.0,-10.0,-6.0,8.0,6.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042148,2.0,2.0,-0.16666666666666663,-0.5,0.5,-0.16666666666666663,2.0,1.0,-2.0,-2.0,2.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042158,3.0,3.0,-0.16666666666666663,-0.2222222222222222,0.27777777777777773,-0.16666666666666663,4.0,3.0,-8.0,-8.0,8.0,6.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042162,2.0,2.0,-0.11111111111111116,-0.2222222222222222,0.1111111111111111,-0.11111111111111116,2.0,2.0,-5.0,-5.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042163,2.0,2.0,-0.33333333333333337,-0.5833333333333333,0.3333333333333333,-0.33333333333333337,6.0,4.0,-7.0,-7.0,2.0,2.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_042167,1.0,1.0,-0.2857142857142857,-0.2857142857142857,0.4285714285714286,-0.2857142857142857,2.0,2.0,-4.0,-4.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042176,1.0,1.0,0.0,-0.16666666666666663,-0.16666666666666663,0.0,0.0,0.0,-4.0,-4.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042188,2.0,2.0,-0.16666666666666663,-0.33333333333333337,0.16666666666666669,-0.16666666666666663,1.0,1.0,-2.0,-2.0,4.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042196,1.0,1.0,-0.0625,-0.125,0.125,-0.0625,1.0,1.0,-2.0,-3.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042197,4.0,4.0,0.0,-0.4285714285714286,0.1428571428571429,0.0,0.0,0.0,-2.0,-3.0,6.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042203,1.0,1.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,-2.0,-2.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042204,5.0,6.0,-0.21052631578947367,-0.3157894736842105,0.10526315789473684,-0.21052631578947367,4.0,4.0,-8.0,-7.0,11.0,5.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_042213,3.0,3.0,-0.09999999999999998,-0.09999999999999998,0.15000000000000002,-0.09999999999999998,2.0,2.0,-9.0,-8.0,9.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_042214,6.0,6.0,-0.15384615384615385,-0.15384615384615385,0.15384615384615385,-0.15384615384615385,6.0,2.0,-7.0,-6.0,7.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042226,5.0,5.0,-0.11111111111111116,-0.2222222222222222,0.1111111111111111,-0.11111111111111116,2.0,2.0,-10.0,-11.0,13.0,9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042229,1.0,1.0,-0.23076923076923073,-0.3076923076923077,0.30769230769230765,-0.23076923076923073,4.0,3.0,-7.0,-7.0,5.0,5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042231,3.0,3.0,-0.2857142857142857,-0.2857142857142857,0.21428571428571436,-0.2857142857142857,6.0,4.0,-7.0,-6.0,5.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042235,1.0,1.0,-0.16666666666666663,-0.16666666666666663,0.3333333333333333,-0.16666666666666663,2.0,1.0,-4.0,-3.0,4.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042237,-1.0,-1.0,-0.4,-0.5,0.19999999999999996,-0.4,4.0,4.0,-8.0,-6.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042238,5.0,6.0,0.0,-0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,-3.0,-3.0,8.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042245,0.0,0.0,-0.08333333333333337,-0.25,0.25,-0.08333333333333337,1.0,1.0,-5.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042250,0.0,0.0,-0.05882352941176472,-0.17647058823529416,0.05882352941176472,-0.05882352941176472,1.0,1.0,-8.0,-7.0,6.0,5.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_042255,3.0,3.0,-0.06666666666666665,-0.1333333333333333,0.1333333333333333,-0.06666666666666665,2.0,1.0,-3.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042257,2.0,2.0,-0.09090909090909094,-0.4545454545454546,0.18181818181818188,-0.09090909090909094,1.0,1.0,-4.0,-4.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042259,6.0,8.0,-0.15384615384615385,-0.15384615384615385,0.3076923076923077,-0.15384615384615385,3.0,2.0,-7.0,-7.0,10.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042261,5.0,5.0,-0.19999999999999996,-0.33333333333333337,0.2666666666666667,-0.19999999999999996,7.0,3.0,-13.0,-10.0,11.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042262,3.0,3.0,-0.09999999999999998,-0.30000000000000004,0.30000000000000004,-0.09999999999999998,1.0,1.0,-2.0,-2.0,8.0,5.0,-4.0,-4.0
compact:frontier_consolidation_fwcompact_medium_042270,2.0,2.0,-0.125,-0.25,0.25,-0.125,1.0,1.0,-1.0,-1.0,4.0,2.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_042277,2.0,2.0,-0.4285714285714286,-0.4285714285714286,0.2857142857142857,-0.4285714285714286,4.0,3.0,-5.0,-5.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042306,0.0,0.0,0.0,-0.0714285714285714,0.0,0.0,0.0,0.0,-6.0,-5.0,6.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042308,-1.0,-1.0,-0.2777777777777778,-0.33333333333333337,0.33333333333333337,-0.2777777777777778,7.0,5.0,-15.0,-12.0,7.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042313,3.0,3.0,-0.19999999999999996,-0.30000000000000004,0.3,-0.19999999999999996,2.0,2.0,-7.0,-6.0,8.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042321,1.0,1.0,-0.3076923076923077,-0.3846153846153846,-0.15384615384615385,-0.3076923076923077,5.0,4.0,-6.0,-6.0,3.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042324,2.0,2.0,-0.2727272727272727,-0.4545454545454546,0.18181818181818188,-0.2727272727272727,4.0,3.0,-5.0,-5.0,4.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042327,2.0,2.0,-0.125,-0.125,0.125,-0.125,2.0,1.0,-3.0,-3.0,2.0,1.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_042333,-2.0,-2.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,-8.0,-3.0,6.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042362,2.0,2.0,-0.33333333333333337,-0.33333333333333337,0.16666666666666663,-0.33333333333333337,6.0,4.0,-7.0,-6.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042366,-1.0,-1.0,-0.09999999999999998,-0.30000000000000004,0.30000000000000004,-0.09999999999999998,1.0,1.0,-6.0,-5.0,4.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042369,1.0,1.0,-0.4444444444444444,-0.5555555555555556,0.4444444444444445,-0.4444444444444444,4.0,4.0,-4.0,-5.0,2.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042372,5.0,5.0,-0.23076923076923073,-0.3846153846153846,0.07692307692307698,-0.23076923076923073,6.0,3.0,-2.0,-4.0,2.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042374,2.0,2.0,-0.17647058823529416,-0.3529411764705882,0.4705882352941176,-0.17647058823529416,4.0,3.0,-7.0,-5.0,9.0,6.0,-4.0,-4.0
compact:frontier_consolidation_fwcompact_medium_042377,5.0,5.0,0.0,-0.19999999999999996,0.06666666666666665,0.0,0.0,0.0,-3.0,-2.0,8.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042382,9.0,9.0,-0.19999999999999996,-0.4,0.19999999999999996,-0.19999999999999996,4.0,3.0,-6.0,-7.0,11.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042384,1.0,1.0,-0.2222222222222222,-0.33333333333333337,0.2222222222222222,-0.2222222222222222,2.0,2.0,-6.0,-6.0,5.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042393,3.0,3.0,-0.5,-0.8333333333333334,0.5,-0.5,6.0,3.0,-3.0,-3.0,1.0,1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042402,3.0,3.0,-0.19999999999999996,-0.6,0.19999999999999996,-0.19999999999999996,3.0,2.0,-8.0,-7.0,8.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042407,4.0,4.0,-0.125,-0.25,0.25,-0.125,3.0,2.0,-4.0,-5.0,6.0,4.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042408,2.0,2.0,-0.16666666666666663,-0.16666666666666663,0.24999999999999994,-0.16666666666666663,2.0,2.0,-9.0,-9.0,9.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042412,3.0,3.0,-0.33333333333333337,-0.4444444444444444,0.2222222222222222,-0.33333333333333337,3.0,3.0,-4.0,-5.0,4.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042419,2.0,2.0,-0.052631578947368474,-0.26315789473684215,0.1578947368421053,-0.052631578947368474,1.0,1.0,-9.0,-8.0,5.0,5.0,5.0,2.0
compact:frontier_consolidation_fwcompact_medium_042426,0.0,1.0,0.0,0.0,0.05882352941176472,0.0,0.0,0.0,-11.0,-5.0,11.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042430,4.0,4.0,-0.11764705882352944,-0.47058823529411764,0.2941176470588235,-0.11764705882352944,2.0,2.0,-14.0,-8.0,20.0,10.0,-4.0,-4.0
compact:frontier_consolidation_fwcompact_medium_042435,1.0,1.0,-0.09999999999999998,-0.19999999999999996,0.09999999999999998,-0.09999999999999998,1.0,1.0,-4.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042436,-4.0,-4.0,-0.08333333333333337,-0.25,-0.08333333333333331,-0.08333333333333337,1.0,1.0,-9.0,-4.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042438,4.0,4.0,-0.33333333333333337,-0.33333333333333337,0.16666666666666663,-0.33333333333333337,3.0,2.0,-3.0,-3.0,4.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042442,4.0,4.0,-0.26315789473684215,-0.26315789473684215,0.21052631578947367,-0.26315789473684215,8.0,5.0,-8.0,-8.0,4.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042447,0.0,0.0,-0.19999999999999996,-0.5,0.2,-0.19999999999999996,2.0,2.0,-7.0,-5.0,5.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042450,6.0,6.0,-0.11111111111111116,-0.33333333333333337,0.2222222222222222,-0.11111111111111116,1.0,1.0,-6.0,-5.0,11.0,4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042451,2.0,4.0,-0.23076923076923073,-0.3846153846153846,0.30769230769230765,-0.23076923076923073,3.0,3.0,-5.0,-5.0,6.0,4.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_042456,0.0,0.0,-0.1428571428571429,-0.3571428571428571,0.0714285714285714,-0.1428571428571429,2.0,2.0,-5.0,-3.0,4.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042463,8.0,8.0,-0.10526315789473684,-0.10526315789473684,0.31578947368421056,-0.10526315789473684,3.0,2.0,-10.0,-10.0,15.0,8.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042469,0.0,0.0,-0.09523809523809523,-0.19047619047619047,0.04761904761904756,-0.09523809523809523,2.0,2.0,-5.0,-4.0,2.0,1.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_042483,5.0,5.0,-0.16666666666666663,-0.5,0.5,-0.16666666666666663,1.0,1.0,-2.0,-4.0,6.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042485,6.0,6.0,-0.3529411764705882,-0.47058823529411764,0.17647058823529416,-0.3529411764705882,10.0,6.0,-11.0,-11.0,6.0,5.0,1.0,0.0
compact:frontier_consolidation_fwcompact_medium_042487,4.0,5.0,-0.09999999999999998,-0.15000000000000002,0.10000000000000003,-0.09999999999999998,5.0,2.0,-3.0,-3.0,4.0,3.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_042496,0.0,0.0,-0.26086956521739135,-0.4347826086956522,0.04347826086956519,-0.26086956521739135,6.0,6.0,-10.0,-8.0,6.0,5.0,-2.0,-3.0
compact:frontier_consolidation_fwcompact_medium_042499,-1.0,-1.0,-0.09090909090909094,-0.18181818181818177,0.09090909090909094,-0.09090909090909094,1.0,1.0,-10.0,-7.0,8.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042509,4.0,4.0,-0.11764705882352944,-0.2941176470588235,0.17647058823529416,-0.11764705882352944,3.0,2.0,-9.0,-8.0,10.0,6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042516,0.0,0.0,-0.052631578947368474,-0.21052631578947367,0.05263157894736842,-0.052631578947368474,1.0,1.0,-4.0,-3.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042520,1.0,1.0,-0.125,-0.1875,0.125,-0.125,4.0,2.0,-6.0,-5.0,3.0,3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042522,-1.0,-1.0,-0.125,-0.375,0.125,-0.125,1.0,1.0,-3.0,-2.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042526,0.0,0.0,-0.16666666666666663,-0.33333333333333337,0.33333333333333337,-0.16666666666666663,2.0,1.0,-4.0,-3.0,2.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042528,2.0,2.0,-0.11111111111111116,-0.4444444444444444,0.4444444444444444,-0.11111111111111116,1.0,1.0,-6.0,-6.0,7.0,5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042539,5.0,5.0,-0.23076923076923073,-0.3076923076923077,0.15384615384615385,-0.23076923076923073,8.0,3.0,-4.0,-4.0,2.0,2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_042544,3.0,3.0,-0.08333333333333337,-0.08333333333333337,0.33333333333333337,-0.08333333333333337,1.0,1.0,-8.0,-8.0,10.0,7.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_042547,1.0,1.0,0.0,-0.5714285714285714,0.1428571428571429,0.0,0.0,0.0,-7.0,-4.0,8.0,4.0,0.0,0.0
