pair_id,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
compact:frontier_consolidation_fwcompact_expansion_033821,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033838,12,10,9,0.6923076923076923,0.9,0.75,0.09999999999999998,17,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_033851,11,6,4,0.3076923076923077,0.6666666666666666,0.36363636363636365,0.33333333333333337,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033908,17,9,6,0.3,0.6666666666666666,0.35294117647058826,0.33333333333333337,27,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033995,6,5,5,0.8333333333333334,1.0,0.8333333333333334,0.0,12,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034003,10,6,4,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_034053,10,6,2,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034109,24,17,11,0.36666666666666664,0.6470588235294118,0.4583333333333333,0.3529411764705882,39,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_034130,12,10,9,0.6923076923076923,0.9,0.75,0.09999999999999998,16,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034166,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,10,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034192,10,10,10,1.0,1.0,1.0,0.0,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034277,9,9,9,1.0,1.0,1.0,0.0,12,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034281,11,10,10,0.9090909090909091,1.0,0.9090909090909091,0.0,15,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034511,11,11,11,1.0,1.0,1.0,0.0,15,15,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034542,7,4,3,0.375,0.75,0.42857142857142855,0.25,11,4,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_034556,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,12,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034811,7,7,3,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.5714285714285714,12,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034825,8,7,7,0.875,1.0,0.875,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034867,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,14,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034898,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,12,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034899,8,8,8,1.0,1.0,1.0,0.0,12,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034902,7,6,6,0.8571428571428571,1.0,0.8571428571428571,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034980,5,4,1,0.125,0.25,0.2,0.75,10,5,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034990,8,8,8,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_035018,6,5,4,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,13,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_035025,9,6,2,0.15384615384615385,0.3333333333333333,0.2222222222222222,0.6666666666666667,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_035089,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_035300,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_035321,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,12,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_035331,7,5,2,0.2,0.4,0.2857142857142857,0.6,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_035802,6,4,2,0.25,0.5,0.3333333333333333,0.5,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_035823,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,13,11,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_036038,11,9,7,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.2222222222222222,16,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036091,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,13,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036104,7,7,3,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.5714285714285714,14,11,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_036160,9,6,6,0.6666666666666666,1.0,0.6666666666666666,0.0,11,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036237,8,7,2,0.15384615384615385,0.2857142857142857,0.25,0.7142857142857143,14,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_036243,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,15,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_036404,10,8,5,0.38461538461538464,0.625,0.5,0.375,14,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036432,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036442,8,7,7,0.875,1.0,0.875,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036446,7,4,3,0.375,0.75,0.42857142857142855,0.25,12,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036467,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036533,9,8,7,0.7,0.875,0.7777777777777778,0.125,12,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036711,6,3,3,0.5,1.0,0.5,0.0,14,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036732,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,17,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036746,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036839,8,7,6,0.6666666666666666,0.8571428571428571,0.75,0.1428571428571429,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036842,11,8,6,0.46153846153846156,0.75,0.5454545454545454,0.25,13,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036884,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037043,6,2,1,0.14285714285714285,0.5,0.16666666666666666,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_037239,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037262,6,4,3,0.42857142857142855,0.75,0.5,0.25,10,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037337,7,7,7,1.0,1.0,1.0,0.0,11,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_037515,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_037549,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,15,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037563,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,18,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037813,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,11,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_037924,8,7,7,0.875,1.0,0.875,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_037937,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_037970,8,6,3,0.2727272727272727,0.5,0.375,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038007,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,12,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_038010,6,7,3,0.3,0.42857142857142855,0.5,0.5714285714285714,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038023,7,6,3,0.3,0.5,0.42857142857142855,0.5,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038172,8,6,5,0.5555555555555556,0.8333333333333334,0.625,0.16666666666666663,11,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_038190,9,6,3,0.25,0.5,0.3333333333333333,0.5,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038241,9,9,9,1.0,1.0,1.0,0.0,14,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_038267,13,10,9,0.6428571428571429,0.9,0.6923076923076923,0.09999999999999998,14,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_038321,9,8,3,0.21428571428571427,0.375,0.3333333333333333,0.625,13,11,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038323,9,5,4,0.4,0.8,0.4444444444444444,0.19999999999999996,15,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_038398,10,10,10,1.0,1.0,1.0,0.0,11,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_038483,7,6,3,0.3,0.5,0.42857142857142855,0.5,13,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038502,6,4,1,0.1111111111111111,0.25,0.16666666666666666,0.75,10,6,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038523,8,5,3,0.3,0.6,0.375,0.4,13,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_038529,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,14,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_038572,10,5,4,0.36363636363636365,0.8,0.4,0.19999999999999996,13,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_038579,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038620,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,11,4,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_038795,10,5,3,0.25,0.6,0.3,0.4,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_038841,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038872,7,5,2,0.2,0.4,0.2857142857142857,0.6,14,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_038968,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_038981,11,10,10,0.9090909090909091,1.0,0.9090909090909091,0.0,14,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039016,8,8,7,0.7777777777777778,0.875,0.875,0.125,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039064,10,7,6,0.5454545454545454,0.8571428571428571,0.6,0.1428571428571429,12,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039109,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,13,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039126,11,10,8,0.6153846153846154,0.8,0.7272727272727273,0.19999999999999996,17,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039238,10,9,9,0.9,1.0,0.9,0.0,14,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039278,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,15,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_039433,9,9,9,1.0,1.0,1.0,0.0,14,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039436,8,5,3,0.3,0.6,0.375,0.4,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_039437,7,4,3,0.375,0.75,0.42857142857142855,0.25,18,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_039456,3,4,2,0.4,0.5,0.6666666666666666,0.5,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_039499,12,11,10,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.09090909090909094,14,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039551,8,5,3,0.3,0.6,0.375,0.4,15,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_039574,9,10,9,0.9,0.9,1.0,0.09999999999999998,12,16,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039582,10,8,6,0.5,0.75,0.6,0.25,14,13,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_039683,11,11,10,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.09090909090909094,12,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039714,8,5,3,0.3,0.6,0.375,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_039728,10,6,3,0.23076923076923078,0.5,0.3,0.5,15,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_039752,9,9,9,1.0,1.0,1.0,0.0,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039774,9,10,9,0.9,0.9,1.0,0.09999999999999998,12,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039821,10,9,8,0.7272727272727273,0.8888888888888888,0.8,0.11111111111111116,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_039913,5,3,1,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_040057,6,4,4,0.6666666666666666,1.0,0.6666666666666666,0.0,11,4,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040059,6,5,3,0.375,0.6,0.5,0.4,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_040115,8,7,6,0.6666666666666666,0.8571428571428571,0.75,0.1428571428571429,12,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040166,6,7,5,0.625,0.7142857142857143,0.8333333333333334,0.2857142857142857,10,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_040202,9,9,9,1.0,1.0,1.0,0.0,10,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040259,10,5,2,0.15384615384615385,0.4,0.2,0.6,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_040367,7,4,3,0.375,0.75,0.42857142857142855,0.25,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_040377,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,13,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040488,8,8,8,1.0,1.0,1.0,0.0,12,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040635,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040678,11,11,11,1.0,1.0,1.0,0.0,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040683,9,7,6,0.6,0.8571428571428571,0.6666666666666666,0.1428571428571429,11,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040687,9,7,6,0.6,0.8571428571428571,0.6666666666666666,0.1428571428571429,11,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040697,10,10,10,1.0,1.0,1.0,0.0,12,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_040843,8,6,3,0.2727272727272727,0.5,0.375,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_040846,8,4,2,0.2,0.5,0.25,0.5,12,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_040890,5,4,3,0.5,0.75,0.6,0.25,12,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_040960,7,3,2,0.25,0.6666666666666666,0.2857142857142857,0.33333333333333337,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_041143,8,4,4,0.5,1.0,0.5,0.0,14,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_041149,7,8,4,0.36363636363636365,0.5,0.5714285714285714,0.5,13,11,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_041236,6,6,6,1.0,1.0,1.0,0.0,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_041277,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,14,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_041280,15,10,7,0.3888888888888889,0.7,0.4666666666666667,0.30000000000000004,25,13,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_041443,5,3,1,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_041543,7,6,2,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.6666666666666667,12,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_041743,8,8,8,1.0,1.0,1.0,0.0,14,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_041748,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_041935,9,9,3,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666667,15,14,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_041980,14,11,8,0.47058823529411764,0.7272727272727273,0.5714285714285714,0.2727272727272727,33,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_041985,9,9,9,1.0,1.0,1.0,0.0,12,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_041988,8,8,7,0.7777777777777778,0.875,0.875,0.125,12,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_042070,24,15,10,0.3448275862068966,0.6666666666666666,0.4166666666666667,0.33333333333333337,41,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_042173,8,4,3,0.3333333333333333,0.75,0.375,0.25,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_042491,11,8,7,0.5833333333333334,0.875,0.6363636363636364,0.125,14,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_042492,11,9,8,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.11111111111111116,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_042501,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,12,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_042506,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_042513,7,7,5,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.2857142857142857,12,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_042572,7,6,3,0.3,0.5,0.42857142857142855,0.5,14,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_042578,8,5,3,0.3,0.6,0.375,0.4,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_042709,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_042804,11,6,4,0.3076923076923077,0.6666666666666666,0.36363636363636365,0.33333333333333337,19,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_042839,7,5,2,0.2,0.4,0.2857142857142857,0.6,12,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_042878,14,10,5,0.2631578947368421,0.5,0.35714285714285715,0.5,25,13,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_042947,6,6,4,0.5,0.6666666666666666,0.6666666666666666,0.33333333333333337,11,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_042973,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,15,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_043016,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_043041,10,10,10,1.0,1.0,1.0,0.0,14,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_043123,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,12,7,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_043146,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_043149,8,8,7,0.7777777777777778,0.875,0.875,0.125,11,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_043371,8,7,7,0.875,1.0,0.875,0.0,10,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_043410,7,3,2,0.25,0.6666666666666666,0.2857142857142857,0.33333333333333337,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_043417,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,17,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_043523,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_043535,10,9,9,0.9,1.0,0.9,0.0,12,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_043538,8,8,8,1.0,1.0,1.0,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_043541,9,9,9,1.0,1.0,1.0,0.0,11,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_043548,4,4,2,0.3333333333333333,0.5,0.5,0.5,10,4,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_043607,7,6,3,0.3,0.5,0.42857142857142855,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_043682,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,12,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_043746,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_044042,6,6,6,1.0,1.0,1.0,0.0,10,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044133,10,9,9,0.9,1.0,0.9,0.0,11,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044142,5,4,2,0.2857142857142857,0.5,0.4,0.5,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_044199,8,6,3,0.2727272727272727,0.5,0.375,0.5,10,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_044230,9,6,5,0.5,0.8333333333333334,0.5555555555555556,0.16666666666666663,15,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044260,8,4,3,0.3333333333333333,0.75,0.375,0.25,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_044357,10,10,9,0.8181818181818182,0.9,0.9,0.09999999999999998,13,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044497,11,9,7,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.2222222222222222,17,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044509,7,7,7,1.0,1.0,1.0,0.0,13,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044561,7,5,2,0.2,0.4,0.2857142857142857,0.6,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_044758,8,5,3,0.3,0.6,0.375,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_044806,8,4,2,0.2,0.5,0.25,0.5,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_044836,8,8,7,0.7777777777777778,0.875,0.875,0.125,11,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044846,9,5,4,0.4,0.8,0.4444444444444444,0.19999999999999996,12,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044853,5,4,2,0.2857142857142857,0.5,0.4,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_044955,6,5,4,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,11,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_044979,6,6,3,0.3333333333333333,0.5,0.5,0.5,11,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_044999,9,7,4,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.4285714285714286,14,9,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_045016,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,11,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_045027,8,4,2,0.2,0.5,0.25,0.5,13,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_045104,8,5,3,0.3,0.6,0.375,0.4,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_045246,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,13,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_045311,10,8,8,0.8,1.0,0.8,0.0,12,9,very_high_75_100,tertile_high
