pair_id,gain_a,true_a,unrel_a,gain_b,true_b,unrel_b,seed,checkpoint,token_class,contrast,gain_delta,true_delta,unrel_delta,excess_true_cost,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
compact:frontier_consolidation_fwcompact_expansion_006229,1.1540839672088623,7.102705717086792,8.256789684295654,1.2933051586151123,5.942916631698608,7.236221790313721,43022,chck_100M,nonoverlap,RminusC,-0.13922119140625,1.1597890853881836,1.0205678939819336,0.13922119140625,8,6,2,0.16666666666666666,0.3333333333333333,0.25,0.6666666666666667,13,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_006395,-1.3376822471618655,8.012912034988403,6.675229787826538,-0.49597978591918956,7.832143068313599,7.336163282394409,43022,chck_100M,nonoverlap,RminusC,-0.8417024612426759,0.1807689666748047,-0.6609334945678711,0.8417024612426758,19,13,10,0.45454545454545453,0.7692307692307693,0.5263157894736842,0.23076923076923073,36,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_006433,-0.4942793846130371,10.744403839111328,10.250124454498291,2.299455165863037,10.786606788635254,13.086061954498291,43022,chck_100M,nonoverlap,RminusC,-2.793734550476074,-0.04220294952392578,-2.8359375,2.793734550476074,10,6,4,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_006467,-1.1655709743499756,9.298472881317139,8.132901906967163,0.4323880672454836,7.0033583641052255,7.435746431350708,43022,chck_100M,nonoverlap,RminusC,-1.5979590415954592,2.295114517211913,0.6971554756164551,1.597959041595458,10,6,3,0.23076923076923078,0.5,0.3,0.5,15,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_006471,3.7740707397460938,5.620044231414795,9.394114971160889,4.726466417312622,7.005776643753052,11.732243061065674,43022,chck_100M,nonoverlap,RminusC,-0.9523956775665283,-1.3857324123382568,-2.338128089904785,0.9523956775665283,11,10,7,0.5,0.7,0.6363636363636364,0.30000000000000004,15,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_006530,0.49831676483154297,8.662381172180176,9.160697937011719,-0.5595111846923828,9.009604454040527,8.450093269348145,43022,chck_100M,nonoverlap,RminusC,1.0578279495239258,-0.34722328186035156,0.7106046676635742,-1.0578279495239258,8,5,2,0.18181818181818182,0.4,0.25,0.6,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_006601,1.254786491394043,8.673117637634277,9.92790412902832,-1.486382246017456,11.941257953643799,10.454875707626343,43022,chck_100M,nonoverlap,RminusC,2.741168737411499,-3.2681403160095215,-0.5269715785980225,-2.741168737411499,6,6,2,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666667,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_006938,-0.7772245407104492,8.272279739379883,7.495055198669434,0.4118061065673828,8.579294204711914,8.991100311279297,43022,chck_100M,nonoverlap,RminusC,-1.189030647277832,-0.30701446533203125,-1.4960451126098633,1.189030647277832,5,3,2,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_006948,-1.2788634300231934,6.359269380569458,5.080405950546265,-0.8200218677520752,4.429531693458557,3.609509825706482,43022,chck_100M,nonoverlap,RminusC,-0.45884156227111816,1.9297376871109009,1.4708961248397827,0.45884156227111816,8,5,2,0.18181818181818182,0.4,0.25,0.6,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_006953,-0.1918401718139648,11.227984428405762,11.036144256591797,0.6706457138061523,9.66811180114746,10.338757514953612,43022,chck_100M,nonoverlap,RminusC,-0.8624858856201172,1.5598726272583026,0.6973867416381854,0.8624858856201172,6,3,3,0.5,1.0,0.5,0.0,12,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_006977,-2.171584129333496,10.646364688873291,8.474780559539795,1.0999269485473633,9.011224031448364,10.111150979995728,43022,chck_100M,nonoverlap,RminusC,-3.2715110778808594,1.6351406574249268,-1.6363704204559326,3.2715110778808594,9,7,7,0.7777777777777778,1.0,0.7777777777777778,0.0,12,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_007086,-2.4247872829437256,11.169287919998169,8.744500637054443,-0.06315183639526367,10.726672172546387,10.663520336151123,43022,chck_100M,nonoverlap,RminusC,-2.361635446548462,0.4426157474517822,-1.9190196990966797,2.361635446548462,7,6,3,0.3,0.5,0.42857142857142855,0.5,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_007226,-1.762685775756836,9.280935764312744,7.518249988555908,3.1106009483337402,5.828125953674316,8.938726902008057,43022,chck_100M,nonoverlap,RminusC,-4.873286724090576,3.4528098106384277,-1.4204769134521484,4.873286724090576,9,5,4,0.4,0.8,0.4444444444444444,0.19999999999999996,13,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_007314,-0.717793941497803,9.321029663085938,8.603235721588135,3.7548506259918213,5.998570442199707,9.753421068191528,43022,chck_100M,nonoverlap,RminusC,-4.472644567489624,3.3224592208862305,-1.1501853466033936,4.472644567489624,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,11,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_007640,-0.6169576644897461,9.68768835067749,9.070730686187744,1.5737552642822266,7.485248565673828,9.059003829956055,43022,chck_100M,nonoverlap,RminusC,-2.1907129287719727,2.202439785003662,0.011726856231689453,2.1907129287719727,8,4,3,0.3333333333333333,0.75,0.375,0.25,11,4,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_007666,2.219123601913452,4.790790319442749,7.009913921356201,2.443390130996704,5.767045497894287,8.210435628890991,43022,chck_100M,nonoverlap,RminusC,-0.22426652908325195,-0.9762551784515381,-1.20052170753479,0.22426652908325195,15,9,6,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,37,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_007720,0.31249094009399414,9.080167293548584,9.392658233642578,3.668680429458618,5.332531929016113,9.001212358474731,43022,chck_100M,nonoverlap,RminusC,-3.356189489364624,3.7476353645324707,0.3914458751678467,3.356189489364624,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,12,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_007745,1.68924880027771,9.330127716064453,11.019376516342163,1.124039649963379,8.29075288772583,9.414792537689209,43022,chck_100M,nonoverlap,RminusC,0.565209150314331,1.039374828338623,1.604583978652954,-0.565209150314331,10,8,6,0.5,0.75,0.6,0.25,13,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_007966,0.25910091400146507,8.925500392913818,9.184601306915283,0.5214886665344238,8.922651290893555,9.444139957427979,43022,chck_100M,nonoverlap,RminusC,-0.26238775253295876,0.002849102020263672,-0.2595386505126953,0.262387752532959,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,12,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008093,0.28365421295166016,8.148289680480957,8.431943893432617,0.10838675498962402,8.755062103271484,8.863448858261108,43022,chck_100M,nonoverlap,RminusC,0.17526745796203613,-0.6067724227905273,-0.4315049648284912,-0.17526745796203613,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008095,-0.9220597743988036,4.699978351593018,3.777918577194214,2.023587703704834,3.013393878936768,5.036981582641602,43022,chck_100M,nonoverlap,RminusC,-2.9456474781036377,1.6865844726562496,-1.2590630054473877,2.9456474781036373,5,4,3,0.5,0.75,0.6,0.25,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008264,-3.483466863632202,6.170748233795166,2.687281370162964,-7.213066101074219,10.111924171447754,2.898858070373535,43022,chck_100M,nonoverlap,RminusC,3.7295992374420166,-3.941175937652588,-0.2115767002105713,-3.7295992374420166,7,6,5,0.625,0.8333333333333334,0.7142857142857143,0.16666666666666663,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_008343,-0.3151860237121582,5.650139331817627,5.334953308105469,-0.2339129447937011,4.976673603057861,4.74276065826416,43022,chck_100M,nonoverlap,RminusC,-0.08127307891845711,0.6734657287597656,0.5921926498413086,0.08127307891845703,8,8,7,0.7777777777777778,0.875,0.875,0.125,11,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_008346,-2.799555778503418,12.250513553619385,9.450957775115967,-0.06661510467529297,10.342221736907959,10.275606632232666,43022,chck_100M,nonoverlap,RminusC,-2.732940673828125,1.9082918167114258,-0.8246488571166992,2.732940673828125,6,5,3,0.375,0.6,0.5,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008355,-0.28285717964172385,7.939521074295044,7.656663894653321,3.3188412189483643,5.794251203536987,9.113092422485352,43022,chck_100M,nonoverlap,RminusC,-3.601698398590088,2.1452698707580566,-1.4564285278320304,3.601698398590087,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,12,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008434,0.014886856079101562,3.2454335689544678,3.2603204250335693,1.2332502603530884,4.227780818939209,5.461031079292297,43022,chck_100M,nonoverlap,RminusC,-1.2183634042739868,-0.9823472499847412,-2.200710654258728,1.2183634042739868,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,14,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008504,-0.650023937225342,11.029386520385742,10.3793625831604,0.8595805168151857,10.922791004180908,11.782371520996094,43022,chck_100M,nonoverlap,RminusC,-1.5096044540405278,0.10659551620483398,-1.4030089378356934,1.5096044540405273,9,6,3,0.25,0.5,0.3333333333333333,0.5,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_008534,-1.3170411586761475,11.235162496566772,9.918121337890625,3.4422680139541626,4.4059401750564575,7.848208189010619,43022,chck_100M,nonoverlap,RminusC,-4.75930917263031,6.829222321510315,2.0699131488800058,4.759309172630309,18,14,9,0.391304347826087,0.6428571428571429,0.5,0.3571428571428571,43,22,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008543,-0.10434377193450928,6.973506808280944,6.8691630363464355,0.7522996962070465,5.765726655721664,6.518026351928711,43022,chck_100M,nonoverlap,RminusC,-0.8566434681415558,1.2077801525592795,0.3511366844177246,0.8566434681415549,8,6,5,0.5555555555555556,0.8333333333333334,0.625,0.16666666666666663,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_008606,-2.524909019470215,8.822704792022705,6.29779577255249,-3.1243555545806885,8.921079635620117,5.796724081039429,43022,chck_100M,nonoverlap,RminusC,0.5994465351104736,-0.09837484359741211,0.5010716915130615,-0.5994465351104736,6,5,3,0.375,0.6,0.5,0.4,12,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008660,3.4841134548187256,6.895217180252075,10.3793306350708,2.1341872215270996,7.945906162261963,10.080093383789062,43022,chck_100M,nonoverlap,RminusC,1.349926233291626,-1.0506889820098877,0.2992372512817383,-1.349926233291626,9,6,6,0.6666666666666666,1.0,0.6666666666666666,0.0,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_008778,-0.47006988525390614,11.815404891967773,11.345335006713867,-0.015829086303710715,10.841566562652588,10.825737476348877,43022,chck_100M,nonoverlap,RminusC,-0.4542407989501954,0.9738383293151855,0.5195975303649902,0.4542407989501953,8,4,2,0.2,0.5,0.25,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_008805,2.642796277999878,3.6947770118713383,6.337573289871216,2.1197762191295624,2.035137325525284,4.154913544654846,43022,chck_100M,nonoverlap,RminusC,0.5230200588703156,1.6596396863460545,2.1826597452163696,-0.5230200588703151,10,7,5,0.4166666666666667,0.7142857142857143,0.5,0.2857142857142857,14,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_008955,-1.0668622255325317,2.877561092376709,1.810698866844177,-0.009916543960571261,1.4799193143844604,1.4700027704238892,43022,chck_100M,nonoverlap,RminusC,-1.0569456815719604,1.3976417779922485,0.34069609642028786,1.0569456815719607,7,7,6,0.75,0.8571428571428571,0.8571428571428571,0.1428571428571429,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_008976,0.5158534049987793,9.041802406311035,9.557655811309814,1.4886398315429688,8.706262111663818,10.194901943206787,43022,chck_100M,nonoverlap,RminusC,-0.9727864265441895,0.3355402946472168,-0.6372461318969727,0.9727864265441895,11,8,6,0.46153846153846156,0.75,0.5454545454545454,0.25,13,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_009022,0.11920332908630371,4.675896406173706,4.79509973526001,-1.081886649131775,7.2652409076690665,6.1833542585372925,43022,chck_100M,nonoverlap,RminusC,1.2010899782180786,-2.5893445014953604,-1.3882545232772827,-1.2010899782180777,7,4,3,0.375,0.75,0.42857142857142855,0.25,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_009179,3.6411004066467285,7.07894229888916,10.720042705535889,3.218903064727783,8.959701538085938,12.17860460281372,43022,chck_100M,nonoverlap,RminusC,0.4221973419189453,-1.8807592391967773,-1.458561897277832,-0.4221973419189453,6,6,3,0.3333333333333333,0.5,0.5,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_009246,3.2500011920928955,8.679333925247192,11.929335117340088,2.0868325233459473,9.537992477416992,11.62482500076294,43022,chck_100M,nonoverlap,RminusC,1.1631686687469482,-0.8586585521697998,0.30451011657714844,-1.1631686687469482,8,5,3,0.3,0.6,0.375,0.4,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_009259,4.9568904638290405,5.74070131778717,10.697591781616211,5.786314964294433,4.459474086761475,10.245789051055908,43022,chck_100M,nonoverlap,RminusC,-0.8294245004653922,1.2812272310256958,0.45180273056030273,0.8294245004653931,7,6,5,0.625,0.8333333333333334,0.7142857142857143,0.16666666666666663,13,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_009361,-4.5640013217926025,7.811425685882568,3.247424364089966,-0.8641459941864014,4.243625164031982,3.379479169845581,43022,chck_100M,nonoverlap,RminusC,-3.699855327606201,3.567800521850586,-0.13205480575561523,3.699855327606201,7,5,2,0.2,0.4,0.2857142857142857,0.6,11,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_009502,1.6337599754333496,6.741757392883301,8.37551736831665,2.511622905731201,8.672982692718506,11.184605598449705,43022,chck_100M,nonoverlap,RminusC,-0.8778629302978516,-1.931225299835205,-2.809088230133055,0.8778629302978498,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,14,10,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_009557,-0.3058662414550781,10.313400268554688,10.00753402709961,2.027482032775879,8.266810417175293,10.294292449951172,43022,chck_100M,nonoverlap,RminusC,-2.333348274230957,2.0465898513793945,-0.2867584228515625,2.333348274230957,7,7,7,1.0,1.0,1.0,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_009574,3.0382282733917236,7.412793874740601,10.451022148132324,7.29938542842865,3.480323910713196,10.779709339141846,43022,chck_100M,nonoverlap,RminusC,-4.261157155036926,3.932469964027405,-0.3286871910095215,4.261157155036926,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_009667,1.38486385345459,7.639426231384277,9.024290084838867,2.2160823345184326,6.707327365875244,8.923409700393677,43022,chck_100M,nonoverlap,RminusC,-0.8312184810638426,0.9320988655090332,0.10088038444519043,0.8312184810638428,6,5,2,0.2222222222222222,0.4,0.3333333333333333,0.6,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_009730,-2.3895339965820312,14.55029296875,12.160758972167969,1.6290950775146484,10.098737716674805,11.727832794189451,43022,chck_100M,nonoverlap,RminusC,-4.01862907409668,4.451555252075195,0.4329261779785174,4.018629074096678,9,8,7,0.7,0.875,0.7777777777777778,0.125,16,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_009810,0.6200909614562988,6.325567722320557,6.9456586837768555,1.740023136138916,5.584056377410889,7.324079513549805,43022,chck_100M,nonoverlap,RminusC,-1.1199321746826172,0.741511344909668,-0.3784208297729492,1.1199321746826172,9,8,3,0.21428571428571427,0.375,0.3333333333333333,0.625,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_009848,0.5396869182586671,3.9981982707977295,4.5378851890563965,-0.1644442081451416,4.534162759780884,4.369718551635742,43022,chck_100M,nonoverlap,RminusC,0.7041311264038087,-0.5359644889831543,0.1681666374206543,-0.7041311264038086,10,8,6,0.5,0.75,0.6,0.25,11,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_009853,-0.7485532760620117,7.898481845855712,7.149928569793701,0.6962361335754395,5.769509553909302,6.465745687484741,43022,chck_100M,nonoverlap,RminusC,-1.4447894096374512,2.1289722919464102,0.68418288230896,1.4447894096374503,8,4,2,0.2,0.5,0.25,0.5,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_009910,3.8217883110046387,4.763271331787109,8.585059642791748,4.142091274261475,3.437513828277588,7.579605102539062,43022,chck_100M,nonoverlap,RminusC,-0.32030296325683594,1.3257575035095215,1.0054545402526864,0.32030296325683505,4,4,2,0.3333333333333333,0.5,0.5,0.5,11,8,mid_25_50,tertile_low
