case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cpc_same_lp_full,cpc_same_lp_deleted,cpc_same_lp_shuffled,cpc_same_lp_same_near,cpc_same_lp_cross_near,cpc_same_delta_deleted,cpc_same_delta_shuffled,cpc_same_delta_same_near,cpc_same_delta_cross_near,cpc_same_spec_same_vs_cross,cpc_same_spec_deleted_vs_cross,cpc_cross_lp_full,cpc_cross_lp_deleted,cpc_cross_lp_shuffled,cpc_cross_lp_same_near,cpc_cross_lp_cross_near,cpc_cross_delta_deleted,cpc_cross_delta_shuffled,cpc_cross_delta_same_near,cpc_cross_delta_cross_near,cpc_cross_spec_same_vs_cross,cpc_cross_spec_deleted_vs_cross,same_minus_wwm_delta_deleted,same_minus_wwm_delta_shuffled,same_minus_wwm_delta_same_near,same_minus_wwm_delta_cross_near,same_minus_wwm_spec_same_vs_cross,same_minus_wwm_spec_deleted_vs_cross,cross_minus_wwm_delta_deleted,cross_minus_wwm_delta_shuffled,cross_minus_wwm_delta_same_near,cross_minus_wwm_delta_cross_near,cross_minus_wwm_spec_same_vs_cross,cross_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
27,bnc_spoken.train.txt,Ġnothing,98,101,25,-8.687403678894043,-8.68760871887207,-8.687496185302734,-8.687416076660156,-8.68760871887207,0.00020503997802734375,9.250640869140625e-05,1.239776611328125e-05,0.00020503997802734375,-0.0001926422119140625,0.0,-8.665952682495117,-8.665950775146484,-8.665952682495117,-8.665953636169434,-9.15355110168457,-1.9073486328125e-06,0.0,9.5367431640625e-07,0.4875984191894531,-0.4875974655151367,-0.48760032653808594,-8.7100830078125,-8.7100830078125,-8.7100830078125,-8.7100830078125,-8.7100830078125,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020694732666015625,-9.250640869140625e-05,-1.1444091796875e-05,0.4873933792114258,-0.48740482330322266,-0.48760032653808594,-0.00020503997802734375,-9.250640869140625e-05,-1.239776611328125e-05,-0.00020503997802734375,0.0001926422119140625,0.0,0.00020503997802734375
28,bnc_spoken.train.txt,Ġmuch,97,98,26,-7.059412479400635,-7.059541702270508,-7.059399604797363,-7.059394836425781,-7.059628963470459,0.00012922286987304688,-1.2874603271484375e-05,-1.7642974853515625e-05,0.00021648406982421875,-0.00023412704467773438,-8.726119995117188e-05,-6.794654846191406,-6.79465389251709,-6.794654846191406,-6.79465389251709,-8.20767879486084,-9.5367431640625e-07,0.0,-9.5367431640625e-07,1.4130239486694336,-1.41302490234375,-1.41302490234375,-7.0159735679626465,-7.015973091125488,-7.0159735679626465,-7.015973091125488,-7.0159735679626465,-4.76837158203125e-07,0.0,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-4.76837158203125e-07,-0.00013017654418945312,1.2874603271484375e-05,1.6689300537109375e-05,1.4128074645996094,-1.4127907752990723,-1.4129376411437988,-0.00012969970703125,1.2874603271484375e-05,1.71661376953125e-05,-0.00021648406982421875,0.00023365020751953125,8.678436279296875e-05,0.00012922286987304688
29,bnc_spoken.train.txt,enn,120,120,33,-10.822669982910156,-10.822750091552734,-10.822622299194336,-10.822648048400879,-10.823254585266113,8.0108642578125e-05,-4.76837158203125e-05,-2.193450927734375e-05,0.0005846023559570312,-0.000606536865234375,-0.0005044937133789062,-11.23118782043457,-11.231186866760254,-11.231186866760254,-11.231186866760254,-10.634040832519531,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-0.5971469879150391,0.5971460342407227,0.5971460342407227,-10.692924499511719,-10.692924499511719,-10.692924499511719,-10.692925453186035,-10.692924499511719,0.0,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,-8.106231689453125e-05,4.673004150390625e-05,2.09808349609375e-05,-0.5977315902709961,0.597752571105957,0.5976505279541016,-8.0108642578125e-05,4.76837158203125e-05,2.288818359375e-05,-0.0005846023559570312,0.0006074905395507812,0.0005044937133789062,8.0108642578125e-05
30,childes.train.txt,icking,120,120,30,-13.607927322387695,-13.606542587280273,-13.607932090759277,-13.607932090759277,-13.607933044433594,-0.001384735107421875,4.76837158203125e-06,4.76837158203125e-06,5.7220458984375e-06,-9.5367431640625e-07,-0.0013904571533203125,-13.988271713256836,-13.988212585449219,-13.988269805908203,-13.98826789855957,-13.9881591796875,-5.91278076171875e-05,-1.9073486328125e-06,-3.814697265625e-06,-0.0001125335693359375,0.0001087188720703125,5.340576171875e-05,-13.725126266479492,-13.725126266479492,-13.725126266479492,-13.725126266479492,-13.725126266479492,0.0,0.0,0.0,0.0,0.0,0.0,0.0013256072998046875,-6.67572021484375e-06,-8.58306884765625e-06,-0.000118255615234375,0.00010967254638671875,0.0014438629150390625,0.001384735107421875,-4.76837158203125e-06,-4.76837158203125e-06,-5.7220458984375e-06,9.5367431640625e-07,0.0013904571533203125,0.001384735107421875
31,bnc_spoken.train.txt,Ġuse,99,103,25,-7.629465579986572,-7.6288652420043945,-7.6294708251953125,-7.628885269165039,-7.629086971282959,-0.0006003379821777344,5.245208740234375e-06,-0.0005803108215332031,-0.00037860870361328125,-0.00020170211791992188,-0.00022172927856445312,-7.6469879150390625,-7.646988391876221,-7.646988868713379,-7.646988868713379,-7.7700982093811035,4.76837158203125e-07,9.5367431640625e-07,9.5367431640625e-07,0.12311029434204102,-0.12310934066772461,-0.12310981750488281,-7.683265686035156,-7.6832661628723145,-7.683265686035156,-7.683265686035156,-7.6832661628723145,4.76837158203125e-07,0.0,0.0,4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0006008148193359375,-4.291534423828125e-06,0.0005812644958496094,0.1234889030456543,-0.12290763854980469,-0.12288808822631836,0.0006008148193359375,-5.245208740234375e-06,0.0005803108215332031,0.0003790855407714844,0.00020122528076171875,0.00022172927856445312,0.0006003379821777344
32,bnc_spoken.train.txt,Ġjobs,102,94,24,-9.011777877807617,-9.012078285217285,-9.011774063110352,-9.012832641601562,-9.012828826904297,0.00030040740966796875,-3.814697265625e-06,0.0010547637939453125,0.0010509490966796875,3.814697265625e-06,-0.0007505416870117188,-8.959238052368164,-8.959239959716797,-8.959238052368164,-8.959242820739746,-10.348030090332031,1.9073486328125e-06,0.0,4.76837158203125e-06,1.3887920379638672,-1.3887872695922852,-1.3887901306152344,-9.073723793029785,-9.073723793029785,-9.073723793029785,-9.073723793029785,-9.073722839355469,0.0,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,-0.00029850006103515625,3.814697265625e-06,-0.0010499954223632812,1.3877410888671875,-1.3887910842895508,-1.3880395889282227,-0.00030040740966796875,3.814697265625e-06,-0.0010547637939453125,-0.0010519027709960938,-2.86102294921875e-06,0.000751495361328125,0.0010547637939453125
33,bnc_spoken.train.txt,ĠNow,107,115,28,-7.544991970062256,-7.544959545135498,-7.544992446899414,-7.5450334548950195,-7.5457282066345215,-3.24249267578125e-05,4.76837158203125e-07,4.1484832763671875e-05,0.000736236572265625,-0.0006947517395019531,-0.0007686614990234375,-7.1808366775512695,-7.180841445922852,-7.180836200714111,-7.180830955505371,-9.416699409484863,4.76837158203125e-06,-4.76837158203125e-07,-5.7220458984375e-06,2.2358627319335938,-2.235868453979492,-2.2358579635620117,-7.490182876586914,-7.490182876586914,-7.490183353424072,-7.490182876586914,-7.490182876586914,0.0,4.76837158203125e-07,0.0,0.0,0.0,0.0,3.719329833984375e-05,-9.5367431640625e-07,-4.7206878662109375e-05,2.235126495361328,-2.2351737022399902,-2.2350893020629883,3.24249267578125e-05,0.0,-4.1484832763671875e-05,-0.000736236572265625,0.0006947517395019531,0.0007686614990234375,4.1484832763671875e-05
34,bnc_spoken.train.txt,Ġright,104,111,29,-6.54172420501709,-6.5413498878479,-6.541727542877197,-6.541694164276123,-6.541354179382324,-0.0003743171691894531,3.337860107421875e-06,-3.0040740966796875e-05,-0.000370025634765625,0.0003399848937988281,-4.291534423828125e-06,-6.3906731605529785,-6.390672206878662,-6.39067268371582,-6.390671730041504,-6.333422660827637,-9.5367431640625e-07,-4.76837158203125e-07,-1.430511474609375e-06,-0.0572504997253418,0.05724906921386719,0.05724954605102539,-6.568500518798828,-6.568500995635986,-6.568500518798828,-6.568500518798828,-6.568500518798828,4.76837158203125e-07,0.0,0.0,0.0,0.0,4.76837158203125e-07,0.0003733634948730469,-3.814697265625e-06,2.86102294921875e-05,-0.05688047409057617,0.05690908432006836,0.05725383758544922,0.00037479400634765625,-3.337860107421875e-06,3.0040740966796875e-05,0.000370025634765625,-0.0003399848937988281,4.76837158203125e-06,0.0003743171691894531
35,bnc_spoken.train.txt,Ġmoney,96,91,22,-7.7063140869140625,-7.706268310546875,-7.706308841705322,-7.706307411193848,-7.7063140869140625,-4.57763671875e-05,-5.245208740234375e-06,-6.67572021484375e-06,0.0,-6.67572021484375e-06,-4.57763671875e-05,-7.400827407836914,-7.400827884674072,-7.400827884674072,-7.400827407836914,-8.733602523803711,4.76837158203125e-07,4.76837158203125e-07,0.0,1.3327751159667969,-1.3327751159667969,-1.3327746391296387,-7.605881214141846,-7.605881214141846,-7.6058807373046875,-7.6058807373046875,-7.6058807373046875,0.0,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,4.76837158203125e-07,4.6253204345703125e-05,5.7220458984375e-06,6.67572021484375e-06,1.3327751159667969,-1.332768440246582,-1.3327288627624512,4.57763671875e-05,4.76837158203125e-06,6.198883056640625e-06,-4.76837158203125e-07,6.67572021484375e-06,4.6253204345703125e-05,4.57763671875e-05
36,bnc_spoken.train.txt,Ġemb,95,102,25,-10.467449188232422,-10.46917724609375,-10.467489242553711,-10.467414855957031,-10.469160079956055,0.001728057861328125,4.00543212890625e-05,-3.4332275390625e-05,0.0017108917236328125,-0.0017452239990234375,1.71661376953125e-05,-10.497079849243164,-10.49708080291748,-10.497079849243164,-10.497078895568848,-11.432022094726562,9.5367431640625e-07,0.0,-9.5367431640625e-07,0.9349422454833984,-0.9349431991577148,-0.934941291809082,-10.541411399841309,-10.541412353515625,-10.541410446166992,-10.541411399841309,-10.541410446166992,9.5367431640625e-07,-9.5367431640625e-07,0.0,-9.5367431640625e-07,9.5367431640625e-07,1.9073486328125e-06,-0.0017271041870117188,-4.00543212890625e-05,3.337860107421875e-05,0.9332313537597656,-0.9331979751586914,-0.9349584579467773,-0.0017271041870117188,-4.100799560546875e-05,3.4332275390625e-05,-0.0017118453979492188,0.0017461776733398438,-1.52587890625e-05,0.001728057861328125
37,bnc_spoken.train.txt,Ġcurrent,100,110,28,-9.466315269470215,-9.466357231140137,-9.46632194519043,-9.466245651245117,-9.466508865356445,4.1961669921875e-05,6.67572021484375e-06,-6.961822509765625e-05,0.00019359588623046875,-0.000263214111328125,-0.00015163421630859375,-9.363724708557129,-9.363723754882812,-9.363724708557129,-9.363722801208496,-11.312009811401367,-9.5367431640625e-07,0.0,-1.9073486328125e-06,1.9482851028442383,-1.948287010192871,-1.9482860565185547,-9.574504852294922,-9.574504852294922,-9.574503898620605,-9.574504852294922,-9.574504852294922,0.0,-9.5367431640625e-07,0.0,0.0,0.0,0.0,-4.291534423828125e-05,-6.67572021484375e-06,6.771087646484375e-05,1.9480915069580078,-1.948023796081543,-1.948134422302246,-4.1961669921875e-05,-7.62939453125e-06,6.961822509765625e-05,-0.00019359588623046875,0.000263214111328125,0.00015163421630859375,6.961822509765625e-05
38,bnc_spoken.train.txt,alking,95,101,26,-13.30920124053955,-13.30925464630127,-13.309211730957031,-13.31114673614502,-13.31112289428711,5.340576171875e-05,1.049041748046875e-05,0.00194549560546875,0.0019216537475585938,2.384185791015625e-05,-0.0018682479858398438,-12.621898651123047,-12.621898651123047,-12.621898651123047,-12.621899604797363,-13.237873077392578,0.0,0.0,9.5367431640625e-07,0.6159744262695312,-0.6159734725952148,-0.6159744262695312,-13.117486000061035,-13.117485046386719,-13.117485046386719,-13.117485046386719,-13.117485046386719,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,0.0,0.0,-5.340576171875e-05,-1.049041748046875e-05,-0.0019445419311523438,0.6140527725219727,-0.615997314453125,-0.6141061782836914,-5.435943603515625e-05,-1.1444091796875e-05,-0.0019464492797851562,-0.001922607421875,-2.384185791015625e-05,0.0018682479858398438,0.00194549560546875
39,bnc_spoken.train.txt,Ġmessing,106,95,28,-13.448837280273438,-13.448726654052734,-13.448802947998047,-13.448834419250488,-13.44912338256836,-0.000110626220703125,-3.4332275390625e-05,-2.86102294921875e-06,0.000286102294921875,-0.00028896331787109375,-0.000396728515625,-13.405746459960938,-13.405745506286621,-13.405744552612305,-13.405744552612305,-13.797595024108887,-9.5367431640625e-07,-1.9073486328125e-06,-1.9073486328125e-06,0.3918485641479492,-0.39185047149658203,-0.3918495178222656,-13.684688568115234,-13.684690475463867,-13.684688568115234,-13.684691429138184,-13.684688568115234,1.9073486328125e-06,0.0,2.86102294921875e-06,0.0,2.86102294921875e-06,1.9073486328125e-06,0.00010967254638671875,3.24249267578125e-05,9.5367431640625e-07,0.39156246185302734,-0.39156150817871094,-0.3914527893066406,0.0001125335693359375,3.4332275390625e-05,5.7220458984375e-06,-0.000286102294921875,0.0002918243408203125,0.0003986358642578125,0.000110626220703125
40,bnc_spoken.train.txt,ĠCouncil,92,95,23,-8.017621040344238,-8.017939567565918,-8.017706871032715,-8.018108367919922,-8.018444061279297,0.0003185272216796875,8.58306884765625e-05,0.00048732757568359375,0.0008230209350585938,-0.000335693359375,-0.0005044937133789062,-7.8487749099731445,-7.848775863647461,-7.848774433135986,-7.8487749099731445,-9.477052688598633,9.5367431640625e-07,-4.76837158203125e-07,0.0,1.6282777786254883,-1.6282777786254883,-1.6282768249511719,-8.169529914855957,-8.169529914855957,-8.16952896118164,-8.169529914855957,-8.169529914855957,0.0,-9.5367431640625e-07,0.0,0.0,0.0,0.0,-0.00031757354736328125,-8.630752563476562e-05,-0.00048732757568359375,1.6274547576904297,-1.6279420852661133,-1.627772331237793,-0.0003185272216796875,-8.678436279296875e-05,-0.00048732757568359375,-0.0008230209350585938,0.000335693359375,0.0005044937133789062,0.00048732757568359375
41,bnc_spoken.train.txt,Ġwhatever,108,100,25,-8.40099048614502,-8.400858879089355,-8.400897026062012,-8.401092529296875,-8.401030540466309,-0.0001316070556640625,-9.34600830078125e-05,0.00010204315185546875,4.00543212890625e-05,6.198883056640625e-05,-0.000171661376953125,-8.462705612182617,-8.462705612182617,-8.462705612182617,-8.462705612182617,-10.052298545837402,0.0,0.0,0.0,1.5895929336547852,-1.5895929336547852,-1.5895929336547852,-8.47500228881836,-8.475001335144043,-8.47500228881836,-8.475001335144043,-8.475001335144043,-9.5367431640625e-07,0.0,-9.5367431640625e-07,-9.5367431640625e-07,0.0,0.0,0.0001316070556640625,9.34600830078125e-05,-0.00010204315185546875,1.589552879333496,-1.5896549224853516,-1.589421272277832,0.00013065338134765625,9.34600830078125e-05,-0.000102996826171875,-4.100799560546875e-05,-6.198883056640625e-05,0.000171661376953125,0.0001316070556640625
42,bnc_spoken.train.txt,Ġviolence,103,106,28,-9.74150276184082,-9.741390228271484,-9.74151611328125,-9.74152660369873,-9.741735458374023,-0.0001125335693359375,1.33514404296875e-05,2.384185791015625e-05,0.000232696533203125,-0.00020885467529296875,-0.0003452301025390625,-9.775550842285156,-9.775552749633789,-9.775548934936523,-9.775548934936523,-10.965577125549316,1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06,1.1900262832641602,-1.190028190612793,-1.1900243759155273,-10.368111610412598,-10.368110656738281,-10.368110656738281,-10.368110656738281,-10.368110656738281,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,0.0,0.0,0.00011444091796875,-1.52587890625e-05,-2.574920654296875e-05,1.189793586730957,-1.1898193359375,-1.1896791458129883,0.00011157989501953125,-1.430511474609375e-05,-2.47955322265625e-05,-0.00023365020751953125,0.00020885467529296875,0.0003452301025390625,0.0001125335693359375
43,bnc_spoken.train.txt,ĠJean,107,110,30,-8.587018966674805,-8.587234497070312,-8.58700942993164,-8.58703899383545,-8.587566375732422,0.0002155303955078125,-9.5367431640625e-06,2.002716064453125e-05,0.0005474090576171875,-0.0005273818969726562,-0.000331878662109375,-8.352304458618164,-8.352294921875,-8.352303504943848,-8.352300643920898,-10.671269416809082,-9.5367431640625e-06,-9.5367431640625e-07,-3.814697265625e-06,2.318964958190918,-2.3189687728881836,-2.318974494934082,-8.801146507263184,-8.801145553588867,-8.801146507263184,-8.801146507263184,-8.801146507263184,-9.5367431640625e-07,0.0,0.0,0.0,0.0,-9.5367431640625e-07,-0.000225067138671875,8.58306884765625e-06,-2.384185791015625e-05,2.318417549133301,-2.318441390991211,-2.3186426162719727,-0.00021648406982421875,9.5367431640625e-06,-2.002716064453125e-05,-0.0005474090576171875,0.0005273818969726562,0.00033092498779296875,0.0002155303955078125
44,childes.train.txt,CHI,120,120,33,-4.17966890335083,-4.179739475250244,-4.17966890335083,-4.179765701293945,-4.1796674728393555,7.05718994140625e-05,0.0,9.679794311523438e-05,-1.430511474609375e-06,9.822845458984375e-05,7.200241088867188e-05,-2.7784602642059326,-2.778456211090088,-2.778460741043091,-2.7784597873687744,-2.778444528579712,-4.0531158447265625e-06,4.76837158203125e-07,-4.76837158203125e-07,-1.5735626220703125e-05,1.52587890625e-05,1.1682510375976562e-05,-4.11128568649292,-4.111285209655762,-4.11128568649292,-4.111285209655762,-4.111285209655762,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0,-7.462501525878906e-05,4.76837158203125e-07,-9.72747802734375e-05,-1.430511474609375e-05,-8.296966552734375e-05,-6.031990051269531e-05,-7.104873657226562e-05,0.0,-9.72747802734375e-05,9.5367431640625e-07,-9.822845458984375e-05,-7.200241088867188e-05,9.679794311523438e-05
45,childes.train.txt,COL,120,120,30,-6.2403340339660645,-6.2401299476623535,-6.240334510803223,-6.2403340339660645,-6.240333557128906,-0.0002040863037109375,4.76837158203125e-07,0.0,-4.76837158203125e-07,4.76837158203125e-07,-0.00020360946655273438,-5.053624629974365,-5.05360221862793,-5.053623676300049,-5.053634166717529,-5.053574562072754,-2.2411346435546875e-05,-9.5367431640625e-07,9.5367431640625e-06,-5.0067901611328125e-05,5.9604644775390625e-05,2.765655517578125e-05,-6.209738731384277,-6.209738731384277,-6.209738731384277,-6.209738731384277,-6.209739685058594,0.0,0.0,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,0.00018167495727539062,-1.430511474609375e-06,9.5367431640625e-06,-4.9591064453125e-05,5.91278076171875e-05,0.00023126602172851562,0.0002040863037109375,-4.76837158203125e-07,0.0,1.430511474609375e-06,-1.430511474609375e-06,0.00020265579223632812,0.0002040863037109375
46,bnc_spoken.train.txt,Ġallow,89,99,25,-11.114094734191895,-11.113697052001953,-11.113687515258789,-11.115260124206543,-11.115240097045898,-0.00039768218994140625,-0.00040721893310546875,0.0011653900146484375,0.0011453628540039062,2.002716064453125e-05,-0.0015430450439453125,-9.906765937805176,-9.90676498413086,-9.906765937805176,-9.906764030456543,-10.784348487854004,-9.5367431640625e-07,0.0,-1.9073486328125e-06,0.8775825500488281,-0.8775844573974609,-0.8775835037231445,-10.231212615966797,-10.231212615966797,-10.231212615966797,-10.231212615966797,-10.231212615966797,0.0,0.0,0.0,0.0,0.0,0.0,0.000396728515625,0.00040721893310546875,-0.00116729736328125,0.8764371871948242,-0.8776044845581055,-0.8760404586791992,0.00039768218994140625,0.00040721893310546875,-0.0011653900146484375,-0.0011453628540039062,-2.002716064453125e-05,0.0015430450439453125,0.0011653900146484375
47,bnc_spoken.train.txt,Ġjoin,98,97,27,-10.521323204040527,-10.520816802978516,-10.521530151367188,-10.52128791809082,-10.522140502929688,-0.0005064010620117188,0.00020694732666015625,-3.528594970703125e-05,0.0008172988891601562,-0.0008525848388671875,-0.001323699951171875,-9.8805570602417,-9.880558013916016,-9.880556106567383,-9.880558013916016,-11.499706268310547,9.5367431640625e-07,-9.5367431640625e-07,9.5367431640625e-07,1.6191492080688477,-1.6191482543945312,-1.6191482543945312,-9.93372631072998,-9.933725357055664,-9.93372631072998,-9.93372631072998,-9.933725357055664,-9.5367431640625e-07,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,0.0,0.000507354736328125,-0.0002079010009765625,3.62396240234375e-05,1.6183319091796875,-1.618295669555664,-1.6178245544433594,0.0005054473876953125,-0.00020694732666015625,3.528594970703125e-05,-0.0008182525634765625,0.0008535385131835938,0.001323699951171875,0.0005064010620117188
48,bnc_spoken.train.txt,ĠMartine,88,102,25,-11.473672866821289,-11.474308013916016,-11.473672866821289,-11.475580215454102,-11.475545883178711,0.0006351470947265625,0.0,0.0019073486328125,0.001873016357421875,3.4332275390625e-05,-0.0012378692626953125,-10.896814346313477,-10.896815299987793,-10.896814346313477,-10.896812438964844,-12.632972717285156,9.5367431640625e-07,0.0,-1.9073486328125e-06,1.7361583709716797,-1.7361602783203125,-1.7361574172973633,-10.380594253540039,-10.380594253540039,-10.380594253540039,-10.380594253540039,-10.380594253540039,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006341934204101562,0.0,-0.0019092559814453125,1.7342853546142578,-1.7361946105957031,-1.734919548034668,-0.0006351470947265625,0.0,-0.0019073486328125,-0.001873016357421875,-3.4332275390625e-05,0.0012378692626953125,0.0019073486328125
49,bnc_spoken.train.txt,ocking,102,94,25,-13.120854377746582,-13.118115425109863,-13.12088394165039,-13.118327140808105,-13.12083625793457,-0.00273895263671875,2.956390380859375e-05,-0.0025272369384765625,-1.811981201171875e-05,-0.0025091171264648438,-0.0027208328247070312,-13.221860885620117,-13.221861839294434,-13.221858978271484,-13.22186279296875,-13.256675720214844,9.5367431640625e-07,-1.9073486328125e-06,1.9073486328125e-06,0.03481483459472656,-0.03481292724609375,-0.034813880920410156,-13.370959281921387,-13.370959281921387,-13.37095832824707,-13.37095832824707,-13.37095832824707,0.0,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,0.0,9.5367431640625e-07,0.0027399063110351562,-3.147125244140625e-05,0.002529144287109375,0.03483295440673828,-0.032303810119628906,-0.032093048095703125,0.00273895263671875,-3.0517578125e-05,0.0025262832641601562,1.71661376953125e-05,0.0025091171264648438,0.0027217864990234375,0.00273895263671875
