case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_unrelated,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_unrelated,wwm_spec_deleted_vs_unrelated,wwm_spec_shuffled_vs_unrelated,rtd_mlm_lp_full,rtd_mlm_lp_deleted,rtd_mlm_lp_shuffled,rtd_mlm_lp_unrelated,rtd_mlm_delta_deleted,rtd_mlm_delta_shuffled,rtd_mlm_delta_unrelated,rtd_mlm_spec_deleted_vs_unrelated,rtd_mlm_spec_shuffled_vs_unrelated,rtd_minus_wwm_delta_deleted,rtd_minus_wwm_delta_shuffled,rtd_minus_wwm_delta_unrelated,rtd_minus_wwm_spec_deleted_vs_unrelated,rtd_minus_wwm_spec_shuffled_vs_unrelated
202,bnc_spoken.train.txt,Ġperhaps,102,93,23,-8.122747421264648,-8.12276840209961,-8.122724533081055,-8.122807502746582,2.09808349609375e-05,-2.288818359375e-05,6.008148193359375e-05,-3.910064697265625e-05,-8.296966552734375e-05,-9.036518096923828,-9.00841236114502,-9.035406112670898,-8.977726936340332,-0.028105735778808594,-0.0011119842529296875,-0.058791160583496094,0.0306854248046875,0.057679176330566406,-0.02812671661376953,-0.0010890960693359375,-0.05885124206542969,0.030724525451660156,0.05776214599609375
203,bnc_spoken.train.txt,Ġpay,95,90,23,-8.421141624450684,-8.421720504760742,-8.421194076538086,-8.421167373657227,0.0005788803100585938,5.245208740234375e-05,2.574920654296875e-05,0.000553131103515625,2.6702880859375e-05,-8.307975769042969,-8.283549308776855,-8.309553146362305,-8.311820983886719,-0.02442646026611328,0.0015773773193359375,0.00384521484375,-0.02827167510986328,-0.0022678375244140625,-0.025005340576171875,0.0015249252319335938,0.0038194656372070312,-0.028824806213378906,-0.0022945404052734375
204,childes.train.txt,Ġside,120,120,39,-8.286764144897461,-8.286764144897461,-8.286764144897461,-8.286763191223145,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,-8.60042667388916,-8.603538513183594,-8.599042892456055,-8.55892562866211,0.0031118392944335938,-0.0013837814331054688,-0.04150104522705078,0.044612884521484375,0.04011726379394531,0.0031118392944335938,-0.0013837814331054688,-0.041500091552734375,0.04461193084716797,0.040116310119628906
205,childes.train.txt,CHI,120,112,29,-4.1796650886535645,-4.179666519165039,-4.179666996002197,-4.179666519165039,1.430511474609375e-06,1.9073486328125e-06,1.430511474609375e-06,0.0,4.76837158203125e-07,-3.8038926124572754,-3.795198678970337,-3.8075084686279297,-3.799355983734131,-0.008693933486938477,0.003615856170654297,-0.004536628723144531,-0.004157304763793945,0.008152484893798828,-0.008695363998413086,0.0036139488220214844,-0.004538059234619141,-0.004157304763793945,0.008152008056640625
206,bnc_spoken.train.txt,Ġsport,101,105,27,-11.60302734375,-11.603031158447266,-11.603010177612305,-11.603069305419922,3.814697265625e-06,-1.71661376953125e-05,4.1961669921875e-05,-3.814697265625e-05,-5.91278076171875e-05,-10.54077434539795,-10.574173927307129,-10.539515495300293,-10.570623397827148,0.03339958190917969,-0.00125885009765625,0.02984905242919922,0.0035505294799804688,-0.03110790252685547,0.03339576721191406,-0.0012416839599609375,0.029807090759277344,0.0035886764526367188,-0.03104877471923828
207,bnc_spoken.train.txt,Ġprobably,101,107,28,-8.226824760437012,-8.22681999206543,-8.22681999206543,-8.22681999206543,-4.76837158203125e-06,-4.76837158203125e-06,-4.76837158203125e-06,0.0,0.0,-8.069409370422363,-8.070613861083984,-8.068951606750488,-8.069839477539062,0.0012044906616210938,-0.000457763671875,0.00043010711669921875,0.000774383544921875,-0.0008878707885742188,0.001209259033203125,-0.00045299530029296875,0.00043487548828125,0.000774383544921875,-0.0008878707885742188
208,bnc_spoken.train.txt,Ġstory,109,93,26,-9.539852142333984,-9.540861129760742,-9.53981876373291,-9.542004585266113,0.0010089874267578125,-3.337860107421875e-05,0.0021524429321289062,-0.0011434555053710938,-0.002185821533203125,-9.31450080871582,-9.321429252624512,-9.313556671142578,-9.346463203430176,0.006928443908691406,-0.0009441375732421875,0.03196239471435547,-0.025033950805664062,-0.032906532287597656,0.005919456481933594,-0.0009107589721679688,0.029809951782226562,-0.02389049530029297,-0.03072071075439453
209,childes.train.txt,Ġfinger,120,120,34,-9.958206176757812,-9.95821762084961,-9.958206176757812,-9.957584381103516,1.1444091796875e-05,0.0,-0.000621795654296875,0.00063323974609375,0.000621795654296875,-10.056344985961914,-10.043740272521973,-10.05666732788086,-10.038171768188477,-0.012604713439941406,0.0003223419189453125,-0.0181732177734375,0.005568504333496094,0.018495559692382812,-0.012616157531738281,0.0003223419189453125,-0.017551422119140625,0.004935264587402344,0.017873764038085938
210,childes.train.txt,Ġspots,120,120,33,-13.291305541992188,-13.289628028869629,-13.291305541992188,-13.291304588317871,-0.0016775131225585938,0.0,-9.5367431640625e-07,-0.0016765594482421875,9.5367431640625e-07,-10.8742036819458,-10.879677772521973,-10.874649047851562,-10.860564231872559,0.005474090576171875,0.00044536590576171875,-0.013639450073242188,0.019113540649414062,0.014084815979003906,0.007151603698730469,0.00044536590576171875,-0.013638496398925781,0.02079010009765625,0.0140838623046875
211,bnc_spoken.train.txt,Ġtwo,100,103,26,-6.011877536773682,-6.010918617248535,-6.011872291564941,-6.011839866638184,-0.0009589195251464844,-5.245208740234375e-06,-3.7670135498046875e-05,-0.0009212493896484375,3.24249267578125e-05,-6.313849449157715,-6.2747015953063965,-6.314748764038086,-6.2477707862854,-0.03914785385131836,0.0008993148803710938,-0.06607866287231445,0.026930809020996094,0.06697797775268555,-0.038188934326171875,0.0009045600891113281,-0.0660409927368164,0.02785205841064453,0.06694555282592773
212,bnc_spoken.train.txt,Ġfifty,97,102,25,-6.885622024536133,-6.885778427124023,-6.885622978210449,-6.885641098022461,0.000156402587890625,9.5367431640625e-07,1.9073486328125e-05,0.0001373291015625,-1.811981201171875e-05,-7.591994285583496,-7.585548400878906,-7.5921759605407715,-7.574352264404297,-0.006445884704589844,0.00018167495727539062,-0.01764202117919922,0.011196136474609375,0.01782369613647461,-0.006602287292480469,0.00018072128295898438,-0.017661094665527344,0.011058807373046875,0.017841815948486328
213,bnc_spoken.train.txt,bury,110,120,30,-9.33883285522461,-9.338889122009277,-9.33884048461914,-9.338926315307617,5.626678466796875e-05,7.62939453125e-06,9.34600830078125e-05,-3.719329833984375e-05,-8.58306884765625e-05,-9.761999130249023,-9.751873016357422,-9.761222839355469,-9.767149925231934,-0.010126113891601562,-0.0007762908935546875,0.005150794982910156,-0.015276908874511719,-0.005927085876464844,-0.010182380676269531,-0.0007839202880859375,0.005057334899902344,-0.015239715576171875,-0.005841255187988281
214,bnc_spoken.train.txt,Ġnext,100,99,26,-7.561223983764648,-7.561310768127441,-7.561226844787598,-7.5614495277404785,8.678436279296875e-05,2.86102294921875e-06,0.00022554397583007812,-0.00013875961303710938,-0.00022268295288085938,-7.3730292320251465,-7.421107292175293,-7.372292518615723,-7.367765426635742,0.048078060150146484,-0.0007367134094238281,-0.005263805389404297,0.05334186553955078,0.004527091979980469,0.047991275787353516,-0.0007395744323730469,-0.005489349365234375,0.05348062515258789,0.004749774932861328
215,childes.train.txt,Ġtwo,120,120,42,-6.010924339294434,-6.0109171867370605,-6.010923385620117,-6.011767387390137,-7.152557373046875e-06,-9.5367431640625e-07,0.000843048095703125,-0.0008502006530761719,-0.0008440017700195312,-6.197657585144043,-6.211512565612793,-6.199540138244629,-6.212197303771973,0.01385498046875,0.0018825531005859375,0.014539718627929688,-0.0006847381591796875,-0.01265716552734375,0.013862133026123047,0.0018835067749023438,0.013696670532226562,0.00016546249389648438,-0.011813163757324219
216,bnc_spoken.train.txt,ĠHello,115,114,30,-10.094812393188477,-10.094810485839844,-10.094758987426758,-10.09549331665039,-1.9073486328125e-06,-5.340576171875e-05,0.0006809234619140625,-0.000682830810546875,-0.0007343292236328125,-8.890780448913574,-8.888754844665527,-8.891534805297852,-8.910026550292969,-0.002025604248046875,0.0007543563842773438,0.01924610137939453,-0.021271705627441406,-0.018491744995117188,-0.0020236968994140625,0.0008077621459960938,0.01856517791748047,-0.02058887481689453,-0.017757415771484375
217,childes.train.txt,Ġbaseball,120,120,31,-12.303958892822266,-12.303960800170898,-12.303960800170898,-12.303960800170898,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.0,0.0,-12.139638900756836,-12.139961242675781,-12.13990592956543,-12.137404441833496,0.0003223419189453125,0.00026702880859375,-0.0022344589233398438,0.0025568008422851562,0.0025014877319335938,0.0003204345703125,0.0002651214599609375,-0.0022363662719726562,0.0025568008422851562,0.0025014877319335938
218,bnc_spoken.train.txt,Ġunf,93,104,26,-13.060591697692871,-13.06071662902832,-13.060602188110352,-13.060880661010742,0.00012493133544921875,1.049041748046875e-05,0.00028896331787109375,-0.000164031982421875,-0.000278472900390625,-13.45312213897705,-13.461889266967773,-13.452851295471191,-13.448663711547852,0.008767127990722656,-0.000270843505859375,-0.004458427429199219,0.013225555419921875,0.004187583923339844,0.008642196655273438,-0.00028133392333984375,-0.0047473907470703125,0.01338958740234375,0.004466056823730469
219,bnc_spoken.train.txt,Ġpriest,96,101,25,-12.462966918945312,-12.462764739990234,-12.462959289550781,-12.462814331054688,-0.000202178955078125,-7.62939453125e-06,-0.000152587890625,-4.9591064453125e-05,0.00014495849609375,-11.64312744140625,-11.648073196411133,-11.644369125366211,-11.64790153503418,0.0049457550048828125,0.0012416839599609375,0.0047740936279296875,0.000171661376953125,-0.00353240966796875,0.0051479339599609375,0.0012493133544921875,0.0049266815185546875,0.00022125244140625,-0.0036773681640625
220,childes.train.txt,Ġnut,120,120,41,-9.683381080627441,-9.683381080627441,-9.683381080627441,-9.683381080627441,0.0,0.0,0.0,0.0,0.0,-9.369882583618164,-9.365591049194336,-9.3699951171875,-9.357497215270996,-0.004291534423828125,0.0001125335693359375,-0.012385368347167969,0.008093833923339844,0.012497901916503906,-0.004291534423828125,0.0001125335693359375,-0.012385368347167969,0.008093833923339844,0.012497901916503906
221,childes.train.txt,CHI,120,120,36,-4.179665565490723,-4.179666519165039,-4.179665565490723,-4.179666042327881,9.5367431640625e-07,0.0,4.76837158203125e-07,4.76837158203125e-07,-4.76837158203125e-07,-3.7943873405456543,-3.797055244445801,-3.7926831245422363,-3.843177318572998,0.0026679039001464844,-0.0017042160034179688,0.04878997802734375,-0.046122074127197266,-0.05049419403076172,0.002666950225830078,-0.0017042160034179688,0.04878950119018555,-0.04612255096435547,-0.050493717193603516
222,childes.train.txt,Ġsaid,120,120,33,-6.57131290435791,-6.571406364440918,-6.571313858032227,-6.571313381195068,9.34600830078125e-05,9.5367431640625e-07,4.76837158203125e-07,9.298324584960938e-05,4.76837158203125e-07,-6.81096076965332,-6.805798053741455,-6.809496879577637,-6.796169281005859,-0.005162715911865234,-0.0014638900756835938,-0.014791488647460938,0.009628772735595703,0.013327598571777344,-0.005256175994873047,-0.00146484375,-0.01479196548461914,0.009535789489746094,0.01332712173461914
223,bnc_spoken.train.txt,ĠWon,99,111,27,-12.438762664794922,-12.438770294189453,-12.438759803771973,-12.436036109924316,7.62939453125e-06,-2.86102294921875e-06,-0.0027265548706054688,0.0027341842651367188,0.00272369384765625,-12.683052062988281,-12.661943435668945,-12.682243347167969,-12.693282127380371,-0.021108627319335938,-0.0008087158203125,0.010230064392089844,-0.03133869171142578,-0.011038780212402344,-0.021116256713867188,-0.0008058547973632812,0.012956619262695312,-0.0340728759765625,-0.013762474060058594
224,bnc_spoken.train.txt,Ġpeople,92,95,23,-6.475207805633545,-6.475232124328613,-6.475209712982178,-6.475210189819336,2.4318695068359375e-05,1.9073486328125e-06,2.384185791015625e-06,2.193450927734375e-05,-4.76837158203125e-07,-6.215587615966797,-6.2157206535339355,-6.215276718139648,-6.225738525390625,0.00013303756713867188,-0.0003108978271484375,0.010150909423828125,-0.010017871856689453,-0.010461807250976562,0.0001087188720703125,-0.00031280517578125,0.01014852523803711,-0.010039806365966797,-0.01046133041381836
225,bnc_spoken.train.txt,Ġnews,98,97,24,-8.648736953735352,-8.648744583129883,-8.6487398147583,-8.648728370666504,7.62939453125e-06,2.86102294921875e-06,-8.58306884765625e-06,1.621246337890625e-05,1.1444091796875e-05,-9.684797286987305,-9.68010425567627,-9.68536376953125,-9.68649959564209,-0.004693031311035156,0.0005664825439453125,0.0017023086547851562,-0.0063953399658203125,-0.0011358261108398438,-0.004700660705566406,0.0005636215209960938,0.0017108917236328125,-0.006411552429199219,-0.0011472702026367188
226,childes.train.txt,Ġnow,120,120,34,-6.386402606964111,-6.386402606964111,-6.386402606964111,-6.3864030838012695,0.0,0.0,4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,-6.278835296630859,-6.282546043395996,-6.279635906219482,-6.278858184814453,0.0037107467651367188,0.0008006095886230469,2.288818359375e-05,0.0036878585815429688,0.0007777214050292969,0.0037107467651367188,0.0008006095886230469,2.2411346435546875e-05,0.003688335418701172,0.0007781982421875
227,childes.train.txt,Ġmaking,120,120,31,-8.440725326538086,-8.440725326538086,-8.440725326538086,-8.440726280212402,0.0,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-8.512653350830078,-8.498270034790039,-8.511781692504883,-8.464229583740234,-0.014383316040039062,-0.0008716583251953125,-0.04842376708984375,0.03404045104980469,0.04755210876464844,-0.014383316040039062,-0.0008716583251953125,-0.048424720764160156,0.034041404724121094,0.047553062438964844
228,bnc_spoken.train.txt,anes,98,120,30,-11.97018814086914,-11.970376968383789,-11.970178604125977,-11.970282554626465,0.0001888275146484375,-9.5367431640625e-06,9.441375732421875e-05,9.441375732421875e-05,-0.00010395050048828125,-10.53590202331543,-10.452110290527344,-10.538359642028809,-10.511175155639648,-0.08379173278808594,0.0024576187133789062,-0.02472686767578125,-0.05906486511230469,0.027184486389160156,-0.08398056030273438,0.0024671554565429688,-0.02482128143310547,-0.059159278869628906,0.027288436889648438
229,bnc_spoken.train.txt,ĠHow,100,103,25,-8.405218124389648,-8.40524959564209,-8.405353546142578,-8.405059814453125,3.147125244140625e-05,0.0001354217529296875,-0.0001583099365234375,0.00018978118896484375,0.000293731689453125,-8.246796607971191,-8.274428367614746,-8.24808120727539,-8.26639175415039,0.027631759643554688,0.0012845993041992188,0.01959514617919922,0.008036613464355469,-0.018310546875,0.02760028839111328,0.0011491775512695312,0.019753456115722656,0.007846832275390625,-0.018604278564453125
230,childes.train.txt,URS,116,120,37,-6.307441711425781,-6.307697296142578,-6.307441711425781,-6.307441711425781,0.000255584716796875,0.0,0.0,0.000255584716796875,0.0,-6.273509979248047,-6.276869297027588,-6.272645950317383,-6.288161277770996,0.0033593177795410156,-0.0008640289306640625,0.014651298522949219,-0.011291980743408203,-0.015515327453613281,0.0031037330627441406,-0.0008640289306640625,0.014651298522949219,-0.011547565460205078,-0.015515327453613281
231,bnc_spoken.train.txt,ĠSteve,101,109,30,-9.442770957946777,-9.441987991333008,-9.443081855773926,-9.442261695861816,-0.0007829666137695312,0.0003108978271484375,-0.0005092620849609375,-0.00027370452880859375,0.000820159912109375,-11.22311019897461,-11.218708038330078,-11.223541259765625,-11.220855712890625,-0.00440216064453125,0.000431060791015625,-0.002254486083984375,-0.002147674560546875,0.002685546875,-0.0036191940307617188,0.0001201629638671875,-0.0017452239990234375,-0.0018739700317382812,0.001865386962890625
232,bnc_spoken.train.txt,Ġlooked,106,94,25,-9.127741813659668,-9.127241134643555,-9.127152442932129,-9.128280639648438,-0.0005006790161132812,-0.0005893707275390625,0.0005388259887695312,-0.0010395050048828125,-0.0011281967163085938,-8.755062103271484,-8.78339958190918,-8.755044937133789,-8.762821197509766,0.028337478637695312,-1.71661376953125e-05,0.00775909423828125,0.020578384399414062,-0.0077762603759765625,0.028838157653808594,0.00057220458984375,0.007220268249511719,0.021617889404296875,-0.006648063659667969
233,bnc_spoken.train.txt,Ġshop,100,100,25,-9.111652374267578,-9.111648559570312,-9.111649513244629,-9.111650466918945,-3.814697265625e-06,-2.86102294921875e-06,-1.9073486328125e-06,-1.9073486328125e-06,-9.5367431640625e-07,-9.438581466674805,-9.43726634979248,-9.439202308654785,-9.44815444946289,-0.0013151168823242188,0.0006208419799804688,0.009572982788085938,-0.010888099670410156,-0.008952140808105469,-0.0013113021850585938,0.0006237030029296875,0.00957489013671875,-0.010886192321777344,-0.008951187133789062
234,bnc_spoken.train.txt,Ġgot,93,90,23,-6.281394004821777,-6.281400680541992,-6.281394004821777,-6.281275749206543,6.67572021484375e-06,0.0,-0.000118255615234375,0.00012493133544921875,0.000118255615234375,-6.168835639953613,-6.1756720542907715,-6.16629695892334,-6.176479339599609,0.006836414337158203,-0.0025386810302734375,0.007643699645996094,-0.0008072853088378906,-0.010182380676269531,0.006829738616943359,-0.0025386810302734375,0.007761955261230469,-0.0009322166442871094,-0.010300636291503906
235,bnc_spoken.train.txt,Ġbeauty,102,107,28,-11.976728439331055,-11.976181030273438,-11.976658821105957,-11.976726531982422,-0.0005474090576171875,-6.961822509765625e-05,-1.9073486328125e-06,-0.000545501708984375,-6.771087646484375e-05,-12.296417236328125,-12.2798490524292,-12.29675006866455,-12.311260223388672,-0.01656818389892578,0.00033283233642578125,0.014842987060546875,-0.031411170959472656,-0.014510154724121094,-0.016020774841308594,0.0004024505615234375,0.014844894409179688,-0.03086566925048828,-0.01444244384765625
236,bnc_spoken.train.txt,Ġcourse,114,117,33,-7.601737022399902,-7.6016950607299805,-7.601723670959473,-7.601727485656738,-4.1961669921875e-05,-1.33514404296875e-05,-9.5367431640625e-06,-3.24249267578125e-05,-3.814697265625e-06,-8.719765663146973,-8.705371856689453,-8.716224670410156,-8.72028923034668,-0.014393806457519531,-0.0035409927368164062,0.0005235671997070312,-0.014917373657226562,-0.0040645599365234375,-0.014351844787597656,-0.0035276412963867188,0.0005331039428710938,-0.01488494873046875,-0.0040607452392578125
237,childes.train.txt,ĠUrsula,120,106,27,-8.870651245117188,-8.870651245117188,-8.870651245117188,-8.870122909545898,0.0,0.0,-0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,-8.889004707336426,-8.876261711120605,-8.88797378540039,-8.864665031433105,-0.012742996215820312,-0.0010309219360351562,-0.024339675903320312,0.0115966796875,0.023308753967285156,-0.012742996215820312,-0.0010309219360351562,-0.02381134033203125,0.011068344116210938,0.022780418395996094
238,childes.train.txt,Ġaround,120,120,38,-8.032483100891113,-8.032425880432129,-8.032819747924805,-8.032482147216797,-5.7220458984375e-05,0.00033664703369140625,-9.5367431640625e-07,-5.626678466796875e-05,0.0003376007080078125,-7.942503929138184,-7.9311723709106445,-7.943225860595703,-7.901848793029785,-0.011331558227539062,0.0007219314575195312,-0.04065513610839844,0.029323577880859375,0.04137706756591797,-0.011274337768554688,0.000385284423828125,-0.04065418243408203,0.029379844665527344,0.041039466857910156
239,bnc_spoken.train.txt,Ġfree,102,100,25,-8.945344924926758,-8.945343971252441,-8.945343017578125,-8.945343017578125,-9.5367431640625e-07,-1.9073486328125e-06,-1.9073486328125e-06,9.5367431640625e-07,0.0,-8.833968162536621,-8.855785369873047,-8.83372974395752,-8.876321792602539,0.02181720733642578,-0.0002384185791015625,0.04235363006591797,-0.020536422729492188,-0.04259204864501953,0.021818161010742188,-0.00023651123046875,0.04235553741455078,-0.020537376403808594,-0.04259204864501953
