case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cont_lp_full,cont_lp_deleted,cont_lp_shuffled,cont_lp_same_near,cont_lp_cross_near,cont_delta_deleted,cont_delta_shuffled,cont_delta_same_near,cont_delta_cross_near,cont_spec_same_vs_cross,cont_spec_deleted_vs_cross,cont_minus_wwm_delta_deleted,cont_minus_wwm_delta_shuffled,cont_minus_wwm_delta_same_near,cont_minus_wwm_delta_cross_near,cont_minus_wwm_spec_same_vs_cross,cont_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
128,bnc_spoken.train.txt,ides,112,120,30,-10.529142379760742,-10.52914047241211,-10.52913761138916,-10.52914047241211,-10.529390335083008,-1.9073486328125e-06,-4.76837158203125e-06,-1.9073486328125e-06,0.000247955322265625,-0.0002498626708984375,-0.0002498626708984375,-10.257415771484375,-10.257430076599121,-10.257420539855957,-10.257430076599121,-10.756305694580078,1.430511474609375e-05,4.76837158203125e-06,1.430511474609375e-05,0.4988899230957031,-0.49887561798095703,-0.49887561798095703,1.621246337890625e-05,9.5367431640625e-06,1.621246337890625e-05,0.4986419677734375,-0.4986257553100586,-0.4986257553100586,4.76837158203125e-06
129,bnc_spoken.train.txt,Ġpoint,108,98,24,-7.646914482116699,-7.646917819976807,-7.646924018859863,-7.646942615509033,-7.646656036376953,3.337860107421875e-06,9.5367431640625e-06,2.8133392333984375e-05,-0.00025844573974609375,0.0002865791320800781,0.0002617835998535156,-7.573471546173096,-7.573473930358887,-7.573471546173096,-7.573472023010254,-9.503132820129395,2.384185791015625e-06,0.0,4.76837158203125e-07,1.9296612739562988,-1.9296607971191406,-1.9296588897705078,-9.5367431640625e-07,-9.5367431640625e-06,-2.765655517578125e-05,1.929919719696045,-1.9299473762512207,-1.9299206733703613,2.8133392333984375e-05
130,childes.train.txt,der,120,120,31,-11.59808349609375,-11.595525741577148,-11.59618854522705,-11.598082542419434,-11.595874786376953,-0.0025577545166015625,-0.0018949508666992188,-9.5367431640625e-07,-0.002208709716796875,0.0022077560424804688,-0.0003490447998046875,-10.597163200378418,-10.597163200378418,-10.597163200378418,-10.597163200378418,-10.597166061401367,0.0,0.0,0.0,2.86102294921875e-06,-2.86102294921875e-06,-2.86102294921875e-06,0.0025577545166015625,0.0018949508666992188,9.5367431640625e-07,0.0022115707397460938,-0.0022106170654296875,0.00034618377685546875,0.0025577545166015625
131,bnc_spoken.train.txt,Ġcos,109,115,30,-7.923307418823242,-7.92343807220459,-7.923346042633057,-7.923294544219971,-7.924116134643555,0.00013065338134765625,3.8623809814453125e-05,-1.2874603271484375e-05,0.0008087158203125,-0.0008215904235839844,-0.0006780624389648438,-7.725862503051758,-7.725864410400391,-7.725862979888916,-7.725863456726074,-9.493833541870117,1.9073486328125e-06,4.76837158203125e-07,9.5367431640625e-07,1.7679710388183594,-1.767970085144043,-1.7679691314697266,-0.00012874603271484375,-3.814697265625e-05,1.3828277587890625e-05,1.7671623229980469,-1.767148494720459,-1.7672910690307617,0.00013065338134765625
132,bnc_spoken.train.txt,Ġwin,88,100,26,-9.359175682067871,-9.359171867370605,-9.359187126159668,-9.359580993652344,-9.360442161560059,-3.814697265625e-06,1.1444091796875e-05,0.00040531158447265625,0.0012664794921875,-0.0008611679077148438,-0.001270294189453125,-9.54724407196045,-9.547243118286133,-9.54724407196045,-9.54724407196045,-11.074098587036133,-9.5367431640625e-07,0.0,0.0,1.5268545150756836,-1.5268545150756836,-1.52685546875,2.86102294921875e-06,-1.1444091796875e-05,-0.00040531158447265625,1.525588035583496,-1.5259933471679688,-1.5255851745605469,0.00040531158447265625
133,bnc_spoken.train.txt,Ġpounds,94,90,22,-6.844013214111328,-6.844012260437012,-6.843916893005371,-6.8439130783081055,-6.844012260437012,-9.5367431640625e-07,-9.632110595703125e-05,-0.00010013580322265625,-9.5367431640625e-07,-9.918212890625e-05,0.0,-6.475457668304443,-6.475458145141602,-6.475458145141602,-6.475457191467285,-8.553749084472656,4.76837158203125e-07,4.76837158203125e-07,-4.76837158203125e-07,2.078291416168213,-2.078291893005371,-2.0782909393310547,1.430511474609375e-06,9.679794311523438e-05,9.965896606445312e-05,2.0782923698425293,-2.078192710876465,-2.0782909393310547,0.00010013580322265625
134,bnc_spoken.train.txt,Ġall,98,100,26,-5.81210470199585,-5.812106132507324,-5.812104225158691,-5.812093734741211,-5.812106132507324,1.430511474609375e-06,-4.76837158203125e-07,-1.0967254638671875e-05,1.430511474609375e-06,-1.239776611328125e-05,0.0,-5.717538833618164,-5.717538833618164,-5.717538833618164,-5.717540264129639,-6.879336357116699,0.0,0.0,1.430511474609375e-06,1.1617975234985352,-1.1617960929870605,-1.1617975234985352,-1.430511474609375e-06,4.76837158203125e-07,1.239776611328125e-05,1.1617960929870605,-1.1617836952209473,-1.1617975234985352,1.0967254638671875e-05
135,bnc_spoken.train.txt,Ġthink,92,93,23,-6.02888298034668,-6.028866767883301,-6.028882026672363,-6.028911590576172,-6.028870582580566,-1.621246337890625e-05,-9.5367431640625e-07,2.86102294921875e-05,-1.239776611328125e-05,4.100799560546875e-05,-3.814697265625e-06,-5.7823357582092285,-5.782336235046387,-5.78233528137207,-5.78233528137207,-6.53347110748291,4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.7511353492736816,-0.7511358261108398,-0.7511348724365234,1.6689300537109375e-05,4.76837158203125e-07,-2.9087066650390625e-05,0.7511477470397949,-0.7511768341064453,-0.7511310577392578,2.86102294921875e-05
136,childes.train.txt,MOT,120,120,30,-4.586399078369141,-4.5863037109375,-4.586399078369141,-4.586399555206299,-4.586259365081787,-9.5367431640625e-05,0.0,4.76837158203125e-07,-0.00013971328735351562,0.00014019012451171875,4.4345855712890625e-05,-3.2887680530548096,-3.2887754440307617,-3.288769006729126,-3.288768768310547,-3.2887752056121826,7.3909759521484375e-06,9.5367431640625e-07,7.152557373046875e-07,7.152557373046875e-06,-6.4373016357421875e-06,2.384185791015625e-07,0.00010275840759277344,9.5367431640625e-07,2.384185791015625e-07,0.0001468658447265625,-0.00014662742614746094,-4.410743713378906e-05,9.5367431640625e-05
137,bnc_spoken.train.txt,Ġnerves,95,92,25,-11.75286865234375,-11.75275993347168,-11.752801895141602,-11.754473686218262,-11.754448890686035,-0.0001087188720703125,-6.67572021484375e-05,0.0016050338745117188,0.0015802383422851562,2.47955322265625e-05,-0.0016889572143554688,-12.307214736938477,-12.30721378326416,-12.307214736938477,-12.307214736938477,-12.559110641479492,-9.5367431640625e-07,0.0,0.0,0.2518959045410156,-0.2518959045410156,-0.25189685821533203,0.00010776519775390625,6.67572021484375e-05,-0.0016050338745117188,0.25031566619873047,-0.2519207000732422,-0.25020790100097656,0.0016050338745117188
138,bnc_spoken.train.txt,Ġbet,102,101,28,-10.279077529907227,-10.279117584228516,-10.27908992767334,-10.279129028320312,-10.279196739196777,4.00543212890625e-05,1.239776611328125e-05,5.14984130859375e-05,0.00011920928955078125,-6.771087646484375e-05,-7.915496826171875e-05,-10.41744613647461,-10.417444229125977,-10.41744613647461,-10.417445182800293,-10.873046875,-1.9073486328125e-06,0.0,-9.5367431640625e-07,0.4556007385253906,-0.45560169219970703,-0.45560264587402344,-4.1961669921875e-05,-1.239776611328125e-05,-5.245208740234375e-05,0.45548152923583984,-0.4555339813232422,-0.4555234909057617,5.14984130859375e-05
139,bnc_spoken.train.txt,Ġpresident,100,96,25,-12.444765090942383,-12.444997787475586,-12.444777488708496,-12.445249557495117,-12.447882652282715,0.000232696533203125,1.239776611328125e-05,0.000484466552734375,0.0031175613403320312,-0.0026330947875976562,-0.0028848648071289062,-12.052680969238281,-12.052680969238281,-12.052680969238281,-12.052681922912598,-12.505005836486816,0.0,0.0,9.5367431640625e-07,0.45232486724853516,-0.45232391357421875,-0.45232486724853516,-0.000232696533203125,-1.239776611328125e-05,-0.00048351287841796875,0.4492073059082031,-0.4496908187866211,-0.44944000244140625,0.000484466552734375
140,bnc_spoken.train.txt,Ġplace,96,103,25,-8.385129928588867,-8.385103225708008,-8.385128021240234,-8.38513469696045,-8.38527774810791,-2.6702880859375e-05,-1.9073486328125e-06,4.76837158203125e-06,0.00014781951904296875,-0.0001430511474609375,-0.00017452239990234375,-8.149348258972168,-8.149349212646484,-8.149348258972168,-8.149348258972168,-8.80602741241455,9.5367431640625e-07,0.0,0.0,0.6566791534423828,-0.6566791534423828,-0.6566781997680664,2.765655517578125e-05,1.9073486328125e-06,-4.76837158203125e-06,0.6565313339233398,-0.6565361022949219,-0.6565036773681641,2.6702880859375e-05
141,bnc_spoken.train.txt,Ġstring,95,91,23,-10.814422607421875,-10.814521789550781,-10.814422607421875,-10.814887046813965,-10.814857482910156,9.918212890625e-05,0.0,0.00046443939208984375,0.00043487548828125,2.956390380859375e-05,-0.000335693359375,-11.842564582824707,-11.84256362915039,-11.842564582824707,-11.84256362915039,-9.134854316711426,-9.5367431640625e-07,0.0,-9.5367431640625e-07,-2.7077102661132812,2.707709312438965,2.707709312438965,-0.00010013580322265625,0.0,-0.00046539306640625,-2.7081451416015625,2.7076797485351562,2.70804500579834,0.00046443939208984375
142,bnc_spoken.train.txt,Ġpaused,95,97,25,-13.610146522521973,-13.6094970703125,-13.609320640563965,-13.609244346618652,-13.611818313598633,-0.0006494522094726562,-0.0008258819580078125,-0.0009021759033203125,0.0016717910766601562,-0.0025739669799804688,-0.0023212432861328125,-13.232102394104004,-13.232101440429688,-13.232101440429688,-13.23210334777832,-13.851655006408691,-9.5367431640625e-07,-9.5367431640625e-07,9.5367431640625e-07,0.6195526123046875,-0.6195516586303711,-0.6195535659790039,0.00064849853515625,0.0008249282836914062,0.0009031295776367188,0.6178808212280273,-0.6169776916503906,-0.6172323226928711,0.0009021759033203125
143,childes.train.txt,ros,120,120,34,-10.357938766479492,-10.357938766479492,-10.357938766479492,-10.357938766479492,-10.357937812805176,0.0,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,-9.66617202758789,-9.666173934936523,-9.66617202758789,-9.66617202758789,-9.666172981262207,1.9073486328125e-06,0.0,0.0,9.5367431640625e-07,-9.5367431640625e-07,9.5367431640625e-07,1.9073486328125e-06,0.0,0.0,1.9073486328125e-06,-1.9073486328125e-06,0.0,0.0
144,bnc_spoken.train.txt,Ġget,104,104,29,-6.283893585205078,-6.283886909484863,-6.2838897705078125,-6.283899784088135,-6.283447265625,-6.67572021484375e-06,-3.814697265625e-06,6.198883056640625e-06,-0.000446319580078125,0.0004525184631347656,0.00043964385986328125,-6.049454689025879,-6.049455642700195,-6.049454689025879,-6.0494537353515625,-6.156365394592285,9.5367431640625e-07,0.0,-9.5367431640625e-07,0.10691070556640625,-0.10691165924072266,-0.10690975189208984,7.62939453125e-06,3.814697265625e-06,-7.152557373046875e-06,0.10735702514648438,-0.10736417770385742,-0.10734939575195312,6.67572021484375e-06
145,bnc_spoken.train.txt,Ġlots,94,97,24,-9.62394905090332,-9.623991012573242,-9.624086380004883,-9.623977661132812,-9.62419319152832,4.1961669921875e-05,0.0001373291015625,2.86102294921875e-05,0.000244140625,-0.0002155303955078125,-0.000202178955078125,-9.977272987365723,-9.977272987365723,-9.977272987365723,-9.977272987365723,-9.475944519042969,0.0,0.0,0.0,-0.5013284683227539,0.5013284683227539,0.5013284683227539,-4.1961669921875e-05,-0.0001373291015625,-2.86102294921875e-05,-0.5015726089477539,0.5015439987182617,0.501530647277832,0.0001373291015625
146,bnc_spoken.train.txt,Ġone,95,101,28,-5.290705680847168,-5.290726661682129,-5.290716171264648,-5.290732383728027,-5.290678024291992,2.09808349609375e-05,1.049041748046875e-05,2.6702880859375e-05,-2.765655517578125e-05,5.435943603515625e-05,4.863739013671875e-05,-5.287714958190918,-5.287715911865234,-5.287715435028076,-5.287715911865234,-5.306368350982666,9.5367431640625e-07,4.76837158203125e-07,9.5367431640625e-07,0.018653392791748047,-0.01865243911743164,-0.01865243911743164,-2.002716064453125e-05,-1.0013580322265625e-05,-2.574920654296875e-05,0.018681049346923828,-0.018706798553466797,-0.01870107650756836,2.6702880859375e-05
147,bnc_spoken.train.txt,Ġgonna,108,119,29,-7.263725280761719,-7.263718128204346,-7.263718605041504,-7.263723373413086,-7.2637176513671875,-7.152557373046875e-06,-6.67572021484375e-06,-1.9073486328125e-06,-7.62939453125e-06,5.7220458984375e-06,4.76837158203125e-07,-6.8625807762146,-6.862585067749023,-6.862581253051758,-6.862582206726074,-6.789217948913574,4.291534423828125e-06,4.76837158203125e-07,1.430511474609375e-06,-0.07336282730102539,0.0733642578125,0.07336711883544922,1.1444091796875e-05,7.152557373046875e-06,3.337860107421875e-06,-0.07335519790649414,0.07335853576660156,0.07336664199829102,7.152557373046875e-06
148,bnc_spoken.train.txt,Ġexpert,98,105,27,-11.045530319213867,-11.045567512512207,-11.045490264892578,-11.045443534851074,-11.045585632324219,3.719329833984375e-05,-4.00543212890625e-05,-8.678436279296875e-05,5.53131103515625e-05,-0.00014209747314453125,-1.811981201171875e-05,-10.549283027648926,-10.54928207397461,-10.549283027648926,-10.549283027648926,-11.705342292785645,-9.5367431640625e-07,0.0,0.0,1.1560592651367188,-1.1560592651367188,-1.1560602188110352,-3.814697265625e-05,4.00543212890625e-05,8.678436279296875e-05,1.1560039520263672,-1.1559171676635742,-1.1560420989990234,8.678436279296875e-05
149,bnc_spoken.train.txt,Ġadm,100,104,26,-11.927080154418945,-11.927146911621094,-11.927108764648438,-11.927184104919434,-11.927216529846191,6.67572021484375e-05,2.86102294921875e-05,0.00010395050048828125,0.00013637542724609375,-3.24249267578125e-05,-6.961822509765625e-05,-11.46316146850586,-11.463160514831543,-11.46316146850586,-11.463162422180176,-12.833011627197266,-9.5367431640625e-07,0.0,9.5367431640625e-07,1.3698501586914062,-1.3698492050170898,-1.3698511123657227,-6.771087646484375e-05,-2.86102294921875e-05,-0.000102996826171875,1.3697137832641602,-1.369816780090332,-1.369781494140625,0.00010395050048828125
150,bnc_spoken.train.txt,Ġthing,101,115,28,-7.318883895874023,-7.31888484954834,-7.318883419036865,-7.31888484954834,-7.318881511688232,9.5367431640625e-07,-4.76837158203125e-07,9.5367431640625e-07,-2.384185791015625e-06,3.337860107421875e-06,3.337860107421875e-06,-7.212686538696289,-7.212687015533447,-7.212686538696289,-7.212687015533447,-8.435120582580566,4.76837158203125e-07,0.0,4.76837158203125e-07,1.2224340438842773,-1.2224335670471191,-1.2224335670471191,-4.76837158203125e-07,4.76837158203125e-07,-4.76837158203125e-07,1.2224364280700684,-1.2224369049072266,-1.2224369049072266,9.5367431640625e-07
151,bnc_spoken.train.txt,Ġstolen,96,97,28,-11.208328247070312,-11.208449363708496,-11.208396911621094,-11.208277702331543,-11.208858489990234,0.00012111663818359375,6.866455078125e-05,-5.054473876953125e-05,0.000530242919921875,-0.0005807876586914062,-0.00040912628173828125,-10.58169174194336,-10.58169174194336,-10.58169174194336,-10.58169174194336,-11.544513702392578,0.0,0.0,0.0,0.9628219604492188,-0.9628219604492188,-0.9628219604492188,-0.00012111663818359375,-6.866455078125e-05,5.054473876953125e-05,0.9622917175292969,-0.9622411727905273,-0.9624128341674805,0.00012111663818359375
152,bnc_spoken.train.txt,ĠLiverpool,90,96,25,-10.819330215454102,-10.818933486938477,-10.819361686706543,-10.819356918334961,-10.81948184967041,-0.000396728515625,3.147125244140625e-05,2.6702880859375e-05,0.00015163421630859375,-0.00012493133544921875,-0.0005483627319335938,-9.984594345092773,-9.984594345092773,-9.984594345092773,-9.984593391418457,-12.05959701538086,0.0,0.0,-9.5367431640625e-07,2.075002670288086,-2.0750036239624023,-2.075002670288086,0.000396728515625,-3.147125244140625e-05,-2.765655517578125e-05,2.0748510360717773,-2.074878692626953,-2.0744543075561523,0.000396728515625
153,bnc_spoken.train.txt,Ġcross,97,105,26,-10.133840560913086,-10.13377571105957,-10.133831024169922,-10.133829116821289,-10.135350227355957,-6.4849853515625e-05,-9.5367431640625e-06,-1.1444091796875e-05,0.0015096664428710938,-0.0015211105346679688,-0.0015745162963867188,-10.323673248291016,-10.323675155639648,-10.323674201965332,-10.323675155639648,-10.4688081741333,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,0.14513492584228516,-0.14513301849365234,-0.14513301849365234,6.67572021484375e-05,1.049041748046875e-05,1.33514404296875e-05,0.14362525939941406,-0.14361190795898438,-0.14355850219726562,6.4849853515625e-05
154,bnc_spoken.train.txt,Ġthirty,99,101,27,-7.356517314910889,-7.356540679931641,-7.3564605712890625,-7.356496334075928,-7.357021331787109,2.3365020751953125e-05,-5.6743621826171875e-05,-2.09808349609375e-05,0.0005040168762207031,-0.0005249977111816406,-0.00048065185546875,-7.105313301086426,-7.105314254760742,-7.105314254760742,-7.105314254760742,-9.859121322631836,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,2.75380802154541,-2.7538070678710938,-2.7538070678710938,-2.2411346435546875e-05,5.7697296142578125e-05,2.193450927734375e-05,2.7533040046691895,-2.753282070159912,-2.753326416015625,5.6743621826171875e-05
155,bnc_spoken.train.txt,Ġhelping,102,99,26,-10.599535942077637,-10.599534034729004,-10.598348617553711,-10.598278045654297,-10.599655151367188,-1.9073486328125e-06,-0.0011873245239257812,-0.0012578964233398438,0.00011920928955078125,-0.001377105712890625,-0.00012111663818359375,-10.279857635498047,-10.279857635498047,-10.279858589172363,-10.279857635498047,-11.687148094177246,0.0,9.5367431640625e-07,0.0,1.4072904586791992,-1.4072904586791992,-1.4072904586791992,1.9073486328125e-06,0.0011882781982421875,0.0012578964233398438,1.4071712493896484,-1.4059133529663086,-1.4071693420410156,0.0012578964233398438
156,bnc_spoken.train.txt,Ġbrick,108,101,25,-13.64622974395752,-13.645576477050781,-13.646252632141113,-13.645696640014648,-13.646513938903809,-0.0006532669067382812,2.288818359375e-05,-0.0005331039428710938,0.0002841949462890625,-0.0008172988891601562,-0.0009374618530273438,-13.299787521362305,-13.299783706665039,-13.299786567687988,-13.299785614013672,-13.213950157165527,-3.814697265625e-06,-9.5367431640625e-07,-1.9073486328125e-06,-0.08583736419677734,0.08583545684814453,0.08583354949951172,0.0006494522094726562,-2.384185791015625e-05,0.0005311965942382812,-0.0861215591430664,0.08665275573730469,0.08677101135253906,0.0006532669067382812
157,bnc_spoken.train.txt,Ġrun,100,103,26,-8.60882568359375,-8.608830451965332,-8.60881519317627,-8.608814239501953,-8.60906982421875,4.76837158203125e-06,-1.049041748046875e-05,-1.1444091796875e-05,0.000244140625,-0.000255584716796875,-0.00023937225341796875,-8.367290496826172,-8.367290496826172,-8.367289543151855,-8.367289543151855,-9.486966133117676,0.0,-9.5367431640625e-07,-9.5367431640625e-07,1.119675636291504,-1.1196765899658203,-1.119675636291504,-4.76837158203125e-06,9.5367431640625e-06,1.049041748046875e-05,1.119431495666504,-1.1194210052490234,-1.119436264038086,1.1444091796875e-05
158,bnc_spoken.train.txt,Ġwhat,110,111,27,-5.238470077514648,-5.23861026763916,-5.238517761230469,-5.238591194152832,-5.238246440887451,0.00014019012451171875,4.76837158203125e-05,0.00012111663818359375,-0.00022363662719726562,0.0003447532653808594,0.0003638267517089844,-5.678473472595215,-5.678470611572266,-5.678472518920898,-5.678471565246582,-4.5195817947387695,-2.86102294921875e-06,-9.5367431640625e-07,-1.9073486328125e-06,-1.1588916778564453,1.1588897705078125,1.158888816833496,-0.0001430511474609375,-4.863739013671875e-05,-0.00012302398681640625,-1.158668041229248,1.1585450172424316,1.158524990081787,0.00014019012451171875
159,bnc_spoken.train.txt,Ġone,103,105,32,-5.290735244750977,-5.290715217590332,-5.290737152099609,-5.290724277496338,-5.290464878082275,-2.002716064453125e-05,1.9073486328125e-06,-1.0967254638671875e-05,-0.0002703666687011719,0.0002593994140625,0.0002503395080566406,-5.287714958190918,-5.287716865539551,-5.287716388702393,-5.287714958190918,-5.306364059448242,1.9073486328125e-06,1.430511474609375e-06,0.0,0.01864910125732422,-0.01864910125732422,-0.018647193908691406,2.193450927734375e-05,-4.76837158203125e-07,1.0967254638671875e-05,0.01891946792602539,-0.01890850067138672,-0.018897533416748047,2.002716064453125e-05
160,bnc_spoken.train.txt,Ġhow,94,97,27,-6.9396162033081055,-6.939589500427246,-6.939617156982422,-6.939593315124512,-6.939508438110352,-2.6702880859375e-05,9.5367431640625e-07,-2.288818359375e-05,-0.00010776519775390625,8.487701416015625e-05,8.106231689453125e-05,-6.9740753173828125,-6.974077224731445,-6.974076271057129,-6.9740753173828125,-6.542038917541504,1.9073486328125e-06,9.5367431640625e-07,0.0,-0.4320363998413086,0.4320363998413086,0.4320383071899414,2.86102294921875e-05,0.0,2.288818359375e-05,-0.4319286346435547,0.43195152282714844,0.4319572448730469,2.6702880859375e-05
161,bnc_spoken.train.txt,Ġaccidents,93,94,23,-12.189102172851562,-12.189085960388184,-12.189085960388184,-12.189104080200195,-12.191140174865723,-1.621246337890625e-05,-1.621246337890625e-05,1.9073486328125e-06,0.0020380020141601562,-0.0020360946655273438,-0.0020542144775390625,-12.304941177368164,-12.304940223693848,-12.304941177368164,-12.304940223693848,-12.974163055419922,-9.5367431640625e-07,0.0,-9.5367431640625e-07,0.6692218780517578,-0.6692228317260742,-0.6692228317260742,1.52587890625e-05,1.621246337890625e-05,-2.86102294921875e-06,0.6671838760375977,-0.6671867370605469,-0.6671686172485352,1.621246337890625e-05
162,bnc_spoken.train.txt,Ġparticular,99,92,26,-8.897820472717285,-8.89771842956543,-8.897831916809082,-8.899030685424805,-8.898953437805176,-0.00010204315185546875,1.1444091796875e-05,0.0012102127075195312,0.001132965087890625,7.724761962890625e-05,-0.0012350082397460938,-8.620454788208008,-8.620455741882324,-8.620454788208008,-8.620452880859375,-10.445451736450195,9.5367431640625e-07,0.0,-1.9073486328125e-06,1.8249969482421875,-1.8249988555908203,-1.824995994567871,0.000102996826171875,-1.1444091796875e-05,-0.0012121200561523438,1.8238639831542969,-1.8250761032104492,-1.823760986328125,0.0012102127075195312
163,bnc_spoken.train.txt,Ġhousing,93,98,24,-8.616191864013672,-8.617016792297363,-8.616212844848633,-8.617033958435059,-8.617012023925781,0.0008249282836914062,2.09808349609375e-05,0.0008420944213867188,0.000820159912109375,2.193450927734375e-05,4.76837158203125e-06,-8.857650756835938,-8.857650756835938,-8.857650756835938,-8.857650756835938,-10.562707901000977,0.0,0.0,0.0,1.705057144165039,-1.705057144165039,-1.705057144165039,-0.0008249282836914062,-2.09808349609375e-05,-0.0008420944213867188,1.7042369842529297,-1.7050790786743164,-1.705061912536621,0.0008420944213867188
164,bnc_spoken.train.txt,Ġknow,93,98,25,-5.834174156188965,-5.833551406860352,-5.83419132232666,-5.834142684936523,-5.834066390991211,-0.0006227493286132812,1.71661376953125e-05,-3.147125244140625e-05,-0.00010776519775390625,7.62939453125e-05,-0.000514984130859375,-5.546334266662598,-5.546335220336914,-5.546334266662598,-5.546333312988281,-6.275915622711182,9.5367431640625e-07,0.0,-9.5367431640625e-07,0.729581356048584,-0.7295823097229004,-0.7295804023742676,0.0006237030029296875,-1.71661376953125e-05,3.0517578125e-05,0.7296891212463379,-0.7296586036682129,-0.7290654182434082,0.0006227493286132812
165,bnc_spoken.train.txt,Ġnorth,100,105,26,-9.875496864318848,-9.875771522521973,-9.875528335571289,-9.876208305358887,-9.877277374267578,0.000274658203125,3.147125244140625e-05,0.0007114410400390625,0.0017805099487304688,-0.0010690689086914062,-0.0015058517456054688,-9.870296478271484,-9.870298385620117,-9.870295524597168,-9.870295524597168,-11.06169319152832,1.9073486328125e-06,-9.5367431640625e-07,-9.5367431640625e-07,1.191396713256836,-1.1913976669311523,-1.1913948059082031,-0.0002727508544921875,-3.24249267578125e-05,-0.0007123947143554688,1.1896162033081055,-1.190328598022461,-1.1898889541625977,0.0007114410400390625
166,bnc_spoken.train.txt,Ġhand,96,94,23,-8.77503776550293,-8.77505111694336,-8.775074005126953,-8.7749662399292,-8.776110649108887,1.33514404296875e-05,3.62396240234375e-05,-7.152557373046875e-05,0.0010728836059570312,-0.0011444091796875,-0.0010595321655273438,-8.640902519226074,-8.64090347290039,-8.640902519226074,-8.640901565551758,-8.6007661819458,9.5367431640625e-07,0.0,-9.5367431640625e-07,-0.04013633728027344,0.04013538360595703,0.040137290954589844,-1.239776611328125e-05,-3.62396240234375e-05,7.05718994140625e-05,-0.04120922088623047,0.04127979278564453,0.04119682312011719,7.152557373046875e-05
167,bnc_spoken.train.txt,Ġgoods,106,108,27,-10.57809066772461,-10.578132629394531,-10.578100204467773,-10.578069686889648,-10.578265190124512,4.1961669921875e-05,9.5367431640625e-06,-2.09808349609375e-05,0.00017452239990234375,-0.00019550323486328125,-0.00013256072998046875,-10.892932891845703,-10.892931938171387,-10.892932891845703,-10.89293098449707,-11.761628150939941,-9.5367431640625e-07,0.0,-1.9073486328125e-06,0.8686952590942383,-0.8686971664428711,-0.8686962127685547,-4.291534423828125e-05,-9.5367431640625e-06,1.9073486328125e-05,0.8685207366943359,-0.8685016632080078,-0.8685636520385742,4.1961669921875e-05
168,bnc_spoken.train.txt,Ġcourse,107,120,30,-7.601714134216309,-7.601703643798828,-7.601667404174805,-7.6016950607299805,-7.601679801940918,-1.049041748046875e-05,-4.673004150390625e-05,-1.9073486328125e-05,-3.4332275390625e-05,1.52587890625e-05,2.384185791015625e-05,-7.256340503692627,-7.25638484954834,-7.256357669830322,-7.25638484954834,-9.057310104370117,4.4345855712890625e-05,1.71661376953125e-05,4.4345855712890625e-05,1.8009696006774902,-1.8009252548217773,-1.8009252548217773,5.4836273193359375e-05,6.389617919921875e-05,6.341934204101562e-05,1.8010039329528809,-1.8009405136108398,-1.8009490966796875,4.673004150390625e-05
169,bnc_spoken.train.txt,oke,112,98,24,-11.0913724899292,-11.091634750366211,-11.091352462768555,-11.091988563537598,-11.094087600708008,0.00026226043701171875,-2.002716064453125e-05,0.0006160736083984375,0.0027151107788085938,-0.0020990371704101562,-0.002452850341796875,-11.059768676757812,-11.059768676757812,-11.059768676757812,-11.059769630432129,-12.257781982421875,0.0,0.0,9.5367431640625e-07,1.1980133056640625,-1.198012351989746,-1.1980133056640625,-0.00026226043701171875,2.002716064453125e-05,-0.0006151199340820312,1.195298194885254,-1.195913314819336,-1.1955604553222656,0.0006160736083984375
170,childes.train.txt,Ġgrain,120,120,30,-10.091650009155273,-10.090209007263184,-10.09164810180664,-10.091650009155273,-10.091650009155273,-0.0014410018920898438,-1.9073486328125e-06,0.0,0.0,0.0,-0.0014410018920898438,-8.588118553161621,-8.588116645812988,-8.588118553161621,-8.588118553161621,-8.588118553161621,-1.9073486328125e-06,0.0,0.0,0.0,0.0,-1.9073486328125e-06,0.0014390945434570312,1.9073486328125e-06,0.0,0.0,0.0,0.0014390945434570312,0.0014410018920898438
171,childes.train.txt,CHI,120,120,30,-4.179665565490723,-4.17979097366333,-4.179666519165039,-4.1796650886535645,-4.179666996002197,0.00012540817260742188,9.5367431640625e-07,-4.76837158203125e-07,1.430511474609375e-06,-1.9073486328125e-06,0.0001239776611328125,-2.794910192489624,-2.794924020767212,-2.7949106693267822,-2.7949106693267822,-2.7949111461639404,1.3828277587890625e-05,4.76837158203125e-07,4.76837158203125e-07,9.5367431640625e-07,-4.76837158203125e-07,1.2874603271484375e-05,-0.00011157989501953125,-4.76837158203125e-07,9.5367431640625e-07,-4.76837158203125e-07,1.430511474609375e-06,-0.00011110305786132812,0.00012540817260742188
