pair_id,selected_step178_179_subset,source_words,rewrite_words,repeat_prefix_words,content_source_positions,prefix_content_positions,tail_content_positions,compact_content_source_coverage,repeat_prefix_content_source_coverage,compact_minus_repeat_content_coverage,compact_tail_content_coverage,compact_late_half_content_coverage,compact_content_fraction,repeat_content_fraction,compact_minus_repeat_content_fraction,compact_tail_only_content_word_count,compact_any_tail_content_word_count,compact_tail_only_content_word_fraction,compact_any_tail_content_word_fraction,compact_source_multiset_jaccard,repeat_source_multiset_jaccard,compact_max_covered_content_pos_frac,compact_mean_covered_content_pos_frac
compact:frontier_consolidation_fwcompact_medium_035330,False,13,10,10,5,4,1,0.6,0.8,-0.20000000000000007,1.0,1.0,0.4,0.4,0.0,1,1,0.25,0.25,0.5333333333333333,0.7692307692307693,0.9230769230769231,0.6410256410256411
compact:frontier_consolidation_fwcompact_medium_020845,True,25,14,14,14,7,7,0.6428571428571429,0.5,0.1428571428571429,0.7142857142857143,0.625,0.7857142857142857,0.5,0.2857142857142857,5,5,0.45454545454545453,0.45454545454545453,0.39285714285714285,0.56,0.8,0.48888888888888893
compact:frontier_consolidation_fwcompact_medium_019977,False,14,10,10,5,3,2,0.8,0.6,0.20000000000000007,1.0,1.0,0.5,0.3,0.2,2,2,0.4,0.4,0.5,0.7142857142857143,0.9285714285714286,0.5892857142857143
compact:frontier_consolidation_fwcompact_medium_034666,False,45,25,25,23,12,11,0.782608695652174,0.5217391304347826,0.26086956521739135,0.8181818181818182,0.75,0.72,0.48,0.24,9,9,0.5,0.5,0.48936170212765956,0.5555555555555556,0.9777777777777777,0.5037037037037037
compact:frontier_consolidation_fwcompact_medium_028169,False,22,13,13,8,3,5,0.5,0.375,0.125,0.8,0.8,0.5384615384615384,0.23076923076923078,0.30769230769230765,4,4,0.5714285714285714,0.5714285714285714,0.4,0.5909090909090909,0.9545454545454546,0.8068181818181819
compact:frontier_consolidation_fwcompact_medium_024459,False,15,10,10,8,4,4,0.625,0.5,0.125,0.75,0.6666666666666666,0.6,0.4,0.19999999999999996,3,3,0.5,0.5,0.5625,0.6666666666666666,0.9333333333333333,0.6266666666666667
compact:frontier_consolidation_fwcompact_medium_003720,True,30,18,18,16,10,6,0.6875,0.625,0.0625,0.8333333333333334,0.875,0.6111111111111112,0.5555555555555556,0.05555555555555558,4,5,0.36363636363636365,0.45454545454545453,0.5,0.6,0.8666666666666667,0.5212121212121212
compact:frontier_consolidation_fwcompact_medium_000579,False,16,10,10,8,5,3,0.625,0.625,0.0,1.0,1.0,0.6,0.5,0.09999999999999998,3,3,0.5,0.5,0.3684210526315789,0.625,0.9375,0.6375
compact:frontier_consolidation_fwcompact_medium_001687,True,15,7,7,7,2,5,0.7142857142857143,0.2857142857142857,0.4285714285714286,0.6,0.75,0.8571428571428571,0.2857142857142857,0.5714285714285714,3,3,0.5,0.5,0.29411764705882354,0.4666666666666667,0.9333333333333333,0.5599999999999999
compact:frontier_consolidation_fwcompact_medium_055331,True,16,9,9,11,7,4,0.6363636363636364,0.6363636363636364,0.0,0.75,0.8,0.8888888888888888,0.7777777777777778,0.11111111111111105,3,3,0.375,0.375,0.47058823529411764,0.5625,0.9375,0.5267857142857143
compact:frontier_consolidation_fwcompact_medium_052097,False,34,15,15,18,8,10,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.9,1.0,0.8,0.5333333333333333,0.2666666666666667,7,10,0.5833333333333334,0.8333333333333334,0.3611111111111111,0.4411764705882353,0.9705882352941176,0.5857843137254902
compact:frontier_consolidation_fwcompact_medium_057650,True,12,7,7,5,2,3,0.6,0.4,0.19999999999999996,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.2857142857142857,0.4285714285714286,2,2,0.4,0.4,0.26666666666666666,0.5833333333333334,0.9166666666666666,0.5833333333333334
compact:frontier_consolidation_fwcompact_medium_046780,True,33,14,14,18,6,12,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.9285714285714286,0.42857142857142855,0.5,4,8,0.3076923076923077,0.6153846153846154,0.38235294117647056,0.42424242424242425,0.9393939393939394,0.4823232323232323
compact:frontier_consolidation_fwcompact_medium_006139,True,22,14,14,10,6,4,0.5,0.6,-0.09999999999999998,0.5,0.4,0.6428571428571429,0.42857142857142855,0.21428571428571436,2,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.6363636363636364,0.9545454545454546,0.4818181818181818
compact:frontier_consolidation_fwcompact_medium_051591,False,18,11,11,11,6,5,0.45454545454545453,0.5454545454545454,-0.09090909090909088,0.2,0.16666666666666666,0.8181818181818182,0.5454545454545454,0.2727272727272728,1,1,0.1111111111111111,0.1111111111111111,0.3181818181818182,0.6111111111111112,0.8333333333333334,0.3
compact:frontier_consolidation_fwcompact_medium_032012,False,12,8,8,4,1,3,0.75,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,0.125,0.375,2,2,0.5,0.5,0.42857142857142855,0.6666666666666666,0.9166666666666666,0.6666666666666666
compact:frontier_consolidation_fwcompact_medium_058731,True,30,20,20,14,10,4,0.6428571428571429,0.7142857142857143,-0.0714285714285714,0.75,0.8333333333333334,0.55,0.5,0.050000000000000044,3,3,0.2727272727272727,0.2727272727272727,0.5625,0.6666666666666666,0.9666666666666667,0.5333333333333333
compact:frontier_consolidation_fwcompact_medium_058614,True,29,19,19,13,8,5,0.7692307692307693,0.6153846153846154,0.15384615384615385,1.0,0.8333333333333334,0.5789473684210527,0.42105263157894735,0.1578947368421053,5,5,0.45454545454545453,0.45454545454545453,0.6,0.6551724137931034,0.9655172413793104,0.5551724137931034
compact:frontier_consolidation_fwcompact_medium_042850,True,14,8,8,6,3,3,0.5,0.5,0.0,0.6666666666666666,0.75,0.625,0.375,0.25,2,2,0.4,0.4,0.29411764705882354,0.5714285714285714,0.8571428571428571,0.6904761904761904
compact:frontier_consolidation_fwcompact_medium_041885,False,26,12,12,11,5,6,0.7272727272727273,0.45454545454545453,0.27272727272727276,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.4166666666666667,0.16666666666666669,4,4,0.5714285714285714,0.5714285714285714,0.46153846153846156,0.46153846153846156,0.9615384615384616,0.5625
compact:frontier_consolidation_fwcompact_medium_060412,False,30,17,17,13,7,6,0.5384615384615384,0.5384615384615384,0.0,0.5,0.5714285714285714,0.6470588235294118,0.4117647058823529,0.23529411764705888,3,3,0.2727272727272727,0.2727272727272727,0.3055555555555556,0.5666666666666667,0.9666666666666667,0.5857142857142856
compact:frontier_consolidation_fwcompact_medium_046190,False,15,10,10,8,6,2,0.75,0.75,0.0,0.5,0.6666666666666666,0.7,0.6,0.09999999999999998,1,1,0.14285714285714285,0.14285714285714285,0.5625,0.6666666666666666,0.9333333333333333,0.3888888888888889
compact:frontier_consolidation_fwcompact_medium_007560,True,30,15,15,13,8,5,0.6153846153846154,0.6153846153846154,0.0,0.6,0.6,0.6,0.5333333333333333,0.06666666666666665,2,3,0.2222222222222222,0.3333333333333333,0.3235294117647059,0.5,0.9333333333333333,0.5083333333333333
compact:frontier_consolidation_fwcompact_medium_042917,False,17,13,13,9,7,2,0.6666666666666666,0.7777777777777778,-0.11111111111111116,1.0,0.8,0.5384615384615384,0.5384615384615384,0.0,2,2,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.7647058823529411,0.9411764705882353,0.6470588235294118
compact:frontier_consolidation_fwcompact_medium_054084,False,10,5,5,5,3,2,0.6,0.6,0.0,0.5,0.5,0.6,0.6,0.0,1,1,0.3333333333333333,0.3333333333333333,0.5,0.5,0.9,0.3666666666666667
compact:frontier_consolidation_fwcompact_medium_036298,False,12,10,10,6,5,1,0.6666666666666666,0.8333333333333334,-0.16666666666666674,1.0,0.75,0.5,0.5,0.0,1,1,0.2,0.2,0.4666666666666667,0.8333333333333334,0.9166666666666666,0.5833333333333334
compact:frontier_consolidation_fwcompact_medium_007895,True,10,7,7,6,4,2,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.8571428571428571,0.5714285714285714,0.2857142857142857,1,1,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.7,0.9,0.475
compact:frontier_consolidation_fwcompact_medium_049004,False,10,6,6,4,2,2,1.0,0.5,0.5,1.0,1.0,0.5,0.3333333333333333,0.16666666666666669,1,2,0.3333333333333333,0.6666666666666666,0.6,0.6,0.9,0.55
compact:frontier_consolidation_fwcompact_medium_047849,True,18,11,11,10,6,4,0.5,0.6,-0.09999999999999998,0.5,0.4,0.6363636363636364,0.5454545454545454,0.09090909090909094,2,2,0.2857142857142857,0.2857142857142857,0.3181818181818182,0.6111111111111112,0.9444444444444444,0.47777777777777775
compact:frontier_consolidation_fwcompact_medium_057327,True,30,16,16,15,6,9,0.6,0.4,0.19999999999999996,0.7777777777777778,0.7777777777777778,0.75,0.375,0.375,7,7,0.5833333333333334,0.5833333333333334,0.35294117647058826,0.5333333333333333,0.9666666666666667,0.7148148148148148
compact:frontier_consolidation_fwcompact_medium_010107,True,18,11,11,9,5,4,0.5555555555555556,0.5555555555555556,0.0,0.75,0.8,0.6363636363636364,0.45454545454545453,0.18181818181818182,3,3,0.42857142857142855,0.42857142857142855,0.38095238095238093,0.6111111111111112,0.9444444444444444,0.611111111111111
compact:frontier_consolidation_fwcompact_medium_046206,True,26,17,17,12,8,4,0.6666666666666666,0.6666666666666666,0.0,0.75,0.6666666666666666,0.4117647058823529,0.47058823529411764,-0.05882352941176472,0,3,0.0,0.42857142857142855,0.43333333333333335,0.6538461538461539,0.9615384615384616,0.5240384615384616
compact:frontier_consolidation_fwcompact_medium_028509,True,26,14,14,15,8,7,0.5333333333333333,0.5333333333333333,0.0,0.8571428571428571,0.875,0.6428571428571429,0.5714285714285714,0.07142857142857151,6,6,0.6666666666666666,0.6666666666666666,0.48148148148148145,0.5384615384615384,0.9615384615384616,0.6971153846153846
compact:frontier_consolidation_fwcompact_medium_054158,False,38,19,19,20,13,7,0.55,0.65,-0.09999999999999998,0.7142857142857143,0.7142857142857143,0.6842105263157895,0.6842105263157895,0.0,5,5,0.38461538461538464,0.38461538461538464,0.35714285714285715,0.5,0.9736842105263158,0.4665071770334928
compact:frontier_consolidation_fwcompact_medium_014958,False,29,23,23,15,11,4,0.6666666666666666,0.7333333333333333,-0.06666666666666665,0.25,0.42857142857142855,0.6521739130434783,0.4782608695652174,0.17391304347826086,1,1,0.06666666666666667,0.06666666666666667,0.5294117647058824,0.7931034482758621,0.9655172413793104,0.41034482758620694
compact:frontier_consolidation_fwcompact_medium_036500,False,16,12,12,9,6,3,0.8888888888888888,0.6666666666666666,0.2222222222222222,1.0,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666663,3,3,0.375,0.375,0.75,0.75,0.9375,0.5703125
compact:frontier_consolidation_fwcompact_medium_055654,True,23,13,13,13,8,5,0.6923076923076923,0.6153846153846154,0.07692307692307687,0.8,0.8333333333333334,0.8461538461538461,0.6153846153846154,0.23076923076923073,4,4,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.5652173913043478,0.9565217391304348,0.5700483091787439
compact:frontier_consolidation_fwcompact_medium_012993,True,12,7,7,8,4,4,0.75,0.5,0.25,1.0,0.8,1.0,0.5714285714285714,0.4285714285714286,4,4,0.5714285714285714,0.5714285714285714,0.46153846153846156,0.5833333333333334,0.9166666666666666,0.5555555555555556
compact:frontier_consolidation_fwcompact_medium_042499,True,17,11,11,5,3,2,0.6,0.6,0.0,1.0,1.0,0.36363636363636365,0.2727272727272727,0.09090909090909094,2,2,0.5,0.5,0.5555555555555556,0.6470588235294118,0.7647058823529411,0.6666666666666666
compact:frontier_consolidation_fwcompact_medium_058282,False,31,16,16,13,5,8,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.625,0.625,0.5625,0.3125,0.25,5,5,0.5555555555555556,0.5555555555555556,0.38235294117647056,0.5161290322580645,0.9354838709677419,0.5483870967741935
compact:frontier_consolidation_fwcompact_medium_054137,True,14,9,9,6,3,3,0.8333333333333334,0.5,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,2,2,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.6153846153846154,0.8571428571428571,0.5
compact:frontier_consolidation_fwcompact_medium_042384,False,15,9,9,8,4,4,0.625,0.5,0.125,0.5,0.6,0.6666666666666666,0.4444444444444444,0.2222222222222222,2,2,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.6,0.9333333333333333,0.5733333333333334
compact:frontier_consolidation_fwcompact_medium_012938,True,38,21,21,23,12,11,0.6086956521739131,0.5217391304347826,0.08695652173913049,0.45454545454545453,0.4166666666666667,0.7142857142857143,0.5714285714285714,0.1428571428571429,4,6,0.26666666666666666,0.4,0.5128205128205128,0.5526315789473685,0.9736842105263158,0.5093984962406015
compact:frontier_consolidation_fwcompact_medium_058452,True,19,12,12,11,11,0,0.5454545454545454,1.0,-0.4545454545454546,,0.5,0.6666666666666666,0.9166666666666666,-0.25,0,0,0.0,0.0,0.24,0.631578947368421,0.5789473684210527,0.2894736842105263
compact:frontier_consolidation_fwcompact_medium_050401,False,34,20,20,19,11,8,0.7894736842105263,0.5789473684210527,0.21052631578947367,0.75,0.7,0.75,0.55,0.19999999999999996,4,6,0.26666666666666666,0.4,0.38461538461538464,0.5882352941176471,0.9705882352941176,0.49607843137254903
compact:frontier_consolidation_fwcompact_medium_002700,True,24,12,12,11,5,6,0.5454545454545454,0.45454545454545453,0.09090909090909088,0.5,0.5,0.6666666666666666,0.4166666666666667,0.24999999999999994,3,3,0.375,0.375,0.3333333333333333,0.5,0.9583333333333334,0.4444444444444444
compact:frontier_consolidation_fwcompact_medium_014727,False,39,26,26,20,13,7,0.75,0.65,0.09999999999999998,0.8571428571428571,0.6666666666666666,0.6153846153846154,0.5,0.11538461538461542,4,7,0.25,0.4375,0.5609756097560976,0.6842105263157895,0.9743589743589743,0.5094017094017095
compact:frontier_consolidation_fwcompact_medium_050948,True,16,12,12,7,5,2,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.0,0.25,0.6666666666666666,0.4166666666666667,0.24999999999999994,0,0,0.0,0.0,0.4,0.75,0.625,0.4375
compact:frontier_consolidation_fwcompact_medium_038126,False,26,16,16,11,5,6,0.5454545454545454,0.45454545454545453,0.09090909090909088,0.5,0.5714285714285714,0.5,0.3125,0.1875,3,3,0.375,0.375,0.4482758620689655,0.6153846153846154,0.8461538461538461,0.5064102564102564
compact:frontier_consolidation_fwcompact_medium_007414,False,23,15,15,9,6,3,0.5555555555555556,0.6666666666666666,-0.11111111111111105,1.0,0.75,0.3333333333333333,0.4,-0.06666666666666671,3,3,0.6,0.6,0.5833333333333334,0.6521739130434783,0.9565217391304348,0.6869565217391305
compact:frontier_consolidation_fwcompact_medium_019036,True,23,13,13,14,7,7,0.5,0.5,0.0,0.5714285714285714,0.5,0.7692307692307693,0.5384615384615384,0.23076923076923084,4,4,0.4,0.4,0.38461538461538464,0.5652173913043478,0.9565217391304348,0.5900621118012422
compact:frontier_consolidation_fwcompact_medium_017994,True,23,15,15,11,7,4,0.6363636363636364,0.6363636363636364,0.0,0.75,0.6,0.6,0.4666666666666667,0.1333333333333333,3,3,0.3333333333333333,0.3333333333333333,0.4074074074074074,0.6521739130434783,0.9565217391304348,0.5341614906832298
compact:frontier_consolidation_fwcompact_medium_003428,True,20,15,15,9,6,3,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.8,0.5333333333333333,0.4,0.1333333333333333,2,2,0.25,0.25,0.4583333333333333,0.75,0.95,0.575
compact:frontier_consolidation_fwcompact_medium_049224,True,35,26,26,19,14,5,0.6842105263157895,0.7368421052631579,-0.05263157894736836,0.6,0.6666666666666666,0.5769230769230769,0.5384615384615384,0.038461538461538436,0,5,0.0,0.3333333333333333,0.6052631578947368,0.7428571428571429,0.9714285714285714,0.46813186813186813
compact:frontier_consolidation_fwcompact_medium_045906,False,14,10,10,9,6,3,0.7777777777777778,0.6666666666666666,0.11111111111111116,1.0,0.75,0.7,0.6,0.09999999999999998,3,3,0.42857142857142855,0.42857142857142855,0.6,0.7142857142857143,0.9285714285714286,0.4897959183673469
compact:frontier_consolidation_fwcompact_medium_049578,True,16,13,13,10,8,2,0.9,0.8,0.09999999999999998,1.0,0.8333333333333334,0.6923076923076923,0.6153846153846154,0.07692307692307687,2,2,0.2222222222222222,0.2222222222222222,0.7058823529411765,0.8125,0.9375,0.4930555555555556
compact:frontier_consolidation_fwcompact_medium_031663,True,11,7,7,6,3,3,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.42857142857142855,0.28571428571428575,2,2,0.4,0.4,0.38461538461538464,0.6363636363636364,0.8181818181818182,0.5454545454545455
compact:frontier_consolidation_fwcompact_medium_027830,True,17,12,12,9,6,3,0.7777777777777778,0.6666666666666666,0.11111111111111116,1.0,1.0,0.6666666666666666,0.5,0.16666666666666663,3,3,0.375,0.375,0.5263157894736842,0.7058823529411765,0.9411764705882353,0.6470588235294118
compact:frontier_consolidation_fwcompact_medium_053724,False,16,11,11,9,6,3,0.5555555555555556,0.6666666666666666,-0.11111111111111105,0.6666666666666666,0.75,0.7272727272727273,0.5454545454545454,0.18181818181818188,2,2,0.25,0.25,0.3,0.6666666666666666,0.9375,0.475
compact:frontier_consolidation_fwcompact_medium_018086,True,32,17,17,19,9,10,0.5263157894736842,0.47368421052631576,0.05263157894736842,0.3,0.3,0.7058823529411765,0.5294117647058824,0.17647058823529416,3,3,0.25,0.25,0.4411764705882353,0.53125,0.6875,0.371875
compact:frontier_consolidation_fwcompact_medium_038260,False,21,12,12,14,7,7,0.6428571428571429,0.5,0.1428571428571429,0.8571428571428571,0.75,0.75,0.5833333333333334,0.16666666666666663,6,6,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285714,0.9523809523809523,0.6455026455026455
compact:frontier_consolidation_fwcompact_medium_050536,True,38,25,25,20,13,7,0.75,0.65,0.09999999999999998,0.7142857142857143,0.7,0.64,0.52,0.12,5,5,0.3125,0.3125,0.575,0.6578947368421053,0.9736842105263158,0.46842105263157896
compact:frontier_consolidation_fwcompact_medium_029373,False,20,11,11,11,6,5,0.5454545454545454,0.5454545454545454,0.0,1.0,0.8333333333333334,0.8181818181818182,0.5454545454545454,0.2727272727272728,5,5,0.5555555555555556,0.5555555555555556,0.2916666666666667,0.55,0.95,0.6916666666666668
compact:frontier_consolidation_fwcompact_medium_029480,False,19,10,10,13,7,6,0.5384615384615384,0.5384615384615384,0.0,0.8333333333333334,0.8333333333333334,0.7,0.7,0.0,5,5,0.7142857142857143,0.7142857142857143,0.5555555555555556,0.5555555555555556,0.8947368421052632,0.6466165413533834
compact:frontier_consolidation_fwcompact_medium_003811,False,15,9,9,6,4,2,0.5,0.6666666666666666,-0.16666666666666663,1.0,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.0,2,2,0.5,0.5,0.5,0.6,0.9333333333333333,0.5777777777777778
compact:frontier_consolidation_fwcompact_medium_052028,True,21,14,14,12,8,4,0.6666666666666666,0.6666666666666666,0.0,0.75,0.8333333333333334,0.7142857142857143,0.5714285714285714,0.1428571428571429,3,3,0.3,0.3,0.4583333333333333,0.6666666666666666,0.9523809523809523,0.4642857142857143
compact:frontier_consolidation_fwcompact_medium_054622,False,21,12,12,10,6,4,0.7,0.6,0.09999999999999998,0.75,0.75,0.8333333333333334,0.5,0.33333333333333337,3,3,0.3,0.3,0.32,0.5714285714285714,0.9523809523809523,0.4897959183673469
compact:frontier_consolidation_fwcompact_medium_006402,False,16,8,8,8,4,4,0.625,0.5,0.125,0.75,0.75,0.625,0.5,0.125,2,3,0.4,0.6,0.2631578947368421,0.5,0.9375,0.6125
compact:frontier_consolidation_fwcompact_medium_034381,False,28,12,12,13,6,7,0.5384615384615384,0.46153846153846156,0.07692307692307687,0.42857142857142855,0.3333333333333333,0.5833333333333334,0.5,0.08333333333333337,2,3,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.7857142857142857,0.33163265306122447
compact:frontier_consolidation_fwcompact_medium_009107,True,12,7,7,3,2,1,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,1,0.3333333333333333,0.3333333333333333,0.5,0.5454545454545454,0.9166666666666666,0.6666666666666666
compact:frontier_consolidation_fwcompact_medium_028724,True,15,12,12,6,4,2,0.6666666666666666,0.6666666666666666,0.0,1.0,0.75,0.5,0.3333333333333333,0.16666666666666669,2,2,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.8,0.9333333333333333,0.6833333333333333
compact:frontier_consolidation_fwcompact_medium_060879,False,27,19,19,20,15,5,0.65,0.75,-0.09999999999999998,0.4,0.5,0.8421052631578947,0.7894736842105263,0.05263157894736836,2,2,0.125,0.125,0.4838709677419355,0.7037037037037037,0.8148148148148148,0.37321937321937326
compact:frontier_consolidation_fwcompact_medium_026319,True,20,9,9,10,4,6,0.5,0.4,0.09999999999999998,0.5,0.4,0.7777777777777778,0.4444444444444444,0.33333333333333337,3,3,0.42857142857142855,0.42857142857142855,0.2608695652173913,0.45,0.95,0.52
compact:frontier_consolidation_fwcompact_medium_027181,True,34,18,18,19,11,8,0.5263157894736842,0.5789473684210527,-0.052631578947368474,0.25,0.3333333333333333,0.7222222222222222,0.6111111111111112,0.11111111111111105,2,2,0.15384615384615385,0.15384615384615385,0.3684210526315789,0.5294117647058824,0.9705882352941176,0.43235294117647055
compact:frontier_consolidation_fwcompact_medium_022295,True,18,14,14,8,5,3,0.75,0.625,0.125,0.3333333333333333,0.6666666666666666,0.5,0.35714285714285715,0.14285714285714285,1,1,0.14285714285714285,0.14285714285714285,0.6,0.7777777777777778,0.7777777777777778,0.49074074074074076
compact:frontier_consolidation_fwcompact_medium_051608,True,14,11,11,7,6,1,0.7142857142857143,0.8571428571428571,-0.1428571428571428,1.0,1.0,0.45454545454545453,0.5454545454545454,-0.09090909090909088,1,1,0.2,0.2,0.5625,0.7857142857142857,0.9285714285714286,0.5285714285714286
compact:frontier_consolidation_fwcompact_medium_053732,False,15,9,9,6,4,2,1.0,0.6666666666666666,0.33333333333333337,1.0,1.0,0.6666666666666666,0.4444444444444444,0.2222222222222222,2,2,0.3333333333333333,0.3333333333333333,0.5,0.6,0.9333333333333333,0.4444444444444444
compact:frontier_consolidation_fwcompact_medium_008169,False,16,11,11,8,5,3,0.75,0.625,0.125,1.0,0.75,0.5454545454545454,0.45454545454545453,0.09090909090909088,3,3,0.5,0.5,0.6875,0.6875,0.9375,0.46875
compact:frontier_consolidation_fwcompact_medium_012834,True,19,12,12,11,8,3,0.5454545454545454,0.7272727272727273,-0.18181818181818188,0.6666666666666666,0.75,0.5833333333333334,0.6666666666666666,-0.08333333333333326,2,2,0.2857142857142857,0.2857142857142857,0.55,0.631578947368421,0.8947368421052632,0.46491228070175433
compact:frontier_consolidation_fwcompact_medium_037864,True,28,16,16,18,10,8,0.6111111111111112,0.5555555555555556,0.05555555555555558,0.5,0.4444444444444444,0.75,0.625,0.125,4,4,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5714285714285714,0.9642857142857143,0.4512987012987013
compact:frontier_consolidation_fwcompact_medium_023366,False,19,16,16,10,8,2,1.0,0.8,0.19999999999999996,1.0,1.0,0.625,0.5,0.125,2,2,0.2,0.2,0.75,0.8421052631578947,0.9473684210526315,0.4526315789473684
compact:frontier_consolidation_fwcompact_medium_058476,True,22,10,10,10,4,6,0.7,0.4,0.29999999999999993,0.6666666666666666,0.8,0.8,0.4,0.4,4,4,0.5,0.5,0.391304347826087,0.45454545454545453,0.9545454545454546,0.5064935064935064
compact:frontier_consolidation_fwcompact_medium_056390,True,19,8,8,7,2,5,0.7142857142857143,0.2857142857142857,0.4285714285714286,1.0,1.0,0.75,0.25,0.5,5,5,0.8333333333333334,0.8333333333333334,0.35,0.42105263157894735,0.9473684210526315,0.7263157894736841
compact:frontier_consolidation_fwcompact_medium_007235,True,40,23,23,21,11,10,0.7142857142857143,0.5238095238095238,0.19047619047619047,0.8,0.8181818181818182,0.6521739130434783,0.4782608695652174,0.17391304347826086,6,9,0.4,0.6,0.46511627906976744,0.575,0.975,0.5433333333333333
compact:frontier_consolidation_fwcompact_medium_040744,False,25,15,15,16,8,8,0.6875,0.5,0.1875,0.625,0.6,0.8,0.5333333333333333,0.2666666666666667,5,5,0.4166666666666667,0.4166666666666667,0.48148148148148145,0.6,0.88,0.48000000000000004
compact:frontier_consolidation_fwcompact_medium_056169,False,21,13,13,10,6,4,0.7,0.6,0.09999999999999998,0.5,0.6,0.6153846153846154,0.46153846153846156,0.15384615384615385,2,2,0.25,0.25,0.4782608695652174,0.6190476190476191,0.9523809523809523,0.44217687074829926
compact:frontier_consolidation_fwcompact_medium_044277,True,37,22,22,20,12,8,0.55,0.6,-0.04999999999999993,0.5,0.5555555555555556,0.6818181818181818,0.5454545454545454,0.13636363636363635,4,4,0.26666666666666666,0.26666666666666666,0.40476190476190477,0.5945945945945946,0.8918918918918919,0.47174447174447176
compact:frontier_consolidation_fwcompact_medium_009705,True,31,18,18,13,8,5,0.6923076923076923,0.6153846153846154,0.07692307692307687,0.8,0.8333333333333334,0.5555555555555556,0.4444444444444444,0.11111111111111116,3,3,0.3,0.3,0.48484848484848486,0.5806451612903226,0.967741935483871,0.5340501792114696
compact:frontier_consolidation_fwcompact_medium_002971,True,12,7,7,6,3,3,0.5,0.5,0.0,1.0,0.75,0.5714285714285714,0.42857142857142855,0.14285714285714285,3,3,0.75,0.75,0.26666666666666666,0.5833333333333334,0.9166666666666666,0.7777777777777777
compact:frontier_consolidation_fwcompact_medium_038631,True,18,11,11,11,6,5,0.5454545454545454,0.5454545454545454,0.0,0.6,0.6,0.5454545454545454,0.5454545454545454,0.0,3,3,0.5,0.5,0.5263157894736842,0.6111111111111112,0.7777777777777778,0.5277777777777778
compact:frontier_consolidation_fwcompact_medium_050626,False,30,15,15,14,5,9,0.5,0.35714285714285715,0.14285714285714285,0.5555555555555556,0.5555555555555556,0.5333333333333333,0.3333333333333333,0.2,4,5,0.5,0.625,0.36363636363636365,0.5,0.9333333333333333,0.5523809523809524
compact:frontier_consolidation_fwcompact_medium_002286,False,16,9,9,10,5,5,0.5,0.5,0.0,0.6,0.6,0.6666666666666666,0.5555555555555556,0.11111111111111105,3,3,0.5,0.5,0.3888888888888889,0.5625,0.8125,0.45
compact:frontier_consolidation_fwcompact_medium_038512,False,21,16,16,13,10,3,0.7692307692307693,0.7692307692307693,0.0,1.0,1.0,0.75,0.625,0.125,3,3,0.25,0.25,0.48,0.7619047619047619,0.9523809523809523,0.5238095238095238
compact:frontier_consolidation_fwcompact_medium_044953,False,22,13,13,12,8,4,0.6666666666666666,0.6666666666666666,0.0,0.5,0.4,0.7692307692307693,0.6153846153846154,0.15384615384615385,2,2,0.2,0.2,0.4,0.5909090909090909,0.8636363636363636,0.3693181818181818
compact:frontier_consolidation_fwcompact_medium_040053,False,10,4,4,5,3,2,0.6,0.6,0.0,0.5,0.5,0.75,0.75,0.0,1,1,0.3333333333333333,0.3333333333333333,0.4,0.4,0.9,0.43333333333333335
compact:frontier_consolidation_fwcompact_medium_047125,True,20,9,9,10,5,5,0.6,0.5,0.09999999999999998,0.4,0.25,0.8888888888888888,0.5555555555555556,0.33333333333333326,2,2,0.25,0.25,0.3181818181818182,0.45,0.95,0.35000000000000003
compact:frontier_consolidation_fwcompact_medium_012833,True,28,17,17,18,11,7,0.6666666666666666,0.6111111111111112,0.05555555555555547,0.5714285714285714,0.625,0.8235294117647058,0.6470588235294118,0.17647058823529405,4,4,0.2857142857142857,0.2857142857142857,0.5,0.6071428571428571,0.9285714285714286,0.4375
