event_index,pair_id,category,word,word_index,n_pieces,ordered_selected_count_4passes,scrambled_selected_count_4passes,either_arm_selected_count_4passes,neither_arm_selected,ordered_never_selected,scrambled_never_selected
8986,compact:frontier_consolidation_fwcompact_medium_042772,source_absent_content,final,4,1,2,0,2,False,False,True
8987,compact:frontier_consolidation_fwcompact_medium_020508,function_other,from,2,1,2,0,2,False,False,True
8988,compact:frontier_consolidation_fwcompact_medium_021781,source_absent_content,threatens,2,2,0,1,1,False,True,False
8989,compact:frontier_consolidation_fwcompact_medium_060138,function_other,and,20,1,0,0,0,True,True,True
8990,compact:frontier_consolidation_fwcompact_medium_046513,source_absent_content,includes,2,1,0,0,0,True,True,True
8991,compact:frontier_consolidation_fwcompact_medium_029683,function_other,and,3,1,0,0,0,True,True,True
8992,compact:frontier_consolidation_fwcompact_medium_016086,source_absent_content,say,1,1,0,0,0,True,True,True
8993,compact:frontier_consolidation_fwcompact_medium_024370,function_other,most,8,1,0,1,1,False,True,False
8994,compact:frontier_consolidation_fwcompact_medium_011418,function_other,with,3,1,1,1,2,False,False,False
8995,compact:frontier_consolidation_fwcompact_medium_051652,source_absent_content,Call,0,1,1,2,3,False,False,False
8996,compact:frontier_consolidation_fwcompact_medium_004152,source_absent_content,factor,18,1,0,0,0,True,True,True
8997,compact:frontier_consolidation_fwcompact_medium_022171,source_absent_content,characterized,3,1,1,0,1,False,False,True
8998,compact:frontier_consolidation_fwcompact_medium_059493,source_absent_content,growth,3,1,1,1,2,False,False,False
8999,compact:frontier_consolidation_fwcompact_medium_040763,function_other,the,15,1,0,0,0,True,True,True
9000,compact:frontier_consolidation_fwcompact_medium_000249,retained_content,"Laurel,",1,3,0,1,1,False,True,False
9001,compact:frontier_consolidation_fwcompact_medium_027181,source_absent_content,children's,13,2,1,0,1,False,False,True
9002,compact:frontier_consolidation_fwcompact_medium_036952,source_absent_content,starts,1,1,2,1,3,False,False,False
9003,compact:frontier_consolidation_fwcompact_medium_037136,source_absent_content,lived,11,1,0,1,1,False,True,False
9004,compact:frontier_consolidation_fwcompact_medium_055147,source_absent_content,finding,7,1,0,0,0,True,True,True
9005,compact:frontier_consolidation_fwcompact_medium_039721,function_other,is,4,1,0,0,0,True,True,True
9006,compact:frontier_consolidation_fwcompact_medium_048790,retained_content,Rojas,12,3,0,0,0,True,True,True
9007,compact:frontier_consolidation_fwcompact_medium_029596,retained_content,Electric,1,2,0,0,0,True,True,True
9008,compact:frontier_consolidation_fwcompact_medium_060940,function_other,the,9,1,0,0,0,True,True,True
9009,compact:frontier_consolidation_fwcompact_medium_017081,function_other,That,0,1,1,0,1,False,False,True
9010,compact:frontier_consolidation_fwcompact_medium_021751,function_other,It,0,1,1,1,2,False,False,False
9011,compact:frontier_consolidation_fwcompact_medium_052723,function_other,in,12,1,0,0,0,True,True,True
9012,compact:frontier_consolidation_fwcompact_medium_026967,source_absent_content,home,9,1,0,0,0,True,True,True
9013,compact:frontier_consolidation_fwcompact_medium_002519,retained_content,determine,5,1,0,0,0,True,True,True
9014,compact:frontier_consolidation_fwcompact_medium_050657,source_absent_content,meat,8,1,0,1,1,False,True,False
9015,compact:frontier_consolidation_fwcompact_medium_028418,retained_content,five,6,1,1,0,1,False,False,True
9016,compact:frontier_consolidation_fwcompact_medium_057895,function_other,an,3,1,1,1,2,False,False,False
9017,compact:frontier_consolidation_fwcompact_medium_028691,source_absent_content,stopped,10,1,0,0,0,True,True,True
9018,compact:frontier_consolidation_fwcompact_medium_039855,source_absent_content,Brazil's,3,2,1,0,1,False,False,True
9019,compact:frontier_consolidation_fwcompact_medium_005748,function_other,the,1,1,1,1,2,False,False,False
9020,compact:frontier_consolidation_fwcompact_medium_022362,source_absent_content,people's,7,2,1,0,1,False,False,True
9021,compact:frontier_consolidation_fwcompact_medium_013194,function_other,are,8,1,1,2,3,False,False,False
9022,compact:frontier_consolidation_fwcompact_medium_003582,source_absent_content,needs,1,1,1,0,1,False,False,True
9023,compact:frontier_consolidation_fwcompact_medium_021523,function_other,and,8,1,1,1,2,False,False,False
9024,compact:frontier_consolidation_fwcompact_medium_034576,function_other,must,13,1,0,1,1,False,True,False
9025,compact:frontier_consolidation_fwcompact_medium_037136,function_other,and,9,1,0,0,0,True,True,True
9026,compact:frontier_consolidation_fwcompact_medium_008592,retained_content,Science,10,1,0,1,1,False,True,False
9027,compact:frontier_consolidation_fwcompact_medium_043808,retained_content,mythical,2,2,0,2,2,False,True,False
9028,compact:frontier_consolidation_fwcompact_medium_013729,source_absent_content,risks,1,1,0,0,0,True,True,True
9029,compact:frontier_consolidation_fwcompact_medium_022199,function_other,of,9,1,1,0,1,False,False,True
9030,compact:frontier_consolidation_fwcompact_medium_032685,retained_content,average,5,1,2,2,4,False,False,False
9031,compact:frontier_consolidation_fwcompact_medium_008803,function_other,of,3,1,0,0,0,True,True,True
9032,compact:frontier_consolidation_fwcompact_medium_001970,retained_content,Association,4,1,1,2,3,False,False,False
9033,compact:frontier_consolidation_fwcompact_medium_019515,function_other,a,8,1,0,0,0,True,True,True
9034,compact:frontier_consolidation_fwcompact_medium_045707,source_absent_content,Rhode,0,1,0,0,0,True,True,True
9035,compact:frontier_consolidation_fwcompact_medium_049883,source_absent_content,via,6,1,2,1,3,False,False,False
9036,compact:frontier_consolidation_fwcompact_medium_045193,retained_content,parks,6,1,1,1,2,False,False,False
9037,compact:frontier_consolidation_fwcompact_medium_040769,source_absent_content,needs.,16,2,0,0,0,True,True,True
9038,compact:frontier_consolidation_fwcompact_medium_051713,retained_content,courts,8,1,0,1,1,False,True,False
9039,compact:frontier_consolidation_fwcompact_medium_026689,source_absent_content,transfers,2,2,0,0,0,True,True,True
9040,compact:frontier_consolidation_fwcompact_medium_013881,source_absent_content,stones,11,1,1,0,1,False,False,True
9041,compact:frontier_consolidation_fwcompact_medium_042048,retained_content,plant,10,1,1,0,1,False,False,True
9042,compact:frontier_consolidation_fwcompact_medium_059135,source_absent_content,women's,4,2,2,0,2,False,False,True
9043,compact:frontier_consolidation_fwcompact_medium_041188,source_absent_content,starting,11,1,2,0,2,False,False,True
9044,compact:frontier_consolidation_fwcompact_medium_059677,source_absent_content,end.,16,2,1,0,1,False,False,True
9045,compact:frontier_consolidation_fwcompact_medium_058719,source_absent_content,neuron's,6,3,1,0,1,False,False,True
9046,compact:frontier_consolidation_fwcompact_medium_027327,function_other,may,2,1,0,0,0,True,True,True
9047,compact:frontier_consolidation_fwcompact_medium_049440,function_other,in,13,1,2,1,3,False,False,False
9048,compact:frontier_consolidation_fwcompact_medium_018112,source_absent_content,growth,1,1,2,0,2,False,False,True
9049,compact:frontier_consolidation_fwcompact_medium_039231,source_absent_content,prepares,1,2,0,1,1,False,True,False
9050,compact:frontier_consolidation_fwcompact_medium_059359,retained_content,used,15,1,0,2,2,False,True,False
9051,compact:frontier_consolidation_fwcompact_medium_059556,function_other,the,6,1,0,0,0,True,True,True
9052,compact:frontier_consolidation_fwcompact_medium_058129,source_absent_content,fight,10,1,0,0,0,True,True,True
9053,compact:frontier_consolidation_fwcompact_medium_032455,source_absent_content,Penh's,9,3,1,0,1,False,False,True
9054,compact:frontier_consolidation_fwcompact_medium_035232,source_absent_content,due,8,1,1,0,1,False,False,True
9055,compact:frontier_consolidation_fwcompact_medium_019333,retained_content,Lab.,12,2,1,1,2,False,False,False
9056,compact:frontier_consolidation_fwcompact_medium_022032,source_absent_content,objects,9,1,1,1,2,False,False,False
9057,compact:frontier_consolidation_fwcompact_medium_016605,retained_content,children,6,1,0,1,1,False,True,False
9058,compact:frontier_consolidation_fwcompact_medium_014875,retained_content,focus,5,1,0,1,1,False,True,False
9059,compact:frontier_consolidation_fwcompact_medium_048406,source_absent_content,choose,5,1,0,1,1,False,True,False
9060,compact:frontier_consolidation_fwcompact_medium_047353,function_other,to,16,1,0,0,0,True,True,True
9061,compact:frontier_consolidation_fwcompact_medium_013196,retained_content,seldom,7,1,0,0,0,True,True,True
9062,compact:frontier_consolidation_fwcompact_medium_043567,retained_content,device,18,1,0,1,1,False,True,False
9063,compact:frontier_consolidation_fwcompact_medium_060354,source_absent_content,regulating,3,2,1,2,3,False,False,False
9064,compact:frontier_consolidation_fwcompact_medium_047325,retained_content,process,6,1,0,1,1,False,True,False
9065,compact:frontier_consolidation_fwcompact_medium_022544,retained_content,Olenna,8,3,1,1,2,False,False,False
9066,compact:frontier_consolidation_fwcompact_medium_048127,function_other,your,11,1,1,1,2,False,False,False
9067,compact:frontier_consolidation_fwcompact_medium_031612,retained_content,generic,3,2,2,0,2,False,False,True
9068,compact:frontier_consolidation_fwcompact_medium_060129,retained_content,developmental,19,2,1,0,1,False,False,True
9069,compact:frontier_consolidation_fwcompact_medium_029502,source_absent_content,spine,2,2,0,0,0,True,True,True
9070,compact:frontier_consolidation_fwcompact_medium_013541,function_other,and,10,1,0,0,0,True,True,True
9071,compact:frontier_consolidation_fwcompact_medium_003286,function_other,while,5,1,0,1,1,False,True,False
9072,compact:frontier_consolidation_fwcompact_medium_025968,retained_content,Pure,0,2,0,1,1,False,True,False
9073,compact:frontier_consolidation_fwcompact_medium_060879,retained_content,companies,2,1,1,0,1,False,False,True
9074,compact:frontier_consolidation_fwcompact_medium_007913,source_absent_content,non-overweight,9,4,0,0,0,True,True,True
9075,compact:frontier_consolidation_fwcompact_medium_012263,retained_content,usually,2,1,1,2,3,False,False,False
9076,compact:frontier_consolidation_fwcompact_medium_045219,source_absent_content,surgery,13,1,0,0,0,True,True,True
9077,compact:frontier_consolidation_fwcompact_medium_027095,source_absent_content,struggles,10,1,0,0,0,True,True,True
9078,compact:frontier_consolidation_fwcompact_medium_020061,source_absent_content,XVI's,4,3,2,1,3,False,False,False
9079,compact:frontier_consolidation_fwcompact_medium_023510,retained_content,revolutionizing,9,2,0,1,1,False,True,False
9080,compact:frontier_consolidation_fwcompact_medium_027127,retained_content,Lomond,10,3,0,0,0,True,True,True
9081,compact:frontier_consolidation_fwcompact_medium_031117,function_other,and,8,1,1,1,2,False,False,False
9082,compact:frontier_consolidation_fwcompact_medium_058010,retained_content,automobile,9,1,0,0,0,True,True,True
9083,compact:frontier_consolidation_fwcompact_medium_008826,source_absent_content,CEHCUP,3,6,1,1,2,False,False,False
9084,compact:frontier_consolidation_fwcompact_medium_033890,retained_content,Asian,9,1,0,2,2,False,True,False
9085,compact:frontier_consolidation_fwcompact_medium_005871,retained_content,sizes.,12,2,0,0,0,True,True,True
9086,compact:frontier_consolidation_fwcompact_medium_012105,function_other,the,8,1,1,0,1,False,False,True
9087,compact:frontier_consolidation_fwcompact_medium_004851,function_other,the,10,1,0,0,0,True,True,True
9088,compact:frontier_consolidation_fwcompact_medium_054815,function_other,the,4,1,0,0,0,True,True,True
9089,compact:frontier_consolidation_fwcompact_medium_023680,function_other,for,8,1,0,1,1,False,True,False
9090,compact:frontier_consolidation_fwcompact_medium_043258,retained_content,"Art,",0,2,1,1,2,False,False,False
9091,compact:frontier_consolidation_fwcompact_medium_038358,retained_content,cotton,1,1,0,0,0,True,True,True
9092,compact:frontier_consolidation_fwcompact_medium_020509,source_absent_content,rats,2,1,0,0,0,True,True,True
9093,compact:frontier_consolidation_fwcompact_medium_029684,function_other,were,1,1,0,0,0,True,True,True
9094,compact:frontier_consolidation_fwcompact_medium_005869,retained_content,prints,11,2,0,1,1,False,True,False
9095,compact:frontier_consolidation_fwcompact_medium_047113,retained_content,bamboo.,12,4,1,1,2,False,False,False
9096,compact:frontier_consolidation_fwcompact_medium_026975,source_absent_content,changes,11,1,0,0,0,True,True,True
9097,compact:frontier_consolidation_fwcompact_medium_055056,function_other,of,3,1,0,0,0,True,True,True
9098,compact:frontier_consolidation_fwcompact_medium_060613,retained_content,folate.,12,3,0,1,1,False,True,False
9099,compact:frontier_consolidation_fwcompact_medium_025376,source_absent_content,merges,2,2,2,0,2,False,False,True
9100,compact:frontier_consolidation_fwcompact_medium_050055,function_other,for,6,1,0,0,0,True,True,True
9101,compact:frontier_consolidation_fwcompact_medium_049618,retained_content,Small,0,1,1,1,2,False,False,False
9102,compact:frontier_consolidation_fwcompact_medium_036606,function_other,or,9,1,0,0,0,True,True,True
9103,compact:frontier_consolidation_fwcompact_medium_029375,retained_content,Ray,12,1,0,0,0,True,True,True
9104,compact:frontier_consolidation_fwcompact_medium_026461,retained_content,guided,1,1,0,0,0,True,True,True
9105,compact:frontier_consolidation_fwcompact_medium_038451,source_absent_content,times,4,1,2,0,2,False,False,True
9106,compact:frontier_consolidation_fwcompact_medium_041937,function_other,more,7,1,1,1,2,False,False,False
9107,compact:frontier_consolidation_fwcompact_medium_060622,function_other,the,3,1,0,1,1,False,True,False
9108,compact:frontier_consolidation_fwcompact_medium_012183,function_other,a,13,1,0,1,1,False,True,False
9109,compact:frontier_consolidation_fwcompact_medium_014262,source_absent_content,Mexico's,16,2,0,0,0,True,True,True
9110,compact:frontier_consolidation_fwcompact_medium_039855,function_other,in,14,1,2,3,5,False,False,False
9111,compact:frontier_consolidation_fwcompact_medium_054129,retained_content,therapy,1,1,1,0,1,False,False,True
9112,compact:frontier_consolidation_fwcompact_medium_010197,function_other,an,7,1,0,0,0,True,True,True
9113,compact:frontier_consolidation_fwcompact_medium_041160,retained_content,years,12,1,0,0,0,True,True,True
9114,compact:frontier_consolidation_fwcompact_medium_038428,retained_content,office,10,1,0,1,1,False,True,False
9115,compact:frontier_consolidation_fwcompact_medium_013437,function_other,had,3,1,0,0,0,True,True,True
9116,compact:frontier_consolidation_fwcompact_medium_022553,retained_content,livestock,7,3,1,0,1,False,False,True
