sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,endpoint,endpoint_path,description
r2999_s03,switchboard,920002999,2999,31,160,474,611,isolation,41,7,False,1.5638484954833984,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2999_s04,switchboard,920002999,2999,11,160,620,676,isolation,15,1,False,5.965034484863281,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r2999_s05,switchboard,920002999,2999,20,160,677,767,isolation,25,6,False,3.0377895832061768,coherent86_alpha075,models/frontier,historical coherent86 alpha0.75 private endpoint
r0001_s04,bnc_spoken,920000001,1,23,160,714,837,row_context,26,4,False,3.635924816131592,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0006_s03,bnc_spoken,920000006,6,29,160,475,613,row_context,33,7,False,1.8785896301269531,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0006_s05,bnc_spoken,920000006,6,8,160,708,751,row_context,11,1,False,7.505090236663818,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0008_s00,bnc_spoken,920000008,8,37,160,19,194,row_context,42,9,False,1.1567578315734863,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0008_s06,bnc_spoken,920000008,8,15,160,754,827,row_context,20,5,False,3.867602825164795,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0009_s01,bnc_spoken,920000009,9,28,160,160,308,row_context,35,5,False,3.8594603538513184,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0009_s04,bnc_spoken,920000009,9,38,160,625,816,row_context,46,7,False,5.403168678283691,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0010_s01,bnc_spoken,920000010,10,19,160,154,248,row_context,21,5,False,2.175138235092163,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0011_s06,bnc_spoken,920000011,11,10,160,742,792,row_context,14,3,False,1.2809354066848755,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0013_s00,bnc_spoken,920000013,13,14,160,0,85,row_context,18,2,False,2.346470355987549,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0013_s02,bnc_spoken,920000013,13,16,160,129,206,row_context,19,5,False,2.9147987365722656,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0015_s04,bnc_spoken,920000015,15,11,160,710,768,row_context,13,2,False,2.704393148422241,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0017_s02,bnc_spoken,920000017,17,21,160,307,420,row_context,27,1,False,8.141836166381836,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0021_s02,bnc_spoken,920000021,21,13,160,363,433,row_context,18,4,False,1.7875256538391113,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0022_s00,bnc_spoken,920000022,22,14,160,0,70,row_context,19,1,False,0.0009352362249046564,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0023_s02,bnc_spoken,920000023,23,11,160,142,197,row_context,14,2,False,1.837887167930603,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0027_s01,bnc_spoken,920000027,27,11,160,230,286,row_context,12,3,False,4.089145183563232,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0027_s03,bnc_spoken,920000027,27,9,160,413,462,row_context,10,3,False,0.19584399461746216,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0027_s04,bnc_spoken,920000027,27,13,160,583,648,row_context,18,3,False,0.2503676116466522,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0027_s06,bnc_spoken,920000027,27,12,160,774,830,row_context,12,2,False,4.753802299499512,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0029_s01,bnc_spoken,920000029,29,10,160,196,240,row_context,11,1,False,2.591921806335449,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0029_s02,bnc_spoken,920000029,29,8,160,265,297,row_context,10,2,False,0.8094541430473328,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0031_s03,bnc_spoken,920000031,31,8,160,284,333,row_context,10,2,False,9.237171173095703,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0031_s07,bnc_spoken,920000031,31,10,160,760,805,row_context,12,1,False,2.618959426879883,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0040_s06,bnc_spoken,920000040,40,15,160,596,670,row_context,18,1,False,1.6858670711517334,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0041_s06,bnc_spoken,920000041,41,23,160,520,615,row_context,25,7,False,3.1998298168182373,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0042_s09,bnc_spoken,920000042,42,9,160,747,784,row_context,11,2,False,0.016194744035601616,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0043_s06,bnc_spoken,920000043,43,18,160,697,794,row_context,21,1,False,0.9217075109481812,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0044_s00,bnc_spoken,920000044,44,9,160,0,50,row_context,10,1,False,3.9714198112487793,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0045_s04,bnc_spoken,920000045,45,8,160,443,483,row_context,9,3,False,3.8682022094726562,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0045_s07,bnc_spoken,920000045,45,10,160,592,645,row_context,14,3,False,1.0237998962402344,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0045_s08,bnc_spoken,920000045,45,29,160,679,832,row_context,31,6,False,5.932582378387451,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0046_s07,bnc_spoken,920000046,46,12,160,612,678,row_context,14,1,False,1.3537677526474,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0047_s01,bnc_spoken,920000047,47,9,160,74,128,row_context,10,2,False,3.032470464706421,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0047_s02,bnc_spoken,920000047,47,9,160,152,199,row_context,10,2,False,2.9686923027038574,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0047_s03,bnc_spoken,920000047,47,12,160,200,254,row_context,15,1,False,2.856210470199585,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0048_s06,bnc_spoken,920000048,48,8,160,551,589,row_context,11,2,False,0.7743451595306396,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0049_s06,bnc_spoken,920000049,49,10,160,512,554,row_context,11,1,False,4.731186389923096,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0052_s06,bnc_spoken,920000052,52,26,160,667,784,row_context,30,4,False,0.8277567625045776,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0058_s04,bnc_spoken,920000058,58,12,160,575,637,row_context,23,1,False,7.22612190246582,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0060_s05,bnc_spoken,920000060,60,14,160,534,593,row_context,15,2,False,0.16629208624362946,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0062_s01,bnc_spoken,920000062,62,15,160,123,195,row_context,16,2,False,1.4257762432098389,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0064_s01,bnc_spoken,920000064,64,28,160,97,226,row_context,30,9,False,3.9368772506713867,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0066_s03,bnc_spoken,920000066,66,14,160,451,519,row_context,17,1,False,1.6016228199005127,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0067_s02,bnc_spoken,920000067,67,28,160,135,266,row_context,33,3,False,2.133798122406006,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0067_s05,bnc_spoken,920000067,67,14,160,477,546,row_context,17,4,False,4.338857650756836,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0067_s08,bnc_spoken,920000067,67,10,160,718,774,row_context,16,4,False,4.78334379196167,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0069_s09,bnc_spoken,920000069,69,12,160,711,777,row_context,15,2,False,3.125332832336426,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0070_s01,bnc_spoken,920000070,70,10,160,114,154,row_context,13,1,False,0.008529778569936752,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0070_s02,bnc_spoken,920000070,70,8,160,193,236,row_context,11,1,False,7.7779717445373535,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0073_s01,bnc_spoken,920000073,73,17,160,118,200,row_context,22,4,False,2.088188409805298,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0073_s07,bnc_spoken,920000073,73,10,160,670,729,row_context,10,1,False,2.1800596714019775,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0075_s00,bnc_spoken,920000075,75,10,160,0,49,row_context,13,2,False,1.7141298055648804,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0079_s01,bnc_spoken,920000079,79,22,160,96,194,row_context,24,2,False,7.958456039428711,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0079_s02,bnc_spoken,920000079,79,30,160,195,336,row_context,38,3,False,1.8160037994384766,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0080_s00,bnc_spoken,920000080,80,29,160,0,135,row_context,33,4,False,1.9233191013336182,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0081_s06,bnc_spoken,920000081,81,12,160,577,633,row_context,16,2,False,0.5944276452064514,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0082_s03,bnc_spoken,920000082,82,14,160,198,264,row_context,17,1,False,3.6945102214813232,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0082_s05,bnc_spoken,920000082,82,32,160,431,597,row_context,39,7,False,5.0394392013549805,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0085_s03,bnc_spoken,920000085,85,13,160,371,431,row_context,16,2,False,4.674495697021484,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0087_s00,bnc_spoken,920000087,87,10,160,0,59,row_context,12,1,False,0.7249090075492859,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0087_s05,bnc_spoken,920000087,87,12,160,525,580,row_context,14,3,False,4.086544036865234,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0088_s00,bnc_spoken,920000088,88,16,160,14,84,row_context,17,1,False,0.003564197337254882,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0090_s00,bnc_spoken,920000090,90,13,160,0,67,row_context,15,1,False,8.106021881103516,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0091_s02,bnc_spoken,920000091,91,34,160,265,412,row_context,36,2,False,1.9452917575836182,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0092_s00,bnc_spoken,920000092,92,23,160,27,133,row_context,25,2,False,0.13545368611812592,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0097_s02,bnc_spoken,920000097,97,11,160,415,477,row_context,14,2,False,2.1549203395843506,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0098_s05,bnc_spoken,920000098,98,12,160,352,412,row_context,15,3,False,5.596163272857666,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0098_s07,bnc_spoken,920000098,98,18,160,554,644,row_context,20,4,False,2.8344435691833496,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0099_s03,bnc_spoken,920000099,99,21,160,366,478,row_context,25,3,False,4.046444416046143,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0100_s06,bnc_spoken,920000100,100,10,160,732,796,row_context,16,1,False,14.637269020080566,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0102_s01,bnc_spoken,920000102,102,14,160,205,284,row_context,18,2,False,0.605964183807373,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0102_s05,bnc_spoken,920000102,102,45,160,557,762,row_context,55,7,False,2.189270257949829,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0104_s03,bnc_spoken,920000104,104,27,160,440,579,row_context,41,6,False,4.059495449066162,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0108_s04,bnc_spoken,920000108,108,45,160,573,801,row_context,52,8,False,2.8666186332702637,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0109_s01,bnc_spoken,920000109,109,19,160,46,160,row_context,24,1,False,0.29773280024528503,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0109_s02,bnc_spoken,920000109,109,18,160,161,250,row_context,22,4,False,2.4797186851501465,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0110_s02,bnc_spoken,920000110,110,27,160,351,506,row_context,28,6,False,2.629098653793335,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0115_s01,bnc_spoken,920000115,115,23,160,81,214,row_context,32,6,False,4.511627197265625,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0117_s03,bnc_spoken,920000117,117,41,160,408,621,row_context,55,6,False,5.814306735992432,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0121_s05,bnc_spoken,920000121,121,9,160,661,720,row_context,12,2,False,5.947494983673096,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0122_s01,bnc_spoken,920000122,122,45,160,65,285,row_context,54,9,False,2.660662889480591,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0124_s02,bnc_spoken,920000124,124,36,160,445,637,row_context,48,8,False,4.391750812530518,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0130_s03,bnc_spoken,920000130,130,45,160,414,653,row_context,54,5,False,3.6512789726257324,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0131_s02,bnc_spoken,920000131,131,45,160,442,682,row_context,54,7,False,3.7979812622070312,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0137_s03,bnc_spoken,920000137,137,45,160,351,567,row_context,49,13,False,3.9427225589752197,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0139_s03,bnc_spoken,920000139,139,41,160,306,552,row_context,49,5,False,2.284456729888916,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0139_s05,bnc_spoken,920000139,139,26,160,623,761,row_context,31,4,False,1.0644934177398682,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0140_s03,bnc_spoken,920000140,140,27,160,364,519,row_context,35,1,False,1.23032808303833,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0141_s01,bnc_spoken,920000141,141,24,160,114,261,row_context,32,8,False,3.4015560150146484,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0145_s00,bnc_spoken,920000145,145,45,160,0,245,row_context,50,12,False,4.528128147125244,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0150_s00,bnc_spoken,920000150,150,45,160,0,264,row_context,63,7,False,3.8265445232391357,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0155_s00,bnc_spoken,920000155,155,45,160,0,287,row_context,63,10,False,4.4990057945251465,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0155_s04,bnc_spoken,920000155,155,26,160,802,952,row_context,31,8,False,2.8787288665771484,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0156_s04,bnc_spoken,920000156,156,8,160,859,894,row_context,8,1,False,0.24793404340744019,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0158_s05,bnc_spoken,920000158,158,24,160,799,940,row_context,32,8,False,3.5670454502105713,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
r0163_s04,bnc_spoken,920000163,163,28,160,735,888,row_context,30,7,False,5.563868999481201,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"research exact coherent suffix trained with special tokens, seed98097 alpha0.75"
