pair_id,origin,domains,source_words,second_words,view_content_recall,repeat_content_recall,supplied_content_recall,supplied_entity_recall,view_anchor_recall,repeat_anchor_recall,view_bigram_coverage,repeat_bigram_coverage,view_trigram_coverage,repeat_trigram_coverage,view_sequence_ratio,repeat_sequence_ratio,view_complete,repeat_complete,view_pronoun_shift,repeat_pronoun_shift,view_voice_shift,repeat_voice_shift,view_anchor_order_inversion,repeat_anchor_order_inversion,view_prep_shift,repeat_prep_shift,view_event_reexpression,repeat_event_reexpression,view_identity_variation,repeat_identity_variation,view_role_reexpression,repeat_role_reexpression,source_state_hits,view_state_hits,repeat_state_hits,source_property_hits,view_property_hits,repeat_property_hits,view_entity_signature_hits,repeat_entity_signature_hits
compact:frontier_consolidation_fwcompact_medium_055174,medium_unused_accepted,no_domain,23,13,0.75,1.0,0.5,1.0,1.0,nan,0.5833333333333334,1.0,0.2727272727272727,1.0,0.6111111111111112,0.7222222222222222,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
compact:frontier_consolidation_fwcompact_expansion_015958,war_expansion_accepted,no_domain,23,14,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.5384615384615384,1.0,0.25,1.0,0.6486486486486487,0.7567567567567568,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3
compact:frontier_consolidation_fwcompact_expansion_014976,war_expansion_accepted,institutions_society,27,16,0.7272727272727273,1.0,0.5,1.0,nan,0.0,0.26666666666666666,0.9333333333333333,0.14285714285714285,0.8571428571428571,0.46511627906976744,0.5581395348837209,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,2,1,1,0,1,0,0
compact:frontier_consolidation_fwcompact_expansion_024142,war_expansion_accepted,quant_numeric,23,14,0.75,1.0,0.45454545454545453,1.0,1.0,0.75,0.5,0.9285714285714286,0.3076923076923077,0.8461538461538461,0.5,0.55,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_023442,medium_unused_accepted,no_domain,28,16,0.7,1.0,0.42857142857142855,1.0,1.0,1.0,0.4666666666666667,1.0,0.21428571428571427,1.0,0.5454545454545454,0.7272727272727273,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_007435,war_expansion_accepted,science_physical,23,13,0.75,1.0,0.625,1.0,nan,0.0,0.4166666666666667,0.9166666666666666,0.36363636363636365,0.8181818181818182,0.5555555555555556,0.5555555555555556,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_expansion_024460,war_expansion_accepted,no_domain,23,13,0.8181818181818182,1.0,0.625,1.0,nan,0.0,0.5,0.9166666666666666,0.2727272727272727,0.8181818181818182,0.5555555555555556,0.4444444444444444,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0
compact:frontier_consolidation_fwcompact_expansion_031129,war_expansion_accepted,institutions_society,23,13,0.625,1.0,0.5,1.0,nan,0.0,0.16666666666666666,0.9166666666666666,0.0,0.8181818181818182,0.4444444444444444,0.5555555555555556,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,2
compact:frontier_consolidation_fwcompact_medium_030988,medium_unused_accepted,no_domain,25,14,0.6666666666666666,1.0,0.45454545454545453,1.0,1.0,0.5,0.15384615384615385,0.9230769230769231,0.0,0.8333333333333334,0.15384615384615385,0.46153846153846156,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
compact:frontier_consolidation_fwcompact_expansion_055531,war_expansion_accepted,science_physical,26,16,0.8333333333333334,1.0,0.875,1.0,nan,nan,0.26666666666666666,1.0,0.07142857142857142,1.0,0.5238095238095238,0.7619047619047619,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,0,0,0,1,1
compact:frontier_consolidation_fwcompact_expansion_044183,war_expansion_accepted,no_domain,26,15,0.6363636363636364,1.0,0.42857142857142855,1.0,0.5,0.6666666666666666,0.42857142857142855,0.9285714285714286,0.23076923076923078,0.8461538461538461,0.5365853658536586,0.5853658536585366,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_013606,medium_unused_accepted,causal_relational,25,15,0.7142857142857143,1.0,0.4166666666666667,1.0,nan,nan,0.5,1.0,0.46153846153846156,1.0,0.55,0.75,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_028738,medium_unused_accepted,no_domain,25,14,0.7777777777777778,1.0,0.4166666666666667,1.0,1.0,0.5,0.5,0.9285714285714286,0.3076923076923077,0.8461538461538461,0.5365853658536586,0.3902439024390244,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_042421,medium_unused_accepted,no_domain,25,14,0.75,1.0,0.4166666666666667,1.0,0.0,nan,0.38461538461538464,1.0,0.16666666666666666,1.0,0.5128205128205128,0.717948717948718,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_035497,medium_unused_accepted,institutions_society|people_history,28,17,0.7272727272727273,1.0,0.5,1.0,0.8,0.6666666666666666,0.25,0.9411764705882353,0.06666666666666667,0.875,0.35555555555555557,0.6086956521739131,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_018409,medium_unused_accepted,no_domain,23,14,0.6666666666666666,1.0,0.625,1.0,nan,nan,0.46153846153846156,1.0,0.3333333333333333,1.0,0.45714285714285713,0.8,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_037055,war_expansion_accepted,causal_relational|media_culture,26,15,0.6,1.0,0.5,1.0,nan,0.0,0.21428571428571427,0.9285714285714286,0.07692307692307693,0.8461538461538461,0.4878048780487805,0.5365853658536586,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_043427,war_expansion_accepted,institutions_society,25,15,0.8181818181818182,1.0,0.5555555555555556,1.0,1.0,1.0,0.35714285714285715,1.0,0.23076923076923078,1.0,0.5,0.75,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1
compact:frontier_consolidation_fwcompact_expansion_003154,war_expansion_accepted,no_domain,25,14,0.7777777777777778,1.0,0.45454545454545453,1.0,nan,0.0,0.6153846153846154,0.9230769230769231,0.5,0.9166666666666666,0.5641025641025641,0.6666666666666666,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
compact:frontier_consolidation_fwcompact_expansion_024177,war_expansion_accepted,no_domain,28,16,0.7,1.0,0.46153846153846156,1.0,nan,0.0,0.2,0.9333333333333333,0.0,0.8571428571428571,0.2727272727272727,0.5,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_013174,war_expansion_accepted,quant_numeric,23,14,0.7,1.0,0.45454545454545453,1.0,1.0,1.0,0.3076923076923077,1.0,0.08333333333333333,1.0,0.43243243243243246,0.7567567567567568,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,2,0,1,0,0
compact:frontier_consolidation_fwcompact_expansion_053246,war_expansion_accepted,no_domain,24,14,0.625,1.0,0.5,1.0,nan,nan,0.38461538461538464,1.0,0.3333333333333333,1.0,0.3157894736842105,0.7368421052631579,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,2,0,1,0,1
compact:frontier_consolidation_fwcompact_medium_031458,medium_unused_accepted,no_domain,23,14,0.6666666666666666,1.0,0.5714285714285714,1.0,1.0,0.75,0.5,0.9230769230769231,0.15384615384615385,0.8333333333333334,0.5263157894736842,0.3783783783783784,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_013023,medium_unused_accepted,no_domain,25,14,0.6,1.0,0.4166666666666667,1.0,1.0,0.5,0.38461538461538464,0.9230769230769231,0.16666666666666666,0.8333333333333334,0.5128205128205128,0.41025641025641024,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_expansion_001743,war_expansion_accepted,no_domain,23,13,0.6,1.0,0.5555555555555556,1.0,nan,0.0,0.3333333333333333,0.9166666666666666,0.18181818181818182,0.8181818181818182,0.5,0.4444444444444444,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0
compact:frontier_consolidation_fwcompact_expansion_016418,war_expansion_accepted,no_domain,23,14,0.625,1.0,0.4166666666666667,1.0,nan,nan,0.46153846153846156,1.0,0.3333333333333333,1.0,0.5405405405405406,0.7567567567567568,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0
compact:frontier_consolidation_fwcompact_expansion_015418,war_expansion_accepted,causal_relational,24,14,0.625,1.0,0.4166666666666667,1.0,nan,0.5,0.23076923076923078,0.9166666666666666,0.08333333333333333,0.8181818181818182,0.43243243243243246,0.6111111111111112,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_002245,war_expansion_accepted,no_domain,25,15,0.7272727272727273,1.0,0.5,1.0,nan,nan,0.5,1.0,0.38461538461538464,1.0,0.55,0.75,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,1,2,1
compact:frontier_consolidation_fwcompact_medium_056974,medium_unused_accepted,media_culture,24,14,0.6153846153846154,1.0,0.4166666666666667,1.0,0.5,0.5,0.3076923076923077,0.9230769230769231,0.16666666666666666,0.8333333333333334,0.2631578947368421,0.631578947368421,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_expansion_024865,war_expansion_accepted,quant_numeric,25,15,0.6666666666666666,1.0,0.45454545454545453,1.0,nan,0.0,0.42857142857142855,0.9285714285714286,0.23076923076923078,0.8461538461538461,0.55,0.4,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_expansion_061335,war_expansion_accepted,no_domain,24,15,0.7272727272727273,1.0,0.4166666666666667,1.0,1.0,nan,0.42857142857142855,1.0,0.15384615384615385,1.0,0.5641025641025641,0.7692307692307693,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
compact:frontier_consolidation_fwcompact_medium_028425,medium_unused_accepted,no_domain,25,14,0.625,1.0,0.4166666666666667,1.0,nan,0.0,0.23076923076923078,0.9230769230769231,0.08333333333333333,0.8333333333333334,0.46153846153846156,0.41025641025641024,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_030553,medium_unused_accepted,science_physical,25,14,0.7272727272727273,1.0,0.4166666666666667,1.0,1.0,1.0,0.46153846153846156,1.0,0.25,1.0,0.5641025641025641,0.717948717948718,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,2,1,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_053013,medium_unused_accepted,people_history,25,14,0.7,1.0,0.4166666666666667,1.0,1.0,nan,0.3076923076923077,1.0,0.08333333333333333,1.0,0.358974358974359,0.717948717948718,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_004609,medium_unused_accepted,no_domain,28,17,0.5833333333333334,1.0,0.42857142857142855,1.0,nan,0.0,0.25,0.9375,0.06666666666666667,0.8666666666666667,0.4,0.4,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
compact:frontier_consolidation_fwcompact_expansion_013548,war_expansion_accepted,quant_numeric,26,15,0.6666666666666666,1.0,0.45454545454545453,1.0,nan,0.0,0.35714285714285715,0.9285714285714286,0.3076923076923077,0.8461538461538461,0.43902439024390244,0.6341463414634146,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
compact:frontier_consolidation_fwcompact_medium_027006,medium_unused_accepted,no_domain,26,16,0.75,1.0,0.4166666666666667,1.0,1.0,nan,0.4666666666666667,1.0,0.21428571428571427,1.0,0.5714285714285714,0.7619047619047619,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_057346,war_expansion_accepted,science_physical,25,14,0.7,1.0,0.38461538461538464,1.0,nan,0.0,0.46153846153846156,0.9230769230769231,0.25,0.9166666666666666,0.5641025641025641,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
compact:frontier_consolidation_fwcompact_expansion_041866,war_expansion_accepted,no_domain,24,15,0.6,1.0,0.45454545454545453,1.0,nan,nan,0.35714285714285715,1.0,0.3076923076923077,1.0,0.46153846153846156,0.7692307692307693,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,2,1,1,0,1
compact:frontier_consolidation_fwcompact_medium_021110,medium_unused_accepted,no_domain,24,15,0.5,1.0,0.45454545454545453,1.0,nan,0.0,0.14285714285714285,0.9285714285714286,0.0,0.9230769230769231,0.358974358974359,0.717948717948718,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,2,0,1,0,1,1,0
compact:frontier_consolidation_fwcompact_expansion_019968,war_expansion_accepted,science_physical,27,16,0.5,1.0,0.4166666666666667,1.0,1.0,nan,0.26666666666666666,1.0,0.14285714285714285,1.0,0.46511627906976744,0.7441860465116279,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_expansion_012363,war_expansion_accepted,no_domain,25,14,0.6,1.0,0.45454545454545453,1.0,nan,nan,0.38461538461538464,1.0,0.16666666666666666,1.0,0.358974358974359,0.717948717948718,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_050731,medium_unused_accepted,no_domain,23,13,0.5714285714285714,1.0,0.4,1.0,nan,nan,0.5,1.0,0.18181818181818182,1.0,0.5555555555555556,0.7222222222222222,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1
compact:frontier_consolidation_fwcompact_expansion_033415,war_expansion_accepted,institutions_society|quant_numeric,26,16,0.5555555555555556,1.0,0.5,1.0,nan,nan,0.4666666666666667,1.0,0.35714285714285715,1.0,0.5238095238095238,0.7619047619047619,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,2,1
compact:frontier_consolidation_fwcompact_medium_058250,medium_unused_accepted,no_domain,24,15,0.7777777777777778,1.0,0.4444444444444444,1.0,nan,nan,0.7142857142857143,1.0,0.6153846153846154,1.0,0.6666666666666666,0.7692307692307693,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0
compact:frontier_consolidation_fwcompact_expansion_043582,war_expansion_accepted,no_domain,24,15,0.75,1.0,0.4,1.0,nan,0.0,0.5,0.9285714285714286,0.23076923076923078,0.8461538461538461,0.41025641025641024,0.5128205128205128,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
compact:frontier_consolidation_fwcompact_medium_031291,medium_unused_accepted,no_domain,25,15,0.6,1.0,0.38461538461538464,1.0,nan,nan,0.4666666666666667,1.0,0.35714285714285715,1.0,0.5853658536585366,0.75,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_010712,war_expansion_accepted,no_domain,23,14,0.6923076923076923,1.0,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,0.9333333333333333,0.21428571428571427,0.8571428571428571,0.4878048780487805,0.43902439024390244,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_003026,war_expansion_accepted,no_domain,23,13,0.7,1.0,0.4444444444444444,1.0,nan,nan,0.4166666666666667,1.0,0.2727272727272727,1.0,0.5,0.7222222222222222,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_059312,medium_unused_accepted,causal_relational,27,16,0.5,1.0,0.4166666666666667,1.0,nan,0.0,0.2,0.9333333333333333,0.0,0.8571428571428571,0.4186046511627907,0.6511627906976745,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
compact:frontier_consolidation_fwcompact_expansion_045655,war_expansion_accepted,quant_numeric|science_physical,26,15,0.6153846153846154,1.0,0.38461538461538464,1.0,nan,0.0,0.35714285714285715,0.9285714285714286,0.15384615384615385,0.8461538461538461,0.3902439024390244,0.3902439024390244,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_033456,medium_unused_accepted,causal_relational|quant_numeric,23,14,0.7,1.0,0.4,1.0,nan,0.0,0.3076923076923077,0.9230769230769231,0.16666666666666666,0.9166666666666666,0.4864864864864865,0.7027027027027027,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
compact:frontier_consolidation_fwcompact_expansion_055819,war_expansion_accepted,no_domain,24,14,0.6,1.0,0.4444444444444444,1.0,nan,nan,0.3076923076923077,1.0,0.16666666666666666,1.0,0.5,0.7058823529411765,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_006305,medium_unused_accepted,science_physical,28,17,0.7692307692307693,1.0,0.4,1.0,1.0,1.0,0.375,1.0,0.26666666666666666,1.0,0.4888888888888889,0.7555555555555555,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,3
compact:frontier_consolidation_fwcompact_expansion_005251,war_expansion_accepted,quant_numeric,28,16,0.7333333333333333,1.0,0.38461538461538464,1.0,1.0,0.6666666666666666,0.4,0.9333333333333333,0.21428571428571427,0.8571428571428571,0.5454545454545454,0.45454545454545453,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,2,1,1,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_034231,medium_unused_accepted,quant_numeric,28,16,0.7692307692307693,1.0,0.36363636363636365,1.0,1.0,0.75,0.5294117647058824,0.9411764705882353,0.375,0.875,0.4583333333333333,0.5416666666666666,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,2,1
compact:frontier_consolidation_fwcompact_medium_013020,medium_unused_accepted,science_physical,26,15,0.5833333333333334,1.0,0.4166666666666667,1.0,nan,0.5,0.42857142857142855,0.9285714285714286,0.3076923076923077,0.8461538461538461,0.4878048780487805,0.43902439024390244,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_055984,medium_unused_accepted,science_physical,23,13,0.6363636363636364,1.0,0.3333333333333333,1.0,0.5,nan,0.16666666666666666,1.0,0.09090909090909091,1.0,0.3888888888888889,0.7222222222222222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_023402,medium_unused_accepted,no_domain,24,14,0.5714285714285714,1.0,0.3333333333333333,1.0,nan,0.0,0.15384615384615385,0.9230769230769231,0.08333333333333333,0.8333333333333334,0.3157894736842105,0.3684210526315789,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
compact:frontier_consolidation_fwcompact_medium_010349,medium_unused_accepted,quant_numeric,26,16,0.5384615384615384,1.0,0.38461538461538464,1.0,nan,0.0,0.2,0.9333333333333333,0.07142857142857142,0.9285714285714286,0.43902439024390244,0.7317073170731707,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_054848,war_expansion_accepted,no_domain,23,13,0.625,1.0,0.3076923076923077,1.0,nan,0.0,0.5,0.9166666666666666,0.2727272727272727,0.8181818181818182,0.4444444444444444,0.5555555555555556,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,2,1,1,1,0,0,0
compact:frontier_consolidation_fwcompact_medium_021520,medium_unused_accepted,causal_relational,23,13,0.5,1.0,0.4,1.0,1.0,nan,0.4166666666666667,1.0,0.36363636363636365,1.0,0.4444444444444444,0.7222222222222222,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,2,2,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_027567,war_expansion_accepted,no_domain,27,16,0.5833333333333334,1.0,0.38461538461538464,1.0,0.875,1.0,0.4,1.0,0.21428571428571427,1.0,0.46511627906976744,0.7441860465116279,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_expansion_007461,war_expansion_accepted,quant_numeric,28,16,0.5714285714285714,1.0,0.36363636363636365,1.0,nan,nan,0.4666666666666667,1.0,0.21428571428571427,1.0,0.5454545454545454,0.7272727272727273,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_051916,war_expansion_accepted,no_domain,28,16,0.45454545454545453,1.0,0.38461538461538464,1.0,nan,0.0,0.2,0.9333333333333333,0.07142857142857142,0.8571428571428571,0.4090909090909091,0.45454545454545453,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_expansion_032399,war_expansion_accepted,quant_numeric|science_physical,24,14,0.5,1.0,0.4,1.0,1.0,1.0,0.3125,1.0,0.2,1.0,0.4090909090909091,0.7727272727272727,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2
compact:frontier_consolidation_fwcompact_expansion_017857,war_expansion_accepted,no_domain,23,14,0.5555555555555556,1.0,0.36363636363636365,1.0,0.75,1.0,0.4117647058823529,1.0,0.1875,1.0,0.4888888888888889,0.7441860465116279,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_053855,medium_unused_accepted,science_physical,26,16,0.5,1.0,0.4444444444444444,1.0,nan,nan,0.06666666666666667,1.0,0.0,1.0,0.42857142857142855,0.7619047619047619,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_035175,medium_unused_accepted,no_domain,24,15,0.4444444444444444,1.0,0.3076923076923077,1.0,nan,0.0,0.2857142857142857,0.9285714285714286,0.15384615384615385,0.8461538461538461,0.41025641025641024,0.46153846153846156,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_005417,medium_unused_accepted,no_domain,23,14,0.4,1.0,0.36363636363636365,1.0,nan,0.0,0.07692307692307693,0.9230769230769231,0.0,0.8333333333333334,0.2702702702702703,0.3783783783783784,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_057174,medium_unused_accepted,no_domain,24,15,0.8,1.0,0.2857142857142857,1.0,1.0,1.0,0.6428571428571429,1.0,0.3076923076923077,1.0,0.6,0.7804878048780488,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_039742,medium_unused_accepted,no_domain,23,14,0.42857142857142855,1.0,0.375,1.0,nan,nan,0.07692307692307693,1.0,0.0,1.0,0.3783783783783784,0.7567567567567568,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_003736,medium_unused_accepted,science_physical,26,15,0.4,1.0,0.3333333333333333,1.0,nan,0.0,0.0,0.9285714285714286,0.0,0.8461538461538461,0.0975609756097561,0.4878048780487805,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_expansion_024059,war_expansion_accepted,no_domain,26,16,0.5,1.0,0.3076923076923077,1.0,nan,nan,0.13333333333333333,1.0,0.07142857142857142,1.0,0.42857142857142855,0.7619047619047619,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,3,2
compact:frontier_consolidation_fwcompact_expansion_059708,war_expansion_accepted,no_domain,24,14,0.6363636363636364,1.0,0.3,1.0,1.0,0.6666666666666666,0.23076923076923078,0.9230769230769231,0.08333333333333333,0.8333333333333334,0.3157894736842105,0.631578947368421,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,2,3
compact:frontier_consolidation_fwcompact_expansion_022800,war_expansion_accepted,no_domain,26,15,0.5,1.0,0.2857142857142857,1.0,nan,0.0,0.14285714285714285,0.9285714285714286,0.07692307692307693,0.8461538461538461,0.2926829268292683,0.4878048780487805,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_019481,medium_unused_accepted,science_physical,24,15,0.6363636363636364,1.0,0.3,1.0,1.0,1.0,0.21428571428571427,1.0,0.07692307692307693,1.0,0.41025641025641024,0.7692307692307693,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2
compact:frontier_consolidation_fwcompact_expansion_020006,war_expansion_accepted,quant_numeric,28,16,0.4444444444444444,1.0,0.2857142857142857,1.0,nan,nan,0.3333333333333333,1.0,0.21428571428571427,1.0,0.22727272727272727,0.7272727272727273,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_032830,medium_unused_accepted,no_domain,23,14,0.4444444444444444,1.0,0.42857142857142855,1.0,1.0,1.0,0.38461538461538464,1.0,0.3333333333333333,1.0,0.43243243243243246,0.7567567567567568,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_024382,war_expansion_accepted,no_domain,26,15,0.4444444444444444,1.0,0.3,1.0,nan,0.0,0.21428571428571427,0.9285714285714286,0.07692307692307693,0.8461538461538461,0.3902439024390244,0.43902439024390244,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_expansion_049679,war_expansion_accepted,no_domain,24,13,0.8,1.0,0.6363636363636364,1.0,nan,nan,0.25,1.0,0.09090909090909091,1.0,0.43243243243243246,0.7027027027027027,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
