domain,idx,uid,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,pattern,accuracy_interaction_te431_minus_te430,margin_interaction_te431_minus_te430
spatial-relations,42,spatial-relations_42,above,below,indirect,antonym,concept swap,0100,-1,-1.2068734169006348
spatial-relations,44,spatial-relations_44,above,below,indirect,antonym,concept swap,0111,-1,-0.499847412109375
spatial-relations,45,spatial-relations_45,above,below,indirect,antonym,concept swap,0010,-1,-0.9242172241210938
spatial-relations,48,spatial-relations_48,above,below,indirect,antonym,concept swap,0010,-1,-0.29352760314941406
spatial-relations,49,spatial-relations_49,above,below,indirect,antonym,concept swap,1110,-1,-1.2307071685791016
spatial-relations,52,spatial-relations_52,above,below,indirect,antonym,variable swap,0100,-1,-3.2203922271728516
spatial-relations,54,spatial-relations_54,above,below,indirect,antonym,variable swap,0100,-1,-0.3609027862548828
spatial-relations,56,spatial-relations_56,above,below,indirect,antonym,variable swap,0010,-1,-0.7451839447021484
spatial-relations,62,spatial-relations_62,above,below,indirect,antonym,variable swap,0100,-1,-0.18213462829589844
spatial-relations,69,spatial-relations_69,above,below,indirect,antonym,variable swap,1110,-1,1.8729476928710938
spatial-relations,71,spatial-relations_71,above,below,indirect,antonym,variable swap,0010,-1,-1.3819999694824219
spatial-relations,73,spatial-relations_73,above,below,indirect,antonym,variable swap,1110,-1,-2.441661834716797
spatial-relations,77,spatial-relations_77,above,below,indirect,antonym,variable swap,1110,-1,-2.079019546508789
spatial-relations,79,spatial-relations_79,above,below,indirect,antonym,variable swap,0010,-1,-0.9242172241210938
spatial-relations,80,spatial-relations_80,above,below,indirect,antonym,variable swap,0111,-1,-0.499847412109375
spatial-relations,81,spatial-relations_81,above,below,indirect,antonym,variable swap,1110,-1,-1.2909564971923828
spatial-relations,87,spatial-relations_87,above,below,indirect,antonym,variable swap,1110,-1,-1.2307071685791016
spatial-relations,88,spatial-relations_88,above,below,indirect,antonym,variable swap,0010,-1,-0.29352760314941406
spatial-relations,89,spatial-relations_89,above,below,indirect,antonym,variable swap,1110,-1,-1.7970600128173828
spatial-relations,100,spatial-relations_100,above,below,indirect,variable swap,concept swap,0111,-1,2.0014495849609375
spatial-relations,101,spatial-relations_101,above,below,indirect,variable swap,concept swap,0010,-1,-1.8893795013427734
spatial-relations,106,spatial-relations_106,above,below,indirect,variable swap,concept swap,0111,-1,-9.972082138061523
spatial-relations,108,spatial-relations_108,above,below,indirect,variable swap,concept swap,0100,-1,-16.799541473388672
spatial-relations,113,spatial-relations_113,above,below,indirect,variable swap,concept swap,0110,-2,-7.493393898010254
spatial-relations,114,spatial-relations_114,above,below,indirect,variable swap,concept swap,0100,-1,-4.777835845947266
spatial-relations,116,spatial-relations_116,above,below,indirect,variable swap,concept swap,0100,-1,-6.123180389404297
spatial-relations,121,spatial-relations_121,above,below,indirect,variable swap,concept swap,0100,-1,-5.624568939208984
spatial-relations,123,spatial-relations_123,above,below,indirect,variable swap,concept swap,0100,-1,-15.318307876586914
spatial-relations,125,spatial-relations_125,above,below,indirect,variable swap,concept swap,0100,-1,-4.269822120666504
spatial-relations,127,spatial-relations_127,above,below,indirect,variable swap,concept swap,1110,-1,0.8171215057373047
spatial-relations,146,spatial-relations_146,above,below,indirect,variable swap,variable swap,0010,-1,-2.563405990600586
spatial-relations,150,spatial-relations_150,above,below,indirect,variable swap,variable swap,0111,-1,2.0014495849609375
spatial-relations,153,spatial-relations_153,above,below,indirect,variable swap,variable swap,0010,-1,-1.8893795013427734
spatial-relations,156,spatial-relations_156,above,below,indirect,variable swap,variable swap,1110,-1,-8.759880065917969
spatial-relations,164,spatial-relations_164,above,below,indirect,variable swap,variable swap,0111,-1,-9.972082138061523
spatial-relations,168,spatial-relations_168,above,below,indirect,variable swap,variable swap,0100,-1,-16.799541473388672
spatial-relations,177,spatial-relations_177,above,below,indirect,variable swap,variable swap,0110,-2,-7.493393898010254
spatial-relations,180,spatial-relations_180,above,below,indirect,variable swap,variable swap,0100,-1,-4.777835845947266
spatial-relations,181,spatial-relations_181,above,below,indirect,variable swap,variable swap,0100,-1,-2.026674270629883
spatial-relations,184,spatial-relations_184,above,below,indirect,variable swap,variable swap,0100,-1,-6.123180389404297
spatial-relations,188,spatial-relations_188,above,below,indirect,variable swap,variable swap,0010,-1,-4.773561477661133
spatial-relations,191,spatial-relations_191,above,below,indirect,variable swap,variable swap,0100,-1,-5.624568939208984
spatial-relations,195,spatial-relations_195,above,below,indirect,variable swap,variable swap,0100,-1,-15.318307876586914
spatial-relations,197,spatial-relations_197,above,below,indirect,variable swap,variable swap,1110,-1,-7.10902214050293
spatial-relations,199,spatial-relations_199,above,below,indirect,variable swap,variable swap,0100,-1,-4.269822120666504
spatial-relations,205,spatial-relations_205,above,below,indirect,variable swap,variable swap,1110,-1,0.8171215057373047
spatial-relations,210,spatial-relations_210,close,far,direct,antonym,concept swap,1110,-1,-4.09504508972168
spatial-relations,223,spatial-relations_223,close,far,direct,antonym,concept swap,1110,-1,-5.190402984619141
spatial-relations,230,spatial-relations_230,close,far,indirect,negation,concept swap,0010,-1,-1.552957534790039
spatial-relations,234,spatial-relations_234,close,far,indirect,negation,concept swap,0010,-1,-0.2460346221923828
spatial-relations,239,spatial-relations_239,close,far,indirect,negation,concept swap,0111,-1,-2.652313232421875
spatial-relations,240,spatial-relations_240,east,west,direct,antonym,concept swap,0010,-1,-2.998048782348633
spatial-relations,291,spatial-relations_291,front,behind,direct,antonym,concept swap,1110,-1,-1.4648475646972656
spatial-relations,295,spatial-relations_295,front,behind,direct,antonym,concept swap,1110,-1,-0.8138866424560547
spatial-relations,297,spatial-relations_297,front,behind,direct,antonym,concept swap,1110,-1,1.3528547286987305
spatial-relations,300,spatial-relations_300,front,behind,indirect,antonym,concept swap,0010,-1,-1.0039644241333008
spatial-relations,302,spatial-relations_302,front,behind,indirect,antonym,concept swap,0111,-1,-0.9358959197998047
spatial-relations,304,spatial-relations_304,front,behind,indirect,antonym,concept swap,0110,-2,-0.6032209396362305
spatial-relations,306,spatial-relations_306,front,behind,indirect,antonym,concept swap,0111,-1,-1.8718829154968262
spatial-relations,310,spatial-relations_310,front,behind,indirect,antonym,concept swap,0100,-1,-1.4663491249084473
spatial-relations,311,spatial-relations_311,front,behind,indirect,antonym,concept swap,0010,-1,-0.3114938735961914
spatial-relations,317,spatial-relations_317,front,behind,indirect,antonym,concept swap,0100,-1,-2.061924934387207
spatial-relations,318,spatial-relations_318,front,behind,indirect,antonym,concept swap,0100,-1,-0.21924710273742676
spatial-relations,322,spatial-relations_322,front,behind,indirect,antonym,concept swap,0110,-2,-2.4964401721954346
spatial-relations,326,spatial-relations_326,front,behind,indirect,antonym,concept swap,0100,-1,-0.17270934581756592
spatial-relations,334,spatial-relations_334,front,behind,indirect,antonym,concept swap,0100,-1,0.4535408020019531
spatial-relations,341,spatial-relations_341,front,behind,indirect,antonym,concept swap,0100,-1,-1.742872714996338
spatial-relations,342,spatial-relations_342,front,behind,indirect,antonym,concept swap,0110,-2,-1.9507393836975098
spatial-relations,346,spatial-relations_346,front,behind,indirect,antonym,concept swap,0100,-1,0.8971447944641113
spatial-relations,351,spatial-relations_351,left,right,direct,antonym,concept swap,0010,-1,-5.833141326904297
spatial-relations,355,spatial-relations_355,left,right,direct,antonym,concept swap,0110,-2,-5.535053253173828
spatial-relations,358,spatial-relations_358,left,right,direct,antonym,concept swap,0010,-1,-3.4475269317626953
spatial-relations,359,spatial-relations_359,left,right,direct,antonym,concept swap,0110,-2,-4.92364501953125
spatial-relations,363,spatial-relations_363,left,right,direct,antonym,concept swap,0110,-2,-6.324718475341797
spatial-relations,366,spatial-relations_366,left,right,direct,antonym,concept swap,0010,-1,-1.8852977752685547
spatial-relations,367,spatial-relations_367,left,right,direct,antonym,concept swap,0111,-1,-4.532196044921875
spatial-relations,371,spatial-relations_371,left,right,direct,antonym,variable swap,0010,-1,-5.833141326904297
spatial-relations,375,spatial-relations_375,left,right,direct,antonym,variable swap,0110,-2,-5.535053253173828
spatial-relations,379,spatial-relations_379,left,right,direct,antonym,variable swap,0110,-2,-4.92364501953125
spatial-relations,380,spatial-relations_380,left,right,direct,antonym,variable swap,0010,-1,-3.4475269317626953
spatial-relations,383,spatial-relations_383,left,right,direct,antonym,variable swap,0110,-2,-6.324718475341797
spatial-relations,386,spatial-relations_386,left,right,direct,antonym,variable swap,0010,-1,-1.8852977752685547
spatial-relations,389,spatial-relations_389,left,right,direct,antonym,variable swap,0111,-1,-4.532196044921875
spatial-relations,392,spatial-relations_392,left,right,indirect,antonym,concept swap,0010,-1,-1.8378734588623047
spatial-relations,396,spatial-relations_396,left,right,indirect,antonym,concept swap,0010,-1,-0.7969598770141602
spatial-relations,397,spatial-relations_397,left,right,indirect,antonym,concept swap,0100,-1,0.3804950714111328
spatial-relations,401,spatial-relations_401,left,right,indirect,antonym,concept swap,0100,-1,-1.7346134185791016
spatial-relations,403,spatial-relations_403,left,right,indirect,antonym,concept swap,0010,-1,-2.797395706176758
spatial-relations,405,spatial-relations_405,left,right,indirect,antonym,concept swap,0110,-2,-5.457246780395508
spatial-relations,406,spatial-relations_406,left,right,indirect,antonym,concept swap,1110,-1,-4.072057723999023
spatial-relations,407,spatial-relations_407,left,right,indirect,antonym,concept swap,0100,-1,-4.882286071777344
spatial-relations,408,spatial-relations_408,left,right,indirect,antonym,concept swap,0010,-1,-2.547536849975586
spatial-relations,420,spatial-relations_420,left,right,indirect,variable swap,concept swap,1110,-1,-1.914271354675293
spatial-relations,423,spatial-relations_423,left,right,indirect,variable swap,concept swap,1110,-1,-2.708475112915039
spatial-relations,429,spatial-relations_429,left,right,indirect,variable swap,concept swap,0110,-2,-7.427751541137695
spatial-relations,430,spatial-relations_430,left,right,indirect,variable swap,concept swap,0010,-1,-5.498264312744141
spatial-relations,437,spatial-relations_437,left,right,indirect,variable swap,concept swap,0100,-1,-5.223424911499023
spatial-relations,447,spatial-relations_447,north,south,direct,antonym,concept swap,0100,-1,-5.242837905883789
spatial-relations,448,spatial-relations_448,north,south,direct,antonym,concept swap,0010,-1,-0.4451565742492676
spatial-relations,449,spatial-relations_449,north,south,direct,antonym,concept swap,0100,-1,-1.2246389389038086
