variant,row_index,pair_id,source_raw_tokens,view_raw_tokens,source_visible_tokens,view_visible_tokens,source_visible_fraction,view_visible_fraction,both_any_visible,both_full_visible,token_gap_source_to_view_visible
compact,71,compact:frontier_consolidation_fwcompact_medium_043818,41,31,41,31,1.0,1.0,True,True,0
compact,71,compact:frontier_consolidation_fwcompact_medium_052238,15,9,15,9,1.0,1.0,True,True,0
compact,71,compact:frontier_consolidation_fwcompact_medium_060061,24,15,24,15,1.0,1.0,True,True,0
compact,72,compact:frontier_consolidation_fwcompact_medium_001016,29,15,29,15,1.0,1.0,True,True,0
compact,72,compact:frontier_consolidation_fwcompact_medium_037449,61,45,61,45,1.0,1.0,True,True,0
compact,73,compact:frontier_consolidation_fwcompact_medium_007673,41,33,41,33,1.0,1.0,True,True,0
compact,73,compact:frontier_consolidation_fwcompact_medium_005612,37,21,37,21,1.0,1.0,True,True,0
compact,73,compact:frontier_consolidation_fwcompact_medium_014534,21,17,21,17,1.0,1.0,True,True,0
compact,74,compact:frontier_consolidation_fwcompact_medium_023755,52,36,52,36,1.0,1.0,True,True,0
compact,74,compact:frontier_consolidation_fwcompact_medium_005804,25,17,25,17,1.0,1.0,True,True,0
compact,74,compact:frontier_consolidation_fwcompact_medium_033007,53,41,53,41,1.0,1.0,True,True,0
compact,75,compact:frontier_consolidation_fwcompact_medium_035533,57,49,57,49,1.0,1.0,True,True,0
compact,75,compact:frontier_consolidation_fwcompact_medium_036380,59,38,59,38,1.0,1.0,True,True,0
compact,76,compact:frontier_consolidation_fwcompact_medium_056190,35,22,35,22,1.0,1.0,True,True,0
compact,76,compact:frontier_consolidation_fwcompact_medium_007722,14,9,14,9,1.0,1.0,True,True,0
compact,76,compact:frontier_consolidation_fwcompact_medium_038479,29,23,29,23,1.0,1.0,True,True,0
compact,76,compact:frontier_consolidation_fwcompact_medium_036211,18,14,18,14,1.0,1.0,True,True,0
compact,77,compact:frontier_consolidation_fwcompact_medium_042575,44,39,44,39,1.0,1.0,True,True,0
compact,77,compact:frontier_consolidation_fwcompact_medium_041497,24,12,24,12,1.0,1.0,True,True,0
compact,77,compact:frontier_consolidation_fwcompact_medium_055547,38,18,38,18,1.0,1.0,True,True,0
compact,78,compact:frontier_consolidation_fwcompact_medium_047733,52,44,52,44,1.0,1.0,True,True,0
compact,78,compact:frontier_consolidation_fwcompact_medium_006595,21,12,21,12,1.0,1.0,True,True,0
compact,78,compact:frontier_consolidation_fwcompact_medium_023184,32,20,32,20,1.0,1.0,True,True,0
compact,78,compact:frontier_consolidation_fwcompact_medium_055461,19,16,19,16,1.0,1.0,True,True,0
compact,79,compact:frontier_consolidation_fwcompact_medium_033575,43,33,43,33,1.0,1.0,True,True,0
compact,79,compact:frontier_consolidation_fwcompact_medium_026716,26,18,26,18,1.0,1.0,True,True,0
compact,79,compact:frontier_consolidation_fwcompact_medium_018829,27,19,27,19,1.0,1.0,True,True,0
compact,79,compact:frontier_consolidation_fwcompact_medium_025880,18,15,18,15,1.0,1.0,True,True,0
compact,80,compact:frontier_consolidation_fwcompact_medium_050845,29,16,29,16,1.0,1.0,True,True,0
compact,80,compact:frontier_consolidation_fwcompact_medium_003011,43,20,43,20,1.0,1.0,True,True,0
compact,80,compact:frontier_consolidation_fwcompact_medium_035725,42,31,42,31,1.0,1.0,True,True,0
compact,81,compact:frontier_consolidation_fwcompact_medium_019000,26,16,26,16,1.0,1.0,True,True,0
compact,81,compact:frontier_consolidation_fwcompact_medium_033364,35,24,35,24,1.0,1.0,True,True,0
compact,81,compact:frontier_consolidation_fwcompact_medium_021724,27,23,27,23,1.0,1.0,True,True,0
compact,81,compact:frontier_consolidation_fwcompact_medium_026554,28,22,28,22,1.0,1.0,True,True,0
compact,82,compact:frontier_consolidation_fwcompact_medium_036741,22,16,22,16,1.0,1.0,True,True,0
compact,82,compact:frontier_consolidation_fwcompact_medium_049956,43,28,43,28,1.0,1.0,True,True,0
compact,82,compact:frontier_consolidation_fwcompact_medium_007913,40,30,40,30,1.0,1.0,True,True,0
compact,82,compact:frontier_consolidation_fwcompact_medium_002163,25,14,25,14,1.0,1.0,True,True,0
compact,83,compact:frontier_consolidation_fwcompact_medium_006437,26,22,26,22,1.0,1.0,True,True,0
compact,83,compact:frontier_consolidation_fwcompact_medium_045319,31,20,31,20,1.0,1.0,True,True,0
compact,83,compact:frontier_consolidation_fwcompact_medium_017350,47,32,47,32,1.0,1.0,True,True,0
compact,83,compact:frontier_consolidation_fwcompact_medium_053188,32,20,32,20,1.0,1.0,True,True,0
compact,84,compact:frontier_consolidation_fwcompact_medium_053659,33,21,33,21,1.0,1.0,True,True,0
compact,84,compact:frontier_consolidation_fwcompact_medium_045913,24,15,24,15,1.0,1.0,True,True,0
compact,84,compact:frontier_consolidation_fwcompact_medium_000351,27,21,27,21,1.0,1.0,True,True,0
compact,84,compact:frontier_consolidation_fwcompact_medium_032025,23,16,23,16,1.0,1.0,True,True,0
compact,85,compact:frontier_consolidation_fwcompact_medium_013237,32,22,32,22,1.0,1.0,True,True,0
compact,85,compact:frontier_consolidation_fwcompact_medium_007507,23,15,23,15,1.0,1.0,True,True,0
compact,85,compact:frontier_consolidation_fwcompact_medium_031254,26,16,26,16,1.0,1.0,True,True,0
compact,85,compact:frontier_consolidation_fwcompact_medium_030421,22,14,22,14,1.0,1.0,True,True,0
compact,85,compact:frontier_consolidation_fwcompact_medium_019653,13,9,13,9,1.0,1.0,True,True,0
compact,86,compact:frontier_consolidation_fwcompact_medium_037359,42,26,42,26,1.0,1.0,True,True,0
compact,86,compact:frontier_consolidation_fwcompact_medium_004499,26,21,26,21,1.0,1.0,True,True,0
compact,86,compact:frontier_consolidation_fwcompact_medium_011148,36,24,36,24,1.0,1.0,True,True,0
compact,86,compact:frontier_consolidation_fwcompact_medium_011491,22,18,22,18,1.0,1.0,True,True,0
compact,87,compact:frontier_consolidation_fwcompact_medium_041643,37,28,37,28,1.0,1.0,True,True,0
compact,87,compact:frontier_consolidation_fwcompact_medium_054092,23,15,23,15,1.0,1.0,True,True,0
compact,87,compact:frontier_consolidation_fwcompact_medium_002748,27,18,27,18,1.0,1.0,True,True,0
compact,87,compact:frontier_consolidation_fwcompact_medium_005002,20,12,20,12,1.0,1.0,True,True,0
compact,88,compact:frontier_consolidation_fwcompact_medium_008400,73,43,73,43,1.0,1.0,True,True,0
compact,88,compact:frontier_consolidation_fwcompact_medium_053440,24,17,24,17,1.0,1.0,True,True,0
compact,88,compact:frontier_consolidation_fwcompact_medium_054645,19,12,19,12,1.0,1.0,True,True,0
compact,88,compact:frontier_consolidation_fwcompact_medium_002348,22,17,22,17,1.0,1.0,True,True,0
compact,89,compact:frontier_consolidation_fwcompact_medium_014545,25,20,25,20,1.0,1.0,True,True,0
compact,89,compact:frontier_consolidation_fwcompact_medium_032193,22,12,22,12,1.0,1.0,True,True,0
compact,89,compact:frontier_consolidation_fwcompact_medium_004047,34,24,34,24,1.0,1.0,True,True,0
compact,89,compact:frontier_consolidation_fwcompact_medium_005339,30,25,30,25,1.0,1.0,True,True,0
compact,90,compact:frontier_consolidation_fwcompact_medium_019803,52,40,52,40,1.0,1.0,True,True,0
compact,90,compact:frontier_consolidation_fwcompact_medium_041270,24,20,24,20,1.0,1.0,True,True,0
compact,90,compact:frontier_consolidation_fwcompact_medium_049443,45,29,45,29,1.0,1.0,True,True,0
compact,91,compact:frontier_consolidation_fwcompact_medium_043403,33,25,33,25,1.0,1.0,True,True,0
compact,91,compact:frontier_consolidation_fwcompact_medium_059133,38,30,38,30,1.0,1.0,True,True,0
compact,91,compact:frontier_consolidation_fwcompact_medium_042919,35,26,35,26,1.0,1.0,True,True,0
compact,92,compact:frontier_consolidation_fwcompact_medium_043741,36,21,36,21,1.0,1.0,True,True,0
compact,92,compact:frontier_consolidation_fwcompact_medium_043723,25,15,25,15,1.0,1.0,True,True,0
compact,92,compact:frontier_consolidation_fwcompact_medium_046088,32,21,32,21,1.0,1.0,True,True,0
compact,92,compact:frontier_consolidation_fwcompact_medium_012824,23,16,23,16,1.0,1.0,True,True,0
compact,93,compact:frontier_consolidation_fwcompact_medium_042009,45,33,45,33,1.0,1.0,True,True,0
compact,93,compact:frontier_consolidation_fwcompact_medium_048832,30,22,30,22,1.0,1.0,True,True,0
compact,93,compact:frontier_consolidation_fwcompact_medium_020701,17,11,17,11,1.0,1.0,True,True,0
compact,93,compact:frontier_consolidation_fwcompact_medium_016644,25,13,25,13,1.0,1.0,True,True,0
compact,94,compact:frontier_consolidation_fwcompact_medium_023359,39,29,39,29,1.0,1.0,True,True,0
compact,94,compact:frontier_consolidation_fwcompact_medium_032828,21,14,21,14,1.0,1.0,True,True,0
compact,94,compact:frontier_consolidation_fwcompact_medium_051334,19,11,19,11,1.0,1.0,True,True,0
compact,94,compact:frontier_consolidation_fwcompact_medium_028988,29,20,29,20,1.0,1.0,True,True,0
compact,94,compact:frontier_consolidation_fwcompact_medium_039781,22,14,22,14,1.0,1.0,True,True,0
compact,95,compact:frontier_consolidation_fwcompact_medium_029015,37,22,37,22,1.0,1.0,True,True,0
compact,95,compact:frontier_consolidation_fwcompact_medium_042469,34,28,34,28,1.0,1.0,True,True,0
compact,95,compact:frontier_consolidation_fwcompact_medium_056860,24,15,24,15,1.0,1.0,True,True,0
compact,96,compact:frontier_consolidation_fwcompact_medium_046757,28,22,28,22,1.0,1.0,True,True,0
compact,96,compact:frontier_consolidation_fwcompact_medium_048932,20,15,20,15,1.0,1.0,True,True,0
compact,96,compact:frontier_consolidation_fwcompact_medium_032035,25,19,25,19,1.0,1.0,True,True,0
compact,96,compact:frontier_consolidation_fwcompact_medium_060467,31,20,31,20,1.0,1.0,True,True,0
compact,97,compact:frontier_consolidation_fwcompact_medium_060117,52,28,52,28,1.0,1.0,True,True,0
compact,97,compact:frontier_consolidation_fwcompact_medium_004301,18,15,18,15,1.0,1.0,True,True,0
compact,97,compact:frontier_consolidation_fwcompact_medium_006784,37,27,37,27,1.0,1.0,True,True,0
compact,98,compact:frontier_consolidation_fwcompact_medium_028924,21,14,21,14,1.0,1.0,True,True,0
compact,98,compact:frontier_consolidation_fwcompact_medium_006218,30,22,30,22,1.0,1.0,True,True,0
compact,98,compact:frontier_consolidation_fwcompact_medium_028435,29,19,29,19,1.0,1.0,True,True,0
compact,98,compact:frontier_consolidation_fwcompact_medium_016474,40,33,40,33,1.0,1.0,True,True,0
compact,99,compact:frontier_consolidation_fwcompact_medium_011165,17,13,17,13,1.0,1.0,True,True,0
compact,99,compact:frontier_consolidation_fwcompact_medium_054969,17,13,17,13,1.0,1.0,True,True,0
compact,99,compact:frontier_consolidation_fwcompact_medium_008928,28,23,28,23,1.0,1.0,True,True,0
compact,99,compact:frontier_consolidation_fwcompact_medium_005969,41,26,41,26,1.0,1.0,True,True,0
compact,100,compact:frontier_consolidation_fwcompact_medium_004112,37,26,37,26,1.0,1.0,True,True,0
compact,100,compact:frontier_consolidation_fwcompact_medium_009251,29,24,29,24,1.0,1.0,True,True,0
compact,100,compact:frontier_consolidation_fwcompact_medium_010810,35,26,35,26,1.0,1.0,True,True,0
compact,100,compact:frontier_consolidation_fwcompact_medium_002711,37,24,37,24,1.0,1.0,True,True,0
compact,101,compact:frontier_consolidation_fwcompact_medium_018054,32,17,32,17,1.0,1.0,True,True,0
compact,101,compact:frontier_consolidation_fwcompact_medium_012442,38,31,38,31,1.0,1.0,True,True,0
compact,101,compact:frontier_consolidation_fwcompact_medium_001274,36,20,36,20,1.0,1.0,True,True,0
compact,102,compact:frontier_consolidation_fwcompact_medium_015639,27,16,27,16,1.0,1.0,True,True,0
compact,102,compact:frontier_consolidation_fwcompact_medium_059623,19,12,19,12,1.0,1.0,True,True,0
compact,102,compact:frontier_consolidation_fwcompact_medium_008796,30,25,30,25,1.0,1.0,True,True,0
compact,102,compact:frontier_consolidation_fwcompact_medium_035198,25,20,25,20,1.0,1.0,True,True,0
compact,103,compact:frontier_consolidation_fwcompact_medium_010231,30,20,30,20,1.0,1.0,True,True,0
compact,103,compact:frontier_consolidation_fwcompact_medium_013702,29,18,29,18,1.0,1.0,True,True,0
compact,103,compact:frontier_consolidation_fwcompact_medium_058711,19,16,19,16,1.0,1.0,True,True,0
compact,103,compact:frontier_consolidation_fwcompact_medium_027129,21,8,21,8,1.0,1.0,True,True,0
compact,103,compact:frontier_consolidation_fwcompact_medium_004721,17,13,17,13,1.0,1.0,True,True,0
compact,104,compact:frontier_consolidation_fwcompact_medium_018016,28,20,28,20,1.0,1.0,True,True,0
compact,104,compact:frontier_consolidation_fwcompact_medium_022813,32,20,32,20,1.0,1.0,True,True,0
compact,104,compact:frontier_consolidation_fwcompact_medium_044072,35,25,35,25,1.0,1.0,True,True,0
compact,104,compact:frontier_consolidation_fwcompact_medium_020073,21,16,21,16,1.0,1.0,True,True,0
compact,105,compact:frontier_consolidation_fwcompact_medium_026594,43,29,43,29,1.0,1.0,True,True,0
compact,105,compact:frontier_consolidation_fwcompact_medium_035992,26,16,26,16,1.0,1.0,True,True,0
compact,105,compact:frontier_consolidation_fwcompact_medium_045033,28,20,28,20,1.0,1.0,True,True,0
compact,105,compact:frontier_consolidation_fwcompact_medium_034845,18,13,18,13,1.0,1.0,True,True,0
compact,106,compact:frontier_consolidation_fwcompact_medium_014053,20,16,20,16,1.0,1.0,True,True,0
compact,106,compact:frontier_consolidation_fwcompact_medium_045741,35,18,35,18,1.0,1.0,True,True,0
compact,106,compact:frontier_consolidation_fwcompact_medium_001689,24,19,24,19,1.0,1.0,True,True,0
compact,106,compact:frontier_consolidation_fwcompact_medium_016505,35,21,35,21,1.0,1.0,True,True,0
compact,107,compact:frontier_consolidation_fwcompact_medium_029421,25,14,25,14,1.0,1.0,True,True,0
compact,107,compact:frontier_consolidation_fwcompact_medium_013423,19,12,19,12,1.0,1.0,True,True,0
compact,107,compact:frontier_consolidation_fwcompact_medium_058010,25,13,25,13,1.0,1.0,True,True,0
compact,107,compact:frontier_consolidation_fwcompact_medium_017999,11,9,11,9,1.0,1.0,True,True,0
compact,107,compact:frontier_consolidation_fwcompact_medium_025354,37,24,37,24,1.0,1.0,True,True,0
compact,108,compact:frontier_consolidation_fwcompact_medium_004826,31,22,31,22,1.0,1.0,True,True,0
compact,108,compact:frontier_consolidation_fwcompact_medium_020843,29,16,29,16,1.0,1.0,True,True,0
compact,108,compact:frontier_consolidation_fwcompact_medium_049101,31,22,31,22,1.0,1.0,True,True,0
compact,109,compact:frontier_consolidation_fwcompact_medium_010250,46,31,46,31,1.0,1.0,True,True,0
compact,109,compact:frontier_consolidation_fwcompact_medium_005126,28,20,28,20,1.0,1.0,True,True,0
compact,109,compact:frontier_consolidation_fwcompact_medium_005352,26,20,26,20,1.0,1.0,True,True,0
compact,109,compact:frontier_consolidation_fwcompact_medium_060829,35,26,35,26,1.0,1.0,True,True,1
compact,110,compact:frontier_consolidation_fwcompact_medium_030736,34,23,34,23,1.0,1.0,True,True,0
compact,110,compact:frontier_consolidation_fwcompact_medium_027535,33,16,33,16,1.0,1.0,True,True,0
compact,110,compact:frontier_consolidation_fwcompact_medium_006361,17,15,17,15,1.0,1.0,True,True,0
compact,110,compact:frontier_consolidation_fwcompact_medium_046370,27,22,27,22,1.0,1.0,True,True,0
compact,111,compact:frontier_consolidation_fwcompact_medium_044775,21,16,21,16,1.0,1.0,True,True,0
compact,111,compact:frontier_consolidation_fwcompact_medium_014574,41,28,41,28,1.0,1.0,True,True,0
compact,111,compact:frontier_consolidation_fwcompact_medium_045780,29,17,29,17,1.0,1.0,True,True,0
compact,112,compact:frontier_consolidation_fwcompact_medium_013435,65,54,65,54,1.0,1.0,True,True,0
compact,112,compact:frontier_consolidation_fwcompact_medium_060988,35,23,35,23,1.0,1.0,True,True,0
compact,112,compact:frontier_consolidation_fwcompact_medium_003873,36,25,36,25,1.0,1.0,True,True,0
compact,113,compact:frontier_consolidation_fwcompact_medium_029841,42,33,42,33,1.0,1.0,True,True,0
compact,113,compact:frontier_consolidation_fwcompact_medium_044882,24,18,24,18,1.0,1.0,True,True,0
compact,113,compact:frontier_consolidation_fwcompact_medium_003049,35,26,35,26,1.0,1.0,True,True,0
compact,114,compact:frontier_consolidation_fwcompact_medium_037657,36,27,36,27,1.0,1.0,True,True,0
compact,114,compact:frontier_consolidation_fwcompact_medium_007709,34,21,34,21,1.0,1.0,True,True,0
compact,114,compact:frontier_consolidation_fwcompact_medium_008547,33,26,33,26,1.0,1.0,True,True,0
compact,115,compact:frontier_consolidation_fwcompact_medium_050741,27,23,27,23,1.0,1.0,True,True,0
compact,115,compact:frontier_consolidation_fwcompact_medium_054683,18,15,18,15,1.0,1.0,True,True,0
compact,115,compact:frontier_consolidation_fwcompact_medium_033088,29,20,29,20,1.0,1.0,True,True,0
compact,115,compact:frontier_consolidation_fwcompact_medium_003658,22,18,22,18,1.0,1.0,True,True,0
compact,115,compact:frontier_consolidation_fwcompact_medium_021466,20,17,20,17,1.0,1.0,True,True,0
compact,116,compact:frontier_consolidation_fwcompact_medium_009414,38,27,38,27,1.0,1.0,True,True,0
compact,116,compact:frontier_consolidation_fwcompact_medium_060331,41,29,41,29,1.0,1.0,True,True,0
compact,116,compact:frontier_consolidation_fwcompact_medium_041247,24,20,24,20,1.0,1.0,True,True,0
compact,116,compact:frontier_consolidation_fwcompact_medium_057173,36,20,36,20,1.0,1.0,True,True,0
compact,117,compact:frontier_consolidation_fwcompact_medium_057504,16,12,16,12,1.0,1.0,True,True,0
compact,117,compact:frontier_consolidation_fwcompact_medium_008704,32,20,32,20,1.0,1.0,True,True,0
compact,117,compact:frontier_consolidation_fwcompact_medium_022612,23,19,23,19,1.0,1.0,True,True,0
compact,117,compact:frontier_consolidation_fwcompact_medium_001909,55,32,55,32,1.0,1.0,True,True,0
compact,118,compact:frontier_consolidation_fwcompact_medium_043853,36,22,36,22,1.0,1.0,True,True,0
compact,118,compact:frontier_consolidation_fwcompact_medium_029047,40,21,40,21,1.0,1.0,True,True,0
compact,118,compact:frontier_consolidation_fwcompact_medium_017045,29,17,29,17,1.0,1.0,True,True,0
compact,118,compact:frontier_consolidation_fwcompact_medium_059980,34,22,34,22,1.0,1.0,True,True,0
compact,119,compact:frontier_consolidation_fwcompact_medium_031536,35,24,35,24,1.0,1.0,True,True,0
compact,119,compact:frontier_consolidation_fwcompact_medium_047996,38,34,38,34,1.0,1.0,True,True,0
compact,119,compact:frontier_consolidation_fwcompact_medium_016016,14,10,14,10,1.0,1.0,True,True,0
compact,119,compact:frontier_consolidation_fwcompact_medium_045194,24,18,24,18,1.0,1.0,True,True,0
