seed,arm,checkpoint,group,n,accuracy_pct,mean_relevant_updates,mean_total_ops,mean_prefix_words,stale_pick_pct_among_wrong_stale_available_not_gold
43022,VS,chck_80M,rel_ge2,3916,26.86414708886619,3.1179775280898876,9.274770173646578,136.0349846782431,36.073059360730596
43022,VS,chck_80M,rel_ge3,2650,28.943396226415093,3.6520754716981134,9.80188679245283,140.93735849056603,36.70634920634921
43022,VS,chck_80M,rel_ge4,1420,31.47887323943662,4.216901408450704,10.112676056338028,143.64225352112675,32.394366197183096
43022,VS,chck_80M,rel_updates_0,1541,30.045425048669696,0.0,3.388059701492537,88.73329007138221,nan
43022,VS,chck_80M,rel_updates_1,1323,17.006802721088434,1.0,6.316704459561603,111.98185941043084,14.285714285714286
43022,VS,chck_80M,rel_updates_2,1266,22.511848341232227,2.0,8.171406003159557,125.77330173775671,35.215053763440864
43022,VS,chck_80M,rel_updates_3,1230,26.016260162601625,3.0,9.44308943089431,137.81463414634146,42.27272727272727
43022,VS,chck_80M,rel_updates_4,1112,31.384892086330936,4.0,10.02158273381295,142.931654676259,33.484162895927604
43022,VS,chck_80M,rel_updates_5,308,31.818181818181817,5.0,10.441558441558442,146.2077922077922,28.571428571428573
43022,VS,chck_80M,total_ops_0,304,35.19736842105263,0.0,0.0,61.473684210526315,nan
43022,VS,chck_80M,total_ops_1,331,28.700906344410875,0.22356495468277945,1.0,69.66465256797584,nan
43022,VS,chck_80M,total_ops_10,733,25.78444747612551,2.8076398362892223,10.0,141.51841746248294,35.65891472868217
43022,VS,chck_80M,total_ops_11,828,25.36231884057971,2.9504830917874396,11.0,149.18961352657004,33.714285714285715
43022,VS,chck_80M,total_ops_12,919,25.136017410228508,3.115342763873776,12.0,158.37431991294886,34.161490683229815
43022,VS,chck_80M,total_ops_2,339,27.43362831858407,0.4424778761061947,2.0,77.53687315634218,60.0
43022,VS,chck_80M,total_ops_3,358,24.860335195530727,0.723463687150838,3.0,85.74022346368714,72.72727272727273
43022,VS,chck_80M,total_ops_4,369,23.035230352303522,1.005420054200542,4.0,93.0,15.789473684210526
43022,VS,chck_80M,total_ops_5,393,23.66412213740458,1.3231552162849873,5.0,101.42493638676845,38.70967741935484
43022,VS,chck_80M,total_ops_6,446,23.99103139013453,1.6591928251121075,6.0,109.03363228699551,44.44444444444444
43022,VS,chck_80M,total_ops_7,508,24.606299212598426,2.045275590551181,7.0,117.93897637795276,35.064935064935064
43022,VS,chck_80M,total_ops_8,592,25.16891891891892,2.285472972972973,8.0,126.08952702702703,38.38383838383838
43022,VS,chck_80M,total_ops_9,660,25.303030303030305,2.5196969696969695,9.0,134.4,34.42622950819672
43022,VS,chck_90M,ALL,6780,26.106194690265486,1.9960176991150442,7.359587020648967,120.59041297935103,32.754629629629626
43022,VS,chck_90M,rel0_total_ops_0,304,32.56578947368421,0.0,0.0,61.473684210526315,nan
43022,VS,chck_90M,rel0_total_ops_1,257,30.739299610894943,0.0,1.0,69.715953307393,nan
43022,VS,chck_90M,rel0_total_ops_10,36,16.666666666666668,0.0,10.0,143.72222222222223,nan
43022,VS,chck_90M,rel0_total_ops_11,32,21.875,0.0,11.0,148.96875,nan
43022,VS,chck_90M,rel0_total_ops_12,30,13.333333333333334,0.0,12.0,157.36666666666667,nan
43022,VS,chck_90M,rel0_total_ops_2,212,33.9622641509434,0.0,2.0,77.93867924528301,nan
43022,VS,chck_90M,rel0_total_ops_3,172,30.813953488372093,0.0,3.0,85.88372093023256,nan
43022,VS,chck_90M,rel0_total_ops_4,131,27.480916030534353,0.0,4.0,93.36641221374046,nan
43022,VS,chck_90M,rel0_total_ops_5,104,26.923076923076923,0.0,5.0,100.5673076923077,nan
43022,VS,chck_90M,rel0_total_ops_6,88,29.545454545454547,0.0,6.0,107.64772727272727,nan
43022,VS,chck_90M,rel0_total_ops_7,66,16.666666666666668,0.0,7.0,117.81818181818181,nan
43022,VS,chck_90M,rel0_total_ops_8,63,19.047619047619047,0.0,8.0,127.47619047619048,nan
43022,VS,chck_90M,rel0_total_ops_9,46,26.08695652173913,0.0,9.0,134.91304347826087,nan
43022,VS,chck_90M,rel_eq0,1541,28.877352368591822,0.0,3.388059701492537,88.73329007138221,nan
43022,VS,chck_90M,rel_ge1,5239,25.29108608513075,2.5831265508684864,8.527772475663294,129.96087039511357,32.754629629629626
43022,VS,chck_90M,rel_ge2,3916,28.217568947906027,3.1179775280898876,9.274770173646578,136.0349846782431,32.82710280373832
43022,VS,chck_90M,rel_ge3,2650,30.22641509433962,3.6520754716981134,9.80188679245283,140.93735849056603,31.557377049180328
43022,VS,chck_90M,rel_ge4,1420,32.394366197183096,4.216901408450704,10.112676056338028,143.64225352112675,28.82562277580071
43022,VS,chck_90M,rel_updates_0,1541,28.877352368591822,0.0,3.388059701492537,88.73329007138221,nan
43022,VS,chck_90M,rel_updates_1,1323,16.628873771730916,1.0,6.316704459561603,111.98185941043084,25.0
43022,VS,chck_90M,rel_updates_2,1266,24.01263823064771,2.0,8.171406003159557,125.77330173775671,34.51086956521739
43022,VS,chck_90M,rel_updates_3,1230,27.723577235772357,3.0,9.44308943089431,137.81463414634146,35.265700483091784
43022,VS,chck_90M,rel_updates_4,1112,32.014388489208635,4.0,10.02158273381295,142.931654676259,30.454545454545453
43022,VS,chck_90M,rel_updates_5,308,33.76623376623377,5.0,10.441558441558442,146.2077922077922,22.950819672131146
43022,VS,chck_90M,total_ops_0,304,32.56578947368421,0.0,0.0,61.473684210526315,nan
43022,VS,chck_90M,total_ops_1,331,27.492447129909365,0.22356495468277945,1.0,69.66465256797584,nan
43022,VS,chck_90M,total_ops_10,733,26.60300136425648,2.8076398362892223,10.0,141.51841746248294,33.6
43022,VS,chck_90M,total_ops_11,828,25.966183574879228,2.9504830917874396,11.0,149.18961352657004,31.3953488372093
43022,VS,chck_90M,total_ops_12,919,25.788900979325355,3.115342763873776,12.0,158.37431991294886,30.625
43022,VS,chck_90M,total_ops_2,339,26.843657817109143,0.4424778761061947,2.0,77.53687315634218,60.0
43022,VS,chck_90M,total_ops_3,358,25.41899441340782,0.723463687150838,3.0,85.74022346368714,77.77777777777777
43022,VS,chck_90M,total_ops_4,369,24.390243902439025,1.005420054200542,4.0,93.0,26.31578947368421
43022,VS,chck_90M,total_ops_5,393,23.66412213740458,1.3231552162849873,5.0,101.42493638676845,46.666666666666664
43022,VS,chck_90M,total_ops_6,446,26.681614349775785,1.6591928251121075,6.0,109.03363228699551,30.0
43022,VS,chck_90M,total_ops_7,508,25.393700787401574,2.045275590551181,7.0,117.93897637795276,33.333333333333336
43022,VS,chck_90M,total_ops_8,592,26.52027027027027,2.285472972972973,8.0,126.08952702702703,33.333333333333336
43022,VS,chck_90M,total_ops_9,660,24.696969696969695,2.5196969696969695,9.0,134.4,30.08130081300813
