arm,pair_id,category,match_level,pair_cost,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,distance_bin_a,distance_bin_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b,true_m,true_m_a,true_m_b,tperm_m,cperm_m
rowblock,p0009181,temporal,0,4.02,content,1,501-1000,1001+,3-4,1,deep,everybody,while,while,16.835937976837158,9.570312976837158,7.265625,9.468750953674316,3.408203125
rowblock,p0009182,spatial,0,1.01,content,1,1001+,1001+,1,2,walk,air,across,across,8.781249523162842,5.624999523162842,3.15625,7.865233898162842,0.3593754768371582
rowblock,p0009183,temporal,0,7.03,verbish,1,501-1000,101-250,1,3-4,published,screen,before,before,8.874999761581421,9.640624761581421,-0.765625,-5.6328125,-6.53515625
rowblock,p0009184,temporal,0,4.0,content,1,251-500,51-100,2,2,begins,concrete,after,after,25.14062476158142,14.875,10.265624761581421,-1.78125,-1.7734365463256836
rowblock,p0009185,temporal,0,4.02,content,1,501-1000,251-500,2,3-4,process,ends,after,after,14.90624962747097,12.53124962747097,2.375,3.425780773162842,1.095703125
rowblock,p0009186,spatial,0,4.0,content,2,11-25,51-100,2,2,rainwater,cracks,through,through,22.44531263411045,11.546874910593033,10.898437723517418,-1.49609375,-4.8203125
rowblock,p0009187,spatial,0,2.0,content,1,1001+,501-1000,1,1,rock,tiny,through,through,16.09765574336052,4.628905773162842,11.468749970197678,-9.535644054412842,-4.503907203674316
rowblock,p0009188,temporal,0,1.01,capitalized,2,1001+,1001+,2,1,god,please,once,once,2.6328125,2.8515625,-0.21875,0.4609375,-0.73046875
rowblock,p0009189,causal_connector,0,3.01,content,2,51-100,26-50,3-4,3-4,generate,heart's,because,because,7.958984375,5.138671875,2.8203125,-1.7192392349243164,-0.107421875
rowblock,p0009190,spatial,0,1.01,content,2,51-100,51-100,1,2,blaze,kettle,under,under,10.13671875,2.25,7.88671875,1.9648442268371582,4.58203125
rowblock,p0009191,spatial,0,6.04,content,1,501-1000,1001+,2,5-8,heavy,full,across,across,10.312499925494194,0.71875,9.593749925494194,-0.935546875,-1.0859375
rowblock,p0009192,spatial,0,2.02,content,1,251-500,251-500,1,3-4,runs,talks,across,across,2.5625,2.25,0.3125,1.5234375,0.203125
rowblock,p0009193,temporal,0,3.03,content,1,101-250,101-250,5-8,2,compete,injury,when,when,10.390625238418579,2.843749761581421,7.546875476837158,-1.1171875,1.03125
rowblock,p0009194,causal_connector,0,5.01,verbish,2,101-250,26-50,2,3-4,oxygen,analyzing,if,if,8.65234375,10.08203125,-1.4296875,-4.82421875,5.0595703125
rowblock,p0009195,spatial,0,3.01,content,1,251-500,501-1000,2,3-4,rivers,rich,into,into,6.453125,4.859375,1.59375,-0.013671875,5.9349365234375
rowblock,p0009196,temporal,0,2.02,content,1,1001+,1001+,5-8,5-8,hear,gotta,before,before,20.3359375,11.2578125,9.078125,7.94140625,4.576171875
rowblock,p0009197,comparative,0,6.02,content,1,501-1000,101-250,1,3-4,sounds,reindeer,better,better,16.455078601837158,9.970703363418579,6.484375238418579,-9.171874046325684,1.0058603286743164
rowblock,p0009198,causal_connector,0,4.04,content,1,1001+,1001+,1,5-8,space,minute,though,though,12.656249716877937,2.5,10.156249716877937,-4.37109375,-0.4482412338256836
rowblock,p0009199,temporal,0,6.02,capitalized,1,101-250,501-1000,3-4,2,thanksgiving,washington,when,when,12.375000238418579,6.281249761581421,6.093750476837158,6.0703125,0.6015625
rowblock,p0009200,causal_connector,0,1.01,content,2,251-500,251-500,3-4,3-4,buddy,wings,if,if,11.972656309604645,4.898437261581421,7.074219048023224,1.498046875,1.4843759536743164
rowblock,p0009201,causal_connector,0,2.02,content,1,101-250,101-250,1,3-4,fail,votes,because,because,20.781737804412842,12.516112804412842,8.265625,6.611327648162842,1.3515625
rowblock,p0009202,spatial,0,3.01,content,1,1001+,501-1000,1,2,wand,tower,above,above,1.3749999403953552,0.9999999403953552,0.375,-3.0859375,-1.2421875
rowblock,p0009203,spatial,0,1.01,content,1,1001+,1001+,1,2,ball,coffee,into,into,21.453124791383743,10.359374761581421,11.093750029802322,-1.59375,3.71875
rowblock,p0009204,spatial,0,4.0,content,1,251-500,1001+,1,1,balls,coffee,into,into,22.09277306124568,7.703125,14.38964806124568,7.445313453674316,7.7734375
rowblock,p0009205,comparative,0,0.0,content,1,1001+,1001+,2,2,fight,began,longer,longer,18.945313215255737,10.398437857627869,8.546875357627869,6.817383289337158,4.765625
rowblock,p0009206,spatial,0,2.0,content,1,1001+,501-1000,2,2,miles,ocean,across,across,19.468750476837158,13.15625,6.312500476837158,-8.330078125,1.923828125
rowblock,p0009207,causal_connector,0,3.01,content,1,251-500,501-1000,1,2,continues,parents,because,because,20.44384789466858,7.76025390625,12.683593988418579,-1.7421884536743164,4.828125
rowblock,p0009208,spatial,0,3.01,content,1,251-500,501-1000,1,2,continues,hall,into,into,18.67968773841858,8.15625,10.523437738418579,7.820311546325684,6.8125
rowblock,p0009209,temporal,0,5.01,content,1,251-500,1001+,1,2,gods,speak,when,when,16.867188215255737,10.210937738418579,6.656250476837158,1.72607421875,2.318359375
rowblock,p0009210,temporal,0,9.05,content,3,11-25,51-100,1,5-8,incest,genre,after,after,-1.3281254768371582,-1.0468754768371582,-0.28125,3.5043129920959473,-0.052083492279052734
rowblock,p0009211,causal_connector,0,5.03,capitalized,1,501-1000,251-500,3-4,5-8,republic,constitution,because,because,-1.375,-2.0625,0.6875,-0.65625,0.25
rowblock,p0009212,comparative,0,4.0,content,1,101-250,501-1000,2,2,bent,touch,lower,lower,16.710937023162842,8.859375,7.851562023162842,-0.52734375,1.947265625
rowblock,p0009213,comparative,0,2.02,content,1,501-1000,501-1000,1,3-4,jump,step,higher,higher,-6.1875001192092896,-2.46875,-3.7187501192092896,4.531250476837158,0.8671875
rowblock,p0009214,spatial,0,5.03,verbish,2,51-100,101-250,1,3-4,injected,murdered,within,within,5.140625476837158,0.1875,4.953125476837158,1.114501953125,1.1445302963256836
rowblock,p0009215,temporal,0,3.01,content,2,26-50,11-25,1,2,sleigh,drifts,while,while,8.171875238418579,5.632812738418579,2.5390625,-3.828124523162842,0.234375
rowblock,p0009216,spatial,0,5.01,content,2,51-100,251-500,1,2,rifles,heads,above,above,6.445312738418579,0.4140625,6.031250238418579,3.946044921875,3.779296398162842
rowblock,p0009217,spatial,0,6.04,content,1,501-1000,1001+,5-8,2,bank,places,into,into,10.398437142372131,9.367187142372131,1.03125,-0.1640620231628418,-3.4296875
rowblock,p0009218,spatial,0,11.07,content,1,101-250,26-50,9-16,2,tag,cant,through,through,11.685546875,4.546875,7.138671875,-0.054688453674316406,-2.109375
rowblock,p0009219,temporal,0,8.04,capitalized,2,101-250,26-50,5-8,3-4,chan,yoo,when,when,24.984373658895493,14.046874344348907,10.937499314546585,-3.78125,-0.9218745231628418
rowblock,p0009220,spatial,0,2.0,content,1,1001+,501-1000,2,2,blue,sky,against,against,17.843750674277544,7.593750357627869,10.250000316649675,-2.054687976837158,3.2314443588256836
rowblock,p0009221,spatial,0,8.08,capitalized,3,11-25,11-25,1,9-16,larsen,vagn,inside,inside,13.257813893258572,8.82291742414236,4.434896469116211,-2.984701156616211,0.23697948455810547
rowblock,p0009222,comparative,0,6.02,content,1,1001+,251-500,5-8,3-4,along,useta,better,better,19.7509765625,7.6005859375,12.150390625,3.7617177963256836,2.2382822036743164
rowblock,p0009223,comparative,0,8.04,content,1,1001+,251-500,5-8,2,along,useta,than,than,19.7509765625,7.6005859375,12.150390625,6.269530296325684,3.92578125
rowblock,p0009224,causal_connector,0,4.0,content,1,251-500,51-100,3-4,3-4,basket,interviews,because,because,28.9765627682209,14.773437708616257,14.203125059604645,-6.59375,2.9765634536743164
rowblock,p0009225,temporal,0,6.04,content,1,1001+,501-1000,1,5-8,today,spent,while,while,12.875,3.109375,9.765625,7.179687976837158,3.24609375
rowblock,p0009226,causal_connector,0,3.01,content,1,1001+,501-1000,3-4,3-4,store,duck,if,if,18.187500167638063,10.90624986961484,7.281250298023224,1.6015625,-3.78125
rowblock,p0009227,causal_connector,0,1.01,adverbish,1,251-500,251-500,2,3-4,fairly,slightly,because,because,2.0,1.25,0.75,-0.640625,0.28125
rowblock,p0009228,temporal,0,4.0,content,1,501-1000,101-250,2,2,search,options,while,while,10.812500476837158,3.390625,7.421875476837158,-0.59161376953125,3.7968759536743164
rowblock,p0009229,spatial,0,4.02,capitalized,1,1001+,501-1000,3-4,1,thirty,roman,between,between,5.234375,-1.3125,6.546875,-0.1611328125,2.65625
rowblock,p0009230,spatial,0,4.02,capitalized,2,51-100,26-50,3-4,5-8,protestant,emperor's,into,into,4.740234375,4.396484375,0.34375,1.47265625,0.662109375
rowblock,p0009231,spatial,0,4.0,content,1,1001+,251-500,2,2,moon,clouds,behind,behind,-0.3125,1.3125,-1.625,-0.62451171875,-2.0996084213256836
rowblock,p0009232,causal_connector,0,4.02,content,1,1001+,501-1000,3-4,2,makes,thinks,if,if,9.12499988079071,3.25,5.8749998807907104,6.324219226837158,3.353515148162842
rowblock,p0009233,temporal,0,4.02,content,2,1001+,501-1000,1,3-4,ready,begin,when,when,9.435546636581421,5.169921875,4.265624761581421,3.586425304412842,0.9179680347442627
rowblock,p0009234,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,dark,words,because,because,2.875,1.125,1.75,3.6416015625,2.716796875
rowblock,p0009235,spatial,0,5.01,content,1,1001+,251-500,3-4,3-4,others,prisoners,through,through,16.9999995008111,8.031249836087227,8.968749664723873,-1.3750009536743164,-0.701171875
rowblock,p0009236,temporal,0,4.02,verbish,1,1001+,501-1000,3-4,1,women,swimming,when,when,25.25781242363155,15.539062241092324,9.718750182539225,-7.0400390625,-1.0234375
rowblock,p0009237,causal_connector,0,6.02,content,1,51-100,251-500,1,3-4,valid,mayor,if,if,11.703124523162842,6.765624523162842,4.9375,4.301513671875,-4.515625
rowblock,p0009238,temporal,0,4.02,content,1,251-500,101-250,5-8,5-8,kiss,rabbits,after,after,13.70703125,8.984375,4.72265625,-0.179443359375,-6.11328125
rowblock,p0009239,spatial,0,1.01,content,1,501-1000,501-1000,2,3-4,chief,bill,against,against,10.460937976837158,5.7421875,4.718750476837158,6.875,-0.0625009536743164
rowblock,p0009240,temporal,0,2.0,verbish,1,51-100,101-250,1,1,nursing,continuing,while,while,15.070312023162842,10.257812023162842,4.8125,-3.8515625,-11.1015625
rowblock,p0009241,temporal,0,4.0,capitalized,2,11-25,51-100,2,2,renee,sessions,during,during,29.667968213558197,14.593749970197678,15.07421824336052,-3.3085947036743164,-1.466796875
rowblock,p0009242,temporal,0,6.04,content,1,1001+,501-1000,2,5-8,lost,lose,once,once,6.34375,1.625,4.71875,-3.7109365463256836,-3.578125
rowblock,p0009243,spatial,0,1.01,content,1,251-500,251-500,1,2,fancy,universe,through,through,3.34375,2.65625,0.6875,-3.791015625,2.541015625
rowblock,p0009244,causal_connector,0,3.01,content,1,501-1000,1001+,1,2,cry,makes,because,because,30.399413987994194,13.968749940395355,16.43066404759884,5.3056640625,1.23046875
rowblock,p0009245,spatial,0,5.01,content,1,101-250,501-1000,2,1,knight,battle,into,into,7.738769292831421,3.187500238418579,4.551269054412842,3.376953125,6.354491710662842
rowblock,p0009246,causal_connector,0,8.04,content,2,501-1000,101-250,3-4,5-8,enemy,shell,if,if,5.687499761581421,3.000000238418579,2.687499523162842,-5.83984375,-8.023437976837158
rowblock,p0009247,spatial,0,0.0,content,1,501-1000,501-1000,2,2,spot,gun,against,against,-6.328125715255737,-0.9531254768371582,-5.375000238418579,-4.14453125,-0.4375
rowblock,p0009248,temporal,0,6.02,content,1,1001+,251-500,3-4,2,large,brief,after,after,3.09375,3.71875,-0.625,-0.0703125,-1.455078125
rowblock,p0009249,comparative,0,1.01,content,1,1001+,1001+,2,1,lay,island,smaller,smaller,15.375,8.671875,6.703125,-3.91796875,-5.7734375
rowblock,p0009250,temporal,0,5.03,content,3,11-25,6-10,1,3-4,bolder,constables,after,after,0.23502588272094727,1.9244790077209473,-1.689453125,2.7747392654418945,-0.7535810470581055
rowblock,p0009251,temporal,0,3.01,content,3,11-25,6-10,3-4,2,bolder,constables,while,while,0.23502588272094727,1.9244790077209473,-1.689453125,1.6953139305114746,1.4661455154418945
rowblock,p0009252,temporal,0,0.0,content,1,501-1000,501-1000,2,2,follow,teacher,when,when,34.69140610657632,16.19140574336052,18.500000363215804,6.839842796325684,0.791015625
rowblock,p0009253,causal_connector,0,7.07,content,1,501-1000,501-1000,9-16,2,follow,teacher,because,because,35.089843809604645,15.933593578636646,19.156250230968,15.611328125,20.851563453674316
rowblock,p0009254,temporal,0,6.02,content,1,1001+,251-500,2,3-4,mouth,fancy,while,while,2.9296875,-2.03125,4.9609375,-1.9453125,-2.990234375
rowblock,p0009255,spatial,0,2.02,content,1,251-500,251-500,2,3-4,servant,silent,through,through,15.388671636581421,6.390625238418579,8.998046398162842,2.58203125,0.3593740463256836
rowblock,p0009256,spatial,0,2.0,content,1,1001+,501-1000,2,2,dark,castle,below,below,6.601562976837158,6.476562976837158,0.125,6.888671398162842,2.014160633087158
rowblock,p0009257,spatial,0,0.0,content,2,1001+,1001+,2,2,she's,phone,inside,inside,21.175780534744263,10.246093332767487,10.929687201976776,17.293944597244263,15.921875953674316
rowblock,p0009258,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,main,dead,unless,unless,25.20507826656103,11.781250238418579,13.423828028142452,-3.9609375,2.904296875
rowblock,p0009259,comparative,0,11.09,content,1,251-500,101-250,1,9-16,gentle,hid,than,than,10.5625,3.609375,6.953125,2.2207040786743164,6.1015625
rowblock,p0009260,temporal,0,5.03,content,1,251-500,501-1000,1,3-4,nap,entire,until,until,18.86914038658142,8.1015625,10.767577886581421,0.1093740463256836,4.4619140625
rowblock,p0009261,causal_connector,0,5.05,capitalized,2,51-100,51-100,5-8,3-4,warwick,admiral,because,because,24.632813156582415,14.453125403262675,10.17968775331974,-0.1123046875,-0.62890625
rowblock,p0009262,temporal,0,2.02,content,1,1001+,1001+,3-4,5-8,himself,hurt,since,since,33.79687456274405,15.890624726656824,17.906249836087227,-0.67578125,-1.560546875
rowblock,p0009263,spatial,0,5.01,content,1,101-250,501-1000,2,3-4,sector,private,into,into,7.812500111758709,5.562500111758709,2.25,-1.5458984375,-4.185546875
rowblock,p0009264,spatial,0,1.01,content,2,101-250,101-250,3-4,2,demand,there'll,into,into,10.98046875,7.31640625,3.6640625,-3.9871826171875,-3.60546875
rowblock,p0009265,spatial,0,1.01,content,1,1001+,1001+,3-4,2,million,miles,within,within,26.968749152030796,14.718749543186277,12.249999608844519,-3.5000009536743164,-0.9765625
rowblock,p0009266,spatial,0,1.01,content,1,1001+,1001+,3-4,2,million,miles,within,within,27.140625183470547,14.609375377185643,12.531249806284904,6.158203125,8.628905773162842
rowblock,p0009267,causal_connector,0,3.01,content,1,251-500,501-1000,3-4,3-4,smell,sight,though,though,0.3749995231628418,1.874999761581421,-1.500000238418579,-1.51953125,1.2919921875
rowblock,p0009268,temporal,0,4.02,content,1,1001+,501-1000,3-4,2,game,favorite,before,before,9.281250476837158,5.3125,3.968750476837158,1.2548828125,1.65625
rowblock,p0009269,causal_connector,0,7.03,content,1,101-250,501-1000,1,3-4,discipline,catch,if,if,10.32421875,3.1328125,7.19140625,1.5195322036743164,2.490234375
rowblock,p0009270,spatial,0,5.01,content,3,6-10,26-50,3-4,2,faeces,larvae,into,into,18.494792364537716,8.723958551883698,9.770833812654018,0.09309864044189453,1.0169267654418945
rowblock,p0009271,temporal,0,3.03,content,2,101-250,101-250,1,3-4,rent,lawn,since,since,12.208984822034836,6.318359851837158,5.890624970197678,5.844727039337158,1.28662109375
rowblock,p0009272,spatial,0,4.02,content,1,1001+,501-1000,1,3-4,along,zoo,beside,beside,10.3359375,11.328125,-0.9921875,0.51025390625,5.743163108825684
rowblock,p0009273,causal_connector,0,1.01,content,2,11-25,11-25,3-4,2,mayest,wert,if,if,-0.4921872615814209,3.703125238418579,-4.1953125,2.39453125,2.8867197036743164
rowblock,p0009274,causal_connector,0,4.02,content,2,101-250,251-500,1,3-4,wisdom,thee,if,if,1.1171877980232239,-2.2499999403953552,3.367187738418579,3.2207040786743164,-0.144287109375
rowblock,p0009275,causal_connector,0,3.03,content,1,101-250,101-250,1,3-4,stronger,punch,though,though,-8.363280773162842,0.96875,-9.332030773162842,0.0009765625,1.11181640625
rowblock,p0009276,causal_connector,0,5.01,content,1,101-250,501-1000,5-8,5-8,chat,couple,if,if,19.624999150633812,6.515624523162842,13.10937462747097,5.05859375,0.43359375
rowblock,p0009277,temporal,0,3.01,content,2,251-500,101-250,1,2,affairs,dad's,since,since,9.0703125,3.3515625,5.71875,3.9281063079833984,6.723632335662842
rowblock,p0009278,causal_connector,0,6.02,content,1,501-1000,101-250,2,3-4,bill,represent,if,if,8.1640625,2.671875,5.4921875,0.9921875,0.6328115463256836
rowblock,p0009279,causal_connector,0,4.02,content,2,101-250,251-500,2,3-4,factor,theory,though,though,-1.40625,-1.375,-0.03125,4.9375,-0.1471877098083496
rowblock,p0009280,spatial,0,9.07,content,1,1001+,501-1000,1,5-8,piece,holds,into,into,23.91406264156103,14.97656287997961,8.937499761581421,-14.593750476837158,-5.796875
rowblock,p0009281,temporal,0,6.02,content,2,1001+,251-500,1,3-4,history,campaign,during,during,14.28124988079071,7.734375357627869,6.546874523162842,12.404784679412842,8.234375
rowblock,p0009282,comparative,0,2.0,content,1,101-250,251-500,5-8,5-8,scheme,aside,longer,longer,26.54296814277768,15.37109338119626,11.171874761581421,3.251953125,2.17919921875
rowblock,p0009283,comparative,0,2.02,content,1,101-250,101-250,2,3-4,beliefs,scheme,longer,longer,17.406249724328518,8.06250011920929,9.343749605119228,6.15625,7.53515625
rowblock,p0009284,temporal,0,0.0,content,2,51-100,51-100,3-4,3-4,shalt,cease,until,until,11.992676258087158,3.801270008087158,8.19140625,0.7998046875,6.324461936950684
rowblock,p0009285,spatial,0,3.01,verbish,1,1001+,501-1000,5-8,3-4,women,helped,through,through,19.98437523841858,12.468749761581421,7.515625476837158,2.6640625,-0.125
rowblock,p0009286,temporal,0,4.0,content,1,1001+,251-500,2,2,boat,gentleman,while,while,13.093750357627869,8.687500357627869,4.40625,-0.1640615463256836,-1.84375
rowblock,p0009287,temporal,0,6.04,content,2,1001+,501-1000,1,5-8,important,none,while,while,13.93408203125,7.64453125,6.28955078125,-7.568116188049316,-1.51953125
rowblock,p0009288,temporal,0,5.03,content,2,51-100,101-250,5-8,3-4,presidents,stamp,before,before,30.312500409781933,14.453125298023224,15.859375111758709,-4.0,-5.161133289337158
rowblock,p0009289,comparative,0,5.01,content,1,251-500,1001+,3-4,3-4,aircraft,clear,smaller,smaller,21.882812663912773,12.914062783122063,8.96874988079071,7.0234375,4.75
rowblock,p0009290,comparative,0,3.01,content,1,501-1000,1001+,3-4,3-4,test,clear,smaller,smaller,21.281250149011612,14.062499910593033,7.218750238418579,7.46875,8.89453125
rowblock,p0009291,comparative,0,3.01,content,1,1001+,501-1000,5-8,5-8,means,numbers,than,than,11.656249523162842,9.484374523162842,2.171875,2.671875,5.7109375
rowblock,p0009292,temporal,0,3.01,capitalized,1,251-500,501-1000,2,3-4,aew,peter,when,when,8.53125,8.125,0.40625,1.8984379768371582,-0.40625
rowblock,p0009293,causal_connector,0,3.03,content,2,1001+,1001+,2,5-8,road,fire,because,because,7.281250115483999,5.59374999627471,1.6875001192092896,3.581543445587158,3.5078134536743164
rowblock,p0009294,causal_connector,0,1.01,content,1,251-500,251-500,3-4,2,oops,needta,if,if,18.078124284744263,7.589843273162842,10.488281011581421,-0.76904296875,1.7265625
rowblock,p0009295,spatial,0,1.01,content,1,501-1000,501-1000,1,2,event,countries,between,between,14.242187976837158,5.703125476837158,8.5390625,-3.839844226837158,-2.429687976837158
rowblock,p0009296,causal_connector,0,3.01,content,1,501-1000,1001+,3-4,3-4,sense,himself,if,if,14.476562976837158,6.3828125,8.093750476837158,9.348633289337158,10.632812976837158
rowblock,p0009297,causal_connector,0,3.03,content,1,101-250,101-250,1,3-4,sum,deserve,because,because,10.804687023162842,4.6640625,6.140624523162842,-7.68359375,-9.355468273162842
rowblock,p0009298,spatial,0,4.0,content,1,101-250,501-1000,2,2,diverse,modern,into,into,3.453124523162842,-1.3437504768371582,4.796875,-0.115478515625,-3.7998046875
rowblock,p0009299,spatial,0,3.01,content,1,501-1000,1001+,3-4,3-4,flew,past,above,above,21.937499102205038,12.312499545514584,9.624999556690454,-1.2109375,10.03125
rowblock,p0009300,temporal,0,4.02,content,1,101-250,251-500,3-4,2,horror,mighty,when,when,9.757812976837158,8.179687976837158,1.578125,6.5390625,9.425780296325684
rowblock,p0009301,causal_connector,0,2.02,content,1,101-250,101-250,3-4,2,mothers,immune,because,because,28.757812602445483,13.507812224328518,15.250000378116965,-8.508055686950684,3.6640625
rowblock,p0009302,temporal,0,0.0,content,1,101-250,101-250,1,1,mothers,delivery,during,during,8.654297709465027,17.054688334465027,-8.400390625,2.375,0.9453125
rowblock,p0009303,comparative,0,10.06,content,1,101-250,501-1000,1,5-8,difficulty,castle,than,than,17.0634765625,7.8203125,9.2431640625,1.53515625,1.6772451400756836
rowblock,p0009304,temporal,0,6.02,content,1,101-250,501-1000,5-8,3-4,difficulty,castle,before,before,17.0634765625,7.8203125,9.2431640625,0.333984375,2.10546875
rowblock,p0009305,spatial,0,6.04,verbish,1,101-250,251-500,3-4,5-8,urged,mentioned,through,through,6.507812023162842,1.2187495231628418,5.2890625,0.9062504768371582,5.2119140625
rowblock,p0009306,causal_connector,0,1.01,content,2,1001+,1001+,5-8,5-8,ground,we've,unless,unless,22.472656846046448,8.949219226837158,13.52343761920929,15.5498046875,6.957520008087158
rowblock,p0009307,spatial,0,0.0,content,1,1001+,1001+,3-4,3-4,reason,son,between,between,15.656249582767487,6.374999761581421,9.281249821186066,3.052490234375,1.60546875
rowblock,p0009308,spatial,0,4.02,content,1,251-500,101-250,1,3-4,burst,flood,into,into,8.4453125,9.6640625,-1.21875,-2.261230945587158,3.05859375
rowblock,p0009309,causal_connector,0,7.07,content,2,51-100,51-100,1,5-8,explore,coats,because,because,25.40234335884452,13.71484324336052,11.687500115484,-3.9423828125,-0.63232421875
rowblock,p0009310,causal_connector,0,4.02,content,1,1001+,501-1000,1,3-4,means,kill,if,if,23.1171877682209,11.03906238079071,12.078125387430191,3.9296875,4.751953125
rowblock,p0009311,temporal,0,3.01,content,2,1001+,501-1000,2,1,haven't,they've,before,before,9.437500208616257,5.125000149011612,4.312500059604645,2.64453125,3.40625
rowblock,p0009312,comparative,0,3.01,verbish,1,1001+,501-1000,2,1,making,noise,more,more,22.742188096046448,12.078125476837158,10.66406261920929,-0.931640625,-1.0390625
rowblock,p0009313,spatial,0,2.0,content,1,101-250,251-500,2,2,tent,shadow,into,into,4.78125,2.65625,2.125,-2.650390625,-3.04345703125
rowblock,p0009314,spatial,0,2.0,content,1,251-500,101-250,2,2,burst,shout,into,into,8.625000238418579,6.187500238418579,2.4375,-0.8751220703125,-0.3613271713256836
rowblock,p0009315,spatial,0,5.01,content,1,1001+,251-500,3-4,2,piece,shape,into,into,6.499999642372131,3.8749998807907104,2.624999761581421,-0.7421865463256836,0.1328125
rowblock,p0009316,temporal,0,7.03,verbish,1,1001+,251-500,1,3-4,died,reported,during,during,4.40625,4.34375,0.0625,-1.60400390625,3.847658157348633
rowblock,p0009317,temporal,0,4.02,content,1,501-1000,251-500,2,3-4,shot,blow,when,when,18.531250113621354,10.500000366941094,8.03124974668026,0.93359375,1.1875
rowblock,p0009318,temporal,0,2.0,content,1,501-1000,1001+,2,2,spend,letter,when,when,30.25195294432342,14.335937559604645,15.916015384718776,1.4218740463256836,-6.0703125
rowblock,p0009319,temporal,0,5.05,content,1,1001+,1001+,2,5-8,land,hot,when,when,12.840820789337158,6.2470703125,6.593750476837158,-2.2578125,7.92578125
rowblock,p0009320,spatial,0,5.03,verbish,1,1001+,501-1000,1,3-4,coming,spring,into,into,4.539062976837158,4.914062976837158,-0.375,-8.189453601837158,7.596680164337158
rowblock,p0009321,temporal,0,1.01,content,1,501-1000,501-1000,1,2,pieces,holds,while,while,13.765137195587158,6.95263671875,6.812500476837158,4.8125,8.9921875
rowblock,p0009322,temporal,0,2.0,content,1,1001+,501-1000,2,2,hope,die,when,when,3.625,3.375,0.25,6.626953125,-1.4453125
rowblock,p0009323,temporal,0,1.01,verbish,1,1001+,1001+,5-8,5-8,taken,red,when,when,13.093750238418579,5.234375,7.859375238418579,4.984375,0.359375
rowblock,p0009324,temporal,0,5.01,verbish,1,501-1000,101-250,3-4,2,established,washed,when,when,7.062499642372131,-1.4375,8.499999642372131,0.8125,1.546875
rowblock,p0009325,spatial,0,4.02,content,2,101-250,251-500,3-4,2,bars,gate,toward,toward,16.296875715255737,5.484375238418579,10.812500476837158,5.066406726837158,3.851562976837158
rowblock,p0009326,causal_connector,0,4.02,content,1,101-250,251-500,5-8,3-4,cakes,seconds,unless,unless,0.4531254768371582,2.953125476837158,-2.5,-3.43359375,3.99609375
rowblock,p0009327,causal_connector,0,4.0,content,1,1001+,251-500,3-4,3-4,late,faith,because,because,11.882812023162842,4.671874523162842,7.2109375,0.870361328125,2.03515625
rowblock,p0009328,spatial,0,6.02,content,1,101-250,501-1000,1,3-4,suffer,pain,through,through,9.312499523162842,3.328124523162842,5.984375,-1.16015625,4.734374046325684
rowblock,p0009329,comparative,0,1.01,content,1,26-50,26-50,2,1,appoint,elect,than,than,-2.703125,-1.359375,-1.34375,-1.388671875,-0.8515625
rowblock,p0009330,causal_connector,0,0.0,content,2,501-1000,501-1000,1,1,likes,she'll,if,if,19.283203601837158,9.554687738418579,9.728515863418579,-1.4765615463256836,3.389650344848633
rowblock,p0009331,spatial,0,5.01,content,1,501-1000,101-250,1,2,spoke,invasion,against,against,4.859375476837158,1.9375,2.921875476837158,-1.5937509536743164,1.43359375
rowblock,p0009332,spatial,0,3.03,content,2,1001+,1001+,5-8,3-4,alone,stuff,through,through,14.345047235488892,7.5911407470703125,6.753906488418579,2.484375,3.101562023162842
rowblock,p0009333,comparative,0,8.04,content,2,1001+,251-500,2,5-8,light,holiday,better,better,6.708984851837158,2.294921875,4.414062976837158,-2.7529306411743164,1.1484375
rowblock,p0009334,spatial,0,2.02,content,1,1001+,1001+,1,3-4,service,major,through,through,13.7578125,7.3984375,6.359375,2.7031240463256836,4.52313232421875
rowblock,p0009335,comparative,0,4.0,content,1,101-250,501-1000,1,1,stronger,houses,than,than,16.04687535762787,15.781250357627869,0.265625,-0.23828125,-1.66796875
rowblock,p0009336,spatial,0,5.01,content,1,251-500,1001+,3-4,2,turtle,road,across,across,7.7500001192092896,3.25,4.5000001192092896,2.761718273162842,3.15234375
rowblock,p0009337,spatial,0,2.0,adjectival,1,501-1000,1001+,1,1,available,public,through,through,9.218750238418579,8.656250238418579,0.5625,-1.69921875,-0.1816401481628418
rowblock,p0009338,temporal,0,5.05,content,1,1001+,1001+,2,5-8,dark,mommy,when,when,17.95312461256981,4.34375,13.609374612569809,-7.2109375,-4.6484375
rowblock,p0009339,temporal,0,0.0,content,1,1001+,1001+,2,2,dark,mommy,when,when,21.67187461256981,8.0625,13.609374612569809,11.029786109924316,3.28515625
rowblock,p0009340,causal_connector,0,4.02,content,1,1001+,501-1000,2,3-4,hear,ears,if,if,34.20117254462093,16.607422339729965,17.593750204890966,0.7890625,-6.658203125
rowblock,p0009341,causal_connector,0,4.02,content,1,1001+,501-1000,2,3-4,hear,ears,if,if,33.910155289806426,16.261717882938683,17.648437406867743,-3.3310546875,-2.2207021713256836
