family,group,contrast,checkpoint,role_a,role_b,n_a,n_b,mean_mean_gain_a,mean_mean_gain_b,delta_mean_gain_a_minus_b,mean_mean_intact_nll_a,mean_mean_intact_nll_b,delta_mean_intact_nll_a_minus_b,mean_mean_control_nll_a,mean_mean_control_nll_b,delta_mean_control_nll_a_minus_b,mean_mean_true_source_nll_a,mean_mean_true_source_nll_b,delta_mean_true_source_nll_a_minus_b,mean_mean_unrelated_source_nll_a,mean_mean_unrelated_source_nll_b,delta_mean_unrelated_source_nll_a_minus_b,mean_mean_margin_full_a,mean_mean_margin_full_b,delta_mean_margin_full_a_minus_b,mean_mean_effect_no_initial_qbox_a,mean_mean_effect_no_initial_qbox_b,delta_mean_effect_no_initial_qbox_a_minus_b,mean_mean_effect_no_last_relevant_update_a,mean_mean_effect_no_last_relevant_update_b,delta_mean_effect_no_last_relevant_update_a_minus_b,mean_mean_effect_no_all_relevant_updates_a,mean_mean_effect_no_all_relevant_updates_b,delta_mean_effect_no_all_relevant_updates_a_minus_b
entity,rel_updates_2,RSminusC,chck_90M,RS,C,489,489,,,,,,,,,,,,,,,,0.16513843721651106,0.15972801707761175,0.005410420138899308,0.08215361553223342,0.08436090424504504,-0.002207288712811617,-0.2116534271123219,-0.23310055664468152,0.02144712953235961,-0.12037288971961398,-0.10675229421666307,-0.013620595502950902
entity,rel_updates_2,RSminusC,chck_100M,RS,C,489,489,,,,,,,,,,,,,,,,0.17782909153429277,0.16719407635476205,0.010635015179530721,0.0784765364933599,0.08168418178285314,-0.003207645289493244,-0.20963316485438122,-0.23815750466290184,0.02852433980852062,-0.11700923481845661,-0.10953114198516971,-0.0074780928332869034
entity,rel_updates_2,RminusRS,chck_60M,R,RS,489,489,,,,,,,,,,,,,,,,0.18949919049237648,0.1238708149923625,0.06562837550001399,0.05428350434956619,0.027133552574672582,0.02714995177489361,-0.4035235041245849,-0.22960675372180275,-0.17391675040278212,-0.1732778807603021,-0.1255658916169149,-0.0477119891433872
entity,rel_updates_2,RminusRS,chck_70M,R,RS,489,489,,,,,,,,,,,,,,,,0.2755200965272868,0.14989754612460457,0.12562255040268225,0.06851606915089738,0.06534471394825567,0.0031713552026417097,-0.3538109129923253,-0.19101666819098537,-0.16279424480133994,-0.18437734557075736,-0.11607258890304098,-0.06830475666771638
entity,rel_updates_2,RminusRS,chck_80M,R,RS,489,489,,,,,,,,,,,,,,,,0.23680786364892753,0.15474429891153346,0.08206356473739407,0.11069863949329088,0.06708337119751913,0.04361526829577175,-0.3202093807953755,-0.2040238658343356,-0.11618551496103988,-0.12184197527255505,-0.12626896850414315,0.0044269932315881
entity,rel_updates_2,RminusRS,chck_90M,R,RS,489,489,,,,,,,,,,,,,,,,0.2542620309779005,0.16513843721651106,0.08912359376138945,0.11607122567533715,0.08215361553223342,0.033917610143103724,-0.3423932642049341,-0.2116534271123219,-0.1307398370926122,-0.14477825798627544,-0.12037288971961398,-0.024405368266661467
entity,rel_updates_2,RminusRS,chck_100M,R,RS,489,489,,,,,,,,,,,,,,,,0.2519099502719497,0.17782909153429277,0.07408085873765691,0.11940575084803294,0.0784765364933599,0.040929214354673046,-0.347848295434121,-0.20963316485438122,-0.13821513057973978,-0.14428089781529088,-0.11700923481845661,-0.02727166299683427
entity,rel_updates_2,RSminusR,chck_60M,RS,R,489,489,,,,,,,,,,,,,,,,0.1238708149923625,0.18949919049237648,-0.06562837550001399,0.027133552574672582,0.05428350434956619,-0.02714995177489361,-0.22960675372180275,-0.4035235041245849,0.17391675040278212,-0.1255658916169149,-0.1732778807603021,0.0477119891433872
entity,rel_updates_2,RSminusR,chck_70M,RS,R,489,489,,,,,,,,,,,,,,,,0.14989754612460457,0.2755200965272868,-0.12562255040268225,0.06534471394825567,0.06851606915089738,-0.0031713552026417097,-0.19101666819098537,-0.3538109129923253,0.16279424480133994,-0.11607258890304098,-0.18437734557075736,0.06830475666771638
entity,rel_updates_2,RSminusR,chck_80M,RS,R,489,489,,,,,,,,,,,,,,,,0.15474429891153346,0.23680786364892753,-0.08206356473739407,0.06708337119751913,0.11069863949329088,-0.04361526829577175,-0.2040238658343356,-0.3202093807953755,0.11618551496103988,-0.12626896850414315,-0.12184197527255505,-0.0044269932315881
entity,rel_updates_2,RSminusR,chck_90M,RS,R,489,489,,,,,,,,,,,,,,,,0.16513843721651106,0.2542620309779005,-0.08912359376138945,0.08215361553223342,0.11607122567533715,-0.033917610143103724,-0.2116534271123219,-0.3423932642049341,0.1307398370926122,-0.12037288971961398,-0.14477825798627544,0.024405368266661467
entity,rel_updates_2,RSminusR,chck_100M,RS,R,489,489,,,,,,,,,,,,,,,,0.17782909153429277,0.2519099502719497,-0.07408085873765691,0.0784765364933599,0.11940575084803294,-0.040929214354673046,-0.20963316485438122,-0.347848295434121,0.13821513057973978,-0.11700923481845661,-0.14428089781529088,0.02727166299683427
entity,rel_updates_2,VminusC,chck_60M,V,C,489,489,,,,,,,,,,,,,,,,0.10505849500862854,0.10018294037972979,0.004875554628898757,0.05141184325110937,0.04643490270602923,0.00497694054508014,-0.3478336500000125,-0.2498520093461487,-0.09798164065386378,-0.1858816200482577,-0.14669405024475846,-0.039187569803499245
entity,rel_updates_2,VminusC,chck_70M,V,C,489,489,,,,,,,,,,,,,,,,0.09014542263709695,0.1064011087690638,-0.01625568613196686,0.08637323701308548,0.10047438612744852,-0.01410114911436304,-0.2982270378764178,-0.198036720660079,-0.10019031721633881,-0.1510095771836357,-0.09853676833014303,-0.05247280885349266
entity,rel_updates_2,VminusC,chck_80M,V,C,489,489,,,,,,,,,,,,,,,,0.12458418190844951,0.13787237900653987,-0.013288197098090357,0.07655289665565412,0.06779084980853496,0.008762046847119162,-0.3355045538007116,-0.23604979763733097,-0.09945475616338062,-0.1813278505407228,-0.09314307210879336,-0.08818477843192946
entity,rel_updates_2,VminusC,chck_90M,V,C,489,489,,,,,,,,,,,,,,,,0.1604538127200979,0.15972801707761175,0.0007257956424861489,0.05698739507203209,0.08436090424504504,-0.02737350917301295,-0.3466895126370077,-0.23310055664468152,-0.11358895599232618,-0.1959416746849419,-0.10675229421666307,-0.08918938046827882
entity,rel_updates_2,VminusC,chck_100M,V,C,489,489,,,,,,,,,,,,,,,,0.15586500226354305,0.16719407635476205,-0.011329074091218999,0.06382655097906818,0.08168418178285314,-0.017857630803784955,-0.35283423445219886,-0.23815750466290184,-0.11467672978929702,-0.19853864223191586,-0.10953114198516971,-0.08900750024674615
entity,rel_updates_2,RSminusV,chck_60M,RS,V,489,489,,,,,,,,,,,,,,,,0.1238708149923625,0.10505849500862854,0.01881231998373395,0.027133552574672582,0.05141184325110937,-0.024278290676436786,-0.22960675372180275,-0.3478336500000125,0.11822689627820973,-0.1255658916169149,-0.1858816200482577,0.06031572843134281
entity,rel_updates_2,RSminusV,chck_70M,RS,V,489,489,,,,,,,,,,,,,,,,0.14989754612460457,0.09014542263709695,0.05975212348750762,0.06534471394825567,0.08637323701308548,-0.021028523064829815,-0.19101666819098537,-0.2982270378764178,0.10721036968543243,-0.11607258890304098,-0.1510095771836357,0.034936988280594716
entity,rel_updates_2,RSminusV,chck_80M,RS,V,489,489,,,,,,,,,,,,,,,,0.15474429891153346,0.12458418190844951,0.03016011700308395,0.06708337119751913,0.07655289665565412,-0.009469525458134995,-0.2040238658343356,-0.3355045538007116,0.131480687966376,-0.12626896850414315,-0.1813278505407228,0.05505888203657966
entity,rel_updates_2,RSminusV,chck_90M,RS,V,489,489,,,,,,,,,,,,,,,,0.16513843721651106,0.1604538127200979,0.004684624496413159,0.08215361553223342,0.05698739507203209,0.02516622046020133,-0.2116534271123219,-0.3466895126370077,0.1350360855246858,-0.12037288971961398,-0.1959416746849419,0.07556878496532791
entity,rel_updates_2,RSminusV,chck_100M,RS,V,489,489,,,,,,,,,,,,,,,,0.17782909153429277,0.15586500226354305,0.02196408927074972,0.0784765364933599,0.06382655097906818,0.01464998551429171,-0.20963316485438122,-0.35283423445219886,0.14320106959781764,-0.11700923481845661,-0.19853864223191586,0.08152940741345925
entity,rel_updates_3,RminusC,chck_60M,R,C,296,296,,,,,,,,,,,,,,,,0.10490549818889515,-0.26713913759669744,0.3720446357855926,0.07528643350343446,0.12486207726839427,-0.049575643764959806,-0.48202914966119303,-0.25805713357152166,-0.22397201608967138,-0.4071977883577347,-0.08627479946291125,-0.3209229888948234
entity,rel_updates_3,RminusC,chck_70M,R,C,296,296,,,,,,,,,,,,,,,,0.19557892148559158,-0.1748257045810287,0.3704046260666203,0.14301866856781212,0.10474716006098567,0.03827150850682645,-0.43614941191028905,-0.29160396875561895,-0.1445454431546701,-0.38152865461401037,-0.26506787457981623,-0.11646078003419413
entity,rel_updates_3,RminusC,chck_80M,R,C,296,296,,,,,,,,,,,,,,,,0.08382365510270402,-0.07744505679285205,0.16126871189555608,0.23885848957139091,0.08592869583013896,0.15292979374125196,-0.3465285905309626,-0.3023515750427504,-0.04417701548821218,-0.23010452695795008,-0.25324369121242213,0.023139164254472044
entity,rel_updates_3,RminusC,chck_90M,R,C,296,296,,,,,,,,,,,,,,,,0.0817718860265371,-0.0586419258568738,0.1404138118834109,0.26268901132248546,0.08189992808006905,0.1807890832424164,-0.34717679104289495,-0.2747248330631772,-0.07245195797971776,-0.23845708289661924,-0.21424835839787046,-0.02420872449874878
entity,rel_updates_3,RminusC,chck_100M,R,C,296,296,,,,,,,,,,,,,,,,0.07736799926371188,-0.05457174858531436,0.13193974784902623,0.25901833337706487,0.07348703975613052,0.18553129362093435,-0.35010796463167343,-0.29345584398991353,-0.056652120641759895,-0.24446167253159187,-0.23622663198290644,-0.00823504054868543
entity,rel_updates_3,RSminusC,chck_60M,RS,C,296,296,,,,,,,,,,,,,,,,-0.03878666903521564,-0.26713913759669744,0.2283524685614818,-0.013229345147674149,0.12486207726839427,-0.13809142241606842,-0.3094560906693742,-0.25805713357152166,-0.05139895709785253,-0.33157479763031006,-0.08627479946291125,-0.2452999981673988
entity,rel_updates_3,RSminusC,chck_70M,RS,C,296,296,,,,,,,,,,,,,,,,0.12403304190249057,-0.1748257045810287,0.2988587464835193,0.06465314127303459,0.10474716006098567,-0.040094018787951075,-0.2783684408342516,-0.29160396875561895,0.01323552792136734,-0.367458635890806,-0.26506787457981623,-0.10239076131098979
entity,rel_updates_3,RSminusC,chck_80M,RS,C,296,296,,,,,,,,,,,,,,,,0.09334535937051515,-0.07744505679285205,0.1707904161633672,0.04483440276738759,0.08592869583013896,-0.041094293062751364,-0.3250529927176398,-0.3023515750427504,-0.022701417674889424,-0.33365237471219655,-0.25324369121242213,-0.08040868349977442
entity,rel_updates_3,RSminusC,chck_90M,RS,C,296,296,,,,,,,,,,,,,,,,0.023009194715602976,-0.0586419258568738,0.08165112057247678,0.04075621430938308,0.08189992808006905,-0.041143713770685965,-0.3393445200211293,-0.2747248330631772,-0.06461968695795212,-0.3445682549798811,-0.21424835839787046,-0.13031989658201062
entity,rel_updates_3,RSminusC,chck_100M,RS,C,296,296,,,,,,,,,,,,,,,,0.022277884386681223,-0.05457174858531436,0.07684963297199558,0.0284237708594348,0.07348703975613052,-0.04506326889669572,-0.34276250568596095,-0.29345584398991353,-0.049306661696047416,-0.3494387397894988,-0.23622663198290644,-0.11321210780659235
entity,rel_updates_3,RminusRS,chck_60M,R,RS,296,296,,,,,,,,,,,,,,,,0.10490549818889515,-0.03878666903521564,0.1436921672241108,0.07528643350343446,-0.013229345147674149,0.08851577865110861,-0.48202914966119303,-0.3094560906693742,-0.17257305899181885,-0.4071977883577347,-0.33157479763031006,-0.07562299072742462
entity,rel_updates_3,RminusRS,chck_70M,R,RS,296,296,,,,,,,,,,,,,,,,0.19557892148559158,0.12403304190249057,0.07154587958310102,0.14301866856781212,0.06465314127303459,0.07836552729477753,-0.43614941191028905,-0.2783684408342516,-0.15778097107603745,-0.38152865461401037,-0.367458635890806,-0.014070018723204347
entity,rel_updates_3,RminusRS,chck_80M,R,RS,296,296,,,,,,,,,,,,,,,,0.08382365510270402,0.09334535937051515,-0.009521704267811126,0.23885848957139091,0.04483440276738759,0.19402408680400332,-0.3465285905309626,-0.3250529927176398,-0.021475597813322755,-0.23010452695795008,-0.33365237471219655,0.10354784775424647
entity,rel_updates_3,RminusRS,chck_90M,R,RS,296,296,,,,,,,,,,,,,,,,0.0817718860265371,0.023009194715602976,0.05876269131093412,0.26268901132248546,0.04075621430938308,0.22193279701310237,-0.34717679104289495,-0.3393445200211293,-0.007832271021765647,-0.23845708289661924,-0.3445682549798811,0.10611117208326185
entity,rel_updates_3,RminusRS,chck_100M,R,RS,296,296,,,,,,,,,,,,,,,,0.07736799926371188,0.022277884386681223,0.05509011487703065,0.25901833337706487,0.0284237708594348,0.23059456251763008,-0.35010796463167343,-0.34276250568596095,-0.00734545894571248,-0.24446167253159187,-0.3494387397894988,0.10497706725790693
entity,rel_updates_3,RSminusR,chck_60M,RS,R,296,296,,,,,,,,,,,,,,,,-0.03878666903521564,0.10490549818889515,-0.1436921672241108,-0.013229345147674149,0.07528643350343446,-0.08851577865110861,-0.3094560906693742,-0.48202914966119303,0.17257305899181885,-0.33157479763031006,-0.4071977883577347,0.07562299072742462
entity,rel_updates_3,RSminusR,chck_70M,RS,R,296,296,,,,,,,,,,,,,,,,0.12403304190249057,0.19557892148559158,-0.07154587958310102,0.06465314127303459,0.14301866856781212,-0.07836552729477753,-0.2783684408342516,-0.43614941191028905,0.15778097107603745,-0.367458635890806,-0.38152865461401037,0.014070018723204347
entity,rel_updates_3,RSminusR,chck_80M,RS,R,296,296,,,,,,,,,,,,,,,,0.09334535937051515,0.08382365510270402,0.009521704267811126,0.04483440276738759,0.23885848957139091,-0.19402408680400332,-0.3250529927176398,-0.3465285905309626,0.021475597813322755,-0.33365237471219655,-0.23010452695795008,-0.10354784775424647
entity,rel_updates_3,RSminusR,chck_90M,RS,R,296,296,,,,,,,,,,,,,,,,0.023009194715602976,0.0817718860265371,-0.05876269131093412,0.04075621430938308,0.26268901132248546,-0.22193279701310237,-0.3393445200211293,-0.34717679104289495,0.007832271021765647,-0.3445682549798811,-0.23845708289661924,-0.10611117208326185
entity,rel_updates_3,RSminusR,chck_100M,RS,R,296,296,,,,,,,,,,,,,,,,0.022277884386681223,0.07736799926371188,-0.05509011487703065,0.0284237708594348,0.25901833337706487,-0.23059456251763008,-0.34276250568596095,-0.35010796463167343,0.00734545894571248,-0.3494387397894988,-0.24446167253159187,-0.10497706725790693
entity,rel_updates_3,VminusC,chck_60M,V,C,296,296,,,,,,,,,,,,,,,,0.11972632762548086,-0.26713913759669744,0.3868654652221783,0.13595762848854065,0.12486207726839427,0.011095551220146382,-0.36210253029256256,-0.25805713357152166,-0.1040453967210409,-0.3756841872189496,-0.08627479946291125,-0.2894093877560383
entity,rel_updates_3,VminusC,chck_70M,V,C,296,296,,,,,,,,,,,,,,,,-0.0326235266150655,-0.1748257045810287,0.14220217796596318,0.13044480053154198,0.10474716006098567,0.02569764047055631,-0.2811619329291421,-0.29160396875561895,0.010442035826476848,-0.28453246363111445,-0.26506787457981623,-0.01946458905129822
entity,rel_updates_3,VminusC,chck_80M,V,C,296,296,,,,,,,,,,,,,,,,-0.1475462253029282,-0.07744505679285205,-0.07010116851007617,0.15350258994746852,0.08592869583013896,0.06757389411732956,-0.263351433583208,-0.3023515750427504,0.03900014145954239,-0.28398389429659454,-0.25324369121242213,-0.030740203084172413
entity,rel_updates_3,VminusC,chck_90M,V,C,296,296,,,,,,,,,,,,,,,,-0.1593081959196039,-0.0586419258568738,-0.1006662700627301,0.1784762031323201,0.08189992808006905,0.09657627505225105,-0.26025865690128225,-0.2747248330631772,0.01446617616189494,-0.28831241904078303,-0.21424835839787046,-0.07406406064291257
entity,rel_updates_3,VminusC,chck_100M,V,C,296,296,,,,,,,,,,,,,,,,-0.14249730512902542,-0.05457174858531436,-0.08792555654371106,0.16872256510966532,0.07348703975613052,0.0952355253535348,-0.2793891542666667,-0.29345584398991353,0.014066689723246817,-0.3121862798123746,-0.23622663198290644,-0.07595964782946818
entity,rel_updates_3,RSminusV,chck_60M,RS,V,296,296,,,,,,,,,,,,,,,,-0.03878666903521564,0.11972632762548086,-0.1585129966606965,-0.013229345147674149,0.13595762848854065,-0.1491869736362148,-0.3094560906693742,-0.36210253029256256,0.05264643962318838,-0.33157479763031006,-0.3756841872189496,0.044109389588639525
entity,rel_updates_3,RSminusV,chck_70M,RS,V,296,296,,,,,,,,,,,,,,,,0.12403304190249057,-0.0326235266150655,0.15665656851755605,0.06465314127303459,0.13044480053154198,-0.06579165925850738,-0.2783684408342516,-0.2811619329291421,0.002793492094890493,-0.367458635890806,-0.28453246363111445,-0.08292617225969157
entity,rel_updates_3,RSminusV,chck_80M,RS,V,296,296,,,,,,,,,,,,,,,,0.09334535937051515,-0.1475462253029282,0.24089158467344335,0.04483440276738759,0.15350258994746852,-0.10866818718008092,-0.3250529927176398,-0.263351433583208,-0.061701559134431816,-0.33365237471219655,-0.28398389429659454,-0.04966848041560201
entity,rel_updates_3,RSminusV,chck_90M,RS,V,296,296,,,,,,,,,,,,,,,,0.023009194715602976,-0.1593081959196039,0.18231739063520688,0.04075621430938308,0.1784762031323201,-0.137719988822937,-0.3393445200211293,-0.26025865690128225,-0.07908586311984706,-0.3445682549798811,-0.28831241904078303,-0.05625583593909805
entity,rel_updates_3,RSminusV,chck_100M,RS,V,296,296,,,,,,,,,,,,,,,,0.022277884386681223,-0.14249730512902542,0.16477518951570663,0.0284237708594348,0.16872256510966532,-0.14029879425023054,-0.34276250568596095,-0.2793891542666667,-0.06337335141929423,-0.3494387397894988,-0.3121862798123746,-0.037252459977124175
entity,rel_updates_4,RminusC,chck_60M,R,C,326,326,,,,,,,,,,,,,,,,0.6398572161153782,0.17944330159871857,0.4604139145166596,0.045556567929273734,0.12304588037034485,-0.07748931244107111,-0.4540489546360414,-0.20034367321459062,-0.25370528142145077,-0.3979873766928363,-0.17999553314747255,-0.21799184354536374
entity,rel_updates_4,RminusC,chck_70M,R,C,326,326,,,,,,,,,,,,,,,,0.3527595360586248,0.15169381729664247,0.20106571876198234,0.10901905422561739,0.040715588382416706,0.06830346584320068,-0.38623205796341226,-0.246769891926116,-0.13946216603729625,-0.304388536997368,-0.23010759924087057,-0.07428093775649744
entity,rel_updates_4,RminusC,chck_80M,R,C,326,326,,,,,,,,,,,,,,,,0.4112577072681825,0.2772828424635109,0.13397486480467158,0.15201608608105432,0.08002794044880779,0.07198814563224654,-0.3805582940212788,-0.2696632490567634,-0.11089504496451535,-0.3335683228779424,-0.2534372528637845,-0.08013107001415792
entity,rel_updates_4,RminusC,chck_90M,R,C,326,326,,,,,,,,,,,,,,,,0.5316274268495524,0.3775394785623609,0.15408794828719152,0.1800965633860395,0.09028597697158533,0.08981058641445416,-0.38735961328986235,-0.25278884867217644,-0.1345707646176859,-0.3403571807533685,-0.19083085528180643,-0.14952632547156208
entity,rel_updates_4,RminusC,chck_100M,R,C,326,326,,,,,,,,,,,,,,,,0.49651760484543317,0.3596125413303726,0.13690506351506054,0.17712836397206125,0.06750161698990804,0.1096267469821532,-0.40267738389091257,-0.2709538951241897,-0.13172348876672285,-0.36059728575630423,-0.2201489996325019,-0.14044828612380234
entity,rel_updates_4,RSminusC,chck_60M,RS,C,326,326,,,,,,,,,,,,,,,,0.48296955246135503,0.17944330159871857,0.30352625086263646,0.07197508782696871,0.12304588037034485,-0.05107079254337614,-0.2829284243788456,-0.20034367321459062,-0.08258475116425495,-0.2675776715658925,-0.17999553314747255,-0.08758213841841997
entity,rel_updates_4,RSminusC,chck_70M,RS,C,326,326,,,,,,,,,,,,,,,,0.31128224053997205,0.15169381729664247,0.15958842324332959,0.08462232753543035,0.040715588382416706,0.043906739153013644,-0.27394192716095345,-0.246769891926116,-0.02717203523483744,-0.22597390522986102,-0.23010759924087057,0.004133694011009548
entity,rel_updates_4,RSminusC,chck_80M,RS,C,326,326,,,,,,,,,,,,,,,,0.48629273739329143,0.2772828424635109,0.2090098949297805,0.13506756530948943,0.08002794044880779,0.055039624860681646,-0.2847576338820662,-0.2696632490567634,-0.015094384825302787,-0.16487847515410442,-0.2534372528637845,0.08855877770968007
entity,rel_updates_4,RSminusC,chck_90M,RS,C,326,326,,,,,,,,,,,,,,,,0.5128775886231405,0.3775394785623609,0.13533811006077956,0.18161807835467755,0.09028597697158533,0.09133210138309222,-0.2687555836753611,-0.25278884867217644,-0.015966735003184684,-0.16057132870141713,-0.19083085528180643,0.0302595265803893
entity,rel_updates_4,RSminusC,chck_100M,RS,C,326,326,,,,,,,,,,,,,,,,0.5144227304341603,0.3596125413303726,0.1548101891037877,0.18645204722515643,0.06750161698990804,0.11895043023524839,-0.26560696868077377,-0.2709538951241897,0.005346926443415945,-0.14204463051872018,-0.2201489996325019,0.07810436911378171
entity,rel_updates_4,RminusRS,chck_60M,R,RS,326,326,,,,,,,,,,,,,,,,0.6398572161153782,0.48296955246135503,0.15688766365402312,0.045556567929273734,0.07197508782696871,-0.026418519897694975,-0.4540489546360414,-0.2829284243788456,-0.1711205302571958,-0.3979873766928363,-0.2675776715658925,-0.13040970512694378
entity,rel_updates_4,RminusRS,chck_70M,R,RS,326,326,,,,,,,,,,,,,,,,0.3527595360586248,0.31128224053997205,0.04147729551865276,0.10901905422561739,0.08462232753543035,0.02439672669018704,-0.38623205796341226,-0.27394192716095345,-0.11229013080245881,-0.304388536997368,-0.22597390522986102,-0.07841463176750699
entity,rel_updates_4,RminusRS,chck_80M,R,RS,326,326,,,,,,,,,,,,,,,,0.4112577072681825,0.48629273739329143,-0.07503503012510893,0.15201608608105432,0.13506756530948943,0.01694852077156489,-0.3805582940212788,-0.2847576338820662,-0.09580066013921257,-0.3335683228779424,-0.16487847515410442,-0.168689847723838
entity,rel_updates_4,RminusRS,chck_90M,R,RS,326,326,,,,,,,,,,,,,,,,0.5316274268495524,0.5128775886231405,0.018749838226411963,0.1800965633860395,0.18161807835467755,-0.0015215149686380602,-0.38735961328986235,-0.2687555836753611,-0.11860402961450123,-0.3403571807533685,-0.16057132870141713,-0.17978585205195138
entity,rel_updates_4,RminusRS,chck_100M,R,RS,326,326,,,,,,,,,,,,,,,,0.49651760484543317,0.5144227304341603,-0.017905125588727144,0.17712836397206125,0.18645204722515643,-0.009323683253095183,-0.40267738389091257,-0.26560696868077377,-0.1370704152101388,-0.36059728575630423,-0.14204463051872018,-0.21855265523758405
entity,rel_updates_4,RSminusR,chck_60M,RS,R,326,326,,,,,,,,,,,,,,,,0.48296955246135503,0.6398572161153782,-0.15688766365402312,0.07197508782696871,0.045556567929273734,0.026418519897694975,-0.2829284243788456,-0.4540489546360414,0.1711205302571958,-0.2675776715658925,-0.3979873766928363,0.13040970512694378
entity,rel_updates_4,RSminusR,chck_70M,RS,R,326,326,,,,,,,,,,,,,,,,0.31128224053997205,0.3527595360586248,-0.04147729551865276,0.08462232753543035,0.10901905422561739,-0.02439672669018704,-0.27394192716095345,-0.38623205796341226,0.11229013080245881,-0.22597390522986102,-0.304388536997368,0.07841463176750699
entity,rel_updates_4,RSminusR,chck_80M,RS,R,326,326,,,,,,,,,,,,,,,,0.48629273739329143,0.4112577072681825,0.07503503012510893,0.13506756530948943,0.15201608608105432,-0.01694852077156489,-0.2847576338820662,-0.3805582940212788,0.09580066013921257,-0.16487847515410442,-0.3335683228779424,0.168689847723838
entity,rel_updates_4,RSminusR,chck_90M,RS,R,326,326,,,,,,,,,,,,,,,,0.5128775886231405,0.5316274268495524,-0.018749838226411963,0.18161807835467755,0.1800965633860395,0.0015215149686380602,-0.2687555836753611,-0.38735961328986235,0.11860402961450123,-0.16057132870141713,-0.3403571807533685,0.17978585205195138
entity,rel_updates_4,RSminusR,chck_100M,RS,R,326,326,,,,,,,,,,,,,,,,0.5144227304341603,0.49651760484543317,0.017905125588727144,0.18645204722515643,0.17712836397206125,0.009323683253095183,-0.26560696868077377,-0.40267738389091257,0.1370704152101388,-0.14204463051872018,-0.36059728575630423,0.21855265523758405
entity,rel_updates_4,VminusC,chck_60M,V,C,326,326,,,,,,,,,,,,,,,,0.557900593324673,0.17944330159871857,0.37845729172595444,0.13306488727499372,0.12304588037034485,0.010019006904648867,-0.4570428213458851,-0.20034367321459062,-0.25669914813129446,-0.4186589308311603,-0.17999553314747255,-0.23866339768368774
entity,rel_updates_4,VminusC,chck_70M,V,C,326,326,,,,,,,,,,,,,,,,0.20956066305651985,0.15169381729664247,0.05786684575987738,0.13742621398410915,0.040715588382416706,0.09671062560169244,-0.3361378736291195,-0.246769891926116,-0.0893679817030035,-0.2065125956125786,-0.23010759924087057,0.023595003628291977
entity,rel_updates_4,VminusC,chck_80M,V,C,326,326,,,,,,,,,,,,,,,,0.32722584089618517,0.2772828424635109,0.049942998432674246,0.12403275630225433,0.08002794044880779,0.04400481585344654,-0.4039153679748254,-0.2696632490567634,-0.134252118918062,-0.3133249933734262,-0.2534372528637845,-0.059887740509641685
entity,rel_updates_4,VminusC,chck_90M,V,C,326,326,,,,,,,,,,,,,,,,0.3823185983611031,0.3775394785623609,0.004779119798742182,0.121754903003482,0.09028597697158533,0.031468926031896674,-0.4156000957898567,-0.25278884867217644,-0.16281124711768025,-0.3182471522524313,-0.19083085528180643,-0.12741629697062484
entity,rel_updates_4,VminusC,chck_100M,V,C,326,326,,,,,,,,,,,,,,,,0.3746763087489122,0.3596125413303726,0.015063767418539598,0.12097608165506936,0.06750161698990804,0.053474464665161314,-0.43745950979689147,-0.2709538951241897,-0.16650561467270175,-0.34104422484438845,-0.2201489996325019,-0.12089522521188656
entity,rel_updates_4,RSminusV,chck_60M,RS,V,326,326,,,,,,,,,,,,,,,,0.48296955246135503,0.557900593324673,-0.07493104086331798,0.07197508782696871,0.13306488727499372,-0.061089799448025006,-0.2829284243788456,-0.4570428213458851,0.1741143969670395,-0.2675776715658925,-0.4186589308311603,0.15108125926526778
entity,rel_updates_4,RSminusV,chck_70M,RS,V,326,326,,,,,,,,,,,,,,,,0.31128224053997205,0.20956066305651985,0.1017215774834522,0.08462232753543035,0.13742621398410915,-0.0528038864486788,-0.27394192716095345,-0.3361378736291195,0.06219594646816606,-0.22597390522986102,-0.2065125956125786,-0.01946130961728243
entity,rel_updates_4,RSminusV,chck_80M,RS,V,326,326,,,,,,,,,,,,,,,,0.48629273739329143,0.32722584089618517,0.15906689649710626,0.13506756530948943,0.12403275630225433,0.011034809007235108,-0.2847576338820662,-0.4039153679748254,0.1191577340927592,-0.16487847515410442,-0.3133249933734262,0.14844651821932175
entity,rel_updates_4,RSminusV,chck_90M,RS,V,326,326,,,,,,,,,,,,,,,,0.5128775886231405,0.3823185983611031,0.13055899026203738,0.18161807835467755,0.121754903003482,0.05986317535119555,-0.2687555836753611,-0.4156000957898567,0.14684451211449556,-0.16057132870141713,-0.3182471522524313,0.15767582355101414
entity,rel_updates_4,RSminusV,chck_100M,RS,V,326,326,,,,,,,,,,,,,,,,0.5144227304341603,0.3746763087489122,0.1397464216852481,0.18645204722515643,0.12097608165506936,0.06547596557008707,-0.26560696868077377,-0.43745950979689147,0.1718525411161177,-0.14204463051872018,-0.34104422484438845,0.19899959432566827
entity,rel_updates_5,RminusC,chck_60M,R,C,94,94,,,,,,,,,,,,,,,,0.25516105205454725,0.15475208454943717,0.10040896750511008,0.06466386166024715,0.12880635007898858,-0.06414248841874143,-0.24735684090472282,-0.21778450367298532,-0.029572337231737494,-0.49452656887947244,-0.155706912913221,-0.3388196559662514
entity,rel_updates_5,RminusC,chck_70M,R,C,94,94,,,,,,,,,,,,,,,,-0.02123602146797992,-0.3174369994630205,0.2962009779950406,0.08939119602771516,0.10109259473516587,-0.011701398707450711,-0.23859418453054226,-0.2917688248005319,0.05317464026998964,-0.38896079012688173,-0.35929079512332346,-0.02966999500355827
